index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
117	475	1319	521	1226	560	1141	793	0	109708
118	1319	521	1226	560	1141	793	1063	1	110268
119	521	1226	560	1141	793	1063	502	0	111409
120	1226	560	1141	793	1063	502	1330	0	112202
121	560	1141	793	1063	502	1330	1020	0	113265
122	1141	793	1063	502	1330	1020	482	1	113767
123	793	1063	502	1330	1020	482	1366	0	115097
124	1063	502	1330	1020	482	1366	1023	0	116117
125	502	1330	1020	482	1366	1023	1059	1	116599
126	1330	1020	482	1366	1023	1059	482	0	117965
127	1020	482	1366	1023	1059	482	1382	0	118988
128	482	1366	1023	1059	482	1382	1015	0	120047
129	1366	1023	1059	482	1382	1015	1082	1	120529
130	1023	1059	482	1382	1015	1082	474	0	121911
131	1059	482	1382	1015	1082	474	1331	0	122926
132	482	1382	1015	1082	474	1331	1008	0	124008
133	1382	1015	1082	474	1331	1008	1016	1	124482
134	1015	1082	474	1331	1008	1016	1105	0	125813
135	1082	474	1331	1008	1016	1105	486	0	126821
136	474	1331	1008	1016	1105	486	1381	0	127837
137	1331	1008	1016	1105	486	1381	530	0	128942
138	1008	1016	1105	486	1381	530	1354	1	129428
139	1016	1105	486	1381	530	1354	1027	0	130809
140	1105	486	1381	530	1354	1027	478	1	131339
141	486	1381	530	1354	1027	478	1386	0	132693
142	1381	530	1354	1027	478	1386	1035	0	133720
143	530	1354	1027	478	1386	1035	1179	1	134198
144	1354	1027	478	1386	1035	1179	478	0	135584
145	1027	478	1386	1035	1179	478	1401	0	136619
146	478	1386	1035	1179	478	1401	1031	0	137798
147	1386	1035	1179	478	1401	1031	1152	1	138276
148	1035	1179	478	1401	1031	1152	1152	0	139677
149	1179	478	1401	1031	1152	1152	502	0	140708
150	478	1401	1031	1152	1152	502	1365	0	141860
151	1401	1031	1152	1152	502	1365	584	0	143012
152	1031	1152	1152	502	1365	584	1331	1	143514
153	1152	1152	502	1365	584	1331	891	0	144879
154	1152	502	1365	584	1331	891	1113	1	145463
155	502	1365	584	1331	891	1113	478	0	146794
156	1365	584	1331	891	1113	478	1370	0	147685
157	584	1331	891	1113	478	1370	969	0	148798
158	1331	891	1113	478	1370	969	1140	1	149276
159	891	1113	478	1370	969	1140	498	0	150646
160	1113	478	1370	969	1140	498	1393	0	151615
161	478	1370	969	1140	498	1393	1004	0	152755
162	1370	969	1140	498	1393	1004	1117	1	153253
163	969	1140	498	1393	1004	1117	490	0	154646
164	1140	498	1393	1004	1117	490	1366	0	155650
165	498	1393	1004	1117	490	1366	1054	0	156767
166	1393	1004	1117	490	1366	1054	1066	1	157257
167	1004	1117	490	1366	1054	1066	479	0	158623
168	1117	490	1366	1054	1066	479	1366	0	159677
169	490	1366	1054	1066	479	1366	540	0	160743
170	1366	1054	1066	479	1366	540	1319	1	161222
171	1054	1066	479	1366	540	1319	576	0	162588
172	1066	479	1366	540	1319	576	1152	1	163128
173	479	1366	540	1319	576	1152	817	0	164447
174	1366	540	1319	576	1152	817	954	1	165023
175	540	1319	576	1152	817	954	509	0	166175
176	1319	576	1152	817	954	509	1335	0	166992
177	576	1152	817	954	509	1335	587	0	167946
178	1152	817	954	509	1335	587	1284	1	168455
179	817	954	509	1335	587	1284	860	0	169790
180	954	509	1335	587	1284	860	1090	1	170377
181	509	1335	587	1284	860	1090	510	0	171661
182	1335	587	1284	860	1090	510	1303	0	172521
183	587	1284	860	1090	510	1303	950	0	173611
184	1284	860	1090	510	1303	950	490	1	174121
185	860	1090	510	1303	950	490	1303	0	175424
186	1090	510	1303	950	490	1303	891	0	176374
187	510	1303	950	490	1303	891	965	1	176864
188	1303	950	490	1303	891	965	495	0	178167
189	950	490	1303	891	965	495	1342	0	179058
190	490	1303	891	965	495	1342	560	0	180023
191	1303	891	965	495	1342	560	1280	1	180518
192	891	965	495	1342	560	1280	849	0	181860
193	965	495	1342	560	1280	849	976	1	182420
194	495	1342	560	1280	849	976	494	0	183700
195	1342	560	1280	849	976	494	1285	0	184549
196	560	1280	849	976	494	1285	575	0	185525
197	1280	849	976	494	1285	575	1253	1	186019
198	849	976	494	1285	575	1253	821	0	187304
199	976	494	1285	575	1253	821	1035	1	187879
200	494	1285	575	1253	821	1035	498	0	189132
201	1285	575	1253	821	1035	498	1351	0	189953
202	575	1253	821	1035	498	1351	1062	0	190988
203	1253	821	1035	498	1351	1062	1082	1	191486
204	821	1035	498	1351	1062	1082	486	0	192837
205	1035	498	1351	1062	1082	486	1346	0	193899
206	498	1351	1062	1082	486	1346	1000	0	194981
207	1351	1062	1082	486	1346	1000	483	1	195467
208	1062	1082	486	1346	1000	483	1299	0	196813
209	1082	486	1346	1000	483	1299	506	0	197813
210	486	1346	1000	483	1299	506	1222	1	198296
211	1346	1000	483	1299	506	1222	552	0	199595
212	1000	483	1299	506	1222	552	1156	1	200101
213	483	1299	506	1222	552	1156	553	0	201323
214	1299	506	1222	552	1156	553	1105	1	201875
215	506	1222	552	1156	553	1105	770	0	203031
216	1222	552	1156	553	1105	770	915	1	203584
217	552	1156	553	1105	770	915	478	0	204689
218	1156	553	1105	770	915	478	1308	0	205459
219	553	1105	770	915	478	1308	918	0	206374
220	1105	770	915	478	1308	918	1039	1	206852
221	770	915	478	1308	918	1039	474	0	208160
222	915	478	1308	918	1039	474	1335	0	209078
223	478	1308	918	1039	474	1335	872	0	210117
224	1308	918	1039	474	1335	872	1023	1	210591
225	918	1039	474	1335	872	1023	486	0	211926
226	1039	474	1335	872	1023	486	1300	0	212798
227	474	1335	872	1023	486	1300	549	0	213821
228	1335	872	1023	486	1300	549	1151	1	214307
229	872	1023	486	1300	549	1151	782	0	215607
230	1023	486	1300	549	1151	782	911	1	216156
231	486	1300	549	1151	782	911	486	0	217307
232	1300	549	1151	782	911	486	1335	0	218089
233	549	1151	782	911	486	1335	595	0	219000
234	1151	782	911	486	1335	595	1253	1	219486
235	782	911	486	1335	595	1253	911	0	220821
236	911	486	1335	595	1253	911	1241	1	221416
237	486	1335	595	1253	911	1241	506	0	222669
238	1335	595	1253	911	1241	506	1366	0	223580
239	595	1253	911	1241	506	1366	937	0	224821
240	1253	911	1241	506	1366	937	491	1	225327
241	911	1241	506	1366	937	491	1323	0	226693
242	1241	506	1366	937	491	1323	517	0	227630
243	506	1366	937	491	1323	517	1288	1	228121
244	1366	937	491	1323	517	1288	899	0	229444
245	937	491	1323	517	1288	899	1284	1	229961
246	491	1323	517	1288	899	1284	479	0	231249
247	1323	517	1288	899	1284	479	1404	0	232148
248	517	1288	899	1284	479	1404	1206	0	233432
249	1288	899	1284	479	1404	1206	1105	1	233911
250	899	1284	479	1404	1206	1105	1249	0	235315
251	1284	479	1404	1206	1105	1249	495	0	236521
252	479	1404	1206	1105	1249	495	1373	0	237626
253	1404	1206	1105	1249	495	1373	1043	0	238875
254	1206	1105	1249	495	1373	1043	1019	1	239370
255	1105	1249	495	1373	1043	1019	1043	0	240743
256	1249	495	1373	1043	1019	1043	1047	0	241786
257	495	1373	1043	1019	1043	1047	1105	0	242805
258	1373	1043	1019	1043	1047	1105	1086	0	243848
259	1043	1019	1043	1047	1105	1086	1109	0	244895
260	1019	1043	1047	1105	1086	1109	1089	0	246000
261	1043	1047	1105	1086	1109	1089	1140	0	247086
262	1047	1105	1086	1109	1089	1140	1125	0	248195
263	1105	1086	1109	1089	1140	1125	1124	0	249284
264	1086	1109	1089	1140	1125	1124	1129	0	250424
265	1109	1089	1140	1125	1124	1129	1112	0	251549
266	1089	1140	1125	1124	1129	1112	1070	0	252673
267	1140	1125	1124	1129	1112	1070	985	0	253802
268	1125	1124	1129	1112	1070	985	938	0	254914
269	1124	1129	1112	1070	985	938	844	0	255984
270	1129	1112	1070	985	938	844	786	0	256969
271	1112	1070	985	938	844	786	825	0	257907
272	1070	985	938	844	786	825	930	0	258751
273	985	938	844	786	825	930	883	0	259537
274	938	844	786	825	930	883	988	0	260362
275	844	786	825	930	883	988	946	0	261292
276	786	825	930	883	988	946	1027	0	262175
277	825	930	883	988	946	1027	1008	0	263163
278	930	883	988	946	1027	1008	533	0	264109
279	883	988	946	1027	1008	533	1276	0	265136
280	988	946	1027	1008	533	1276	514	0	266144
281	946	1027	1008	533	1276	514	1163	1	266677
282	1027	1008	533	1276	514	1163	514	0	267953
283	1008	533	1276	514	1163	514	1093	1	268467
284	533	1276	514	1163	514	1093	502	0	269630
285	1276	514	1163	514	1093	502	1105	1	270144
286	514	1163	514	1093	502	1105	475	0	271237
287	1163	514	1093	502	1105	475	1113	1	271739
288	514	1093	502	1105	475	1113	490	0	272844
289	1093	502	1105	475	1113	490	1113	1	273319
290	502	1105	475	1113	490	1113	537	0	274432
291	1105	475	1113	490	1113	537	1124	1	274922
292	475	1113	490	1113	537	1124	818	0	276035
293	1113	490	1113	537	1124	818	1027	1	276572
294	490	1113	537	1124	818	1027	467	0	277696
295	1113	537	1124	818	1027	467	1385	0	278514
296	537	1124	818	1027	467	1385	1125	0	279541
297	1124	818	1027	467	1385	1125	1182	1	280008
298	818	1027	467	1385	1125	1182	502	0	281393
299	1027	467	1385	1125	1182	502	1386	0	282518
300	467	1385	1125	1182	502	1386	1167	0	283700
301	1385	1125	1182	502	1386	1167	1113	1	284202
302	1125	1182	502	1386	1167	1113	486	0	285588
303	1182	502	1386	1167	1113	486	1354	0	286755
304	502	1386	1167	1113	486	1354	1117	0	287868
305	1386	1167	1113	486	1354	1117	1082	1	288354
306	1167	1113	486	1354	1117	1082	1218	0	289708
307	1113	486	1354	1117	1082	1218	482	0	290825
308	486	1354	1117	1082	1218	482	1409	0	291907
309	1354	1117	1082	1218	482	1409	1003	0	293125
310	1117	1082	1218	482	1409	1003	1086	1	293607
311	1082	1218	482	1409	1003	1086	1082	0	295016
312	1218	482	1409	1003	1086	1082	498	0	296019
313	482	1409	1003	1086	1082	498	1354	0	297105
314	1409	1003	1086	1082	498	1354	868	0	298187
315	1003	1086	1082	498	1354	868	972	1	298685
316	1086	1082	498	1354	868	972	487	0	300039
317	1082	498	1354	868	972	487	1280	0	300907
318	498	1354	868	972	487	1280	836	0	301879
319	1354	868	972	487	1280	836	1067	1	302366
320	868	972	487	1280	836	1067	521	0	303646
321	972	487	1280	836	1067	521	409	0	304482
322	487	1280	836	1067	521	409	949	0	305549
323	1280	836	1067	521	409	949	977	1	306070
324	836	1067	521	409	949	977	1120	1	306479
325	1067	521	409	949	977	1120	487	0	307428
326	521	409	949	977	1120	487	1354	0	308405
327	409	949	977	1120	487	1354	930	0	309525
328	949	977	1120	487	1354	930	953	1	310012
329	977	1120	487	1354	930	953	918	0	311366
330	1120	487	1354	930	953	918	942	0	312296
331	487	1354	930	953	918	942	510	0	313249
332	1354	930	953	918	942	510	1280	0	314167
333	930	953	918	942	510	1280	914	0	315109
334	953	918	942	510	1280	914	934	1	315619
335	918	942	510	1280	914	934	957	0	316899
336	942	510	1280	914	934	957	887	0	317813
337	510	1280	914	934	957	887	514	0	318747
338	1280	914	934	957	887	514	1311	0	319704
339	914	934	957	887	514	1311	533	0	320591
340	934	957	887	514	1311	533	1261	1	321105
341	957	887	514	1311	533	1261	821	0	322416
342	887	514	1311	533	1261	821	973	1	322949
343	514	1311	533	1261	821	973	478	0	324210
344	1311	533	1261	821	973	478	1327	0	325031
345	533	1261	821	973	478	1327	876	0	326004
346	1261	821	973	478	1327	876	1085	1	326482
347	821	973	478	1327	876	1085	487	0	327809
348	973	478	1327	876	1085	487	439	0	328685
349	478	1327	876	1085	487	439	825	0	329770
350	1327	876	1085	487	439	825	794	1	330257
351	876	1085	487	439	825	794	448	1	330696
352	1085	487	439	825	794	448	455	0	331521
353	487	439	825	794	448	455	751	0	332315
354	439	825	794	448	455	751	529	1	332763
355	825	794	448	455	751	529	1066	1	333218
356	794	448	455	751	529	1066	747	0	333969
357	448	455	751	529	1066	747	732	1	334498
358	455	751	529	1066	747	732	490	0	335564
359	751	529	1066	747	732	490	988	0	336311
360	529	1066	747	732	490	988	705	0	337043
361	1066	747	732	490	988	705	688	1	337533
362	747	732	490	988	705	688	732	0	338521
363	732	490	988	705	688	732	739	0	339226
364	490	988	705	688	732	739	778	0	339914
365	988	705	688	732	739	778	837	0	340646
366	705	688	732	739	778	837	829	0	341385
367	688	732	739	778	837	829	883	0	342163
368	732	739	778	837	829	883	934	0	343000
369	739	778	837	829	883	934	860	0	343829
370	778	837	829	883	934	860	860	0	344712
371	837	829	883	934	860	860	836	0	345646
372	829	883	934	860	860	836	872	0	346506
373	883	934	860	860	836	872	945	0	347366
374	934	860	860	836	872	945	892	0	348202
375	860	860	836	872	945	892	929	0	349074
376	860	836	872	945	892	929	938	0	350019
377	836	872	945	892	929	938	856	0	350911
378	872	945	892	929	938	856	880	0	351840
379	945	892	929	938	856	880	910	0	352778
380	892	929	938	856	880	910	844	0	353634
381	929	938	856	880	910	844	825	0	354514
382	938	856	880	910	844	825	880	0	355424
383	856	880	910	844	825	880	899	0	356268
384	880	910	844	825	880	899	887	0	357093
385	910	844	825	880	899	887	945	0	357973
386	844	825	880	899	887	945	911	0	358872
387	825	880	899	887	945	911	856	0	359759
388	880	899	887	945	911	856	860	0	360704
389	899	887	945	911	856	860	914	0	361615
390	887	945	911	856	860	914	926	0	362471
391	945	911	856	860	914	926	876	0	363331
392	911	856	860	914	926	876	883	0	364245
393	856	860	914	926	876	883	910	0	365171
394	860	914	926	876	883	910	895	0	366047
395	914	926	876	883	910	895	907	0	366930
396	926	876	883	910	895	907	879	0	367840
397	876	883	910	895	907	879	860	0	368735
398	883	910	895	907	879	860	868	0	369642
399	910	895	907	879	860	868	911	0	370521
400	895	907	879	860	868	911	501	0	371381
401	907	879	860	868	911	501	1253	0	372249
402	879	860	868	911	501	1253	533	0	373160
403	860	868	911	501	1253	533	1109	1	373661
404	868	911	501	1253	533	1109	522	0	374914
405	911	501	1253	533	1109	522	1050	1	375447
406	501	1253	533	1109	522	1050	483	0	376556
407	1253	533	1109	522	1050	483	1027	1	377078
408	533	1109	522	1050	483	1027	487	0	378128
409	1109	522	1050	483	1027	487	1019	1	378611
410	522	1050	483	1027	487	1019	510	0	379638
411	1050	483	1027	487	1019	510	976	1	380125
412	483	1027	487	1019	510	976	705	0	381144
413	1027	487	1019	510	976	705	751	1	381654
414	487	1019	510	976	705	751	860	0	382630
415	1019	510	976	705	751	860	509	0	383335
416	510	976	705	751	860	509	1179	0	384086
417	976	705	751	860	509	1179	771	0	384946
418	705	751	860	509	1179	771	836	1	385455
419	751	860	509	1179	771	836	868	0	386634
420	860	509	1179	771	836	868	953	0	387405
421	509	1179	771	836	868	953	868	0	388241
422	1179	771	836	868	953	868	829	0	389109
423	771	836	868	953	868	829	829	0	390062
424	836	868	953	868	829	829	821	0	390930
425	868	953	868	829	829	821	805	0	391759
426	953	868	829	829	821	805	786	0	392588
427	868	829	829	821	805	786	759	0	393409
428	829	829	821	805	786	759	759	0	394214
429	829	821	805	786	759	759	743	0	395000
430	821	805	786	759	759	743	723	0	395759
431	805	786	759	759	743	723	748	0	396518
432	786	759	759	743	723	748	750	0	397261
433	759	759	743	723	748	750	724	0	397984
434	759	743	723	748	750	724	708	0	398732
435	743	723	748	750	724	708	705	0	399482
436	723	748	750	724	708	705	708	0	400206
437	748	750	724	708	705	708	716	0	400914
438	750	724	708	705	708	716	700	0	401619
439	724	708	705	708	716	700	701	0	402327
440	708	705	708	716	700	701	731	0	403043
441	705	708	716	700	701	731	677	0	403743
442	708	716	700	701	731	677	677	0	404444
443	716	700	701	731	677	677	693	0	405175
444	700	701	731	677	677	693	669	0	405852
445	701	731	677	677	693	669	697	0	406529
446	731	677	677	693	669	697	653	0	407222
447	677	677	693	669	697	653	670	0	407891
448	677	693	669	697	653	670	649	0	408588
449	693	669	697	653	670	649	654	0	409241
450	669	697	653	670	649	654	638	0	409911
451	697	653	670	649	654	638	630	0	410560
452	653	670	649	654	638	630	639	0	411214
453	670	649	654	638	630	639	603	0	411852
454	649	654	638	630	639	603	595	0	412482
455	654	638	630	639	603	595	611	0	413121
456	638	630	639	603	595	611	580	0	413724
457	630	639	603	595	611	580	607	0	414319
458	639	603	595	611	580	607	579	0	414930
459	603	595	611	580	607	579	592	0	415510
460	595	611	580	607	579	592	584	0	416117
461	611	580	607	579	592	584	610	0	416696
462	580	607	579	592	584	610	596	0	417288
463	607	579	592	584	610	596	599	0	417872
464	579	592	584	610	596	599	603	0	418482
465	592	584	610	596	599	603	615	0	419078
466	584	610	596	599	603	615	630	0	419677
467	610	596	599	603	615	630	642	0	420280
468	596	599	603	615	630	642	631	0	420895
469	599	603	615	630	642	631	638	0	421525
470	603	615	630	642	631	638	634	0	422167
471	615	630	642	631	638	634	626	0	422798
472	630	642	631	638	634	626	631	0	423436
473	642	631	638	634	626	631	630	0	424070
474	631	638	634	626	631	630	607	0	424696
475	638	634	626	631	630	607	619	0	425327
476	634	626	631	630	607	619	603	0	425957
477	626	631	630	607	619	603	611	0	426564
478	631	630	607	619	603	611	595	0	427183
479	630	607	619	603	611	595	572	0	427786
480	607	619	603	611	595	572	607	0	428397
481	619	603	611	595	572	607	588	0	428992
482	603	611	595	572	607	588	583	0	429564
483	611	595	572	607	588	583	572	0	430171
484	595	572	607	588	583	572	576	0	430759
485	572	607	588	583	572	576	580	0	431342
486	607	588	583	572	576	580	580	0	431914
487	588	583	572	576	580	580	548	0	432490
488	583	572	576	580	580	548	576	0	433070
489	572	576	580	580	548	576	553	0	433650
490	576	580	580	548	576	553	568	0	434198
491	580	580	548	576	553	568	584	0	434774
492	580	548	576	553	568	584	564	0	435327
493	548	576	553	568	584	564	537	0	435895
494	576	553	568	584	564	537	552	0	436479
495	553	568	584	564	537	552	572	0	437043
496	568	584	564	537	552	572	541	0	437580
497	584	564	537	552	572	541	553	0	438132
498	564	537	552	572	541	553	564	0	438704
499	537	552	572	541	553	564	552	0	439245
500	552	572	541	553	564	552	549	0	439798
501	572	541	553	564	552	549	549	0	440362
502	541	553	564	552	549	549	552	0	440914
503	553	564	552	549	549	552	561	0	441463
504	564	552	549	549	552	561	536	0	442012
505	552	549	549	552	561	536	565	0	442564
506	549	549	552	561	536	565	521	0	443125
507	549	552	561	536	565	521	545	0	443661
508	552	561	536	565	521	545	541	0	444226
509	561	536	565	521	545	541	544	0	444747
510	536	565	521	545	541	544	537	0	445292
511	565	521	545	541	544	537	545	0	445833
512	521	545	541	544	537	545	553	0	446377
513	545	541	544	537	545	553	533	0	446914
514	541	544	537	545	553	533	537	0	447459
515	544	537	545	553	533	537	541	0	448012
516	537	545	553	533	537	541	568	0	448545
517	545	553	533	537	541	568	537	0	449082
518	553	533	537	541	568	537	548	0	449623
519	533	537	541	568	537	548	553	0	450191
520	537	541	568	537	548	553	556	0	450728
521	541	568	537	548	553	556	561	0	451276
522	568	537	548	553	556	561	548	0	451829
523	537	548	553	556	561	548	564	0	452385
524	548	553	556	561	548	564	557	0	452946
525	553	556	561	548	564	557	556	0	453494
526	556	561	548	564	557	556	549	0	454058
527	561	548	564	557	556	549	568	0	454615
528	548	564	557	556	549	568	545	0	455171
529	564	557	556	549	568	545	548	0	455720
530	557	556	549	568	545	548	561	0	456288
531	556	549	568	545	548	561	556	0	456833
532	549	568	545	548	561	556	553	0	457381
533	568	545	548	561	556	553	560	0	457942
534	545	548	561	556	553	560	568	0	458498
535	548	561	556	553	560	568	572	0	459051
536	561	556	553	560	568	572	568	0	459611
537	556	553	560	568	572	568	580	0	460179
538	553	560	568	572	568	580	587	0	460751
539	560	568	572	568	580	587	584	0	461319
540	568	572	568	580	587	584	568	0	461899
541	572	568	580	587	584	568	568	0	462486
542	568	580	587	584	568	568	584	0	463070
543	580	587	584	568	568	584	576	0	463638
544	587	584	568	568	584	576	572	0	464206
545	584	568	568	584	576	572	591	0	464790
546	568	568	584	576	572	591	588	0	465366
547	568	584	576	572	591	588	595	0	465938
548	584	576	572	591	588	595	584	0	466529
549	576	572	591	588	595	584	599	0	467117
550	572	591	588	595	584	599	591	0	467712
551	591	588	595	584	599	591	580	0	468296
552	588	595	584	599	591	580	603	0	468895
553	595	584	599	591	580	603	580	0	469486
554	584	599	591	580	603	580	599	0	470066
555	599	591	580	603	580	599	564	0	470669
556	591	580	603	580	599	564	572	0	471249
557	580	603	580	599	564	572	557	0	471848
558	603	580	599	564	572	557	568	0	472412
559	580	599	564	572	557	568	580	0	472984
560	599	564	572	557	568	580	579	0	473541
561	564	572	557	568	580	579	580	0	474109
562	572	557	568	580	579	580	588	0	474689
563	557	568	580	579	580	588	587	0	475268
564	568	580	579	580	588	587	592	0	475848
565	580	579	580	588	587	592	587	0	476436
566	579	580	588	587	592	587	596	0	477023
567	580	588	587	592	587	596	591	0	477615
568	588	587	592	587	596	591	607	0	478202
569	587	592	587	596	591	607	595	0	478798
570	592	587	596	591	607	595	604	0	479389
571	587	596	591	607	595	604	595	0	479996
572	596	591	607	595	604	595	580	0	480591
573	591	607	595	604	595	580	579	0	481195
574	607	595	604	595	580	579	576	0	481790
575	595	604	595	580	579	576	600	0	482370
576	604	595	580	579	576	600	575	0	482949
577	595	580	579	576	600	575	432	0	483525
578	580	579	576	600	575	432	751	0	484125
579	579	576	600	575	432	751	440	0	484700
580	576	600	575	432	751	440	759	1	485132
581	600	575	432	751	440	759	455	0	485883
582	575	432	751	440	759	455	689	1	486323
583	432	751	440	759	455	689	451	0	487082
584	751	440	759	455	689	451	681	1	487537
585	440	759	455	689	451	681	479	0	488226
586	759	455	689	451	681	479	618	1	488677
587	455	689	451	681	479	618	549	0	489358
588	689	451	681	479	618	549	552	1	489837
589	451	681	479	618	549	552	483	0	490455
590	681	479	618	549	552	483	373	0	491004
591	479	618	549	552	483	373	954	0	491556
592	618	549	552	483	373	954	513	1	492039
593	549	552	483	373	954	513	670	1	492412
594	552	483	373	954	513	670	583	0	493366
595	483	373	954	513	670	583	607	1	493879
596	373	954	513	670	583	607	436	0	494549
597	954	513	670	583	607	436	350	0	495132
598	513	670	583	607	436	350	1024	0	495739
599	670	583	607	436	350	1024	435	1	496175
600	583	607	436	350	1024	435	790	1	496525
601	607	436	350	1024	435	790	444	0	497549
602	436	350	1024	435	790	444	739	1	497984
603	350	1024	435	790	444	739	588	0	498774
604	1024	435	790	444	739	588	552	1	499218
605	435	790	444	739	588	552	436	0	499957
606	790	444	739	588	552	436	342	0	500545
