index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
92	1046	751	755	755	763	467	1074	0	72031
93	751	755	755	763	467	1074	770	0	72794
94	755	755	763	467	1074	770	778	1	73261
95	755	763	467	1074	770	778	786	0	74335
96	763	467	1074	770	778	786	798	0	75105
97	467	1074	770	778	786	798	444	0	75883
98	1074	770	778	786	798	444	1151	0	76669
99	770	778	786	798	444	1151	786	0	77467
100	778	786	798	444	1151	786	794	1	77911
101	786	798	444	1151	786	794	794	0	79062
102	798	444	1151	786	794	794	778	0	79848
103	444	1151	786	794	794	778	786	0	80642
104	1151	786	794	794	778	786	436	0	81436
105	786	794	794	778	786	436	1140	0	82214
106	794	794	778	786	436	1140	766	0	83000
107	794	778	786	436	1140	766	771	1	83436
108	778	786	436	1140	766	771	770	0	84576
109	786	436	1140	766	771	770	778	0	85342
110	436	1140	766	771	770	778	783	0	86113
111	1140	766	771	770	778	783	786	0	86883
112	766	771	770	778	783	786	801	0	87661
113	771	770	778	783	786	801	798	0	88444
114	770	778	783	786	801	798	439	0	89230
115	778	783	786	801	798	439	1164	0	90031
116	783	786	801	798	439	1164	778	0	90829
117	786	801	798	439	1164	778	763	1	91268
118	801	798	439	1164	778	763	755	0	92432
119	798	439	1164	778	763	755	758	0	93210
120	439	1164	778	763	755	758	755	0	93973
121	1164	778	763	755	758	755	494	0	94728
122	778	763	755	758	755	494	1028	0	95486
123	763	755	758	755	494	1028	751	0	96241
124	755	758	755	494	1028	751	758	1	96735
125	758	755	494	1028	751	758	759	0	97763
126	755	494	1028	751	758	759	782	0	98514
127	494	1028	751	758	759	782	459	0	99272
128	1028	751	758	759	782	459	1148	0	100031
129	751	758	759	782	459	1148	798	0	100813
130	758	759	782	459	1148	798	798	1	101272
131	759	782	459	1148	798	798	797	0	102420
132	782	459	1148	798	798	797	821	0	103218
133	459	1148	798	798	797	821	825	0	104016
134	1148	798	798	797	821	825	833	0	104813
135	798	798	797	821	825	833	836	0	105634
136	798	797	821	825	833	836	837	0	106459
137	797	821	825	833	836	837	837	0	107292
138	821	825	833	836	837	837	836	0	108128
139	825	833	836	837	837	836	440	0	108965
140	833	836	837	837	836	440	1190	0	109802
141	836	837	837	836	440	1190	802	0	110638
142	837	837	836	440	1190	802	786	1	111078
143	837	836	440	1190	802	786	778	0	112268
144	836	440	1190	802	786	778	790	0	113070
145	440	1190	802	786	778	790	790	0	113856
146	1190	802	786	778	790	790	444	0	114634
147	802	786	778	790	790	444	1132	0	115424
148	786	778	790	790	444	1132	786	0	116214
149	778	790	790	444	1132	786	782	1	116658
150	790	790	444	1132	786	782	790	0	117790
151	790	444	1132	786	782	790	801	0	118576
152	444	1132	786	782	790	801	506	0	119358
153	1132	786	782	790	801	506	1105	0	120148
154	786	782	790	801	506	1105	790	0	120949
155	782	790	801	506	1105	790	806	1	121455
156	790	801	506	1105	790	806	797	0	122560
157	801	506	1105	790	806	797	806	0	123350
158	506	1105	790	806	797	806	467	0	124156
159	1105	790	806	797	806	467	1183	0	124953
160	790	806	797	806	467	1183	805	0	125759
161	806	797	806	467	1183	805	809	1	126226
162	797	806	467	1183	805	809	810	0	127409
163	806	467	1183	805	809	810	790	0	128214
164	467	1183	805	809	810	790	766	0	129023
165	1183	805	809	810	790	766	529	0	129833
166	805	809	810	790	766	529	981	0	130623
167	809	810	790	766	529	981	759	0	131389
168	810	790	766	529	981	759	754	1	131918
169	790	766	529	981	759	754	755	0	132899
170	766	529	981	759	754	755	763	0	133658
171	529	981	759	754	755	763	506	0	134412
172	981	759	754	755	763	506	1011	0	135167
173	759	754	755	763	506	1011	744	0	135930
174	754	755	763	506	1011	744	739	1	136436
175	755	763	506	1011	744	739	739	0	137447
176	763	506	1011	744	739	739	740	0	138191
177	506	1011	744	739	739	740	478	0	138930
178	1011	744	739	739	740	478	977	0	139669
179	744	739	739	740	478	977	724	0	140409
180	739	739	740	478	977	724	727	1	140887
181	739	740	478	977	724	727	720	0	141864
182	740	478	977	724	727	720	732	0	142588
183	478	977	724	727	720	732	505	0	143315
184	977	724	727	720	732	505	981	0	144035
185	724	727	720	732	505	981	416	0	144767
186	727	720	732	505	981	416	1059	1	145272
187	720	732	505	981	416	1059	735	0	146253
188	732	505	981	416	1059	735	735	1	146669
189	505	981	416	1059	735	735	740	0	147728
190	981	416	1059	735	735	740	743	0	148463
191	416	1059	735	735	740	743	751	0	149198
192	1059	735	735	740	743	751	747	0	149938
193	735	735	740	743	751	747	459	0	150681
194	735	740	743	751	747	459	1051	0	151432
195	740	743	751	747	459	1051	751	0	152179
196	743	751	747	459	1051	751	751	1	152638
197	751	747	459	1051	751	751	755	0	153689
198	747	459	1051	751	751	755	758	0	154440
199	459	1051	751	751	755	758	432	0	155191
200	1051	751	751	755	758	432	1109	0	155946
201	751	751	755	758	432	1109	755	0	156704
202	751	755	758	432	1109	755	759	1	157136
203	755	758	432	1109	755	759	755	0	158245
204	758	432	1109	755	759	755	758	0	159000
205	432	1109	755	759	755	758	751	0	159759
206	1109	755	759	755	758	751	763	0	160514
207	755	759	755	758	751	763	529	0	161272
208	759	755	758	751	763	529	1016	0	162023
209	755	758	751	763	529	1016	762	0	162786
210	758	751	763	529	1016	762	771	1	163315
211	751	763	529	1016	762	771	603	0	164331
212	763	529	1016	762	771	603	945	0	165093
213	529	1016	762	771	603	945	786	0	165864
214	1016	762	771	603	945	786	798	1	166467
215	762	771	603	945	786	798	498	0	167412
216	771	603	945	786	798	498	1136	0	168198
217	603	945	786	798	498	1136	814	0	168996
218	945	786	798	498	1136	814	817	1	169494
219	786	798	498	1136	814	817	821	0	170630
220	798	498	1136	814	817	821	428	0	171444
221	498	1136	814	817	821	428	1214	0	172261
222	1136	814	817	821	428	1214	797	0	173082
223	814	817	821	428	1214	797	790	1	173510
224	817	821	428	1214	797	790	786	0	174724
225	821	428	1214	797	790	786	440	0	175521
226	428	1214	797	790	786	440	1132	0	176311
227	1214	797	790	786	440	1132	751	0	177097
228	797	790	786	440	1132	751	759	1	177537
229	790	786	440	1132	751	759	759	0	178669
230	786	440	1132	751	759	759	758	0	179420
231	440	1132	751	759	759	758	767	0	180179
232	1132	751	759	759	758	767	767	0	180938
233	751	759	759	758	767	767	474	0	181696
234	759	759	758	767	767	474	1070	0	182463
235	759	758	767	767	474	1070	755	0	183230
236	758	767	767	474	1070	755	759	1	183704
237	767	767	474	1070	755	759	763	0	184774
238	767	474	1070	755	759	763	766	0	185529
239	474	1070	755	759	763	766	471	0	186288
240	1070	755	759	763	766	471	1062	0	187051
241	755	759	763	766	471	1062	751	0	187817
242	759	763	766	471	1062	751	755	1	188288
243	763	766	471	1062	751	755	755	0	189350
244	766	471	1062	751	755	755	763	0	190101
245	471	1062	751	755	755	763	513	0	190856
246	1062	751	755	755	763	513	1043	0	191611
247	751	755	755	763	513	1043	755	0	192374
248	755	755	763	513	1043	755	759	1	192887
249	755	763	513	1043	755	759	758	0	193930
250	763	513	1043	755	759	758	759	0	194685
251	513	1043	755	759	758	759	506	0	195444
252	1043	755	759	758	759	506	1023	0	196202
253	755	759	758	759	506	1023	767	0	196961
254	759	758	759	506	1023	767	762	1	197467
255	758	759	506	1023	767	762	767	0	198490
256	759	506	1023	767	762	767	763	0	199257
257	506	1023	767	762	767	763	505	0	200019
258	1023	767	762	767	763	505	989	0	200786
259	767	762	767	763	505	989	727	0	201549
260	762	767	763	505	989	727	732	1	202054
261	767	763	505	989	727	732	716	0	203043
262	763	505	989	727	732	716	720	0	203770
263	505	989	727	732	716	720	615	0	204502
264	989	727	732	716	720	615	824	0	205218
265	727	732	716	720	615	824	709	0	205938
266	732	716	720	615	824	709	712	1	206553
267	716	720	615	824	709	712	712	0	207377
268	720	615	824	709	712	712	723	0	208086
269	615	824	709	712	712	723	724	0	208798
270	824	709	712	712	723	724	728	0	209510
271	709	712	712	723	724	728	735	0	210233
272	712	712	723	724	728	735	642	0	210957
273	712	723	724	728	735	642	817	0	211685
274	723	724	728	735	642	817	720	0	212420
275	724	728	735	642	817	720	724	1	213062
276	728	735	642	817	720	724	720	0	213879
277	735	642	817	720	724	720	712	0	214599
278	642	817	720	724	720	712	584	0	215323
279	817	720	724	720	712	584	867	0	216043
280	720	724	720	712	584	867	720	0	216755
281	724	720	712	584	867	720	728	1	217339
282	720	712	584	867	720	728	572	0	218206
283	712	584	867	720	728	572	910	0	218926
284	584	867	720	728	572	910	739	0	219654
285	867	720	728	572	910	739	751	1	220226
286	720	728	572	910	739	751	526	0	221136
287	728	572	910	739	751	526	988	0	221875
288	572	910	739	751	526	988	751	0	222626
289	910	739	751	526	988	751	759	1	223152
290	739	751	526	988	751	759	618	0	224140
291	751	526	988	751	759	618	903	0	224891
292	526	988	751	759	618	903	755	0	225650
293	988	751	759	618	903	755	778	1	226268
294	751	759	618	903	755	778	463	0	227171
295	759	618	903	755	778	463	1105	0	227926
296	618	903	755	778	463	1105	775	0	228704
297	903	755	778	463	1105	775	770	1	229167
298	755	778	463	1105	775	770	767	0	230272
299	778	463	1105	775	770	767	459	0	231047
300	463	1105	775	770	767	459	1070	0	231817
301	1105	775	770	767	459	1070	751	0	232584
302	775	770	767	459	1070	751	755	1	233043
303	770	767	459	1070	751	755	762	0	234113
304	767	459	1070	751	755	762	775	0	234864
305	459	1070	751	755	762	775	529	0	235619
306	1070	751	755	762	775	529	1058	0	236381
307	751	755	762	775	529	1058	778	0	237156
308	755	762	775	529	1058	778	798	1	237685
309	762	775	529	1058	778	798	802	0	238743
310	775	529	1058	778	798	802	813	0	239521
311	529	1058	778	798	802	813	813	0	240319
312	1058	778	798	802	813	813	829	0	241121
313	778	798	802	813	813	829	836	0	241934
314	798	802	813	813	829	836	487	0	242747
315	802	813	813	829	836	487	338	0	243576
316	813	813	829	836	487	338	837	0	244412
317	813	829	836	487	338	837	774	1	244899
318	829	836	487	338	837	774	786	1	245237
319	836	487	338	837	774	786	790	0	246074
320	487	338	837	774	786	790	806	0	246848
321	338	837	774	786	790	806	797	0	247634
322	837	774	786	790	806	797	790	0	248424
323	774	786	790	806	797	790	782	0	249230
324	786	790	806	797	790	782	775	0	250027
325	790	806	797	790	782	775	758	0	250817
326	806	797	790	782	775	758	763	0	251599
327	797	790	782	775	758	763	766	0	252374
328	790	782	775	758	763	766	775	0	253132
329	782	775	758	763	766	775	790	0	253895
330	775	758	763	766	775	790	463	0	254661
331	758	763	766	775	790	463	1128	0	255436
332	763	766	775	790	463	1128	786	0	256226
333	766	775	790	463	1128	786	790	1	256689
334	775	790	463	1128	786	790	447	0	257817
335	790	463	1128	786	790	447	1137	0	258603
336	463	1128	786	790	447	1137	782	0	259393
337	1128	786	790	447	1137	782	782	1	259840
338	786	790	447	1137	782	782	591	0	260977
339	790	447	1137	782	782	591	981	0	261759
340	447	1137	782	782	591	981	778	0	262541
341	1137	782	782	591	981	778	770	1	263132
342	782	782	591	981	778	770	783	0	264113
343	782	591	981	778	770	783	797	0	264891
344	591	981	778	770	783	797	459	0	265661
345	981	778	770	783	797	459	1144	0	266444
346	778	770	783	797	459	1144	786	0	267241
347	770	783	797	459	1144	786	782	1	267700
348	783	797	459	1144	786	782	771	0	268844
349	797	459	1144	786	782	771	763	0	269630
350	459	1144	786	782	771	763	719	0	270412
351	1144	786	782	771	763	719	806	0	271183
352	786	782	771	763	719	806	751	0	271946
353	782	771	763	719	806	751	739	1	272665
354	771	763	719	806	751	739	743	0	273471
355	763	719	806	751	739	743	751	0	274222
356	719	806	751	739	743	751	405	0	274961
357	806	751	739	743	751	405	1097	0	275704
358	751	739	743	751	405	1097	732	0	276455
359	739	743	751	405	1097	732	720	1	276860
360	743	751	405	1097	732	720	704	0	277957
361	751	405	1097	732	720	704	708	0	278689
362	405	1097	732	720	704	708	572	0	279409
363	1097	732	720	704	708	572	829	0	280113
364	732	720	704	708	572	829	681	0	280821
365	720	704	708	572	829	681	681	1	281393
366	704	708	572	829	681	681	681	0	282222
367	708	572	829	681	681	681	681	0	282903
368	572	829	681	681	681	681	673	0	283584
369	829	681	681	681	681	673	677	0	284265
370	681	681	681	681	673	677	611	0	284946
371	681	681	681	673	677	611	770	0	285619
372	681	681	673	677	611	770	693	0	286296
373	681	673	677	611	770	693	704	1	286907
374	673	677	611	770	693	704	716	0	287677
375	677	611	770	693	704	716	731	0	288370
376	611	770	693	704	716	731	514	0	289074
377	770	693	704	716	731	514	969	0	289790
378	693	704	716	731	514	969	731	0	290521
379	704	716	731	514	969	731	747	1	291035
380	716	731	514	969	731	747	619	0	292004
381	731	514	969	731	747	619	868	0	292735
382	514	969	731	747	619	868	743	0	293482
383	969	731	747	619	868	743	755	1	294101
384	731	747	619	868	743	755	514	0	294969
385	747	619	868	743	755	514	996	0	295712
386	619	868	743	755	514	996	751	0	296467
387	868	743	755	514	996	751	758	1	296981
388	743	755	514	996	751	758	623	0	297977
389	755	514	996	751	758	623	910	0	298728
390	514	996	751	758	623	910	751	0	299486
391	996	751	758	623	910	751	759	1	300109
392	751	758	623	910	751	759	487	0	301019
393	758	623	910	751	759	487	1058	0	301770
394	623	910	751	759	487	1058	755	0	302529
395	910	751	759	487	1058	755	759	1	303016
396	751	759	487	1058	755	759	758	0	304074
397	759	487	1058	755	759	758	763	0	304829
398	487	1058	755	759	758	763	444	0	305588
399	1058	755	759	758	763	444	1101	0	306346
400	755	759	758	763	444	1101	762	0	307109
401	759	758	763	444	1101	762	767	1	307553
402	758	763	444	1101	762	767	766	0	308654
403	763	444	1101	762	767	766	779	0	309416
404	444	1101	762	767	766	779	786	0	310183
405	1101	762	767	766	779	786	486	0	310949
406	762	767	766	779	786	486	1144	0	311728
407	767	766	779	786	486	1144	817	0	312514
408	766	779	786	486	1144	817	821	1	313000
409	779	786	486	1144	817	821	821	0	314144
410	786	486	1144	817	821	821	428	0	314961
411	486	1144	817	821	821	428	1218	0	315782
412	1144	817	821	821	428	1218	790	0	316603
413	817	821	821	428	1218	790	790	1	317031
414	821	821	428	1218	790	790	794	0	318249
415	821	428	1218	790	790	794	439	0	319039
416	428	1218	790	790	794	439	1136	0	319829
417	1218	790	790	794	439	1136	767	0	320623
418	790	790	794	439	1136	767	778	1	321062
419	790	794	439	1136	767	778	763	0	322198
420	794	439	1136	767	778	763	770	0	322965
421	439	1136	767	778	763	770	775	0	323743
422	1136	767	778	763	770	775	786	0	324506
423	767	778	763	770	775	786	424	0	325276
424	778	763	770	775	786	424	1167	0	326051
425	763	770	775	786	424	1167	782	0	326837
426	770	775	786	424	1167	782	790	1	327261
427	775	786	424	1167	782	790	798	0	328428
428	786	424	1167	782	790	798	797	0	329210
429	424	1167	782	790	798	797	806	0	330000
430	1167	782	790	798	797	806	498	0	330798
431	782	790	798	797	806	498	346	0	331595
432	790	798	797	806	498	346	802	0	332401
433	798	797	806	498	346	802	774	1	332899
434	797	806	498	346	802	774	802	1	333245
435	806	498	346	802	774	802	817	0	334047
436	498	346	802	774	802	817	821	0	334821
437	346	802	774	802	817	821	435	0	335623
438	802	774	802	817	821	435	1226	0	336440
439	774	802	817	821	435	1226	837	0	337261
440	802	817	821	435	1226	837	825	1	337696
441	817	821	435	1226	837	825	513	0	338922
442	821	435	1226	837	825	513	409	0	339759
443	435	1226	837	825	513	409	712	0	340584
444	1226	837	825	513	409	712	759	1	341097
445	837	825	513	409	712	759	762	1	341506
446	825	513	409	712	759	762	751	0	342218
447	513	409	712	759	762	751	751	0	342977
448	409	712	759	762	751	751	755	0	343739
449	712	759	762	751	751	755	755	0	344490
450	759	762	751	751	755	755	646	0	345241
451	762	751	751	755	755	646	868	0	345996
452	751	751	755	755	646	868	754	0	346751
453	751	755	755	646	868	754	751	1	347397
454	755	755	646	868	754	751	751	0	348265
455	755	646	868	754	751	751	759	0	349019
456	646	868	754	751	751	759	483	0	349770
457	868	754	751	751	759	483	1050	0	350521
458	754	751	751	759	483	1050	763	0	351280
459	751	751	759	483	1050	763	782	1	351763
460	751	759	483	1050	763	782	790	0	352813
461	759	483	1050	763	782	790	794	0	353576
462	483	1050	763	782	790	794	463	0	354358
463	1050	763	782	790	794	463	1163	0	355148
464	763	782	790	794	463	1163	790	0	355942
465	782	790	794	463	1163	790	782	1	356405
466	790	794	463	1163	790	782	798	0	357568
467	794	463	1163	790	782	798	794	0	358358
468	463	1163	790	782	798	794	797	0	359140
469	1163	790	782	798	794	797	417	0	359938
470	790	782	798	794	797	417	1210	0	360732
471	782	798	794	797	417	1210	793	0	361529
472	798	794	797	417	1210	793	775	1	361946
473	794	797	417	1210	793	775	770	0	363156
474	797	417	1210	793	775	770	440	0	363949
475	417	1210	793	775	770	440	1124	0	364724
476	1210	793	775	770	440	1124	782	0	365494
477	793	775	770	440	1124	782	802	1	365934
478	775	770	440	1124	782	802	809	0	367058
479	770	440	1124	782	802	809	814	0	367840
480	440	1124	782	802	809	814	828	0	368642
481	1124	782	802	809	814	828	841	0	369451
482	782	802	809	814	828	841	844	0	370265
483	802	809	814	828	841	844	860	0	371093
484	809	814	828	841	844	860	428	0	371934
485	814	828	841	844	860	428	1273	0	372778
486	828	841	844	860	428	1273	832	0	373638
487	841	844	860	428	1273	832	432	1	374066
488	844	860	428	1273	832	432	1218	0	375339
489	860	428	1273	832	432	1218	786	0	376171
490	428	1273	832	432	1218	786	494	1	376603
491	1273	832	432	1218	786	494	1086	0	377821
492	832	432	1218	786	494	1086	762	0	378607
493	432	1218	786	494	1086	762	771	1	379101
494	1218	786	494	1086	762	771	770	0	380187
495	786	494	1086	762	771	770	778	0	380949
496	494	1086	762	771	770	778	786	0	381720
497	1086	762	771	770	778	786	783	0	382490
498	762	771	770	778	786	783	431	0	383268
499	771	770	778	786	783	431	1133	0	384054
500	770	778	786	783	431	1133	762	0	384837
501	778	786	783	431	1133	762	767	1	385268
502	786	783	431	1133	762	767	763	0	386401
503	783	431	1133	762	767	763	455	0	387163
504	431	1133	762	767	763	455	1097	0	387930
505	1133	762	767	763	455	1097	774	0	388693
506	762	767	763	455	1097	774	786	1	389148
507	767	763	455	1097	774	786	794	0	390245
508	763	455	1097	774	786	794	806	0	391019
509	455	1097	774	786	794	806	813	0	391805
510	1097	774	786	794	806	813	424	0	392599
511	774	786	794	806	813	424	475	0	393405
512	786	794	806	813	424	475	751	0	394218
513	794	806	813	424	475	751	774	1	394642
514	806	813	424	475	751	774	794	1	395117
515	813	424	475	751	774	794	797	0	395868
516	424	475	751	774	794	797	518	0	396642
517	475	751	774	794	797	518	1093	0	397436
518	751	774	794	797	518	1093	806	0	398233
519	774	794	797	518	1093	806	805	1	398751
520	794	797	518	1093	806	805	810	0	399844
521	797	518	1093	806	805	810	813	0	400650
522	518	1093	806	805	810	813	436	0	401455
523	1093	806	805	810	813	436	1210	0	402265
524	806	805	810	813	436	1210	805	0	403078
525	805	810	813	436	1210	805	813	1	403514
526	810	813	436	1210	805	813	818	0	404724
527	813	436	1210	805	813	818	525	0	405529
528	436	1210	805	813	818	525	1117	0	406342
529	1210	805	813	818	525	1117	813	0	407160
530	805	813	818	525	1117	813	817	1	407685
531	813	818	525	1117	813	817	521	0	408802
532	818	525	1117	813	817	521	1070	0	409615
533	525	1117	813	817	521	1070	872	0	410432
534	1117	813	817	521	1070	872	840	1	410953
535	813	817	521	1070	872	840	825	0	412023
536	817	521	1070	872	840	825	417	0	412895
537	521	1070	872	840	825	417	1229	0	413735
538	1070	872	840	825	417	1229	790	0	414560
539	872	840	825	417	1229	790	424	1	414977
540	840	825	417	1229	790	424	1152	0	416206
541	825	417	1229	790	424	1152	774	0	416996
542	417	1229	790	424	1152	774	763	1	417420
543	1229	790	424	1152	774	763	743	0	418572
544	790	424	1152	774	763	743	736	0	419346
545	424	1152	774	763	743	736	727	0	420109
546	1152	774	763	743	736	727	724	0	420852
547	774	763	743	736	727	724	739	0	421588
548	763	743	736	727	724	739	747	0	422315
549	743	736	727	724	739	747	514	0	423039
550	736	727	724	739	747	514	1004	0	423778
551	727	724	739	747	514	1004	759	0	424525
552	724	739	747	514	1004	759	766	1	425039
553	739	747	514	1004	759	766	774	0	426043
554	747	514	1004	759	766	774	779	0	426802
555	514	1004	759	766	774	779	790	0	427568
556	1004	759	766	774	779	790	797	0	428342
557	759	766	774	779	790	797	424	0	429121
558	766	774	779	790	797	424	1179	0	429911
559	774	779	790	797	424	1179	806	0	430708
560	779	790	797	424	1179	806	801	1	431132
561	790	797	424	1179	806	801	806	0	432311
562	797	424	1179	806	801	806	568	0	433117
563	424	1179	806	801	806	568	1050	0	433918
564	1179	806	801	806	568	1050	790	0	434724
565	806	801	806	568	1050	790	802	1	435292
566	801	806	568	1050	790	802	798	0	436342
567	806	568	1050	790	802	798	813	0	437132
568	568	1050	790	802	798	813	416	0	437934
569	1050	790	802	798	813	416	1226	0	438732
570	790	802	798	813	416	1226	813	0	439545
571	802	798	813	416	1226	813	553	1	439961
572	798	813	416	1226	813	553	1085	0	441187
573	813	416	1226	813	553	1085	798	0	442000
574	416	1226	813	553	1085	798	805	1	442553
575	1226	813	553	1085	798	805	790	0	443638
576	813	553	1085	798	805	790	778	0	444436
577	553	1085	798	805	790	778	771	0	445241
578	1085	798	805	790	778	771	770	0	446031
579	798	805	790	778	771	770	475	0	446809
580	805	790	778	771	770	475	1078	0	447580
581	790	778	771	770	475	1078	758	0	448350
582	778	771	770	475	1078	758	763	1	448825
583	771	770	475	1078	758	763	767	0	449903
584	770	475	1078	758	763	767	770	0	450661
585	475	1078	758	763	767	770	448	0	451424
586	1078	758	763	767	770	448	1128	0	452191
587	758	763	767	770	448	1128	778	0	452961
588	763	767	770	448	1128	778	790	1	453409
589	767	770	448	1128	778	790	794	0	454537
590	770	448	1128	778	790	794	794	0	455315
591	448	1128	778	790	794	794	793	0	456105
592	1128	778	790	794	794	793	802	0	456899
593	778	790	794	794	793	802	801	0	457693
594	790	794	794	793	802	801	802	0	458486
595	794	794	793	802	801	802	813	0	459288
596	794	793	802	801	802	813	825	0	460089
597	793	802	801	802	813	825	444	0	460891
598	802	801	802	813	825	444	1206	0	461704
599	801	802	813	825	444	1206	802	0	462529
600	802	813	825	444	1206	802	793	1	462973
601	813	825	444	1206	802	793	779	0	464179
602	825	444	1206	802	793	779	466	0	464981
603	444	1206	802	793	779	466	1090	0	465774
604	1206	802	793	779	466	1090	766	0	466553
605	802	793	779	466	1090	766	759	1	467019
606	793	779	466	1090	766	759	755	0	468109
607	779	466	1090	766	759	755	759	0	468875
608	466	1090	766	759	755	759	494	0	469634
609	1090	766	759	755	759	494	1031	0	470389
610	766	759	755	759	494	1031	759	0	471148
611	759	755	759	494	1031	759	766	1	471642
612	755	759	494	1031	759	766	775	0	472673
613	759	494	1031	759	766	775	782	0	473432
614	494	1031	759	766	775	782	436	0	474198
615	1031	759	766	775	782	436	1183	0	474973
616	759	766	775	782	436	1183	797	0	475755
617	766	775	782	436	1183	797	813	1	476191
618	775	782	436	1183	797	813	821	0	477374
619	782	436	1183	797	813	821	829	0	478171
620	436	1183	797	813	821	829	833	0	478984
621	1183	797	813	821	829	833	416	0	479805
622	797	813	821	829	833	416	1253	0	480634
623	813	821	829	833	416	1253	810	0	481467
624	821	829	833	416	1253	810	809	1	481883
625	829	833	416	1253	810	809	801	0	483136
626	833	416	1253	810	809	801	495	0	483946
627	416	1253	810	809	801	495	1112	0	484755
628	1253	810	809	801	495	1112	794	0	485556
629	810	809	801	495	1112	794	802	1	486051
630	809	801	495	1112	794	802	801	0	487163
631	801	495	1112	794	802	801	821	0	487957
632	495	1112	794	802	801	821	424	0	488759
633	1112	794	802	801	821	424	1238	0	489560
634	794	802	801	821	424	1238	825	0	490381
635	802	801	821	424	1238	825	813	1	490805
636	801	821	424	1238	825	813	467	0	492043
637	821	424	1238	825	813	467	1136	0	492868
638	424	1238	825	813	467	1136	444	0	493681
639	1238	825	813	467	1136	444	1101	1	494148
