index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
70	914	985	1004	1008	945	911	1011	0	57479
71	985	1004	1008	945	911	1011	919	0	58424
72	1004	1008	945	911	1011	919	898	1	59335
73	1008	945	911	1011	919	898	907	0	60346
74	945	911	1011	919	898	907	934	0	61265
75	911	1011	919	898	907	934	945	0	62163
76	1011	919	898	907	934	945	942	0	63070
77	919	898	907	934	945	942	926	0	64004
78	898	907	934	945	942	926	950	0	64949
79	907	934	945	942	926	950	968	0	65891
80	934	945	942	926	950	968	977	0	66817
81	945	942	926	950	968	977	942	0	67767
82	942	926	950	968	977	942	965	0	68735
83	926	950	968	977	942	965	969	0	69712
84	950	968	977	942	965	969	961	0	70654
85	968	977	942	965	969	961	933	0	71619
86	977	942	965	969	961	933	923	0	72588
87	942	965	969	961	933	923	918	0	73549
88	965	969	961	933	923	918	926	0	74482
89	969	961	933	923	918	926	911	0	75405
90	961	933	923	918	926	911	891	0	76323
91	933	923	918	926	911	891	906	0	77249
92	923	918	926	911	891	906	915	0	78160
93	918	926	911	891	906	915	895	0	79051
94	926	911	891	906	915	895	875	0	79957
95	911	891	906	915	895	875	895	0	80872
96	891	906	915	895	875	895	887	0	81767
97	906	915	895	875	895	887	883	0	82642
98	915	895	875	895	887	883	864	0	83537
99	895	875	895	887	883	864	864	0	84424
100	875	895	887	883	864	864	872	0	85307
101	895	887	883	864	864	872	879	0	86171
102	887	883	864	864	872	879	864	0	87035
103	883	864	864	872	879	864	868	0	87907
104	864	864	872	879	864	868	894	0	88786
105	864	872	879	864	868	894	662	0	89650
106	872	879	864	868	894	662	1148	0	90518
107	879	864	868	894	662	1148	864	0	91412
108	864	868	894	662	1148	864	879	1	92074
109	868	894	662	1148	864	879	879	0	93222
110	894	662	1148	864	879	879	891	0	94086
111	662	1148	864	879	879	891	872	0	94965
112	1148	864	879	879	891	872	868	0	95844
113	864	879	879	891	872	868	891	0	96735
114	879	879	891	872	868	891	895	0	97607
115	879	891	872	868	891	895	891	0	98475
116	891	872	868	891	895	891	875	0	99366
117	872	868	891	895	891	875	907	0	100261
118	868	891	895	891	875	907	910	0	101152
119	891	895	891	875	907	910	915	0	102027
120	895	891	875	907	910	915	902	0	102934
121	891	875	907	910	915	902	888	0	103844
122	875	907	910	915	902	888	902	0	104759
123	907	910	915	902	888	902	903	0	105661
124	910	915	902	888	902	903	887	0	106549
125	915	902	888	902	903	887	755	0	107451
126	902	888	902	903	887	755	977	0	108354
127	888	902	903	887	755	977	871	0	109241
128	902	903	887	755	977	871	880	1	109996
129	903	887	755	977	871	880	867	0	110973
130	887	755	977	871	880	867	868	0	111844
131	755	977	871	880	867	868	887	0	112724
132	977	871	880	867	868	887	635	0	113591
133	871	880	867	868	887	635	1190	0	114459
134	880	867	868	887	635	1190	891	0	115346
135	867	868	887	635	1190	891	876	1	115981
136	868	887	635	1190	891	876	891	0	117171
137	887	635	1190	891	876	891	883	0	118062
138	635	1190	891	876	891	883	876	0	118938
139	1190	891	876	891	883	876	867	0	119829
140	891	876	891	883	876	867	887	0	120712
141	876	891	883	876	867	887	888	0	121588
142	891	883	876	867	887	888	883	0	122455
143	883	876	867	887	888	883	864	0	123342
144	876	867	887	888	883	864	860	0	124230
145	867	887	888	883	864	860	867	0	125113
146	887	888	883	864	860	867	852	0	125977
147	888	883	864	860	867	852	829	0	126837
148	883	864	860	867	852	829	794	0	127704
149	864	860	867	852	829	794	704	0	128556
150	860	867	852	829	794	704	825	0	129385
151	867	852	829	794	704	825	798	0	130179
152	852	829	794	704	825	798	762	0	130883
153	829	794	704	825	798	762	755	0	131708
154	794	704	825	798	762	755	744	0	132506
155	704	825	798	762	755	744	770	0	133268
156	825	798	762	755	744	770	794	0	134023
157	798	762	755	744	770	794	809	0	134767
158	762	755	744	770	794	809	802	0	135537
159	755	744	770	794	809	802	809	0	136331
160	744	770	794	809	802	809	844	0	137140
161	770	794	809	802	809	844	876	0	137942
162	794	809	802	809	844	876	848	0	138751
163	809	802	809	844	876	848	821	0	139595
164	802	809	844	876	848	821	876	0	140471
165	809	844	876	848	821	876	895	0	141319
166	844	876	848	821	876	895	894	0	142140
167	876	848	821	876	895	894	868	0	143016
168	848	821	876	895	894	868	845	0	143911
169	821	876	895	894	868	845	906	0	144805
170	876	895	894	868	845	906	887	0	145673
171	895	894	868	845	906	887	856	0	146518
172	894	868	845	906	887	856	872	0	147424
173	868	845	906	887	856	872	907	0	148311
174	845	906	887	856	872	907	902	0	149167
175	906	887	856	872	907	902	872	0	150039
176	887	856	872	907	902	872	860	0	150946
177	856	872	907	902	872	860	899	0	151848
178	872	907	902	872	860	899	883	0	152720
179	907	902	872	860	899	883	868	0	153580
180	902	872	860	899	883	868	828	0	154479
181	872	860	899	883	868	828	876	0	155362
182	860	899	883	868	828	876	868	0	156230
183	899	883	868	828	876	868	871	0	157058
184	883	868	828	876	868	871	848	0	157934
185	868	828	876	868	871	848	845	0	158802
186	828	876	868	871	848	845	887	0	159673
187	876	868	871	848	845	887	883	0	160521
188	868	871	848	845	887	883	880	0	161366
189	871	848	845	887	883	880	852	0	162253
190	848	845	887	883	880	852	895	0	163136
191	845	887	883	880	852	895	614	0	164016
192	887	883	880	852	895	614	1207	0	164868
193	883	880	852	895	614	1207	836	0	165763
194	880	852	895	614	1207	836	837	1	166377
195	852	895	614	1207	836	837	852	0	167584
196	895	614	1207	836	837	852	844	0	168420
197	614	1207	836	837	852	844	833	0	169257
198	1207	836	837	852	844	833	821	0	170109
199	836	837	852	844	833	821	864	0	170953
200	837	852	844	833	821	864	903	0	171786
201	852	844	833	821	864	903	887	0	172607
202	844	833	821	864	903	887	856	0	173471
203	833	821	864	903	887	856	836	0	174374
204	821	864	903	887	856	836	864	0	175261
205	864	903	887	856	836	864	852	0	176117
206	903	887	856	836	864	852	837	0	176953
207	887	856	836	864	852	837	817	0	177817
208	856	836	864	852	837	817	840	0	178669
209	836	864	852	837	817	840	864	0	179506
210	864	852	837	817	840	864	848	0	180323
211	852	837	817	840	864	848	825	0	181163
212	837	817	840	864	848	825	891	0	182027
213	817	840	864	848	825	891	888	0	182875
214	840	864	848	825	891	888	871	0	183700
215	864	848	825	891	888	871	852	0	184591
216	848	825	891	888	871	852	887	0	185479
217	825	891	888	871	852	887	903	0	186350
218	891	888	871	852	887	903	872	0	187202
219	888	871	852	887	903	872	852	0	188089
220	871	852	887	903	872	852	891	0	188992
221	852	887	903	872	852	891	891	0	189864
222	887	903	872	852	891	891	743	0	190716
223	903	872	852	891	891	743	794	0	191607
224	872	852	891	891	743	794	988	0	192498
225	852	891	891	743	794	988	907	1	193241
226	891	891	743	794	988	907	856	1	194035
227	891	743	794	988	907	856	844	0	195023
228	743	794	988	907	856	844	852	0	195930
229	794	988	907	856	844	852	857	0	196786
230	988	907	856	844	852	857	922	0	197630
231	907	856	844	852	857	922	902	0	198482
232	856	844	852	857	922	902	868	0	199339
233	844	852	857	922	902	868	911	0	200261
234	852	857	922	902	868	911	937	0	201163
235	857	922	902	868	911	937	965	0	202031
236	922	902	868	911	937	965	923	0	202942
237	902	868	911	937	965	923	894	0	203879
238	868	911	937	965	923	894	958	0	204844
239	911	937	965	923	894	958	930	0	205767
240	937	965	923	894	958	930	902	0	206661
241	965	923	894	958	930	902	825	0	207619
242	923	894	958	930	902	825	483	0	208549
243	894	958	930	902	825	483	1358	0	209451
244	958	930	902	825	483	1358	883	0	210276
245	930	902	825	483	1358	883	864	1	210759
246	902	825	483	1358	883	864	868	0	212117
247	825	483	1358	883	864	868	891	0	213000
248	483	1358	883	864	868	891	898	0	213864
249	1358	883	864	868	891	898	895	0	214732
250	883	864	868	891	898	895	868	0	215623
251	864	868	891	898	895	868	903	0	216521
252	868	891	898	895	868	903	910	0	217416
253	891	898	895	868	903	910	887	0	218284
254	898	895	868	903	910	887	856	0	219187
255	895	868	903	910	887	856	915	0	220097
256	868	903	910	887	856	915	910	0	220984
257	903	910	887	856	915	910	884	0	221840
258	910	887	856	915	910	884	856	0	222755
259	887	856	915	910	884	856	871	0	223665
260	856	915	910	884	856	871	884	0	224549
261	915	910	884	856	871	884	906	0	225405
262	910	884	856	871	884	906	860	0	226276
263	884	856	871	884	906	860	860	0	227160
264	856	871	884	906	860	860	895	0	228066
265	871	884	906	860	860	895	903	0	228926
266	884	906	860	860	895	903	848	0	229786
267	906	860	860	895	903	848	856	0	230681
268	860	860	895	903	848	856	872	0	231584
269	860	895	903	848	856	872	844	0	232432
270	895	903	848	856	872	844	840	0	233288
271	903	848	856	872	844	840	837	0	234160
272	848	856	872	844	840	837	852	0	235004
273	856	872	844	840	837	852	856	0	235844
274	872	844	840	837	852	856	848	0	236681
275	844	840	837	852	856	848	872	0	237533
276	840	837	852	856	848	872	883	0	238389
277	837	852	856	848	872	883	720	0	239237
278	852	856	848	872	883	720	673	0	240109
279	856	848	872	883	720	673	806	1	240992
280	848	872	883	720	673	806	965	1	241712
281	872	883	720	673	806	965	1326	1	242385
282	883	720	673	806	965	1326	903	1	243191
283	720	673	806	965	1326	903	759	1	244156
284	673	806	965	1326	903	759	914	0	245482
285	806	965	1326	903	759	914	899	0	246385
286	965	1326	903	759	914	899	887	1	247144
287	1326	903	759	914	899	887	868	0	248058
288	903	759	914	899	887	868	856	0	248957
289	759	914	899	887	868	856	837	0	249844
290	914	899	887	868	856	837	945	0	250712
291	899	887	868	856	837	945	922	0	251568
292	887	868	856	837	945	922	911	1	252405
293	868	856	837	945	922	911	630	0	253350
294	856	837	945	922	911	630	1288	0	254272
295	837	945	922	911	630	1288	957	0	255183
296	945	922	911	630	1288	957	930	1	255813
297	922	911	630	1288	957	930	942	0	257101
298	911	630	1288	957	930	942	926	0	258058
299	630	1288	957	930	942	926	922	0	258988
300	1288	957	930	942	926	922	903	0	259930
301	957	930	942	926	922	903	918	0	260856
302	930	942	926	922	903	918	934	0	261778
303	942	926	922	903	918	934	938	0	262681
304	926	922	903	918	934	938	930	0	263599
305	922	903	918	934	938	930	906	0	264533
306	903	918	934	938	930	906	923	0	265471
307	918	934	938	930	906	923	933	0	266401
308	934	938	930	906	923	933	915	0	267307
309	938	930	906	923	933	915	895	0	268230
310	930	906	923	933	915	895	926	0	269163
311	906	923	933	915	895	926	922	0	270078
312	923	933	915	895	926	922	922	0	270973
313	933	915	895	926	922	922	891	0	271899
314	915	895	926	922	922	891	915	0	272821
315	895	926	922	922	891	915	922	0	273743
316	926	922	922	891	915	922	910	0	274634
317	922	922	891	915	922	910	891	0	275549
318	922	891	915	922	910	891	923	0	276471
319	891	915	922	910	891	923	933	0	277381
320	915	922	910	891	923	933	911	0	278272
321	922	910	891	923	933	911	895	0	279195
322	910	891	923	933	911	895	871	0	280128
323	891	923	933	911	895	871	969	0	281039
324	923	933	911	895	871	969	911	0	281934
325	933	911	895	871	969	911	914	1	282805
326	911	895	871	969	911	914	930	0	283774
327	895	871	969	911	914	930	938	0	284685
328	871	969	911	914	930	938	910	0	285599
329	969	911	914	930	938	910	903	0	286529
330	911	914	930	938	910	903	930	0	287467
331	914	930	938	910	903	930	938	0	288377
332	930	938	910	903	930	938	941	0	289280
333	938	910	903	930	938	941	919	0	290210
334	910	903	930	938	941	919	930	0	291148
335	903	930	938	941	919	930	941	0	292089
336	930	938	941	919	930	941	934	0	293008
337	938	941	919	930	941	934	911	0	293938
338	941	919	930	941	934	911	914	0	294879
339	919	930	941	934	911	914	922	0	295813
340	930	941	934	911	914	922	919	0	296724
341	941	934	911	914	922	919	887	0	297638
342	934	911	914	922	919	887	891	0	298560
343	911	914	922	919	887	891	887	0	299479
344	914	922	919	887	891	887	887	0	300366
345	922	919	887	891	887	887	872	0	301257
346	919	887	891	887	887	872	864	0	302144
347	887	891	887	887	872	864	883	0	303031
348	891	887	887	872	864	883	883	0	303903
349	887	887	872	864	883	883	887	0	304767
350	887	872	864	883	883	887	872	0	305650
351	872	864	883	883	887	872	903	0	306533
352	864	883	883	887	872	903	898	0	307420
353	883	883	887	872	903	898	907	0	308292
354	883	887	872	903	898	907	895	0	309195
355	887	872	903	898	907	895	914	0	310093
356	872	903	898	907	895	914	923	0	311000
357	903	898	907	895	914	923	898	0	311895
358	898	907	895	914	923	898	895	0	312809
359	907	895	914	923	898	895	903	0	313732
360	895	914	923	898	895	903	899	0	314630
361	914	923	898	895	903	899	887	0	315525
362	923	898	895	903	899	887	875	0	316428
363	898	895	903	899	887	875	888	0	317327
364	895	903	899	887	875	888	898	0	318214
365	903	899	887	875	888	898	884	0	319089
366	899	887	875	888	898	884	867	0	319977
367	887	875	888	898	884	867	868	0	320875
368	875	888	898	884	867	868	876	0	321759
369	888	898	884	867	868	876	891	0	322626
370	898	884	867	868	876	891	864	0	323494
371	884	867	868	876	891	864	856	0	324370
372	867	868	876	891	864	856	871	0	325261
373	868	876	891	864	856	871	868	0	326125
374	876	891	864	856	871	868	860	0	326981
375	891	864	856	871	868	860	852	0	327852
376	864	856	871	868	860	852	875	0	328720
377	856	871	868	860	852	875	884	0	329580
378	871	868	860	852	875	884	902	0	330432
379	868	860	852	875	884	902	899	0	331307
380	860	852	875	884	902	899	907	0	332191
381	852	875	884	902	899	907	899	0	333093
382	875	884	902	899	907	899	957	0	333992
383	884	902	899	907	899	957	903	0	334899
384	902	899	907	899	957	903	906	1	335798
385	899	907	899	957	903	906	903	0	336755
386	907	899	957	903	906	903	887	0	337658
387	899	957	903	906	903	887	856	0	338564
388	957	903	906	903	887	856	864	0	339467
389	903	906	903	887	856	864	860	0	340354
390	906	903	887	856	864	860	844	0	341210
391	903	887	856	864	860	844	829	0	342074
392	887	856	864	860	844	829	848	0	342934
393	856	864	860	844	829	848	872	0	343778
394	864	860	844	829	848	872	864	0	344607
395	860	844	829	848	872	864	860	0	345455
396	844	829	848	872	864	860	871	0	346327
397	829	848	872	864	860	871	891	0	347191
398	848	872	864	860	871	891	895	0	348051
399	872	864	860	871	891	895	880	0	348922
400	864	860	871	891	895	880	906	0	349813
401	860	871	891	895	880	906	922	0	350708
402	871	891	895	880	906	922	942	0	351588
403	891	895	880	906	922	942	922	0	352494
404	895	880	906	922	942	922	619	0	353416
405	880	906	922	942	922	619	447	0	354358
406	906	922	942	922	619	447	1592	0	355280
407	922	942	922	619	447	1592	988	1	355899
408	942	922	619	447	1592	988	938	1	356346
409	922	619	447	1592	988	938	938	0	357938
410	619	447	1592	988	938	938	933	0	358926
411	447	1592	988	938	938	933	926	0	359864
412	1592	988	938	938	933	926	907	0	360802
413	988	938	938	933	926	907	942	0	361735
414	938	938	933	926	907	942	945	0	362661
415	938	933	926	907	942	945	957	0	363568
416	933	926	907	942	945	957	942	0	364510
417	926	907	942	945	957	942	965	0	365455
418	907	942	945	957	942	965	969	0	366412
419	942	945	957	942	965	969	973	0	367354
420	945	957	942	965	969	973	937	0	368319
421	957	942	965	969	973	937	954	0	369288
422	942	965	969	973	937	954	945	0	370261
423	965	969	973	937	954	945	934	0	371198
424	969	973	937	954	945	934	911	0	372152
425	973	937	954	945	934	911	914	0	373097
426	937	954	945	934	911	914	934	0	374031
427	954	945	934	911	914	934	926	0	374942
428	945	934	911	914	934	926	899	0	375856
429	934	911	914	934	926	899	918	0	376790
430	911	914	934	926	899	918	930	0	377716
431	914	934	926	899	918	930	895	0	378615
432	934	926	899	918	930	895	728	0	379533
433	926	899	918	930	895	728	1031	0	380463
434	899	918	930	895	728	1031	887	0	381358
435	918	930	895	728	1031	887	883	1	382086
436	930	895	728	1031	887	883	856	0	383117
437	895	728	1031	887	883	856	856	0	384004
438	728	1031	887	883	856	856	887	0	384887
439	1031	887	883	856	856	887	911	0	385743
440	887	883	856	856	887	911	731	0	386599
441	883	856	856	887	911	731	1098	0	387486
442	856	856	887	911	731	1098	918	0	388397
443	856	887	911	731	1098	918	934	1	389128
444	887	911	731	1098	918	934	922	0	390226
445	911	731	1098	918	934	922	887	0	391144
446	731	1098	918	934	922	887	911	0	392078
447	1098	918	934	922	887	911	895	0	393000
448	918	934	922	887	911	895	883	0	393887
449	934	922	887	911	895	883	871	0	394798
450	922	887	911	895	883	871	849	0	395693
451	887	911	895	883	871	849	840	0	396576
452	911	895	883	871	849	840	856	0	397447
453	895	883	871	849	840	856	852	0	398296
454	883	871	849	840	856	852	833	0	399136
455	871	849	840	856	852	833	841	0	399992
456	849	840	856	852	833	841	856	0	400844
457	840	856	852	833	841	856	867	0	401677
458	856	852	833	841	856	867	860	0	402518
459	852	833	841	856	867	860	817	0	403374
460	833	841	856	867	860	817	817	0	404241
461	841	856	867	860	817	817	802	0	405101
462	856	867	860	817	817	802	805	0	405918
463	867	860	817	817	802	805	783	0	406735
464	860	817	817	802	805	783	778	0	407537
465	817	817	802	805	783	778	790	0	408342
466	817	802	805	783	778	790	786	0	409125
467	802	805	783	778	790	786	786	0	409903
468	805	783	778	790	786	786	774	0	410693
469	783	778	790	786	786	774	755	0	411479
470	778	790	786	786	774	755	743	0	412265
471	790	786	786	774	755	743	755	0	413039
472	786	786	774	755	743	755	755	0	413794
473	786	774	755	743	755	755	770	0	414537
474	774	755	743	755	755	770	782	0	415292
475	755	743	755	755	770	782	794	0	416047
476	743	755	755	770	782	794	848	0	416817
477	755	755	770	782	794	848	922	0	417599
478	755	770	782	794	848	922	1016	0	418393
479	770	782	794	848	922	1016	1000	0	419241
480	782	794	848	922	1016	1000	1000	0	420163
481	794	848	922	1016	1000	1000	1012	0	421179
482	848	922	1016	1000	1000	1012	988	0	422179
483	922	1016	1000	1000	1012	988	949	0	423179
484	1016	1000	1000	1012	988	949	946	0	424191
485	1000	1000	1012	988	949	946	922	0	425179
486	1000	1012	988	949	946	922	899	0	426128
487	1012	988	949	946	922	899	864	0	427074
488	988	949	946	922	899	864	867	0	427996
489	949	946	922	899	864	867	849	0	428895
490	946	922	899	864	867	849	840	0	429759
491	922	899	864	867	849	840	817	0	430626
492	899	864	867	849	840	817	810	0	431475
493	864	867	849	840	817	810	817	0	432315
494	867	849	840	817	810	817	825	0	433132
495	849	840	817	810	817	825	832	0	433942
496	840	817	810	817	825	832	833	0	434759
497	817	810	817	825	832	833	595	0	435584
498	810	817	825	832	833	595	1055	0	436416
499	817	825	832	833	595	1055	692	0	437249
500	825	832	833	595	1055	692	600	1	437844
501	832	833	595	1055	692	600	1190	0	438899
502	833	595	1055	692	600	1190	817	1	439591
503	595	1055	692	600	1190	817	814	1	440191
504	1055	692	600	1190	817	814	840	0	441381
505	692	600	1190	817	814	840	837	0	442198
506	600	1190	817	814	840	837	836	0	443012
507	1190	817	814	840	837	836	779	0	443852
508	817	814	840	837	836	779	1011	0	444689
509	814	840	837	836	779	1011	957	0	445525
510	840	837	836	779	1011	957	989	1	446304
511	837	836	779	1011	957	989	1000	0	447315
512	836	779	1011	957	989	1000	1011	0	448272
513	779	1011	957	989	1000	1011	736	0	449261
514	1011	957	989	1000	1011	736	1288	0	450261
515	957	989	1000	1011	736	1288	988	0	451272
516	989	1000	1011	736	1288	988	981	1	452008
517	1000	1011	736	1288	988	981	961	0	453296
518	1011	736	1288	988	981	961	941	0	454284
519	736	1288	988	981	961	941	942	0	455265
520	1288	988	981	961	941	942	926	0	456226
521	988	981	961	941	942	926	914	0	457167
522	981	961	941	942	926	914	926	0	458109
523	961	941	942	926	914	926	942	0	459035
524	941	942	926	914	926	942	950	0	459949
525	942	926	914	926	942	950	914	0	460875
526	926	914	926	942	950	914	922	0	461817
527	914	926	942	950	914	922	950	0	462767
528	926	942	950	914	922	950	937	0	463681
529	942	950	914	922	950	937	895	0	464603
530	950	914	922	950	937	895	584	0	465553
531	914	922	950	937	895	584	1206	0	466490
532	922	950	937	895	584	1206	864	0	467385
533	950	937	895	584	1206	864	875	1	467969
534	937	895	584	1206	864	875	864	0	469175
535	895	584	1206	864	875	864	864	0	470039
536	584	1206	864	875	864	864	872	0	470914
537	1206	864	875	864	864	872	852	0	471778
538	864	875	864	864	872	852	875	0	472642
539	875	864	864	872	852	875	891	0	473514
540	864	864	872	852	875	891	911	0	474366
541	864	872	852	875	891	911	895	0	475241
542	872	852	875	891	911	895	899	0	476132
543	852	875	891	911	895	899	910	0	477043
544	875	891	911	895	899	910	949	0	477938
545	891	911	895	899	910	949	942	0	478837
546	911	895	899	910	949	942	922	0	479747
547	895	899	910	949	942	922	950	0	480696
548	899	910	949	942	922	950	941	0	481638
549	910	949	942	922	950	941	938	0	482560
550	949	942	922	950	941	938	915	0	483510
551	942	922	950	941	938	915	937	0	484451
552	922	950	941	938	915	937	922	0	485389
553	950	941	938	915	937	922	899	0	486304
554	941	938	915	937	922	899	895	0	487241
555	938	915	937	922	899	895	915	0	488163
556	915	937	922	899	895	915	922	0	489062
557	937	922	899	895	915	922	910	0	489957
558	922	899	895	915	922	910	899	0	490872
559	899	895	915	922	910	899	926	0	491794
560	895	915	922	910	899	926	938	0	492704
561	915	922	910	899	926	938	926	0	493603
562	922	910	899	926	938	926	914	0	494529
563	910	899	926	938	926	914	946	0	495467
564	899	926	938	926	914	946	938	0	496393
565	926	938	926	914	946	938	926	0	497307
566	938	926	914	946	938	926	914	0	498253
567	926	914	946	938	926	914	915	0	499191
568	914	946	938	926	914	915	914	0	500117
569	946	938	926	914	915	914	914	0	501031
570	938	926	914	915	914	914	915	0	501946
571	926	914	915	914	914	915	918	0	502860
572	914	915	914	914	915	918	946	0	503774
573	915	914	914	915	918	946	949	0	504689
574	914	914	915	918	946	949	934	0	505607
575	914	915	918	946	949	934	918	0	506553
576	915	918	946	949	934	918	938	0	507502
577	918	946	949	934	918	938	945	0	508436
578	946	949	934	918	938	945	923	0	509354
579	949	934	918	938	945	923	910	0	510292
580	934	918	938	945	923	910	926	0	511237
581	918	938	945	923	910	926	938	0	512160
582	938	945	923	910	926	938	906	0	513070
583	945	923	910	926	938	906	895	0	513996
584	923	910	926	938	906	895	923	0	514934
585	910	926	938	906	895	923	918	0	515840
586	926	938	906	895	923	918	910	0	516735
587	938	906	895	923	918	910	790	0	517658
588	906	895	923	918	910	790	475	0	518576
589	895	923	918	910	790	475	444	0	519486
590	923	918	910	790	475	444	1537	1	520276
591	918	910	790	475	444	1537	879	1	520751
592	910	790	475	444	1537	879	887	1	521195
593	790	475	444	1537	879	887	907	0	522732
594	475	444	1537	879	887	907	902	0	523611
595	444	1537	879	887	907	902	899	0	524498
596	1537	879	887	907	902	899	848	0	525405
597	879	887	907	902	899	848	919	0	526307
598	887	907	902	899	848	919	591	0	527206
599	907	902	899	848	919	591	1292	0	528054
600	902	899	848	919	591	1292	879	0	528973
601	899	848	919	591	1292	879	954	1	529564
602	848	919	591	1292	879	954	922	0	530856
603	919	591	1292	879	954	922	930	0	531735
604	591	1292	879	954	922	930	918	0	532689
605	1292	879	954	922	930	918	911	0	533611
606	879	954	922	930	918	911	957	0	534541
607	954	922	930	918	911	957	918	0	535459
608	922	930	918	911	957	918	895	1	536370
609	930	918	911	957	918	895	922	0	537327
610	918	911	957	918	895	922	938	0	538245
611	911	957	918	895	922	938	942	0	539140
612	957	918	895	922	938	942	914	0	540062
613	918	895	922	938	942	914	930	0	541000
614	895	922	938	942	914	930	930	0	541942
615	922	938	942	914	930	930	934	0	542856
616	938	942	914	930	930	934	891	0	543786
617	942	914	930	930	934	891	895	0	544716
618	914	930	930	934	891	895	891	0	545650
619	930	930	934	891	895	891	899	0	546541
620	930	934	891	895	891	899	891	0	547436
621	934	891	895	891	899	891	883	0	548327
622	891	895	891	899	891	883	899	0	549226
623	895	891	899	891	883	899	914	0	550117
624	891	899	891	883	899	914	907	0	551000
625	899	891	883	899	914	907	895	0	551899
626	891	883	899	914	907	895	934	0	552813
627	883	899	914	907	895	934	949	0	553720
628	899	914	907	895	934	949	953	0	554615
629	914	907	895	934	949	953	926	0	555549
630	907	895	934	949	953	926	942	0	556498
631	895	934	949	953	926	942	957	0	557451
632	934	949	953	926	942	957	938	0	558377
633	949	953	926	942	957	938	911	0	559319
634	953	926	942	957	938	911	712	0	560276
635	926	942	957	938	911	712	1167	0	561214
636	942	957	938	911	712	1167	918	0	562125
637	957	938	911	712	1167	918	899	1	562837
638	938	911	712	1167	918	899	922	0	564004
639	911	712	1167	918	899	922	934	0	564922
640	712	1167	918	899	922	934	938	0	565821
641	1167	918	899	922	934	938	899	0	566743
642	918	899	922	934	938	899	922	0	567677
643	899	922	934	938	899	922	930	0	568615
644	922	934	938	899	922	930	949	0	569514
645	934	938	899	922	930	949	922	0	570436
646	938	899	922	930	949	922	934	0	571366
647	899	922	930	949	922	934	946	0	572315
648	922	930	949	922	934	946	945	0	573237
649	930	949	922	934	946	945	926	0	574171
650	949	922	934	946	945	926	934	0	575117
651	922	934	946	945	926	934	942	0	576062
652	934	946	945	926	934	942	922	0	576988
653	946	945	926	934	942	922	903	0	577922
654	945	926	934	942	922	903	910	0	578864
655	926	934	942	922	903	910	899	0	579786
