index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
96	510	1308	933	506	1304	875	518	1	86848
97	1308	933	506	1304	875	518	1179	0	88152
98	933	506	1304	875	518	1179	836	0	89027
99	506	1304	875	518	1179	836	541	1	89545
100	1304	875	518	1179	836	541	1276	0	90724
101	875	518	1179	836	541	1276	880	0	91560
102	518	1179	836	541	1276	880	537	1	92101
103	1179	836	541	1276	880	537	1257	0	93377
104	836	541	1276	880	537	1257	887	0	94257
105	541	1276	880	537	1257	887	517	1	94794
106	1276	880	537	1257	887	517	1273	0	96051
107	880	537	1257	887	517	1273	910	0	96938
108	537	1257	887	517	1273	910	529	1	97455
109	1257	887	517	1273	910	529	1284	0	98728
110	887	517	1273	910	529	1284	930	0	99638
111	517	1273	910	529	1284	930	506	1	100167
112	1273	910	529	1284	930	506	1346	0	101451
113	910	529	1284	930	506	1346	950	0	102381
114	529	1284	930	506	1346	950	502	1	102887
115	1284	930	506	1346	950	502	1354	0	104233
116	930	506	1346	950	502	1354	953	0	105183
117	506	1346	950	502	1354	953	502	1	105685
118	1346	950	502	1354	953	502	1339	0	107039
119	950	502	1354	953	502	1339	941	0	107992
120	502	1354	953	502	1339	941	502	1	108494
121	1354	953	502	1339	941	502	1288	0	109833
122	953	502	1339	941	502	1288	907	0	110774
123	502	1339	941	502	1288	907	517	1	111276
124	1339	941	502	1288	907	517	1273	0	112564
125	941	502	1288	907	517	1273	910	0	113471
126	502	1288	907	517	1273	910	502	1	113988
127	1288	907	517	1273	910	502	1284	0	115261
128	907	517	1273	910	502	1284	876	0	116171
129	517	1273	910	502	1284	876	521	1	116673
130	1273	910	502	1284	876	521	1237	0	117957
131	910	502	1284	876	521	1237	903	0	118833
132	502	1284	876	521	1237	903	518	1	119354
133	1284	876	521	1237	903	518	1264	0	120591
134	876	521	1237	903	518	1264	915	0	121494
135	521	1237	903	518	1264	915	521	1	122012
136	1237	903	518	1264	915	521	1300	0	123276
137	903	518	1264	915	521	1300	910	0	124191
138	518	1264	915	521	1300	910	514	1	124712
139	1264	915	521	1300	910	514	1315	0	126012
140	915	521	1300	910	514	1315	926	0	126922
141	521	1300	910	514	1315	926	498	1	127436
142	1300	910	514	1315	926	498	1335	0	128751
143	910	514	1315	926	498	1335	949	0	129677
144	514	1315	926	498	1335	949	506	1	130175
145	1315	926	498	1335	949	506	1346	0	131510
146	926	498	1335	949	506	1346	915	0	132459
147	498	1335	949	506	1346	915	509	1	132965
148	1335	949	506	1346	915	509	1327	0	134311
149	949	506	1346	915	509	1327	934	0	135226
150	506	1346	915	509	1327	934	510	1	135735
151	1346	915	509	1327	934	510	1288	0	137062
152	915	509	1327	934	510	1288	926	0	137996
153	509	1327	934	510	1288	926	498	1	138506
154	1327	934	510	1288	926	498	1288	0	139794
155	934	510	1288	926	498	1288	914	0	140720
156	510	1288	926	498	1288	914	514	1	141218
157	1288	926	498	1288	914	514	1288	0	142506
158	926	498	1288	914	514	1288	926	0	143420
159	498	1288	914	514	1288	926	517	1	143934
160	1288	914	514	1288	926	517	1296	0	145222
161	914	514	1288	926	517	1296	938	0	146148
162	514	1288	926	517	1296	938	502	1	146665
163	1288	926	517	1296	938	502	1350	0	147961
164	926	517	1296	938	502	1350	957	0	148899
165	517	1296	938	502	1350	957	498	1	149401
166	1296	938	502	1350	957	498	1374	0	150751
167	938	502	1350	957	498	1374	953	0	151708
168	502	1350	957	498	1374	953	930	1	152206
169	1350	957	498	1374	953	930	922	0	153580
170	957	498	1374	953	930	922	922	0	154533
171	498	1374	953	930	922	922	502	0	155463
172	1374	953	930	922	922	502	1339	0	156385
173	953	930	922	922	502	1339	934	0	157307
174	930	922	922	502	1339	934	506	1	157809
175	922	922	502	1339	934	506	1299	0	159148
176	922	502	1339	934	506	1299	930	0	160082
177	502	1339	934	506	1299	930	514	1	160588
178	1339	934	506	1299	930	514	1280	0	161887
179	934	506	1299	930	514	1280	922	0	162817
180	506	1299	930	514	1280	922	518	1	163331
181	1299	930	514	1280	922	518	1311	0	164611
182	930	514	1280	922	518	1311	926	0	165533
183	514	1280	922	518	1311	926	514	1	166051
184	1280	922	518	1311	926	514	1334	0	167362
185	922	518	1311	926	514	1334	950	0	168288
186	518	1311	926	514	1334	950	498	1	168802
187	1311	926	514	1334	950	498	1311	0	170136
188	926	514	1334	950	498	1311	938	0	171086
189	514	1334	950	498	1311	938	509	1	171584
190	1334	950	498	1311	938	509	1319	0	172895
191	950	498	1311	938	509	1319	919	0	173833
192	498	1311	938	509	1319	919	506	1	174342
193	1311	938	509	1319	919	506	1350	0	175661
194	938	509	1319	919	506	1350	949	0	176580
195	509	1319	919	506	1350	949	498	1	177086
196	1319	919	506	1350	949	498	1331	0	178436
197	919	506	1350	949	498	1331	953	0	179385
198	506	1350	949	498	1331	953	502	1	179883
199	1350	949	498	1331	953	502	1347	0	181214
200	949	498	1331	953	502	1347	945	0	182167
201	498	1331	953	502	1347	945	494	1	182669
202	1331	953	502	1347	945	494	1366	0	184016
203	953	502	1347	945	494	1366	938	0	184961
204	502	1347	945	494	1366	938	922	1	185455
205	1347	945	494	1366	938	922	961	0	186821
206	945	494	1366	938	922	961	965	0	187759
207	494	1366	938	922	961	965	949	0	188681
208	1366	938	922	961	965	949	950	0	189642
209	938	922	961	965	949	950	984	0	190607
210	922	961	965	949	950	984	502	0	191556
211	961	965	949	950	984	502	1459	0	192506
212	965	949	950	984	502	1459	973	0	193490
213	949	950	984	502	1459	973	961	1	193992
214	950	984	502	1459	973	961	977	0	195451
215	984	502	1459	973	961	977	973	0	196424
216	502	1459	973	961	977	973	961	0	197385
217	1459	973	961	977	973	961	961	0	198362
218	973	961	977	973	961	961	945	0	199335
219	961	977	973	961	961	945	479	0	200296
220	977	973	961	961	945	479	1420	0	201257
221	973	961	961	945	479	1420	1016	1	202202
222	961	961	945	479	1420	1016	969	1	202681
223	961	945	479	1420	1016	969	972	0	204101
224	945	479	1420	1016	969	972	930	0	205117
225	479	1420	1016	969	972	930	934	0	206086
226	1420	1016	969	972	930	934	953	0	207058
227	1016	969	972	930	934	953	954	0	207988
228	969	972	930	934	953	954	506	0	208922
229	972	930	934	953	954	506	1326	0	209875
230	930	934	953	954	506	1326	930	0	210829
231	934	953	954	506	1326	930	510	1	211335
232	953	954	506	1326	930	510	1273	0	212661
233	954	506	1326	930	510	1273	894	0	213591
234	506	1326	930	510	1273	894	510	1	214101
235	1326	930	510	1273	894	510	1284	0	215374
236	930	510	1273	894	510	1284	911	0	216268
237	510	1273	894	510	1284	911	517	1	216778
238	1273	894	510	1284	911	517	1308	0	218062
239	894	510	1284	911	517	1308	934	0	218973
240	510	1284	911	517	1308	934	513	1	219490
241	1284	911	517	1308	934	513	1335	0	220798
242	911	517	1308	934	513	1335	961	0	221732
243	517	1308	934	513	1335	961	510	1	222245
244	1308	934	513	1335	961	510	1369	0	223580
245	934	513	1335	961	510	1369	934	0	224541
246	513	1335	961	510	1369	934	502	1	225051
247	1335	961	510	1369	934	502	1401	0	226420
248	961	510	1369	934	502	1401	949	0	227354
249	510	1369	934	502	1401	949	926	1	227856
250	1369	934	502	1401	949	926	946	0	229257
251	934	502	1401	949	926	946	969	0	230206
252	502	1401	949	926	946	969	957	0	231132
253	1401	949	926	946	969	957	942	0	232078
254	949	926	946	969	957	942	926	0	233047
255	926	946	969	957	942	926	509	0	234004
256	946	969	957	942	926	509	1323	0	234946
257	969	957	942	926	509	1323	884	0	235872
258	957	942	926	509	1323	884	517	1	236381
259	942	926	509	1323	884	517	1199	0	237704
260	926	509	1323	884	517	1199	848	0	238588
261	509	1323	884	517	1199	848	544	1	239105
262	1323	884	517	1199	848	544	1250	0	240304
263	884	517	1199	848	544	1250	972	0	241152
264	517	1199	848	544	1250	972	522	1	241696
265	1199	848	544	1250	972	522	1307	0	242946
266	848	544	1250	972	522	1307	934	0	243918
267	544	1250	972	522	1307	934	510	1	244440
268	1250	972	522	1307	934	510	1342	0	245747
269	972	522	1307	934	510	1342	969	0	246681
270	522	1307	934	510	1342	969	502	1	247191
271	1307	934	510	1342	969	502	1354	0	248533
272	934	510	1342	969	502	1354	965	0	249502
273	510	1342	969	502	1354	965	506	1	250004
274	1342	969	502	1354	965	506	1358	0	251358
275	969	502	1354	965	506	1358	945	0	252323
276	502	1354	965	506	1358	945	506	1	252829
277	1354	965	506	1358	945	506	1374	0	254187
278	965	506	1358	945	506	1374	937	0	255132
279	506	1358	945	506	1374	937	498	1	255638
280	1358	945	506	1374	937	498	1374	0	257012
281	945	506	1374	937	498	1374	953	0	257949
282	506	1374	937	498	1374	953	502	1	258447
283	1374	937	498	1374	953	502	1343	0	259821
284	937	498	1374	953	502	1343	941	0	260774
285	498	1374	953	502	1343	941	502	1	261276
286	1374	953	502	1343	941	502	1362	0	262619
287	953	502	1343	941	502	1362	934	0	263560
288	502	1343	941	502	1362	934	498	1	264062
289	1343	941	502	1362	934	498	1397	0	265424
290	941	502	1362	934	498	1397	973	0	266358
291	502	1362	934	498	1397	973	934	1	266856
292	1362	934	498	1397	973	934	945	0	268253
293	934	498	1397	973	934	945	965	0	269226
294	498	1397	973	934	945	965	965	0	270160
295	1397	973	934	945	965	965	957	0	271105
296	973	934	945	965	965	957	934	0	272070
297	934	945	965	965	957	934	502	0	273035
298	945	965	965	957	934	502	1397	0	273992
299	965	965	957	934	502	1397	973	0	274926
300	965	957	934	502	1397	973	937	1	275428
301	957	934	502	1397	973	937	934	0	276825
302	934	502	1397	973	937	934	961	0	277798
303	502	1397	973	937	934	961	498	0	278735
304	1397	973	937	934	961	498	1382	0	279669
305	973	937	934	961	498	1382	934	0	280630
306	937	934	961	498	1382	934	502	1	281128
307	934	961	498	1382	934	502	1389	0	282510
308	961	498	1382	934	502	1389	965	0	283444
309	498	1382	934	502	1389	965	922	1	283946
310	1382	934	502	1389	965	922	934	0	285335
311	934	502	1389	965	922	934	972	0	286300
312	502	1389	965	922	934	972	961	0	287222
313	1389	965	922	934	972	961	930	0	288156
314	965	922	934	972	961	930	965	0	289128
315	922	934	972	961	930	965	510	0	290089
316	934	972	961	930	965	510	1405	0	291019
317	972	961	930	965	510	1405	957	0	291984
318	961	930	965	510	1405	957	498	1	292494
319	930	965	510	1405	957	498	1420	0	293899
320	965	510	1405	957	498	1420	989	0	294856
321	510	1405	957	498	1420	989	930	1	295354
322	1405	957	498	1420	989	930	933	0	296774
323	957	498	1420	989	930	933	977	0	297763
324	498	1420	989	930	933	977	953	0	298693
325	1420	989	930	933	977	953	934	0	299626
326	989	930	933	977	953	934	942	0	300603
327	930	933	977	953	934	942	514	0	301556
328	933	977	953	934	942	514	1400	0	302490
329	977	953	934	942	514	1400	950	0	303432
330	953	934	942	514	1400	950	502	1	303946
331	934	942	514	1400	950	502	1342	0	305346
332	942	514	1400	950	502	1342	946	0	306296
333	514	1400	950	502	1342	946	509	1	306798
334	1400	950	502	1342	946	509	1331	0	308140
335	950	502	1342	946	509	1331	934	0	309086
336	502	1342	946	509	1331	934	510	1	309595
337	1342	946	509	1331	934	510	1342	0	310926
338	946	509	1331	934	510	1342	953	0	311860
339	509	1331	934	510	1342	953	502	1	312370
340	1331	934	510	1342	953	502	1312	0	313712
341	934	510	1342	953	502	1312	945	0	314665
342	510	1342	953	502	1312	945	506	1	315167
343	1342	953	502	1312	945	506	1335	0	316479
344	953	502	1312	945	506	1335	933	0	317424
345	502	1312	945	506	1335	933	502	1	317930
346	1312	945	506	1335	933	502	1351	0	319265
347	945	506	1335	933	502	1351	957	0	320198
348	506	1335	933	502	1351	957	498	1	320700
349	1335	933	502	1351	957	498	1338	0	322051
350	933	502	1351	957	498	1338	942	0	323008
351	502	1351	957	498	1338	942	502	1	323506
352	1351	957	498	1338	942	502	1307	0	324844
353	957	498	1338	942	502	1307	923	0	325786
354	498	1338	942	502	1307	923	509	1	326288
355	1338	942	502	1307	923	509	1284	0	327595
356	942	502	1307	923	509	1284	915	0	328518
357	502	1307	923	509	1284	915	498	1	329027
358	1307	923	509	1284	915	498	1311	0	330311
359	923	509	1284	915	498	1311	922	0	331226
360	509	1284	915	498	1311	922	506	1	331724
361	1284	915	498	1311	922	506	1269	0	333035
362	915	498	1311	922	506	1269	898	0	333957
363	498	1311	922	506	1269	898	506	1	334463
364	1311	922	506	1269	898	506	1276	0	335732
365	922	506	1269	898	506	1276	899	0	336630
366	506	1269	898	506	1276	899	522	1	337136
367	1269	898	506	1276	899	522	1284	0	338412
368	898	506	1276	899	522	1284	906	0	339311
369	506	1276	899	522	1284	906	522	1	339833
370	1276	899	522	1284	906	522	1257	0	341117
371	899	522	1284	906	522	1257	894	0	342023
372	522	1284	906	522	1257	894	510	1	342545
373	1284	906	522	1257	894	510	1214	0	343802
374	906	522	1257	894	510	1214	837	0	344696
375	522	1257	894	510	1214	837	556	1	345206
376	1257	894	510	1214	837	556	1152	0	346420
377	894	510	1214	837	556	1152	848	0	347257
378	510	1214	837	556	1152	848	564	1	347813
379	1214	837	556	1152	848	564	1218	0	348965
380	837	556	1152	848	564	1218	884	0	349813
381	556	1152	848	564	1218	884	556	1	350377
382	1152	848	564	1218	884	556	1253	0	351595
383	848	564	1218	884	556	1253	914	0	352479
384	564	1218	884	556	1253	914	518	1	353035
385	1218	884	556	1253	914	518	1284	0	354288
386	884	556	1253	914	518	1284	903	0	355202
387	556	1253	914	518	1284	903	533	1	355720
388	1253	914	518	1284	903	533	1260	0	357004
389	914	518	1284	903	533	1260	895	0	357907
390	518	1284	903	533	1260	895	522	1	358440
391	1284	903	533	1260	895	522	1276	0	359700
392	903	533	1260	895	522	1276	911	0	360595
393	533	1260	895	522	1276	911	529	1	361117
394	1260	895	522	1276	911	529	1303	0	362393
395	895	522	1276	911	529	1303	926	0	363304
396	522	1276	911	529	1303	926	522	1	363833
397	1276	911	529	1303	926	522	1315	0	365136
398	911	529	1303	926	522	1315	926	0	366062
399	529	1303	926	522	1315	926	506	1	366584
400	1303	926	522	1315	926	506	1315	0	367899
401	926	522	1315	926	506	1315	922	0	368825
402	522	1315	926	506	1315	922	521	1	369331
403	1315	926	506	1315	922	521	1316	0	370646
404	926	506	1315	922	521	1316	937	0	371568
405	506	1315	922	521	1316	937	506	1	372089
406	1315	922	521	1316	937	506	1323	0	373405
407	922	521	1316	937	506	1323	946	0	374342
408	521	1316	937	506	1323	946	509	1	374848
409	1316	937	506	1323	946	509	1312	0	376171
410	937	506	1323	946	509	1312	937	0	377117
411	506	1323	946	509	1312	937	514	1	377626
412	1323	946	509	1312	937	514	1343	0	378938
413	946	509	1312	937	514	1343	918	0	379875
414	509	1312	937	514	1343	918	510	1	380389
415	1312	937	514	1343	918	510	1346	0	381732
416	937	514	1343	918	510	1346	961	0	382650
417	514	1343	918	510	1346	961	498	1	383160
418	1343	918	510	1346	961	498	1327	0	384506
419	918	510	1346	961	498	1327	953	0	385467
420	510	1346	961	498	1327	953	502	1	385965
421	1346	961	498	1327	953	502	1366	0	387292
422	961	498	1327	953	502	1366	938	0	388245
423	498	1327	953	502	1366	938	498	1	388747
424	1327	953	502	1366	938	498	1397	0	390113
425	953	502	1366	938	498	1397	976	0	391051
426	502	1366	938	498	1397	976	926	1	391549
427	1366	938	498	1397	976	926	950	0	392946
428	938	498	1397	976	926	950	984	0	393922
429	498	1397	976	926	950	984	992	0	394848
430	1397	976	926	950	984	992	981	0	395798
431	976	926	950	984	992	981	973	0	396782
432	926	950	984	992	981	973	1000	0	397774
433	950	984	992	981	973	1000	502	0	398755
434	984	992	981	973	1000	502	1412	0	399728
435	992	981	973	1000	502	1412	1004	0	400728
436	981	973	1000	502	1412	1004	980	1	401230
437	973	1000	502	1412	1004	980	965	0	402642
438	1000	502	1412	1004	980	965	934	0	403646
439	502	1412	1004	980	965	934	934	0	404626
440	1412	1004	980	965	934	934	953	0	405591
441	1004	980	965	934	934	953	958	0	406525
442	980	965	934	934	953	958	509	0	407459
443	965	934	934	953	958	509	1339	0	408412
444	934	934	953	958	509	1339	938	0	409370
445	934	953	958	509	1339	938	509	1	409879
446	953	958	509	1339	938	509	1327	0	411218
447	958	509	1339	938	509	1327	950	0	412156
448	509	1339	938	509	1327	950	505	1	412665
449	1339	938	509	1327	950	505	1320	0	413992
450	938	509	1327	950	505	1320	933	0	414942
451	509	1327	950	505	1320	933	514	1	415447
452	1327	950	505	1320	933	514	1268	0	416767
453	950	505	1320	933	514	1268	911	0	417700
454	505	1320	933	514	1268	911	510	1	418214
455	1320	933	514	1268	911	510	1202	0	419482
456	933	514	1268	911	510	1202	806	0	420393
457	514	1268	911	510	1202	806	591	1	420903
458	1268	911	510	1202	806	591	1144	0	422105
459	911	510	1202	806	591	1144	907	0	422911
460	510	1202	806	591	1144	907	540	1	423502
461	1202	806	591	1144	907	540	1277	0	424646
462	806	591	1144	907	540	1277	930	0	425553
463	591	1144	907	540	1277	930	529	1	426093
464	1144	907	540	1277	930	529	1327	0	427370
465	907	540	1277	930	529	1327	965	0	428300
466	540	1277	930	529	1327	965	513	1	428829
467	1277	930	529	1327	965	513	1370	0	430156
468	930	529	1327	965	513	1370	945	0	431121
469	529	1327	965	513	1370	945	506	1	431634
470	1327	965	513	1370	945	506	1405	0	433004
471	965	513	1370	945	506	1405	969	0	433949
472	513	1370	945	506	1405	969	498	1	434455
473	1370	945	506	1405	969	498	1393	0	435860
474	945	506	1405	969	498	1393	980	0	436829
475	506	1405	969	498	1393	980	958	1	437327
476	1405	969	498	1393	980	958	933	0	438720
477	969	498	1393	980	958	933	965	0	439700
478	498	1393	980	958	933	965	973	0	440658
479	1393	980	958	933	965	973	953	0	441591
480	980	958	933	965	973	953	969	0	442556
481	958	933	965	973	953	969	506	0	443529
482	933	965	973	953	969	506	1420	0	444482
483	965	973	953	969	506	1420	950	0	445451
484	973	953	969	506	1420	950	494	1	445957
485	953	969	506	1420	950	494	1381	0	447377
486	969	506	1420	950	494	1381	961	0	448327
487	506	1420	950	494	1381	961	502	1	448821
488	1420	950	494	1381	961	502	1323	0	450202
489	950	494	1381	961	502	1323	887	0	451163
490	494	1381	961	502	1323	887	526	1	451665
491	1381	961	502	1323	887	526	1194	0	452988
492	961	502	1323	887	526	1194	821	0	453875
493	502	1323	887	526	1194	821	557	1	454401
494	1323	887	526	1194	821	557	1218	0	455595
495	887	526	1194	821	557	1218	930	0	456416
496	526	1194	821	557	1218	930	533	1	456973
497	1194	821	557	1218	930	533	1280	0	458191
498	821	557	1218	930	533	1280	918	0	459121
499	557	1218	930	533	1280	918	518	1	459654
500	1218	930	533	1280	918	518	1276	0	460934
501	930	533	1280	918	518	1276	934	0	461852
502	533	1280	918	518	1276	934	525	1	462370
503	1280	918	518	1276	934	525	1226	0	463646
504	918	518	1276	934	525	1226	825	0	464580
505	518	1276	934	525	1226	825	548	1	465105
506	1276	934	525	1226	825	548	1031	0	466331
507	934	525	1226	825	548	1031	740	0	467156
508	525	1226	825	548	1031	740	735	1	467704
509	1226	825	548	1031	740	735	728	0	468735
510	825	548	1031	740	735	728	720	0	469475
511	548	1031	740	735	728	720	700	0	470210
512	1031	740	735	728	720	700	743	0	470938
513	740	735	728	720	700	743	720	0	471658
514	735	728	720	700	743	720	712	1	472358
515	728	720	700	743	720	712	708	0	473101
516	720	700	743	720	712	708	701	0	473821
517	700	743	720	712	708	701	696	0	474533
518	743	720	712	708	701	696	697	0	475241
519	720	712	708	701	696	697	669	0	475942
520	712	708	701	696	697	669	724	0	476638
521	708	701	696	697	669	724	696	0	477335
522	701	696	697	669	724	696	701	1	478004
523	696	697	669	724	696	701	692	0	478728
524	697	669	724	696	701	692	693	0	479424
525	669	724	696	701	692	693	692	0	480125
526	724	696	701	692	693	692	693	0	480817
527	696	701	692	693	692	693	696	0	481510
528	701	692	693	692	693	696	701	0	482202
529	692	693	692	693	696	701	681	0	482895
530	693	692	693	696	701	681	731	0	483591
531	692	693	696	701	681	731	716	0	484292
532	693	696	701	681	731	716	720	1	484973
533	696	701	681	731	716	720	739	0	485704
534	701	681	731	716	720	739	716	0	486420
535	681	731	716	720	739	716	845	0	487140
536	731	716	720	739	716	845	813	0	487879
537	716	720	739	716	845	813	864	1	488595
538	720	739	716	845	813	864	910	0	489440
539	739	716	845	813	864	910	985	0	490253
540	716	845	813	864	910	985	1011	0	491117
541	845	813	864	910	985	1011	907	0	492027
542	813	864	910	985	1011	907	693	0	493012
543	864	910	985	1011	907	693	1073	0	494023
544	910	985	1011	907	693	1073	888	0	494930
545	985	1011	907	693	1073	888	926	1	495623
546	1011	907	693	1073	888	926	945	0	496696
547	907	693	1073	888	926	945	1004	0	497584
548	693	1073	888	926	945	1004	930	0	498510
549	1073	888	926	945	1004	930	580	0	499455
550	888	926	945	1004	930	580	1342	0	500459
551	926	945	1004	930	580	1342	961	0	501389
552	945	1004	930	580	1342	961	541	1	501969
553	1004	930	580	1342	961	541	1350	0	503311
554	930	580	1342	961	541	1350	958	0	504272
555	580	1342	961	541	1350	958	544	1	504813
556	1342	961	541	1350	958	544	1362	0	506163
557	961	541	1350	958	544	1362	946	0	507121
558	541	1350	958	544	1362	946	533	1	507665
559	1350	958	544	1362	946	533	1377	0	509027
560	958	544	1362	946	533	1377	950	0	509973
561	544	1362	946	533	1377	950	521	1	510506
562	1362	946	533	1377	950	521	1378	0	511883
563	946	533	1377	950	521	1378	961	0	512833
564	533	1377	950	521	1378	961	513	1	513354
565	1377	950	521	1378	961	513	1343	0	514732
566	950	521	1378	961	513	1343	984	0	515693
567	521	1378	961	513	1343	984	510	1	516206
568	1378	961	513	1343	984	510	1366	0	517549
569	961	513	1343	984	510	1366	949	0	518533
570	513	1343	984	510	1366	949	510	1	519043
571	1343	984	510	1366	949	510	1358	0	520409
572	984	510	1366	949	510	1358	996	0	521358
573	510	1366	949	510	1358	996	498	1	521868
574	1366	949	510	1358	996	498	1393	0	523226
575	949	510	1358	996	498	1393	984	0	524222
576	510	1358	996	498	1393	984	957	1	524720
577	1358	996	498	1393	984	957	965	0	526113
578	996	498	1393	984	957	965	962	0	527097
579	498	1393	984	957	965	962	1007	0	528054
580	1393	984	957	965	962	1007	1008	0	529019
581	984	957	965	962	1007	1008	1008	0	529981
582	957	965	962	1007	1008	1008	992	0	530988
583	965	962	1007	1008	1008	992	494	0	531996
584	962	1007	1008	1008	992	494	1405	0	533004
585	1007	1008	1008	992	494	1405	1023	0	533996
586	1008	1008	992	494	1405	1023	950	1	534490
587	1008	992	494	1405	1023	950	1007	0	535895
588	992	494	1405	1023	950	1007	965	0	536918
589	494	1405	1023	950	1007	965	938	0	537868
590	1405	1023	950	1007	965	938	918	0	538875
591	1023	950	1007	965	938	918	919	0	539840
592	950	1007	965	938	918	919	502	0	540778
593	1007	965	938	918	919	502	1237	0	541696
594	965	938	918	919	502	1237	907	0	542615
595	938	918	919	502	1237	907	541	1	543117
596	918	919	502	1237	907	541	1194	0	544354
597	919	502	1237	907	541	1194	883	0	545261
598	502	1237	907	541	1194	883	541	1	545802
599	1237	907	541	1194	883	541	1265	0	546996
600	907	541	1194	883	541	1265	961	0	547879
601	541	1194	883	541	1265	961	521	1	548420
602	1194	883	541	1265	961	521	1386	0	549685
603	883	541	1265	961	521	1386	972	0	550646
604	541	1265	961	521	1386	972	502	1	551167
605	1265	961	521	1386	972	502	1409	0	552553
606	961	521	1386	972	502	1409	1046	0	553525
607	521	1386	972	502	1409	1046	1036	1	554027
