index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
203	1093	452	1109	451	1039	455	1004	1	147393
204	452	1109	451	1039	455	1004	463	0	148432
205	1109	451	1039	455	1004	463	1055	1	148887
206	451	1039	455	1004	463	1055	455	0	149891
207	1039	455	1004	463	1055	455	1101	1	150354
208	455	1004	463	1055	455	1101	455	0	151409
209	1004	463	1055	455	1101	455	1140	1	151864
210	463	1055	455	1101	455	1140	452	0	152965
211	1055	455	1101	455	1140	452	1085	1	153420
212	455	1101	455	1140	452	1085	459	0	154560
213	1101	455	1140	452	1085	459	1117	1	155012
214	455	1140	452	1085	459	1117	455	0	156097
215	1140	452	1085	459	1117	455	1070	1	156556
216	452	1085	459	1117	455	1070	452	0	157673
217	1085	459	1117	455	1070	452	1043	1	158128
218	459	1117	455	1070	452	1043	459	0	159198
219	1117	455	1070	452	1043	459	1043	1	159650
220	455	1070	452	1043	459	1043	455	0	160693
221	1070	452	1043	459	1043	455	1062	1	161152
222	452	1043	459	1043	455	1062	463	0	162195
223	1043	459	1043	455	1062	463	1035	1	162650
224	459	1043	455	1062	463	1035	455	0	163712
225	1043	455	1062	463	1035	455	981	1	164175
226	455	1062	463	1035	455	981	471	0	165210
227	1062	463	1035	455	981	471	992	1	165665
228	463	1035	455	981	471	992	459	0	166646
229	1035	455	981	471	992	459	981	1	167117
230	455	981	471	992	459	981	463	0	168109
231	981	471	992	459	981	463	1023	1	168568
232	471	992	459	981	463	1023	459	0	169549
233	992	459	981	463	1023	459	1027	1	170012
234	459	981	463	1023	459	1027	463	0	171035
235	981	463	1023	459	1027	463	1070	1	171494
236	463	1023	459	1027	463	1070	460	0	172521
237	1023	459	1027	463	1070	460	1132	1	172984
238	459	1027	463	1070	460	1132	451	0	174054
239	1027	463	1070	460	1132	451	1063	1	174514
240	463	1070	460	1132	451	1063	463	0	175646
241	1070	460	1132	451	1063	463	1019	1	176097
242	460	1132	451	1063	463	1019	459	0	177160
243	1132	451	1063	463	1019	459	1004	1	177623
244	451	1063	463	1019	459	1004	467	0	178642
245	1063	463	1019	459	1004	467	1058	1	179101
246	463	1019	459	1004	467	1058	456	0	180105
247	1019	459	1004	467	1058	456	1085	1	180572
248	459	1004	467	1058	456	1085	459	0	181630
249	1004	467	1058	456	1085	459	1074	1	182086
250	467	1058	456	1085	459	1074	459	0	183171
251	1058	456	1085	459	1074	459	1028	1	183630
252	456	1085	459	1074	459	1028	459	0	184704
253	1085	459	1074	459	1028	459	1023	1	185163
254	459	1074	459	1028	459	1023	463	0	186191
255	1074	459	1028	459	1023	463	1039	1	186650
256	459	1028	459	1023	463	1039	459	0	187673
257	1028	459	1023	463	1039	459	1000	1	188136
258	459	1023	463	1039	459	1000	467	0	189175
259	1023	463	1039	459	1000	467	1016	1	189634
260	463	1039	459	1000	467	1016	459	0	190634
261	1039	459	1000	467	1016	459	1031	1	191101
262	459	1000	467	1016	459	1031	463	0	192117
263	1000	467	1016	459	1031	463	1051	1	192576
264	467	1016	459	1031	463	1051	463	0	193607
265	1016	459	1031	463	1051	463	1031	1	194070
266	459	1031	463	1051	463	1031	463	0	195121
267	1031	463	1051	463	1031	463	1050	1	195584
268	463	1051	463	1031	463	1050	463	0	196615
269	1051	463	1031	463	1050	463	1055	1	197078
270	463	1031	463	1050	463	1055	455	0	198128
271	1031	463	1050	463	1055	455	1016	1	198591
272	463	1050	463	1055	455	1016	463	0	199646
273	1050	463	1055	455	1016	463	1015	1	200101
274	463	1055	455	1016	463	1015	463	0	201117
275	1055	455	1016	463	1015	463	985	1	201580
276	455	1016	463	1015	463	985	463	0	202595
277	1016	463	1015	463	985	463	996	1	203058
278	463	1015	463	985	463	996	463	0	204043
279	1015	463	985	463	996	463	1012	1	204506
280	463	985	463	996	463	1012	455	0	205502
281	985	463	996	463	1012	455	980	1	205965
282	463	996	463	1012	455	980	463	0	206977
283	996	463	1012	455	980	463	1012	1	207432
284	463	1012	455	980	463	1012	459	0	208412
285	1012	455	980	463	1012	459	981	1	208875
286	455	980	463	1012	459	981	459	0	209887
287	980	463	1012	459	981	459	1004	1	210346
288	463	1012	459	981	459	1004	459	0	211327
289	1012	459	981	459	1004	459	1027	1	211786
290	459	981	459	1004	459	1027	452	0	212790
291	981	459	1004	459	1027	452	1062	1	213249
292	459	1004	459	1027	452	1062	455	0	214276
293	1004	459	1027	452	1062	455	1129	1	214728
294	459	1027	452	1062	455	1129	451	0	215790
295	1027	452	1062	455	1129	451	1101	1	216245
296	452	1062	455	1129	451	1101	451	0	217374
297	1062	455	1129	451	1101	451	1137	1	217825
298	455	1129	451	1101	451	1137	447	0	218926
299	1129	451	1101	451	1137	447	1093	1	219377
300	451	1101	451	1137	447	1093	452	0	220514
301	1101	451	1137	447	1093	452	1113	1	220961
302	451	1137	447	1093	452	1113	447	0	222054
303	1137	447	1093	452	1113	447	1086	1	222506
304	447	1093	452	1113	447	1086	443	0	223619
305	1093	452	1113	447	1086	443	1035	1	224066
306	452	1113	447	1086	443	1035	456	0	225152
307	1113	447	1086	443	1035	456	1046	1	225595
308	447	1086	443	1035	456	1046	452	0	226630
309	1086	443	1035	456	1046	452	1050	1	227086
310	443	1035	456	1046	452	1050	452	0	228132
311	1035	456	1046	452	1050	452	1070	1	228584
312	456	1046	452	1050	452	1070	451	0	229634
313	1046	452	1050	452	1070	451	1070	1	230086
314	452	1050	452	1070	451	1070	448	0	231156
315	1050	452	1070	451	1070	448	1050	1	231607
316	452	1070	451	1070	448	1050	451	0	232677
317	1070	451	1070	448	1050	451	1109	1	233125
318	451	1070	448	1050	451	1109	448	0	234175
319	1070	448	1050	451	1109	448	1105	1	234626
320	448	1050	451	1109	448	1105	451	0	235735
321	1050	451	1109	448	1105	451	1125	1	236183
322	451	1109	448	1105	451	1125	447	0	237288
323	1109	448	1105	451	1125	447	1109	1	237739
324	448	1105	451	1125	447	1109	444	0	238864
325	1105	451	1125	447	1109	444	1082	1	239311
326	451	1125	447	1109	444	1082	451	0	240420
327	1125	447	1109	444	1082	451	1074	1	240864
328	447	1109	444	1082	451	1074	443	0	241946
329	1109	444	1082	451	1074	443	1051	1	242397
330	444	1082	451	1074	443	1051	447	0	243471
331	1082	451	1074	443	1051	447	1035	1	243914
332	451	1074	443	1051	447	1035	448	0	244965
333	1074	443	1051	447	1035	448	1016	1	245412
334	443	1051	447	1035	448	1016	443	0	246447
335	1051	447	1035	448	1016	443	1008	1	246895
336	447	1035	448	1016	443	1008	451	0	247911
337	1035	448	1016	443	1008	451	1055	1	248354
338	448	1016	443	1008	451	1055	447	0	249362
339	1016	443	1008	451	1055	447	1090	1	249813
340	443	1008	451	1055	447	1090	443	0	250868
341	1008	451	1055	447	1090	443	1047	1	251315
342	451	1055	447	1090	443	1047	451	0	252405
343	1055	447	1090	443	1047	451	1035	1	252848
344	447	1090	443	1047	451	1035	452	0	253895
345	1090	443	1047	451	1035	452	1004	1	254346
346	443	1047	451	1035	452	1004	455	0	255381
347	1047	451	1035	452	1004	455	1039	1	255833
348	451	1035	452	1004	455	1039	447	0	256837
349	1035	452	1004	455	1039	447	1039	1	257292
350	452	1004	455	1039	447	1039	451	0	258331
351	1004	455	1039	447	1039	451	1109	1	258778
352	455	1039	447	1039	451	1109	444	0	259817
353	1039	447	1039	451	1109	444	1113	1	260268
354	447	1039	451	1109	444	1113	443	0	261377
355	1039	451	1109	444	1113	443	1098	1	261821
356	451	1109	444	1113	443	1098	443	0	262934
357	1109	444	1113	443	1098	443	1086	1	263377
358	444	1113	443	1098	443	1086	447	0	264475
359	1113	443	1098	443	1086	447	1125	1	264918
360	443	1098	443	1086	447	1125	443	0	266004
361	1098	443	1086	447	1125	443	1121	1	266451
362	443	1086	447	1125	443	1121	440	0	267576
363	1086	447	1125	443	1121	440	389	1	268019
364	447	1125	443	1121	440	389	727	0	269140
365	1125	443	1121	440	389	727	464	1	269580
366	443	1121	440	389	727	464	1151	0	269969
367	1121	440	389	727	464	1151	444	0	270696
368	440	389	727	464	1151	444	1163	1	271160
369	389	727	464	1151	444	1163	444	0	272311
370	727	464	1151	444	1163	444	334	1	272755
371	464	1151	444	1163	444	334	810	0	273918
372	1151	444	1163	444	334	810	447	1	274362
373	444	1163	444	334	810	447	1074	1	274696
374	1163	444	334	810	447	1074	452	0	275506
375	444	334	810	447	1074	452	1101	1	275953
376	334	810	447	1074	452	1101	447	0	277027
377	810	447	1074	452	1101	447	1113	1	277479
378	447	1074	452	1101	447	1113	444	0	278580
379	1074	452	1101	447	1113	444	1089	1	279027
380	452	1101	447	1113	444	1089	452	0	280140
381	1101	447	1113	444	1089	452	1136	1	280584
382	447	1113	444	1089	452	1136	447	0	281673
383	1113	444	1089	452	1136	447	1101	1	282125
384	444	1089	452	1136	447	1101	448	0	283261
385	1089	452	1136	447	1101	448	1093	1	283708
386	452	1136	447	1101	448	1093	452	0	284809
387	1136	447	1101	448	1093	452	1062	1	285257
388	447	1101	448	1093	452	1062	447	0	286350
389	1101	448	1093	452	1062	447	1059	1	286802
390	448	1093	452	1062	447	1059	455	0	287864
391	1093	452	1062	447	1059	455	1202	1	288311
392	452	1062	447	1059	455	1202	448	0	289370
393	1062	447	1059	455	1202	448	338	1	289825
394	447	1059	455	1202	448	338	786	0	291027
395	1059	455	1202	448	338	786	455	1	291475
396	455	1202	448	338	786	455	1129	1	291813
397	1202	448	338	786	455	1129	447	0	292599
398	448	338	786	455	1129	447	1121	1	293054
399	338	786	455	1129	447	1121	444	0	294183
400	786	455	1129	447	1121	444	1144	1	294630
401	455	1129	447	1121	444	1144	451	0	295751
402	1129	447	1121	444	1144	451	1167	1	296195
403	447	1121	444	1144	451	1167	444	0	297339
404	1121	444	1144	451	1167	444	1136	1	297790
405	444	1144	451	1167	444	1136	447	0	298957
406	1144	451	1167	444	1136	447	1125	1	299401
407	451	1167	444	1136	447	1125	451	0	300537
408	1167	444	1136	447	1125	451	1028	1	300984
409	444	1136	447	1125	451	1028	455	0	302109
410	1136	447	1125	451	1028	455	1035	1	302560
411	447	1125	451	1028	455	1035	455	0	303588
412	1125	451	1028	455	1035	455	1058	1	304043
413	451	1028	455	1035	455	1058	452	0	305078
414	1028	455	1035	455	1058	452	1113	1	305533
415	455	1035	455	1058	452	1113	447	0	306591
416	1035	455	1058	452	1113	447	1097	1	307043
417	455	1058	452	1113	447	1097	448	0	308156
418	1058	452	1113	447	1097	448	1089	1	308603
419	452	1113	447	1097	448	1089	452	0	309700
420	1113	447	1097	448	1089	452	1155	1	310148
421	447	1097	448	1089	452	1155	448	0	311237
422	1097	448	1089	452	1155	448	1105	1	311689
423	448	1089	452	1155	448	1105	451	0	312844
424	1089	452	1155	448	1105	451	1082	1	313292
425	452	1155	448	1105	451	1082	451	0	314397
426	1155	448	1105	451	1082	451	1086	1	314848
427	448	1105	451	1082	451	1086	447	0	315930
428	1105	451	1082	451	1086	447	1094	1	316381
429	451	1082	451	1086	447	1094	451	0	317467
430	1082	451	1086	447	1094	451	1125	1	317914
431	451	1086	447	1094	451	1125	447	0	319008
432	1086	447	1094	451	1125	447	1078	1	319459
433	447	1094	451	1125	447	1078	451	0	320584
434	1094	451	1125	447	1078	451	1074	1	321031
435	451	1125	447	1078	451	1074	455	0	322109
436	1125	447	1078	451	1074	455	1051	1	322560
437	447	1078	451	1074	455	1051	448	0	323634
438	1078	451	1074	455	1051	448	1058	1	324089
439	451	1074	455	1051	448	1058	455	0	325140
440	1074	455	1051	448	1058	455	1074	1	325588
441	455	1051	448	1058	455	1074	448	0	326646
442	1051	448	1058	455	1074	448	1058	1	327101
443	448	1058	455	1074	448	1058	455	0	328175
444	1058	455	1074	448	1058	455	1078	1	328623
445	455	1074	448	1058	455	1078	451	0	329681
446	1074	448	1058	455	1078	451	1047	1	330136
447	448	1058	455	1078	451	1047	448	0	331214
448	1058	455	1078	451	1047	448	1027	1	331665
449	455	1078	451	1047	448	1027	455	0	332712
450	1078	451	1047	448	1027	455	1054	1	333160
451	451	1047	448	1027	455	1054	448	0	334187
452	1047	448	1027	455	1054	448	1054	1	334642
453	448	1027	455	1054	448	1054	456	0	335696
454	1027	455	1054	448	1054	456	1066	1	336144
455	455	1054	448	1054	456	1066	447	0	337198
456	1054	448	1054	456	1066	447	1055	1	337654
457	448	1054	456	1066	447	1055	451	0	338720
458	1054	456	1066	447	1055	451	1047	1	339167
459	456	1066	447	1055	451	1047	451	0	340222
460	1066	447	1055	451	1047	451	985	1	340673
461	447	1055	451	1047	451	985	451	0	341720
462	1055	451	1047	451	985	451	949	1	342171
463	451	1047	451	985	451	949	456	0	343156
464	1047	451	985	451	949	456	961	1	343607
465	451	985	451	949	456	961	455	0	344556
466	985	451	949	456	961	455	1027	1	345012
467	451	949	456	961	455	1027	448	0	345973
468	949	456	961	455	1027	448	1066	1	346428
469	456	961	455	1027	448	1066	451	0	347455
470	961	455	1027	448	1066	451	1101	1	347903
471	455	1027	448	1066	451	1101	448	0	348969
472	1027	448	1066	451	1101	448	335	1	349420
473	448	1066	451	1101	448	335	770	0	350521
474	1066	451	1101	448	335	770	455	1	350969
475	451	1101	448	335	770	455	1245	1	351304
476	1101	448	335	770	455	1245	444	0	352074
477	448	335	770	455	1245	444	1222	1	352529
478	335	770	455	1245	444	1222	443	0	353774
479	770	455	1245	444	1222	443	1230	1	354218
480	455	1245	444	1222	443	1230	443	0	355440
481	1245	444	1222	443	1230	443	1152	1	355883
482	444	1222	443	1230	443	1152	444	0	357113
483	1222	443	1230	443	1152	444	1105	1	357556
484	443	1230	443	1152	444	1105	443	0	358708
485	1230	443	1152	444	1105	443	1059	1	359152
486	443	1152	444	1105	443	1059	451	0	360257
487	1152	444	1105	443	1059	451	1074	1	360700
488	444	1105	443	1059	451	1074	444	0	361759
489	1105	443	1059	451	1074	444	1046	1	362210
490	443	1059	451	1074	444	1046	448	0	363284
491	1059	451	1074	444	1046	448	1043	1	363728
492	451	1074	444	1046	448	1043	447	0	364774
493	1074	444	1046	448	1043	447	1023	1	365222
494	444	1046	448	1043	447	1023	448	0	366265
495	1046	448	1043	447	1023	448	1000	1	366712
496	448	1043	447	1023	448	1000	451	0	367735
497	1043	447	1023	448	1000	451	1051	1	368183
498	447	1023	448	1000	451	1051	447	0	369183
499	1023	448	1000	451	1051	447	1039	1	369634
500	448	1000	451	1051	447	1039	448	0	370685
501	1000	451	1051	447	1039	448	1007	1	371132
502	451	1051	447	1039	448	1007	452	0	372171
503	1051	447	1039	448	1007	452	1015	1	372619
504	447	1039	448	1007	452	1015	452	0	373626
505	1039	448	1007	452	1015	452	980	1	374078
506	448	1007	452	1015	452	980	452	0	375093
507	1007	452	1015	452	980	452	996	1	375545
508	452	1015	452	980	452	996	455	0	376525
509	1015	452	980	452	996	455	1051	1	376977
510	452	980	452	996	455	1051	447	0	377973
511	980	452	996	455	1051	447	1035	1	378428
512	452	996	455	1051	447	1035	448	0	379479
513	996	455	1051	447	1035	448	1046	1	379926
514	455	1051	447	1035	448	1046	452	0	380961
515	1051	447	1035	448	1046	452	1066	1	381409
516	447	1035	448	1046	452	1066	443	0	382455
517	1035	448	1046	452	1066	443	1031	1	382907
518	448	1046	452	1066	443	1031	452	0	383973
519	1046	452	1066	443	1031	452	1043	1	384416
520	452	1066	443	1031	452	1043	451	0	385447
521	1066	443	1031	452	1043	451	1047	1	385899
522	443	1031	452	1043	451	1047	447	0	386942
523	1031	452	1043	451	1047	447	1024	1	387393
524	452	1043	451	1047	447	1024	451	0	388440
525	1043	451	1047	447	1024	451	1039	1	388887
526	451	1047	447	1024	451	1039	455	0	389911
527	1047	447	1024	451	1039	455	988	1	390362
528	447	1024	451	1039	455	988	452	0	391401
529	1024	451	1039	455	988	452	930	1	391856
530	451	1039	455	988	452	930	459	0	392844
531	1039	455	988	452	930	459	1078	1	393296
532	455	988	452	930	459	1078	447	0	394226
533	988	452	930	459	1078	447	1074	1	394685
534	452	930	459	1078	447	1074	451	0	395763
535	930	459	1078	447	1074	451	1195	1	396210
536	459	1078	447	1074	451	1195	447	0	397284
537	1078	447	1074	451	1195	447	1164	1	397735
538	447	1074	451	1195	447	1164	443	0	398930
539	1074	451	1195	447	1164	443	1078	1	399377
540	451	1195	447	1164	443	1078	456	0	400541
541	1195	447	1164	443	1078	456	1116	1	400984
542	447	1164	443	1078	456	1116	448	0	402062
543	1164	443	1078	456	1116	448	1167	1	402518
544	443	1078	456	1116	448	1167	444	0	403634
545	1078	456	1116	448	1167	444	1101	1	404082
546	456	1116	448	1167	444	1101	451	0	405249
547	1116	448	1167	444	1101	451	1144	1	405693
548	448	1167	444	1101	451	1144	448	0	406794
549	1167	444	1101	451	1144	448	1109	1	407245
550	444	1101	451	1144	448	1109	447	0	408389
551	1101	451	1144	448	1109	447	1160	1	408837
552	451	1144	448	1109	447	1160	447	0	409946
553	1144	448	1109	447	1160	447	1167	1	410393
554	448	1109	447	1160	447	1167	444	0	411553
555	1109	447	1160	447	1167	444	1140	1	412000
556	447	1160	447	1167	444	1140	447	0	413167
557	1160	447	1167	444	1140	447	1156	1	413611
558	447	1167	444	1140	447	1156	444	0	414751
559	1167	444	1140	447	1156	444	1136	1	415198
560	444	1140	447	1156	444	1136	440	0	416354
561	1140	447	1156	444	1136	440	1066	1	416798
562	447	1156	444	1136	440	1066	451	0	417934
563	1156	444	1136	440	1066	451	1051	1	418374
564	444	1136	440	1066	451	1051	447	0	419440
565	1136	440	1066	451	1051	447	1012	1	419891
566	440	1066	451	1051	447	1012	451	0	420942
567	1066	451	1051	447	1012	451	1031	1	421389
568	451	1051	447	1012	451	1031	452	0	422401
569	1051	447	1012	451	1031	452	1050	1	422852
570	447	1012	451	1031	452	1050	452	0	423883
571	1012	451	1031	452	1050	452	1003	1	424335
572	451	1031	452	1050	452	1003	456	0	425385
573	1031	452	1050	452	1003	456	1000	1	425837
574	452	1050	452	1003	456	1000	451	0	426840
575	1050	452	1003	456	1000	451	930	1	427296
576	452	1003	456	1000	451	930	448	0	428296
577	1003	456	1000	451	930	448	758	1	428747
578	456	1000	451	930	448	758	459	0	429677
579	1000	451	930	448	758	459	670	1	430125
580	451	930	448	758	459	670	470	0	430883
581	930	448	758	459	670	470	670	1	431342
582	448	758	459	670	470	670	463	0	432012
583	758	459	670	470	670	463	782	1	432482
584	459	670	470	670	463	782	447	0	433152
585	670	470	670	463	782	447	779	1	433615
586	470	670	463	782	447	779	431	0	434397
587	670	463	782	447	779	431	740	1	434844
588	463	782	447	779	431	740	432	0	435623
589	782	447	779	431	740	432	692	1	436054
590	447	779	431	740	432	692	428	0	436794
591	779	431	740	432	692	428	658	1	437226
