index	i-3	i-2	i-1	i+0	i+1	i+2	i+3	Filter	Time
283	1486	915	828	817	818	824	810	0	244233
284	915	828	817	818	824	810	833	0	245051
285	828	817	818	824	810	833	844	0	245875
286	817	818	824	810	833	844	840	0	246685
287	818	824	810	833	844	840	845	0	247518
288	824	810	833	844	840	845	852	0	248362
289	810	833	844	840	845	852	813	0	249202
290	833	844	840	845	852	813	852	0	250047
291	844	840	845	852	813	852	627	0	250899
292	840	845	852	813	852	627	1050	0	251712
293	845	852	813	852	627	1050	829	0	252564
294	852	813	852	627	1050	829	825	1	253191
295	813	852	627	1050	829	825	805	0	254241
296	852	627	1050	829	825	805	837	0	255070
297	627	1050	829	825	805	837	825	0	255895
298	1050	829	825	805	837	825	821	0	256700
299	829	825	805	837	825	821	798	0	257537
300	825	805	837	825	821	798	821	0	258362
301	805	837	825	821	798	821	797	0	259183
302	837	825	821	798	821	797	825	0	259981
303	825	821	798	821	797	825	825	0	260802
304	821	798	821	797	825	825	825	0	261599
305	798	821	797	825	825	825	837	0	262424
306	821	797	825	825	825	837	836	0	263249
307	797	825	825	825	837	836	833	0	264074
308	825	825	825	837	836	833	813	0	264911
309	825	825	837	836	833	813	840	0	265747
310	825	837	836	833	813	840	833	0	266580
311	837	836	833	813	840	833	825	0	267393
312	836	833	813	840	833	825	549	0	268233
313	833	813	840	833	825	549	1050	0	269066
314	813	840	833	825	549	1050	829	0	269891
315	840	833	825	549	1050	829	560	1	270440
316	833	825	549	1050	829	560	946	0	271490
317	825	549	1050	829	560	946	864	0	272319
318	549	1050	829	560	946	864	556	1	272879
319	1050	829	560	946	864	556	953	0	273825
320	829	560	946	864	556	953	856	0	274689
321	560	946	864	556	953	856	806	1	275245
322	946	864	556	953	856	806	790	0	276198
323	864	556	953	856	806	790	825	0	277054
324	556	953	856	806	790	825	817	0	277860
325	953	856	806	790	825	817	821	0	278650
326	856	806	790	825	817	821	821	0	279475
327	806	790	825	817	821	821	809	0	280292
328	790	825	817	821	821	809	825	0	281113
329	825	817	821	821	809	825	825	0	281934
330	817	821	821	809	825	825	833	0	282743
331	821	821	809	825	825	833	832	0	283568
332	821	809	825	825	833	832	837	0	284393
333	809	825	825	833	832	837	833	0	285226
334	825	825	833	832	837	833	821	0	286058
335	825	833	832	837	833	821	817	0	286895
336	833	832	837	833	821	817	813	0	287728
337	832	837	833	821	817	813	560	0	288549
338	837	833	821	817	813	560	1020	0	289366
339	833	821	817	813	560	1020	821	0	290179
340	821	817	813	560	1020	821	591	1	290739
341	817	813	560	1020	821	591	1020	0	291759
342	813	560	1020	821	591	1020	832	0	292580
343	560	1020	821	591	1020	832	829	1	293171
344	1020	821	591	1020	832	829	584	0	294191
345	821	591	1020	832	829	584	1015	0	295023
346	591	1020	832	829	584	1015	817	0	295852
347	1020	832	829	584	1015	817	720	1	296436
348	832	829	584	1015	817	720	891	0	297451
349	829	584	1015	817	720	891	825	0	298268
350	584	1015	817	720	891	825	837	0	298988
351	1015	817	720	891	825	837	833	0	299879
352	817	720	891	825	837	833	832	0	300704
353	720	891	825	837	833	832	825	0	301541
354	891	825	837	833	832	825	809	0	302374
355	825	837	833	832	825	809	845	0	303206
356	837	833	832	825	809	845	821	0	304031
357	833	832	825	809	845	821	829	0	304840
358	832	825	809	845	821	829	825	0	305685
359	825	809	845	821	829	825	813	0	306506
360	809	845	821	829	825	813	832	0	307335
361	845	821	829	825	813	832	833	0	308160
362	821	829	825	813	832	833	829	0	308973
363	829	825	813	832	833	829	833	0	309805
364	825	813	832	833	829	833	805	0	310638
365	813	832	833	829	833	805	809	0	311467
366	832	833	829	833	805	809	814	0	312300
367	833	829	833	805	809	814	821	0	313105
368	829	833	805	809	814	821	540	0	313914
369	833	805	809	814	821	540	1016	0	314728
370	805	809	814	821	540	1016	809	0	315549
371	809	814	821	540	1016	809	798	1	316089
372	814	821	540	1016	809	798	786	0	317105
373	821	540	1016	809	798	786	790	0	317914
374	540	1016	809	798	786	790	786	0	318712
375	1016	809	798	786	790	786	770	0	319498
376	809	798	786	790	786	770	779	0	320288
377	798	786	790	786	770	779	758	0	321074
378	786	790	786	770	779	758	724	0	321844
379	790	786	770	779	758	724	704	0	322623
380	786	770	779	758	724	704	709	0	323381
381	770	779	758	724	704	709	704	0	324105
382	779	758	724	704	709	704	708	0	324809
383	758	724	704	709	704	708	693	0	325518
384	724	704	709	704	708	693	696	0	326222
385	704	709	704	708	693	696	735	0	326930
386	709	704	708	693	696	735	810	0	327623
387	704	708	693	696	735	810	825	0	328319
388	708	693	696	735	810	825	821	0	329054
389	693	696	735	810	825	821	817	0	329864
390	696	735	810	825	821	817	817	0	330689
391	735	810	825	821	817	817	809	0	331510
392	810	825	821	817	817	809	798	0	332327
393	825	821	817	817	809	798	794	0	333144
394	821	817	817	809	798	794	797	0	333953
395	817	817	809	798	794	797	783	0	334751
396	817	809	798	794	797	783	766	0	335545
397	809	798	794	797	783	766	778	0	336342
398	798	794	797	783	766	778	786	0	337125
399	794	797	783	766	778	786	794	0	337891
400	797	783	766	778	786	794	568	0	338669
401	783	766	778	786	794	568	592	0	339455
402	766	778	786	794	568	592	883	0	340249
403	778	786	794	568	592	883	786	1	340817
404	786	794	568	592	883	786	681	1	341409
405	794	568	592	883	786	681	712	0	342292
406	568	592	883	786	681	712	914	0	343078
407	592	883	786	681	712	914	825	0	343759
408	883	786	681	712	914	825	829	0	344471
409	786	681	712	914	825	829	829	0	345385
410	681	712	914	825	829	829	801	0	346210
411	712	914	825	829	829	801	806	0	347039
412	914	825	829	829	801	806	805	0	347868
413	825	829	829	801	806	805	557	0	348669
414	829	829	801	806	805	557	972	0	349475
415	829	801	806	805	557	972	860	0	350280
416	801	806	805	557	972	860	549	1	350837
417	806	805	557	972	860	549	910	0	351809
418	805	557	972	860	549	910	825	0	352669
419	557	972	860	549	910	825	533	1	353218
420	972	860	549	910	825	533	1028	0	354128
421	860	549	910	825	533	1028	809	0	354953
422	549	910	825	533	1028	809	802	1	355486
423	910	825	533	1028	809	802	805	0	356514
424	825	533	1028	809	802	805	805	0	357323
425	533	1028	809	802	805	805	553	0	358125
426	1028	809	802	805	805	553	1004	0	358930
427	809	802	805	805	553	1004	833	0	359735
428	802	805	805	553	1004	833	813	1	360288
429	805	805	553	1004	833	813	560	0	361292
430	805	553	1004	833	813	560	1012	0	362125
431	553	1004	833	813	560	1012	821	0	362938
432	1004	833	813	560	1012	821	794	1	363498
433	833	813	560	1012	821	794	817	0	364510
434	813	560	1012	821	794	817	809	0	365331
435	560	1012	821	794	817	809	790	0	366125
436	1012	821	794	817	809	790	829	0	366942
437	821	794	817	809	790	829	712	0	367751
438	794	817	809	790	829	712	891	0	368541
439	817	809	790	829	712	891	556	0	369370
440	809	790	829	712	891	556	1016	0	370082
441	790	829	712	891	556	1016	817	0	370973
442	829	712	891	556	1016	817	786	1	371529
443	712	891	556	1016	817	786	813	0	372545
444	891	556	1016	817	786	813	541	0	373362
445	556	1016	817	786	813	541	1004	0	374148
446	1016	817	786	813	541	1004	809	0	374961
447	817	786	813	541	1004	809	798	1	375502
448	786	813	541	1004	809	798	809	0	376506
449	813	541	1004	809	798	809	790	0	377315
450	541	1004	809	798	809	790	790	0	378113
451	1004	809	798	809	790	790	821	0	378922
452	809	798	809	790	790	821	821	0	379712
453	798	809	790	790	821	821	809	0	380502
454	809	790	790	821	821	809	814	0	381323
455	790	790	821	821	809	814	801	0	382144
456	790	821	821	809	814	801	821	0	382953
457	821	821	809	814	801	821	813	0	383767
458	821	809	814	801	821	813	814	0	384568
459	809	814	801	821	813	814	809	0	385389
460	814	801	821	813	814	809	805	0	386202
461	801	821	813	814	809	805	794	0	387016
462	821	813	814	809	805	794	798	0	387825
463	813	814	809	805	794	798	809	0	388630
464	814	809	805	794	798	809	1487	0	389424
465	809	805	794	798	809	1487	521	0	390222
466	805	794	798	809	1487	521	1128	0	391031
467	794	798	809	1487	521	1128	779	0	392518
468	798	809	1487	521	1128	779	766	1	393039
469	809	1487	521	1128	779	766	770	0	394167
470	1487	521	1128	779	766	770	783	0	394946
471	521	1128	779	766	770	783	770	0	395712
472	1128	779	766	770	783	770	778	0	396482
473	779	766	770	783	770	778	782	0	397265
474	766	770	783	770	778	782	775	0	398035
475	770	783	770	778	782	775	801	0	398813
476	783	770	778	782	775	801	813	0	399595
477	770	778	782	775	801	813	1510	0	400370
478	778	782	775	801	813	1510	860	0	401171
479	782	775	801	813	1510	860	813	0	401984
480	775	801	813	1510	860	813	802	0	403494
481	801	813	1510	860	813	802	552	0	404354
482	813	1510	860	813	802	552	837	0	405167
483	1510	860	813	802	552	837	802	0	405969
484	860	813	802	552	837	802	793	1	406521
485	813	802	552	837	802	793	806	0	407358
486	802	552	837	802	793	806	817	0	408160
487	552	837	802	793	806	817	833	0	408953
488	837	802	793	806	817	833	821	0	409759
489	802	793	806	817	833	821	844	0	410576
490	793	806	817	833	821	844	599	0	411409
491	806	817	833	821	844	599	1191	0	412230
492	817	833	821	844	599	1191	871	0	413074
493	833	821	844	599	1191	871	806	1	413673
494	821	844	599	1191	871	806	829	0	414864
495	844	599	1191	871	806	829	825	0	415735
496	599	1191	871	806	829	825	556	0	416541
497	1191	871	806	829	825	556	914	0	417370
498	871	806	829	825	556	914	853	0	418195
499	806	829	825	556	914	853	828	1	418751
500	829	825	556	914	853	828	806	0	419665
501	825	556	914	853	828	806	805	0	420518
502	556	914	853	828	806	805	802	0	421346
503	914	853	828	806	805	802	801	0	422152
504	853	828	806	805	802	801	790	0	422957
505	828	806	805	802	801	790	817	0	423759
506	806	805	802	801	790	817	829	0	424560
507	805	802	801	790	817	829	829	0	425350
508	802	801	790	817	829	829	821	0	426167
509	801	790	817	829	829	821	821	0	426996
510	790	817	829	829	821	821	821	0	427825
511	817	829	829	821	821	821	833	0	428646
512	829	829	821	821	821	833	828	0	429467
513	829	821	821	821	833	828	810	0	430288
514	821	821	821	833	828	810	829	0	431121
515	821	821	833	828	810	829	828	0	431949
516	821	833	828	810	829	828	814	0	432759
517	833	828	810	829	828	814	813	0	433588
518	828	810	829	828	814	813	797	0	434416
519	810	829	828	814	813	797	798	0	435230
520	829	828	814	813	797	798	553	0	436043
521	828	814	813	797	798	553	937	0	436840
522	814	813	797	798	553	937	876	0	437638
523	813	797	798	553	937	876	801	1	438191
524	797	798	553	937	876	801	790	0	439128
525	798	553	937	876	801	790	782	0	440004
526	553	937	876	801	790	782	790	0	440805
527	937	876	801	790	782	790	802	0	441595
528	876	801	790	782	790	802	798	0	442377
529	801	790	782	790	802	798	778	0	443167
530	790	782	790	802	798	778	665	0	443969
531	782	790	802	798	778	665	926	0	444767
532	790	802	798	778	665	926	790	0	445545
533	802	798	778	665	926	790	821	0	446210
534	798	778	665	926	790	821	821	0	447136
535	778	665	926	790	821	821	809	0	447926
536	665	926	790	821	821	809	829	0	448747
537	926	790	821	821	809	829	829	0	449568
538	790	821	821	809	829	829	837	0	450377
539	821	821	809	829	829	837	828	0	451206
540	821	809	829	829	837	828	845	0	452035
541	809	829	829	837	828	845	848	0	452872
542	829	829	837	828	845	848	821	0	453700
543	829	837	828	845	848	821	844	0	454545
544	837	828	845	848	821	844	841	0	455393
545	828	845	848	821	844	841	829	0	456214
546	845	848	821	844	841	829	552	0	457058
547	848	821	844	841	829	552	1031	0	457899
548	821	844	841	829	552	1031	825	0	458728
549	844	841	829	552	1031	825	813	1	459280
550	841	829	552	1031	825	813	802	0	460311
551	829	552	1031	825	813	802	798	0	461136
552	552	1031	825	813	802	798	821	0	461949
553	1031	825	813	802	798	821	813	0	462751
554	825	813	802	798	821	813	817	0	463549
555	813	802	798	821	813	817	798	0	464370
556	802	798	821	813	817	798	836	0	465183
557	798	821	813	817	798	836	837	0	466000
558	821	813	817	798	836	837	833	0	466798
559	813	817	798	836	837	833	824	0	467634
560	817	798	836	837	833	824	825	0	468471
561	798	836	837	833	824	825	798	0	469304
562	836	837	833	824	825	798	840	0	470128
563	837	833	824	825	798	840	825	0	470953
564	833	824	825	798	840	825	545	0	471751
565	824	825	798	840	825	545	1020	0	472591
566	825	798	840	825	545	1020	828	0	473416
567	798	840	825	545	1020	828	817	1	473961
568	840	825	545	1020	828	817	818	0	474981
569	825	545	1020	828	817	818	821	0	475809
570	545	1020	828	817	818	821	824	0	476626
571	1020	828	817	818	821	824	825	0	477444
572	828	817	818	821	824	825	814	0	478265
573	817	818	821	824	825	814	805	0	479089
574	818	821	824	825	814	805	817	0	479914
575	821	824	825	814	805	817	825	0	480728
576	824	825	814	805	817	825	829	0	481533
577	825	814	805	817	825	829	829	0	482350
578	814	805	817	825	829	829	832	0	483175
579	805	817	825	829	829	832	841	0	484004
580	817	825	829	829	832	841	848	0	484833
581	825	829	829	832	841	848	1047	0	485665
582	829	829	832	841	848	1047	1190	0	486506
583	829	832	841	848	1047	1190	646	0	487354
584	832	841	848	1047	1190	646	1207	0	488401
585	841	848	1047	1190	646	1207	618	0	489591
586	848	1047	1190	646	1207	618	1066	1	490237
587	1047	1190	646	1207	618	1066	806	0	491444
588	1190	646	1207	618	1066	806	813	1	492062
589	646	1207	618	1066	806	813	813	0	493128
590	1207	618	1066	806	813	813	802	0	493934
591	618	1066	806	813	813	802	825	0	494747
592	1066	806	813	813	802	825	829	0	495560
593	806	813	813	802	825	829	832	0	496362
594	813	813	802	825	829	832	833	0	497187
595	813	802	825	829	832	833	1502	0	498016
596	802	825	829	832	833	1502	918	0	498848
597	825	829	832	833	1502	918	837	0	499681
598	829	832	833	1502	918	837	832	0	501183
599	832	833	1502	918	837	832	833	0	502101
600	833	1502	918	837	832	833	837	0	502938
601	1502	918	837	832	833	837	1556	0	503770
602	918	837	832	833	837	1556	891	0	504603
603	837	832	833	837	1556	891	856	0	505440
604	832	833	837	1556	891	856	841	0	506996
605	833	837	1556	891	856	841	1564	0	507887
606	837	1556	891	856	841	1564	914	0	508743
607	1556	891	856	841	1564	914	584	0	509584
608	891	856	841	1564	914	584	825	0	511148
609	856	841	1564	914	584	825	739	0	512062
610	841	1564	914	584	825	739	650	1	512646
611	1564	914	584	825	739	650	661	0	513471
612	914	584	825	739	650	661	650	0	514210
613	584	825	739	650	661	650	634	0	514860
614	825	739	650	661	650	634	635	0	515521
615	739	650	661	650	634	635	646	0	516171
616	650	661	650	634	635	646	642	0	516805
617	661	650	634	635	646	642	681	0	517440
618	650	634	635	646	642	681	708	0	518086
619	634	635	646	642	681	708	673	0	518728
620	635	646	642	681	708	673	743	0	519409
621	646	642	681	708	673	743	739	0	520117
622	642	681	708	673	743	739	755	0	520790
623	681	708	673	743	739	755	1074	0	521533
624	708	673	743	739	755	1074	977	0	522272
625	673	743	739	755	1074	977	992	0	523027
626	743	739	755	1074	977	992	588	0	524101
627	739	755	1074	977	992	588	1077	0	525078
628	755	1074	977	992	588	1077	934	0	526070
629	1074	977	992	588	1077	934	572	1	526658
630	977	992	588	1077	934	572	572	0	527735
631	992	588	1077	934	572	572	911	0	528669
632	588	1077	934	572	572	911	899	1	529241
633	1077	934	572	572	911	899	898	1	529813
634	934	572	572	911	899	898	876	0	530724
635	572	572	911	899	898	876	903	0	531623
636	572	911	899	898	876	903	887	0	532521
637	911	899	898	876	903	887	836	0	533397
638	899	898	876	903	887	836	841	0	534300
639	898	876	903	887	836	841	560	0	535187
640	876	903	887	836	841	560	1101	0	536023
641	903	887	836	841	560	1101	852	0	536864
642	887	836	841	560	1101	852	1553	1	537424
643	836	841	560	1101	852	1553	517	0	538525
644	841	560	1101	852	1553	517	1226	0	539377
645	560	1101	852	1553	517	1226	798	0	540930
646	1101	852	1553	517	1226	798	805	1	541447
