index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
70	782	798	813	829	825	836	837	836	849	0	62409
71	798	813	829	825	836	837	836	849	844	0	63245
72	813	829	825	836	837	836	849	844	844	0	64082
73	829	825	836	837	836	849	844	844	1623	0	64918
74	825	836	837	836	849	844	844	1623	883	0	65767
75	836	837	836	849	844	844	1623	883	848	0	66611
76	837	836	849	844	844	1623	883	848	825	0	67455
77	836	849	844	844	1623	883	848	825	829	0	69078
78	849	844	844	1623	883	848	825	829	794	0	69961
79	844	844	1623	883	848	825	829	794	813	0	70809
80	844	1623	883	848	825	829	794	813	813	0	71634
81	1623	883	848	825	829	794	813	813	813	0	72463
82	883	848	825	829	794	813	813	813	802	0	73257
83	848	825	829	794	813	813	813	802	798	0	74070
84	825	829	794	813	813	813	802	798	790	0	74883
85	829	794	813	813	813	802	798	790	789	0	75696
86	794	813	813	813	802	798	790	789	775	0	76498
87	813	813	813	802	798	790	789	775	774	0	77296
88	813	813	802	798	790	789	775	774	553	0	78086
89	813	802	798	790	789	775	774	553	552	0	78875
90	802	798	790	789	775	774	553	552	821	0	79650
91	798	790	789	775	774	553	552	821	794	0	80424
92	790	789	775	774	553	552	821	794	782	1	80977
93	789	775	774	553	552	821	794	782	790	1	81529
94	775	774	553	552	821	794	782	790	564	0	82350
95	774	553	552	821	794	782	790	564	603	0	83144
96	553	552	821	794	782	790	564	603	584	0	83926
97	552	821	794	782	790	564	603	584	837	0	84716
98	821	794	782	790	564	603	584	837	579	1	85280
99	794	782	790	564	603	584	837	579	584	1	85883
100	782	790	564	603	584	837	579	584	580	1	86467
101	790	564	603	584	837	579	584	580	587	0	87304
102	564	603	584	837	579	584	580	587	599	1	87883
103	603	584	837	579	584	580	587	599	592	1	88467
104	584	837	579	584	580	587	599	592	595	1	89047
105	837	579	584	580	587	599	592	595	599	1	89634
106	579	584	580	587	599	592	595	599	619	1	90233
107	584	580	587	599	592	595	599	619	634	1	90825
108	580	587	599	592	595	599	619	634	642	1	91420
109	587	599	592	595	599	619	634	642	650	1	92019
110	599	592	595	599	619	634	642	650	654	1	92638
111	592	595	599	619	634	642	650	654	650	1	93272
112	595	599	619	634	642	650	654	650	638	1	93914
113	599	619	634	642	650	654	650	638	630	1	94564
114	619	634	642	650	654	650	638	630	631	1	95218
115	634	642	650	654	650	638	630	631	626	1	95868
116	642	650	654	650	638	630	631	626	619	1	96506
117	650	654	650	638	630	631	626	619	603	1	97136
118	654	650	638	630	631	626	619	603	599	1	97767
119	650	638	630	631	626	619	603	599	588	1	98393
120	638	630	631	626	619	603	599	588	595	1	99012
121	630	631	626	619	603	599	588	595	599	1	99615
122	631	626	619	603	599	588	595	599	1035	1	100214
123	626	619	603	599	588	595	599	1035	946	1	100802
124	619	603	599	588	595	599	1035	946	930	1	101397
125	603	599	588	595	599	1035	946	930	953	1	101996
126	599	588	595	599	1035	946	930	953	907	0	103031
127	588	595	599	1035	946	930	953	907	926	0	103977
128	595	599	1035	946	930	953	907	926	918	0	104907
129	599	1035	946	930	953	907	926	918	1556	0	105860
130	1035	946	930	953	907	926	918	1556	946	0	106767
131	946	930	953	907	926	918	1556	946	864	0	107693
132	930	953	907	926	918	1556	946	864	871	0	108611
133	953	907	926	918	1556	946	864	871	884	0	110167
134	907	926	918	1556	946	864	871	884	1478	0	111113
135	926	918	1556	946	864	871	884	1478	837	0	111977
136	918	1556	946	864	871	884	1478	837	509	0	112848
137	1556	946	864	871	884	1478	837	509	1004	0	113732
138	946	864	871	884	1478	837	509	1004	849	0	115210
139	864	871	884	1478	837	509	1004	849	1470	0	116047
140	871	884	1478	837	509	1004	849	1470	864	1	116556
141	884	1478	837	509	1004	849	1470	864	821	0	117560
142	1478	837	509	1004	849	1470	864	821	965	0	118409
143	837	509	1004	849	1470	864	821	965	969	0	119879
144	509	1004	849	1470	864	821	965	969	973	0	120743
145	1004	849	1470	864	821	965	969	973	980	0	121564
146	849	1470	864	821	965	969	973	980	985	0	122529
147	1470	864	821	965	969	973	980	985	1622	0	123498
148	864	821	965	969	973	980	985	1622	1020	0	124471
149	821	965	969	973	980	985	1622	1020	1603	0	125451
150	965	969	973	980	985	1622	1020	1603	1015	0	126436
151	969	973	980	985	1622	1020	1603	1015	930	0	128058
152	973	980	985	1622	1020	1603	1015	930	537	0	129078
153	980	985	1622	1020	1603	1015	930	537	1032	0	130681
154	985	1622	1020	1603	1015	930	537	1032	599	0	131696
155	1622	1020	1603	1015	930	537	1032	599	1229	0	132626
156	1020	1603	1015	930	537	1032	599	1229	825	1	133163
157	1603	1015	930	537	1032	599	1229	825	829	0	134195
158	1015	930	537	1032	599	1229	825	829	841	1	134794
159	930	537	1032	599	1229	825	829	841	863	0	136023
160	537	1032	599	1229	825	829	841	863	1522	0	136848
161	1032	599	1229	825	829	841	863	1522	922	0	137677
162	599	1229	825	829	841	863	1522	922	875	0	138518
163	1229	825	829	841	863	1522	922	875	829	0	139381
164	825	829	841	863	1522	922	875	829	825	0	140903
165	829	841	863	1522	922	875	829	825	1584	0	141825
166	841	863	1522	922	875	829	825	1584	844	0	142700
167	863	1522	922	875	829	825	1584	844	868	0	143529
168	1522	922	875	829	825	1584	844	868	848	0	144354
169	922	875	829	825	1584	844	868	848	868	0	145938
170	875	829	825	1584	844	868	848	868	879	0	146782
171	829	825	1584	844	868	848	868	879	444	0	147650
172	825	1584	844	868	848	868	879	444	1292	0	148498
173	1584	844	868	848	868	879	444	1292	879	0	149366
174	844	868	848	868	879	444	1292	879	864	0	150245
175	868	848	868	879	444	1292	879	864	856	1	150689
176	848	868	879	444	1292	879	864	856	836	0	151981
177	868	879	444	1292	879	864	856	836	864	0	152860
178	879	444	1292	879	864	856	836	864	856	0	153724
179	444	1292	879	864	856	836	864	856	837	0	154580
180	1292	879	864	856	836	864	856	837	856	0	155416
181	879	864	856	836	864	856	837	856	852	0	156280
182	864	856	836	864	856	837	856	852	848	0	157136
183	856	836	864	856	837	856	852	848	841	0	157973
184	836	864	856	837	856	852	848	841	552	0	158829
185	864	856	837	856	852	848	841	552	1082	0	159681
186	856	837	856	852	848	841	552	1082	860	0	160529
187	837	856	852	848	841	552	1082	860	825	0	161370
188	856	852	848	841	552	1082	860	825	832	1	161922
189	852	848	841	552	1082	860	825	832	565	0	163004
190	848	841	552	1082	860	825	832	565	1000	0	163864
191	841	552	1082	860	825	832	565	1000	848	0	164689
192	552	1082	860	825	832	565	1000	848	821	0	165521
193	1082	860	825	832	565	1000	848	821	817	1	166086
194	860	825	832	565	1000	848	821	817	813	0	167086
195	825	832	565	1000	848	821	817	813	810	0	167934
196	832	565	1000	848	821	817	813	810	797	0	168755
197	565	1000	848	821	817	813	810	797	821	0	169572
198	1000	848	821	817	813	810	797	821	817	0	170385
199	848	821	817	813	810	797	821	817	817	0	171195
200	821	817	813	810	797	821	817	817	821	0	171992
201	817	813	810	797	821	817	817	821	814	0	172813
202	813	810	797	821	817	817	821	814	829	0	173630
203	810	797	821	817	817	821	814	829	832	0	174447
204	797	821	817	817	821	814	829	832	821	0	175268
205	821	817	817	821	814	829	832	821	817	0	176082
206	817	817	821	814	829	832	821	817	821	0	176911
207	817	821	814	829	832	821	817	821	849	0	177743
208	821	814	829	832	821	817	821	849	844	0	178564
209	814	829	832	821	817	821	849	844	576	0	179381
210	829	832	821	817	821	849	844	576	1093	0	180202
211	832	821	817	821	849	844	576	1093	864	0	181051
212	821	817	821	849	844	576	1093	864	833	0	181895
213	817	821	849	844	576	1093	864	833	832	1	182471
214	821	849	844	576	1093	864	833	832	825	0	183564
215	849	844	576	1093	864	833	832	825	821	0	184428
216	844	576	1093	864	833	832	825	821	833	0	185261
217	576	1093	864	833	832	825	821	833	837	0	186093
218	1093	864	833	832	825	821	833	837	1560	0	186918
219	864	833	832	825	821	833	837	1560	910	0	187739
220	833	832	825	821	833	837	1560	910	821	0	188572
221	832	825	821	833	837	1560	910	821	829	0	189409
222	825	821	833	837	1560	910	821	829	829	0	190969
223	821	833	837	1560	910	821	829	829	817	0	191879
224	833	837	1560	910	821	829	829	817	829	0	192700
225	837	1560	910	821	829	829	817	829	813	0	193529
226	1560	910	821	829	829	817	829	813	844	0	194358
227	910	821	829	829	817	829	813	844	841	0	195175
228	821	829	829	817	829	813	844	841	837	0	196004
229	829	829	817	829	813	844	841	837	832	0	196817
230	829	817	829	813	844	841	837	832	833	0	197661
231	817	829	813	844	841	837	832	833	833	0	198502
232	829	813	844	841	837	832	833	833	836	0	199339
233	813	844	841	837	832	833	833	836	841	0	200171
234	844	841	837	832	833	833	836	841	1575	0	201004
235	841	837	832	833	833	836	841	1575	888	0	201837
236	837	832	833	833	836	841	1575	888	836	0	202673
237	832	833	833	836	841	1575	888	836	537	0	203514
238	833	833	836	841	1575	888	836	537	992	0	205089
239	833	836	841	1575	888	836	537	992	899	0	205977
240	836	841	1575	888	836	537	992	899	813	0	206813
241	841	1575	888	836	537	992	899	813	818	1	207350
242	1575	888	836	537	992	899	813	818	817	0	208342
243	888	836	537	992	899	813	818	817	829	0	209241
244	836	537	992	899	813	818	817	829	832	0	210054
245	537	992	899	813	818	817	829	832	833	0	210872
246	992	899	813	818	817	829	832	833	821	0	211689
247	899	813	818	817	829	832	833	821	840	0	212518
248	813	818	817	829	832	833	821	840	849	0	213350
249	818	817	829	832	833	821	840	849	848	0	214183
250	817	829	832	833	821	840	849	848	848	0	215004
251	829	832	833	821	840	849	848	848	844	0	215844
252	832	833	821	840	849	848	848	844	841	0	216693
253	833	821	840	849	848	848	844	841	1607	0	217541
254	821	840	849	848	848	844	841	1607	860	0	218389
255	840	849	848	848	844	841	1607	860	825	0	219233
256	849	848	848	844	841	1607	860	825	825	0	220074
257	848	848	844	841	1607	860	825	825	556	0	221681
258	848	844	841	1607	860	825	825	556	813	0	222541
259	844	841	1607	860	825	825	556	813	989	0	223366
260	841	1607	860	825	825	556	813	989	848	0	224191
261	1607	860	825	825	556	813	989	848	817	1	224747
262	860	825	825	556	813	989	848	817	805	0	225560
263	825	825	556	813	989	848	817	805	810	0	226549
264	825	556	813	989	848	817	805	810	790	0	227397
265	556	813	989	848	817	805	810	790	1548	0	228214
266	813	989	848	817	805	810	790	1548	852	0	229019
267	989	848	817	805	810	790	1548	852	580	0	229829
268	848	817	805	810	790	1548	852	580	572	0	230619
269	817	805	810	790	1548	852	580	572	852	0	232167
270	805	810	790	1548	852	580	572	852	903	0	233019
271	810	790	1548	852	580	572	852	903	918	1	233599
272	790	1548	852	580	572	852	903	918	888	1	234171
273	1548	852	580	572	852	903	918	888	556	0	235023
274	852	580	572	852	903	918	888	556	1070	0	235926
275	580	572	852	903	918	888	556	1070	829	0	236844
276	572	852	903	918	888	556	1070	829	1486	0	237732
277	852	903	918	888	556	1070	829	1486	915	1	238288
278	903	918	888	556	1070	829	1486	915	828	0	239358
279	918	888	556	1070	829	1486	915	828	817	0	240187
280	888	556	1070	829	1486	915	828	817	818	0	241673
281	556	1070	829	1486	915	828	817	818	824	0	242588
282	1070	829	1486	915	828	817	818	824	810	0	243416
283	829	1486	915	828	817	818	824	810	833	0	244233
284	1486	915	828	817	818	824	810	833	844	0	245051
285	915	828	817	818	824	810	833	844	840	0	245875
286	828	817	818	824	810	833	844	840	845	0	246685
287	817	818	824	810	833	844	840	845	852	0	247518
288	818	824	810	833	844	840	845	852	813	0	248362
289	824	810	833	844	840	845	852	813	852	0	249202
290	810	833	844	840	845	852	813	852	627	0	250047
291	833	844	840	845	852	813	852	627	1050	0	250899
292	844	840	845	852	813	852	627	1050	829	0	251712
293	840	845	852	813	852	627	1050	829	825	0	252564
294	845	852	813	852	627	1050	829	825	805	1	253191
295	852	813	852	627	1050	829	825	805	837	0	254241
296	813	852	627	1050	829	825	805	837	825	0	255070
297	852	627	1050	829	825	805	837	825	821	0	255895
298	627	1050	829	825	805	837	825	821	798	0	256700
299	1050	829	825	805	837	825	821	798	821	0	257537
300	829	825	805	837	825	821	798	821	797	0	258362
301	825	805	837	825	821	798	821	797	825	0	259183
302	805	837	825	821	798	821	797	825	825	0	259981
303	837	825	821	798	821	797	825	825	825	0	260802
304	825	821	798	821	797	825	825	825	837	0	261599
305	821	798	821	797	825	825	825	837	836	0	262424
306	798	821	797	825	825	825	837	836	833	0	263249
307	821	797	825	825	825	837	836	833	813	0	264074
308	797	825	825	825	837	836	833	813	840	0	264911
309	825	825	825	837	836	833	813	840	833	0	265747
310	825	825	837	836	833	813	840	833	825	0	266580
311	825	837	836	833	813	840	833	825	549	0	267393
312	837	836	833	813	840	833	825	549	1050	0	268233
313	836	833	813	840	833	825	549	1050	829	0	269066
314	833	813	840	833	825	549	1050	829	560	0	269891
315	813	840	833	825	549	1050	829	560	946	1	270440
316	840	833	825	549	1050	829	560	946	864	0	271490
317	833	825	549	1050	829	560	946	864	556	0	272319
318	825	549	1050	829	560	946	864	556	953	1	272879
319	549	1050	829	560	946	864	556	953	856	0	273825
320	1050	829	560	946	864	556	953	856	806	0	274689
321	829	560	946	864	556	953	856	806	790	1	275245
322	560	946	864	556	953	856	806	790	825	0	276198
323	946	864	556	953	856	806	790	825	817	0	277054
324	864	556	953	856	806	790	825	817	821	0	277860
325	556	953	856	806	790	825	817	821	821	0	278650
326	953	856	806	790	825	817	821	821	809	0	279475
327	856	806	790	825	817	821	821	809	825	0	280292
328	806	790	825	817	821	821	809	825	825	0	281113
329	790	825	817	821	821	809	825	825	833	0	281934
330	825	817	821	821	809	825	825	833	832	0	282743
331	817	821	821	809	825	825	833	832	837	0	283568
332	821	821	809	825	825	833	832	837	833	0	284393
333	821	809	825	825	833	832	837	833	821	0	285226
334	809	825	825	833	832	837	833	821	817	0	286058
335	825	825	833	832	837	833	821	817	813	0	286895
336	825	833	832	837	833	821	817	813	560	0	287728
337	833	832	837	833	821	817	813	560	1020	0	288549
338	832	837	833	821	817	813	560	1020	821	0	289366
339	837	833	821	817	813	560	1020	821	591	0	290179
340	833	821	817	813	560	1020	821	591	1020	1	290739
341	821	817	813	560	1020	821	591	1020	832	0	291759
342	817	813	560	1020	821	591	1020	832	829	0	292580
343	813	560	1020	821	591	1020	832	829	584	1	293171
344	560	1020	821	591	1020	832	829	584	1015	0	294191
345	1020	821	591	1020	832	829	584	1015	817	0	295023
346	821	591	1020	832	829	584	1015	817	720	0	295852
347	591	1020	832	829	584	1015	817	720	891	1	296436
348	1020	832	829	584	1015	817	720	891	825	0	297451
349	832	829	584	1015	817	720	891	825	837	0	298268
350	829	584	1015	817	720	891	825	837	833	0	298988
351	584	1015	817	720	891	825	837	833	832	0	299879
352	1015	817	720	891	825	837	833	832	825	0	300704
353	817	720	891	825	837	833	832	825	809	0	301541
354	720	891	825	837	833	832	825	809	845	0	302374
355	891	825	837	833	832	825	809	845	821	0	303206
356	825	837	833	832	825	809	845	821	829	0	304031
357	837	833	832	825	809	845	821	829	825	0	304840
358	833	832	825	809	845	821	829	825	813	0	305685
359	832	825	809	845	821	829	825	813	832	0	306506
360	825	809	845	821	829	825	813	832	833	0	307335
361	809	845	821	829	825	813	832	833	829	0	308160
362	845	821	829	825	813	832	833	829	833	0	308973
363	821	829	825	813	832	833	829	833	805	0	309805
364	829	825	813	832	833	829	833	805	809	0	310638
365	825	813	832	833	829	833	805	809	814	0	311467
366	813	832	833	829	833	805	809	814	821	0	312300
367	832	833	829	833	805	809	814	821	540	0	313105
368	833	829	833	805	809	814	821	540	1016	0	313914
369	829	833	805	809	814	821	540	1016	809	0	314728
370	833	805	809	814	821	540	1016	809	798	0	315549
371	805	809	814	821	540	1016	809	798	786	1	316089
372	809	814	821	540	1016	809	798	786	790	0	317105
373	814	821	540	1016	809	798	786	790	786	0	317914
374	821	540	1016	809	798	786	790	786	770	0	318712
375	540	1016	809	798	786	790	786	770	779	0	319498
376	1016	809	798	786	790	786	770	779	758	0	320288
377	809	798	786	790	786	770	779	758	724	0	321074
378	798	786	790	786	770	779	758	724	704	0	321844
379	786	790	786	770	779	758	724	704	709	0	322623
380	790	786	770	779	758	724	704	709	704	0	323381
381	786	770	779	758	724	704	709	704	708	0	324105
382	770	779	758	724	704	709	704	708	693	0	324809
383	779	758	724	704	709	704	708	693	696	0	325518
384	758	724	704	709	704	708	693	696	735	0	326222
385	724	704	709	704	708	693	696	735	810	0	326930
386	704	709	704	708	693	696	735	810	825	0	327623
387	709	704	708	693	696	735	810	825	821	0	328319
388	704	708	693	696	735	810	825	821	817	0	329054
389	708	693	696	735	810	825	821	817	817	0	329864
390	693	696	735	810	825	821	817	817	809	0	330689
391	696	735	810	825	821	817	817	809	798	0	331510
392	735	810	825	821	817	817	809	798	794	0	332327
393	810	825	821	817	817	809	798	794	797	0	333144
394	825	821	817	817	809	798	794	797	783	0	333953
395	821	817	817	809	798	794	797	783	766	0	334751
396	817	817	809	798	794	797	783	766	778	0	335545
397	817	809	798	794	797	783	766	778	786	0	336342
398	809	798	794	797	783	766	778	786	794	0	337125
399	798	794	797	783	766	778	786	794	568	0	337891
400	794	797	783	766	778	786	794	568	592	0	338669
401	797	783	766	778	786	794	568	592	883	0	339455
402	783	766	778	786	794	568	592	883	786	0	340249
403	766	778	786	794	568	592	883	786	681	1	340817
404	778	786	794	568	592	883	786	681	712	1	341409
405	786	794	568	592	883	786	681	712	914	0	342292
406	794	568	592	883	786	681	712	914	825	0	343078
407	568	592	883	786	681	712	914	825	829	0	343759
408	592	883	786	681	712	914	825	829	829	0	344471
409	883	786	681	712	914	825	829	829	801	0	345385
410	786	681	712	914	825	829	829	801	806	0	346210
411	681	712	914	825	829	829	801	806	805	0	347039
412	712	914	825	829	829	801	806	805	557	0	347868
413	914	825	829	829	801	806	805	557	972	0	348669
414	825	829	829	801	806	805	557	972	860	0	349475
415	829	829	801	806	805	557	972	860	549	0	350280
416	829	801	806	805	557	972	860	549	910	1	350837
417	801	806	805	557	972	860	549	910	825	0	351809
418	806	805	557	972	860	549	910	825	533	0	352669
419	805	557	972	860	549	910	825	533	1028	1	353218
420	557	972	860	549	910	825	533	1028	809	0	354128
421	972	860	549	910	825	533	1028	809	802	0	354953
422	860	549	910	825	533	1028	809	802	805	1	355486
423	549	910	825	533	1028	809	802	805	805	0	356514
424	910	825	533	1028	809	802	805	805	553	0	357323
425	825	533	1028	809	802	805	805	553	1004	0	358125
426	533	1028	809	802	805	805	553	1004	833	0	358930
427	1028	809	802	805	805	553	1004	833	813	0	359735
428	809	802	805	805	553	1004	833	813	560	1	360288
429	802	805	805	553	1004	833	813	560	1012	0	361292
430	805	805	553	1004	833	813	560	1012	821	0	362125
431	805	553	1004	833	813	560	1012	821	794	0	362938
432	553	1004	833	813	560	1012	821	794	817	1	363498
433	1004	833	813	560	1012	821	794	817	809	0	364510
434	833	813	560	1012	821	794	817	809	790	0	365331
435	813	560	1012	821	794	817	809	790	829	0	366125
436	560	1012	821	794	817	809	790	829	712	0	366942
437	1012	821	794	817	809	790	829	712	891	0	367751
438	821	794	817	809	790	829	712	891	556	0	368541
439	794	817	809	790	829	712	891	556	1016	0	369370
440	817	809	790	829	712	891	556	1016	817	0	370082
441	809	790	829	712	891	556	1016	817	786	0	370973
442	790	829	712	891	556	1016	817	786	813	1	371529
443	829	712	891	556	1016	817	786	813	541	0	372545
444	712	891	556	1016	817	786	813	541	1004	0	373362
445	891	556	1016	817	786	813	541	1004	809	0	374148
446	556	1016	817	786	813	541	1004	809	798	0	374961
447	1016	817	786	813	541	1004	809	798	809	1	375502
448	817	786	813	541	1004	809	798	809	790	0	376506
449	786	813	541	1004	809	798	809	790	790	0	377315
450	813	541	1004	809	798	809	790	790	821	0	378113
451	541	1004	809	798	809	790	790	821	821	0	378922
452	1004	809	798	809	790	790	821	821	809	0	379712
453	809	798	809	790	790	821	821	809	814	0	380502
454	798	809	790	790	821	821	809	814	801	0	381323
455	809	790	790	821	821	809	814	801	821	0	382144
456	790	790	821	821	809	814	801	821	813	0	382953
457	790	821	821	809	814	801	821	813	814	0	383767
458	821	821	809	814	801	821	813	814	809	0	384568
459	821	809	814	801	821	813	814	809	805	0	385389
460	809	814	801	821	813	814	809	805	794	0	386202
461	814	801	821	813	814	809	805	794	798	0	387016
462	801	821	813	814	809	805	794	798	809	0	387825
463	821	813	814	809	805	794	798	809	1487	0	388630
464	813	814	809	805	794	798	809	1487	521	0	389424
465	814	809	805	794	798	809	1487	521	1128	0	390222
466	809	805	794	798	809	1487	521	1128	779	0	391031
467	805	794	798	809	1487	521	1128	779	766	0	392518
468	794	798	809	1487	521	1128	779	766	770	1	393039
469	798	809	1487	521	1128	779	766	770	783	0	394167
470	809	1487	521	1128	779	766	770	783	770	0	394946
471	1487	521	1128	779	766	770	783	770	778	0	395712
472	521	1128	779	766	770	783	770	778	782	0	396482
473	1128	779	766	770	783	770	778	782	775	0	397265
474	779	766	770	783	770	778	782	775	801	0	398035
475	766	770	783	770	778	782	775	801	813	0	398813
476	770	783	770	778	782	775	801	813	1510	0	399595
477	783	770	778	782	775	801	813	1510	860	0	400370
478	770	778	782	775	801	813	1510	860	813	0	401171
479	778	782	775	801	813	1510	860	813	802	0	401984
480	782	775	801	813	1510	860	813	802	552	0	403494
481	775	801	813	1510	860	813	802	552	837	0	404354
482	801	813	1510	860	813	802	552	837	802	0	405167
483	813	1510	860	813	802	552	837	802	793	0	405969
484	1510	860	813	802	552	837	802	793	806	1	406521
485	860	813	802	552	837	802	793	806	817	0	407358
486	813	802	552	837	802	793	806	817	833	0	408160
487	802	552	837	802	793	806	817	833	821	0	408953
488	552	837	802	793	806	817	833	821	844	0	409759
489	837	802	793	806	817	833	821	844	599	0	410576
490	802	793	806	817	833	821	844	599	1191	0	411409
491	793	806	817	833	821	844	599	1191	871	0	412230
492	806	817	833	821	844	599	1191	871	806	0	413074
493	817	833	821	844	599	1191	871	806	829	1	413673
494	833	821	844	599	1191	871	806	829	825	0	414864
495	821	844	599	1191	871	806	829	825	556	0	415735
496	844	599	1191	871	806	829	825	556	914	0	416541
497	599	1191	871	806	829	825	556	914	853	0	417370
498	1191	871	806	829	825	556	914	853	828	0	418195
499	871	806	829	825	556	914	853	828	806	1	418751
500	806	829	825	556	914	853	828	806	805	0	419665
501	829	825	556	914	853	828	806	805	802	0	420518
502	825	556	914	853	828	806	805	802	801	0	421346
503	556	914	853	828	806	805	802	801	790	0	422152
504	914	853	828	806	805	802	801	790	817	0	422957
505	853	828	806	805	802	801	790	817	829	0	423759
506	828	806	805	802	801	790	817	829	829	0	424560
507	806	805	802	801	790	817	829	829	821	0	425350
508	805	802	801	790	817	829	829	821	821	0	426167
509	802	801	790	817	829	829	821	821	821	0	426996
510	801	790	817	829	829	821	821	821	833	0	427825
511	790	817	829	829	821	821	821	833	828	0	428646
512	817	829	829	821	821	821	833	828	810	0	429467
513	829	829	821	821	821	833	828	810	829	0	430288
514	829	821	821	821	833	828	810	829	828	0	431121
515	821	821	821	833	828	810	829	828	814	0	431949
516	821	821	833	828	810	829	828	814	813	0	432759
517	821	833	828	810	829	828	814	813	797	0	433588
518	833	828	810	829	828	814	813	797	798	0	434416
519	828	810	829	828	814	813	797	798	553	0	435230
520	810	829	828	814	813	797	798	553	937	0	436043
521	829	828	814	813	797	798	553	937	876	0	436840
522	828	814	813	797	798	553	937	876	801	0	437638
523	814	813	797	798	553	937	876	801	790	1	438191
524	813	797	798	553	937	876	801	790	782	0	439128
525	797	798	553	937	876	801	790	782	790	0	440004
526	798	553	937	876	801	790	782	790	802	0	440805
527	553	937	876	801	790	782	790	802	798	0	441595
528	937	876	801	790	782	790	802	798	778	0	442377
529	876	801	790	782	790	802	798	778	665	0	443167
530	801	790	782	790	802	798	778	665	926	0	443969
531	790	782	790	802	798	778	665	926	790	0	444767
532	782	790	802	798	778	665	926	790	821	0	445545
533	790	802	798	778	665	926	790	821	821	0	446210
534	802	798	778	665	926	790	821	821	809	0	447136
535	798	778	665	926	790	821	821	809	829	0	447926
536	778	665	926	790	821	821	809	829	829	0	448747
537	665	926	790	821	821	809	829	829	837	0	449568
538	926	790	821	821	809	829	829	837	828	0	450377
539	790	821	821	809	829	829	837	828	845	0	451206
540	821	821	809	829	829	837	828	845	848	0	452035
541	821	809	829	829	837	828	845	848	821	0	452872
542	809	829	829	837	828	845	848	821	844	0	453700
543	829	829	837	828	845	848	821	844	841	0	454545
