index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
183	456	937	693	681	389	977	684	666	669	1	115965
184	937	693	681	389	977	684	666	669	665	0	116942
185	693	681	389	977	684	666	669	665	662	0	117626
186	681	389	977	684	666	669	665	662	661	0	118292
187	389	977	684	666	669	665	662	661	662	0	118961
188	977	684	666	669	665	662	661	662	669	0	119626
189	684	666	669	665	662	661	662	669	669	0	120288
190	666	669	665	662	661	662	669	669	409	0	120949
191	669	665	662	661	662	669	669	409	961	0	121611
192	665	662	661	662	669	669	409	961	677	0	122280
193	662	661	662	669	669	409	961	677	677	0	122949
194	661	662	669	669	409	961	677	677	677	1	123358
195	662	669	669	409	961	677	677	677	669	0	124319
196	669	669	409	961	677	677	677	669	471	0	124996
197	669	409	961	677	677	677	669	471	891	0	125673
198	409	961	677	677	677	669	471	891	670	0	126350
199	961	677	677	677	669	471	891	670	661	0	127019
200	677	677	677	669	471	891	670	661	413	1	127490
201	677	677	669	471	891	670	661	413	937	0	128381
202	677	669	471	891	670	661	413	937	673	0	129051
203	669	471	891	670	661	413	937	673	658	0	129712
204	471	891	670	661	413	937	673	658	665	1	130125
205	891	670	661	413	937	673	658	665	654	0	131062
206	670	661	413	937	673	658	665	654	673	0	131735
207	661	413	937	673	658	665	654	673	666	0	132393
208	413	937	673	658	665	654	673	666	692	0	133058
209	937	673	658	665	654	673	666	692	704	0	133712
210	673	658	665	654	673	666	692	704	705	0	134385
211	658	665	654	673	666	692	704	705	716	0	135051
212	665	654	673	666	692	704	705	716	708	0	135743
213	654	673	666	692	704	705	716	708	704	0	136447
214	673	666	692	704	705	716	708	704	712	0	137152
215	666	692	704	705	716	708	704	712	704	0	137868
216	692	704	705	716	708	704	712	704	479	0	138576
217	704	705	716	708	704	712	704	479	922	0	139280
218	705	716	708	704	712	704	479	922	685	0	139992
219	716	708	704	712	704	479	922	685	413	0	140696
220	708	704	712	704	479	922	685	413	957	1	141175
221	704	712	704	479	922	685	413	957	692	0	142097
222	712	704	479	922	685	413	957	692	685	0	142782
223	704	479	922	685	413	957	692	685	397	1	143195
224	479	922	685	413	957	692	685	397	977	0	144152
225	922	685	413	957	692	685	397	977	685	0	144844
226	685	413	957	692	685	397	977	685	404	0	145529
227	413	957	692	685	397	977	685	404	996	1	145926
228	957	692	685	397	977	685	404	996	693	0	146903
229	692	685	397	977	685	404	996	693	700	0	147588
230	685	397	977	685	404	996	693	700	393	1	147992
231	397	977	685	404	996	693	700	393	1004	0	148988
232	977	685	404	996	693	700	393	1004	708	0	149681
233	685	404	996	693	700	393	1004	708	401	0	150381
234	404	996	693	700	393	1004	708	401	1020	1	150774
235	996	693	700	393	1004	708	401	1020	719	0	151778
236	693	700	393	1004	708	401	1020	719	716	0	152486
237	700	393	1004	708	401	1020	719	716	393	1	152887
238	393	1004	708	401	1020	719	716	393	1043	0	153907
239	1004	708	401	1020	719	716	393	1043	704	0	154626
240	708	401	1020	719	716	393	1043	704	409	0	155342
241	401	1020	719	716	393	1043	704	409	1012	1	155735
242	1020	719	716	393	1043	704	409	1012	696	0	156778
243	719	716	393	1043	704	409	1012	696	424	0	157482
244	716	393	1043	704	409	1012	696	424	985	1	157891
245	393	1043	704	409	1012	696	424	985	700	0	158903
246	1043	704	409	1012	696	424	985	700	697	0	159599
247	704	409	1012	696	424	985	700	697	393	1	160023
248	409	1012	696	424	985	700	697	393	1007	0	161008
249	1012	696	424	985	700	697	393	1007	709	0	161708
250	696	424	985	700	697	393	1007	709	397	0	162405
251	424	985	700	697	393	1007	709	397	996	1	162798
252	985	700	697	393	1007	709	397	996	684	0	163805
253	700	697	393	1007	709	397	996	684	689	0	164514
254	697	393	1007	709	397	996	684	689	397	1	164911
255	393	1007	709	397	996	684	689	397	977	0	165907
256	1007	709	397	996	684	689	397	977	685	0	166591
257	709	397	996	684	689	397	977	685	700	0	167280
258	397	996	684	689	397	977	685	700	393	1	167677
259	996	684	689	397	977	685	700	393	973	0	168654
260	684	689	397	977	685	700	393	973	669	0	169339
261	689	397	977	685	700	393	973	669	681	0	170039
262	397	977	685	700	393	973	669	681	401	1	170432
263	977	685	700	393	973	669	681	401	965	0	171405
264	685	700	393	973	669	681	401	965	673	0	172074
265	700	393	973	669	681	401	965	673	677	0	172755
266	393	973	669	681	401	965	673	677	404	1	173156
267	973	669	681	401	965	673	677	404	977	0	174121
268	669	681	401	965	673	677	404	977	704	0	174794
269	681	401	965	673	677	404	977	704	701	0	175471
270	401	965	673	677	404	977	704	701	393	1	175875
271	965	673	677	404	977	704	701	393	1004	0	176852
272	673	677	404	977	704	701	393	1004	704	0	177556
273	677	404	977	704	701	393	1004	704	700	0	178257
274	404	977	704	701	393	1004	704	700	393	1	178650
275	977	704	701	393	1004	704	700	393	993	0	179654
276	704	701	393	1004	704	700	393	993	696	0	180358
277	701	393	1004	704	700	393	993	696	700	0	181058
278	393	1004	704	700	393	993	696	700	397	1	181451
279	1004	704	700	393	993	696	700	397	989	0	182444
280	704	700	393	993	696	700	397	989	681	0	183140
281	700	393	993	696	700	397	989	681	404	0	183840
282	393	993	696	700	397	989	681	404	965	1	184237
283	993	696	700	397	989	681	404	965	681	0	185226
284	696	700	397	989	681	404	965	681	417	0	185907
285	700	397	989	681	404	965	681	417	961	1	186311
286	397	989	681	404	965	681	417	961	684	0	187276
287	989	681	404	965	681	417	961	684	428	0	187957
288	681	404	965	681	417	961	684	428	958	1	188374
289	404	965	681	417	961	684	428	958	688	0	189335
290	965	681	417	961	684	428	958	688	428	0	190019
291	681	417	961	684	428	958	688	428	969	1	190447
292	417	961	684	428	958	688	428	969	685	0	191405
293	961	684	428	958	688	428	969	685	444	0	192093
294	684	428	958	688	428	969	685	444	937	1	192521
295	428	958	688	428	969	685	444	937	681	0	193490
296	958	688	428	969	685	444	937	681	689	0	194175
297	688	428	969	685	444	937	681	689	401	1	194619
298	428	969	685	444	937	681	689	401	973	0	195556
299	969	685	444	937	681	689	401	973	684	0	196237
300	685	444	937	681	689	401	973	684	417	0	196926
301	444	937	681	689	401	973	684	417	969	1	197327
302	937	681	689	401	973	684	417	969	688	0	198300
303	681	689	401	973	684	417	969	688	428	0	198984
304	689	401	973	684	417	969	688	428	958	1	199401
305	401	973	684	417	969	688	428	958	684	0	200370
306	973	684	417	969	688	428	958	684	452	0	201058
307	684	417	969	688	428	958	684	452	938	1	201486
308	417	969	688	428	958	684	452	938	700	0	202444
309	969	688	428	958	684	452	938	700	689	0	203128
310	688	428	958	684	452	938	700	689	404	1	203580
311	428	958	684	452	938	700	689	404	985	0	204518
312	958	684	452	938	700	689	404	985	688	0	205218
313	684	452	938	700	689	404	985	688	421	0	205907
314	452	938	700	689	404	985	688	421	976	1	206311
315	938	700	689	404	985	688	421	976	670	0	207296
316	700	689	404	985	688	421	976	670	424	0	207984
317	689	404	985	688	421	976	670	424	941	1	208405
318	404	985	688	421	976	670	424	941	685	0	209381
319	985	688	421	976	670	424	941	685	448	0	210051
320	688	421	976	670	424	941	685	448	918	1	210475
321	421	976	670	424	941	685	448	918	689	0	211416
322	976	670	424	941	685	448	918	689	665	0	212101
323	670	424	941	685	448	918	689	665	409	1	212549
324	424	941	685	448	918	689	665	409	965	0	213467
325	941	685	448	918	689	665	409	965	677	0	214156
326	685	448	918	689	665	409	965	677	451	0	214821
327	448	918	689	665	409	965	677	451	922	1	215230
328	918	689	665	409	965	677	451	922	666	0	216195
329	689	665	409	965	677	451	922	666	447	0	216872
330	665	409	965	677	451	922	666	447	895	1	217323
331	409	965	677	451	922	666	447	895	669	0	218245
332	965	677	451	922	666	447	895	669	666	0	218911
333	677	451	922	666	447	895	669	666	408	1	219358
334	451	922	666	447	895	669	666	408	922	0	220253
335	922	666	447	895	669	666	408	922	662	0	220922
336	666	447	895	669	666	408	922	662	432	0	221588
337	447	895	669	666	408	922	662	432	906	1	221996
338	895	669	666	408	922	662	432	906	677	0	222918
339	669	666	408	922	662	432	906	677	670	0	223580
340	666	408	922	662	432	906	677	670	684	1	224012
341	408	922	662	432	906	677	670	684	685	0	224918
342	922	662	432	906	677	670	684	685	685	0	225595
343	662	432	906	677	670	684	685	685	685	0	226265
344	432	906	677	670	684	685	685	685	412	0	226949
345	906	677	670	684	685	685	685	412	985	0	227634
346	677	670	684	685	685	685	412	985	696	0	228319
347	670	684	685	685	685	412	985	696	421	0	229004
348	684	685	685	685	412	985	696	421	972	1	229416
349	685	685	685	412	985	696	421	972	693	0	230401
350	685	685	412	985	696	421	972	693	432	0	231097
351	685	412	985	696	421	972	693	432	953	1	231518
352	412	985	696	421	972	693	432	953	681	0	232490
353	985	696	421	972	693	432	953	681	689	0	233183
354	696	421	972	693	432	953	681	689	677	1	233615
355	421	972	693	432	953	681	689	677	677	0	234568
356	972	693	432	953	681	689	677	677	685	0	235249
357	693	432	953	681	689	677	677	685	684	0	235938
358	432	953	681	689	677	677	685	684	685	0	236615
359	953	681	689	677	677	685	684	685	681	0	237292
360	681	689	677	677	685	684	685	681	685	0	237977
361	689	677	677	685	684	685	681	685	689	0	238661
362	677	677	685	684	685	681	685	689	696	0	239346
363	677	685	684	685	681	685	689	696	697	0	240027
364	685	684	685	681	685	689	696	697	685	0	240712
365	684	685	681	685	689	696	697	685	708	0	241401
366	685	681	685	689	696	697	685	708	685	0	242097
367	681	685	689	696	697	685	708	685	696	0	242794
368	685	689	696	697	685	708	685	696	716	0	243479
369	689	696	697	685	708	685	696	716	693	0	244187
370	696	697	685	708	685	696	716	693	696	0	244872
371	697	685	708	685	696	716	693	696	704	0	245568
372	685	708	685	696	716	693	696	704	693	0	246284
373	708	685	696	716	693	696	704	693	697	0	246977
374	685	696	716	693	696	704	693	697	712	0	247673
375	696	716	693	696	704	693	697	712	692	0	248377
376	716	693	696	704	693	697	712	692	689	0	249070
377	693	696	704	693	697	712	692	689	689	0	249767
378	696	704	693	697	712	692	689	689	424	0	250479
379	704	693	697	712	692	689	689	424	973	0	251171
380	693	697	712	692	689	689	424	973	688	0	251860
381	697	712	692	689	689	424	973	688	428	0	252549
382	712	692	689	689	424	973	688	428	969	1	252973
383	692	689	689	424	973	688	428	969	681	0	253946
384	689	689	424	973	688	428	969	681	444	0	254634
385	689	424	973	688	428	969	681	444	910	1	255062
386	424	973	688	428	969	681	444	910	662	0	256031
387	973	688	428	969	681	444	910	662	673	0	256712
388	688	428	969	681	444	910	662	673	685	1	257156
389	428	969	681	444	910	662	673	685	677	0	258066
390	969	681	444	910	662	673	685	677	688	0	258728
391	681	444	910	662	673	685	677	688	693	0	259401
392	444	910	662	673	685	677	688	693	416	0	260086
393	910	662	673	685	677	688	693	416	996	0	260763
394	662	673	685	677	688	693	416	996	701	0	261451
395	673	685	677	688	693	416	996	701	689	0	262144
396	685	677	688	693	416	996	701	689	396	1	262560
397	677	688	693	416	996	701	689	396	993	0	263556
398	688	693	416	996	701	689	396	993	677	0	264257
399	693	416	996	701	689	396	993	677	451	0	264946
400	416	996	701	689	396	993	677	451	965	1	265342
401	996	701	689	396	993	677	451	965	704	0	266335
402	701	689	396	993	677	451	965	704	689	0	267012
403	689	396	993	677	451	965	704	689	409	1	267463
404	396	993	677	451	965	704	689	409	1000	0	268428
405	993	677	451	965	704	689	409	1000	700	0	269132
406	677	451	965	704	689	409	1000	700	685	0	269821
407	451	965	704	689	409	1000	700	685	685	1	270230
408	965	704	689	409	1000	700	685	685	677	0	271230
409	704	689	409	1000	700	685	685	677	696	0	271930
410	689	409	1000	700	685	685	677	696	681	0	272615
411	409	1000	700	685	685	677	696	681	405	0	273300
412	1000	700	685	685	677	696	681	405	984	0	273977
413	700	685	685	677	696	681	405	984	697	0	274673
414	685	685	677	696	681	405	984	697	681	0	275354
415	685	677	696	681	405	984	697	681	681	1	275759
416	677	696	681	405	984	697	681	681	677	0	276743
417	696	681	405	984	697	681	681	677	673	0	277440
418	681	405	984	697	681	681	677	673	681	0	278121
419	405	984	697	681	681	677	673	681	685	0	278802
420	984	697	681	681	677	673	681	685	412	0	279479
421	697	681	681	677	673	681	685	412	969	0	280152
422	681	681	677	673	681	685	412	969	692	0	280833
423	681	677	673	681	685	412	969	692	693	0	281518
424	677	673	681	685	412	969	692	693	409	1	281930
425	673	681	685	412	969	692	693	409	957	0	282899
426	681	685	412	969	692	693	409	957	654	0	283591
427	685	412	969	692	693	409	957	654	673	0	284284
428	412	969	692	693	409	957	654	673	661	1	284693
429	969	692	693	409	957	654	673	661	658	0	285650
430	692	693	409	957	654	673	661	658	404	0	286304
431	693	409	957	654	673	661	658	404	938	0	286977
432	409	957	654	673	661	658	404	938	666	0	287638
433	957	654	673	661	658	404	938	666	665	0	288296
434	654	673	661	658	404	938	666	665	661	1	288700
435	673	661	658	404	938	666	665	661	662	0	289638
436	661	658	404	938	666	665	661	662	673	0	290304
437	658	404	938	666	665	661	662	673	669	0	290969
438	404	938	666	665	661	662	673	669	689	0	291630
439	938	666	665	661	662	673	669	689	428	0	292292
440	666	665	661	662	673	669	689	428	973	0	292965
441	665	661	662	673	669	689	428	973	712	0	293634
442	661	662	673	669	689	428	973	712	669	0	294323
443	662	673	669	689	428	973	712	669	677	1	294751
444	673	669	689	428	973	712	669	677	681	0	295724
445	669	689	428	973	712	669	677	681	669	0	296436
446	689	428	973	712	669	677	681	669	685	0	297105
447	428	973	712	669	677	681	669	685	681	0	297782
448	973	712	669	677	681	669	685	681	405	0	298463
449	712	669	677	681	669	685	681	405	961	0	299132
450	669	677	681	669	685	681	405	961	665	0	299817
451	677	681	669	685	681	405	961	665	677	0	300498
452	681	669	685	681	405	961	665	677	658	1	300903
453	669	685	681	405	961	665	677	658	657	0	301864
454	685	681	405	961	665	677	658	657	642	0	302529
455	681	405	961	665	677	658	657	642	697	0	303206
456	405	961	665	677	658	657	642	697	696	0	303864
457	961	665	677	658	657	642	697	696	693	0	304521
458	665	677	658	657	642	697	696	693	697	0	305163
459	677	658	657	642	697	696	693	697	692	0	305860
460	658	657	642	697	696	693	697	692	693	0	306556
461	657	642	697	696	693	697	692	693	404	0	307249
462	642	697	696	693	697	692	693	404	1000	0	307946
463	697	696	693	697	692	693	404	1000	697	0	308638
464	696	693	697	692	693	404	1000	697	677	0	309331
465	693	697	692	693	404	1000	697	677	689	1	309735
466	697	692	693	404	1000	697	677	689	673	0	310735
467	692	693	404	1000	697	677	689	673	669	0	311432
468	693	404	1000	697	677	689	673	669	673	0	312109
469	404	1000	697	677	689	673	669	673	673	0	312798
470	1000	697	677	689	673	669	673	673	666	0	313471
471	697	677	689	673	669	673	673	666	677	0	314140
472	677	689	673	669	673	673	666	677	669	0	314813
473	689	673	669	673	673	666	677	669	662	0	315486
474	673	669	673	673	666	677	669	662	404	0	316152
475	669	673	673	666	677	669	662	404	938	0	316829
476	673	673	666	677	669	662	404	938	661	0	317498
477	673	666	677	669	662	404	938	661	654	0	318160
478	666	677	669	662	404	938	661	654	658	1	318564
479	677	669	662	404	938	661	654	658	389	0	319502
480	669	662	404	938	661	654	658	389	922	0	320163
481	662	404	938	661	654	658	389	922	638	0	320817
482	404	938	661	654	658	389	922	638	646	0	321475
483	938	661	654	658	389	922	638	646	634	1	321864
484	661	654	658	389	922	638	646	634	405	0	322786
485	654	658	389	922	638	646	634	405	872	0	323424
486	658	389	922	638	646	634	405	872	638	0	324070
487	389	922	638	646	634	405	872	638	634	0	324704
488	922	638	646	634	405	872	638	634	615	1	325109
489	638	646	634	405	872	638	634	615	607	0	325981
490	646	634	405	872	638	634	615	607	638	0	326619
491	634	405	872	638	634	615	607	638	619	0	327253
492	405	872	638	634	615	607	638	619	614	0	327868
493	872	638	634	615	607	638	619	614	619	0	328475
494	638	634	615	607	638	619	614	619	607	0	329113
495	634	615	607	638	619	614	619	607	409	0	329732
496	615	607	638	619	614	619	607	409	844	0	330346
497	607	638	619	614	619	607	409	844	615	0	330965
498	638	619	614	619	607	409	844	615	618	0	331572
499	619	614	619	607	409	844	615	618	603	1	331981
500	614	619	607	409	844	615	618	603	607	0	332825
501	619	607	409	844	615	618	603	607	611	0	333440
502	607	409	844	615	618	603	607	611	607	0	334058
503	409	844	615	618	603	607	611	607	607	0	334661
504	844	615	618	603	607	611	607	607	401	0	335268
505	615	618	603	607	611	607	607	401	829	0	335879
506	618	603	607	611	607	607	401	829	615	0	336486
507	603	607	611	607	607	401	829	615	611	0	337093
508	607	611	607	607	401	829	615	611	603	1	337494
509	611	607	607	401	829	615	611	603	618	0	338323
510	607	607	401	829	615	611	603	618	405	0	338938
511	607	401	829	615	611	603	618	405	837	0	339549
512	401	829	615	611	603	618	405	837	603	0	340152
513	829	615	611	603	618	405	837	603	603	0	340770
514	615	611	603	618	405	837	603	603	599	1	341175
515	611	603	618	405	837	603	603	599	611	0	342012
516	603	618	405	837	603	603	599	611	409	0	342615
517	618	405	837	603	603	599	611	409	824	0	343218
518	405	837	603	603	599	611	409	824	600	0	343817
519	837	603	603	599	611	409	824	600	603	0	344428
520	603	603	599	611	409	824	600	603	583	1	344837
521	603	599	611	409	824	600	603	583	588	0	345661
522	599	611	409	824	600	603	583	588	432	0	346261
523	611	409	824	600	603	583	588	432	790	0	346864
524	409	824	600	603	583	588	432	790	618	0	347447
525	824	600	603	583	588	432	790	618	592	0	348035
526	600	603	583	588	432	790	618	592	595	1	348467
527	603	583	588	432	790	618	592	595	599	0	349257
528	583	588	432	790	618	592	595	599	592	0	349875
529	588	432	790	618	592	595	599	592	591	0	350467
530	432	790	618	592	595	599	592	591	611	0	351062
531	790	618	592	595	599	592	591	611	584	0	351661
532	618	592	595	599	592	591	611	584	599	0	352253
533	592	595	599	592	591	611	584	599	592	0	352844
534	595	599	592	591	611	584	599	592	587	0	353455
535	599	592	591	611	584	599	592	587	603	0	354039
536	592	591	611	584	599	592	587	603	424	0	354638
537	591	611	584	599	592	587	603	424	814	0	355230
538	611	584	599	592	587	603	424	814	626	0	355817
539	584	599	592	587	603	424	814	626	584	0	356420
540	599	592	587	603	424	814	626	584	603	1	356844
541	592	587	603	424	814	626	584	603	603	0	357658
542	587	603	424	814	626	584	603	603	428	0	358284
543	603	424	814	626	584	603	603	428	813	0	358868
544	424	814	626	584	603	603	428	813	592	0	359471
545	814	626	584	603	603	428	813	592	599	0	360074
546	626	584	603	603	428	813	592	599	603	1	360502
547	584	603	603	428	813	592	599	603	591	0	361315
548	603	603	428	813	592	599	603	591	425	0	361907
549	603	428	813	592	599	603	591	425	809	0	362506
550	428	813	592	599	603	591	425	809	607	0	363109
551	813	592	599	603	591	425	809	607	599	0	363700
552	592	599	603	591	425	809	607	599	607	1	364125
553	599	603	591	425	809	607	599	607	607	0	364934
554	603	591	425	809	607	599	607	607	424	0	365541
555	591	425	809	607	599	607	607	424	813	0	366140
556	425	809	607	599	607	607	424	813	604	0	366747
