index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
86	685	689	685	685	688	693	704	705	708	0	60058
87	689	685	685	688	693	704	705	708	723	0	60751
88	685	685	688	693	704	705	708	723	716	0	61455
89	685	688	693	704	705	708	723	716	709	0	62160
90	688	693	704	705	708	723	716	709	712	0	62868
91	693	704	705	708	723	716	709	712	712	0	63591
92	704	705	708	723	716	709	712	712	708	0	64307
93	705	708	723	716	709	712	712	708	712	0	65016
94	708	723	716	709	712	712	708	712	720	0	65728
95	723	716	709	712	712	708	712	720	716	0	66440
96	716	709	712	712	708	712	720	716	723	0	67148
97	709	712	712	708	712	720	716	723	716	0	67860
98	712	712	708	712	720	716	723	716	716	0	68580
99	712	708	712	720	716	723	716	716	705	0	69296
100	708	712	720	716	723	716	716	705	700	0	70019
101	712	720	716	723	716	716	705	700	693	0	70735
102	720	716	723	716	716	705	700	693	696	0	71451
103	716	723	716	716	705	700	693	696	689	0	72156
104	723	716	716	705	700	693	696	689	677	0	72856
105	716	716	705	700	693	696	689	677	677	0	73549
106	716	705	700	693	696	689	677	677	510	0	74245
107	705	700	693	696	689	677	677	510	856	0	74934
108	700	693	696	689	677	677	510	856	681	0	75611
109	693	696	689	677	677	510	856	681	684	0	76288
110	696	689	677	677	510	856	681	684	674	1	76798
111	689	677	677	510	856	681	684	674	673	0	77654
112	677	677	510	856	681	684	674	673	673	0	78335
113	677	510	856	681	684	674	673	673	685	0	79019
114	510	856	681	684	674	673	673	685	677	0	79693
115	856	681	684	674	673	673	685	677	692	0	80366
116	681	684	674	673	673	685	677	692	685	0	81039
117	684	674	673	673	685	677	692	685	510	0	81724
118	674	673	673	685	677	692	685	510	868	0	82401
119	673	673	685	677	692	685	510	868	684	0	83093
120	673	685	677	692	685	510	868	684	678	0	83778
121	685	677	692	685	510	868	684	678	673	1	84288
122	677	692	685	510	868	684	678	673	669	0	85156
123	692	685	510	868	684	678	673	669	673	0	85840
124	685	510	868	684	678	673	669	673	669	0	86518
125	510	868	684	678	673	669	673	669	681	0	87191
126	868	684	678	673	669	673	669	681	673	0	87860
127	684	678	673	669	673	669	681	673	681	0	88533
128	678	673	669	673	669	681	673	681	685	0	89202
129	673	669	673	669	681	673	681	685	689	0	89883
130	669	673	669	681	673	681	685	689	689	0	90556
131	673	669	681	673	681	685	689	689	688	0	91237
132	669	681	673	681	685	689	689	688	522	0	91922
133	681	673	681	685	689	689	688	522	856	0	92611
134	673	681	685	689	689	688	522	856	681	0	93300
135	681	685	689	689	688	522	856	681	685	0	93988
136	685	689	689	688	522	856	681	685	677	1	94510
137	689	689	688	522	856	681	685	677	684	0	95366
138	689	688	522	856	681	685	677	684	510	0	96047
139	688	522	856	681	685	677	684	510	872	0	96732
140	522	856	681	685	677	684	510	872	681	0	97409
141	856	681	685	677	684	510	872	681	681	0	98093
142	681	685	677	684	510	872	681	681	681	1	98603
143	685	677	684	510	872	681	681	681	680	0	99475
144	677	684	510	872	681	681	681	680	674	0	100156
145	684	510	872	681	681	681	680	674	684	0	100837
146	510	872	681	681	681	680	674	684	681	0	101518
147	872	681	681	681	680	674	684	681	685	0	102198
148	681	681	681	680	674	684	681	685	685	0	102872
149	681	681	680	674	684	681	685	685	681	0	103556
150	681	680	674	684	681	685	685	681	677	0	104237
151	680	674	684	681	685	685	681	677	685	0	104922
152	674	684	681	685	685	681	677	685	677	0	105607
153	684	681	685	685	681	677	685	677	506	0	106288
154	681	685	685	681	677	685	677	506	863	0	106965
155	685	685	681	677	685	677	506	863	685	0	107650
156	685	681	677	685	677	506	863	685	697	0	108327
157	681	677	685	677	506	863	685	697	689	1	108833
158	677	685	677	506	863	685	697	689	684	0	109696
159	685	677	506	863	685	697	689	684	681	0	110381
160	677	506	863	685	697	689	684	681	685	0	111078
161	506	863	685	697	689	684	681	685	677	0	111767
162	863	685	697	689	684	681	685	677	681	0	112451
163	685	697	689	684	681	685	677	681	681	0	113132
164	697	689	684	681	685	677	681	681	689	0	113817
165	689	684	681	685	677	681	681	689	692	0	114494
166	684	681	685	677	681	681	689	692	693	0	115175
167	681	685	677	681	681	689	692	693	693	0	115856
168	685	677	681	681	689	692	693	693	684	0	116545
169	677	681	681	689	692	693	693	684	689	0	117237
170	681	681	689	692	693	693	684	689	681	0	117930
171	681	689	692	693	693	684	689	681	689	0	118623
172	689	692	693	693	684	689	681	689	677	0	119307
173	692	693	693	684	689	681	689	677	529	0	119996
174	693	693	684	689	681	689	677	529	825	0	120677
175	693	684	689	681	689	677	529	825	681	0	121366
176	684	689	681	689	677	529	825	681	677	0	122043
177	689	681	689	677	529	825	681	677	677	1	122572
178	681	689	677	529	825	681	677	677	673	0	123397
179	689	677	529	825	681	677	677	673	669	0	124078
180	677	529	825	681	677	677	673	669	670	0	124755
181	529	825	681	677	677	673	669	670	673	0	125432
182	825	681	677	677	673	669	670	673	688	0	126105
183	681	677	677	673	669	670	673	688	693	0	126774
184	677	677	673	669	670	673	688	693	700	0	127444
185	677	673	669	670	673	688	693	700	701	0	128117
186	673	669	670	673	688	693	700	701	700	0	128805
187	669	670	673	688	693	700	701	700	701	0	129498
188	670	673	688	693	700	701	700	701	708	0	130198
189	673	688	693	700	701	700	701	708	696	0	130899
190	688	693	700	701	700	701	708	696	693	0	131599
191	693	700	701	700	701	708	696	693	685	0	132300
192	700	701	700	701	708	696	693	685	692	0	133008
193	701	700	701	708	696	693	685	692	681	0	133704
194	700	701	708	696	693	685	692	681	689	0	134397
195	701	708	696	693	685	692	681	689	696	0	135082
196	708	696	693	685	692	681	689	696	689	0	135774
197	696	693	685	692	681	689	696	689	693	0	136455
198	693	685	692	681	689	696	689	693	692	0	137144
199	685	692	681	689	696	689	693	692	685	0	137840
200	692	681	689	696	689	693	692	685	693	0	138529
201	681	689	696	689	693	692	685	693	685	0	139222
202	689	696	689	693	692	685	693	685	677	0	139914
203	696	689	693	692	685	693	685	677	677	0	140599
204	689	693	692	685	693	685	677	677	685	0	141292
205	693	692	685	693	685	677	677	685	677	0	141977
206	692	685	693	685	677	677	685	677	681	0	142654
207	685	693	685	677	677	685	677	681	673	0	143331
208	693	685	677	677	685	677	681	673	490	0	144016
209	685	677	677	685	677	681	673	490	868	0	144693
210	677	677	685	677	681	673	490	868	681	0	145374
211	677	685	677	681	673	490	868	681	677	0	146047
212	685	677	681	673	490	868	681	677	677	1	146537
213	677	681	673	490	868	681	677	677	669	0	147405
214	681	673	490	868	681	677	677	669	673	0	148086
215	673	490	868	681	677	677	669	673	669	0	148763
216	490	868	681	677	677	669	673	669	670	0	149440
217	868	681	677	677	669	673	669	670	673	0	150109
218	681	677	677	669	673	669	670	673	665	0	150782
219	677	677	669	673	669	670	673	665	494	0	151451
220	677	669	673	669	670	673	665	494	852	0	152121
221	669	673	669	670	673	665	494	852	670	0	152794
222	673	669	670	673	665	494	852	670	661	0	153459
223	669	670	673	665	494	852	670	661	669	1	153953
224	670	673	665	494	852	670	661	669	674	0	154805
225	673	665	494	852	670	661	669	674	665	0	155475
226	665	494	852	670	661	669	674	665	665	0	156136
227	494	852	670	661	669	674	665	665	670	0	156805
228	852	670	661	669	674	665	665	670	677	0	157479
229	670	661	669	674	665	665	670	677	669	0	158144
230	661	669	674	665	665	670	677	669	677	0	158809
231	669	674	665	665	670	677	669	677	506	0	159479
232	674	665	665	670	677	669	677	506	871	0	160156
233	665	665	670	677	669	677	506	871	685	0	160825
234	665	670	677	669	677	506	871	685	685	0	161502
235	670	677	669	677	506	871	685	685	716	1	162008
236	677	669	677	506	871	685	685	716	704	0	162879
237	669	677	506	871	685	685	716	704	708	0	163564
238	677	506	871	685	685	716	704	708	701	0	164249
239	506	871	685	685	716	704	708	701	700	0	164965
240	871	685	685	716	704	708	701	700	701	0	165669
241	685	685	716	704	708	701	700	701	716	0	166377
242	685	716	704	708	701	700	701	716	739	0	167078
243	716	704	708	701	700	701	716	739	735	0	167778
244	704	708	701	700	701	716	739	735	740	0	168479
245	708	701	700	701	716	739	735	740	731	0	169195
246	701	700	701	716	739	735	740	731	771	0	169934
247	700	701	716	739	735	740	731	771	739	0	170669
248	701	716	739	735	740	731	771	739	735	0	171409
249	716	739	735	740	731	771	739	735	712	0	172140
250	739	735	740	731	771	739	735	712	708	0	172911
251	735	740	731	771	739	735	712	708	701	0	173650
252	740	731	771	739	735	712	708	701	696	0	174385
253	731	771	739	735	712	708	701	696	697	0	175097
254	771	739	735	712	708	701	696	697	700	0	175805
255	739	735	712	708	701	696	697	700	697	0	176506
256	735	712	708	701	696	697	700	697	692	0	177202
257	712	708	701	696	697	700	697	692	697	0	177899
258	708	701	696	697	700	697	692	697	700	0	178599
259	701	696	697	700	697	692	697	700	712	0	179296
260	696	697	700	697	692	697	700	712	712	0	179988
261	697	700	697	692	697	700	712	712	709	0	180685
262	700	697	692	697	700	712	712	709	708	0	181385
263	697	692	697	700	712	712	709	708	708	0	182097
264	692	697	700	712	712	709	708	708	700	0	182809
265	697	700	712	712	709	708	708	700	693	0	183518
266	700	712	712	709	708	708	700	693	692	0	184226
267	712	712	709	708	708	700	693	692	502	0	184934
268	712	709	708	708	700	693	692	502	868	0	185634
269	709	708	708	700	693	692	502	868	693	0	186327
270	708	708	700	693	692	502	868	693	677	0	187019
271	708	700	693	692	502	868	693	677	681	1	187521
272	700	693	692	502	868	693	677	681	665	0	188389
273	693	692	502	868	693	677	681	665	673	0	189082
274	692	502	868	693	677	681	665	673	673	0	189759
275	502	868	693	677	681	665	673	673	666	0	190440
276	868	693	677	681	665	673	673	666	665	0	191105
277	693	677	681	665	673	673	666	665	662	0	191778
278	677	681	665	673	673	666	665	662	498	0	192451
279	681	665	673	673	666	665	662	498	828	0	193117
280	665	673	673	666	665	662	498	828	662	0	193782
281	673	673	666	665	662	498	828	662	657	0	194444
282	673	666	665	662	498	828	662	657	662	1	194942
283	666	665	662	498	828	662	657	662	654	0	195770
284	665	662	498	828	662	657	662	654	653	0	196432
285	662	498	828	662	657	662	654	653	662	0	197089
286	498	828	662	657	662	654	653	662	657	0	197751
287	828	662	657	662	654	653	662	657	463	0	198405
288	662	657	662	654	653	662	657	463	860	0	199058
289	657	662	654	653	662	657	463	860	662	0	199720
290	662	654	653	662	657	463	860	662	661	0	200377
291	654	653	662	657	463	860	662	661	666	1	200840
292	653	662	657	463	860	662	661	666	669	0	201700
293	662	657	463	860	662	661	666	669	681	0	202362
294	657	463	860	662	661	666	669	681	685	0	203023
295	463	860	662	661	666	669	681	685	688	0	203689
296	860	662	661	666	669	681	685	688	499	0	204358
297	662	661	666	669	681	685	688	499	918	0	205039
298	661	666	669	681	685	688	499	918	696	0	205724
299	666	669	681	685	688	499	918	696	705	0	206412
300	669	681	685	688	499	918	696	705	712	1	206911
301	681	685	688	499	918	696	705	712	708	0	207829
302	685	688	499	918	696	705	712	708	704	0	208525
303	688	499	918	696	705	712	708	704	708	0	209230
304	499	918	696	705	712	708	704	708	705	0	209942
305	918	696	705	712	708	704	708	705	704	0	210650
306	696	705	712	708	704	708	705	704	700	0	211354
307	705	712	708	704	708	705	704	700	701	0	212062
308	712	708	704	708	705	704	700	701	700	0	212767
309	708	704	708	705	704	700	701	700	704	0	213471
310	704	708	705	704	700	701	700	704	701	0	214171
311	708	705	704	700	701	700	704	701	716	0	214872
312	705	704	700	701	700	704	701	716	719	0	215572
313	704	700	701	700	704	701	716	719	732	0	216276
314	700	701	700	704	701	716	719	732	728	0	216977
315	701	700	704	701	716	719	732	728	719	0	217693
316	700	704	701	716	719	732	728	719	720	0	218412
317	704	701	716	719	732	728	719	720	720	0	219144
318	701	716	719	732	728	719	720	720	708	0	219872
319	716	719	732	728	719	720	720	708	708	0	220591
320	719	732	728	719	720	720	708	708	705	0	221311
321	732	728	719	720	720	708	708	705	704	0	222031
322	728	719	720	720	708	708	705	704	700	0	222739
323	719	720	720	708	708	705	704	700	701	0	223447
324	720	720	708	708	705	704	700	701	700	0	224152
325	720	708	708	705	704	700	701	700	704	0	224856
326	708	708	705	704	700	701	700	704	709	0	225556
327	708	705	704	700	701	700	704	709	700	0	226257
328	705	704	700	701	700	704	709	700	700	0	226957
329	704	700	701	700	704	709	700	700	701	0	227661
330	700	701	700	704	709	700	700	701	696	0	228370
331	701	700	704	709	700	700	701	696	502	0	229070
332	700	704	709	700	700	701	696	502	887	0	229770
333	704	709	700	700	701	696	502	887	689	0	230471
334	709	700	700	701	696	502	887	689	677	0	231167
335	700	700	701	696	502	887	689	677	677	1	231669
336	700	701	696	502	887	689	677	677	666	0	232556
337	701	696	502	887	689	677	677	666	673	0	233245
338	696	502	887	689	677	677	666	673	681	0	233922
339	502	887	689	677	677	666	673	681	688	0	234599
340	887	689	677	677	666	673	681	688	685	0	235265
341	689	677	677	666	673	681	688	685	689	0	235938
342	677	677	666	673	681	688	685	689	696	0	236619
343	677	666	673	681	688	685	689	696	697	0	237307
344	666	673	681	688	685	689	696	697	704	0	237992
345	673	681	688	685	689	696	697	704	708	0	238681
346	681	688	685	689	696	697	704	708	720	0	239377
347	688	685	689	696	697	704	708	720	720	0	240074
348	685	689	696	697	704	708	720	720	720	0	240778
349	689	696	697	704	708	720	720	720	712	0	241486
350	696	697	704	708	720	720	720	712	712	0	242206
351	697	704	708	720	720	720	712	712	728	0	242926
352	704	708	720	720	720	712	712	728	727	0	243646
353	708	720	720	720	712	712	728	727	732	0	244358
354	720	720	720	712	712	728	727	732	735	0	245070
355	720	720	712	712	728	727	732	735	642	0	245798
356	720	712	712	728	727	732	735	642	841	0	246525
357	712	712	728	727	732	735	642	841	455	0	247257
358	712	728	727	732	735	642	841	455	1039	0	247992
359	728	727	732	735	642	841	455	1039	735	1	248634
360	727	732	735	642	841	455	1039	735	740	0	249475
361	732	735	642	841	455	1039	735	740	727	1	249930
362	735	642	841	455	1039	735	740	727	728	0	250969
363	642	841	455	1039	735	740	727	728	731	0	251704
364	841	455	1039	735	740	727	728	731	740	0	252444
365	455	1039	735	740	727	728	731	740	735	0	253171
366	1039	735	740	727	728	731	740	735	743	0	253899
367	735	740	727	728	731	740	735	743	740	0	254630
368	740	727	728	731	740	735	743	740	747	0	255370
369	727	728	731	740	735	743	740	747	735	0	256105
370	728	731	740	735	743	740	747	735	743	0	256848
371	731	740	735	743	740	747	735	743	751	0	257588
372	740	735	743	740	747	735	743	751	747	0	258335
373	735	743	740	747	735	743	751	747	747	0	259070
374	743	740	747	735	743	751	747	747	740	0	259813
375	740	747	735	743	751	747	747	740	747	0	260564
376	747	735	743	751	747	747	740	747	743	0	261311
377	735	743	751	747	747	740	747	743	747	0	262058
378	743	751	747	747	740	747	743	747	743	0	262798
379	751	747	747	740	747	743	747	743	747	0	263545
380	747	747	740	747	743	747	743	747	740	0	264288
381	747	740	747	743	747	743	747	740	735	0	265035
382	740	747	743	747	743	747	740	735	735	0	265778
383	747	743	747	743	747	740	735	735	732	0	266525
384	743	747	743	747	740	735	735	732	724	0	267265
385	747	743	747	740	735	735	732	724	723	0	268000
386	743	747	740	735	735	732	724	723	712	0	268735
387	747	740	735	735	732	724	723	712	716	0	269467
388	740	735	735	732	724	723	712	716	709	0	270191
389	735	735	732	724	723	712	716	709	708	0	270914
390	735	732	724	723	712	716	709	708	498	0	271626
391	732	724	723	712	716	709	708	498	906	0	272342
392	724	723	712	716	709	708	498	906	701	0	273051
393	723	712	716	709	708	498	906	701	696	0	273759
394	712	716	709	708	498	906	701	696	693	1	274257
395	716	709	708	498	906	701	696	693	693	0	275163
396	709	708	498	906	701	696	693	693	692	0	275864
397	708	498	906	701	696	693	693	692	697	0	276560
398	498	906	701	696	693	693	692	697	700	0	277253
399	906	701	696	693	693	692	697	700	700	0	277946
400	701	696	693	693	692	697	700	700	712	0	278638
401	696	693	693	692	697	700	700	712	487	0	279335
402	693	693	692	697	700	700	712	487	938	0	280035
403	693	692	697	700	700	712	487	938	708	0	280735
404	692	697	700	700	712	487	938	708	708	0	281447
405	697	700	700	712	487	938	708	708	708	1	281934
406	700	700	712	487	938	708	708	708	700	0	282872
407	700	712	487	938	708	708	708	700	693	0	283580
408	712	487	938	708	708	708	700	693	700	0	284288
409	487	938	708	708	708	700	693	700	705	0	284996
410	938	708	708	708	700	693	700	705	696	0	285696
411	708	708	708	700	693	700	705	696	705	0	286389
412	708	708	700	693	700	705	696	705	708	0	287089
413	708	700	693	700	705	696	705	708	704	0	287794
414	700	693	700	705	696	705	708	704	712	0	288490
415	693	700	705	696	705	708	704	712	490	0	289195
416	700	705	696	705	708	704	712	490	930	0	289903
417	705	696	705	708	704	712	490	930	705	0	290607
418	696	705	708	704	712	490	930	705	704	0	291319
419	705	708	704	712	490	930	705	704	689	1	291809
420	708	704	712	490	930	705	704	689	684	0	292739
421	704	712	490	930	705	704	689	684	677	0	293444
422	712	490	930	705	704	689	684	677	670	0	294148
423	490	930	705	704	689	684	677	670	669	0	294837
424	930	705	704	689	684	677	670	669	673	0	295521
425	705	704	689	684	677	670	669	673	677	0	296198
426	704	689	684	677	670	669	673	677	677	0	296868
427	689	684	677	670	669	673	677	677	494	0	297537
428	684	677	670	669	673	677	677	494	907	0	298210
429	677	670	669	673	677	677	494	907	693	0	298887
430	670	669	673	677	677	494	907	693	692	0	299564
431	669	673	677	677	494	907	693	692	693	1	300058
432	673	677	677	494	907	693	692	693	696	0	300965
433	677	677	494	907	693	692	693	696	693	0	301658
434	677	494	907	693	692	693	696	693	693	0	302350
435	494	907	693	692	693	696	693	693	692	0	303043
436	907	693	692	693	696	693	693	692	693	0	303739
437	693	692	693	696	693	693	692	693	700	0	304432
438	692	693	696	693	693	692	693	700	490	0	305125
439	693	696	693	693	692	693	700	490	911	0	305817
440	696	693	693	692	693	700	490	911	689	0	306510
441	693	693	692	693	700	490	911	689	692	0	307210
442	693	692	693	700	490	911	689	692	689	1	307700
443	692	693	700	490	911	689	692	689	689	0	308611
444	693	700	490	911	689	692	689	689	700	0	309300
445	700	490	911	689	692	689	689	700	697	0	309992
446	490	911	689	692	689	689	700	697	704	0	310681
447	911	689	692	689	689	700	697	704	704	0	311370
448	689	692	689	689	700	697	704	704	700	0	312070
449	692	689	689	700	697	704	704	700	697	0	312767
450	689	689	700	697	704	704	700	697	689	0	313471
451	689	700	697	704	704	700	697	689	681	0	314175
452	700	697	704	704	700	697	689	681	673	0	314875
453	697	704	704	700	697	689	681	673	673	0	315572
454	704	704	700	697	689	681	673	673	669	0	316261
455	704	700	697	689	681	673	673	669	494	0	316942
456	700	697	689	681	673	673	669	494	864	0	317615
457	697	689	681	673	673	669	494	864	685	0	318288
458	689	681	673	673	669	494	864	685	689	0	318957
459	681	673	673	669	494	864	685	689	688	1	319451
460	673	673	669	494	864	685	689	688	693	0	320315
461	673	669	494	864	685	689	688	693	689	0	321000
462	669	494	864	685	689	688	693	689	688	0	321689
463	494	864	685	689	688	693	689	688	678	0	322377
464	864	685	689	688	693	689	688	678	509	0	323070
465	685	689	688	693	689	688	678	509	860	0	323759
466	689	688	693	689	688	678	509	860	685	0	324447
467	688	693	689	688	678	509	860	685	689	0	325125
468	693	689	688	678	509	860	685	689	685	1	325634
469	689	688	678	509	860	685	689	685	680	0	326494
470	688	678	509	860	685	689	685	680	685	0	327179
471	678	509	860	685	689	685	680	685	685	0	327868
472	509	860	685	689	685	680	685	685	697	0	328553
473	860	685	689	685	680	685	685	697	700	0	329233
474	685	689	685	680	685	685	697	700	700	0	329918
475	689	685	680	685	685	697	700	700	709	0	330603
476	685	680	685	685	697	700	700	709	494	0	331300
477	680	685	685	697	700	700	709	494	918	0	332000
478	685	685	697	700	700	709	494	918	697	0	332700
479	685	697	700	700	709	494	918	697	696	0	333409
480	697	700	700	709	494	918	697	696	693	1	333903
481	700	700	709	494	918	697	696	693	688	0	334821
482	700	709	494	918	697	696	693	688	685	0	335518
483	709	494	918	697	696	693	688	685	685	0	336214
484	494	918	697	696	693	688	685	685	685	0	336907
485	918	697	696	693	688	685	685	685	704	0	337595
486	697	696	693	688	685	685	685	704	716	0	338280
487	696	693	688	685	685	685	704	716	728	0	338965
488	693	688	685	685	685	704	716	728	723	0	339650
489	688	685	685	685	704	716	728	723	720	0	340354
490	685	685	685	704	716	728	723	720	705	0	341070
491	685	685	704	716	728	723	720	705	715	0	341798
492	685	704	716	728	723	720	705	715	510	0	342521
493	704	716	728	723	720	705	715	510	922	0	343241
494	716	728	723	720	705	715	510	922	701	0	343946
495	728	723	720	705	715	510	922	701	692	0	344661
496	723	720	705	715	510	922	701	692	689	1	345171
497	720	705	715	510	922	701	692	689	689	0	346093
498	705	715	510	922	701	692	689	689	692	0	346794
499	715	510	922	701	692	689	689	692	697	0	347486
500	510	922	701	692	689	689	692	697	693	0	348175
501	922	701	692	689	689	692	697	693	692	0	348864
502	701	692	689	689	692	697	693	692	677	0	349556
503	692	689	689	692	697	693	692	677	681	0	350253
504	689	689	692	697	693	692	677	681	673	0	350946
505	689	692	697	693	692	677	681	673	662	0	351638
506	692	697	693	692	677	681	673	662	653	0	352315
507	697	693	692	677	681	673	662	653	662	0	352996
508	693	692	677	681	673	662	653	662	463	0	353669
509	692	677	681	673	662	653	662	463	879	0	354331
510	677	681	673	662	653	662	463	879	681	0	354984
511	681	673	662	653	662	463	879	681	677	0	355646
512	673	662	653	662	463	879	681	677	685	1	356109
513	662	653	662	463	879	681	677	685	681	0	356988
514	653	662	463	879	681	677	685	681	677	0	357669
515	662	463	879	681	677	685	681	677	685	0	358346
516	463	879	681	677	685	681	677	685	665	0	359031
517	879	681	677	685	681	677	685	665	670	0	359712
518	681	677	685	681	677	685	665	670	657	0	360389
519	677	685	681	677	685	665	670	657	654	0	361074
520	685	681	677	685	665	670	657	654	654	0	361739
521	681	677	685	665	670	657	654	654	642	0	362409
522	677	685	665	670	657	654	654	642	638	0	363066
523	685	665	670	657	654	654	642	638	490	0	363720
524	665	670	657	654	654	642	638	490	770	0	364374
525	670	657	654	654	642	638	490	770	631	0	365016
526	657	654	654	642	638	490	770	631	622	0	365654
527	654	654	642	638	490	770	631	622	623	1	366144
528	654	642	638	490	770	631	622	623	622	0	366914
529	642	638	490	770	631	622	623	622	463	0	367545
530	638	490	770	631	622	623	622	463	790	0	368167
531	490	770	631	622	623	622	463	790	631	0	368790
532	770	631	622	623	622	463	790	631	626	0	369412
533	631	622	623	622	463	790	631	626	642	1	369875
534	622	623	622	463	790	631	626	642	662	0	370665
535	623	622	463	790	631	626	642	662	673	0	371296
536	622	463	790	631	626	642	662	673	696	0	371922
537	463	790	631	626	642	662	673	696	701	0	372564
538	790	631	626	642	662	673	696	701	704	0	373226
539	631	626	642	662	673	696	701	704	708	0	373899
540	626	642	662	673	696	701	704	708	697	0	374595
541	642	662	673	696	701	704	708	697	712	0	375296
542	662	673	696	701	704	708	697	712	704	0	376000
543	673	696	701	704	708	697	712	704	704	0	376708
544	696	701	704	708	697	712	704	704	677	0	377405
545	701	704	708	697	712	704	704	677	670	0	378117
546	704	708	697	712	704	704	677	670	673	0	378821
547	708	697	712	704	704	677	670	673	673	0	379525
548	697	712	704	704	677	670	673	673	459	0	380202
549	712	704	704	677	670	673	673	459	891	0	380872
550	704	704	677	670	673	673	459	891	669	0	381545
551	704	677	670	673	673	459	891	669	658	0	382218
552	677	670	673	673	459	891	669	658	661	1	382677
553	670	673	673	459	891	669	658	661	658	0	383568
554	673	673	459	891	669	658	661	658	661	0	384237
555	673	459	891	669	658	661	658	661	670	0	384895
556	459	891	669	658	661	658	661	670	661	0	385556
557	891	669	658	661	658	661	670	661	662	0	386214
558	669	658	661	658	661	670	661	662	498	0	386875
559	658	661	658	661	670	661	662	498	840	0	387545
