index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
210	972	965	969	973	988	1004	985	961	949	0	194093
211	965	969	973	988	1004	985	961	949	930	0	195097
212	969	973	988	1004	985	961	949	930	934	0	196082
213	973	988	1004	985	961	949	930	934	942	0	197043
214	988	1004	985	961	949	930	934	942	941	0	197992
215	1004	985	961	949	930	934	942	941	926	0	198922
216	985	961	949	930	934	942	941	926	934	0	199856
217	961	949	930	934	942	941	926	934	946	0	200798
218	949	930	934	942	941	926	934	946	949	0	201739
219	930	934	942	941	926	934	946	949	965	0	202665
220	934	942	941	926	934	946	949	965	953	0	203599
221	942	941	926	934	946	949	965	953	934	0	204545
222	941	926	934	946	949	965	953	934	926	0	205494
223	926	934	946	949	965	953	934	926	926	0	206459
224	934	946	949	965	953	934	926	926	942	0	207412
225	946	949	965	953	934	926	926	942	938	0	208346
226	949	965	953	934	926	926	942	938	949	0	209272
227	965	953	934	926	926	942	938	949	950	0	210198
228	953	934	926	926	942	938	949	950	922	0	211140
229	934	926	926	942	938	949	950	922	934	0	212078
230	926	926	942	938	949	950	922	934	957	0	213027
231	926	942	938	949	950	922	934	957	973	0	213977
232	942	938	949	950	922	934	957	973	941	0	214899
233	938	949	950	922	934	957	973	941	954	0	215833
234	949	950	922	934	957	973	941	954	976	0	216790
235	950	922	934	957	973	941	954	976	977	0	217763
236	922	934	957	973	941	954	976	977	965	0	218704
237	934	957	973	941	954	976	977	965	992	0	219658
238	957	973	941	954	976	977	965	992	1008	0	220634
239	973	941	954	976	977	965	992	1008	1004	0	221611
240	941	954	976	977	965	992	1008	1004	1027	0	222576
241	954	976	977	965	992	1008	1004	1027	1031	0	223568
242	976	977	965	992	1008	1004	1027	1031	1031	0	224576
243	977	965	992	1008	1004	1027	1031	1031	1016	0	225580
244	965	992	1008	1004	1027	1031	1031	1016	1008	0	226607
245	992	1008	1004	1027	1031	1031	1016	1008	957	0	227638
246	1008	1004	1027	1031	1031	1016	1008	957	941	0	228669
247	1004	1027	1031	1031	1016	1008	957	941	891	0	229685
248	1027	1031	1031	1016	1008	957	941	891	868	0	230693
249	1031	1031	1016	1008	957	941	891	868	887	0	231650
250	1031	1016	1008	957	941	891	868	887	919	0	232591
251	1016	1008	957	941	891	868	887	919	895	0	233482
252	1008	957	941	891	868	887	919	895	910	0	234350
253	957	941	891	868	887	919	895	910	934	0	235237
254	941	891	868	887	919	895	910	934	914	0	236156
255	891	868	887	919	895	910	934	914	926	0	237051
256	868	887	919	895	910	934	914	926	946	0	237961
257	887	919	895	910	934	914	926	946	957	0	238895
258	919	895	910	934	914	926	946	957	961	0	239809
259	895	910	934	914	926	946	957	961	969	0	240735
260	910	934	914	926	946	957	961	969	977	0	241681
261	934	914	926	946	957	961	969	977	957	0	242638
262	914	926	946	957	961	969	977	957	934	0	243599
263	926	946	957	961	969	977	957	934	891	0	244568
264	946	957	961	969	977	957	934	891	871	0	245545
265	957	961	969	977	957	934	891	871	884	0	246502
266	961	969	977	957	934	891	871	884	871	0	247436
267	969	977	957	934	891	871	884	871	880	0	248327
268	977	957	934	891	871	884	871	880	918	0	249198
269	957	934	891	871	884	871	880	918	914	0	250082
270	934	891	871	884	871	880	918	914	934	0	250953
271	891	871	884	871	880	918	914	934	934	0	251833
272	871	884	871	880	918	914	934	934	942	0	252751
273	884	871	880	918	914	934	934	942	934	0	253665
274	871	880	918	914	934	934	942	934	902	0	254599
275	880	918	914	934	934	942	934	902	849	0	255533
276	918	914	934	934	942	934	902	849	848	0	256475
277	914	934	934	942	934	902	849	848	832	0	257409
278	934	934	942	934	902	849	848	832	829	0	258311
279	934	942	934	902	849	848	832	829	922	0	259160
280	942	934	902	849	848	832	829	922	868	0	260008
281	934	902	849	848	832	829	922	868	887	0	260840
282	902	849	848	832	829	922	868	887	903	0	261669
283	849	848	832	829	922	868	887	903	899	0	262591
284	848	832	829	922	868	887	903	899	887	0	263459
285	832	829	922	868	887	903	899	887	891	0	264346
286	829	922	868	887	903	899	887	891	650	0	265249
287	922	868	887	903	899	887	891	650	1152	0	266148
288	868	887	903	899	887	891	650	1152	902	0	267035
289	887	903	899	887	891	650	1152	902	888	0	267926
290	903	899	887	891	650	1152	902	888	879	1	268576
291	899	887	891	650	1152	902	888	879	887	0	269728
292	887	891	650	1152	902	888	879	887	903	0	270630
293	891	650	1152	902	888	879	887	903	899	0	271518
294	650	1152	902	888	879	887	903	899	906	0	272397
295	1152	902	888	879	887	903	899	906	876	0	273284
296	902	888	879	887	903	899	906	876	875	0	274187
297	888	879	887	903	899	906	876	875	596	0	275086
298	879	887	903	899	906	876	875	596	1116	0	275992
299	887	903	899	906	876	875	596	1116	856	0	276868
300	903	899	906	876	875	596	1116	856	852	0	277743
301	899	906	876	875	596	1116	856	852	856	1	278339
302	906	876	875	596	1116	856	852	856	837	0	279455
303	876	875	596	1116	856	852	856	837	860	0	280311
304	875	596	1116	856	852	856	837	860	825	0	281163
305	596	1116	856	852	856	837	860	825	844	0	282019
306	1116	856	852	856	837	860	825	844	845	0	282856
307	856	852	856	837	860	825	844	845	863	0	283716
308	852	856	837	860	825	844	845	863	853	0	284541
309	856	837	860	825	844	845	863	853	836	0	285385
310	837	860	825	844	845	863	853	836	833	0	286230
311	860	825	844	845	863	853	836	833	832	0	287093
312	825	844	845	863	853	836	833	832	857	0	287946
313	844	845	863	853	836	833	832	857	832	0	288782
314	845	863	853	836	833	832	857	832	841	0	289615
315	863	853	836	833	832	857	832	841	840	0	290447
316	853	836	833	832	857	832	841	840	837	0	291304
317	836	833	832	857	832	841	840	837	828	0	292136
318	833	832	857	832	841	840	837	828	829	0	292977
319	832	857	832	841	840	837	828	829	845	0	293817
320	857	832	841	840	837	828	829	845	836	0	294654
321	832	841	840	837	828	829	845	836	837	0	295482
322	841	840	837	828	829	845	836	837	832	0	296311
323	840	837	828	829	845	836	837	832	853	0	297156
324	837	828	829	845	836	837	832	853	860	0	297992
325	828	829	845	836	837	832	853	860	867	0	298829
326	829	845	836	837	832	853	860	867	864	0	299661
327	845	836	837	832	853	860	867	864	914	0	300514
328	836	837	832	853	860	867	864	914	930	0	301374
329	837	832	853	860	867	864	914	930	950	0	302241
330	832	853	860	867	864	914	930	950	945	0	303105
331	853	860	867	864	914	930	950	945	720	0	304019
332	860	867	864	914	930	950	945	720	1164	0	304949
333	867	864	914	930	950	945	720	1164	922	0	305899
334	864	914	930	950	945	720	1164	922	918	0	306844
335	914	930	950	945	720	1164	922	918	899	1	307564
336	930	950	945	720	1164	922	918	899	887	0	308728
337	950	945	720	1164	922	918	899	887	879	0	309650
338	945	720	1164	922	918	899	887	879	860	0	310568
339	720	1164	922	918	899	887	879	860	856	0	311467
340	1164	922	918	899	887	879	860	856	860	0	312354
341	922	918	899	887	879	860	856	860	864	0	313233
342	918	899	887	879	860	856	860	864	872	0	314093
343	899	887	879	860	856	860	864	872	867	0	314949
344	887	879	860	856	860	864	872	867	864	0	315809
345	879	860	856	860	864	872	867	864	887	0	316673
346	860	856	860	864	872	867	864	887	907	0	317545
347	856	860	864	872	867	864	887	907	911	0	318412
348	860	864	872	867	864	887	907	911	906	0	319276
349	864	872	867	864	887	907	911	906	907	0	320163
350	872	867	864	887	907	911	906	907	922	0	321070
351	867	864	887	907	911	906	907	922	926	0	321981
352	864	887	907	911	906	907	922	926	930	0	322887
353	887	907	911	906	907	922	926	930	918	0	323794
354	907	911	906	907	922	926	930	918	934	0	324716
355	911	906	907	922	926	930	918	934	946	0	325642
356	906	907	922	926	930	918	934	946	945	0	326572
357	907	922	926	930	918	934	946	945	953	0	327490
358	922	926	930	918	934	946	945	953	962	0	328424
359	926	930	918	934	946	945	953	962	953	0	329370
360	930	918	934	946	945	953	962	953	945	0	330315
361	918	934	946	945	953	962	953	945	969	0	331268
362	934	946	945	953	962	953	945	969	985	0	332230
363	946	945	953	962	953	945	969	985	988	0	333183
364	945	953	962	953	945	969	985	988	938	0	334128
365	953	962	953	945	969	985	988	938	945	0	335097
366	962	953	945	969	985	988	938	945	950	0	336082
367	953	945	969	985	988	938	945	950	949	0	337070
368	945	969	985	988	938	945	950	949	950	0	338008
369	969	985	988	938	945	950	949	950	945	0	338953
370	985	988	938	945	950	949	950	945	942	0	339903
371	988	938	945	950	949	950	945	942	930	0	340852
372	938	945	950	949	950	945	942	930	918	0	341802
373	945	950	949	950	945	942	930	918	899	0	342747
374	950	949	950	945	942	930	918	899	918	0	343689
375	949	950	945	942	930	918	899	918	938	0	344619
376	950	945	942	930	918	899	918	938	938	0	345537
377	945	942	930	918	899	918	938	938	965	0	346436
378	942	930	918	899	918	938	938	965	937	0	347354
379	930	918	899	918	938	938	965	937	946	0	348292
380	918	899	918	938	938	965	937	946	938	0	349230
381	899	918	938	938	965	937	946	938	926	0	350195
382	918	938	938	965	937	946	938	926	918	0	351132
383	938	938	965	937	946	938	926	918	907	0	352078
384	938	965	937	946	938	926	918	907	906	0	353016
385	965	937	946	938	926	918	907	906	887	0	353942
386	937	946	938	926	918	907	906	887	887	0	354860
387	946	938	926	918	907	906	887	887	903	0	355767
388	938	926	918	907	906	887	887	903	915	0	356673
389	926	918	907	906	887	887	903	915	914	0	357560
390	918	907	906	887	887	903	915	914	910	0	358447
391	907	906	887	887	903	915	914	910	907	0	359350
392	906	887	887	903	915	914	910	907	926	0	360265
393	887	887	903	915	914	910	907	926	930	0	361179
394	887	903	915	914	910	907	926	930	938	0	362089
395	903	915	914	910	907	926	930	938	949	0	362996
396	915	914	910	907	926	930	938	949	934	0	363922
397	914	910	907	926	930	938	949	934	926	0	364852
398	910	907	926	930	938	949	934	926	934	0	365790
399	907	926	930	938	949	934	926	934	938	0	366739
400	926	930	938	949	934	926	934	938	941	0	367673
401	930	938	949	934	926	934	938	941	915	0	368599
402	938	949	934	926	934	938	941	915	914	0	369533
403	949	934	926	934	938	941	915	914	911	0	370471
404	934	926	934	938	941	915	914	911	879	0	371412
405	926	934	938	941	915	914	911	879	868	0	372327
406	934	938	941	915	914	911	879	868	918	0	373241
407	938	941	915	914	911	879	868	918	907	0	374152
408	941	915	914	911	879	868	918	907	918	0	375031
409	915	914	911	879	868	918	907	918	930	0	375899
410	914	911	879	868	918	907	918	930	926	0	376817
411	911	879	868	918	907	918	930	926	926	0	377724
412	879	868	918	907	918	930	926	926	926	0	378642
413	868	918	907	918	930	926	926	926	918	0	379572
414	918	907	918	930	926	926	926	918	899	0	380498
415	907	918	930	926	926	926	918	899	887	0	381424
416	918	930	926	926	926	918	899	887	903	0	382350
417	930	926	926	926	918	899	887	903	918	0	383268
418	926	926	926	918	899	887	903	918	942	0	384167
419	926	926	918	899	887	903	918	942	953	0	385054
420	926	918	899	887	903	918	942	953	962	0	385957
421	918	899	887	903	918	942	953	962	972	0	386875
422	899	887	903	918	942	953	962	972	977	0	387817
423	887	903	918	942	953	962	972	977	945	0	388770
424	903	918	942	953	962	972	977	945	954	0	389732
425	918	942	953	962	972	977	945	954	969	0	390704
426	942	953	962	972	977	945	954	969	984	0	391681
427	953	962	972	977	945	954	969	984	926	0	392626
428	962	972	977	945	954	969	984	926	930	0	393580
429	972	977	945	954	969	984	926	930	926	0	394549
430	977	945	954	969	984	926	930	926	903	0	395533
431	945	954	969	984	926	930	926	903	875	0	396459
432	954	969	984	926	930	926	903	875	860	0	397389
433	969	984	926	930	926	903	875	860	845	0	398315
434	984	926	930	926	903	875	860	845	856	0	399218
435	926	930	926	903	875	860	845	856	856	0	400093
436	930	926	903	875	860	845	856	856	844	0	400953
437	926	903	875	860	845	856	856	844	833	0	401798
438	903	875	860	845	856	856	844	833	832	0	402654
439	875	860	845	856	856	844	833	832	845	0	403510
440	860	845	856	856	844	833	832	845	836	0	404354
441	845	856	856	844	833	832	845	836	825	0	405187
442	856	856	844	833	832	845	836	825	817	0	406019
443	856	844	833	832	845	836	825	817	810	0	406864
444	844	833	832	845	836	825	817	810	797	0	407700
445	833	832	845	836	825	817	810	797	798	0	408525
446	832	845	836	825	817	810	797	798	798	0	409342
447	845	836	825	817	810	797	798	798	871	0	410152
448	836	825	817	810	797	798	798	871	845	0	410949
449	825	817	810	797	798	798	871	845	836	0	411747
450	817	810	797	798	798	871	845	836	833	0	412545
451	810	797	798	798	871	845	836	833	809	0	413416
452	797	798	798	871	845	836	833	809	856	0	414261
453	798	798	871	845	836	833	809	856	860	0	415097
454	798	871	845	836	833	809	856	860	864	0	415930
455	871	845	836	833	809	856	860	864	876	0	416739
456	845	836	833	809	856	860	864	876	863	0	417595
457	836	833	809	856	860	864	876	863	845	0	418455
458	833	809	856	860	864	876	863	845	852	0	419319
459	809	856	860	864	876	863	845	852	840	0	420195
460	856	860	864	876	863	845	852	840	884	0	421058
461	860	864	876	863	845	852	840	884	883	0	421903
462	864	876	863	845	852	840	884	883	868	0	422755
463	876	863	845	852	840	884	883	868	875	0	423595
464	863	845	852	840	884	883	868	875	903	0	424479
465	845	852	840	884	883	868	875	903	922	0	425362
466	852	840	884	883	868	875	903	922	926	0	426230
467	840	884	883	868	875	903	922	926	934	0	427105
468	884	883	868	875	903	922	926	934	942	0	428008
469	883	868	875	903	922	926	934	942	953	0	428930
470	868	875	903	922	926	934	942	953	973	0	429856
471	875	903	922	926	934	942	953	973	965	0	430790
472	903	922	926	934	942	953	973	965	968	0	431732
473	922	926	934	942	953	973	965	968	923	0	432685
474	926	934	942	953	973	965	968	923	922	0	433658
475	934	942	953	973	965	968	923	922	899	0	434623
476	942	953	973	965	968	923	922	899	867	0	435591
477	953	973	965	968	923	922	899	867	903	0	436514
478	973	965	968	923	922	899	867	903	883	0	437436
479	965	968	923	922	899	867	903	883	891	0	438335
480	968	923	922	899	867	903	883	891	849	0	439202
481	923	922	899	867	903	883	891	849	844	0	440105
482	922	899	867	903	883	891	849	844	891	0	440988
483	899	867	903	883	891	849	844	891	891	0	441879
484	867	903	883	891	849	844	891	891	879	0	442728
485	903	883	891	849	844	891	891	879	892	0	443572
486	883	891	849	844	891	891	879	892	906	0	444463
487	891	849	844	891	891	879	892	906	922	0	445354
488	849	844	891	891	879	892	906	922	930	0	446233
489	844	891	891	879	892	906	922	930	907	0	447125
490	891	891	879	892	906	922	930	907	922	0	448031
491	891	879	892	906	922	930	907	922	938	0	448953
492	879	892	906	922	930	907	922	938	945	0	449883
493	892	906	922	930	907	922	938	945	926	0	450790
494	906	922	930	907	922	938	945	926	961	0	451712
495	922	930	907	922	938	945	926	961	946	0	452650
496	930	907	922	938	945	926	961	946	961	0	453595
497	907	922	938	945	926	961	946	961	922	0	454521
498	922	938	945	926	961	946	961	922	919	0	455482
499	938	945	926	961	946	961	922	919	922	0	456428
500	945	926	961	946	961	922	919	922	926	0	457389
501	926	961	946	961	922	919	922	926	914	0	458311
502	961	946	961	922	919	922	926	914	915	0	459230
503	946	961	922	919	922	926	914	915	937	0	460152
504	961	922	919	922	926	914	915	937	946	0	461078
505	922	919	922	926	914	915	937	946	934	0	461992
506	919	922	926	914	915	937	946	934	922	0	462907
507	922	926	914	915	937	946	934	922	945	0	463844
508	926	914	915	937	946	934	922	945	962	0	464790
509	914	915	937	946	934	922	945	962	953	0	465724
510	915	937	946	934	922	945	962	953	941	0	466646
511	937	946	934	922	945	962	953	941	930	0	467591
512	946	934	922	945	962	953	941	930	942	0	468553
513	934	922	945	962	953	941	930	942	930	0	469506
514	922	945	962	953	941	930	942	930	907	0	470447
515	945	962	953	941	930	942	930	907	910	0	471377
516	962	953	941	930	942	930	907	910	891	0	472319
517	953	941	930	942	930	907	910	891	852	0	473249
518	941	930	942	930	907	910	891	852	911	0	474156
519	930	942	930	907	910	891	852	911	895	0	475066
520	942	930	907	910	891	852	911	895	906	0	475957
521	930	907	910	891	852	911	895	906	891	0	476809
522	907	910	891	852	911	895	906	891	880	0	477720
523	910	891	852	911	895	906	891	880	887	0	478615
524	891	852	911	895	906	891	880	887	883	0	479521
525	852	911	895	906	891	880	887	883	887	0	480412
526	911	895	906	891	880	887	883	887	888	0	481292
527	895	906	891	880	887	883	887	888	891	0	482179
528	906	891	880	887	883	887	888	891	914	0	483062
529	891	880	887	883	887	888	891	914	903	0	483949
530	880	887	883	887	888	891	914	903	914	0	484837
531	887	883	887	888	891	914	903	914	926	0	485728
532	883	887	888	891	914	903	914	926	946	0	486642
533	887	888	891	914	903	914	926	946	949	0	487545
534	888	891	914	903	914	926	946	949	934	0	488459
535	891	914	903	914	926	946	949	934	946	0	489385
536	914	903	914	926	946	949	934	946	972	0	490331
537	903	914	926	946	949	934	946	972	989	0	491280
538	914	926	946	949	934	946	972	989	968	0	492214
539	926	946	949	934	946	972	989	968	969	0	493160
540	946	949	934	946	972	989	968	969	973	0	494132
541	949	934	946	972	989	968	969	973	973	0	495121
542	934	946	972	989	968	969	973	973	945	0	496089
543	946	972	989	968	969	973	973	945	954	0	497058
544	972	989	968	969	973	973	945	954	976	0	498031
545	989	968	969	973	973	945	954	976	981	0	499004
546	968	969	973	973	945	954	976	981	1004	0	499949
547	969	973	973	945	954	976	981	1004	1004	0	500903
548	973	973	945	954	976	981	1004	1004	984	0	501879
549	973	945	954	976	981	1004	1004	984	981	0	502860
550	945	954	976	981	1004	1004	984	981	984	0	503864
