index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
332	490	495	482	483	482	486	499	486	486	0	164747
333	495	482	483	482	486	499	486	486	487	0	165233
334	482	483	482	486	499	486	486	487	494	0	165732
335	483	482	486	499	486	486	487	494	482	0	166218
336	482	486	499	486	486	487	494	482	491	0	166704
337	486	499	486	486	487	494	482	491	490	0	167191
338	499	486	486	487	494	482	491	490	498	0	167685
339	486	486	487	494	482	491	490	498	486	0	168167
340	486	487	494	482	491	490	498	486	494	0	168658
341	487	494	482	491	490	498	486	494	487	0	169148
342	494	482	491	490	498	486	494	487	490	0	169646
343	482	491	490	498	486	494	487	490	490	0	170132
344	491	490	498	486	494	487	490	490	498	0	170626
345	490	498	486	494	487	490	490	498	483	0	171113
346	498	486	494	487	490	490	498	483	482	0	171603
347	486	494	487	490	490	498	483	482	483	0	172093
348	494	487	490	490	498	483	482	483	490	0	172591
349	487	490	490	498	483	482	483	490	487	0	173074
350	490	490	498	483	482	483	490	487	482	0	173556
351	490	498	483	482	483	490	487	482	486	0	174039
352	498	483	482	483	490	487	482	486	487	0	174529
353	483	482	483	490	487	482	486	487	490	0	175016
354	482	483	490	487	482	486	487	490	479	0	175498
355	483	490	487	482	486	487	490	479	459	0	175984
356	490	487	482	486	487	490	479	459	463	0	176471
357	487	482	486	487	490	479	459	463	475	0	176961
358	482	486	487	490	479	459	463	475	482	0	177440
359	486	487	490	479	459	463	475	482	486	0	177899
360	487	490	479	459	463	475	482	486	491	0	178362
361	490	479	459	463	475	482	486	491	490	0	178837
362	479	459	463	475	482	486	491	490	490	0	179319
363	459	463	475	482	486	491	490	490	494	0	179805
364	463	475	482	486	491	490	490	494	491	0	180296
365	475	482	486	491	490	490	494	491	490	0	180786
366	482	486	491	490	490	494	491	490	494	0	181276
367	486	491	490	490	494	491	490	494	487	0	181770
368	491	490	490	494	491	490	494	487	494	0	182261
369	490	490	494	491	490	494	487	494	494	0	182751
370	490	494	491	490	494	487	494	494	498	0	183245
371	494	491	490	494	487	494	494	498	482	0	183732
372	491	490	494	487	494	494	498	482	487	0	184226
373	490	494	487	494	494	498	482	487	486	0	184720
374	494	487	494	494	498	482	487	486	494	0	185218
375	487	494	494	498	482	487	486	494	487	0	185700
376	494	494	498	482	487	486	494	487	494	0	186187
377	494	498	482	487	486	494	487	494	486	0	186673
378	498	482	487	486	494	487	494	486	483	0	187167
379	482	487	486	494	487	494	486	483	490	0	187654
380	487	486	494	487	494	486	483	490	494	0	188148
381	486	494	487	494	486	483	490	494	487	0	188634
382	494	487	494	486	483	490	494	487	482	0	189117
383	487	494	486	483	490	494	487	482	490	0	189607
384	494	486	483	490	494	487	482	490	487	0	190101
385	486	483	490	494	487	482	490	487	486	0	190588
386	483	490	494	487	482	490	487	486	486	0	191070
387	490	494	487	482	490	487	486	486	487	0	191560
388	494	487	482	490	487	486	486	487	486	0	192047
389	487	482	490	487	486	486	487	486	483	0	192533
390	482	490	487	486	486	487	486	483	490	0	193019
391	490	487	486	486	487	486	483	490	490	0	193506
392	487	486	486	487	486	483	490	490	487	0	193992
393	486	486	487	486	483	490	490	487	486	0	194475
394	486	487	486	483	490	490	487	486	494	0	194965
395	487	486	483	490	490	487	486	494	483	0	195455
396	486	483	490	490	487	486	494	483	486	0	195942
397	483	490	490	487	486	494	483	486	494	0	196428
398	490	490	487	486	494	483	486	494	487	0	196922
399	490	487	486	494	483	486	494	487	486	0	197405
400	487	486	494	483	486	494	487	486	482	0	197891
401	486	494	483	486	494	487	486	482	491	0	198385
402	494	483	486	494	487	486	482	491	478	0	198872
403	483	486	494	487	486	482	491	478	483	0	199358
404	486	494	487	486	482	491	478	483	502	0	199840
405	494	487	486	482	491	478	483	502	467	0	200331
406	487	486	482	491	478	483	502	467	482	0	200809
407	486	482	491	478	483	502	467	482	490	0	201292
408	482	491	478	483	502	467	482	490	491	0	201794
409	491	478	483	502	467	482	490	491	478	0	202261
410	478	483	502	467	482	490	491	478	487	0	202743
411	483	502	467	482	490	491	478	487	490	0	203233
412	502	467	482	490	491	478	487	490	486	0	203724
413	467	482	490	491	478	487	490	486	483	0	204202
414	482	490	491	478	487	490	486	483	482	0	204689
415	490	491	478	487	490	486	483	482	487	0	205179
416	491	478	487	490	486	483	482	487	490	0	205665
417	478	487	490	486	483	482	487	490	479	0	206148
418	487	490	486	483	482	487	490	479	502	0	206630
419	490	486	483	482	487	490	479	502	466	0	207117
420	486	483	482	487	490	479	502	466	483	0	207607
421	483	482	487	490	479	502	466	483	486	0	208086
422	482	487	490	479	502	466	483	486	483	0	208588
423	487	490	479	502	466	483	486	483	486	0	209054
424	490	479	502	466	483	486	483	486	487	0	209537
425	479	502	466	483	486	483	486	487	482	0	210023
426	502	466	483	486	483	486	487	482	490	0	210506
427	466	483	486	483	486	487	482	490	483	0	210992
428	483	486	483	486	487	482	490	483	482	0	211479
429	486	483	486	487	482	490	483	482	487	0	211961
430	483	486	487	482	490	483	482	487	486	0	212451
431	486	487	482	490	483	482	487	486	471	0	212934
432	487	482	490	483	482	487	486	471	486	0	213416
433	482	490	483	482	487	486	471	486	479	0	213903
434	490	483	482	487	486	471	486	479	482	0	214389
435	483	482	487	486	471	486	479	482	479	0	214860
436	482	487	486	471	486	479	482	479	486	0	215346
437	487	486	471	486	479	482	479	486	491	0	215825
438	486	471	486	479	482	479	486	491	474	0	216307
439	471	486	479	482	479	486	491	474	487	0	216786
440	486	479	482	479	486	491	474	487	474	0	217272
441	479	482	479	486	491	474	487	474	479	0	217763
442	482	479	486	491	474	487	474	479	494	0	218237
443	479	486	491	474	487	474	479	494	479	0	218724
444	486	491	474	487	474	479	494	479	478	0	219198
445	491	474	487	474	479	494	479	478	487	0	219677
446	474	487	474	479	494	479	478	487	486	0	220171
447	487	474	479	494	479	478	487	486	475	0	220650
448	474	479	494	479	478	487	486	475	486	0	221128
449	479	494	479	478	487	486	475	486	491	0	221615
450	494	479	478	487	486	475	486	491	474	0	222101
451	479	478	487	486	475	486	491	474	467	0	222576
452	478	487	486	475	486	491	474	467	483	0	223062
453	487	486	475	486	491	474	467	483	482	0	223553
454	486	475	486	491	474	467	483	482	467	0	224027
455	475	486	491	474	467	483	482	467	479	0	224494
456	486	491	474	467	483	482	467	479	482	0	224977
457	491	474	467	483	482	467	479	482	483	0	225459
458	474	467	483	482	467	479	482	483	474	0	225926
459	467	483	482	467	479	482	483	474	479	0	226405
460	483	482	467	479	482	483	474	479	486	0	226887
461	482	467	479	482	483	474	479	486	471	0	227370
462	467	479	482	483	474	479	486	471	475	0	227844
463	479	482	483	474	479	486	471	475	478	0	228323
464	482	483	474	479	486	471	475	478	475	0	228809
465	483	474	479	486	471	475	478	475	479	0	229280
466	474	479	486	471	475	478	475	479	478	0	229755
467	479	486	471	475	478	475	479	478	463	0	230233
468	486	471	475	478	475	479	478	463	475	0	230708
469	471	475	478	475	479	478	463	475	475	0	231187
470	475	478	475	479	478	463	475	475	478	0	231665
471	478	475	479	478	463	475	475	478	467	0	232128
472	475	479	478	463	475	475	478	467	467	0	232603
473	479	478	463	475	475	478	467	467	487	0	233078
474	478	463	475	475	478	467	467	487	455	0	233556
475	463	475	475	478	467	467	487	455	471	0	234023
476	475	475	478	467	467	487	455	471	471	0	234490
477	475	478	467	467	487	455	471	471	466	0	234977
478	478	467	467	487	455	471	471	466	456	0	235432
479	467	467	487	455	471	471	466	456	436	0	235903
480	467	487	455	471	471	466	456	436	412	0	236374
481	487	455	471	471	466	456	436	412	463	0	236840
482	455	471	471	466	456	436	412	463	467	0	237296
483	471	471	466	456	436	412	463	467	412	0	237732
484	471	466	456	436	412	463	467	412	533	0	238144
485	466	456	436	412	463	467	412	533	471	0	238607
486	456	436	412	463	467	412	533	471	459	0	239074
487	436	412	463	467	412	533	471	459	483	1	239486
488	412	463	467	412	533	471	459	483	463	0	240019
489	463	467	412	533	471	459	483	463	479	0	240490
490	467	412	533	471	459	483	463	479	466	0	240949
491	412	533	471	459	483	463	479	466	464	0	241432
492	533	471	459	483	463	479	466	464	474	0	241895
493	471	459	483	463	479	466	464	474	475	0	242374
494	459	483	463	479	466	464	474	475	455	0	242840
495	483	463	479	466	464	474	475	455	471	0	243304
496	463	479	466	464	474	475	455	471	475	0	243778
497	479	466	464	474	475	455	471	475	474	0	244253
498	466	464	474	475	455	471	475	474	475	0	244708
499	464	474	475	455	471	475	474	475	471	0	245179
500	474	475	455	471	475	474	475	471	475	0	245654
501	475	455	471	475	474	475	471	475	463	0	246128
502	455	471	475	474	475	471	475	463	474	0	246603
503	471	475	474	475	471	475	463	474	479	0	247074
504	475	474	475	471	475	463	474	479	459	0	247549
505	474	475	471	475	463	474	479	459	479	0	248012
506	475	471	475	463	474	479	459	479	463	0	248486
507	471	475	463	474	479	459	479	463	467	0	248965
508	475	463	474	479	459	479	463	467	474	0	249424
509	463	474	479	459	479	463	467	474	467	0	249903
510	474	479	459	479	463	467	474	467	467	0	250366
511	479	459	479	463	467	474	467	467	471	0	250833
512	459	479	463	467	474	467	467	471	467	0	251307
513	479	463	467	474	467	467	471	467	471	0	251774
514	463	467	474	467	467	471	467	471	459	0	252241
515	467	474	467	467	471	467	471	459	471	0	252712
516	474	467	467	471	467	471	459	471	467	0	253179
517	467	467	471	467	471	459	471	467	455	0	253650
518	467	471	467	471	459	471	467	455	467	0	254109
519	471	467	471	459	471	467	455	467	471	0	254580
520	467	471	459	471	467	455	467	471	463	0	255047
521	471	459	471	467	455	467	471	463	455	0	255502
522	459	471	467	455	467	471	463	455	475	0	255969
523	471	467	455	467	471	463	455	475	467	0	256440
524	467	455	467	471	463	455	475	467	463	0	256903
525	455	467	471	463	455	475	467	463	463	0	257358
526	467	471	463	455	475	467	463	463	467	0	257833
527	471	463	455	475	467	463	463	467	463	0	258300
528	463	455	475	467	463	463	467	463	467	0	258763
529	455	475	467	463	463	467	463	467	470	0	259226
530	475	467	463	463	467	463	467	470	460	0	259693
531	467	463	463	467	463	467	470	460	455	0	260156
532	463	463	467	463	467	470	460	455	467	0	260623
533	463	467	463	467	470	460	455	467	463	0	261093
534	467	463	467	470	460	455	467	463	463	0	261553
535	463	467	470	460	455	467	463	463	455	0	262008
536	467	470	460	455	467	463	463	455	463	0	262475
537	470	460	455	467	463	463	455	463	463	0	262938
538	460	455	467	463	463	455	463	463	451	0	263401
539	455	467	463	463	455	463	463	451	467	0	263856
540	467	463	463	455	463	463	451	467	460	0	264319
541	463	463	455	463	463	451	467	460	455	0	264782
542	463	455	463	463	451	467	460	455	467	0	265233
543	455	463	463	451	467	460	455	467	463	0	265700
544	463	463	451	467	460	455	467	463	463	0	266160
545	463	451	467	460	455	467	463	463	455	0	266615
546	451	467	460	455	467	463	463	455	467	0	267082
547	467	460	455	467	463	463	455	467	459	0	267545
548	460	455	467	463	463	455	467	459	467	0	268008
549	455	467	463	463	455	467	459	467	451	0	268463
550	467	463	463	455	467	459	467	451	471	0	268930
551	463	463	455	467	459	467	451	471	471	0	269389
552	463	455	467	459	467	451	471	471	447	0	269856
553	455	467	459	467	451	471	471	447	467	0	270307
554	467	459	467	451	471	471	447	467	463	0	270778
555	459	467	451	471	471	447	467	463	463	0	271249
556	467	451	471	471	447	467	463	463	467	0	271696
557	451	471	471	447	467	463	463	467	467	0	272163
558	471	471	447	467	463	463	467	467	459	0	272626
559	471	447	467	463	463	467	467	459	471	0	273089
