index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
283	798	797	794	786	774	782	428	1152	778	0	212276
284	797	794	786	774	782	428	1152	778	421	0	213058
285	794	786	774	782	428	1152	778	421	1128	1	213486
286	786	774	782	428	1152	778	421	1128	759	0	214638
287	774	782	428	1152	778	421	1128	759	432	0	215416
288	782	428	1152	778	421	1128	759	432	972	1	215837
289	428	1152	778	421	1128	759	432	972	732	0	216965
290	1152	778	421	1128	759	432	972	732	440	0	217724
291	778	421	1128	759	432	972	732	440	949	1	218156
292	421	1128	759	432	972	732	440	949	716	0	219128
293	1128	759	432	972	732	440	949	716	693	0	219860
294	759	432	972	732	440	949	716	693	684	1	220300
295	432	972	732	440	949	716	693	684	697	0	221249
296	972	732	440	949	716	693	684	697	708	0	221965
297	732	440	949	716	693	684	697	708	448	0	222658
298	440	949	716	693	684	697	708	448	996	0	223342
299	949	716	693	684	697	708	448	996	727	0	224039
300	716	693	684	697	708	448	996	727	705	0	224747
301	693	684	697	708	448	996	727	705	716	1	225195
302	684	697	708	448	996	727	705	716	715	0	226191
303	697	708	448	996	727	705	716	715	720	0	226918
304	708	448	996	727	705	716	715	720	751	0	227623
305	448	996	727	705	716	715	720	751	802	0	228339
306	996	727	705	716	715	720	751	802	817	0	229054
307	727	705	716	715	720	751	802	817	767	0	229774
308	705	716	715	720	751	802	817	767	754	0	230525
309	716	715	720	751	802	817	767	754	755	0	231327
310	715	720	751	802	817	767	754	755	763	0	232144
311	720	751	802	817	767	754	755	763	755	0	232911
312	751	802	817	767	754	755	763	755	735	0	233665
313	802	817	767	754	755	763	755	735	751	0	234420
314	817	767	754	755	763	755	735	751	716	0	235183
315	767	754	755	763	755	735	751	716	732	0	235938
316	754	755	763	755	735	751	716	732	739	0	236673
317	755	763	755	735	751	716	732	739	739	0	237424
318	763	755	735	751	716	732	739	739	716	0	238140
319	755	735	751	716	732	739	739	716	701	0	238872
320	735	751	716	732	739	739	716	701	486	0	239611
321	751	716	732	739	739	716	701	486	1035	0	240350
322	716	732	739	739	716	701	486	1035	712	0	241066
323	732	739	739	716	701	486	1035	712	673	0	241767
324	739	739	716	701	486	1035	712	673	669	1	242253
325	739	716	701	486	1035	712	673	669	662	0	243288
326	716	701	486	1035	712	673	669	662	677	0	244000
327	701	486	1035	712	673	669	662	677	716	0	244673
328	486	1035	712	673	669	662	677	716	728	0	245342
329	1035	712	673	669	662	677	716	728	719	0	246004
330	712	673	669	662	677	716	728	719	728	0	246681
331	673	669	662	677	716	728	719	728	755	0	247397
332	669	662	677	716	728	719	728	755	759	0	248125
333	662	677	716	728	719	728	755	759	813	0	248844
334	677	716	728	719	728	755	759	813	759	0	249572
335	716	728	719	728	755	759	813	759	770	0	250327
336	728	719	728	755	759	813	759	770	767	0	251086
337	719	728	755	759	813	759	770	767	770	0	251899
338	728	755	759	813	759	770	767	770	763	0	252658
339	755	759	813	759	770	767	770	763	758	0	253428
340	759	813	759	770	767	770	763	758	732	0	254195
341	813	759	770	767	770	763	758	732	743	0	254965
342	759	770	767	770	763	758	732	743	732	0	255728
343	770	767	770	763	758	732	743	732	432	0	256486
344	767	770	763	758	732	743	732	432	1058	0	257218
345	770	763	758	732	743	732	432	1058	696	0	257961
346	763	758	732	743	732	432	1058	696	666	0	258693
347	758	732	743	732	432	1058	696	666	661	1	259125
348	732	743	732	432	1058	696	666	661	673	0	260183
349	743	732	432	1058	696	666	661	673	689	0	260879
350	732	432	1058	696	666	661	673	689	455	0	261545
351	432	1058	696	666	661	673	689	455	1098	0	262206
352	1058	696	666	661	673	689	455	1098	766	0	262879
353	696	666	661	673	689	455	1098	766	755	0	263568
354	666	661	673	689	455	1098	766	755	747	1	264023
355	661	673	689	455	1098	766	755	747	747	0	265121
356	673	689	455	1098	766	755	747	747	751	0	265887
357	689	455	1098	766	755	747	747	751	767	0	266642
358	455	1098	766	755	747	747	751	767	762	0	267389
359	1098	766	755	747	747	751	767	762	775	0	268136
360	766	755	747	747	751	767	762	775	774	0	268887
361	755	747	747	751	767	762	775	774	778	0	269654
362	747	747	751	767	762	775	774	778	775	0	270416
363	747	751	767	762	775	774	778	775	766	0	271191
364	751	767	762	775	774	778	775	766	767	0	271965
365	767	762	775	774	778	775	766	767	754	0	272743
366	762	775	774	778	775	766	767	754	759	0	273518
367	775	774	778	775	766	767	754	759	740	0	274284
368	774	778	775	766	767	754	759	740	747	0	275051
369	778	775	766	767	754	759	740	747	743	0	275805
370	775	766	767	754	759	740	747	743	727	0	276564
371	766	767	754	759	740	747	743	727	736	0	277304
372	767	754	759	740	747	743	727	736	735	0	278051
373	754	759	740	747	743	727	736	735	413	0	278794
374	759	740	747	743	727	736	735	413	1039	0	279521
375	740	747	743	727	736	735	413	1039	735	0	280257
376	747	743	727	736	735	413	1039	735	673	0	280992
377	743	727	736	735	413	1039	735	673	646	1	281405
378	727	736	735	413	1039	735	673	646	634	0	282444
379	736	735	413	1039	735	673	646	634	666	0	283179
380	735	413	1039	735	673	646	634	666	696	0	283852
381	413	1039	735	673	646	634	666	696	417	0	284498
382	1039	735	673	646	634	666	696	417	1175	0	285132
383	735	673	646	634	666	696	417	1175	786	0	285798
384	673	646	634	666	696	417	1175	786	754	0	286494
385	646	634	666	696	417	1175	786	754	775	1	286911
386	634	666	696	417	1175	786	754	775	794	0	288086
387	666	696	417	1175	786	754	775	794	797	0	288872
388	696	417	1175	786	754	775	794	797	821	0	289626
389	417	1175	786	754	775	794	797	821	806	0	290401
390	1175	786	754	775	794	797	821	806	817	0	291195
391	786	754	775	794	797	821	806	817	809	0	291992
392	754	775	794	797	821	806	817	809	802	0	292813
393	775	794	797	821	806	817	809	802	766	0	293619
394	794	797	821	806	817	809	802	766	806	0	294436
395	797	821	806	817	809	802	766	806	747	0	295245
396	821	806	817	809	802	766	806	747	735	0	296047
397	806	817	809	802	766	806	747	735	759	0	296813
398	817	809	802	766	806	747	735	759	728	0	297619
399	809	802	766	806	747	735	759	728	735	0	298366
400	802	766	806	747	735	759	728	735	728	0	299101
401	766	806	747	735	759	728	735	728	723	0	299860
402	806	747	735	759	728	735	728	723	712	0	300588
403	747	735	759	728	735	728	723	712	432	0	301323
404	735	759	728	735	728	723	712	432	1066	0	302051
405	759	728	735	728	723	712	432	1066	732	0	302774
406	728	735	728	723	712	432	1066	732	731	0	303486
407	735	728	723	712	432	1066	732	731	732	1	303918
408	728	723	712	432	1066	732	731	732	732	0	304984
409	723	712	432	1066	732	731	732	732	750	0	305716
410	712	432	1066	732	731	732	732	750	771	0	306447
411	432	1066	732	731	732	732	750	771	774	0	307179
412	1066	732	731	732	732	750	771	774	790	0	307911
413	732	731	732	732	750	771	774	790	794	0	308661
414	731	732	732	750	771	774	790	794	798	0	309432
415	732	732	750	771	774	790	794	798	782	0	310206
416	732	750	771	774	790	794	798	782	790	0	310996
417	750	771	774	790	794	798	782	790	762	0	311790
418	771	774	790	794	798	782	790	762	759	0	312588
419	774	790	794	798	782	790	762	759	755	0	313370
420	790	794	798	782	790	762	759	755	751	0	314160
421	794	798	782	790	762	759	755	751	755	0	314922
422	798	782	790	762	759	755	751	755	751	0	315681
423	782	790	762	759	755	751	755	751	754	0	316436
424	790	762	759	755	751	755	751	754	759	0	317187
425	762	759	755	751	755	751	754	759	759	0	317942
426	759	755	751	755	751	754	759	759	755	0	318693
427	755	751	755	751	754	759	759	755	759	0	319447
428	751	755	751	754	759	759	755	759	762	0	320206
429	755	751	754	759	759	755	759	762	767	0	320965
430	751	754	759	759	755	759	762	767	762	0	321720
431	754	759	759	755	759	762	767	762	759	0	322479
432	759	759	755	759	762	767	762	759	755	0	323241
433	759	755	759	762	767	762	759	755	755	0	324008
434	755	759	762	767	762	759	755	755	747	0	324770
435	759	762	767	762	759	755	755	747	751	0	325529
436	762	767	762	759	755	755	747	751	743	0	326284
437	767	762	759	755	755	747	751	743	751	0	327039
438	762	759	755	755	747	751	743	751	724	0	327786
439	759	755	755	747	751	743	751	724	743	0	328537
440	755	755	747	751	743	751	724	743	747	0	329280
441	755	747	751	743	751	724	743	747	739	0	330031
442	747	751	743	751	724	743	747	739	751	0	330755
443	751	743	751	724	743	747	739	751	744	0	331498
444	743	751	724	743	747	739	751	744	743	0	332245
445	751	724	743	747	739	751	744	743	743	0	332984
446	724	743	747	739	751	744	743	743	747	0	333735
447	743	747	739	751	744	743	743	747	751	0	334479
448	747	739	751	744	743	743	747	751	747	0	335222
449	739	751	744	743	743	747	751	747	747	0	335965
450	751	744	743	743	747	751	747	747	755	0	336712
451	744	743	743	747	751	747	747	755	751	0	337463
452	743	743	747	751	747	747	755	751	743	0	338210
453	743	747	751	747	747	755	751	743	751	0	338957
454	747	751	747	747	755	751	743	751	751	0	339712
455	751	747	747	755	751	743	751	751	747	0	340463
456	747	747	755	751	743	751	751	747	747	0	341206
457	747	755	751	743	751	751	747	747	728	0	341957
458	755	751	743	751	751	747	747	728	735	0	342708
459	751	743	751	751	747	747	728	735	736	0	343455
460	743	751	751	747	747	728	735	736	727	0	344202
461	751	751	747	747	728	735	736	727	732	0	344930
462	751	747	747	728	735	736	727	732	735	0	345665
463	747	747	728	735	736	727	732	735	736	0	346401
464	747	728	735	736	727	732	735	736	735	0	347128
465	728	735	736	727	732	735	736	735	732	0	347860
466	735	736	727	732	735	736	735	732	435	0	348595
467	736	727	732	735	736	735	732	435	1051	0	349331
468	727	732	735	736	735	732	435	1051	728	0	350066
469	732	735	736	735	732	435	1051	728	731	0	350798
470	735	736	735	732	435	1051	728	731	716	1	351233
471	736	735	732	435	1051	728	731	716	736	0	352284
472	735	732	435	1051	728	731	716	736	735	0	353012
473	732	435	1051	728	731	716	736	735	751	0	353743
474	435	1051	728	731	716	736	735	751	755	0	354459
475	1051	728	731	716	736	735	751	755	766	0	355195
476	728	731	716	736	735	751	755	766	767	0	355930
477	731	716	736	735	751	755	766	767	782	0	356681
478	716	736	735	751	755	766	767	782	782	0	357436
479	736	735	751	755	766	767	782	782	786	0	358202
480	735	751	755	766	767	782	782	786	786	0	358969
481	751	755	766	767	782	782	786	786	790	0	359751
482	755	766	767	782	782	786	786	790	790	0	360533
483	766	767	782	782	786	786	790	790	432	0	361319
484	767	782	782	786	786	790	790	432	1159	0	362105
485	782	782	786	786	790	790	432	1159	782	0	362895
486	782	786	786	790	790	432	1159	782	767	0	363685
487	786	786	790	790	432	1159	782	767	759	1	364117
488	786	790	790	432	1159	782	767	759	755	0	365276
489	790	790	432	1159	782	767	759	755	754	0	366058
490	790	432	1159	782	767	759	755	754	763	0	366825
491	432	1159	782	767	759	755	754	763	763	0	367584
492	1159	782	767	759	755	754	763	763	770	0	368339
493	782	767	759	755	754	763	763	770	774	0	369093
494	767	759	755	754	763	763	770	774	775	0	369856
495	759	755	754	763	763	770	774	775	782	0	370619
496	755	754	763	763	770	774	775	782	786	0	371389
497	754	763	763	770	774	775	782	786	424	0	372163
498	763	763	770	774	775	782	786	424	1152	0	372938
499	763	770	774	775	782	786	424	1152	778	0	373720
500	770	774	775	782	786	424	1152	778	774	0	374506
501	774	775	782	786	424	1152	778	774	775	1	374930
502	775	782	786	424	1152	778	774	775	455	0	376082
503	782	786	424	1152	778	774	775	455	1089	0	376860
504	786	424	1152	778	774	775	455	1089	759	0	377634
505	424	1152	778	774	775	455	1089	759	755	0	378409
506	1152	778	774	775	455	1089	759	755	759	1	378864
507	778	774	775	455	1089	759	755	759	766	0	379953
508	774	775	455	1089	759	755	759	766	771	0	380712
509	775	455	1089	759	755	759	766	771	782	0	381467
510	455	1089	759	755	759	766	771	782	786	0	382226
511	1089	759	755	759	766	771	782	786	797	0	382992
512	759	755	759	766	771	782	786	797	810	0	383763
513	755	759	766	771	782	786	797	810	809	0	384545
514	759	766	771	782	786	797	810	809	813	0	385331
515	766	771	782	786	797	810	809	813	794	0	386128
516	771	782	786	797	810	809	813	794	790	0	386938
517	782	786	797	810	809	813	794	790	782	0	387747
518	786	797	810	809	813	794	790	782	794	0	388560
519	797	810	809	813	794	790	782	794	778	0	389354
520	810	809	813	794	790	782	794	778	778	0	390144
521	809	813	794	790	782	794	778	778	786	0	390926
522	813	794	790	782	794	778	778	786	786	0	391720
523	794	790	782	794	778	778	786	786	786	0	392498
524	790	782	794	778	778	786	786	786	782	0	393276
525	782	794	778	778	786	786	786	782	775	0	394062
526	794	778	778	786	786	786	782	775	786	0	394848
527	778	778	786	786	786	782	775	786	786	0	395634
528	778	786	786	786	782	775	786	786	778	0	396416
529	786	786	786	782	775	786	786	778	786	0	397191
530	786	786	782	775	786	786	778	786	782	0	397977
531	786	782	775	786	786	778	786	782	798	0	398763
532	782	775	786	786	778	786	782	798	797	0	399541
533	775	786	786	778	786	782	798	797	798	0	400327
534	786	786	778	786	782	798	797	798	798	0	401109
535	786	778	786	782	798	797	798	798	797	0	401907
536	778	786	782	798	797	798	798	797	798	0	402704
537	786	782	798	797	798	798	797	798	420	0	403502
538	782	798	797	798	798	797	798	420	506	0	404300
539	798	797	798	798	797	798	420	506	677	0	405097
540	797	798	798	797	798	420	506	677	770	0	405895
541	798	798	797	798	420	506	677	770	771	1	406315
542	798	797	798	420	506	677	770	771	782	0	406821
543	797	798	420	506	677	770	771	782	782	0	407498
544	798	420	506	677	770	771	782	782	794	0	408268
545	420	506	677	770	771	782	782	794	794	0	409039
