index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
36	649	954	1097	1078	1078	1089	1093	1039	491	0	31693
37	954	1097	1078	1078	1089	1093	1039	491	634	0	32782
38	1097	1078	1078	1089	1093	1039	491	634	965	0	33875
39	1078	1078	1089	1093	1039	491	634	965	1050	0	34914
40	1078	1089	1093	1039	491	634	965	1050	495	1	35405
41	1089	1093	1039	491	634	965	1050	495	642	0	36039
42	1093	1039	491	634	965	1050	495	642	934	0	37004
43	1039	491	634	965	1050	495	642	934	1070	0	38054
44	491	634	965	1050	495	642	934	1070	1073	1	38549
45	634	965	1050	495	642	934	1070	1073	491	0	39191
46	965	1050	495	642	934	1070	1073	491	642	0	40125
47	1050	495	642	934	1070	1073	491	642	941	0	41195
48	495	642	934	1070	1073	491	642	941	1028	0	42268
49	642	934	1070	1073	491	642	941	1028	517	1	42759
50	934	1070	1073	491	642	941	1028	517	627	0	43401
51	1070	1073	491	642	941	1028	517	627	848	0	44342
52	1073	491	642	941	1028	517	627	848	984	0	45370
53	491	642	941	1028	517	627	848	984	1012	1	45887
54	642	941	1028	517	627	848	984	1012	1062	0	46514
55	941	1028	517	627	848	984	1012	1062	1027	0	47362
56	1028	517	627	848	984	1012	1062	1027	1074	0	48346
57	517	627	848	984	1012	1062	1027	1074	1102	0	49358
58	627	848	984	1012	1062	1027	1074	1102	1085	0	50420
59	848	984	1012	1062	1027	1074	1102	1085	1082	0	51447
60	984	1012	1062	1027	1074	1102	1085	1082	1109	0	52521
61	1012	1062	1027	1074	1102	1085	1082	1109	1109	0	53623
62	1062	1027	1074	1102	1085	1082	1109	1109	1039	0	54708
63	1027	1074	1102	1085	1082	1109	1109	1039	1062	0	55790
64	1074	1102	1085	1082	1109	1109	1039	1062	1070	0	56899
65	1102	1085	1082	1109	1109	1039	1062	1070	1070	0	58008
66	1085	1082	1109	1109	1039	1062	1070	1070	1043	0	59047
67	1082	1109	1109	1039	1062	1070	1070	1043	1089	0	60109
68	1109	1109	1039	1062	1070	1070	1043	1089	1125	0	61179
69	1109	1039	1062	1070	1070	1043	1089	1125	1128	0	62249
70	1039	1062	1070	1070	1043	1089	1125	1128	1074	0	63292
71	1062	1070	1070	1043	1089	1125	1128	1074	1078	0	64381
72	1070	1070	1043	1089	1125	1128	1074	1078	1089	0	65506
73	1070	1043	1089	1125	1128	1074	1078	1089	1074	0	66634
74	1043	1089	1125	1128	1074	1078	1089	1074	1047	0	67708
75	1089	1125	1128	1074	1078	1089	1074	1047	1031	0	68786
76	1125	1128	1074	1078	1089	1074	1047	1031	1039	0	69875
77	1128	1074	1078	1089	1074	1047	1031	1039	1047	0	70949
78	1074	1078	1089	1074	1047	1031	1039	1047	1019	0	71996
79	1078	1089	1074	1047	1031	1039	1047	1019	1039	0	73027
80	1089	1074	1047	1031	1039	1047	1019	1039	1039	0	74066
81	1074	1047	1031	1039	1047	1019	1039	1039	1023	0	75113
82	1047	1031	1039	1047	1019	1039	1039	1023	965	0	76132
83	1031	1039	1047	1019	1039	1039	1023	965	506	0	77171
84	1039	1047	1019	1039	1039	1023	965	506	619	0	78210
85	1047	1019	1039	1039	1023	965	506	619	837	0	79233
86	1019	1039	1039	1023	965	506	619	837	1007	0	80198
87	1039	1039	1023	965	506	619	837	1007	981	1	80704
88	1039	1023	965	506	619	837	1007	981	502	0	81323
89	1023	965	506	619	837	1007	981	502	626	0	82160
90	965	506	619	837	1007	981	502	626	872	0	83167
91	506	619	837	1007	981	502	626	872	1054	0	84148
92	619	837	1007	981	502	626	872	1054	1078	1	84650
93	837	1007	981	502	626	872	1054	1078	1047	0	85276
94	1007	981	502	626	872	1054	1078	1047	1082	0	86148
95	981	502	626	872	1054	1078	1047	1082	1109	0	87202
96	502	626	872	1054	1078	1047	1082	1109	1101	0	88280
97	626	872	1054	1078	1047	1082	1109	1101	1074	0	89327
98	872	1054	1078	1047	1082	1109	1101	1074	1116	0	90409
99	1054	1078	1047	1082	1109	1101	1074	1116	1113	0	91518
100	1078	1047	1082	1109	1101	1074	1116	1113	1109	0	92619
101	1047	1082	1109	1101	1074	1116	1113	1109	1055	0	93693
102	1082	1109	1101	1074	1116	1113	1109	1055	1062	0	94809
103	1109	1101	1074	1116	1113	1109	1055	1062	1074	0	95922
104	1101	1074	1116	1113	1109	1055	1062	1074	1058	0	97031
105	1074	1116	1113	1109	1055	1062	1074	1058	1059	0	98086
106	1116	1113	1109	1055	1062	1074	1058	1059	1077	0	99148
107	1113	1109	1055	1062	1074	1058	1059	1077	1098	0	100222
108	1109	1055	1062	1074	1058	1059	1077	1098	1046	0	101280
109	1055	1062	1074	1058	1059	1077	1098	1046	1055	0	102339
110	1062	1074	1058	1059	1077	1098	1046	1055	1050	0	103416
111	1074	1058	1059	1077	1098	1046	1055	1050	1067	0	104514
112	1058	1059	1077	1098	1046	1055	1050	1067	1050	0	105560
113	1059	1077	1098	1046	1055	1050	1067	1050	494	0	106615
114	1077	1098	1046	1055	1050	1067	1050	494	638	0	107665
115	1098	1046	1055	1050	1067	1050	494	638	942	0	108732
116	1046	1055	1050	1067	1050	494	638	942	1082	0	109782
117	1055	1050	1067	1050	494	638	942	1082	1074	1	110276
118	1050	1067	1050	494	638	942	1082	1074	1027	0	110914
119	1067	1050	494	638	942	1082	1074	1027	510	0	111856
120	1050	494	638	942	1082	1074	1027	510	638	0	112938
121	494	638	942	1082	1074	1027	510	638	930	0	114012
122	638	942	1082	1074	1027	510	638	930	1027	0	115039
123	942	1082	1074	1027	510	638	930	1027	1035	1	115549
124	1082	1074	1027	510	638	930	1027	1035	1078	0	116187
125	1074	1027	510	638	930	1027	1035	1078	1097	0	117117
126	1027	510	638	930	1027	1035	1078	1097	1078	0	118144
127	510	638	930	1027	1035	1078	1097	1078	494	0	119179
128	638	930	1027	1035	1078	1097	1078	494	646	0	120257
129	930	1027	1035	1078	1097	1078	494	646	965	0	121354
130	1027	1035	1078	1097	1078	494	646	965	1105	0	122432
131	1035	1078	1097	1078	494	646	965	1105	1101	1	122926
132	1078	1097	1078	494	646	965	1105	1101	498	0	123572
133	1097	1078	494	646	965	1105	1101	498	642	0	124537
134	1078	494	646	965	1105	1101	498	642	1008	0	125642
135	494	646	965	1105	1101	498	642	1008	1097	0	126743
136	646	965	1105	1101	498	642	1008	1097	506	1	127241
137	965	1105	1101	498	642	1008	1097	506	650	0	127883
138	1105	1101	498	642	1008	1097	506	650	988	0	128891
139	1101	498	642	1008	1097	506	650	988	1094	0	129988
140	498	642	1008	1097	506	650	988	1094	525	1	130494
141	642	1008	1097	506	650	988	1094	525	650	0	131144
142	1008	1097	506	650	988	1094	525	650	996	0	132132
143	1097	506	650	988	1094	525	650	996	1089	0	133226
144	506	650	988	1094	525	650	996	1089	514	1	133751
145	650	988	1094	525	650	996	1089	514	642	0	134401
146	988	1094	525	650	996	1089	514	642	988	0	135397
147	1094	525	650	996	1089	514	642	988	1059	0	136486
148	525	650	996	1089	514	642	988	1059	1074	1	137000
149	650	996	1089	514	642	988	1059	1074	1054	0	137642
150	996	1089	514	642	988	1059	1074	1054	506	0	138630
151	1089	514	642	988	1059	1074	1054	506	630	0	139689
152	514	642	988	1059	1074	1054	506	630	961	0	140763
153	642	988	1059	1074	1054	506	630	961	1016	0	141817
154	988	1059	1074	1054	506	630	961	1016	1035	1	142323
155	1059	1074	1054	506	630	961	1016	1035	1054	0	142953
156	1074	1054	506	630	961	1016	1035	1054	1078	0	143914
157	1054	506	630	961	1016	1035	1054	1078	1047	0	144930
158	506	630	961	1016	1035	1054	1078	1047	494	0	145965
159	630	961	1016	1035	1054	1078	1047	494	634	0	147019
160	961	1016	1035	1054	1078	1047	494	634	934	0	148097
161	1016	1035	1054	1078	1047	494	634	934	1059	0	149144
162	1035	1054	1078	1047	494	634	934	1059	498	1	149638
163	1054	1078	1047	494	634	934	1059	498	630	0	150272
164	1078	1047	494	634	934	1059	498	630	942	0	151206
165	1047	494	634	934	1059	498	630	942	1054	0	152265
166	494	634	934	1059	498	630	942	1054	1066	1	152763
167	634	934	1059	498	630	942	1054	1066	1027	0	153393
168	934	1059	498	630	942	1054	1066	1027	499	0	154335
169	1059	498	630	942	1054	1066	1027	499	657	0	155389
170	498	630	942	1054	1066	1027	499	657	973	0	156455
171	630	942	1054	1066	1027	499	657	973	1089	0	157482
172	942	1054	1066	1027	499	657	973	1089	1074	1	157981
173	1054	1066	1027	499	657	973	1089	1074	1125	0	158638
174	1066	1027	499	657	973	1089	1074	1125	1132	0	159611
175	1027	499	657	973	1089	1074	1125	1132	1109	0	160700
176	499	657	973	1089	1074	1125	1132	1109	1097	0	161774
177	657	973	1089	1074	1125	1132	1109	1097	1129	0	162899
178	973	1089	1074	1125	1132	1109	1097	1129	1140	0	164031
179	1089	1074	1125	1132	1109	1097	1129	1140	1128	0	165140
180	1074	1125	1132	1109	1097	1129	1140	1128	1086	0	166237
181	1125	1132	1109	1097	1129	1140	1128	1086	1105	0	167366
182	1132	1109	1097	1129	1140	1128	1086	1105	1113	0	168506
183	1109	1097	1129	1140	1128	1086	1105	1113	1085	0	169634
184	1097	1129	1140	1128	1086	1105	1113	1085	1051	0	170720
185	1129	1140	1128	1086	1105	1113	1085	1051	1062	0	171825
186	1140	1128	1086	1105	1113	1085	1051	1062	1059	0	172938
187	1128	1086	1105	1113	1085	1051	1062	1059	1015	0	174023
188	1086	1105	1113	1085	1051	1062	1059	1015	494	0	175074
189	1105	1113	1085	1051	1062	1059	1015	494	635	0	176136
190	1113	1085	1051	1062	1059	1015	494	635	902	0	177195
191	1085	1051	1062	1059	1015	494	635	902	1035	0	178210
192	1051	1062	1059	1015	494	635	902	1035	1028	1	178704
193	1062	1059	1015	494	635	902	1035	1028	498	0	179339
194	1059	1015	494	635	902	1035	1028	498	630	0	180241
195	1015	494	635	902	1035	1028	498	630	907	0	181276
196	494	635	902	1035	1028	498	630	907	1035	0	182304
197	635	902	1035	1028	498	630	907	1035	1035	1	182802
198	902	1035	1028	498	630	907	1035	1035	494	0	183432
199	1035	1028	498	630	907	1035	1035	494	630	0	184339
200	1028	498	630	907	1035	1035	494	630	895	0	185374
201	498	630	907	1035	1035	494	630	895	1047	0	186409
202	630	907	1035	1035	494	630	895	1047	1074	1	186903
203	907	1035	1035	494	630	895	1047	1074	1027	0	187533
204	1035	1035	494	630	895	1047	1074	1027	498	0	188428
205	1035	494	630	895	1047	1074	1027	498	634	0	189475
206	494	630	895	1047	1074	1027	498	634	957	0	190549
207	630	895	1047	1074	1027	498	634	957	1047	0	191576
208	895	1047	1074	1027	498	634	957	1047	996	1	192074
209	1047	1074	1027	498	634	957	1047	996	506	0	192708
210	1074	1027	498	634	957	1047	996	506	638	0	193665
211	1027	498	634	957	1047	996	506	638	907	0	194712
212	498	634	957	1047	996	506	638	907	1062	0	195708
213	634	957	1047	996	506	638	907	1062	1039	1	196214
214	957	1047	996	506	638	907	1062	1039	1082	0	196852
215	1047	996	506	638	907	1062	1039	1082	1116	0	197759
216	996	506	638	907	1062	1039	1082	1116	1105	0	198821
217	506	638	907	1062	1039	1082	1116	1105	1067	0	199860
218	638	907	1062	1039	1082	1116	1105	1067	1093	0	200942
219	907	1062	1039	1082	1116	1105	1067	1093	1105	0	202058
220	1062	1039	1082	1116	1105	1067	1093	1105	1097	0	203163
221	1039	1082	1116	1105	1067	1093	1105	1097	1055	0	204230
222	1082	1116	1105	1067	1093	1105	1097	1055	1070	0	205323
223	1116	1105	1067	1093	1105	1097	1055	1070	1093	0	206428
224	1105	1067	1093	1105	1097	1055	1070	1093	1090	0	207525
225	1067	1093	1105	1097	1055	1070	1093	1090	1058	0	208580
226	1093	1105	1097	1055	1070	1093	1090	1058	1055	0	209650
227	1105	1097	1055	1070	1093	1090	1058	1055	1062	0	210743
228	1097	1055	1070	1093	1090	1058	1055	1062	1066	0	211833
229	1055	1070	1093	1090	1058	1055	1062	1066	1023	0	212891
230	1070	1093	1090	1058	1055	1062	1066	1023	1035	0	213946
231	1093	1090	1058	1055	1062	1066	1023	1035	1059	0	215008
232	1090	1058	1055	1062	1066	1023	1035	1059	1058	0	216074
233	1058	1055	1062	1066	1023	1035	1059	1058	1012	0	217097
234	1055	1062	1066	1023	1035	1059	1058	1012	494	0	218132
235	1062	1066	1023	1035	1059	1058	1012	494	634	0	219191
236	1066	1023	1035	1059	1058	1012	494	634	891	0	220249
237	1023	1035	1059	1058	1012	494	634	891	1039	0	221261
238	1035	1059	1058	1012	494	634	891	1039	1035	1	221755
239	1059	1058	1012	494	634	891	1039	1035	498	0	222389
240	1058	1012	494	634	891	1039	1035	498	650	0	223280
241	1012	494	634	891	1039	1035	498	650	961	0	224319
242	494	634	891	1039	1035	498	650	961	1074	0	225354
243	634	891	1039	1035	498	650	961	1074	1043	1	225852
244	891	1039	1035	498	650	961	1074	1043	498	0	226502
245	1039	1035	498	650	961	1074	1043	498	634	0	227463
246	1035	498	650	961	1074	1043	498	634	977	0	228537
247	498	650	961	1074	1043	498	634	977	1046	0	229580
248	650	961	1074	1043	498	634	977	1046	502	1	230078
249	961	1074	1043	498	634	977	1046	502	638	0	230712
250	1074	1043	498	634	977	1046	502	638	954	0	231689
251	1043	498	634	977	1046	502	638	954	1105	0	232735
252	498	634	977	1046	502	638	954	1105	1097	1	233237
253	634	977	1046	502	638	954	1105	1097	1051	0	233875
254	977	1046	502	638	954	1105	1097	1051	502	0	234829
255	1046	502	638	954	1105	1097	1051	502	642	0	235934
256	502	638	954	1105	1097	1051	502	642	988	0	237031
257	638	954	1105	1097	1051	502	642	988	1058	0	238082
258	954	1105	1097	1051	502	642	988	1058	522	1	238584
259	1105	1097	1051	502	642	988	1058	522	626	0	239226
260	1097	1051	502	642	988	1058	522	626	950	0	240214
261	1051	502	642	988	1058	522	626	950	1054	0	241272
262	502	642	988	1058	522	626	950	1054	510	1	241794
263	642	988	1058	522	626	950	1054	510	638	0	242420
264	988	1058	522	626	950	1054	510	638	910	0	243370
265	1058	522	626	950	1054	510	638	910	1055	0	244424
266	522	626	950	1054	510	638	910	1055	514	1	244934
267	626	950	1054	510	638	910	1055	514	649	0	245572
268	950	1054	510	638	910	1055	514	649	977	0	246482
269	1054	510	638	910	1055	514	649	977	1039	0	247537
270	510	638	910	1055	514	649	977	1039	1089	1	248051
271	638	910	1055	514	649	977	1039	1089	1094	0	248700
272	910	1055	514	649	977	1039	1089	1094	1093	0	249677
273	1055	514	649	977	1039	1089	1094	1093	1047	0	250716
274	514	649	977	1039	1089	1094	1093	1047	498	0	251805
275	649	977	1039	1089	1094	1093	1047	498	638	0	252899
276	977	1039	1089	1094	1093	1047	498	638	969	0	253992
277	1039	1089	1094	1093	1047	498	638	969	1051	0	255039
278	1089	1094	1093	1047	498	638	969	1051	1081	1	255537
279	1094	1093	1047	498	638	969	1051	1081	1117	0	256175
280	1093	1047	498	638	969	1051	1081	1117	1089	0	257144
281	1047	498	638	969	1051	1081	1117	1089	1067	0	258195
282	498	638	969	1051	1081	1117	1089	1067	1101	0	259276
283	638	969	1051	1081	1117	1089	1067	1101	1117	0	260393
284	969	1051	1081	1117	1089	1067	1101	1117	1062	0	261482
285	1051	1081	1117	1089	1067	1101	1117	1062	1050	0	262549
286	1081	1117	1089	1067	1101	1117	1062	1050	1067	0	263650
287	1117	1089	1067	1101	1117	1062	1050	1067	1066	0	264767
288	1089	1067	1101	1117	1062	1050	1067	1066	1031	0	265829
289	1067	1101	1117	1062	1050	1067	1066	1031	494	0	266879
290	1101	1117	1062	1050	1067	1066	1031	494	638	0	267946
291	1117	1062	1050	1067	1066	1031	494	638	953	0	269012
292	1062	1050	1067	1066	1031	494	638	953	1059	0	270043
293	1050	1067	1066	1031	494	638	953	1059	1050	1	270537
294	1067	1066	1031	494	638	953	1059	1050	495	0	271175
295	1066	1031	494	638	953	1059	1050	495	638	0	272128
296	1031	494	638	953	1059	1050	495	638	922	0	273187
297	494	638	953	1059	1050	495	638	922	1058	0	274237
298	638	953	1059	1050	495	638	922	1058	1094	1	274732
299	953	1059	1050	495	638	922	1058	1094	1050	0	275370
300	1059	1050	495	638	922	1058	1094	1050	490	0	276292
301	1050	495	638	922	1058	1094	1050	490	631	0	277350
302	495	638	922	1058	1094	1050	490	631	945	0	278444
303	638	922	1058	1094	1050	490	631	945	1004	0	279494
304	922	1058	1094	1050	490	631	945	1004	518	1	279984
305	1058	1094	1050	490	631	945	1004	518	626	0	280615
306	1094	1050	490	631	945	1004	518	626	903	0	281560
307	1050	490	631	945	1004	518	626	903	1027	0	282564
308	490	631	945	1004	518	626	903	1027	498	1	283082
309	631	945	1004	518	626	903	1027	498	638	0	283708
310	945	1004	518	626	903	1027	498	638	911	0	284611
311	1004	518	626	903	1027	498	638	911	1062	0	285638
312	518	626	903	1027	498	638	911	1062	1070	1	286136
313	626	903	1027	498	638	911	1062	1070	1051	0	286774
314	903	1027	498	638	911	1062	1070	1051	498	0	287685
315	1027	498	638	911	1062	1070	1051	498	638	0	288747
316	498	638	911	1062	1070	1051	498	638	980	0	289817
317	638	911	1062	1070	1051	498	638	980	1035	0	290868
318	911	1062	1070	1051	498	638	980	1035	502	1	291366
319	1062	1070	1051	498	638	980	1035	502	631	0	292004
320	1070	1051	498	638	980	1035	502	631	914	0	292984
321	1051	498	638	980	1035	502	631	914	1047	0	294019
322	498	638	980	1035	502	631	914	1047	510	1	294521
323	638	980	1035	502	631	914	1047	510	642	0	295152
324	980	1035	502	631	914	1047	510	642	914	0	296066
325	1035	502	631	914	1047	510	642	914	1039	0	297113
326	502	631	914	1047	510	642	914	1039	510	1	297623
327	631	914	1047	510	642	914	1039	510	649	0	298265
328	914	1047	510	642	914	1039	510	649	930	0	299179
329	1047	510	642	914	1039	510	649	930	1051	0	300218
330	510	642	914	1039	510	649	930	1051	506	1	300728
331	642	914	1039	510	649	930	1051	506	650	0	301377
332	914	1039	510	649	930	1051	506	650	1000	0	302307
333	1039	510	649	930	1051	506	650	1000	1062	0	303358
334	510	649	930	1051	506	650	1000	1062	498	1	303864
335	649	930	1051	506	650	1000	1062	498	650	0	304514
336	930	1051	506	650	1000	1062	498	650	980	0	305514
337	1051	506	650	1000	1062	498	650	980	1113	0	306576
338	506	650	1000	1062	498	650	980	1113	1097	1	307074
339	650	1000	1062	498	650	980	1113	1097	487	0	307724
340	1000	1062	498	650	980	1113	1097	487	646	0	308704
341	1062	498	650	980	1113	1097	487	646	1019	0	309817
342	498	650	980	1113	1097	487	646	1019	1109	0	310914
343	650	980	1113	1097	487	646	1019	1109	1086	1	311401
344	980	1113	1097	487	646	1019	1109	1086	490	0	312047
345	1113	1097	487	646	1019	1109	1086	490	650	0	313066
346	1097	487	646	1019	1109	1086	490	650	1015	0	314175
347	487	646	1019	1109	1086	490	650	1015	1082	0	315261
348	646	1019	1109	1086	490	650	1015	1082	494	1	315751
349	1019	1109	1086	490	650	1015	1082	494	642	0	316401
350	1109	1086	490	650	1015	1082	494	642	961	0	317416
351	1086	490	650	1015	1082	494	642	961	1094	0	318498
352	490	650	1015	1082	494	642	961	1094	1085	1	318992
353	650	1015	1082	494	642	961	1094	1085	494	0	319634
354	1015	1082	494	642	961	1094	1085	494	639	0	320595
355	1082	494	642	961	1094	1085	494	639	992	0	321689
356	494	642	961	1094	1085	494	639	992	1089	0	322774
357	642	961	1094	1085	494	639	992	1089	1086	1	323268
358	961	1094	1085	494	639	992	1089	1086	494	0	323907
359	1094	1085	494	639	992	1089	1086	494	638	0	324899
360	1085	494	639	992	1089	1086	494	638	950	0	325988
361	494	639	992	1089	1086	494	638	950	1066	0	327074
362	639	992	1089	1086	494	638	950	1066	506	1	327568
363	992	1089	1086	494	638	950	1066	506	642	0	328206
364	1089	1086	494	638	950	1066	506	642	957	0	329156
365	1086	494	638	950	1066	506	642	957	1074	0	330222
366	494	638	950	1066	506	642	957	1074	494	1	330728
367	638	950	1066	506	642	957	1074	494	650	0	331370
368	950	1066	506	642	957	1074	494	650	937	0	332327
369	1066	506	642	957	1074	494	650	937	1043	0	333401
370	506	642	957	1074	494	650	937	1043	1066	1	333895
371	642	957	1074	494	650	937	1043	1066	1039	0	334545
372	957	1074	494	650	937	1043	1066	1039	495	0	335482
373	1074	494	650	937	1043	1066	1039	495	638	0	336525
374	494	650	937	1043	1066	1039	495	638	937	0	337591
375	650	937	1043	1066	1039	495	638	937	1078	0	338630
376	937	1043	1066	1039	495	638	937	1078	1055	1	339125
377	1043	1066	1039	495	638	937	1078	1055	494	0	339763
378	1066	1039	495	638	937	1078	1055	494	646	0	340700
379	1039	495	638	937	1078	1055	494	646	930	0	341778
380	495	638	937	1078	1055	494	646	930	1039	0	342833
381	638	937	1078	1055	494	646	930	1039	505	1	343327
382	937	1078	1055	494	646	930	1039	505	623	0	343973
383	1078	1055	494	646	930	1039	505	623	876	0	344903
384	1055	494	646	930	1039	505	623	876	1015	0	345942
385	494	646	930	1039	505	623	876	1015	1039	1	346447
386	646	930	1039	505	623	876	1015	1039	498	0	347070
387	930	1039	505	623	876	1015	1039	498	638	0	347946
388	1039	505	623	876	1015	1039	498	638	903	0	348961
389	505	623	876	1015	1039	498	638	903	1039	0	350000
390	623	876	1015	1039	498	638	903	1039	498	1	350498
391	876	1015	1039	498	638	903	1039	498	654	0	351136
392	1015	1039	498	638	903	1039	498	654	906	0	352039
393	1039	498	638	903	1039	498	654	906	1059	0	353078
394	498	638	903	1039	498	654	906	1059	1101	1	353576
395	638	903	1039	498	654	906	1059	1101	1062	0	354230
396	903	1039	498	654	906	1059	1101	1062	486	0	355136
397	1039	498	654	906	1059	1101	1062	486	631	0	356195
398	498	654	906	1059	1101	1062	486	631	949	0	357296
399	654	906	1059	1101	1062	486	631	949	1051	0	358358
400	906	1059	1101	1062	486	631	949	1051	490	1	358844
401	1059	1101	1062	486	631	949	1051	490	646	0	359475
402	1101	1062	486	631	949	1051	490	646	910	0	360424
403	1062	486	631	949	1051	490	646	910	1070	0	361475
404	486	631	949	1051	490	646	910	1070	1102	1	361965
405	631	949	1051	490	646	910	1070	1102	1074	0	362611
406	949	1051	490	646	910	1070	1102	1074	1105	0	363521
407	1051	490	646	910	1070	1102	1074	1105	1105	0	364591
408	490	646	910	1070	1102	1074	1105	1105	1109	0	365693
409	646	910	1070	1102	1074	1105	1105	1109	1066	0	366767
410	910	1070	1102	1074	1105	1105	1109	1066	1062	0	367872
411	1070	1102	1074	1105	1105	1109	1066	1062	1078	0	368977
412	1102	1074	1105	1105	1109	1066	1062	1078	1082	0	370086
413	1074	1105	1105	1109	1066	1062	1078	1082	1058	0	371152
414	1105	1105	1109	1066	1062	1078	1082	1058	1047	0	372214
415	1105	1109	1066	1062	1078	1082	1058	1047	1074	0	373292
416	1109	1066	1062	1078	1082	1058	1047	1074	1085	0	374374
417	1066	1062	1078	1082	1058	1047	1074	1085	1051	0	375432
418	1062	1078	1082	1058	1047	1074	1085	1051	1062	0	376479
419	1078	1082	1058	1047	1074	1085	1051	1062	1054	0	377553
420	1082	1058	1047	1074	1085	1051	1062	1054	1063	0	378638
421	1058	1047	1074	1085	1051	1062	1054	1063	1004	0	379689
422	1047	1074	1085	1051	1062	1054	1063	1004	996	0	380751
423	1074	1085	1051	1062	1054	1063	1004	996	1004	0	381805
424	1085	1051	1062	1054	1063	1004	996	1004	1015	0	382868
425	1051	1062	1054	1063	1004	996	1004	1015	1008	0	383872
426	1062	1054	1063	1004	996	1004	1015	1008	984	0	384868
427	1054	1063	1004	996	1004	1015	1008	984	1012	0	385872
428	1063	1004	996	1004	1015	1008	984	1012	1031	0	386887
429	1004	996	1004	1015	1008	984	1012	1031	1031	0	387895
430	996	1004	1015	1008	984	1012	1031	1031	1004	0	388879
431	1004	1015	1008	984	1012	1031	1031	1004	1016	0	389891
432	1015	1008	984	1012	1031	1031	1004	1016	1039	0	390922
433	1008	984	1012	1031	1031	1004	1016	1039	1015	0	391953
434	984	1012	1031	1031	1004	1016	1039	1015	1020	0	392957
435	1012	1031	1031	1004	1016	1039	1015	1020	1035	0	393973
436	1031	1031	1004	1016	1039	1015	1020	1035	1031	0	395012
437	1031	1004	1016	1039	1015	1020	1035	1031	1000	0	396027
438	1004	1016	1039	1015	1020	1035	1031	1000	1027	0	397047
439	1016	1039	1015	1020	1035	1031	1000	1027	1058	0	398082
440	1039	1015	1020	1035	1031	1000	1027	1058	1059	0	399113
441	1015	1020	1035	1031	1000	1027	1058	1059	1035	0	400113
442	1020	1035	1031	1000	1027	1058	1059	1035	1054	0	401140
443	1035	1031	1000	1027	1058	1059	1035	1054	1063	0	402198
444	1031	1000	1027	1058	1059	1035	1054	1063	1070	0	403257
445	1000	1027	1058	1059	1035	1054	1063	1070	1031	0	404292
446	1027	1058	1059	1035	1054	1063	1070	1031	1046	0	405346
447	1058	1059	1035	1054	1063	1070	1031	1046	1063	0	406409
448	1059	1035	1054	1063	1070	1031	1046	1063	1054	0	407479
449	1035	1054	1063	1070	1031	1046	1063	1054	1020	0	408510
450	1054	1063	1070	1031	1046	1063	1054	1020	1027	0	409556
451	1063	1070	1031	1046	1063	1054	1020	1027	1054	0	410619
452	1070	1031	1046	1063	1054	1020	1027	1054	1043	0	411673
453	1031	1046	1063	1054	1020	1027	1054	1043	1000	0	412693
454	1046	1063	1054	1020	1027	1054	1043	1000	502	0	413720
455	1063	1054	1020	1027	1054	1043	1000	502	623	0	414774
456	1054	1020	1027	1054	1043	1000	502	623	879	0	415817
457	1020	1027	1054	1043	1000	502	623	879	1023	0	416817
458	1027	1054	1043	1000	502	623	879	1023	510	1	417319
459	1054	1043	1000	502	623	879	1023	510	642	0	417942
460	1043	1000	502	623	879	1023	510	642	911	0	418821
461	1000	502	623	879	1023	510	642	911	1085	0	419844
462	502	623	879	1023	510	642	911	1085	1125	1	420354
463	623	879	1023	510	642	911	1085	1125	1089	0	420996
