index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
112	373	343	821	404	627	510	498	498	498	0	60716
113	343	821	404	627	510	498	498	498	494	0	61226
114	821	404	627	510	498	498	498	494	498	0	61724
115	404	627	510	498	498	498	494	498	486	0	62222
116	627	510	498	498	498	494	498	486	491	0	62720
117	510	498	498	498	494	498	486	491	397	0	63214
118	498	498	498	494	498	486	491	397	338	0	63712
119	498	498	494	498	486	491	397	338	759	0	64198
120	498	494	498	486	491	397	338	759	393	0	64689
121	494	498	486	491	397	338	759	393	603	1	65086
122	498	486	491	397	338	759	393	603	486	1	65424
123	486	491	397	338	759	393	603	486	483	0	66183
124	491	397	338	759	393	603	486	483	486	1	66576
125	397	338	759	393	603	486	483	486	479	0	67179
126	338	759	393	603	486	483	486	479	455	0	67665
127	759	393	603	486	483	486	479	455	510	0	68148
128	393	603	486	483	486	479	455	510	385	0	68634
129	603	486	483	486	479	455	510	385	584	0	69113
130	486	483	486	479	455	510	385	584	459	0	69568
131	483	486	479	455	510	385	584	459	517	0	70078
132	486	479	455	510	385	584	459	517	370	1	70463
133	479	455	510	385	584	459	517	370	335	0	71047
134	455	510	385	584	459	517	370	335	774	1	71506
135	510	385	584	459	517	370	335	774	486	0	72023
136	385	584	459	517	370	335	774	486	487	1	72393
137	584	459	517	370	335	774	486	487	474	1	72728
138	459	517	370	335	774	486	487	474	483	0	73502
139	517	370	335	774	486	487	474	483	479	0	73988
140	370	335	774	486	487	474	483	479	470	0	74475
141	335	774	486	487	474	483	479	470	397	0	74949
142	774	486	487	474	483	479	470	397	564	0	75432
143	486	487	474	483	479	470	397	564	475	0	75911
144	487	474	483	479	470	397	564	475	479	0	76381
145	474	483	479	470	397	564	475	479	471	1	76778
146	483	479	470	397	564	475	479	471	474	0	77342
147	479	470	397	564	475	479	471	474	382	0	77817
148	470	397	564	475	479	471	474	382	334	0	78296
149	397	564	475	479	471	474	382	334	739	0	78767
150	564	475	479	471	474	382	334	739	374	0	79241
151	475	479	471	474	382	334	739	374	607	1	79623
152	479	471	474	382	334	739	374	607	393	1	79957
153	471	474	382	334	739	374	607	393	572	0	80696
154	474	382	334	739	374	607	393	572	444	1	81070
155	382	334	739	374	607	393	572	444	517	0	81677
156	334	739	374	607	393	572	444	517	432	1	82070
157	739	374	607	393	572	444	517	432	506	0	82642
158	374	607	393	572	444	517	432	506	467	1	83086
159	607	393	572	444	517	432	506	467	463	0	83603
160	393	572	444	517	432	506	467	463	459	1	84035
161	572	444	517	432	506	467	463	459	479	0	84541
162	444	517	432	506	467	463	459	479	482	0	85008
163	517	432	506	467	463	459	479	482	467	0	85471
164	432	506	467	463	459	479	482	467	471	0	85930
165	506	467	463	459	479	482	467	471	471	0	86409
166	467	463	459	479	482	467	471	471	474	0	86891
167	463	459	479	482	467	471	471	474	479	0	87358
168	459	479	482	467	471	471	474	479	381	0	87829
169	479	482	467	471	471	474	479	381	549	0	88300
170	482	467	471	471	474	479	381	549	366	0	88774
171	467	471	471	474	479	381	549	366	607	0	89253
172	471	471	474	479	381	549	366	607	354	1	89634
173	471	474	479	381	549	366	607	354	576	0	90183
174	474	479	381	549	366	607	354	576	400	1	90549
175	479	381	549	366	607	354	576	400	541	0	91156
176	381	549	366	607	354	576	400	541	362	1	91510
177	549	366	607	354	576	400	541	362	572	0	92086
178	366	607	354	576	400	541	362	572	451	1	92486
179	607	354	576	400	541	362	572	451	456	0	93027
180	354	576	400	541	362	572	451	456	420	1	93389
181	576	400	541	362	572	451	456	420	486	0	93961
182	400	541	362	572	451	456	420	486	409	0	94412
183	541	362	572	451	456	420	486	409	490	0	94868
184	362	572	451	456	420	486	409	490	393	1	95288
185	572	451	456	420	486	409	490	393	510	0	95774
186	451	456	420	486	409	490	393	510	401	1	96183
187	456	420	486	409	490	393	510	401	470	0	96673
188	420	486	409	490	393	510	401	470	444	1	97066
189	486	409	490	393	510	401	470	444	440	0	97576
190	409	490	393	510	401	470	444	440	358	1	97977
191	490	393	510	401	470	444	440	358	311	0	98447
192	393	510	401	470	444	440	358	311	661	0	98891
193	510	401	470	444	440	358	311	661	343	0	99331
194	401	470	444	440	358	311	661	343	525	1	99689
195	470	444	440	358	311	661	343	525	432	1	100000
196	444	440	358	311	661	343	525	432	436	0	100661
197	440	358	311	661	343	525	432	436	428	1	101004
198	358	311	661	343	525	432	436	428	432	0	101529
199	311	661	343	525	432	436	428	432	377	0	101961
200	661	343	525	432	436	428	432	377	494	0	102397
201	343	525	432	436	428	432	377	494	390	0	102825
202	525	432	436	428	432	377	494	390	470	0	103257
203	432	436	428	432	377	494	390	470	436	1	103634
204	436	428	432	377	494	390	470	436	432	0	104128
205	428	432	377	494	390	470	436	432	432	1	104518
206	432	377	494	390	470	436	432	432	432	0	104988
207	377	494	390	470	436	432	432	432	362	0	105424
208	494	390	470	436	432	432	432	362	311	0	105856
209	390	470	436	432	432	432	362	311	623	0	106288
210	470	436	432	432	432	362	311	623	393	0	106720
211	436	432	432	432	362	311	623	393	478	1	107082
212	432	432	432	362	311	623	393	478	432	1	107393
213	432	432	362	311	623	393	478	432	432	0	108016
214	432	362	311	623	393	478	432	432	377	1	108409
215	362	311	623	393	478	432	432	377	483	0	108887
216	311	623	393	478	432	432	377	483	443	0	109319
217	623	393	478	432	432	377	483	443	413	0	109751
218	393	478	432	432	377	483	443	413	389	1	110128
219	478	432	432	377	483	443	413	389	471	0	110611
220	432	432	377	483	443	413	389	471	432	0	111054
221	432	377	483	443	413	389	471	432	428	0	111467
222	377	483	443	413	389	471	432	428	439	1	111856
223	483	443	413	389	471	432	428	439	405	0	112327
224	443	413	389	471	432	428	439	405	424	0	112759
225	413	389	471	432	428	439	405	424	424	0	113187
226	389	471	432	428	439	405	424	424	347	0	113626
227	471	432	428	439	405	424	424	347	498	0	114031
228	432	428	439	405	424	424	347	498	420	0	114455
229	428	439	405	424	424	347	498	420	424	0	114879
230	439	405	424	424	347	498	420	424	420	1	115226
231	405	424	424	347	498	420	424	420	424	0	115724
232	424	424	347	498	420	424	420	424	366	0	116144
233	424	347	498	420	424	420	424	366	483	0	116568
234	347	498	420	424	420	424	366	483	420	0	116988
235	498	420	424	420	424	366	483	420	416	0	117412
236	420	424	420	424	366	483	420	416	421	1	117778
237	424	420	424	366	483	420	416	421	428	0	118261
238	420	424	366	483	420	416	421	428	330	0	118681
239	424	366	483	420	416	421	428	330	522	0	119097
240	366	483	420	416	421	428	330	522	424	0	119518
241	483	420	416	421	428	330	522	424	428	0	119946
242	420	416	421	428	330	522	424	428	424	1	120276
243	416	421	428	330	522	424	428	424	428	0	120798
244	421	428	330	522	424	428	424	428	319	0	121222
245	428	330	522	424	428	424	428	319	533	0	121650
246	330	522	424	428	424	428	319	533	428	0	122074
247	522	424	428	424	428	319	533	428	428	0	122502
248	424	428	424	428	319	533	428	428	428	1	122821
249	428	424	428	319	533	428	428	428	428	0	123354
250	424	428	319	533	428	428	428	428	428	0	123782
251	428	319	533	428	428	428	428	428	428	0	124210
252	319	533	428	428	428	428	428	428	432	0	124638
253	533	428	428	428	428	428	428	432	428	0	125066
254	428	428	428	428	428	428	432	428	432	0	125494
255	428	428	428	428	428	432	428	432	432	0	125922
256	428	428	428	428	432	428	432	432	432	0	126354
257	428	428	428	432	428	432	432	432	440	0	126782
258	428	428	432	428	432	432	432	440	428	0	127214
259	428	432	428	432	432	432	440	428	443	0	127646
260	432	428	432	432	432	440	428	443	428	0	128078
261	428	432	432	432	440	428	443	428	428	0	128518
262	432	432	432	440	428	443	428	428	432	0	128946
263	432	432	440	428	443	428	428	432	436	0	129389
264	432	440	428	443	428	428	432	436	432	0	129817
265	440	428	443	428	428	432	436	432	432	0	130245
266	428	443	428	428	432	436	432	432	346	0	130677
267	443	428	428	432	436	432	432	346	521	0	131113
268	428	428	432	436	432	432	346	521	432	0	131545
269	428	432	436	432	432	346	521	432	432	0	131977
270	432	436	432	432	346	521	432	432	339	1	132323
271	436	432	432	346	521	432	432	339	529	0	132844
272	432	432	346	521	432	432	339	529	432	0	133276
273	432	346	521	432	432	339	529	432	432	0	133708
274	346	521	432	432	339	529	432	432	338	1	134047
275	521	432	432	339	529	432	432	338	529	0	134576
276	432	432	339	529	432	432	338	529	428	0	135008
277	432	339	529	432	432	338	529	428	432	0	135440
278	339	529	432	432	338	529	428	432	436	1	135778
279	529	432	432	338	529	428	432	436	432	0	136307
280	432	432	338	529	428	432	436	432	346	0	136735
281	432	338	529	428	432	436	432	346	537	0	137167
282	338	529	428	432	436	432	346	537	397	0	137603
283	529	428	432	436	432	346	537	397	479	0	138035
284	428	432	436	432	346	537	397	479	447	1	138381
285	432	436	432	346	537	397	479	447	444	0	138918
286	436	432	346	537	397	479	447	444	342	1	139315
287	432	346	537	397	479	447	444	342	557	0	139794
288	346	537	397	479	447	444	342	557	346	0	140241
289	537	397	479	447	444	342	557	346	552	0	140685
290	397	479	447	444	342	557	346	552	452	1	141027
291	479	447	444	342	557	346	552	452	443	0	141584
292	447	444	342	557	346	552	452	443	397	1	141930
293	444	342	557	346	552	452	443	397	514	0	142482
294	342	557	346	552	452	443	397	514	444	0	142934
295	557	346	552	452	443	397	514	444	451	0	143377
296	346	552	452	443	397	514	444	451	373	1	143774
297	552	452	443	397	514	444	451	373	530	0	144288
298	452	443	397	514	444	451	373	530	354	0	144732
299	443	397	514	444	451	373	530	354	564	0	145183
300	397	514	444	451	373	530	354	564	459	1	145556
301	514	444	451	373	530	354	564	459	459	0	146086
302	444	451	373	530	354	564	459	459	331	1	146440
303	451	373	530	354	564	459	459	331	603	0	147004
304	373	530	354	564	459	459	331	603	467	0	147463
305	530	354	564	459	459	331	603	467	467	0	147922
306	354	564	459	459	331	603	467	467	366	1	148253
307	564	459	459	331	603	467	467	366	583	0	148856
308	459	459	331	603	467	467	366	583	409	0	149323
309	459	331	603	467	467	366	583	409	525	0	149790
310	331	603	467	467	366	583	409	525	475	1	150156
311	603	467	467	366	583	409	525	475	471	0	150739
312	467	467	366	583	409	525	475	471	350	1	151148
313	467	366	583	409	525	475	471	350	599	0	151673
314	366	583	409	525	475	471	350	599	486	0	152148
315	583	409	525	475	471	350	599	486	483	0	152619
316	409	525	475	471	350	599	486	483	479	1	152969
317	525	475	471	350	599	486	483	479	490	0	153568
318	475	471	350	599	486	483	479	490	482	0	154054
319	471	350	599	486	483	479	490	482	502	0	154537
320	350	599	486	483	479	490	482	502	335	0	155016
321	599	486	483	479	490	482	502	335	654	0	155506
322	486	483	479	490	482	502	335	654	389	0	155988
323	483	479	490	482	502	335	654	389	626	0	156490
324	479	490	482	502	335	654	389	626	487	1	156825
325	490	482	502	335	654	389	626	487	486	0	157479
326	482	502	335	654	389	626	487	486	506	1	157868
327	502	335	654	389	626	487	486	506	498	0	158494
328	335	654	389	626	487	486	506	498	486	0	158981
329	654	389	626	487	486	506	498	486	494	0	159467
330	389	626	487	486	506	498	486	494	386	0	159973
331	626	487	486	506	498	486	494	386	603	0	160471
332	487	486	506	498	486	494	386	603	381	0	160957
333	486	506	498	486	494	386	603	381	599	0	161451
334	506	498	486	494	386	603	381	599	494	1	161837
335	498	486	494	386	603	381	599	494	475	0	162440
336	486	494	386	603	381	599	494	475	358	1	162821
337	494	386	603	381	599	494	475	358	646	0	163420
338	386	603	381	599	494	475	358	646	412	0	163914
339	603	381	599	494	475	358	646	412	553	0	164389
340	381	599	494	475	358	646	412	553	338	1	164747
341	599	494	475	358	646	412	553	338	654	0	165393
342	494	475	358	646	412	553	338	654	490	1	165805
343	475	358	646	412	553	338	654	490	495	0	166358
344	358	646	412	553	338	654	490	495	490	1	166696
345	646	412	553	338	654	490	495	490	510	0	167350
346	412	553	338	654	490	495	490	510	354	0	167840
347	553	338	654	490	495	490	510	354	669	0	168335
348	338	654	490	495	490	510	354	669	385	0	168825
349	654	490	495	490	510	354	669	385	654	0	169335
350	490	495	490	510	354	669	385	654	514	1	169689
351	495	490	510	354	669	385	654	514	509	0	170358
352	490	510	354	669	385	654	514	509	514	1	170743
353	510	354	669	385	654	514	509	514	517	0	171397
354	354	669	385	654	514	509	514	517	366	0	171911
355	669	385	654	514	509	514	517	366	677	0	172420
356	385	654	514	509	514	517	366	677	397	0	172934
357	654	514	509	514	517	366	677	397	642	0	173451
358	514	509	514	517	366	677	397	642	514	1	173817
359	509	514	517	366	677	397	642	514	525	0	174494
360	514	517	366	677	397	642	514	525	350	1	174891
361	517	366	677	397	642	514	525	350	716	0	175533
362	366	677	397	642	514	525	350	716	378	0	176047
363	677	397	642	514	525	350	716	378	688	0	176572
364	397	642	514	525	350	716	378	688	529	1	176922
365	642	514	525	350	716	378	688	529	537	0	177638
366	514	525	350	716	378	688	529	537	518	1	178016
367	525	350	716	378	688	529	537	518	545	0	178704
368	350	716	378	688	529	537	518	545	373	0	179233
369	716	378	688	529	537	518	545	373	740	0	179770
370	378	688	529	537	518	545	373	740	393	0	180288
371	688	529	537	518	545	373	740	393	712	0	180833
372	529	537	518	545	373	740	393	712	393	1	181206
373	537	518	545	373	740	393	712	393	673	0	181946
374	518	545	373	740	393	712	393	673	525	1	182339
375	545	373	740	393	712	393	673	525	521	0	183051
376	373	740	393	712	393	673	525	521	522	1	183444
377	740	393	712	393	673	525	521	522	533	0	184117
378	393	712	393	673	525	521	522	533	393	0	184642
379	712	393	673	525	521	522	533	393	331	0	185163
380	393	673	525	521	522	533	393	331	863	0	185685
381	673	525	521	522	533	393	331	863	393	0	186218
382	525	521	522	533	393	331	863	393	662	1	186611
383	521	522	533	393	331	863	393	662	517	1	186942
384	522	533	393	331	863	393	662	517	526	0	187805
385	533	393	331	863	393	662	517	526	521	1	188198
386	393	331	863	393	662	517	526	521	502	0	188860
387	331	863	393	662	517	526	521	502	514	0	189377
388	863	393	662	517	526	521	502	514	521	0	189903
389	393	662	517	526	521	502	514	521	502	0	190424
390	662	517	526	521	502	514	521	502	385	0	190926
391	517	526	521	502	514	521	502	385	666	0	191440
392	526	521	502	514	521	502	385	666	521	0	191961
393	521	502	514	521	502	385	666	521	529	0	192463
394	502	514	521	502	385	666	521	529	537	1	192848
395	514	521	502	385	666	521	529	537	525	0	193514
396	521	502	385	666	521	529	537	525	444	0	194035
397	502	385	666	521	529	537	525	444	603	0	194564
398	385	666	521	529	537	525	444	603	518	0	195101
399	666	521	529	537	525	444	603	518	513	0	195626
400	521	529	537	525	444	603	518	513	502	1	196070
401	529	537	525	444	603	518	513	502	514	0	196673
402	537	525	444	603	518	513	502	514	502	0	197191
403	525	444	603	518	513	502	514	502	506	0	197704
404	444	603	518	513	502	514	502	506	505	0	198206
405	603	518	513	502	514	502	506	505	510	0	198720
406	518	513	502	514	502	506	505	510	401	0	199222
407	513	502	514	502	506	505	510	401	603	0	199728
408	502	514	502	506	505	510	401	603	366	0	200233
409	514	502	506	505	510	401	603	366	634	0	200743
410	502	506	505	510	401	603	366	634	366	1	201144
411	506	505	510	401	603	366	634	366	611	0	201747
412	505	510	401	603	366	634	366	611	404	1	202113
413	510	401	603	366	634	366	611	404	565	0	202747
414	401	603	366	634	366	611	404	565	424	1	203113
415	603	366	634	366	611	404	565	424	529	0	203724
416	366	634	366	611	404	565	424	529	354	1	204128
417	634	366	611	404	565	424	529	354	584	0	204693
418	366	611	404	565	424	529	354	584	408	1	205117
419	611	404	565	424	529	354	584	408	526	0	205646
420	404	565	424	529	354	584	408	526	365	1	206000
421	565	424	529	354	584	408	526	365	568	0	206584
422	424	529	354	584	408	526	365	568	421	1	206992
423	529	354	584	408	526	365	568	421	502	0	207518
424	354	584	408	526	365	568	421	502	420	1	207883
425	584	408	526	365	568	421	502	420	486	0	208451
426	408	526	365	568	421	502	420	486	416	1	208872
427	526	365	568	421	502	420	486	416	491	0	209374
428	365	568	421	502	420	486	416	491	358	1	209794
429	568	421	502	420	486	416	491	358	548	0	210280
430	421	502	420	486	416	491	358	548	362	1	210696
431	502	420	486	416	491	358	548	362	533	0	211187
432	420	486	416	491	358	548	362	533	358	1	211545
433	486	416	491	358	548	362	533	358	553	0	212093
434	416	491	358	548	362	533	358	553	358	1	212455
435	491	358	548	362	533	358	553	358	545	0	212988
436	358	548	362	533	358	553	358	545	404	1	213346
437	548	362	533	358	553	358	545	404	494	0	213899
438	362	533	358	553	358	545	404	494	351	1	214257
439	533	358	553	358	545	404	494	351	540	0	214802
440	358	553	358	545	404	494	351	540	444	1	215206
441	553	358	545	404	494	351	540	444	436	0	215700
442	358	545	404	494	351	540	444	436	385	1	216051
443	545	404	494	351	540	444	436	385	498	0	216591
444	404	494	351	540	444	436	385	498	354	0	217035
445	494	351	540	444	436	385	498	354	514	0	217471
446	351	540	444	436	385	498	354	514	385	1	217856
447	540	444	436	385	498	354	514	385	502	0	218354
448	444	436	385	498	354	514	385	502	389	1	218708
449	436	385	498	354	514	385	502	389	471	0	219222
450	385	498	354	514	385	502	389	471	405	1	219607
451	498	354	514	385	502	389	471	405	455	0	220109
452	354	514	385	502	389	471	405	455	350	1	220498
453	514	385	502	389	471	405	455	350	514	0	220969
454	385	502	389	471	405	455	350	514	408	1	221374
455	502	389	471	405	455	350	514	408	409	0	221829
456	389	471	405	455	350	514	408	409	389	1	222179
457	471	405	455	350	514	408	409	389	463	0	222693
458	405	455	350	514	408	409	389	463	389	1	223101
459	455	350	514	408	409	389	463	389	502	0	223510
460	350	514	408	409	389	463	389	502	358	1	223899
461	514	408	409	389	463	389	502	358	494	0	224362
462	408	409	389	463	389	502	358	494	342	1	224751
463	409	389	463	389	502	358	494	342	502	0	225253
464	389	463	389	502	358	494	342	502	323	1	225611
465	463	389	502	358	494	342	502	323	522	0	226105
466	389	502	358	494	342	502	323	522	369	1	226447
467	502	358	494	342	502	323	522	369	370	0	226949
468	358	494	342	502	323	522	369	370	319	1	227272
469	494	342	502	323	522	369	370	319	634	0	227794
470	342	502	323	522	369	370	319	634	421	1	228163
471	502	323	522	369	370	319	634	421	416	1	228533
472	323	522	369	370	319	634	421	416	335	1	228852
473	522	369	370	319	634	421	416	335	505	0	229486
474	369	370	319	634	421	416	335	505	335	0	229907
475	370	319	634	421	416	335	505	335	502	0	230323
476	319	634	421	416	335	505	335	502	331	1	230658
477	634	421	416	335	505	335	502	331	486	0	231163
478	421	416	335	505	335	502	331	486	432	1	231498
479	416	335	505	335	502	331	486	432	393	0	232000
480	335	505	335	502	331	486	432	393	416	1	232331
481	505	335	502	331	486	432	393	416	440	0	232817
482	335	502	331	486	432	393	416	440	335	0	233249
483	502	331	486	432	393	416	440	335	315	0	233642
484	331	486	432	393	416	440	335	315	564	1	234058
485	486	432	393	416	440	335	315	564	416	0	234498
486	432	393	416	440	335	315	564	416	374	1	234833
487	393	416	440	335	315	564	416	374	447	1	235148
488	416	440	335	315	564	416	374	447	421	0	235712
489	440	335	315	564	416	374	447	421	295	0	236128
490	335	315	564	416	374	447	421	295	510	1	236502
491	315	564	416	374	447	421	295	510	428	0	236949
492	564	416	374	447	421	295	510	428	389	0	237370
493	416	374	447	421	295	510	428	389	339	1	237665
494	374	447	421	295	510	428	389	339	471	0	238175
495	447	421	295	510	428	389	339	471	408	0	238603
496	421	295	510	428	389	339	471	408	416	0	238992
497	295	510	428	389	339	471	408	416	405	1	239331
498	510	428	389	339	471	408	416	405	413	0	239802
499	428	389	339	471	408	416	405	413	408	0	240210
500	389	339	471	408	416	405	413	408	409	0	240626
501	339	471	408	416	405	413	408	409	408	0	241031
502	471	408	416	405	413	408	409	408	409	0	241444
503	408	416	405	413	408	409	408	409	408	0	241852
504	416	405	413	408	409	408	409	408	417	0	242261
505	405	413	408	409	408	409	408	417	401	0	242669
506	413	408	409	408	409	408	417	401	412	0	243078
507	408	409	408	409	408	417	401	412	405	0	243486
508	409	408	409	408	417	401	412	405	412	0	243903
509	408	409	408	417	401	412	405	412	374	0	244304
510	409	408	417	401	412	405	412	374	451	0	244716
511	408	417	401	412	405	412	374	451	366	0	245121
512	417	401	412	405	412	374	451	366	455	0	245533
513	401	412	405	412	374	451	366	455	412	0	245907
514	412	405	412	374	451	366	455	412	409	0	246358
515	405	412	374	451	366	455	412	409	416	1	246724
516	412	374	451	366	455	412	409	416	405	0	247179
517	374	451	366	455	412	409	416	405	409	0	247591
518	451	366	455	412	409	416	405	409	381	0	248000
519	366	455	412	409	416	405	409	381	440	0	248416
520	455	412	409	416	405	409	381	440	416	0	248821
521	412	409	416	405	409	381	440	416	412	0	249230
522	409	416	405	409	381	440	416	412	409	0	249611
523	416	405	409	381	440	416	412	409	412	0	250051
524	405	409	381	440	416	412	409	412	405	0	250467
525	409	381	440	416	412	409	412	405	413	0	250879
526	381	440	416	412	409	412	405	413	404	0	251288
527	440	416	412	409	412	405	413	404	343	0	251700
528	416	412	409	412	405	413	404	343	478	0	252105
529	412	409	412	405	413	404	343	478	413	0	252518
530	409	412	405	413	404	343	478	413	412	0	252922
531	412	405	413	404	343	478	413	412	311	1	253265
532	405	413	404	343	478	413	412	311	510	0	253743
533	413	404	343	478	413	412	311	510	397	0	254156
534	404	343	478	413	412	311	510	397	416	0	254568
535	343	478	413	412	311	510	397	416	491	1	254879
536	478	413	412	311	510	397	416	491	319	0	255389
537	413	412	311	510	397	416	491	319	424	0	255786
538	412	311	510	397	416	491	319	424	404	0	256202
539	311	510	397	416	491	319	424	404	335	1	256693
540	510	397	416	491	319	424	404	335	486	0	257012
541	397	416	491	319	424	404	335	486	409	0	257436
542	416	491	319	424	404	335	486	409	409	0	257840
543	491	319	424	404	335	486	409	409	311	1	258175
544	319	424	404	335	486	409	409	311	514	0	258661
545	424	404	335	486	409	409	311	514	404	0	259070
546	404	335	486	409	409	311	514	404	413	0	259479
547	335	486	409	409	311	514	404	413	323	1	259790
548	486	409	409	311	514	404	413	323	494	0	260304
549	409	409	311	514	404	413	323	494	416	0	260708
550	409	311	514	404	413	323	494	416	413	0	261121
551	311	514	404	413	323	494	416	413	322	1	261444
552	514	404	413	323	494	416	413	322	510	0	261938
553	404	413	323	494	416	413	322	510	382	0	262354
554	413	323	494	416	413	322	510	382	416	0	262767
555	323	494	416	413	322	510	382	416	346	1	263089
556	494	416	413	322	510	382	416	346	533	0	263599
557	416	413	322	510	382	416	346	533	362	0	263981
558	413	322	510	382	416	346	533	362	479	0	264397
559	322	510	382	416	346	533	362	479	362	1	264743
