index	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	Filter	Time
104	880	463	902	463	934	467	988	460	1000	0	74992
105	463	902	463	934	467	988	460	1000	463	1	75459
106	902	463	934	467	988	460	1000	463	1023	0	76447
107	463	934	467	988	460	1000	463	1023	459	1	76907
108	934	467	988	460	1000	463	1023	459	1023	0	77907
109	467	988	460	1000	463	1023	459	1023	460	1	78370
110	988	460	1000	463	1023	459	1023	460	988	0	79393
111	460	1000	463	1023	459	1023	460	988	471	1	79852
112	1000	463	1023	459	1023	460	988	471	965	0	80875
113	463	1023	459	1023	460	988	471	965	471	1	81335
114	1023	459	1023	460	988	471	965	471	933	0	82323
115	459	1023	460	988	471	965	471	933	467	1	82794
116	1023	460	988	471	965	471	933	467	923	0	83759
117	460	988	471	965	471	933	467	923	474	1	84230
118	988	471	965	471	933	467	923	474	911	0	85163
119	471	965	471	933	467	923	474	911	471	1	85630
120	965	471	933	467	923	474	911	471	926	0	86553
121	471	933	467	923	474	911	471	926	478	1	87027
122	933	467	923	474	911	471	926	478	992	0	87938
123	467	923	474	911	471	926	478	992	467	1	88409
124	923	474	911	471	926	478	992	467	996	0	89335
125	474	911	471	926	478	992	467	996	471	1	89813
126	911	471	926	478	992	467	996	471	1004	0	90805
127	471	926	478	992	467	996	471	1004	467	1	91272
128	926	478	992	467	996	471	1004	467	996	0	92268
129	478	992	467	996	471	1004	467	996	467	1	92739
130	992	467	996	471	1004	467	996	467	988	0	93743
131	467	996	471	1004	467	996	467	988	471	1	94210
132	996	471	1004	467	996	467	988	471	985	0	95206
133	471	1004	467	996	467	988	471	985	463	1	95673
134	1004	467	996	467	988	471	985	463	969	0	96661
135	467	996	467	988	471	985	463	969	470	1	97132
136	996	467	988	471	985	463	969	470	981	0	98117
137	467	988	471	985	463	969	470	981	467	1	98580
138	988	471	985	463	969	470	981	467	992	0	99549
139	471	985	463	969	470	981	467	992	463	1	100019
140	985	463	969	470	981	467	992	463	969	0	101000
141	463	969	470	981	467	992	463	969	471	1	101467
142	969	470	981	467	992	463	969	471	1004	0	102459
143	470	981	467	992	463	969	471	1004	463	1	102922
144	981	467	992	463	969	471	1004	463	1035	0	103891
145	467	992	463	969	471	1004	463	1035	467	1	104362
146	992	463	969	471	1004	463	1035	467	1066	0	105366
147	463	969	471	1004	463	1035	467	1066	459	1	105829
148	969	471	1004	463	1035	467	1066	459	1008	0	106864
149	471	1004	463	1035	467	1066	459	1008	459	1	107331
150	1004	463	1035	467	1066	459	1008	459	942	0	108397
151	463	1035	467	1066	459	1008	459	942	470	1	108856
152	1035	467	1066	459	1008	459	942	470	965	0	109864
153	467	1066	459	1008	459	942	470	965	460	1	110323
154	1066	459	1008	459	942	470	965	460	988	0	111265
155	459	1008	459	942	470	965	460	988	463	1	111735
156	1008	459	942	470	965	460	988	463	1039	0	112700
157	459	942	470	965	460	988	463	1039	459	1	113160
158	942	470	965	460	988	463	1039	459	1035	0	114148
159	470	965	460	988	463	1039	459	1035	455	1	114611
160	965	460	988	463	1039	459	1035	455	1020	0	115650
161	460	988	463	1039	459	1035	455	1020	455	1	116109
162	988	463	1039	459	1035	455	1020	455	1008	0	117144
163	463	1039	459	1035	455	1020	455	1008	455	1	117599
164	1039	459	1035	455	1020	455	1008	455	1008	0	118619
165	459	1035	455	1020	455	1008	455	1008	459	1	119074
166	1035	455	1020	455	1008	455	1008	459	1062	0	120082
167	455	1020	455	1008	455	1008	459	1062	455	1	120537
168	1020	455	1008	455	1008	459	1062	455	1067	0	121545
169	455	1008	455	1008	459	1062	455	1067	455	1	122004
170	1008	455	1008	459	1062	455	1067	455	1078	0	123066
171	455	1008	459	1062	455	1067	455	1078	455	1	123521
172	1008	459	1062	455	1067	455	1078	455	1062	0	124588
173	459	1062	455	1067	455	1078	455	1062	451	1	125043
174	1062	455	1067	455	1078	455	1062	451	1032	0	126121
175	455	1067	455	1078	455	1062	451	1032	455	1	126576
176	1067	455	1078	455	1062	451	1032	455	1015	0	127638
177	455	1078	455	1062	451	1032	455	1015	456	1	128089
178	1078	455	1062	451	1032	455	1015	456	1004	0	129121
179	455	1062	451	1032	455	1015	456	1004	455	1	129576
180	1062	451	1032	455	1015	456	1004	455	1019	0	130591
181	451	1032	455	1015	456	1004	455	1019	456	1	131047
182	1032	455	1015	456	1004	455	1019	456	1015	0	132051
183	455	1015	456	1004	455	1019	456	1015	451	1	132506
184	1015	456	1004	455	1019	456	1015	451	1004	0	133525
185	456	1004	455	1019	456	1015	451	1004	460	1	133981
186	1004	455	1019	456	1015	451	1004	460	1007	0	134996
187	455	1019	456	1015	451	1004	460	1007	452	1	135447
188	1019	456	1015	451	1004	460	1007	452	1004	0	136451
189	456	1015	451	1004	460	1007	452	1004	459	1	136911
190	1015	451	1004	460	1007	452	1004	459	1015	0	137918
191	451	1004	460	1007	452	1004	459	1015	456	1	138370
192	1004	460	1007	452	1004	459	1015	456	1015	0	139374
193	460	1007	452	1004	459	1015	456	1015	455	1	139833
194	1007	452	1004	459	1015	456	1015	455	1059	0	140848
195	452	1004	459	1015	456	1015	455	1059	455	1	141304
196	1004	459	1015	456	1015	455	1059	455	1093	0	142319
197	459	1015	456	1015	455	1059	455	1093	452	1	142774
198	1015	456	1015	455	1059	455	1093	452	1109	0	143833
199	456	1015	455	1059	455	1093	452	1109	451	1	144288
200	1015	455	1059	455	1093	452	1109	451	1039	0	145381
201	455	1059	455	1093	452	1109	451	1039	455	1	145833
202	1059	455	1093	452	1109	451	1039	455	1004	0	146942
203	455	1093	452	1109	451	1039	455	1004	463	1	147393
204	1093	452	1109	451	1039	455	1004	463	1055	0	148432
205	452	1109	451	1039	455	1004	463	1055	455	1	148887
206	1109	451	1039	455	1004	463	1055	455	1101	0	149891
207	451	1039	455	1004	463	1055	455	1101	455	1	150354
208	1039	455	1004	463	1055	455	1101	455	1140	0	151409
209	455	1004	463	1055	455	1101	455	1140	452	1	151864
210	1004	463	1055	455	1101	455	1140	452	1085	0	152965
211	463	1055	455	1101	455	1140	452	1085	459	1	153420
212	1055	455	1101	455	1140	452	1085	459	1117	0	154560
213	455	1101	455	1140	452	1085	459	1117	455	1	155012
214	1101	455	1140	452	1085	459	1117	455	1070	0	156097
215	455	1140	452	1085	459	1117	455	1070	452	1	156556
216	1140	452	1085	459	1117	455	1070	452	1043	0	157673
217	452	1085	459	1117	455	1070	452	1043	459	1	158128
218	1085	459	1117	455	1070	452	1043	459	1043	0	159198
219	459	1117	455	1070	452	1043	459	1043	455	1	159650
220	1117	455	1070	452	1043	459	1043	455	1062	0	160693
221	455	1070	452	1043	459	1043	455	1062	463	1	161152
222	1070	452	1043	459	1043	455	1062	463	1035	0	162195
223	452	1043	459	1043	455	1062	463	1035	455	1	162650
224	1043	459	1043	455	1062	463	1035	455	981	0	163712
225	459	1043	455	1062	463	1035	455	981	471	1	164175
226	1043	455	1062	463	1035	455	981	471	992	0	165210
227	455	1062	463	1035	455	981	471	992	459	1	165665
228	1062	463	1035	455	981	471	992	459	981	0	166646
229	463	1035	455	981	471	992	459	981	463	1	167117
230	1035	455	981	471	992	459	981	463	1023	0	168109
231	455	981	471	992	459	981	463	1023	459	1	168568
232	981	471	992	459	981	463	1023	459	1027	0	169549
233	471	992	459	981	463	1023	459	1027	463	1	170012
234	992	459	981	463	1023	459	1027	463	1070	0	171035
235	459	981	463	1023	459	1027	463	1070	460	1	171494
236	981	463	1023	459	1027	463	1070	460	1132	0	172521
237	463	1023	459	1027	463	1070	460	1132	451	1	172984
238	1023	459	1027	463	1070	460	1132	451	1063	0	174054
239	459	1027	463	1070	460	1132	451	1063	463	1	174514
240	1027	463	1070	460	1132	451	1063	463	1019	0	175646
241	463	1070	460	1132	451	1063	463	1019	459	1	176097
242	1070	460	1132	451	1063	463	1019	459	1004	0	177160
243	460	1132	451	1063	463	1019	459	1004	467	1	177623
244	1132	451	1063	463	1019	459	1004	467	1058	0	178642
245	451	1063	463	1019	459	1004	467	1058	456	1	179101
246	1063	463	1019	459	1004	467	1058	456	1085	0	180105
247	463	1019	459	1004	467	1058	456	1085	459	1	180572
248	1019	459	1004	467	1058	456	1085	459	1074	0	181630
249	459	1004	467	1058	456	1085	459	1074	459	1	182086
250	1004	467	1058	456	1085	459	1074	459	1028	0	183171
251	467	1058	456	1085	459	1074	459	1028	459	1	183630
252	1058	456	1085	459	1074	459	1028	459	1023	0	184704
253	456	1085	459	1074	459	1028	459	1023	463	1	185163
254	1085	459	1074	459	1028	459	1023	463	1039	0	186191
255	459	1074	459	1028	459	1023	463	1039	459	1	186650
256	1074	459	1028	459	1023	463	1039	459	1000	0	187673
257	459	1028	459	1023	463	1039	459	1000	467	1	188136
258	1028	459	1023	463	1039	459	1000	467	1016	0	189175
259	459	1023	463	1039	459	1000	467	1016	459	1	189634
260	1023	463	1039	459	1000	467	1016	459	1031	0	190634
261	463	1039	459	1000	467	1016	459	1031	463	1	191101
262	1039	459	1000	467	1016	459	1031	463	1051	0	192117
263	459	1000	467	1016	459	1031	463	1051	463	1	192576
264	1000	467	1016	459	1031	463	1051	463	1031	0	193607
265	467	1016	459	1031	463	1051	463	1031	463	1	194070
266	1016	459	1031	463	1051	463	1031	463	1050	0	195121
267	459	1031	463	1051	463	1031	463	1050	463	1	195584
268	1031	463	1051	463	1031	463	1050	463	1055	0	196615
269	463	1051	463	1031	463	1050	463	1055	455	1	197078
270	1051	463	1031	463	1050	463	1055	455	1016	0	198128
271	463	1031	463	1050	463	1055	455	1016	463	1	198591
272	1031	463	1050	463	1055	455	1016	463	1015	0	199646
273	463	1050	463	1055	455	1016	463	1015	463	1	200101
274	1050	463	1055	455	1016	463	1015	463	985	0	201117
275	463	1055	455	1016	463	1015	463	985	463	1	201580
276	1055	455	1016	463	1015	463	985	463	996	0	202595
277	455	1016	463	1015	463	985	463	996	463	1	203058
278	1016	463	1015	463	985	463	996	463	1012	0	204043
279	463	1015	463	985	463	996	463	1012	455	1	204506
280	1015	463	985	463	996	463	1012	455	980	0	205502
281	463	985	463	996	463	1012	455	980	463	1	205965
282	985	463	996	463	1012	455	980	463	1012	0	206977
283	463	996	463	1012	455	980	463	1012	459	1	207432
284	996	463	1012	455	980	463	1012	459	981	0	208412
285	463	1012	455	980	463	1012	459	981	459	1	208875
286	1012	455	980	463	1012	459	981	459	1004	0	209887
287	455	980	463	1012	459	981	459	1004	459	1	210346
288	980	463	1012	459	981	459	1004	459	1027	0	211327
289	463	1012	459	981	459	1004	459	1027	452	1	211786
290	1012	459	981	459	1004	459	1027	452	1062	0	212790
291	459	981	459	1004	459	1027	452	1062	455	1	213249
292	981	459	1004	459	1027	452	1062	455	1129	0	214276
293	459	1004	459	1027	452	1062	455	1129	451	1	214728
294	1004	459	1027	452	1062	455	1129	451	1101	0	215790
295	459	1027	452	1062	455	1129	451	1101	451	1	216245
296	1027	452	1062	455	1129	451	1101	451	1137	0	217374
297	452	1062	455	1129	451	1101	451	1137	447	1	217825
298	1062	455	1129	451	1101	451	1137	447	1093	0	218926
299	455	1129	451	1101	451	1137	447	1093	452	1	219377
300	1129	451	1101	451	1137	447	1093	452	1113	0	220514
301	451	1101	451	1137	447	1093	452	1113	447	1	220961
302	1101	451	1137	447	1093	452	1113	447	1086	0	222054
303	451	1137	447	1093	452	1113	447	1086	443	1	222506
304	1137	447	1093	452	1113	447	1086	443	1035	0	223619
305	447	1093	452	1113	447	1086	443	1035	456	1	224066
306	1093	452	1113	447	1086	443	1035	456	1046	0	225152
307	452	1113	447	1086	443	1035	456	1046	452	1	225595
308	1113	447	1086	443	1035	456	1046	452	1050	0	226630
309	447	1086	443	1035	456	1046	452	1050	452	1	227086
310	1086	443	1035	456	1046	452	1050	452	1070	0	228132
311	443	1035	456	1046	452	1050	452	1070	451	1	228584
312	1035	456	1046	452	1050	452	1070	451	1070	0	229634
313	456	1046	452	1050	452	1070	451	1070	448	1	230086
314	1046	452	1050	452	1070	451	1070	448	1050	0	231156
315	452	1050	452	1070	451	1070	448	1050	451	1	231607
316	1050	452	1070	451	1070	448	1050	451	1109	0	232677
317	452	1070	451	1070	448	1050	451	1109	448	1	233125
318	1070	451	1070	448	1050	451	1109	448	1105	0	234175
319	451	1070	448	1050	451	1109	448	1105	451	1	234626
320	1070	448	1050	451	1109	448	1105	451	1125	0	235735
321	448	1050	451	1109	448	1105	451	1125	447	1	236183
322	1050	451	1109	448	1105	451	1125	447	1109	0	237288
323	451	1109	448	1105	451	1125	447	1109	444	1	237739
324	1109	448	1105	451	1125	447	1109	444	1082	0	238864
325	448	1105	451	1125	447	1109	444	1082	451	1	239311
326	1105	451	1125	447	1109	444	1082	451	1074	0	240420
327	451	1125	447	1109	444	1082	451	1074	443	1	240864
328	1125	447	1109	444	1082	451	1074	443	1051	0	241946
329	447	1109	444	1082	451	1074	443	1051	447	1	242397
330	1109	444	1082	451	1074	443	1051	447	1035	0	243471
331	444	1082	451	1074	443	1051	447	1035	448	1	243914
332	1082	451	1074	443	1051	447	1035	448	1016	0	244965
333	451	1074	443	1051	447	1035	448	1016	443	1	245412
334	1074	443	1051	447	1035	448	1016	443	1008	0	246447
335	443	1051	447	1035	448	1016	443	1008	451	1	246895
336	1051	447	1035	448	1016	443	1008	451	1055	0	247911
337	447	1035	448	1016	443	1008	451	1055	447	1	248354
338	1035	448	1016	443	1008	451	1055	447	1090	0	249362
339	448	1016	443	1008	451	1055	447	1090	443	1	249813
340	1016	443	1008	451	1055	447	1090	443	1047	0	250868
341	443	1008	451	1055	447	1090	443	1047	451	1	251315
342	1008	451	1055	447	1090	443	1047	451	1035	0	252405
343	451	1055	447	1090	443	1047	451	1035	452	1	252848
344	1055	447	1090	443	1047	451	1035	452	1004	0	253895
345	447	1090	443	1047	451	1035	452	1004	455	1	254346
346	1090	443	1047	451	1035	452	1004	455	1039	0	255381
347	443	1047	451	1035	452	1004	455	1039	447	1	255833
348	1047	451	1035	452	1004	455	1039	447	1039	0	256837
349	451	1035	452	1004	455	1039	447	1039	451	1	257292
350	1035	452	1004	455	1039	447	1039	451	1109	0	258331
351	452	1004	455	1039	447	1039	451	1109	444	1	258778
352	1004	455	1039	447	1039	451	1109	444	1113	0	259817
353	455	1039	447	1039	451	1109	444	1113	443	1	260268
354	1039	447	1039	451	1109	444	1113	443	1098	0	261377
355	447	1039	451	1109	444	1113	443	1098	443	1	261821
356	1039	451	1109	444	1113	443	1098	443	1086	0	262934
357	451	1109	444	1113	443	1098	443	1086	447	1	263377
358	1109	444	1113	443	1098	443	1086	447	1125	0	264475
359	444	1113	443	1098	443	1086	447	1125	443	1	264918
360	1113	443	1098	443	1086	447	1125	443	1121	0	266004
361	443	1098	443	1086	447	1125	443	1121	440	1	266451
362	1098	443	1086	447	1125	443	1121	440	389	0	267576
363	443	1086	447	1125	443	1121	440	389	727	1	268019
364	1086	447	1125	443	1121	440	389	727	464	0	269140
365	447	1125	443	1121	440	389	727	464	1151	1	269580
366	1125	443	1121	440	389	727	464	1151	444	0	269969
367	443	1121	440	389	727	464	1151	444	1163	0	270696
368	1121	440	389	727	464	1151	444	1163	444	1	271160
369	440	389	727	464	1151	444	1163	444	334	0	272311
370	389	727	464	1151	444	1163	444	334	810	1	272755
371	727	464	1151	444	1163	444	334	810	447	0	273918
372	464	1151	444	1163	444	334	810	447	1074	1	274362
373	1151	444	1163	444	334	810	447	1074	452	1	274696
374	444	1163	444	334	810	447	1074	452	1101	0	275506
375	1163	444	334	810	447	1074	452	1101	447	1	275953
376	444	334	810	447	1074	452	1101	447	1113	0	277027
377	334	810	447	1074	452	1101	447	1113	444	1	277479
378	810	447	1074	452	1101	447	1113	444	1089	0	278580
379	447	1074	452	1101	447	1113	444	1089	452	1	279027
380	1074	452	1101	447	1113	444	1089	452	1136	0	280140
381	452	1101	447	1113	444	1089	452	1136	447	1	280584
382	1101	447	1113	444	1089	452	1136	447	1101	0	281673
383	447	1113	444	1089	452	1136	447	1101	448	1	282125
384	1113	444	1089	452	1136	447	1101	448	1093	0	283261
385	444	1089	452	1136	447	1101	448	1093	452	1	283708
386	1089	452	1136	447	1101	448	1093	452	1062	0	284809
387	452	1136	447	1101	448	1093	452	1062	447	1	285257
388	1136	447	1101	448	1093	452	1062	447	1059	0	286350
389	447	1101	448	1093	452	1062	447	1059	455	1	286802
390	1101	448	1093	452	1062	447	1059	455	1202	0	287864
391	448	1093	452	1062	447	1059	455	1202	448	1	288311
392	1093	452	1062	447	1059	455	1202	448	338	0	289370
393	452	1062	447	1059	455	1202	448	338	786	1	289825
394	1062	447	1059	455	1202	448	338	786	455	0	291027
395	447	1059	455	1202	448	338	786	455	1129	1	291475
396	1059	455	1202	448	338	786	455	1129	447	1	291813
397	455	1202	448	338	786	455	1129	447	1121	0	292599
398	1202	448	338	786	455	1129	447	1121	444	1	293054
399	448	338	786	455	1129	447	1121	444	1144	0	294183
400	338	786	455	1129	447	1121	444	1144	451	1	294630
401	786	455	1129	447	1121	444	1144	451	1167	0	295751
402	455	1129	447	1121	444	1144	451	1167	444	1	296195
403	1129	447	1121	444	1144	451	1167	444	1136	0	297339
404	447	1121	444	1144	451	1167	444	1136	447	1	297790
405	1121	444	1144	451	1167	444	1136	447	1125	0	298957
406	444	1144	451	1167	444	1136	447	1125	451	1	299401
407	1144	451	1167	444	1136	447	1125	451	1028	0	300537
408	451	1167	444	1136	447	1125	451	1028	455	1	300984
409	1167	444	1136	447	1125	451	1028	455	1035	0	302109
410	444	1136	447	1125	451	1028	455	1035	455	1	302560
411	1136	447	1125	451	1028	455	1035	455	1058	0	303588
412	447	1125	451	1028	455	1035	455	1058	452	1	304043
413	1125	451	1028	455	1035	455	1058	452	1113	0	305078
414	451	1028	455	1035	455	1058	452	1113	447	1	305533
415	1028	455	1035	455	1058	452	1113	447	1097	0	306591
416	455	1035	455	1058	452	1113	447	1097	448	1	307043
417	1035	455	1058	452	1113	447	1097	448	1089	0	308156
418	455	1058	452	1113	447	1097	448	1089	452	1	308603
419	1058	452	1113	447	1097	448	1089	452	1155	0	309700
420	452	1113	447	1097	448	1089	452	1155	448	1	310148
421	1113	447	1097	448	1089	452	1155	448	1105	0	311237
422	447	1097	448	1089	452	1155	448	1105	451	1	311689
423	1097	448	1089	452	1155	448	1105	451	1082	0	312844
424	448	1089	452	1155	448	1105	451	1082	451	1	313292
425	1089	452	1155	448	1105	451	1082	451	1086	0	314397
426	452	1155	448	1105	451	1082	451	1086	447	1	314848
427	1155	448	1105	451	1082	451	1086	447	1094	0	315930
428	448	1105	451	1082	451	1086	447	1094	451	1	316381
429	1105	451	1082	451	1086	447	1094	451	1125	0	317467
430	451	1082	451	1086	447	1094	451	1125	447	1	317914
431	1082	451	1086	447	1094	451	1125	447	1078	0	319008
432	451	1086	447	1094	451	1125	447	1078	451	1	319459
433	1086	447	1094	451	1125	447	1078	451	1074	0	320584
434	447	1094	451	1125	447	1078	451	1074	455	1	321031
435	1094	451	1125	447	1078	451	1074	455	1051	0	322109
436	451	1125	447	1078	451	1074	455	1051	448	1	322560
437	1125	447	1078	451	1074	455	1051	448	1058	0	323634
438	447	1078	451	1074	455	1051	448	1058	455	1	324089
439	1078	451	1074	455	1051	448	1058	455	1074	0	325140
440	451	1074	455	1051	448	1058	455	1074	448	1	325588
441	1074	455	1051	448	1058	455	1074	448	1058	0	326646
442	455	1051	448	1058	455	1074	448	1058	455	1	327101
443	1051	448	1058	455	1074	448	1058	455	1078	0	328175
444	448	1058	455	1074	448	1058	455	1078	451	1	328623
445	1058	455	1074	448	1058	455	1078	451	1047	0	329681
446	455	1074	448	1058	455	1078	451	1047	448	1	330136
447	1074	448	1058	455	1078	451	1047	448	1027	0	331214
448	448	1058	455	1078	451	1047	448	1027	455	1	331665
449	1058	455	1078	451	1047	448	1027	455	1054	0	332712
450	455	1078	451	1047	448	1027	455	1054	448	1	333160
451	1078	451	1047	448	1027	455	1054	448	1054	0	334187
452	451	1047	448	1027	455	1054	448	1054	456	1	334642
453	1047	448	1027	455	1054	448	1054	456	1066	0	335696
454	448	1027	455	1054	448	1054	456	1066	447	1	336144
455	1027	455	1054	448	1054	456	1066	447	1055	0	337198
456	455	1054	448	1054	456	1066	447	1055	451	1	337654
457	1054	448	1054	456	1066	447	1055	451	1047	0	338720
458	448	1054	456	1066	447	1055	451	1047	451	1	339167
459	1054	456	1066	447	1055	451	1047	451	985	0	340222
460	456	1066	447	1055	451	1047	451	985	451	1	340673
461	1066	447	1055	451	1047	451	985	451	949	0	341720
462	447	1055	451	1047	451	985	451	949	456	1	342171
463	1055	451	1047	451	985	451	949	456	961	0	343156
464	451	1047	451	985	451	949	456	961	455	1	343607
465	1047	451	985	451	949	456	961	455	1027	0	344556
466	451	985	451	949	456	961	455	1027	448	1	345012
467	985	451	949	456	961	455	1027	448	1066	0	345973
468	451	949	456	961	455	1027	448	1066	451	1	346428
469	949	456	961	455	1027	448	1066	451	1101	0	347455
470	456	961	455	1027	448	1066	451	1101	448	1	347903
471	961	455	1027	448	1066	451	1101	448	335	0	348969
472	455	1027	448	1066	451	1101	448	335	770	1	349420
473	1027	448	1066	451	1101	448	335	770	455	0	350521
474	448	1066	451	1101	448	335	770	455	1245	1	350969
475	1066	451	1101	448	335	770	455	1245	444	1	351304
476	451	1101	448	335	770	455	1245	444	1222	0	352074
477	1101	448	335	770	455	1245	444	1222	443	1	352529
478	448	335	770	455	1245	444	1222	443	1230	0	353774
479	335	770	455	1245	444	1222	443	1230	443	1	354218
480	770	455	1245	444	1222	443	1230	443	1152	0	355440
481	455	1245	444	1222	443	1230	443	1152	444	1	355883
482	1245	444	1222	443	1230	443	1152	444	1105	0	357113
483	444	1222	443	1230	443	1152	444	1105	443	1	357556
484	1222	443	1230	443	1152	444	1105	443	1059	0	358708
485	443	1230	443	1152	444	1105	443	1059	451	1	359152
486	1230	443	1152	444	1105	443	1059	451	1074	0	360257
487	443	1152	444	1105	443	1059	451	1074	444	1	360700
488	1152	444	1105	443	1059	451	1074	444	1046	0	361759
489	444	1105	443	1059	451	1074	444	1046	448	1	362210
490	1105	443	1059	451	1074	444	1046	448	1043	0	363284
491	443	1059	451	1074	444	1046	448	1043	447	1	363728
492	1059	451	1074	444	1046	448	1043	447	1023	0	364774
493	451	1074	444	1046	448	1043	447	1023	448	1	365222
