i-2	i-1	i+0	i+1	i+2	Filter
396	993	677	451	965	0
993	677	451	965	704	1
677	451	965	704	689	2
451	965	704	689	409	0
965	704	689	409	1000	0
704	689	409	1000	700	1
689	409	1000	700	685	2
409	1000	700	685	685	0
1000	700	685	685	677	0
700	685	685	677	696	0
685	685	677	696	681	0
685	677	696	681	405	0
677	696	681	405	984	0
696	681	405	984	697	1
681	405	984	697	681	2
405	984	697	681	681	0
984	697	681	681	677	0
697	681	681	677	673	0
681	681	677	673	681	0
681	677	673	681	685	0
677	673	681	685	412	0
673	681	685	412	969	0
681	685	412	969	692	1
685	412	969	692	693	2
412	969	692	693	409	0
969	692	693	409	957	0
692	693	409	957	654	1
693	409	957	654	673	2
409	957	654	673	661	0
957	654	673	661	658	0
654	673	661	658	404	0
673	661	658	404	938	0
661	658	404	938	666	1
658	404	938	666	665	2
404	938	666	665	661	0
938	666	665	661	662	0
666	665	661	662	673	0
665	661	662	673	669	0
661	662	673	669	689	0
662	673	669	689	428	0
673	669	689	428	973	0
669	689	428	973	712	1
689	428	973	712	669	2
428	973	712	669	677	0
973	712	669	677	681	0
712	669	677	681	669	0
669	677	681	669	685	0
677	681	669	685	681	0
681	669	685	681	405	0
669	685	681	405	961	0
685	681	405	961	665	1
681	405	961	665	677	2
405	961	665	677	658	0
961	665	677	658	657	0
665	677	658	657	642	0
677	658	657	642	697	0
658	657	642	697	696	0
657	642	697	696	693	0
642	697	696	693	697	0
697	696	693	697	692	0
696	693	697	692	693	0
693	697	692	693	404	0
697	692	693	404	1000	0
692	693	404	1000	697	1
693	404	1000	697	677	2
404	1000	697	677	689	0
1000	697	677	689	673	0
697	677	689	673	669	0
677	689	673	669	673	0
689	673	669	673	673	0
673	669	673	673	666	0
669	673	673	666	677	0
673	673	666	677	669	0
673	666	677	669	662	0
666	677	669	662	404	0
677	669	662	404	938	0
669	662	404	938	661	1
662	404	938	661	654	2
404	938	661	654	658	0
938	661	654	658	389	0
661	654	658	389	922	0
654	658	389	922	638	1
658	389	922	638	646	2
389	922	638	646	634	0
922	638	646	634	405	0
638	646	634	405	872	0
646	634	405	872	638	1
634	405	872	638	634	2
405	872	638	634	615	0
872	638	634	615	607	0
638	634	615	607	638	0
634	615	607	638	619	0
615	607	638	619	614	0
607	638	619	614	619	0
638	619	614	619	607	0
619	614	619	607	409	0
614	619	607	409	844	0
619	607	409	844	615	1
607	409	844	615	618	2
409	844	615	618	603	0
844	615	618	603	607	0
615	618	603	607	611	0
618	603	607	611	607	0
603	607	611	607	607	0
607	611	607	607	401	0
611	607	607	401	829	0
607	607	401	829	615	1
607	401	829	615	611	2
401	829	615	611	603	0
829	615	611	603	618	0
615	611	603	618	405	0
611	603	618	405	837	0
603	618	405	837	603	1
618	405	837	603	603	2
405	837	603	603	599	0
837	603	603	599	611	0
603	603	599	611	409	0
603	599	611	409	824	0
599	611	409	824	600	1
611	409	824	600	603	2
409	824	600	603	583	0
824	600	603	583	588	0
600	603	583	588	432	0
603	583	588	432	790	0
583	588	432	790	618	1
588	432	790	618	592	2
432	790	618	592	595	0
790	618	592	595	599	0
618	592	595	599	592	0
592	595	599	592	591	0
595	599	592	591	611	0
599	592	591	611	584	0
592	591	611	584	599	0
591	611	584	599	592	0
611	584	599	592	587	0
584	599	592	587	603	0
599	592	587	603	424	0
592	587	603	424	814	0
587	603	424	814	626	1
603	424	814	626	584	2
424	814	626	584	603	0
814	626	584	603	603	0
626	584	603	603	428	0
584	603	603	428	813	0
603	603	428	813	592	1
603	428	813	592	599	2
428	813	592	599	603	0
813	592	599	603	591	0
592	599	603	591	425	0
599	603	591	425	809	0
603	591	425	809	607	1
591	425	809	607	599	2
425	809	607	599	607	0
809	607	599	607	607	0
607	599	607	607	424	0
599	607	607	424	813	0
607	607	424	813	604	1
607	424	813	604	618	2
424	813	604	618	611	0
813	604	618	611	611	0
604	618	611	611	611	0
618	611	611	611	622	0
611	611	611	622	607	0
611	611	622	607	615	0
611	622	607	615	401	0
622	607	615	401	868	0
607	615	401	868	611	1
615	401	868	611	603	2
401	868	611	603	611	0
868	611	603	611	595	0
611	603	611	595	447	0
603	611	595	447	798	0
611	595	447	798	599	1
595	447	798	599	615	2
447	798	599	615	603	0
798	599	615	603	607	0
599	615	603	607	417	0
615	603	607	417	817	0
603	607	417	817	607	1
607	417	817	607	615	2
417	817	607	615	595	0
817	607	615	595	607	0
607	615	595	607	611	0
615	595	607	611	603	0
595	607	611	603	611	0
607	611	603	611	599	0
611	603	611	599	599	0
603	611	599	599	615	0
611	599	599	615	607	0
599	599	615	607	611	0
599	615	607	611	611	0
615	607	611	611	603	0
607	611	611	603	615	0
611	611	603	615	611	0
611	603	615	611	408	0
603	615	611	408	868	0
615	611	408	868	611	1
611	408	868	611	615	2
408	868	611	615	614	0
868	611	615	614	611	0
611	615	614	611	413	0
615	614	611	413	856	0
614	611	413	856	595	1
611	413	856	595	607	2
413	856	595	607	619	0
856	595	607	619	603	0
595	607	619	603	603	0
607	619	603	603	619	0
619	603	603	619	622	0
603	603	619	622	588	0
603	619	622	588	622	0
619	622	588	622	607	0
622	588	622	607	619	0
588	622	607	619	619	0
622	607	619	619	622	0
607	619	619	622	603	0
619	619	622	603	623	0
619	622	603	623	611	0
622	603	623	611	618	0
603	623	611	618	623	0
623	611	618	623	607	0
611	618	623	607	615	0
618	623	607	615	611	0
623	607	615	611	622	0
607	615	611	622	603	0
615	611	622	603	611	0
611	622	603	611	615	0
622	603	611	615	607	0
603	611	615	607	627	0
611	615	607	627	599	0
615	607	627	599	630	0
607	627	599	630	592	0
627	599	630	592	607	0
599	630	592	607	618	0
630	592	607	618	592	0
592	607	618	592	599	0
607	618	592	599	615	0
618	592	599	615	595	0
592	599	615	595	607	0
599	615	595	607	607	0
615	595	607	607	599	0
595	607	607	599	599	0
607	607	599	599	604	0
607	599	599	604	595	0
599	599	604	595	595	0
599	604	595	595	599	0
604	595	595	599	600	0
595	595	599	600	595	0
595	599	600	595	615	0
599	600	595	615	591	0
600	595	615	591	603	0
595	615	591	603	611	0
615	591	603	611	592	0
591	603	611	592	583	0
603	611	592	583	615	0
611	592	583	615	623	0
592	583	615	623	393	0
583	615	623	393	836	0
615	623	393	836	607	1
623	393	836	607	611	2
393	836	607	611	634	0
836	607	611	634	576	0
607	611	634	576	599	0
611	634	576	599	607	0
634	576	599	607	604	0
576	599	607	604	603	0
599	607	604	603	618	0
607	604	603	618	600	0
604	603	618	600	599	0
603	618	600	599	615	0
618	600	599	615	618	0
600	599	615	618	619	0
599	615	618	619	634	0
615	618	619	634	623	0
618	619	634	623	401	0
619	634	623	401	867	0
634	623	401	867	623	1
623	401	867	623	622	2
401	867	623	622	615	0
867	623	622	615	615	0
623	622	615	615	638	0
622	615	615	638	592	0
615	615	638	592	618	0
615	638	592	618	615	0
638	592	618	615	603	0
592	618	615	603	615	0
618	615	603	615	615	0
615	603	615	615	607	0
603	615	615	607	614	0
615	615	607	614	619	0
615	607	614	619	631	0
607	614	619	631	583	0
614	619	631	583	631	0
619	631	583	631	622	0
631	583	631	622	603	0
583	631	622	603	619	0
631	622	603	619	615	0
622	603	619	615	607	0
603	619	615	607	614	0
619	615	607	614	615	0
615	607	614	615	592	0
607	614	615	592	614	0
614	615	592	614	631	0
615	592	614	631	611	0
592	614	631	611	611	0
614	631	611	611	611	0
631	611	611	611	607	0
611	611	611	607	603	0
611	611	607	603	603	0
611	607	603	603	599	0
607	603	603	599	615	0
603	603	599	615	603	0
603	599	615	603	615	0
599	615	603	615	614	0
615	603	615	614	607	0
603	615	614	607	611	0
615	614	607	611	607	0
614	607	611	607	607	0
607	611	607	607	631	0
611	607	607	631	587	0
607	607	631	587	599	0
607	631	587	599	615	0
631	587	599	615	611	0
587	599	615	611	599	0
599	615	611	599	615	0
615	611	599	615	599	0
611	599	615	599	607	0
599	615	599	607	619	0
615	599	607	619	599	0
599	607	619	599	607	0
607	619	599	607	611	0
619	599	607	611	599	0
599	607	611	599	607	0
607	611	599	607	600	0
611	599	607	600	607	0
599	607	600	607	614	0
607	600	607	614	592	0
600	607	614	592	630	0
607	614	592	630	584	0
614	592	630	584	615	0
592	630	584	615	591	0
630	584	615	591	615	0
584	615	591	615	607	0
615	591	615	607	622	0
591	615	607	622	592	0
615	607	622	592	615	0
607	622	592	615	603	0
622	592	615	603	603	0
592	615	603	603	626	0
615	603	603	626	588	0
603	603	626	588	607	0
603	626	588	607	615	0
626	588	607	615	611	0
588	607	615	611	610	0
607	615	611	610	611	0
615	611	610	611	619	0
611	610	611	619	623	0
610	611	619	623	618	0
611	619	623	618	627	0
619	623	618	627	611	0
623	618	627	611	618	0
618	627	611	618	631	0
627	611	618	631	622	0
611	618	631	622	615	0
618	631	622	615	623	0
631	622	615	623	638	0
622	615	623	638	583	0
615	623	638	583	615	0
623	638	583	615	607	0
638	583	615	607	607	0
583	615	607	607	611	0
615	607	607	611	619	0
607	607	611	619	603	0
607	611	619	603	619	0
611	619	603	619	607	0
619	603	619	607	614	0
603	619	607	614	627	0
619	607	614	627	607	0
607	614	627	607	618	0
614	627	607	618	615	0
627	607	618	615	623	0
607	618	615	623	618	0
618	615	623	618	623	0
615	623	618	623	634	0
623	618	623	634	611	0
618	623	634	611	623	0
623	634	611	623	626	0
634	611	623	626	607	0
611	623	626	607	611	0
623	626	607	611	611	0
626	607	611	611	611	0
607	611	611	611	603	0
611	611	611	603	611	0
611	611	603	611	615	0
611	603	611	615	603	0
603	611	615	603	595	0
611	615	603	595	615	0
615	603	595	615	603	0
603	595	615	603	607	0
595	615	603	607	619	0
615	603	607	619	607	0
603	607	619	607	618	0
607	619	607	618	604	0
619	607	618	604	614	0
607	618	604	614	615	0
618	604	614	615	611	0
604	614	615	611	615	0
614	615	611	615	611	0
615	611	615	611	607	0
611	615	611	607	618	0
615	611	607	618	607	0
611	607	618	607	619	0
607	618	607	619	642	0
618	607	619	642	588	0
607	619	642	588	614	0
619	642	588	614	627	0
642	588	614	627	591	0
588	614	627	591	623	0
614	627	591	623	615	0
627	591	623	615	618	0
591	623	615	618	611	0
623	615	618	611	638	0
615	618	611	638	596	0
618	611	638	596	611	0
611	638	596	611	630	0
638	596	611	630	626	0
596	611	630	626	611	0
611	630	626	611	627	0
630	626	611	627	607	0
626	611	627	607	615	0
611	627	607	615	622	0
627	607	615	622	619	0
607	615	622	619	618	0
615	622	619	618	611	0
622	619	618	611	600	0
619	618	611	600	622	0
618	611	600	622	599	0
611	600	622	599	615	0
600	622	599	615	630	0
622	599	615	630	584	0
599	615	630	584	607	0
615	630	584	607	607	0
630	584	607	607	599	0
584	607	607	599	619	0
607	607	599	619	615	0
607	599	619	615	603	0
599	619	615	603	619	0
619	615	603	619	603	0
615	603	619	603	611	0
603	619	603	611	603	0
619	603	611	603	615	0
603	611	603	615	607	0
611	603	615	607	610	0
603	615	607	610	600	0
615	607	610	600	622	0
607	610	600	622	596	0
610	600	622	596	614	0
600	622	596	614	596	0
622	596	614	596	614	0
596	614	596	614	604	0
614	596	614	604	607	0
596	614	604	607	618	0
614	604	607	618	596	0
604	607	618	596	610	0
607	618	596	610	615	0
618	596	610	615	603	0
596	610	615	603	619	0
610	615	603	619	607	0
615	603	619	607	611	0
603	619	607	611	611	0
619	607	611	611	615	0
607	611	611	615	607	0
611	611	615	607	614	0
611	615	607	614	619	0
615	607	614	619	599	0
607	614	619	599	615	0
614	619	599	615	603	0
619	599	615	603	611	0
599	615	603	611	599	0
615	603	611	599	615	0
603	611	599	615	607	0
611	599	615	607	615	0
599	615	607	615	615	0
615	607	615	615	599	0
607	615	615	599	611	0
615	615	599	611	607	0
615	599	611	607	615	0
599	611	607	615	611	0
611	607	615	611	595	0
607	615	611	595	619	0
615	611	595	619	610	0
611	595	619	610	607	0
595	619	610	607	615	0
619	610	607	615	599	0
610	607	615	599	607	0
607	615	599	607	611	0
615	599	607	611	607	0
599	607	611	607	611	0
607	611	607	611	607	0
611	607	611	607	607	0
607	611	607	607	607	0
611	607	607	607	611	0
607	607	607	611	607	0
607	607	611	607	615	0
607	611	607	615	603	0
611	607	615	603	603	0
607	615	603	603	611	0
615	603	603	611	607	0
603	603	611	607	603	0
603	611	607	603	607	0
611	607	603	607	599	0
607	603	607	599	596	0
603	607	599	596	614	0
607	599	596	614	627	0
599	596	614	627	576	0
596	614	627	576	599	0
614	627	576	599	603	0
627	576	599	603	595	0
576	599	603	595	596	0
599	603	595	596	603	0
603	595	596	603	611	0
595	596	603	611	595	0
596	603	611	595	595	0
603	611	595	595	611	0
611	595	595	611	596	0
595	595	611	596	615	0
595	611	596	615	599	0
611	596	615	599	618	0
596	615	599	618	592	0
615	599	618	592	622	0
599	618	592	622	623	0
618	592	622	623	603	0
592	622	623	603	603	0
622	623	603	603	627	0
623	603	603	627	607	0
603	603	627	607	614	0
603	627	607	614	615	0
627	607	614	615	615	0
607	614	615	615	607	0
614	615	615	607	623	0
615	615	607	623	595	0
615	607	623	595	626	0
607	623	595	626	604	0
623	595	626	604	610	0
595	626	604	610	623	0
626	604	610	623	603	0
604	610	623	603	611	0
610	623	603	611	607	0
623	603	611	607	626	0
603	611	607	626	604	0
611	607	626	604	610	0
607	626	604	610	607	0
626	604	610	607	611	0
604	610	607	611	619	0
610	607	611	619	603	0
607	611	619	603	619	0
611	619	603	619	615	0
619	603	619	615	603	0
603	619	615	603	611	0
619	615	603	611	614	0
615	603	611	614	627	0
603	611	614	627	373	0
611	614	627	373	864	0
614	627	373	864	619	1
627	373	864	619	603	2
373	864	619	603	611	0
864	619	603	611	611	0
619	603	611	611	615	0
603	611	611	615	607	0
611	611	615	607	595	0
611	615	607	595	622	0
615	607	595	622	619	0
607	595	622	619	370	0
595	622	619	370	864	0
622	619	370	864	607	1
619	370	864	607	591	2
370	864	607	591	638	0
864	607	591	638	623	0
607	591	638	623	603	0
591	638	623	603	626	0
638	623	603	626	600	0
623	603	626	600	645	0
603	626	600	645	600	0
626	600	645	600	614	0
600	645	600	614	611	0
645	600	614	611	635	0
600	614	611	635	618	0
614	611	635	618	354	0
611	635	618	354	923	0
635	618	354	923	618	1
618	354	923	618	634	2
354	923	618	634	607	0
923	618	634	607	611	0
618	634	607	611	635	0
634	607	611	635	595	0
607	611	635	595	615	0
611	635	595	615	607	0
635	595	615	607	560	0
595	615	607	560	646	0
615	607	560	646	607	0
607	560	646	607	630	0
560	646	607	630	580	0
646	607	630	580	603	0
607	630	580	603	596	0
630	580	603	596	595	0
580	603	596	595	599	0
603	596	595	599	599	0
596	595	599	599	607	0
595	599	599	607	596	0
599	599	607	596	607	0
599	607	596	607	607	0
607	596	607	607	603	0
596	607	607	603	607	0
607	607	603	607	607	0
607	603	607	607	603	0
603	607	607	603	607	0
607	607	603	607	587	0
607	603	607	587	635	0
603	607	587	635	583	0
607	587	635	583	619	0
587	635	583	619	576	0
635	583	619	576	638	0
583	619	576	638	623	0
619	576	638	623	599	0
576	638	623	599	607	0
638	623	599	607	626	0
623	599	607	626	615	0
599	607	626	615	619	0
607	626	615	619	611	0
626	615	619	611	622	0
615	619	611	622	619	0
619	611	622	619	393	0
611	622	619	393	864	0
622	619	393	864	443	1
619	393	864	443	821	2
393	864	443	821	638	1
864	443	821	638	639	2
443	821	638	639	630	0
821	638	639	630	646	0
638	639	630	646	393	0
639	630	646	393	883	0
630	646	393	883	623	1
646	393	883	623	634	2
393	883	623	634	615	0
883	623	634	615	618	0
623	634	615	618	401	0
634	615	618	401	848	0
615	618	401	848	619	1
618	401	848	619	619	2
401	848	619	619	626	0
848	619	619	626	627	0
619	619	626	627	634	0
619	626	627	634	626	0
626	627	634	626	623	0
627	634	626	623	650	0
634	626	623	650	650	0
626	623	650	650	645	0
623	650	650	645	650	0
650	650	645	650	646	0
650	645	650	646	650	0
645	650	646	650	646	0
650	646	650	646	673	0
646	650	646	673	650	0
650	646	673	650	385	0
646	673	650	385	938	0
673	650	385	938	646	1
650	385	938	646	653	2
385	938	646	653	642	0
938	646	653	642	639	0
646	653	642	639	645	0
653	642	639	645	635	0
642	639	645	635	657	0
639	645	635	657	397	0
645	635	657	397	907	0
635	657	397	907	634	1
657	397	907	634	642	2
397	907	634	642	662	0
907	634	642	662	626	0
634	642	662	626	393	0
642	662	626	393	903	0
662	626	393	903	642	1
626	393	903	642	622	2
393	903	642	622	638	0
903	642	622	638	635	0
642	622	638	635	622	0
622	638	635	622	642	0
638	635	622	642	631	0
635	622	642	631	400	0
622	642	631	400	934	0
642	631	400	934	646	1
631	400	934	646	658	2
400	934	646	658	634	0
934	646	658	634	658	0
646	658	634	658	653	0
658	634	658	653	631	0
634	658	653	631	646	0
658	653	631	646	389	0
653	631	646	389	926	0
631	646	389	926	638	1
646	389	926	638	634	2
389	926	638	634	623	0
926	638	634	623	634	0
638	634	623	634	638	0
634	623	634	638	623	0
623	634	638	623	393	0
634	638	623	393	867	0
638	623	393	867	456	1
623	393	867	456	848	2
393	867	456	848	626	1
867	456	848	626	631	2
456	848	626	631	396	0
848	626	631	396	872	0
626	631	396	872	630	1
631	396	872	630	623	2
396	872	630	623	467	0
872	630	623	467	794	0
630	623	467	794	626	1
623	467	794	626	631	2
467	794	626	631	638	0
794	626	631	638	393	0
626	631	638	393	934	0
631	638	393	934	428	1
638	393	934	428	902	2
393	934	428	902	670	1
934	428	902	670	677	2
428	902	670	677	404	0
902	670	677	404	946	0
670	677	404	946	677	1
677	404	946	677	653	2
404	946	677	653	409	0
946	677	653	409	942	0
677	653	409	942	649	1
653	409	942	649	674	2
409	942	649	674	661	0
942	649	674	661	397	0
649	674	661	397	942	0
674	661	397	942	451	1
661	397	942	451	879	2
397	942	451	879	674	1
942	451	879	674	661	2
451	879	674	661	389	0
879	674	661	389	946	0
674	661	389	946	661	1
661	389	946	661	654	2
389	946	661	654	420	0
946	661	654	420	914	0
661	654	420	914	662	1
654	420	914	662	661	2
420	914	662	661	413	0
914	662	661	413	934	0
662	661	413	934	673	1
661	413	934	673	654	2
413	934	673	654	673	0
934	673	654	673	400	0
673	654	673	400	938	0
654	673	400	938	658	1
673	400	938	658	665	2
400	938	658	665	658	0
938	658	665	658	420	0
