i-2	i-1	i+0	i+1	i+2	Filter
646	448	848	634	635	2
448	848	634	635	630	0
848	634	635	630	634	0
634	635	630	634	646	0
635	630	634	646	638	0
630	634	646	638	642	0
634	646	638	642	638	0
646	638	642	638	639	0
638	642	638	639	649	0
642	638	639	649	646	0
638	639	649	646	646	0
639	649	646	646	642	0
649	646	646	642	642	0
646	646	642	642	646	0
646	642	642	646	634	0
642	642	646	634	642	0
642	646	634	642	646	0
646	634	642	646	638	0
634	642	646	638	639	0
642	646	638	639	412	0
646	638	639	412	926	0
638	639	412	926	646	1
639	412	926	646	642	2
412	926	646	642	638	0
926	646	642	638	634	0
646	642	638	634	642	0
642	638	634	642	627	0
638	634	642	627	646	0
634	642	627	646	626	0
642	627	646	626	638	0
627	646	626	638	642	0
646	626	638	642	650	0
626	638	642	650	634	0
638	642	650	634	646	0
642	650	634	646	654	0
650	634	646	654	646	0
634	646	654	646	650	0
646	654	646	650	657	0
654	646	650	657	646	0
646	650	657	646	662	0
650	657	646	662	646	0
657	646	662	646	653	0
646	662	646	653	654	0
662	646	653	654	642	0
646	653	654	642	420	0
653	654	642	420	915	0
654	642	420	915	661	1
642	420	915	661	646	2
420	915	661	646	650	0
915	661	646	650	642	0
661	646	650	642	646	0
646	650	642	646	650	0
650	642	646	650	649	0
642	646	650	649	654	0
646	650	649	654	662	0
650	649	654	662	649	0
649	654	662	649	650	0
654	662	649	650	654	0
662	649	650	654	646	0
649	650	654	646	642	0
650	654	646	642	642	0
654	646	642	642	650	0
646	642	642	650	638	0
642	642	650	638	642	0
642	650	638	642	642	0
650	638	642	642	654	0
638	642	642	654	630	0
642	642	654	630	642	0
642	654	630	642	638	0
654	630	642	638	630	0
630	642	638	630	635	0
642	638	630	635	638	0
638	630	635	638	634	0
630	635	638	634	638	0
635	638	634	638	401	0
638	634	638	401	907	0
634	638	401	907	649	1
638	401	907	649	646	2
401	907	649	646	638	0
907	649	646	638	631	0
649	646	638	631	626	0
646	638	631	626	642	0
638	631	626	642	623	0
631	626	642	623	630	0
626	642	623	630	619	0
642	623	630	619	622	0
623	630	619	622	639	0
630	619	622	639	626	0
619	622	639	626	409	0
622	639	626	409	898	0
639	626	409	898	631	1
626	409	898	631	642	2
409	898	631	642	638	0
898	631	642	638	626	0
631	642	638	626	635	0
642	638	626	635	630	0
638	626	635	630	642	0
626	635	630	642	623	0
635	630	642	623	630	0
630	642	623	630	634	0
642	623	630	634	642	0
623	630	634	642	646	0
630	634	642	646	654	0
634	642	646	654	642	0
642	646	654	642	642	0
646	654	642	642	650	0
654	642	642	650	649	0
642	642	650	649	650	0
642	650	649	650	654	0
650	649	650	654	646	0
649	650	654	646	650	0
650	654	646	650	642	0
654	646	650	642	650	0
646	650	642	650	657	0
650	642	650	657	646	0
642	650	657	646	654	0
650	657	646	654	638	0
657	646	654	638	661	0
646	654	638	661	638	0
654	638	661	638	475	0
638	661	638	475	845	0
661	638	475	845	645	1
638	475	845	645	654	2
475	845	645	654	642	0
845	645	654	642	638	0
645	654	642	638	444	0
654	642	638	444	887	0
642	638	444	887	638	1
638	444	887	638	650	2
444	887	638	650	634	0
887	638	650	634	650	0
638	650	634	650	630	0
650	634	650	630	642	0
634	650	630	642	642	0
650	630	642	642	642	0
630	642	642	642	646	0
642	642	642	646	642	0
642	642	646	642	646	0
642	646	642	646	635	0
646	642	646	635	645	0
642	646	635	645	642	0
646	635	645	642	631	0
635	645	642	631	650	0
645	642	631	650	642	0
642	631	650	642	634	0
631	650	642	634	642	0
650	642	634	642	634	0
642	634	642	634	638	0
634	642	634	638	635	0
642	634	638	635	645	0
634	638	635	645	639	0
638	635	645	639	634	0
635	645	639	634	459	0
645	639	634	459	875	0
639	634	459	875	658	1
634	459	875	658	642	2
459	875	658	642	654	0
875	658	642	654	642	0
658	642	654	642	408	0
642	654	642	408	915	0
654	642	408	915	650	1
642	408	915	650	634	2
408	915	650	634	634	0
915	650	634	634	638	0
650	634	634	638	413	0
634	634	638	413	898	0
634	638	413	898	642	1
638	413	898	642	635	2
413	898	642	635	626	0
898	642	635	626	623	0
642	635	626	623	416	0
635	626	623	416	883	0
626	623	416	883	627	1
623	416	883	627	630	2
416	883	627	630	638	0
883	627	630	638	627	0
627	630	638	627	443	0
630	638	627	443	860	0
638	627	443	860	642	1
627	443	860	642	627	2
443	860	642	627	626	0
860	642	627	626	631	0
642	627	626	631	626	0
627	626	631	626	623	0
626	631	626	623	630	0
631	626	623	630	451	0
626	623	630	451	802	0
623	630	451	802	622	1
630	451	802	622	611	2
451	802	622	611	619	0
802	622	611	619	615	0
622	611	619	615	622	0
611	619	615	622	627	0
619	615	622	627	618	0
615	622	627	618	627	0
622	627	618	627	622	0
627	618	627	622	635	0
618	627	622	635	490	0
627	622	635	490	782	0
622	635	490	782	634	1
635	490	782	634	635	2
490	782	634	635	626	0
782	634	635	626	623	0
634	635	626	623	626	0
635	626	623	626	627	0
626	623	626	627	622	0
623	626	627	622	623	0
626	627	622	623	622	0
627	622	623	622	627	0
622	623	622	627	614	0
623	622	627	614	631	0
622	627	614	631	634	0
627	614	631	634	401	0
614	631	634	401	887	0
631	634	401	887	623	1
634	401	887	623	634	2
401	887	623	634	626	0
887	623	634	626	627	0
623	634	626	627	638	0
634	626	627	638	615	0
626	627	638	615	622	0
627	638	615	622	631	0
638	615	622	631	622	0
615	622	631	622	627	0
622	631	622	627	622	0
631	622	627	622	631	0
622	627	622	631	622	0
627	622	631	622	619	0
622	631	622	619	634	0
631	622	619	634	626	0
622	619	634	626	428	0
619	634	626	428	880	0
634	626	428	880	642	1
626	428	880	642	630	2
428	880	642	630	634	0
880	642	630	634	627	0
642	630	634	627	634	0
630	634	627	634	631	0
634	627	634	631	630	0
627	634	631	630	634	0
634	631	630	634	623	0
631	630	634	623	634	0
630	634	623	634	634	0
634	623	634	634	627	0
623	634	634	627	630	0
634	634	627	630	642	0
634	627	630	642	634	0
627	630	642	634	642	0
630	642	634	642	631	0
642	634	642	631	638	0
634	642	631	638	646	0
642	631	638	646	634	0
631	638	646	634	654	0
638	646	634	654	646	0
646	634	654	646	634	0
634	654	646	634	428	0
654	646	634	428	891	0
646	634	428	891	661	1
634	428	891	661	642	2
428	891	661	642	631	0
891	661	642	631	646	0
661	642	631	646	634	0
642	631	646	634	638	0
631	646	634	638	642	0
646	634	638	642	412	0
634	638	642	412	899	0
638	642	412	899	638	1
642	412	899	638	642	2
412	899	638	642	635	0
899	638	642	635	642	0
638	642	635	642	634	0
642	635	642	634	642	0
635	642	634	642	630	0
642	634	642	630	421	0
634	642	630	421	887	0
642	630	421	887	642	1
630	421	887	642	642	2
421	887	642	642	630	0
887	642	642	630	630	0
642	642	630	630	635	0
642	630	630	635	630	0
630	630	635	630	630	0
630	635	630	630	619	0
635	630	630	619	634	0
630	630	619	634	627	0
630	619	634	627	638	0
619	634	627	638	630	0
634	627	638	630	638	0
627	638	630	638	650	0
638	630	638	650	646	0
630	638	650	646	646	0
638	650	646	646	661	0
650	646	646	661	405	0
646	646	661	405	922	0
646	661	405	922	646	1
661	405	922	646	646	2
405	922	646	646	631	0
922	646	646	631	622	0
646	646	631	622	413	0
646	631	622	413	871	0
631	622	413	871	627	1
622	413	871	627	630	2
413	871	627	630	619	0
871	627	630	619	626	0
627	630	619	626	413	0
630	619	626	413	852	0
619	626	413	852	630	1
626	413	852	630	626	2
413	852	630	626	619	0
852	630	626	619	623	0
630	626	619	623	615	0
626	619	623	615	626	0
619	623	615	626	611	0
623	615	626	611	619	0
615	626	611	619	638	0
626	611	619	638	607	0
611	619	638	607	630	0
619	638	607	630	623	0
638	607	630	623	610	0
607	630	623	610	623	0
630	623	610	623	623	0
623	610	623	623	618	0
610	623	623	618	615	0
623	623	618	615	619	0
623	618	615	619	630	0
618	615	619	630	615	0
615	619	630	615	622	0
619	630	615	622	619	0
630	615	622	619	619	0
615	622	619	619	630	0
622	619	619	630	623	0
619	619	630	623	626	0
619	630	623	626	619	0
630	623	626	619	626	0
623	626	619	626	627	0
626	619	626	627	634	0
619	626	627	634	630	0
626	627	634	630	627	0
627	634	630	627	634	0
634	630	627	634	623	0
630	627	634	623	638	0
627	634	623	638	626	0
634	623	638	626	634	0
623	638	626	634	623	0
638	626	634	623	619	0
626	634	623	619	626	0
634	623	619	626	615	0
623	619	626	615	611	0
619	626	615	611	619	0
626	615	611	619	439	0
615	611	619	439	810	0
611	619	439	810	630	1
619	439	810	630	619	2
439	810	630	619	614	0
810	630	619	614	619	0
630	619	614	619	611	0
619	614	619	611	623	0
614	619	611	623	607	0
619	611	623	607	610	0
611	623	607	610	611	0
623	607	610	611	615	0
607	610	611	615	428	0
610	611	615	428	829	0
611	615	428	829	634	1
615	428	829	634	603	2
428	829	634	603	627	0
829	634	603	627	615	0
634	603	627	615	622	0
603	627	615	622	623	0
627	615	622	623	618	0
615	622	623	618	627	0
622	623	618	627	622	0
623	618	627	622	623	0
618	627	622	623	634	0
627	622	623	634	619	0
622	623	634	619	622	0
623	634	619	622	417	0
634	619	622	417	864	0
619	622	417	864	638	1
622	417	864	638	626	2
417	864	638	626	619	0
864	638	626	619	615	0
638	626	619	615	611	0
626	619	615	611	614	0
619	615	611	614	615	0
615	611	614	615	607	0
611	614	615	607	627	0
614	615	607	627	622	0
615	607	627	622	428	0
607	627	622	428	841	0
627	622	428	841	614	1
622	428	841	614	623	2
428	841	614	623	619	0
841	614	623	619	611	0
614	623	619	611	622	0
623	619	611	622	603	0
619	611	622	603	627	0
611	622	603	627	607	0
622	603	627	607	622	0
603	627	607	622	619	0
627	607	622	619	615	0
607	622	619	615	622	0
622	619	615	622	619	0
619	615	622	619	634	0
615	622	619	634	619	0
622	619	634	619	630	0
619	634	619	630	627	0
634	619	630	627	630	0
619	630	627	630	630	0
630	627	630	630	635	0
627	630	630	635	653	0
630	630	635	653	635	0
630	635	653	635	642	0
635	653	635	642	630	0
653	635	642	630	638	0
635	642	630	638	623	0
642	630	638	623	634	0
630	638	623	634	630	0
638	623	634	630	615	0
623	634	630	615	619	0
634	630	615	619	618	0
630	615	619	618	627	0
615	619	618	627	618	0
619	618	627	618	619	0
618	627	618	619	623	0
627	618	619	623	611	0
618	619	623	611	630	0
619	623	611	630	626	0
623	611	630	626	619	0
611	630	626	619	634	0
630	626	619	634	631	0
626	619	634	631	642	0
619	634	631	642	622	0
634	631	642	622	646	0
631	642	622	646	634	0
642	622	646	634	639	0
622	646	634	639	630	0
646	634	639	630	630	0
634	639	630	630	635	0
639	630	630	635	630	0
630	630	635	630	626	0
630	635	630	626	631	0
635	630	626	631	634	0
630	626	631	634	615	0
626	631	634	615	657	0
631	634	615	657	627	0
634	615	657	627	638	0
615	657	627	638	638	0
657	627	638	638	650	0
627	638	638	650	646	0
638	638	650	646	642	0
638	650	646	642	638	0
650	646	642	638	634	0
646	642	638	634	638	0
642	638	634	638	638	0
638	634	638	638	646	0
634	638	638	646	635	0
638	638	646	635	642	0
638	646	635	642	618	0
646	635	642	618	627	0
635	642	618	627	626	0
642	618	627	626	623	0
618	627	626	623	630	0
627	626	623	630	607	0
626	623	630	607	436	0
623	630	607	436	829	0
630	607	436	829	626	1
607	436	829	626	623	2
436	829	626	623	607	0
829	626	623	607	607	0
626	623	607	607	607	0
623	607	607	607	611	0
607	607	607	611	595	0
607	607	611	595	607	0
607	611	595	607	607	0
611	595	607	607	599	0
595	607	607	599	619	0
607	607	599	619	603	0
607	599	619	603	615	0
599	619	603	615	611	0
619	603	615	611	607	0
603	615	611	607	614	0
615	611	607	614	607	0
611	607	614	607	611	0
607	614	607	611	635	0
614	607	611	635	610	0
607	611	635	610	623	0
611	635	610	623	611	0
635	610	623	611	619	0
610	623	611	619	634	0
623	611	619	634	619	0
611	619	634	619	626	0
619	634	619	626	615	0
634	619	626	615	626	0
619	626	615	626	623	0
626	615	626	623	626	0
615	626	623	626	619	0
626	623	626	619	607	0
623	626	619	607	623	0
626	619	607	623	626	0
619	607	623	626	630	0
607	623	626	630	623	0
623	626	630	623	615	0
626	630	623	615	618	0
630	623	615	618	619	0
623	615	618	619	627	0
615	618	619	627	622	0
618	619	627	622	623	0
619	627	622	623	611	0
627	622	623	611	634	0
622	623	611	634	611	0
623	611	634	611	614	0
611	634	611	614	615	0
634	611	614	615	623	0
611	614	615	623	626	0
614	615	623	626	603	0
615	623	626	603	619	0
623	626	603	619	630	0
626	603	619	630	600	0
603	619	630	600	622	0
619	630	600	622	631	0
630	600	622	631	603	0
600	622	631	603	634	0
622	631	603	634	619	0
631	603	634	619	626	0
603	634	619	626	627	0
634	619	626	627	618	0
619	626	627	618	619	0
626	627	618	619	630	0
627	618	619	630	619	0
618	619	630	619	615	0
619	630	619	615	611	0
630	619	615	611	618	0
619	615	611	618	611	0
615	611	618	611	619	0
611	618	611	619	611	0
618	611	619	611	618	0
611	619	611	618	600	0
619	611	618	600	622	0
611	618	600	622	615	0
618	600	622	615	623	0
600	622	615	623	618	0
622	615	623	618	623	0
615	623	618	623	634	0
623	618	623	634	638	0
618	623	634	638	615	0
623	634	638	615	634	0
634	638	615	634	631	0
638	615	634	631	630	0
615	634	631	630	642	0
634	631	630	642	615	0
631	630	642	615	622	0
630	642	615	622	603	0
642	615	622	603	642	0
615	622	603	642	607	0
622	603	642	607	631	0
603	642	607	631	603	0
642	607	631	603	619	0
607	631	603	619	618	0
631	603	619	618	448	0
603	619	618	448	801	0
619	618	448	801	607	1
618	448	801	607	634	2
448	801	607	634	600	0
801	607	634	600	599	0
607	634	600	599	611	0
634	600	599	611	611	0
600	599	611	611	599	0
599	611	611	599	486	0
611	611	599	486	759	0
611	599	486	759	607	1
599	486	759	607	607	2
486	759	607	607	611	0
759	607	607	611	611	0
607	607	611	611	611	0
607	611	611	611	607	0
611	611	611	607	595	0
611	611	607	595	619	0
611	607	595	619	595	0
607	595	619	595	615	0
595	619	595	615	611	0
619	595	615	611	603	0
595	615	611	603	619	0
615	611	603	619	610	0
611	603	619	610	611	0
603	619	610	611	623	0
619	610	611	623	611	0
610	611	623	611	607	0
611	623	611	607	401	0
623	611	607	401	871	0
611	607	401	871	619	1
607	401	871	619	603	2
401	871	619	603	611	0
871	619	603	611	599	0
619	603	611	599	619	0
603	611	599	619	599	0
611	599	619	599	595	0
599	619	599	595	600	0
619	599	595	600	603	0
599	595	600	603	603	0
595	600	603	603	591	0
600	603	603	591	596	0
603	603	591	596	591	0
603	591	596	591	588	0
591	596	591	588	591	0
596	591	588	591	584	0
591	588	591	584	603	0
588	591	584	603	583	0
591	584	603	583	607	0
584	603	583	607	592	0
603	583	607	592	587	0
583	607	592	587	588	0
607	592	587	588	424	0
592	587	588	424	806	0
587	588	424	806	603	1
588	424	806	603	611	2
424	806	603	611	591	0
806	603	611	591	599	0
603	611	591	599	603	0
611	591	599	603	596	0
591	599	603	596	603	0
599	603	596	603	603	0
603	596	603	603	599	0
596	603	603	599	599	0
603	603	599	599	592	0
603	599	599	592	599	0
599	599	592	599	607	0
599	592	599	607	611	0
592	599	607	611	611	0
599	607	611	611	615	0
607	611	611	615	603	0
611	611	615	603	618	0
611	615	603	618	600	0
615	603	618	600	614	0
603	618	600	614	619	0
618	600	614	619	595	0
600	614	619	595	607	0
614	619	595	607	600	0
619	595	607	600	610	0
595	607	600	610	611	0
607	600	610	611	580	0
600	610	611	580	615	0
610	611	580	615	599	0
611	580	615	599	607	0
580	615	599	607	432	0
615	599	607	432	798	0
599	607	432	798	603	1
607	432	798	603	611	2
432	798	603	611	599	0
798	603	611	599	603	0
603	611	599	603	611	0
611	599	603	611	591	0
599	603	611	591	604	0
603	611	591	604	610	0
611	591	604	610	592	0
591	604	610	592	599	0
604	610	592	599	599	0
610	592	599	599	607	0
592	599	599	607	603	0
599	599	607	603	600	0
599	607	603	600	607	0
607	603	600	607	603	0
603	600	607	603	615	0
600	607	603	615	607	0
607	603	615	607	603	0
603	615	607	603	607	0
615	607	603	607	595	0
607	603	607	595	599	0
603	607	595	599	607	0
607	595	599	607	599	0
595	599	607	599	572	0
599	607	599	572	604	0
607	599	572	604	595	0
599	572	604	595	584	0
572	604	595	584	587	0
604	595	584	587	436	0
595	584	587	436	755	0
584	587	436	755	595	1
587	436	755	595	592	2
436	755	595	592	583	0
755	595	592	583	584	0
595	592	583	584	587	0
592	583	584	587	588	0
583	584	587	588	591	0
584	587	588	591	584	0
587	588	591	584	595	0
588	591	584	595	588	0
591	584	595	588	595	0
584	595	588	595	603	0
595	588	595	603	596	0
588	595	603	596	603	0
595	603	596	603	607	0
603	596	603	607	607	0
596	603	607	607	618	0
603	607	607	618	584	0
607	607	618	584	603	0
607	618	584	603	607	0
618	584	603	607	596	0
584	603	607	596	591	0
603	607	596	591	599	0
607	596	591	599	592	0
596	591	599	592	591	0
591	599	592	591	588	0
599	592	591	588	587	0
592	591	588	587	596	0
591	588	587	596	579	0
588	587	596	579	596	0
587	596	579	596	579	0
596	579	596	579	588	0
579	596	579	588	591	0
596	579	588	591	576	0
579	588	591	576	588	0
588	591	576	588	580	0
591	576	588	580	572	0
576	588	580	572	579	0
588	580	572	579	576	0
580	572	579	576	588	0
572	579	576	588	572	0
579	576	588	572	404	0
576	588	572	404	767	0
588	572	404	767	587	1
572	404	767	587	557	2
404	767	587	557	607	0
767	587	557	607	552	0
587	557	607	552	604	0
557	607	552	604	560	0
607	552	604	560	580	0
552	604	560	580	576	0
604	560	580	576	595	0
560	580	576	595	572	0
580	576	595	572	591	0
576	595	572	591	584	0
595	572	591	584	580	0
572	591	584	580	595	0
591	584	580	595	572	0
584	580	595	572	595	0
580	595	572	595	584	0
595	572	595	584	584	0
572	595	584	584	587	0
595	584	584	587	592	0
584	584	587	592	587	0
584	587	592	587	572	0
587	592	587	572	471	0
592	587	572	471	704	0
587	572	471	704	592	1
572	471	704	592	576	2
471	704	592	576	575	0
704	592	576	575	569	0
592	576	575	569	579	0
576	575	569	579	565	0
575	569	579	565	583	0
569	579	565	583	580	0
579	565	583	580	549	0
565	583	580	549	575	0
583	580	549	575	553	0
580	549	575	553	591	0
549	575	553	591	588	0
575	553	591	588	630	0
553	591	588	630	471	0
591	588	630	471	580	0
588	630	471	580	572	0
630	471	580	572	568	0
471	580	572	568	588	0
580	572	568	588	591	0
572	568	588	591	572	0
568	588	591	572	588	0
588	591	572	588	587	0
591	572	588	587	576	0
572	588	587	576	607	0
588	587	576	607	572	0
587	576	607	572	580	0
576	607	572	580	583	0
607	572	580	583	576	0
572	580	583	576	596	0
580	583	576	596	595	0
583	576	596	595	595	0
576	596	595	595	611	0
596	595	595	611	588	0
595	595	611	588	614	0
595	611	588	614	611	0
611	588	614	611	600	0
588	614	611	600	618	0
614	611	600	618	611	0
611	600	618	611	623	0
600	618	611	623	607	0
618	611	623	607	618	0
611	623	607	618	623	0
623	607	618	623	619	0
607	618	623	619	626	0
618	623	619	626	623	0
623	619	626	623	642	0
619	626	623	642	626	0
626	623	642	626	638	0
623	642	626	638	650	0
642	626	638	650	627	0
626	638	650	627	634	0
638	650	627	634	642	0
650	627	634	642	626	0
627	634	642	626	646	0
634	642	626	646	619	0
642	626	646	619	630	0
626	646	619	630	471	0
646	619	630	471	809	0
619	630	471	809	627	1
630	471	809	627	622	2
471	809	627	622	631	0
809	627	622	631	615	0
627	622	631	615	638	0
622	631	615	638	614	0
631	615	638	614	623	0
615	638	614	623	607	0
638	614	623	607	634	0
614	623	607	634	627	0
623	607	634	627	618	0
607	634	627	618	635	0
634	627	618	635	626	0
627	618	635	626	623	0
618	635	626	623	638	0
635	626	623	638	634	0
626	623	638	634	630	0
623	638	634	630	650	0
638	634	630	650	631	0
634	630	650	631	653	0
630	650	631	653	646	0
650	631	653	646	646	0
631	653	646	646	654	0
653	646	646	654	642	0
646	646	654	642	607	0
646	654	642	607	677	0
654	642	607	677	642	0
642	607	677	642	638	0
607	677	642	638	642	0
677	642	638	642	459	0
642	638	642	459	852	0
638	642	459	852	642	1
642	459	852	642	635	2
459	852	642	635	618	0
852	642	635	618	631	0
642	635	618	631	614	0
635	618	631	614	623	0
618	631	614	623	611	0
631	614	623	611	622	0
614	623	611	622	627	0
623	611	622	627	638	0
611	622	627	638	650	0
622	627	638	650	642	0
627	638	650	642	650	0
638	650	642	650	646	0
650	642	650	646	653	0
642	650	646	653	662	0
650	646	653	662	646	0
646	653	662	646	634	0
653	662	646	634	646	0
662	646	634	646	638	0
646	634	646	638	642	0
634	646	638	642	626	0
646	638	642	626	639	0
638	642	626	639	645	0
642	626	639	645	646	0
626	639	645	646	654	0
639	645	646	654	654	0
645	646	654	654	646	0
646	654	654	646	657	0
654	654	646	657	646	0
654	646	657	646	666	0
646	657	646	666	610	0
657	646	666	610	658	0
646	666	610	658	630	0
666	610	658	630	650	0
610	658	630	650	631	0
658	630	650	631	638	0
630	650	631	638	638	0
650	631	638	638	638	0
631	638	638	638	622	0
638	638	638	622	646	0
638	638	622	646	654	0
638	622	646	654	646	0
622	646	654	646	669	0
646	654	646	669	654	0
654	646	669	654	661	0
646	669	654	661	658	0
669	654	661	658	654	0
654	661	658	654	673	0
661	658	654	673	650	0
658	654	673	650	661	0
654	673	650	661	662	0
673	650	661	662	642	0
650	661	662	642	657	0
661	662	642	657	646	0
662	642	657	646	658	0
642	657	646	658	657	0
657	646	658	657	658	0
646	658	657	658	673	0
658	657	658	673	669	0
657	658	673	669	495	0
658	673	669	495	840	0
673	669	495	840	665	1
669	495	840	665	662	2
495	840	665	662	665	0
840	665	662	665	428	0
665	662	665	428	903	0
662	665	428	903	642	1
665	428	903	642	669	2
428	903	642	669	658	0
903	642	669	658	650	0
642	669	658	650	649	0
669	658	650	649	670	0
658	650	649	670	677	0
650	649	670	677	673	0
649	670	677	673	397	0
670	677	673	397	366	0
677	673	397	366	595	1
673	397	366	595	661	2
397	366	595	661	685	0
366	595	661	685	662	0
595	661	685	662	416	0
661	685	662	416	930	0
685	662	416	930	677	1
662	416	930	677	658	2
416	930	677	658	649	0
930	677	658	649	436	0
677	658	649	436	903	0
658	649	436	903	661	1
649	436	903	661	654	2
436	903	661	654	673	0
903	661	654	673	436	0
661	654	673	436	938	0
654	673	436	938	681	1
673	436	938	681	681	2
436	938	681	681	684	0
938	681	681	684	678	0
681	681	684	678	416	0
681	684	678	416	953	0
684	678	416	953	666	1
678	416	953	666	661	2
416	953	666	661	638	0
953	666	661	638	666	0
666	661	638	666	645	0
661	638	666	645	401	0
638	666	645	401	926	0
666	645	401	926	654	1
645	401	926	654	658	2
401	926	654	658	428	0
926	654	658	428	895	0
654	658	428	895	649	1
658	428	895	649	638	2
428	895	649	638	650	0
895	649	638	650	646	0
649	638	650	646	638	0
638	650	646	638	444	0
650	646	638	444	868	0
646	638	444	868	638	1
638	444	868	638	653	2
444	868	638	653	646	0
868	638	653	646	646	0
638	653	646	646	666	0
653	646	646	666	412	0
646	646	666	412	949	0
646	666	412	949	666	1
666	412	949	666	665	2
412	949	666	665	417	0
949	666	665	417	961	0
666	665	417	961	665	1
665	417	961	665	661	2
417	961	665	661	670	0
961	665	661	670	657	0
665	661	670	657	658	0
661	670	657	658	673	0
670	657	658	673	669	0
657	658	673	669	405	0
658	673	669	405	965	0
673	669	405	965	677	1
669	405	965	677	669	2
405	965	677	669	440	0
965	677	669	440	918	0
677	669	440	918	673	1
669	440	918	673	685	2
440	918	673	685	693	0
918	673	685	693	704	0
673	685	693	704	416	0
685	693	704	416	378	0
693	704	416	378	615	1
704	416	378	615	704	2
416	378	615	704	689	0
378	615	704	689	704	0
615	704	689	704	424	0
704	689	704	424	374	0
689	704	424	374	583	1
704	424	374	583	677	2
424	374	583	677	673	0
374	583	677	673	670	0
583	677	673	670	685	0
677	673	670	685	661	0
673	670	685	661	673	0
670	685	661	673	401	0
