i-2	i-1	i+0	i+1	i+2	Filter
743	735	739	763	790	0
735	739	763	790	778	0
739	763	790	778	782	0
763	790	778	782	810	0
790	778	782	810	447	0
778	782	810	447	1187	0
782	810	447	1187	447	1
810	447	1187	447	1078	2
447	1187	447	1078	525	1
1187	447	1078	525	954	2
447	1078	525	954	712	1
1078	525	954	712	689	2
525	954	712	689	684	0
954	712	689	684	424	0
712	689	684	424	1028	0
689	684	424	1028	708	1
684	424	1028	708	720	2
424	1028	708	720	743	0
1028	708	720	743	770	0
708	720	743	770	775	0
720	743	770	775	766	0
743	770	775	766	782	0
770	775	766	782	802	0
775	766	782	802	801	0
766	782	802	801	502	0
782	802	801	502	1063	0
802	801	502	1063	498	1
801	502	1063	498	1035	2
502	1063	498	1035	556	1
1063	498	1035	556	895	2
498	1035	556	895	712	1
1035	556	895	712	708	2
556	895	712	708	553	0
895	712	708	553	891	0
712	708	553	891	704	1
708	553	891	704	712	2
553	891	704	712	747	0
891	704	712	747	767	0
704	712	747	767	770	0
712	747	767	770	782	0
747	767	770	782	798	0
767	770	782	798	786	0
770	782	798	786	767	0
782	798	786	767	505	0
798	786	767	505	1024	0
786	767	505	1024	735	1
767	505	1024	735	712	2
505	1024	735	712	701	0
1024	735	712	701	502	0
735	712	701	502	918	0
712	701	502	918	696	1
701	502	918	696	689	2
502	918	696	689	693	0
918	696	689	693	700	0
696	689	693	700	700	0
689	693	700	700	728	0
693	700	700	728	494	0
700	700	728	494	1098	0
700	728	494	1098	509	1
728	494	1098	509	1047	2
494	1098	509	1047	529	1
1098	509	1047	529	988	2
509	1047	529	988	607	1
1047	529	988	607	849	2
529	988	607	849	700	1
988	607	849	700	704	2
607	849	700	704	720	0
849	700	704	720	483	0
700	704	720	483	1074	0
704	720	483	1074	735	1
720	483	1074	735	739	2
483	1074	735	739	755	0
1074	735	739	755	771	0
735	739	755	771	774	0
739	755	771	774	794	0
755	771	774	794	506	0
771	774	794	506	1128	0
774	794	506	1128	451	1
794	506	1128	451	1074	2
506	1128	451	1074	526	1
1128	451	1074	526	968	2
451	1074	526	968	716	1
1074	526	968	716	693	2
526	968	716	693	689	0
968	716	693	689	704	0
716	693	689	704	735	0
693	689	704	735	767	0
689	704	735	767	782	0
704	735	767	782	798	0
735	767	782	798	813	0
767	782	798	813	440	0
782	798	813	440	1202	0
798	813	440	1202	440	1
813	440	1202	440	1089	2
440	1202	440	1089	518	1
1202	440	1089	518	976	2
440	1089	518	976	708	1
1089	518	976	708	502	2
518	976	708	502	907	0
976	708	502	907	700	1
708	502	907	700	697	2
502	907	700	697	704	0
907	700	697	704	704	0
700	697	704	704	720	0
697	704	704	720	759	0
704	704	720	759	798	0
704	720	759	798	797	0
720	759	798	797	798	0
759	798	797	798	817	0
798	797	798	817	837	0
797	798	817	837	809	0
798	817	837	809	798	0
817	837	809	798	797	0
837	809	798	797	790	0
809	798	797	790	440	0
798	797	790	440	1086	0
797	790	440	1086	513	1
790	440	1086	513	965	2
440	1086	513	965	708	1
1086	513	965	708	689	2
513	965	708	689	693	0
965	708	689	693	420	0
708	689	693	420	1012	0
689	693	420	1012	712	1
693	420	1012	712	533	2
420	1012	712	533	883	0
1012	712	533	883	712	1
712	533	883	712	724	2
533	883	712	724	533	0
883	712	724	533	922	0
712	724	533	922	728	1
724	533	922	728	735	2
533	922	728	735	525	0
922	728	735	525	993	0
728	735	525	993	735	1
735	525	993	735	739	2
525	993	735	739	487	0
993	735	739	487	1035	0
735	739	487	1035	731	1
739	487	1035	731	728	2
487	1035	731	728	731	0
1035	731	728	731	744	0
731	728	731	744	754	0
728	731	744	754	759	0
731	744	754	759	774	0
744	754	759	774	798	0
754	759	774	798	817	0
759	774	798	817	790	0
774	798	817	790	786	0
798	817	790	786	786	0
817	790	786	786	782	0
790	786	786	782	498	0
786	786	782	498	1086	0
786	782	498	1086	533	1
782	498	1086	533	973	2
498	1086	533	973	735	1
1086	533	973	735	724	2
533	973	735	724	478	0
973	735	724	478	981	0
735	724	478	981	720	1
724	478	981	720	716	2
478	981	720	716	478	0
981	720	716	478	1000	0
720	716	478	1000	709	1
716	478	1000	709	700	2
478	1000	709	700	708	0
1000	709	700	708	712	0
709	700	708	712	720	0
700	708	712	720	751	0
708	712	720	751	817	0
712	720	751	817	860	0
720	751	817	860	833	0
751	817	860	833	821	0
817	860	833	821	821	0
860	833	821	821	821	0
833	821	821	821	801	0
821	821	821	801	775	0
821	821	801	775	766	0
821	801	775	766	502	0
801	775	766	502	1047	0
775	766	502	1047	513	1
766	502	1047	513	958	2
502	1047	513	958	723	1
1047	513	958	723	483	2
513	958	723	483	957	0
958	723	483	957	712	1
723	483	957	712	697	2
483	957	712	697	712	0
957	712	697	712	731	0
712	697	712	731	763	0
697	712	731	763	751	0
712	731	763	751	762	0
731	763	751	762	779	0
763	751	762	779	778	0
751	762	779	778	490	0
762	779	778	490	1059	0
779	778	490	1059	513	1
778	490	1059	513	969	2
490	1059	513	969	716	1
1059	513	969	716	689	2
513	969	716	689	685	0
969	716	689	685	579	0
716	689	685	579	829	0
689	685	579	829	708	1
685	579	829	708	743	2
579	829	708	743	763	0
829	708	743	763	786	0
708	743	763	786	774	0
743	763	786	774	790	0
763	786	774	790	487	0
786	774	790	487	1116	0
774	790	487	1116	467	1
790	487	1116	467	1070	2
487	1116	467	1070	526	1
1116	467	1070	526	957	2
467	1070	526	957	708	1
1070	526	957	708	689	2
526	957	708	689	692	0
957	708	689	692	428	0
708	689	692	428	1028	0
689	692	428	1028	712	1
692	428	1028	712	708	2
428	1028	712	708	447	0
1028	712	708	447	1039	0
712	708	447	1039	716	1
708	447	1039	716	712	2
447	1039	716	712	720	0
1039	716	712	720	428	0
716	712	720	428	1101	0
712	720	428	1101	502	1
720	428	1101	502	1008	2
428	1101	502	1008	739	1
1101	502	1008	739	724	2
502	1008	739	724	724	0
1008	739	724	724	502	0
739	724	724	502	1031	0
724	724	502	1031	747	1
724	502	1031	747	735	2
502	1031	747	735	740	0
1031	747	735	740	755	0
747	735	740	755	774	0
735	740	755	774	766	0
740	755	774	766	771	0
755	774	766	771	782	0
774	766	771	782	794	0
766	771	782	794	782	0
771	782	794	782	762	0
782	794	782	762	763	0
794	782	762	763	755	0
782	762	763	755	759	0
762	763	755	759	747	0
763	755	759	747	739	0
755	759	747	739	747	0
759	747	739	747	751	0
747	739	747	751	755	0
739	747	751	755	743	0
747	751	755	743	732	0
751	755	743	732	432	0
755	743	732	432	1046	0
743	732	432	1046	564	1
732	432	1046	564	857	2
432	1046	564	857	692	1
1046	564	857	692	685	2
564	857	692	685	677	0
857	692	685	677	444	0
692	685	677	444	996	0
685	677	444	996	731	1
677	444	996	731	747	2
444	996	731	747	456	0
996	731	747	456	1077	0
731	747	456	1077	747	1
747	456	1077	747	740	2
456	1077	747	740	731	0
1077	747	740	731	736	0
747	740	731	736	747	0
740	731	736	747	770	0
731	736	747	770	771	0
736	747	770	771	762	0
747	770	771	762	775	0
770	771	762	775	502	0
771	762	775	502	1077	0
762	775	502	1077	467	1
775	502	1077	467	1047	2
502	1077	467	1047	533	1
1077	467	1047	533	938	2
467	1047	533	938	708	1
1047	533	938	708	696	2
533	938	708	696	705	0
938	708	696	705	424	0
708	696	705	424	1043	0
696	705	424	1043	548	1
705	424	1043	548	891	2
424	1043	548	891	716	1
1043	548	891	716	522	2
548	891	716	522	937	0
891	716	522	937	712	1
716	522	937	712	713	2
522	937	712	713	723	0
937	712	713	723	747	0
712	713	723	747	767	0
713	723	747	767	755	0
723	747	767	755	762	0
747	767	755	762	775	0
767	755	762	775	797	0
755	762	775	797	786	0
762	775	797	786	759	0
775	797	786	759	759	0
797	786	759	759	759	0
786	759	759	759	766	0
759	759	759	766	759	0
759	759	766	759	739	0
759	766	759	739	724	0
766	759	739	724	716	0
759	739	724	716	716	0
739	724	716	716	716	0
724	716	716	716	708	0
716	716	716	708	720	0
716	716	708	720	731	0
716	708	720	731	755	0
708	720	731	755	759	0
720	731	755	759	751	0
731	755	759	751	770	0
755	759	751	770	771	0
759	751	770	771	759	0
751	770	771	759	743	0
770	771	759	743	747	0
771	759	743	747	747	0
759	743	747	747	751	0
743	747	747	751	731	0
747	747	751	731	724	0
747	751	731	724	724	0
751	731	724	724	731	0
731	724	724	731	736	0
724	724	731	736	751	0
724	731	736	751	739	0
731	736	751	739	735	0
736	751	739	735	740	0
751	739	735	740	743	0
739	735	740	743	747	0
735	740	743	747	732	0
740	743	747	732	735	0
743	747	732	735	739	0
747	732	735	739	724	0
732	735	739	724	720	0
735	739	724	720	735	0
739	724	720	735	747	0
724	720	735	747	747	0
720	735	747	747	740	0
735	747	747	740	743	0
747	747	740	743	755	0
747	740	743	755	751	0
740	743	755	751	751	0
743	755	751	751	743	0
755	751	751	743	743	0
751	751	743	743	747	0
751	743	743	747	740	0
743	743	747	740	723	0
743	747	740	723	732	0
747	740	723	732	743	0
740	723	732	743	743	0
723	732	743	743	739	0
732	743	743	739	744	0
743	743	739	744	743	0
743	739	744	743	743	0
739	744	743	743	735	0
744	743	743	735	724	0
743	743	735	724	716	0
743	735	724	716	720	0
735	724	716	720	728	0
724	716	720	728	727	0
716	720	728	727	716	0
720	728	727	716	463	0
728	727	716	463	989	0
727	716	463	989	723	1
716	463	989	723	716	2
463	989	723	716	487	0
989	723	716	487	926	0
723	716	487	926	692	1
716	487	926	692	681	2
487	926	692	681	685	0
926	692	681	685	681	0
692	681	685	681	689	0
681	685	681	689	720	0
685	681	689	720	758	0
681	689	720	758	790	0
689	720	758	790	774	0
720	758	790	774	767	0
758	790	774	767	475	0
790	774	767	475	1062	0
774	767	475	1062	498	1
767	475	1062	498	977	2
475	1062	498	977	630	1
1062	498	977	630	782	2
498	977	630	782	693	1
977	630	782	693	688	2
630	782	693	688	689	0
782	693	688	689	428	0
693	688	689	428	1027	0
688	689	428	1027	588	1
689	428	1027	588	883	2
428	1027	588	883	712	1
1027	588	883	712	720	2
588	883	712	720	732	0
883	712	720	732	755	0
712	720	732	755	459	0
720	732	755	459	1054	0
732	755	459	1054	498	1
755	459	1054	498	950	2
459	1054	498	950	708	1
1054	498	950	708	692	2
498	950	708	692	697	0
950	708	692	697	704	0
708	692	697	704	712	0
692	697	704	712	736	0
697	704	712	736	762	0
704	712	736	762	798	0
712	736	762	798	848	0
736	762	798	848	420	0
762	798	848	420	1214	0
798	848	420	1214	432	1
848	420	1214	432	1144	2
420	1214	432	1144	463	1
1214	432	1144	463	1051	2
432	1144	463	1051	510	1
1144	463	1051	510	910	2
463	1051	510	910	689	1
1051	510	910	689	673	2
510	910	689	673	669	0
910	689	673	669	424	0
689	673	669	424	989	0
673	669	424	989	708	1
669	424	989	708	696	2
424	989	708	696	701	0
989	708	696	701	424	0
708	696	701	424	1039	0
696	701	424	1039	568	1
701	424	1039	568	903	2
424	1039	568	903	716	1
1039	568	903	716	716	2
568	903	716	716	478	0
903	716	716	478	989	0
716	716	478	989	715	1
716	478	989	715	697	2
478	989	715	697	704	0
989	715	697	704	553	0
715	697	704	553	906	0
697	704	553	906	720	1
704	553	906	720	740	2
553	906	720	740	451	0
906	720	740	451	1070	0
720	740	451	1070	728	1
740	451	1070	728	723	2
451	1070	728	723	720	0
1070	728	723	720	724	0
728	723	720	724	720	0
723	720	724	720	716	0
720	724	720	716	723	0
724	720	716	723	471	0
720	716	723	471	1051	0
716	723	471	1051	513	1
723	471	1051	513	969	2
471	1051	513	969	728	1
1051	513	969	728	720	2
513	969	728	720	716	0
969	728	720	716	723	0
728	720	716	723	736	0
720	716	723	736	770	0
716	723	736	770	802	0
723	736	770	802	790	0
736	770	802	790	821	0
770	802	790	821	424	0
802	790	821	424	1194	0
790	821	424	1194	440	1
821	424	1194	440	1093	2
424	1194	440	1093	514	1
1194	440	1093	514	988	2
440	1093	514	988	720	1
1093	514	988	720	693	2
514	988	720	693	700	0
988	720	693	700	720	0
720	693	700	720	444	0
693	700	720	444	1089	0
700	720	444	1089	736	1
720	444	1089	736	739	2
444	1089	736	739	743	0
1089	736	739	743	459	0
736	739	743	459	1090	0
739	743	459	1090	498	1
743	459	1090	498	973	2
459	1090	498	973	723	1
1090	498	973	723	712	2
498	973	723	712	712	0
973	723	712	712	537	0
723	712	712	537	919	0
712	712	537	919	731	1
712	537	919	731	755	2
537	919	731	755	763	0
919	731	755	763	758	0
731	755	763	758	767	0
755	763	758	767	786	0
763	758	767	786	514	0
758	767	786	514	1109	0
767	786	514	1109	431	1
786	514	1109	431	1074	2
514	1109	431	1074	549	1
1109	431	1074	549	918	2
431	1074	549	918	697	1
1074	549	918	697	689	2
549	918	697	689	688	0
918	697	689	688	428	0
697	689	688	428	1012	0
689	688	428	1012	693	1
688	428	1012	693	696	2
428	1012	693	696	708	0
1012	693	696	708	420	0
693	696	708	420	1059	0
696	708	420	1059	712	1
708	420	1059	712	708	2
420	1059	712	708	712	0
1059	712	708	712	529	0
712	708	712	529	950	0
708	712	529	950	716	1
712	529	950	716	719	2
529	950	716	719	464	0
950	716	719	464	1031	0
716	719	464	1031	731	1
719	464	1031	731	712	2
464	1031	731	712	720	0
1031	731	712	720	724	0
731	712	720	724	743	0
712	720	724	743	521	0
720	724	743	521	961	0
724	743	521	961	736	1
743	521	961	736	728	2
521	961	736	728	731	0
961	736	728	731	712	0
736	728	731	712	716	0
728	731	712	716	724	0
731	712	716	724	747	0
712	716	724	747	763	0
716	724	747	763	751	0
724	747	763	751	739	0
747	763	751	739	735	0
763	751	739	735	483	0
751	739	735	483	1000	0
739	735	483	1000	712	1
735	483	1000	712	708	2
483	1000	712	708	704	0
1000	712	708	704	712	0
712	708	704	712	732	0
708	704	712	732	731	0
704	712	732	731	751	0
712	732	731	751	763	0
732	731	751	763	786	0
731	751	763	786	770	0
751	763	786	770	771	0
763	786	770	771	463	0
786	770	771	463	1109	0
770	771	463	1109	471	1
771	463	1109	471	1066	2
463	1109	471	1066	517	1
1109	471	1066	517	926	2
471	1066	517	926	693	1
1066	517	926	693	681	2
517	926	693	681	673	0
926	693	681	673	428	0
693	681	673	428	1019	0
681	673	428	1019	713	1
673	428	1019	713	715	2
428	1019	713	715	744	0
1019	713	715	744	797	0
713	715	744	797	845	0
715	744	797	845	821	0
744	797	845	821	817	0
797	845	821	817	459	0
845	821	817	459	1132	0
821	817	459	1132	459	1
817	459	1132	459	1086	2
459	1132	459	1086	483	1
1132	459	1086	483	984	2
459	1086	483	984	591	1
1086	483	984	591	810	2
483	984	591	810	677	1
984	591	810	677	677	2
591	810	677	677	712	0
810	677	677	712	424	0
677	677	712	424	1082	0
677	712	424	1082	486	1
712	424	1082	486	965	2
424	1082	486	965	716	1
1082	486	965	716	712	2
486	965	716	712	716	0
965	716	712	716	521	0
716	712	716	521	973	0
712	716	521	973	588	1
716	521	973	588	941	2
521	973	588	941	736	1
973	588	941	736	739	2
588	941	736	739	747	0
941	736	739	747	455	0
736	739	747	455	1059	0
739	747	455	1059	537	1
747	455	1059	537	930	2
455	1059	537	930	704	1
1059	537	930	704	696	2
537	930	704	696	697	0
930	704	696	697	432	0
704	696	697	432	1015	0
696	697	432	1015	728	1
697	432	1015	728	736	2
432	1015	728	736	466	0
1015	728	736	466	1028	0
728	736	466	1028	731	1
736	466	1028	731	728	2
466	1028	731	728	467	0
1028	731	728	467	1000	0
731	728	467	1000	727	1
728	467	1000	727	728	2
467	1000	727	728	471	0
1000	727	728	471	1011	0
727	728	471	1011	728	1
728	471	1011	728	732	2
471	1011	728	732	470	0
1011	728	732	470	1016	0
728	732	470	1016	739	1
732	470	1016	739	732	2
470	1016	739	732	731	0
1016	739	732	731	716	0
739	732	731	716	712	0
732	731	716	712	724	0
731	716	712	724	506	0
716	712	724	506	1000	0
712	724	506	1000	724	1
724	506	1000	724	720	2
506	1000	724	720	719	0
1000	724	720	719	728	0
724	720	719	728	731	0
720	719	728	731	736	0
719	728	731	736	755	0
728	731	736	755	770	0
731	736	755	770	782	0
736	755	770	782	440	0
755	770	782	440	1097	0
770	782	440	1097	491	1
782	440	1097	491	1027	2
440	1097	491	1027	552	1
1097	491	1027	552	891	2
491	1027	552	891	709	1
1027	552	891	709	696	2
552	891	709	696	693	0
891	709	696	693	700	0
709	696	693	700	420	0
696	693	700	420	1035	0
693	700	420	1035	681	1
700	420	1035	681	790	2
420	1035	681	790	708	1
1035	681	790	708	720	2
681	790	708	720	704	0
790	708	720	704	775	0
708	720	704	775	743	1
720	704	775	743	467	2
704	775	743	467	1035	0
775	743	467	1035	564	1
743	467	1035	564	930	2
467	1035	564	930	704	1
1035	564	930	704	693	2
564	930	704	693	696	0
930	704	693	696	701	0
704	693	696	701	708	0
693	696	701	708	708	0
696	701	708	708	720	0
701	708	708	720	743	0
708	708	720	743	767	0
708	720	743	767	770	0
720	743	767	770	771	0
743	767	770	771	774	0
767	770	771	774	782	0
770	771	774	782	786	0
771	774	782	786	763	0
774	782	786	763	751	0
782	786	763	751	758	0
786	763	751	758	759	0
763	751	758	759	759	0
751	758	759	759	739	0
758	759	759	739	736	0
759	759	739	736	727	0
759	739	736	727	724	0
739	736	727	724	731	0
736	727	724	731	712	0
727	724	731	712	720	0
724	731	712	720	724	0
731	712	720	724	732	0
712	720	724	732	739	0
720	724	732	739	731	0
724	732	739	731	747	0
732	739	731	747	759	0
739	731	747	759	775	0
731	747	759	775	758	0
747	759	775	758	747	0
759	775	758	747	751	0
775	758	747	751	755	0
758	747	751	755	747	0
747	751	755	747	736	0
751	755	747	736	743	0
755	747	736	743	747	0
747	736	743	747	739	0
736	743	747	739	732	0
743	747	739	732	513	0
747	739	732	513	993	0
739	732	513	993	747	1
732	513	993	747	723	2
513	993	747	723	713	0
993	747	723	713	501	0
747	723	713	501	942	0
723	713	501	942	720	1
713	501	942	720	700	2
501	942	720	700	693	0
942	720	700	693	700	0
720	700	693	700	716	0
700	693	700	716	452	0
693	700	716	452	1023	0
700	716	452	1023	708	1
716	452	1023	708	677	2
452	1023	708	677	662	0
1023	708	677	662	634	0
708	677	662	634	650	0
677	662	634	650	657	0
662	634	650	657	631	0
634	650	657	631	626	0
650	657	631	626	615	0
657	631	626	615	611	0
631	626	615	611	599	0
626	615	611	599	428	0
615	611	599	428	759	0
611	599	428	759	583	1
599	428	759	583	565	2
428	759	583	565	587	0
759	583	565	587	568	0
583	565	587	568	572	0
565	587	568	572	564	0
587	568	572	564	561	0
568	572	564	561	556	0
572	564	561	556	553	0
564	561	556	553	552	0
561	556	553	552	553	0
556	553	552	553	416	0
553	552	553	416	677	0
552	553	416	677	537	1
553	416	677	537	541	2
416	677	537	541	541	0
677	537	541	541	541	0
537	541	541	541	541	0
541	541	541	541	544	0
541	541	541	544	549	0
541	541	544	549	560	0
541	544	549	560	564	0
544	549	560	564	580	0
549	560	564	580	584	0
560	564	580	584	576	0
564	580	584	576	591	0
580	584	576	591	592	0
584	576	591	592	599	0
576	591	592	599	603	0
591	592	599	603	556	0
592	599	603	556	650	0
599	603	556	650	599	1
603	556	650	599	607	2
556	650	599	607	600	0
650	599	607	600	447	0
599	607	600	447	798	0
607	600	447	798	634	1
600	447	798	634	654	2
447	798	634	654	669	0
798	634	654	669	685	0
634	654	669	685	704	0
654	669	685	704	747	0
669	685	704	747	417	0
685	704	747	417	1140	0
704	747	417	1140	447	1
747	417	1140	447	1058	2
417	1140	447	1058	491	1
1140	447	1058	491	879	2
447	1058	491	879	650	1
1058	491	879	650	615	2
491	879	650	615	599	0
879	650	615	599	599	0
650	615	599	599	619	0
615	599	599	619	618	0
599	599	619	618	635	0
599	619	618	635	463	0
619	618	635	463	1015	0
618	635	463	1015	568	1
635	463	1015	568	915	2
463	1015	568	915	700	1
1015	568	915	700	732	2
568	915	700	732	463	0
915	700	732	463	1097	0
700	732	463	1097	483	1
732	463	1097	483	1070	2
463	1097	483	1070	490	1
1097	483	1070	490	1000	2
483	1070	490	1000	560	1
1070	490	1000	560	918	2
490	1000	560	918	728	1
1000	560	918	728	712	2
560	918	728	712	708	0
918	728	712	708	456	0
728	712	708	456	1027	0
712	708	456	1027	739	1
708	456	1027	739	736	2
456	1027	739	736	447	0
1027	739	736	447	1047	0
739	736	447	1047	731	1
736	447	1047	731	720	2
447	1047	731	720	537	0
1047	731	720	537	942	0
731	720	537	942	708	1
720	537	942	708	727	2
537	942	708	727	448	0
942	708	727	448	1163	0
708	727	448	1163	463	1
727	448	1163	463	1059	2
448	1163	463	1059	731	1
1163	463	1059	731	716	2
463	1059	731	716	720	0
1059	731	716	720	455	0
731	716	720	455	969	0
716	720	455	969	689	1
720	455	969	689	661	2
455	969	689	661	674	0
969	689	661	674	416	0
689	661	674	416	1085	0
661	674	416	1085	553	1
674	416	1085	553	1004	2
416	1085	553	1004	743	1
1085	553	1004	743	770	2
553	1004	743	770	444	0
1004	743	770	444	1152	0
743	770	444	1152	478	1
770	444	1152	478	1032	2
444	1152	478	1032	723	1
1152	478	1032	723	708	2
478	1032	723	708	716	0
1032	723	708	716	712	0
723	708	716	712	713	0
708	716	712	713	758	0
716	712	713	758	806	0
712	713	758	806	832	0
713	758	806	832	818	0
758	806	832	818	852	0
806	832	818	852	863	0
832	818	852	863	849	0
818	852	863	849	805	0
852	863	849	805	798	0
863	849	805	798	759	0
849	805	798	759	739	0
805	798	759	739	731	0
798	759	739	731	748	0
759	739	731	748	770	0
739	731	748	770	809	0
731	748	770	809	814	0
748	770	809	814	494	0
770	809	814	494	1190	0
809	814	494	1190	491	1
814	494	1190	491	1140	2
494	1190	491	1140	470	1
1190	491	1140	470	1055	2
491	1140	470	1055	728	1
1140	470	1055	728	716	2
470	1055	728	716	712	0
1055	728	716	712	540	0
728	716	712	540	942	0
716	712	540	942	751	1
712	540	942	751	790	2
540	942	751	790	817	0
942	751	790	817	837	0
751	790	817	837	533	0
790	817	837	533	1260	0
817	837	533	1260	432	1
837	533	1260	432	1214	2
533	1260	432	1214	463	1
1260	432	1214	463	1109	2
432	1214	463	1109	522	1
1214	463	1109	522	918	2
463	1109	522	918	673	1
1109	522	918	673	650	2
522	918	673	650	486	0
918	673	650	486	825	0
673	650	486	825	638	1
650	486	825	638	631	2
486	825	638	631	646	0
825	638	631	646	657	0
638	631	646	657	677	0
631	646	657	677	736	0
646	657	677	736	801	0
657	677	736	801	876	0
677	736	801	876	922	0
736	801	876	922	879	0
801	876	922	879	880	0
876	922	879	880	883	0
922	879	880	883	856	0
879	880	883	856	813	0
880	883	856	813	802	0
883	856	813	802	790	0
856	813	802	790	762	0
813	802	790	762	751	0
802	790	762	751	424	0
790	762	751	424	1082	0
762	751	424	1082	537	1
751	424	1082	537	934	2
424	1082	537	934	712	1
1082	537	934	712	693	2
537	934	712	693	696	0
934	712	693	696	424	0
712	693	696	424	1047	0
693	696	424	1047	724	1
696	424	1047	724	727	2
424	1047	724	727	759	0
1047	724	727	759	767	0
724	727	759	767	762	0
727	759	767	762	771	0
759	767	762	771	770	0
767	762	771	770	751	0
762	771	770	751	732	0
771	770	751	732	719	0
770	751	732	719	716	0
751	732	719	716	537	0
732	719	716	537	938	0
719	716	537	938	755	1
716	537	938	755	424	2
537	938	755	424	1152	0
938	755	424	1152	490	1
755	424	1152	490	1055	2
424	1152	490	1055	568	1
1152	490	1055	568	941	2
490	1055	568	941	736	1
1055	568	941	736	723	2
568	941	736	723	744	0
941	736	723	744	762	0
736	723	744	762	813	0
723	744	762	813	829	0
744	762	813	829	825	0
762	813	829	825	821	0
813	829	825	821	813	0
829	825	821	813	818	0
825	821	813	818	817	0
821	813	818	817	428	0
813	818	817	428	1132	0
818	817	428	1132	479	1
817	428	1132	479	1003	2
428	1132	479	1003	709	1
1132	479	1003	709	684	2
479	1003	709	684	681	0
1003	709	684	681	697	0
709	684	681	697	486	0
684	681	697	486	1031	0
681	697	486	1031	557	1
697	486	1031	557	965	2
486	1031	557	965	716	1
1031	557	965	716	720	2
557	965	716	720	723	0
965	716	720	723	751	0
716	720	723	751	440	0
720	723	751	440	1109	0
723	751	440	1109	510	1
751	440	1109	510	1039	2
440	1109	510	1039	614	1
1109	510	1039	614	856	2
510	1039	614	856	728	1
1039	614	856	728	603	2
614	856	728	603	918	0
856	728	603	918	751	1
728	603	918	751	510	2
603	918	751	510	1012	0
918	751	510	1012	751	1
751	510	1012	751	759	2
510	1012	751	759	747	0
1012	751	759	747	719	0
751	759	747	719	705	0
759	747	719	705	700	0
747	719	705	700	677	0
719	705	700	677	689	0
705	700	677	689	669	0
700	677	689	669	658	0
677	689	669	658	653	0
689	669	658	653	654	0
669	658	653	654	646	0
658	653	654	646	642	0
653	654	646	642	642	0
654	646	642	642	638	0
646	642	642	638	634	0
642	642	638	634	631	0
642	638	634	631	630	0
638	634	631	630	627	0
634	631	630	627	630	0
631	630	627	630	630	0
630	627	630	630	475	0
627	630	630	475	798	0
630	630	475	798	630	1
630	475	798	630	638	2
475	798	630	638	646	0
798	630	638	646	665	0
630	638	646	665	677	0
638	646	665	677	697	0
646	665	677	697	739	0
665	677	697	739	790	0
677	697	739	790	494	0
697	739	790	494	1195	0
739	790	494	1195	463	1
790	494	1195	463	1124	2
494	1195	463	1124	487	1
1195	463	1124	487	1015	2
463	1124	487	1015	716	1
1124	487	1015	716	705	2
487	1015	716	705	716	0
1015	716	705	716	455	0
716	705	716	455	1058	0
705	716	455	1058	739	1
716	455	1058	739	771	2
455	1058	739	771	463	0
1058	739	771	463	1140	0
739	771	463	1140	479	1
771	463	1140	479	1066	2
463	1140	479	1066	568	1
1140	479	1066	568	910	2
479	1066	568	910	705	1
1066	568	910	705	708	2
568	910	705	708	735	0
