i-2	i-1	i+0	i+1	i+2	Filter
739	420	1000	627	607	2
420	1000	627	607	607	0
1000	627	607	607	607	0
627	607	607	607	615	0
607	607	607	615	424	0
607	607	615	424	833	0
607	615	424	833	603	1
615	424	833	603	607	2
424	833	603	607	630	0
833	603	607	630	634	0
603	607	630	634	634	0
607	630	634	634	413	0
630	634	634	413	930	0
634	634	413	930	661	1
634	413	930	661	428	2
413	930	661	428	926	0
930	661	428	926	701	1
661	428	926	701	657	2
428	926	701	657	677	0
926	701	657	677	705	0
701	657	677	705	420	0
657	677	705	420	1144	0
677	705	420	1144	852	1
705	420	1144	852	813	2
420	1144	852	813	767	0
1144	852	813	767	471	0
852	813	767	471	1066	0
813	767	471	1066	762	1
767	471	1066	762	436	2
471	1066	762	436	1094	0
1066	762	436	1094	743	1
762	436	1094	743	665	2
436	1094	743	665	631	0
1094	743	665	631	622	0
743	665	631	622	654	0
665	631	622	654	720	0
631	622	654	720	805	0
622	654	720	805	802	0
654	720	805	802	455	0
720	805	802	455	1097	0
805	802	455	1097	701	1
802	455	1097	701	661	2
455	1097	701	661	634	0
1097	701	661	634	615	0
701	661	634	615	642	0
661	634	615	642	405	0
634	615	642	405	914	0
615	642	405	914	650	1
642	405	914	650	626	2
405	914	650	626	627	0
914	650	626	627	638	0
650	626	627	638	658	0
626	627	638	658	646	0
627	638	658	646	428	0
638	658	646	428	918	0
658	646	428	918	692	1
646	428	918	692	674	2
428	918	692	674	677	0
918	692	674	677	681	0
692	674	677	681	692	0
674	677	681	692	455	0
677	681	692	455	942	0
681	692	455	942	700	1
692	455	942	700	444	2
455	942	700	444	930	0
942	700	444	930	677	1
700	444	930	677	658	2
444	930	677	658	657	0
930	677	658	657	666	0
677	658	657	666	708	0
658	657	666	708	451	0
657	666	708	451	1012	0
666	708	451	1012	665	1
708	451	1012	665	631	2
451	1012	665	631	614	0
1012	665	631	614	603	0
665	631	614	603	604	0
631	614	603	604	614	0
614	603	604	614	421	0
603	604	614	421	824	0
604	614	421	824	619	1
614	421	824	619	603	2
421	824	619	603	413	0
824	619	603	413	852	0
619	603	413	852	650	1
603	413	852	650	424	2
413	852	650	424	860	0
852	650	424	860	634	1
650	424	860	634	432	2
424	860	634	432	833	0
860	634	432	833	614	1
634	432	833	614	436	2
432	833	614	436	821	0
833	614	436	821	611	1
614	436	821	611	611	2
436	821	611	611	611	0
821	611	611	611	626	0
611	611	611	626	518	0
611	611	626	518	762	0
611	626	518	762	604	1
626	518	762	604	618	2
518	762	604	618	611	0
762	604	618	611	611	0
604	618	611	611	626	0
618	611	611	626	646	0
611	611	626	646	654	0
611	626	646	654	646	0
626	646	654	646	654	0
646	654	646	654	653	0
654	646	654	653	654	0
646	654	653	654	665	0
654	653	654	665	681	0
653	654	665	681	658	0
654	665	681	658	626	0
665	681	658	626	631	0
681	658	626	631	618	0
658	626	631	618	417	0
626	631	618	417	875	0
631	618	417	875	673	1
618	417	875	673	642	2
417	875	673	642	635	0
875	673	642	635	634	0
673	642	635	634	646	0
642	635	634	646	677	0
635	634	646	677	412	0
634	646	677	412	1000	0
646	677	412	1000	716	1
677	412	1000	716	421	2
412	1000	716	421	965	0
1000	716	421	965	715	1
716	421	965	715	658	2
421	965	715	658	669	0
965	715	658	669	716	0
715	658	669	716	798	0
658	669	716	798	891	0
669	716	798	891	786	0
716	798	891	786	782	0
798	891	786	782	798	0
891	786	782	798	774	0
786	782	798	774	794	0
782	798	774	794	797	0
798	774	794	797	775	0
774	794	797	775	774	0
794	797	775	774	416	0
797	775	774	416	1172	0
775	774	416	1172	755	1
774	416	1172	755	782	2
416	1172	755	782	509	0
1172	755	782	509	950	0
755	782	509	950	747	1
782	509	950	747	727	2
509	950	747	727	436	0
950	747	727	436	1101	0
747	727	436	1101	736	1
727	436	1101	736	424	2
436	1101	736	424	957	0
1101	736	424	957	634	1
736	424	957	634	623	2
424	957	634	623	412	0
957	634	623	412	911	0
634	623	412	911	704	1
623	412	911	704	658	2
412	911	704	658	408	0
911	704	658	408	926	0
704	658	408	926	685	1
658	408	926	685	654	2
408	926	685	654	409	0
926	685	654	409	914	0
685	654	409	914	665	1
654	409	914	665	642	2
409	914	665	642	428	0
914	665	642	428	860	0
665	642	428	860	642	1
642	428	860	642	638	2
428	860	642	638	662	0
860	642	638	662	657	0
642	638	662	657	662	0
638	662	657	662	704	0
662	657	662	704	420	0
657	662	704	420	1144	0
662	704	420	1144	783	1
704	420	1144	783	420	2
420	1144	783	420	1031	0
1144	783	420	1031	677	1
783	420	1031	677	650	2
420	1031	677	650	657	0
1031	677	650	657	670	0
677	650	657	670	669	0
650	657	670	669	669	0
657	670	669	669	397	0
670	669	669	397	876	0
669	669	397	876	630	1
669	397	876	630	603	2
397	876	630	603	615	0
876	630	603	615	603	0
630	603	615	603	603	0
603	615	603	603	607	0
615	603	603	607	603	0
603	603	607	603	599	0
603	607	603	599	592	0
607	603	599	592	591	0
603	599	592	591	584	0
599	592	591	584	432	0
592	591	584	432	747	0
591	584	432	747	587	1
584	432	747	587	584	2
432	747	587	584	662	0
747	587	584	662	680	0
587	584	662	680	763	0
584	662	680	763	809	0
662	680	763	809	413	0
680	763	809	413	514	0
763	809	413	514	719	1
809	413	514	719	794	2
413	514	719	794	436	0
514	719	794	436	533	0
719	794	436	533	704	1
794	436	533	704	677	2
436	533	704	677	424	0
533	704	677	424	923	0
704	677	424	923	646	1
677	424	923	646	416	2
424	923	646	416	868	0
923	646	416	868	607	1
646	416	868	607	599	2
416	868	607	599	611	0
868	607	599	611	560	0
607	599	611	560	580	0
599	611	560	580	583	0
611	560	580	583	572	0
560	580	583	572	569	0
580	583	572	569	568	0
583	572	569	568	568	0
572	569	568	568	432	0
569	568	568	432	704	0
568	568	432	704	560	1
568	432	704	560	553	2
432	704	560	553	544	0
704	560	553	544	553	0
560	553	544	553	545	0
553	544	553	545	529	0
544	553	545	529	420	0
553	545	529	420	662	0
545	529	420	662	529	1
529	420	662	529	420	2
420	662	529	420	654	0
662	529	420	654	529	1
529	420	654	529	405	2
420	654	529	405	673	0
654	529	405	673	545	1
529	405	673	545	420	2
405	673	545	420	677	0
673	545	420	677	541	1
545	420	677	541	424	2
420	677	541	424	700	0
677	541	424	700	564	1
541	424	700	564	424	2
424	700	564	424	681	0
700	564	424	681	561	1
564	424	681	561	572	2
424	681	561	572	587	0
681	561	572	587	592	0
561	572	587	592	432	0
572	587	592	432	731	0
587	592	432	731	584	1
592	432	731	584	420	2
432	731	584	420	735	0
731	584	420	735	569	1
584	420	735	569	412	2
420	735	569	412	759	0
735	569	412	759	572	1
569	412	759	572	424	2
412	759	572	424	727	0
759	572	424	727	569	1
572	424	727	569	420	2
424	727	569	420	700	0
727	569	420	700	557	1
569	420	700	557	572	2
420	700	557	572	572	0
700	557	572	572	564	0
557	572	572	564	572	0
572	572	564	572	576	0
572	564	572	576	397	0
564	572	576	397	797	0
572	576	397	797	607	1
576	397	797	607	588	2
397	797	607	588	587	0
797	607	588	587	584	0
607	588	587	584	556	0
588	587	584	556	405	0
587	584	556	405	751	0
584	556	405	751	576	1
556	405	751	576	556	2
405	751	576	556	561	0
751	576	556	561	397	0
576	556	561	397	708	0
556	561	397	708	568	1
561	397	708	568	552	2
397	708	568	552	549	0
708	568	552	549	564	0
568	552	549	564	405	0
552	549	564	405	720	0
549	564	405	720	564	1
564	405	720	564	564	2
405	720	564	564	413	0
720	564	564	413	715	0
564	564	413	715	557	1
564	413	715	557	560	2
413	715	557	560	557	0
715	557	560	557	404	0
557	560	557	404	743	0
560	557	404	743	565	1
557	404	743	565	556	2
404	743	565	556	401	0
743	565	556	401	731	0
565	556	401	731	448	1
556	401	731	448	669	2
401	731	448	669	549	1
731	448	669	549	552	2
448	669	549	552	549	0
669	549	552	549	405	0
549	552	549	405	712	0
552	549	405	712	548	1
549	405	712	548	572	2
405	712	548	572	428	0
712	548	572	428	736	0
548	572	428	736	599	1
572	428	736	599	587	2
428	736	599	587	596	0
736	599	587	596	576	0
599	587	596	576	576	0
587	596	576	576	579	0
596	576	576	579	572	0
576	576	579	572	568	0
576	579	572	568	584	0
579	572	568	584	580	0
572	568	584	580	576	0
568	584	580	576	576	0
584	580	576	576	572	0
580	576	576	572	400	0
576	576	572	400	755	0
576	572	400	755	572	1
572	400	755	572	568	2
400	755	572	568	557	0
755	572	568	557	397	0
572	568	557	397	727	0
568	557	397	727	557	1
557	397	727	557	470	2
397	727	557	470	635	0
727	557	470	635	544	1
557	470	635	544	549	2
470	635	544	549	420	0
635	544	549	420	685	0
544	549	420	685	537	1
549	420	685	537	545	2
420	685	537	545	541	0
685	537	545	541	537	0
537	545	541	537	537	0
545	541	537	537	548	0
541	537	537	548	545	0
537	537	548	545	389	0
537	548	545	389	716	0
548	545	389	716	545	1
545	389	716	545	548	2
389	716	545	548	541	0
716	545	548	541	541	0
545	548	541	541	537	0
548	541	541	537	537	0
541	541	537	537	537	0
541	537	537	537	537	0
537	537	537	537	537	0
537	537	537	537	393	0
537	537	537	393	665	0
537	537	393	665	530	1
537	393	665	530	525	2
393	665	530	525	525	0
665	530	525	525	522	0
530	525	525	522	389	0
525	525	522	389	646	0
525	522	389	646	509	1
522	389	646	509	526	2
389	646	509	526	505	0
646	509	526	505	514	0
509	526	505	514	514	0
526	505	514	514	509	0
505	514	514	509	518	0
514	514	509	518	514	0
514	509	518	514	385	0
509	518	514	385	638	0
518	514	385	638	510	1
514	385	638	510	509	2
385	638	510	509	510	0
638	510	509	510	393	0
510	509	510	393	615	0
509	510	393	615	506	1
510	393	615	506	498	2
393	615	506	498	509	0
615	506	498	509	397	0
506	498	509	397	600	0
498	509	397	600	494	1
509	397	600	494	494	2
397	600	494	494	498	0
600	494	494	498	381	0
494	494	498	381	599	0
494	498	381	599	483	1
498	381	599	483	494	2
381	599	483	494	487	0
599	483	494	487	412	0
483	494	487	412	545	0
494	487	412	545	471	1
487	412	545	471	482	2
412	545	471	482	393	0
545	471	482	393	549	0
471	482	393	549	455	1
482	393	549	455	475	2
393	549	455	475	385	0
549	455	475	385	541	0
455	475	385	541	451	1
475	385	541	451	467	2
385	541	451	467	385	0
541	451	467	385	525	0
451	467	385	525	444	1
467	385	525	444	459	2
385	525	444	459	385	0
525	444	459	385	518	0
444	459	385	518	436	1
459	385	518	436	447	2
385	518	436	447	444	0
518	436	447	444	443	0
436	447	444	443	401	0
447	444	443	401	479	0
444	443	401	479	428	1
443	401	479	428	393	2
401	479	428	393	482	0
479	428	393	482	420	1
428	393	482	420	393	2
393	482	420	393	467	0
482	420	393	467	421	1
420	393	467	421	389	2
393	467	421	389	459	0
467	421	389	459	412	1
421	389	459	412	424	2
389	459	412	424	409	0
459	412	424	409	428	0
412	424	409	428	412	0
424	409	428	412	413	0
409	428	412	413	381	0
428	412	413	381	448	0
412	413	381	448	397	1
413	381	448	397	416	2
381	448	397	416	401	0
448	397	416	401	389	0
397	416	401	389	420	0
416	401	389	420	405	1
401	389	420	405	385	2
389	420	405	385	416	0
420	405	385	416	401	1
405	385	416	401	381	2
385	416	401	381	421	0
416	401	381	421	389	1
401	381	421	389	408	2
381	421	389	408	389	0
421	389	408	389	409	0
389	408	389	409	393	0
408	389	409	393	385	0
389	409	393	385	417	0
409	393	385	417	396	1
393	385	417	396	393	2
385	417	396	393	401	0
417	396	393	401	401	0
396	393	401	401	397	0
393	401	401	397	393	0
401	401	397	393	412	0
401	397	393	412	393	1
397	393	412	393	393	2
393	412	393	393	405	0
412	393	393	405	393	1
393	393	405	393	397	2
393	405	393	397	381	0
405	393	397	381	420	0
393	397	381	420	389	1
397	381	420	389	382	2
381	420	389	382	424	0
420	389	382	424	401	1
389	382	424	401	385	2
382	424	401	385	416	0
424	401	385	416	393	1
401	385	416	393	389	2
385	416	393	389	421	0
416	393	389	421	389	1
393	389	421	389	408	2
389	421	389	408	397	0
421	389	408	397	405	0
389	408	397	405	401	0
408	397	405	401	393	0
397	405	401	393	412	0
405	401	393	412	401	1
401	393	412	401	385	2
393	412	401	385	420	0
412	401	385	420	401	1
401	385	420	401	381	2
385	420	401	381	413	0
420	401	381	413	401	1
401	381	413	401	393	2
381	413	401	393	396	0
413	401	393	396	401	0
401	393	396	401	393	0
393	396	401	393	393	0
396	401	393	393	405	0
401	393	393	405	389	0
393	393	405	389	397	0
393	405	389	397	393	0
405	389	397	393	397	0
389	397	393	397	369	0
397	393	397	369	428	0
393	397	369	428	397	1
397	369	428	397	393	2
369	428	397	393	397	0
428	397	393	397	393	0
397	393	397	393	393	0
393	397	393	393	397	0
397	393	393	397	366	0
393	393	397	366	428	0
393	397	366	428	393	1
397	366	428	393	377	2
366	428	393	377	413	0
428	393	377	413	389	1
393	377	413	389	385	2
377	413	389	385	393	0
413	389	385	393	381	1
389	385	393	381	390	2
385	393	381	390	389	0
393	381	390	389	385	0
381	390	389	385	385	0
390	389	385	385	385	0
389	385	385	385	385	0
385	385	385	385	390	0
385	385	385	390	381	0
385	385	390	381	389	0
385	390	381	389	381	0
390	381	389	381	366	0
381	389	381	366	413	0
389	381	366	413	385	1
381	366	413	385	377	2
366	413	385	377	397	0
413	385	377	397	385	0
385	377	397	385	378	0
377	397	385	378	400	0
397	385	378	400	390	1
385	378	400	390	381	2
378	400	390	381	397	0
400	390	381	397	385	0
390	381	397	385	374	0
381	397	385	374	404	0
397	385	374	404	385	1
385	374	404	385	370	2
374	404	385	370	401	0
404	385	370	401	385	1
385	370	401	385	378	2
370	401	385	378	404	0
401	385	378	404	385	1
385	378	404	385	374	2
378	404	385	374	416	0
404	385	374	416	386	0
385	374	416	386	373	0
374	416	386	373	409	0
416	386	373	409	389	1
386	373	409	389	381	2
373	409	389	381	405	0
409	389	381	405	393	1
389	381	405	393	381	2
381	405	393	381	416	0
405	393	381	416	393	1
393	381	416	393	370	2
381	416	393	370	424	0
416	393	370	424	393	1
393	370	424	393	389	2
370	424	393	389	417	0
424	393	389	417	393	1
393	389	417	393	404	2
389	417	393	404	362	0
417	393	404	362	444	0
393	404	362	444	397	1
404	362	444	397	381	2
362	444	397	381	436	0
444	397	381	436	400	1
397	381	436	400	374	2
381	436	400	374	444	0
436	400	374	444	393	1
400	374	444	393	424	2
374	444	393	424	365	0
444	393	424	365	456	0
393	424	365	456	404	1
424	365	456	404	413	2
365	456	404	413	370	0
456	404	413	370	455	0
404	413	370	455	393	1
413	370	455	393	412	2
370	455	393	412	401	0
455	393	412	401	424	0
393	412	401	424	405	0
412	401	424	405	412	0
401	424	405	412	370	0
424	405	412	370	455	0
405	412	370	455	405	1
412	370	455	405	420	2
370	455	405	420	370	0
455	405	420	370	467	0
405	420	370	467	400	1
420	370	467	400	436	2
370	467	400	436	358	0
467	400	436	358	471	0
400	436	358	471	409	1
436	358	471	409	428	2
358	471	409	428	373	0
471	409	428	373	483	0
409	428	373	483	416	1
428	373	483	416	385	2
373	483	416	385	475	0
483	416	385	475	416	1
416	385	475	416	428	2
385	475	416	428	385	0
475	416	428	385	491	0
416	428	385	491	424	1
428	385	491	424	440	2
385	491	424	440	439	0
491	424	440	439	440	0
424	440	439	440	443	0
440	439	440	443	382	0
439	440	443	382	498	0
440	443	382	498	436	1
443	382	498	436	439	2
382	498	436	439	440	0
498	436	439	440	440	0
436	439	440	440	389	0
439	440	440	389	502	0
440	440	389	502	432	1
440	389	502	432	447	2
389	502	432	447	448	0
502	432	447	448	373	0
432	447	448	373	518	0
447	448	373	518	443	1
448	373	518	443	448	2
373	518	443	448	389	0
518	443	448	389	517	0
443	448	389	517	444	1
448	389	517	444	459	2
389	517	444	459	459	0
517	444	459	459	463	0
444	459	459	463	378	0
459	459	463	378	544	0
459	463	378	544	463	1
463	378	544	463	467	2
378	544	463	467	467	0
544	463	467	467	475	0
463	467	467	475	451	0
467	467	475	451	491	0
467	475	451	491	463	1
475	451	491	463	482	2
451	491	463	482	463	0
491	463	482	463	483	0
463	482	463	483	381	0
482	463	483	381	556	0
463	483	381	556	467	1
483	381	556	467	475	2
381	556	467	475	479	0
556	467	475	479	467	0
467	475	479	467	377	0
475	479	467	377	568	0
479	467	377	568	366	1
467	377	568	366	564	2
377	568	366	564	463	1
568	366	564	463	385	2
366	564	463	385	530	0
564	463	385	530	443	1
463	385	530	443	463	2
385	530	443	463	463	0
530	443	463	463	475	0
443	463	463	475	389	0
463	463	475	389	552	0
463	475	389	552	464	1
475	389	552	464	470	2
389	552	464	470	479	0
552	464	470	479	490	0
464	470	479	490	490	0
470	479	490	490	366	0
479	490	490	366	634	0
490	490	366	634	502	1
490	366	634	502	495	2
366	634	502	495	509	0
634	502	495	509	417	0
502	495	509	417	607	0
495	509	417	607	521	1
509	417	607	521	521	2
417	607	521	521	534	0
607	521	521	534	517	0
521	521	534	517	533	0
521	534	517	533	374	0
534	517	533	374	684	0
517	533	374	684	537	1
533	374	684	537	510	2
374	684	537	510	522	0
684	537	510	522	408	0
537	510	522	408	436	0
510	522	408	436	342	1
522	408	436	342	370	2
408	436	342	370	483	1
436	342	370	483	404	2
342	370	483	404	568	0
370	483	404	568	545	1
483	404	568	545	502	2
404	568	545	502	370	0
568	545	502	370	634	0
545	502	370	634	502	1
502	370	634	502	494	2
370	634	502	494	506	0
634	502	494	506	513	0
502	494	506	513	366	0
494	506	513	366	673	0
506	513	366	673	530	1
513	366	673	530	517	2
366	673	530	517	529	0
673	530	517	529	545	0
530	517	529	545	572	0
517	529	545	572	545	0
529	545	572	545	560	0
545	572	545	560	564	0
572	545	560	564	549	0
545	560	564	549	548	0
560	564	549	548	553	0
564	549	548	553	549	0
549	548	553	549	552	0
548	553	549	552	560	0
553	549	552	560	557	0
549	552	560	557	560	0
552	560	557	560	588	0
560	557	560	588	576	0
557	560	588	576	568	0
560	588	576	568	583	0
588	576	568	583	588	0
576	568	583	588	584	0
568	583	588	584	560	0
583	588	584	560	556	0
588	584	560	556	537	0
584	560	556	537	541	0
560	556	537	541	549	0
556	537	541	549	408	0
537	541	549	408	487	0
541	549	408	487	393	1
549	408	487	393	478	2
408	487	393	478	386	1
487	393	478	386	599	2
393	478	386	599	517	1
478	386	599	517	514	2
386	599	517	514	513	0
599	517	514	513	409	0
517	514	513	409	630	0
514	513	409	630	502	1
513	409	630	502	530	2
409	630	502	530	537	0
630	502	530	537	404	0
502	530	537	404	689	0
530	537	404	689	545	1
537	404	689	545	556	2
404	689	545	556	420	0
689	545	556	420	444	0
545	556	420	444	805	1
556	420	444	805	557	2
420	444	805	557	544	0
444	805	557	544	545	0
805	557	544	545	553	0
557	544	545	553	564	0
544	545	553	564	401	0
545	553	564	401	459	0
553	564	401	459	342	1
564	401	459	342	557	2
401	459	342	557	517	1
459	342	557	517	545	2
342	557	517	545	545	0
557	517	545	545	548	0
517	545	545	548	561	0
545	545	548	561	568	0
545	548	561	568	568	0
548	561	568	568	572	0
561	568	568	572	595	0
568	568	572	595	603	0
568	572	595	603	603	0
572	595	603	603	607	0
595	603	603	607	619	0
603	603	607	619	607	0
603	607	619	607	638	0
607	619	607	638	397	0
619	607	638	397	833	0
607	638	397	833	587	1
638	397	833	587	572	2
397	833	587	572	561	0
833	587	572	561	556	0
587	572	561	556	564	0
572	561	556	564	572	0
561	556	564	572	576	0
556	564	572	576	599	0
564	572	576	599	588	0
572	576	599	588	560	0
576	599	588	560	572	0
599	588	560	572	584	0
588	560	572	584	576	0
560	572	584	576	404	0
572	584	576	404	705	0
584	576	404	705	443	1
576	404	705	443	654	2
404	705	443	654	537	1
705	443	654	537	533	2
443	654	537	533	545	0
654	537	533	545	552	0
537	533	545	552	557	0
533	545	552	557	564	0
545	552	557	564	572	0
552	557	564	572	595	0
557	564	572	595	397	0
564	572	595	397	829	0
572	595	397	829	584	1
595	397	829	584	572	2
397	829	584	572	568	0
829	584	572	568	428	0
584	572	568	428	712	0
572	568	428	712	568	1
568	428	712	568	556	2
428	712	568	556	564	0
712	568	556	564	576	0
568	556	564	576	580	0
556	564	576	580	576	0
564	576	580	576	580	0
576	580	576	580	583	0
580	576	580	583	580	0
576	580	583	580	580	0
580	583	580	580	595	0
583	580	580	595	592	0
