i-2	i-1	i+0	i+1	i+2	Filter
833	848	840	852	849	0
848	840	852	849	856	0
840	852	849	856	848	0
852	849	856	848	868	0
849	856	848	868	860	0
856	848	868	860	1490	0
848	868	860	1490	872	0
868	860	1490	872	813	0
860	1490	872	813	778	0
1490	872	813	778	774	0
872	813	778	774	767	0
813	778	774	767	751	0
778	774	767	751	755	0
774	767	751	755	755	0
767	751	755	755	789	0
751	755	755	789	790	0
755	755	789	790	825	0
755	789	790	825	845	0
789	790	825	845	832	0
790	825	845	832	580	0
825	845	832	580	1074	0
845	832	580	1074	829	1
832	580	1074	829	805	2
580	1074	829	805	829	0
1074	829	805	829	817	0
829	805	829	817	825	0
805	829	817	825	603	0
829	817	825	603	914	0
817	825	603	914	857	1
825	603	914	857	556	2
603	914	857	556	973	0
914	857	556	973	836	1
857	556	973	836	790	2
556	973	836	790	778	0
973	836	790	778	779	0
836	790	778	779	786	0
790	778	779	786	793	0
778	779	786	793	810	0
779	786	793	810	1467	0
786	793	810	1467	832	0
793	810	1467	832	798	0
810	1467	832	798	790	0
1467	832	798	790	782	0
832	798	790	782	798	0
798	790	782	798	1435	0
790	782	798	1435	810	0
782	798	1435	810	786	0
798	1435	810	786	786	0
1435	810	786	786	1424	0
810	786	786	1424	801	0
786	786	1424	801	755	0
786	1424	801	755	740	0
1424	801	755	740	599	0
801	755	740	599	759	0
755	740	599	759	754	1
740	599	759	754	763	2
599	759	754	763	747	0
759	754	763	747	778	0
754	763	747	778	790	0
763	747	778	790	798	0
747	778	790	798	821	0
778	790	798	821	1424	0
790	798	821	1424	798	0
798	821	1424	798	743	0
821	1424	798	743	731	0
1424	798	743	731	569	0
798	743	731	569	875	0
743	731	569	875	728	1
731	569	875	728	801	2
569	875	728	801	798	0
875	728	801	798	790	0
728	801	798	790	782	0
801	798	790	782	801	0
798	790	782	801	810	0
790	782	801	810	813	0
782	801	810	813	821	0
801	810	813	821	1463	0
810	813	821	1463	848	0
813	821	1463	848	557	0
821	1463	848	557	937	0
1463	848	557	937	794	1
848	557	937	794	611	2
557	937	794	611	708	0
937	794	611	708	631	1
794	611	708	631	875	2
611	708	631	875	879	1
708	631	875	879	872	2
631	875	879	872	876	0
875	879	872	876	914	0
879	872	876	914	914	0
872	876	914	914	887	0
876	914	914	887	907	0
914	914	887	907	891	0
914	887	907	891	883	0
887	907	891	883	860	0
907	891	883	860	888	0
891	883	860	888	867	0
883	860	888	867	864	0
860	888	867	864	848	0
888	867	864	848	849	0
867	864	848	849	859	0
864	848	849	859	576	0
848	849	859	576	1066	0
849	859	576	1066	860	1
859	576	1066	860	853	2
576	1066	860	853	821	0
1066	860	853	821	809	0
860	853	821	809	805	0
853	821	809	805	817	0
821	809	805	817	821	0
809	805	817	821	837	0
805	817	821	837	829	0
817	821	837	829	829	0
821	837	829	829	856	0
837	829	829	856	856	0
829	829	856	856	848	0
829	856	856	848	840	0
856	856	848	840	864	0
856	848	840	864	852	0
848	840	864	852	868	0
840	864	852	868	844	0
864	852	868	844	837	0
852	868	844	837	852	0
868	844	837	852	829	0
844	837	852	829	584	0
837	852	829	584	1046	0
852	829	584	1046	841	1
829	584	1046	841	840	2
584	1046	841	840	592	0
1046	841	840	592	1062	0
841	840	592	1062	872	1
840	592	1062	872	821	2
592	1062	872	821	661	0
1062	872	821	661	1027	0
872	821	661	1027	825	1
821	661	1027	825	833	2
661	1027	825	833	833	0
1027	825	833	833	1482	0
825	833	833	1482	887	0
833	833	1482	887	833	0
833	1482	887	833	805	0
1482	887	833	805	798	0
887	833	805	798	813	0
833	805	798	813	841	0
805	798	813	841	836	0
798	813	841	836	833	0
813	841	836	833	844	0
841	836	833	844	852	0
836	833	844	852	825	0
833	844	852	825	1514	0
844	852	825	1514	891	0
852	825	1514	891	1502	0
825	1514	891	1502	833	0
1514	891	1502	833	540	0
891	1502	833	540	1020	0
1502	833	540	1020	813	1
833	540	1020	813	588	2
540	1020	813	588	906	0
1020	813	588	906	572	1
813	588	906	572	1183	2
588	906	572	1183	837	1
906	572	1183	837	813	2
572	1183	837	813	837	0
1183	837	813	837	1494	0
837	813	837	1494	902	0
813	837	1494	902	853	0
837	1494	902	853	832	0
1494	902	853	832	845	0
902	853	832	845	867	0
853	832	845	867	860	0
832	845	867	860	825	0
845	867	860	825	880	0
867	860	825	880	875	0
860	825	880	875	852	0
825	880	875	852	856	0
880	875	852	856	864	0
875	852	856	864	864	0
852	856	864	864	860	0
856	864	864	860	871	0
864	864	860	871	864	0
864	860	871	864	852	0
860	871	864	852	872	0
871	864	852	872	591	0
864	852	872	591	1004	0
852	872	591	1004	961	1
872	591	1004	961	860	2
591	1004	961	860	841	0
1004	961	860	841	836	0
961	860	841	836	810	0
860	841	836	810	840	0
841	836	810	840	584	0
836	810	840	584	1019	0
810	840	584	1019	872	1
840	584	1019	872	848	2
584	1019	872	848	841	0
1019	872	848	841	824	0
872	848	841	824	856	0
848	841	824	856	837	0
841	824	856	837	833	0
824	856	837	833	871	0
856	837	833	871	864	0
837	833	871	864	841	0
833	871	864	841	875	0
871	864	841	875	864	0
864	841	875	864	836	0
841	875	864	836	876	0
875	864	836	876	856	0
864	836	876	856	837	0
836	876	856	837	856	0
876	856	837	856	859	0
856	837	856	859	857	0
837	856	859	857	840	0
856	859	857	840	852	0
859	857	840	852	852	0
857	840	852	852	829	0
840	852	852	829	856	0
852	852	829	856	841	0
852	829	856	841	840	0
829	856	841	840	840	0
856	841	840	840	857	0
841	840	840	857	852	0
840	840	857	852	832	0
840	857	852	832	860	0
857	852	832	860	849	0
852	832	860	849	840	0
832	860	849	840	852	0
860	849	840	852	856	0
849	840	852	856	856	0
840	852	856	856	837	0
852	856	856	837	856	0
856	856	837	856	844	0
856	837	856	844	852	0
837	856	844	852	576	0
856	844	852	576	1109	0
844	852	576	1109	891	1
852	576	1109	891	856	2
576	1109	891	856	592	0
1109	891	856	592	1058	0
891	856	592	1058	926	1
856	592	1058	926	856	2
592	1058	926	856	844	0
1058	926	856	844	849	0
926	856	844	849	852	0
856	844	849	852	836	0
844	849	852	836	825	0
849	852	836	825	856	0
852	836	825	856	775	0
836	825	856	775	910	0
825	856	775	910	845	0
856	775	910	845	840	0
775	910	845	840	848	0
910	845	840	848	845	0
845	840	848	845	832	0
840	848	845	832	849	0
848	845	832	849	836	0
845	832	849	836	841	0
832	849	836	841	828	0
849	836	841	828	849	0
836	841	828	849	840	0
841	828	849	840	848	0
828	849	840	848	1487	0
849	840	848	1487	891	0
840	848	1487	891	840	0
848	1487	891	840	806	0
1487	891	840	806	572	0
891	840	806	572	988	0
840	806	572	988	856	1
806	572	988	856	876	2
572	988	856	876	863	0
988	856	876	863	852	0
856	876	863	852	880	0
876	863	852	880	1529	0
863	852	880	1529	914	0
852	880	1529	914	1514	0
880	1529	914	1514	868	0
1529	914	1514	868	1471	0
914	1514	868	1471	821	0
1514	868	1471	821	599	0
868	1471	821	599	848	0
1471	821	599	848	802	0
821	599	848	802	1447	0
599	848	802	1447	821	0
848	802	1447	821	806	0
802	1447	821	806	801	0
1447	821	806	801	584	0
821	806	801	584	980	0
806	801	584	980	864	1
801	584	980	864	642	2
584	980	864	642	1039	0
980	864	642	1039	895	1
864	642	1039	895	852	2
642	1039	895	852	872	0
1039	895	852	872	856	0
895	852	872	856	836	0
852	872	856	836	845	0
872	856	836	845	840	0
856	836	845	840	821	0
836	845	840	821	833	0
845	840	821	833	844	0
840	821	833	844	841	0
821	833	844	841	821	0
833	844	841	821	817	0
844	841	821	817	836	0
841	821	817	836	810	0
821	817	836	810	801	0
817	836	810	801	782	0
836	810	801	782	833	0
810	801	782	833	809	0
801	782	833	809	821	0
782	833	809	821	825	0
833	809	821	825	845	0
809	821	825	845	856	0
821	825	845	856	856	0
825	845	856	856	860	0
845	856	856	860	863	0
856	856	860	863	868	0
856	860	863	868	872	0
860	863	868	872	860	0
863	868	872	860	875	0
868	872	860	875	876	0
872	860	875	876	875	0
860	875	876	875	880	0
875	876	875	880	879	0
876	875	880	879	879	0
875	880	879	879	856	0
880	879	879	856	868	0
879	879	856	868	615	0
879	856	868	615	603	0
856	868	615	603	1136	1
868	615	603	1136	988	2
615	603	1136	988	907	0
603	1136	988	907	852	0
1136	988	907	852	845	0
988	907	852	845	626	0
907	852	845	626	1066	0
852	845	626	1066	845	1
845	626	1066	845	848	2
626	1066	845	848	840	0
1066	845	848	840	825	0
845	848	840	825	848	0
848	840	825	848	845	0
840	825	848	845	821	0
825	848	845	821	829	0
848	845	821	829	871	0
845	821	829	871	841	0
821	829	871	841	825	0
829	871	841	825	848	0
871	841	825	848	852	0
841	825	848	852	856	0
825	848	852	856	856	0
848	852	856	856	864	0
852	856	856	864	867	0
856	856	864	867	845	0
856	864	867	845	868	0
864	867	845	868	871	0
867	845	868	871	860	0
845	868	871	860	848	0
868	871	860	848	852	0
871	860	848	852	856	0
860	848	852	856	837	0
848	852	856	837	868	0
852	856	837	868	848	0
856	837	868	848	844	0
837	868	848	844	856	0
868	848	844	856	837	0
848	844	856	837	833	0
844	856	837	833	848	0
856	837	833	848	840	0
837	833	848	840	818	0
833	848	840	818	813	0
848	840	818	813	836	0
840	818	813	836	833	0
818	813	836	833	802	0
813	836	833	802	817	0
836	833	802	817	840	0
833	802	817	840	817	0
802	817	840	817	813	0
817	840	817	813	829	0
840	817	813	829	825	0
817	813	829	825	810	0
813	829	825	810	824	0
829	825	810	824	825	0
825	810	824	825	817	0
810	824	825	817	1522	0
824	825	817	1522	895	0
825	817	1522	895	868	0
817	1522	895	868	836	0
1522	895	868	836	592	0
895	868	836	592	1019	0
868	836	592	1019	856	1
836	592	1019	856	848	2
592	1019	856	848	841	0
1019	856	848	841	836	0
856	848	841	836	849	0
848	841	836	849	1529	0
841	836	849	1529	926	0
836	849	1529	926	1513	0
849	1529	926	1513	895	0
1529	926	1513	895	841	0
926	1513	895	841	809	0
1513	895	841	809	833	0
895	841	809	833	1475	0
841	809	833	1475	848	0
809	833	1475	848	825	0
833	1475	848	825	813	0
1475	848	825	813	801	0
848	825	813	801	829	0
825	813	801	829	864	0
813	801	829	864	852	0
801	829	864	852	872	0
829	864	852	872	844	0
864	852	872	844	841	0
852	872	844	841	875	0
872	844	841	875	852	0
844	841	875	852	852	0
841	875	852	852	860	0
875	852	852	860	860	0
852	852	860	860	852	0
852	860	860	852	868	0
860	860	852	868	864	0
860	852	868	864	848	0
852	868	864	848	856	0
868	864	848	856	864	0
864	848	856	864	852	0
848	856	864	852	845	0
856	864	852	845	856	0
864	852	845	856	856	0
852	845	856	856	840	0
845	856	856	840	844	0
856	856	840	844	833	0
856	840	844	833	829	0
840	844	833	829	825	0
844	833	829	825	832	0
833	829	825	832	814	0
829	825	832	814	813	0
825	832	814	813	821	0
832	814	813	821	817	0
814	813	821	817	809	0
813	821	817	809	818	0
821	817	809	818	817	0
817	809	818	817	813	0
809	818	817	813	813	0
818	817	813	813	817	0
817	813	813	817	778	0
813	813	817	778	767	0
813	817	778	767	798	0
817	778	767	798	836	0
778	767	798	836	845	0
767	798	836	845	824	0
798	836	845	824	841	0
836	845	824	841	844	0
845	824	841	844	852	0
824	841	844	852	856	0
841	844	852	856	888	0
844	852	856	888	902	0
852	856	888	902	888	0
856	888	902	888	887	0
888	902	888	887	891	0
902	888	887	891	879	0
888	887	891	879	891	0
887	891	879	891	887	0
891	879	891	887	876	0
879	891	887	876	891	0
891	887	876	891	891	0
887	876	891	891	899	0
876	891	891	899	887	0
891	891	899	887	868	0
891	899	887	868	883	0
899	887	868	883	883	0
887	868	883	883	1553	0
868	883	883	1553	548	0
883	883	1553	548	1284	0
883	1553	548	1284	849	1
1553	548	1284	849	801	2
548	1284	849	801	778	0
1284	849	801	778	790	0
849	801	778	790	790	0
801	778	790	790	821	0
778	790	790	821	821	0
790	790	821	821	841	0
790	821	821	841	836	0
821	821	841	836	611	0
821	841	836	611	1062	0
841	836	611	1062	849	1
836	611	1062	849	836	2
611	1062	849	836	845	0
1062	849	836	845	836	0
849	836	845	836	829	0
836	845	836	829	626	0
845	836	829	626	1008	0
836	829	626	1008	833	1
829	626	1008	833	821	2
626	1008	833	821	848	0
1008	833	821	848	825	0
833	821	848	825	821	0
821	848	825	821	856	0
848	825	821	856	848	0
825	821	856	848	825	0
821	856	848	825	891	0
856	848	825	891	845	0
848	825	891	845	875	0
825	891	845	875	1556	0
891	845	875	1556	592	0
845	875	1556	592	1214	0
875	1556	592	1214	833	1
1556	592	1214	833	817	2
592	1214	833	817	782	0
1214	833	817	782	762	0
833	817	782	762	767	0
817	782	762	767	770	0
782	762	767	770	786	0
762	767	770	786	810	0
767	770	786	810	572	0
770	786	810	572	984	0
786	810	572	984	883	1
810	572	984	883	658	2
572	984	883	658	1008	0
984	883	658	1008	871	1
883	658	1008	871	607	2
658	1008	871	607	1008	0
1008	871	607	1008	740	1
871	607	1008	740	817	2
607	1008	740	817	762	0
1008	740	817	762	779	0
740	817	762	779	770	0
817	762	779	770	794	0
762	779	770	794	782	0
779	770	794	782	778	0
770	794	782	778	770	0
794	782	778	770	724	0
782	778	770	724	747	0
778	770	724	747	728	0
770	724	747	728	712	0
724	747	728	712	720	0
747	728	712	720	708	0
728	712	720	708	704	0
712	720	708	704	701	0
720	708	704	701	704	0
708	704	701	704	728	0
704	701	704	728	599	0
701	704	728	599	922	0
704	728	599	922	821	1
728	599	922	821	817	2
599	922	821	817	825	0
922	821	817	825	821	0
821	817	825	821	844	0
817	825	821	844	837	0
825	821	844	837	829	0
821	844	837	829	832	0
844	837	829	832	814	0
837	829	832	814	821	0
829	832	814	821	817	0
832	814	821	817	813	0
814	821	817	813	829	0
821	817	813	829	821	0
817	813	829	821	583	0
813	829	821	583	1004	0
829	821	583	1004	849	1
821	583	1004	849	801	2
583	1004	849	801	829	0
1004	849	801	829	817	0
849	801	829	817	825	0
801	829	817	825	817	0
829	817	825	817	813	0
817	825	817	813	806	0
825	817	813	806	817	0
817	813	806	817	813	0
813	806	817	813	833	0
806	817	813	833	821	0
817	813	833	821	833	0
813	833	821	833	821	0
833	821	833	821	844	0
821	833	821	844	836	0
833	821	844	836	837	0
821	844	836	837	829	0
844	836	837	829	844	0
836	837	829	844	837	0
837	829	844	837	1482	0
829	844	837	1482	876	0
844	837	1482	876	805	0
837	1482	876	805	786	0
1482	876	805	786	774	0
876	805	786	774	779	0
805	786	774	779	782	0
786	774	779	782	790	0
774	779	782	790	790	0
779	782	790	790	801	0
782	790	790	801	802	0
790	790	801	802	805	0
790	801	802	805	821	0
801	802	805	821	806	0
802	805	821	806	786	0
805	821	806	786	786	0
821	806	786	786	782	0
806	786	786	782	766	0
786	786	782	766	771	0
786	782	766	771	774	0
782	766	771	774	774	0
766	771	774	774	767	0
771	774	774	767	778	0
774	774	767	778	782	0
774	767	778	782	786	0
767	778	782	786	763	0
778	782	786	763	778	0
782	786	763	778	774	0
786	763	778	774	775	0
763	778	774	775	770	0
778	774	775	770	786	0
774	775	770	786	665	0
775	770	786	665	895	0
770	786	665	895	767	0
786	665	895	767	770	0
665	895	767	770	775	0
895	767	770	775	762	0
767	770	775	762	755	0
770	775	762	755	771	0
775	762	755	771	762	0
762	755	771	762	771	0
755	771	762	771	751	0
771	762	771	751	766	0
762	771	751	766	759	0
771	751	766	759	751	0
751	766	759	751	735	0
766	759	751	735	751	0
759	751	735	751	743	0
751	735	751	743	736	0
735	751	743	736	755	0
751	743	736	755	770	0
743	736	755	770	806	0
736	755	770	806	813	0
755	770	806	813	805	0
770	806	813	805	810	0
806	813	805	810	821	0
813	805	810	821	809	0
805	810	821	809	790	0
810	821	809	790	809	0
821	809	790	809	580	0
809	790	809	580	1004	0
790	809	580	1004	941	1
809	580	1004	941	825	2
580	1004	941	825	821	0
1004	941	825	821	798	0
941	825	821	798	786	0
825	821	798	786	794	0
821	798	786	794	774	0
798	786	794	774	782	0
786	794	774	782	790	0
794	774	782	790	771	0
774	782	790	771	754	0
782	790	771	754	779	0
790	771	754	779	801	0
771	754	779	801	1432	0
754	779	801	1432	922	0
779	801	1432	922	849	0
801	1432	922	849	859	0
1432	922	849	859	1432	0
922	849	859	1432	911	0
849	859	1432	911	1416	0
859	1432	911	1416	833	0
1432	911	1416	833	603	0
911	1416	833	603	895	0
1416	833	603	895	763	1
833	603	895	763	758	2
603	895	763	758	771	0
895	763	758	771	1416	0
763	758	771	1416	821	0
758	771	1416	821	1413	0
771	1416	821	1413	793	0
1416	821	1413	793	1401	0
821	1413	793	1401	782	0
1413	793	1401	782	1393	0
793	1401	782	1393	771	0
1401	782	1393	771	1369	0
782	1393	771	1369	759	0
1393	771	1369	759	1362	0
771	1369	759	1362	755	0
1369	759	1362	755	735	0
759	1362	755	735	743	0
1362	755	735	743	751	0
755	735	743	751	771	0
735	743	751	771	813	0
743	751	771	813	829	0
751	771	813	829	840	0
771	813	829	840	852	0
813	829	840	852	872	0
829	840	852	872	864	0
840	852	872	864	856	0
852	872	864	856	836	0
872	864	856	836	849	0
864	856	836	849	844	0
856	836	849	844	837	0
836	849	844	837	852	0
849	844	837	852	840	0
844	837	852	840	845	0
837	852	840	845	832	0
852	840	845	832	845	0
840	845	832	845	805	0
845	832	845	805	809	0
832	845	805	809	786	0
845	805	809	786	794	0
805	809	786	794	1483	0
809	786	794	1483	860	0
786	794	1483	860	813	0
794	1483	860	813	778	0
1483	860	813	778	580	0
860	813	778	580	922	0
813	778	580	922	626	1
778	580	922	626	981	2
580	922	626	981	770	1
922	626	981	770	1421	2
626	981	770	1421	766	0
981	770	1421	766	599	0
770	1421	766	599	810	0
1421	766	599	810	758	1
766	599	810	758	1362	2
599	810	758	1362	631	0
810	758	1362	631	665	0
758	1362	631	665	922	1
1362	631	665	922	782	2
631	665	922	782	1397	0
665	922	782	1397	794	0
922	782	1397	794	1381	0
782	1397	794	1381	821	0
1397	794	1381	821	786	0
794	1381	821	786	782	0
1381	821	786	782	806	0
821	786	782	806	813	0
786	782	806	813	829	0
782	806	813	829	844	0
806	813	829	844	829	0
813	829	844	829	860	0
829	844	829	860	868	0
844	829	860	868	875	0
829	860	868	875	856	0
860	868	875	856	883	0
868	875	856	883	880	0
875	856	883	880	871	0
856	883	880	871	880	0
883	880	871	880	856	0
880	871	880	856	871	0
871	880	856	871	876	0
880	856	871	876	875	0
856	871	876	875	860	0
871	876	875	860	868	0
876	875	860	868	1521	0
875	860	868	1521	907	0
860	868	1521	907	1475	0
868	1521	907	1475	805	0
1521	907	1475	805	767	0
907	1475	805	767	770	0
1475	805	767	770	778	0
805	767	770	778	565	0
767	770	778	565	984	0
770	778	565	984	848	1
778	565	984	848	670	2
565	984	848	670	1038	0
984	848	670	1038	856	0
848	670	1038	856	837	0
670	1038	856	837	868	0
1038	856	837	868	848	0
856	837	868	848	848	0
837	868	848	848	635	0
868	848	848	635	1050	0
848	848	635	1050	868	1
848	635	1050	868	844	2
635	1050	868	844	841	0
1050	868	844	841	661	0
868	844	841	661	1004	0
844	841	661	1004	844	1
841	661	1004	844	849	2
661	1004	844	849	860	0
1004	844	849	860	879	0
844	849	860	879	879	0
849	860	879	879	876	0
860	879	879	876	1548	0
879	879	876	1548	915	0
879	876	1548	915	875	0
876	1548	915	875	852	0
1548	915	875	852	837	0
915	875	852	837	848	0
875	852	837	848	848	0
852	837	848	848	860	0
837	848	848	860	860	0
848	848	860	860	860	0
848	860	860	860	876	0
860	860	860	876	871	0
860	860	876	871	852	0
860	876	871	852	872	0
876	871	852	872	852	0
871	852	872	852	868	0
852	872	852	868	860	0
872	852	868	860	856	0
852	868	860	856	852	0
868	860	856	852	872	0
860	856	852	872	860	0
856	852	872	860	856	0
852	872	860	856	844	0
872	860	856	844	844	0
860	856	844	844	833	0
856	844	844	833	821	0
844	844	833	821	837	0
844	833	821	837	832	0
833	821	837	832	825	0
821	837	832	825	813	0
837	832	825	813	841	0
832	825	813	841	836	0
825	813	841	836	818	0
813	841	836	818	828	0
841	836	818	828	849	0
836	818	828	849	852	0
818	828	849	852	836	0
828	849	852	836	860	0
849	852	836	860	860	0
852	836	860	860	841	0
836	860	860	841	871	0
860	860	841	871	864	0
860	841	871	864	844	0
841	871	864	844	1514	0
871	864	844	1514	868	0
864	844	1514	868	828	0
844	1514	868	828	825	0
1514	868	828	825	810	0
868	828	825	810	809	0
828	825	810	809	829	0
825	810	809	829	836	0
810	809	829	836	825	0
809	829	836	825	837	0
829	836	825	837	887	0
836	825	837	887	821	0
825	837	887	821	833	0
837	887	821	833	813	0
887	821	833	813	887	0
821	833	813	887	848	0
833	813	887	848	856	0
813	887	848	856	872	0
887	848	856	872	883	0
848	856	872	883	872	0
856	872	883	872	883	0
872	883	872	883	876	0
883	872	883	876	1560	0
872	883	876	1560	942	0
883	876	1560	942	1486	0
876	1560	942	1486	930	0
1560	942	1486	930	1479	0
942	1486	930	1479	852	0
1486	930	1479	852	805	0
930	1479	852	805	557	0
1479	852	805	557	902	0
852	805	557	902	794	1
805	557	902	794	829	2
557	902	794	829	860	0
902	794	829	860	852	0
794	829	860	852	872	0
829	860	852	872	894	0
860	852	872	894	895	0
852	872	894	895	907	0
872	894	895	907	922	0
894	895	907	922	930	0
895	907	922	930	915	0
907	922	930	915	933	0
922	930	915	933	923	0
930	915	933	923	918	0
915	933	923	918	914	0
933	923	918	914	895	0
923	918	914	895	899	0
918	914	895	899	914	0
914	895	899	914	903	0
895	899	914	903	883	0
899	914	903	883	880	0
914	903	883	880	883	0
903	883	880	883	903	0
883	880	883	903	895	0
880	883	903	895	867	0
883	903	895	867	891	0
903	895	867	891	872	0
895	867	891	872	872	0
867	891	872	872	883	0
891	872	872	883	872	0
872	872	883	872	840	0
872	883	872	840	856	0
883	872	840	856	837	0
872	840	856	837	825	0
840	856	837	825	828	0
856	837	825	828	1518	0
837	825	828	1518	883	0
825	828	1518	883	864	0
828	1518	883	864	817	0
1518	883	864	817	821	0
883	864	817	821	825	0
864	817	821	825	829	0
817	821	825	829	568	0
821	825	829	568	965	0
825	829	568	965	871	1
829	568	965	871	872	2
568	965	871	872	829	0
965	871	872	829	840	0
871	872	829	840	845	0
872	829	840	845	828	0
829	840	845	828	845	0
840	845	828	845	856	0
845	828	845	856	840	0
828	845	856	840	856	0
845	856	840	856	849	0
856	840	856	849	848	0
840	856	849	848	844	0
856	849	848	844	848	0
849	848	844	848	837	0
848	844	848	837	1502	0
844	848	837	1502	852	0
848	837	1502	852	794	0
837	1502	852	794	797	0
1502	852	794	797	596	0
852	794	797	596	965	0
794	797	596	965	790	1
797	596	965	790	793	2
596	965	790	793	821	0
965	790	793	821	814	0
790	793	821	814	852	0
793	821	814	852	840	0
821	814	852	840	810	0
814	852	840	810	832	0
852	840	810	832	588	0
840	810	832	588	1039	0
810	832	588	1039	883	1
832	588	1039	883	833	2
588	1039	883	833	836	0
1039	883	833	836	856	0
883	833	836	856	860	0
833	836	856	860	845	0
836	856	860	845	844	0
856	860	845	844	852	0
860	845	844	852	852	0
845	844	852	852	1545	0
844	852	852	1545	891	0
852	852	1545	891	833	0
852	1545	891	833	844	0
1545	891	833	844	829	0
891	833	844	829	821	0
833	844	829	821	844	0
844	829	821	844	856	0
829	821	844	856	841	0
821	844	856	841	860	0
844	856	841	860	864	0
856	841	860	864	856	0
841	860	864	856	1537	0
860	864	856	1537	918	0
864	856	1537	918	879	0
856	1537	918	879	856	0
1537	918	879	856	837	0
918	879	856	837	867	0
879	856	837	867	837	0
856	837	867	837	829	0
837	867	837	829	848	0
867	837	829	848	844	0
837	829	848	844	837	0
829	848	844	837	852	0
848	844	837	852	845	0
844	837	852	845	836	0
837	852	845	836	837	0
852	845	836	837	836	0
845	836	837	836	841	0
836	837	836	841	856	0
837	836	841	856	848	0
836	841	856	848	833	0
841	856	848	833	840	0
856	848	833	840	829	0
848	833	840	829	825	0
833	840	829	825	833	0
840	829	825	833	824	0
829	825	833	824	818	0
825	833	824	818	599	0
833	824	818	599	961	0
824	818	599	961	871	1
818	599	961	871	872	2
599	961	871	872	833	0
961	871	872	833	836	0
871	872	833	836	833	0
872	833	836	833	825	0
833	836	833	825	420	0
836	833	825	420	1249	0
833	825	420	1249	790	1
825	420	1249	790	767	2
420	1249	790	767	762	0
1249	790	767	762	751	0
790	767	762	751	627	0
767	762	751	627	832	0
762	751	627	832	740	1
751	627	832	740	720	2
627	832	740	720	715	0
832	740	720	715	697	0
740	720	715	697	689	0
720	715	697	689	704	0
715	697	689	704	689	0
697	689	704	689	684	0
689	704	689	684	674	0
704	689	684	674	665	0
689	684	674	665	673	0
684	674	665	673	693	0
674	665	673	693	708	0
665	673	693	708	704	0
673	693	708	704	732	0
693	708	704	732	747	0
708	704	732	747	774	0
704	732	747	774	798	0
732	747	774	798	794	0
747	774	798	794	801	0
774	798	794	801	809	0
798	794	801	809	790	0
794	801	809	790	821	0
801	809	790	821	817	0
809	790	821	817	802	0
790	821	817	802	813	0
821	817	802	813	806	0
817	802	813	806	813	0
802	813	806	813	794	0
813	806	813	794	1420	0
806	813	794	1420	809	0
813	794	1420	809	798	0
794	1420	809	798	759	0
1420	809	798	759	770	0
809	798	759	770	611	0
798	759	770	611	903	0
759	770	611	903	759	1
770	611	903	759	778	2
611	903	759	778	762	0
903	759	778	762	782	0
759	778	762	782	1393	0
778	762	782	1393	802	0
762	782	1393	802	786	0
782	1393	802	786	755	0
1393	802	786	755	766	0
802	786	755	766	759	0
786	755	766	759	747	0
755	766	759	747	767	0
766	759	747	767	766	0
759	747	767	766	779	0
747	767	766	779	774	0
767	766	779	774	786	0
766	779	774	786	1451	0
