i-2	i-1	i+0	i+1	i+2	Filter
444	856	447	849	451	1
856	447	849	451	844	2
447	849	451	844	452	1
849	451	844	452	836	2
451	844	452	836	456	1
844	452	836	456	836	2
452	836	456	836	459	1
836	456	836	459	829	2
456	836	459	829	459	1
836	459	829	459	845	2
459	829	459	845	490	1
829	459	845	490	805	2
459	845	490	805	666	1
845	490	805	666	653	2
490	805	666	653	670	0
805	666	653	670	696	0
666	653	670	696	693	0
653	670	696	693	688	0
670	696	693	688	382	0
696	693	688	382	941	0
693	688	382	941	709	1
688	382	941	709	688	2
382	941	709	688	681	0
941	709	688	681	685	0
709	688	681	685	677	0
688	681	685	677	665	0
681	685	677	665	654	0
685	677	665	654	673	0
677	665	654	673	677	0
665	654	673	677	697	0
654	673	677	697	661	0
673	677	697	661	685	0
677	697	661	685	677	0
697	661	685	677	681	0
661	685	677	681	681	0
685	677	681	681	681	0
677	681	681	681	685	0
681	681	681	685	696	0
681	681	685	696	701	0
681	685	696	701	700	0
685	696	701	700	685	0
696	701	700	685	689	0
701	700	685	689	688	0
700	685	689	688	689	0
685	689	688	689	697	0
689	688	689	697	681	0
688	689	697	681	680	0
689	697	681	680	697	0
697	681	680	697	704	0
681	680	697	704	693	0
680	697	704	693	677	0
697	704	693	677	661	0
704	693	677	661	681	0
693	677	661	681	689	0
677	661	681	689	681	0
661	681	689	681	677	0
681	689	681	677	685	0
689	681	677	685	696	0
681	677	685	696	708	0
677	685	696	708	705	0
685	696	708	705	696	0
696	708	705	696	708	0
708	705	696	708	716	0
705	696	708	716	712	0
696	708	716	712	709	0
708	716	712	709	681	0
716	712	709	681	696	0
712	709	681	696	693	0
709	681	696	693	696	0
681	696	693	696	701	0
696	693	696	701	700	0
693	696	701	700	712	0
696	701	700	712	720	0
701	700	712	720	712	0
700	712	720	712	708	0
712	720	712	708	697	0
720	712	708	697	708	0
712	708	697	708	716	0
708	697	708	716	708	0
697	708	716	708	700	0
708	716	708	700	681	0
716	708	700	681	704	0
708	700	681	704	697	0
700	681	704	697	696	0
681	704	697	696	681	0
704	697	696	681	681	0
697	696	681	681	689	0
696	681	681	689	693	0
681	681	689	693	688	0
681	689	693	688	689	0
689	693	688	689	677	0
693	688	689	677	685	0
688	689	677	685	696	0
689	677	685	696	701	0
677	685	696	701	689	0
685	696	701	689	688	0
696	701	689	688	689	0
701	689	688	689	693	0
689	688	689	693	692	0
688	689	693	692	685	0
689	693	692	685	685	0
693	692	685	685	689	0
692	685	685	689	688	0
685	685	689	688	685	0
685	689	688	685	689	0
689	688	685	689	685	0
688	685	689	685	696	0
685	689	685	696	689	0
689	685	696	689	685	0
685	696	689	685	681	0
696	689	685	681	688	0
689	685	681	688	693	0
685	681	688	693	669	0
681	688	693	669	677	0
688	693	669	677	689	0
693	669	677	689	681	0
669	677	689	681	693	0
677	689	681	693	673	0
689	681	693	673	665	0
681	693	673	665	677	0
693	673	665	677	669	0
673	665	677	669	670	0
665	677	669	670	653	0
677	669	670	653	650	0
669	670	653	650	669	0
670	653	650	669	674	0
653	650	669	674	677	0
650	669	674	677	680	0
669	674	677	680	681	0
674	677	680	681	689	0
677	680	681	689	471	0
680	681	689	471	922	0
681	689	471	922	720	1
689	471	922	720	677	2
471	922	720	677	677	0
922	720	677	677	677	0
720	677	677	677	685	0
677	677	677	685	669	0
677	677	685	669	673	0
677	685	669	673	674	0
685	669	673	674	677	0
669	673	674	677	677	0
673	674	677	677	681	0
674	677	677	681	669	0
677	677	681	669	689	0
677	681	669	689	684	0
681	669	689	684	685	0
669	689	684	685	685	0
689	684	685	685	669	0
684	685	685	669	673	0
685	685	669	673	681	0
685	669	673	681	681	0
669	673	681	681	685	0
673	681	681	685	697	0
681	681	685	697	681	0
681	685	697	681	688	0
685	697	681	688	708	0
697	681	688	708	720	0
681	688	708	720	708	0
688	708	720	708	460	0
708	720	708	460	949	0
720	708	460	949	735	1
708	460	949	735	697	2
460	949	735	697	685	0
949	735	697	685	688	0
735	697	685	688	440	0
697	685	688	440	915	0
685	688	440	915	688	1
688	440	915	688	662	2
440	915	688	662	665	0
915	688	662	665	681	0
688	662	665	681	685	0
662	665	681	685	681	0
665	681	685	681	685	0
681	685	681	685	684	0
685	681	685	684	701	0
681	685	684	701	692	0
685	684	701	692	701	0
684	701	692	701	692	0
701	692	701	692	677	0
692	701	692	677	697	0
701	692	677	697	700	0
692	677	697	700	444	0
677	697	700	444	914	0
697	700	444	914	716	1
700	444	914	716	677	2
444	914	716	677	662	0
914	716	677	662	661	0
716	677	662	661	662	0
677	662	661	662	661	0
662	661	662	661	436	0
661	662	661	436	840	0
662	661	436	840	662	1
661	436	840	662	646	2
436	840	662	646	650	0
840	662	646	650	661	0
662	646	650	661	666	0
646	650	661	666	669	0
650	661	666	669	385	0
661	666	669	385	918	0
666	669	385	918	705	1
669	385	918	705	439	2
385	918	705	439	895	0
918	705	439	895	685	1
705	439	895	685	665	2
439	895	685	665	677	0
895	685	665	677	689	0
685	665	677	689	697	0
665	677	689	697	712	0
677	689	697	712	720	0
689	697	712	720	712	0
697	712	720	712	700	0
712	720	712	700	704	0
720	712	700	704	413	0
712	700	704	413	914	0
700	704	413	914	701	1
704	413	914	701	463	2
413	914	701	463	856	0
914	701	463	856	653	1
701	463	856	653	650	2
463	856	653	650	650	0
856	653	650	650	657	0
653	650	650	657	658	0
650	650	657	658	662	0
650	657	658	662	657	0
657	658	662	657	669	0
658	662	657	669	681	0
662	657	669	681	693	0
657	669	681	693	712	0
669	681	693	712	720	0
681	693	712	720	724	0
693	712	720	724	723	0
712	720	724	723	697	0
720	724	723	697	685	0
724	723	697	685	696	0
723	697	685	696	685	0
697	685	696	685	696	0
685	696	685	696	705	0
696	685	696	705	708	0
685	696	705	708	420	0
696	705	708	420	969	0
705	708	420	969	751	1
708	420	969	751	712	2
420	969	751	712	697	0
969	751	712	697	692	0
751	712	697	692	693	0
712	697	692	693	696	0
697	692	693	696	716	0
692	693	696	716	720	0
693	696	716	720	735	0
696	716	720	735	689	0
716	720	735	689	701	0
720	735	689	701	719	0
735	689	701	719	740	0
689	701	719	740	743	0
701	719	740	743	724	0
719	740	743	724	727	0
740	743	724	727	728	0
743	724	727	728	724	0
724	727	728	724	727	0
727	728	724	727	732	0
728	724	727	732	739	0
724	727	732	739	739	0
727	732	739	739	732	0
732	739	739	732	724	0
739	739	732	724	743	0
739	732	724	743	759	0
732	724	743	759	747	0
724	743	759	747	731	0
743	759	747	731	739	0
759	747	731	739	732	0
747	731	739	732	739	0
731	739	732	739	732	0
739	732	739	732	751	0
732	739	732	751	759	0
739	732	751	759	778	0
732	751	759	778	731	0
751	759	778	731	728	0
759	778	731	728	743	0
778	731	728	743	724	0
731	728	743	724	692	0
728	743	724	692	701	0
743	724	692	701	692	0
724	692	701	692	689	0
692	701	692	689	693	0
701	692	689	693	688	0
692	689	693	688	693	0
689	693	688	693	712	0
693	688	693	712	747	0
688	693	712	747	743	0
693	712	747	743	732	0
712	747	743	732	735	0
747	743	732	735	751	0
743	732	735	751	755	0
732	735	751	755	751	0
735	751	755	751	732	0
751	755	751	732	735	0
755	751	732	735	739	0
751	732	735	739	728	0
732	735	739	728	732	0
735	739	728	732	735	0
739	728	732	735	755	0
728	732	735	755	774	0
732	735	755	774	759	0
735	755	774	759	743	0
755	774	759	743	743	0
774	759	743	743	763	0
759	743	743	763	743	0
743	743	763	743	732	0
743	763	743	732	735	0
763	743	732	735	751	0
743	732	735	751	743	0
732	735	751	743	736	0
735	751	743	736	731	0
751	743	736	731	755	0
743	736	731	755	747	0
736	731	755	747	739	0
731	755	747	739	712	0
755	747	739	712	697	0
747	739	712	697	693	0
739	712	697	693	684	0
712	697	693	684	654	0
697	693	684	654	658	0
693	684	654	658	653	0
684	654	658	653	681	0
654	658	653	681	689	0
658	653	681	689	708	0
653	681	689	708	708	0
681	689	708	708	697	0
689	708	708	697	689	0
708	708	697	689	688	0
708	697	689	688	701	0
697	689	688	701	704	0
689	688	701	704	704	0
688	701	704	704	697	0
701	704	704	697	681	0
704	704	697	681	688	0
704	697	681	688	697	0
697	681	688	697	704	0
681	688	697	704	701	0
688	697	704	701	700	0
697	704	701	700	712	0
704	701	700	712	743	0
701	700	712	743	720	0
700	712	743	720	696	0
712	743	720	696	705	0
743	720	696	705	696	0
720	696	705	696	728	0
696	705	696	728	494	0
705	696	728	494	961	0
696	728	494	961	751	1
728	494	961	751	701	2
494	961	751	701	696	0
961	751	701	696	708	0
751	701	696	708	490	0
701	696	708	490	938	0
696	708	490	938	720	1
708	490	938	720	697	2
490	938	720	697	715	0
938	720	697	715	748	0
720	697	715	748	754	0
697	715	748	754	767	0
715	748	754	767	755	0
748	754	767	755	755	0
754	767	755	755	762	0
767	755	755	762	502	0
755	755	762	502	942	0
755	762	502	942	731	1
762	502	942	731	724	2
502	942	731	724	736	0
942	731	724	736	747	0
731	724	736	747	739	0
724	736	747	739	467	0
736	747	739	467	1008	0
747	739	467	1008	770	1
739	467	1008	770	736	2
467	1008	770	736	731	0
1008	770	736	731	732	0
770	736	731	732	494	0
736	731	732	494	988	0
731	732	494	988	747	1
732	494	988	747	708	2
494	988	747	708	720	0
988	747	708	720	728	0
747	708	720	728	727	0
708	720	728	727	736	0
720	728	727	736	751	0
728	727	736	751	428	0
727	736	751	428	1027	0
736	751	428	1027	735	1
751	428	1027	735	709	2
428	1027	735	709	727	0
1027	735	709	727	736	0
735	709	727	736	486	0
709	727	736	486	961	0
727	736	486	961	767	1
736	486	961	767	735	2
486	961	767	735	728	0
961	767	735	728	727	0
767	735	728	727	747	0
735	728	727	747	782	0
728	727	747	782	790	0
727	747	782	790	798	0
747	782	790	798	813	0
782	790	798	813	825	0
790	798	813	825	817	0
798	813	825	817	794	0
813	825	817	794	455	0
825	817	794	455	1094	0
817	794	455	1094	762	1
794	455	1094	762	709	2
455	1094	762	709	696	0
1094	762	709	696	689	0
762	709	696	689	692	0
709	696	689	692	693	0
696	689	692	693	700	0
689	692	693	700	709	0
692	693	700	709	747	0
693	700	709	747	766	0
700	709	747	766	774	0
709	747	766	774	779	0
747	766	774	779	797	0
766	774	779	797	825	0
774	779	797	825	813	0
779	797	825	813	806	0
797	825	813	806	801	0
825	813	806	801	794	0
813	806	801	794	767	0
806	801	794	767	747	0
801	794	767	747	743	0
794	767	747	743	747	0
767	747	743	747	763	0
747	743	747	763	447	0
743	747	763	447	1113	0
747	763	447	1113	778	1
763	447	1113	778	724	2
447	1113	778	724	724	0
1113	778	724	724	727	0
778	724	724	727	456	0
724	724	727	456	976	0
724	727	456	976	747	1
727	456	976	747	475	2
456	976	747	475	953	0
976	747	475	953	732	1
747	475	953	732	490	2
475	953	732	490	938	0
953	732	490	938	712	1
732	490	938	712	685	2
490	938	712	685	692	0
938	712	685	692	712	0
712	685	692	712	724	0
685	692	712	724	736	0
692	712	724	736	770	0
712	724	736	770	778	0
724	736	770	778	771	0
736	770	778	771	805	0
770	778	771	805	798	0
778	771	805	798	770	0
771	805	798	770	759	0
805	798	770	759	778	0
798	770	759	778	759	0
770	759	778	759	751	0
759	778	759	751	759	0
778	759	751	759	735	0
759	751	759	735	728	0
751	759	735	728	716	0
759	735	728	716	704	0
735	728	716	704	405	0
728	716	704	405	984	0
716	704	405	984	747	1
704	405	984	747	697	2
405	984	747	697	712	0
984	747	697	712	712	0
747	697	712	712	731	0
697	712	712	731	459	0
712	712	731	459	1024	0
712	731	459	1024	416	1
731	459	1024	416	1078	2
459	1024	416	1078	436	1
1024	416	1078	436	1035	2
416	1078	436	1035	424	1
1078	436	1035	424	977	2
436	1035	424	977	416	1
1035	424	977	416	980	2
424	977	416	980	421	1
977	416	980	421	922	2
416	980	421	922	420	1
980	421	922	420	926	2
421	922	420	926	413	1
922	420	926	413	957	2
420	926	413	957	416	1
926	413	957	416	957	2
413	957	416	957	421	1
957	416	957	421	953	2
416	957	421	953	416	1
957	421	953	416	996	2
421	953	416	996	409	1
953	416	996	409	992	2
416	996	409	992	409	1
996	409	992	409	972	2
409	992	409	972	744	1
992	409	972	744	435	2
409	972	744	435	1148	0
972	744	435	1148	440	1
744	435	1148	440	1159	2
435	1148	440	1159	794	1
1148	440	1159	794	440	2
440	1159	794	440	973	0
1159	794	440	973	463	1
794	440	973	463	930	2
440	973	463	930	443	1
973	463	930	443	884	2
463	930	443	884	447	1
930	443	884	447	872	2
443	884	447	872	451	1
884	447	872	451	868	2
447	872	451	868	463	1
872	451	868	463	875	2
451	868	463	875	685	1
868	463	875	685	665	2
463	875	685	665	689	0
875	685	665	689	704	0
685	665	689	704	720	0
665	689	704	720	697	0
689	704	720	697	731	0
704	720	697	731	728	0
720	697	731	728	685	0
697	731	728	685	704	0
731	728	685	704	685	0
728	685	704	685	700	0
685	704	685	700	697	0
704	685	700	697	685	0
685	700	697	685	677	0
700	697	685	677	661	0
697	685	677	661	697	0
685	677	661	697	684	0
677	661	697	684	677	0
661	697	684	677	677	0
697	684	677	677	693	0
684	677	677	693	700	0
677	677	693	700	713	0
677	693	700	713	712	0
693	700	713	712	719	0
700	713	712	719	728	0
713	712	719	728	708	0
712	719	728	708	701	0
719	728	708	701	727	0
728	708	701	727	736	0
708	701	727	736	727	0
701	727	736	727	720	0
727	736	727	720	697	0
736	727	720	697	661	0
727	720	697	661	673	0
720	697	661	673	642	0
697	661	673	642	685	0
661	673	642	685	689	0
673	642	685	689	704	0
642	685	689	704	704	0
685	689	704	704	681	0
689	704	704	681	673	0
704	704	681	673	697	0
704	681	673	697	735	0
681	673	697	735	697	0
673	697	735	697	747	0
697	735	697	747	763	0
735	697	747	763	754	0
697	747	763	754	724	0
747	763	754	724	739	0
763	754	724	739	732	0
754	724	739	732	716	0
724	739	732	716	685	0
739	732	716	685	661	0
732	716	685	661	654	0
716	685	661	654	630	0
685	661	654	630	662	0
661	654	630	662	681	0
654	630	662	681	696	0
630	662	681	696	724	0
662	681	696	724	731	0
681	696	724	731	755	0
696	724	731	755	755	0
724	731	755	755	739	0
731	755	755	739	709	0
755	755	739	709	755	0
755	739	709	755	750	0
739	709	755	750	697	0
709	755	750	697	693	0
755	750	697	693	712	0
750	697	693	712	747	0
697	693	712	747	790	0
693	712	747	790	813	0
712	747	790	813	836	0
747	790	813	836	829	0
790	813	836	829	817	0
813	836	829	817	779	0
836	829	817	779	766	0
829	817	779	766	771	0
817	779	766	771	758	0
779	766	771	758	771	0
766	771	758	771	770	0
771	758	771	770	763	0
758	771	770	763	747	0
771	770	763	747	724	0
770	763	747	724	716	0
763	747	724	716	719	0
747	724	716	719	716	0
724	716	719	716	740	0
716	719	716	740	755	0
719	716	740	755	750	0
716	740	755	750	755	0
740	755	750	755	728	0
755	750	755	728	735	0
750	755	728	735	728	0
755	728	735	728	747	0
728	735	728	747	743	0
735	728	747	743	736	0
728	747	743	736	723	0
747	743	736	723	740	0
743	736	723	740	735	0
736	723	740	735	720	0
723	740	735	720	700	0
740	735	720	700	705	0
735	720	700	705	712	0
720	700	705	712	708	0
700	705	712	708	716	0
705	712	708	716	712	0
712	708	716	712	440	0
708	716	712	440	972	0
716	712	440	972	732	1
712	440	972	732	696	2
440	972	732	696	697	0
972	732	696	697	727	0
732	696	697	727	736	0
696	697	727	736	763	0
697	727	736	763	770	0
727	736	763	770	770	0
736	763	770	770	790	0
763	770	770	790	794	0
770	770	790	794	786	0
770	790	794	786	774	0
790	794	786	774	775	0
794	786	774	775	774	0
786	774	775	774	770	0
774	775	774	770	744	0
775	774	770	744	716	0
774	770	744	716	708	0
770	744	716	708	716	0
744	716	708	716	704	0
716	708	716	704	700	0
708	716	704	700	677	0
716	704	700	677	467	0
704	700	677	467	849	0
700	677	467	849	708	1
677	467	849	708	747	2
467	849	708	747	720	0
849	708	747	720	677	0
708	747	720	677	677	0
747	720	677	677	688	0
720	677	677	688	693	0
677	677	688	693	693	0
677	688	693	693	704	0
688	693	693	704	712	0
693	693	704	712	708	0
693	704	712	708	708	0
704	712	708	708	712	0
712	708	708	712	728	0
708	708	712	728	739	0
708	712	728	739	759	0
712	728	739	759	763	0
728	739	759	763	762	0
739	759	763	762	759	0
759	763	762	759	767	0
763	762	759	767	770	0
762	759	767	770	767	0
759	767	770	767	770	0
767	770	767	770	654	0
770	767	770	654	794	0
767	770	654	794	739	0
770	654	794	739	735	0
654	794	739	735	740	0
794	739	735	740	478	0
739	735	740	478	985	0
735	740	478	985	474	1
740	478	985	474	1028	2
478	985	474	1028	754	1
985	474	1028	754	720	2
474	1028	754	720	716	0
1028	754	720	716	732	0
754	720	716	732	739	0
720	716	732	739	448	0
716	732	739	448	1019	0
732	739	448	1019	782	1
739	448	1019	782	724	2
448	1019	782	724	720	0
1019	782	724	720	708	0
782	724	720	708	459	0
724	720	708	459	984	0
720	708	459	984	740	1
708	459	984	740	716	2
459	984	740	716	727	0
984	740	716	727	732	0
740	716	727	732	455	0
716	727	732	455	973	0
727	732	455	973	751	1
732	455	973	751	716	2
455	973	751	716	712	0
973	751	716	712	716	0
751	716	712	716	743	0
716	712	716	743	720	0
712	716	743	720	720	0
716	743	720	720	731	0
743	720	720	731	747	0
720	720	731	747	432	0
720	731	747	432	1031	0
731	747	432	1031	794	1
747	432	1031	794	751	2
432	1031	794	751	732	0
1031	794	751	732	731	0
794	751	732	731	471	0
751	732	731	471	980	0
732	731	471	980	763	1
731	471	980	763	716	2
471	980	763	716	708	0
980	763	716	708	704	0
763	716	708	704	549	0
716	708	704	549	872	0
708	704	549	872	720	1
704	549	872	720	455	2
549	872	720	455	906	0
872	720	455	906	705	1
720	455	906	705	673	2
455	906	705	673	443	0
906	705	673	443	864	0
705	673	443	864	681	1
673	443	864	681	662	2
443	864	681	662	677	0
864	681	662	677	665	0
681	662	677	665	697	0
662	677	665	697	704	0
677	665	697	704	720	0
665	697	704	720	428	0
697	704	720	428	1019	0
704	720	428	1019	743	1
720	428	1019	743	705	2
428	1019	743	705	719	0
1019	743	705	719	724	0
743	705	719	724	720	0
705	719	724	720	735	0
719	724	720	735	755	0
724	720	735	755	759	0
720	735	755	759	751	0
735	755	759	751	755	0
755	759	751	755	759	0
759	751	755	759	751	0
751	755	759	751	408	0
755	759	751	408	1066	0
759	751	408	1066	751	1
751	408	1066	751	697	2
408	1066	751	697	700	0
1066	751	697	700	708	0
751	697	700	708	712	0
697	700	708	712	720	0
700	708	712	720	712	0
708	712	720	712	693	0
712	720	712	693	708	0
720	712	693	708	712	0
712	693	708	712	720	0
693	708	712	720	697	0
708	712	720	697	680	0
712	720	697	680	670	0
720	697	680	670	653	0
697	680	670	653	658	0
680	670	653	658	646	0
670	653	658	646	638	0
653	658	646	638	638	0
658	646	638	638	627	0
646	638	638	627	642	0
638	638	627	642	653	0
638	627	642	653	642	0
627	642	653	642	674	0
642	653	642	674	665	0
653	642	674	665	650	0
642	674	665	650	638	0
674	665	650	638	638	0
665	650	638	638	630	0
650	638	638	630	635	0
638	638	630	635	638	0
638	630	635	638	634	0
630	635	638	634	436	0
635	638	634	436	832	0
638	634	436	832	654	1
634	436	832	654	638	2
436	832	654	638	670	0
832	654	638	670	680	0
654	638	670	680	674	0
638	670	680	674	681	0
670	680	674	681	677	0
680	674	681	677	692	0
674	681	677	692	697	0
681	677	692	697	696	0
677	692	697	696	440	0
692	697	696	440	910	0
697	696	440	910	705	1
696	440	910	705	681	2
440	910	705	681	681	0
910	705	681	681	669	0
705	681	681	669	669	0
681	681	669	669	681	0
681	669	669	681	685	0
669	669	681	685	692	0
669	681	685	692	689	0
681	685	692	689	693	0
685	692	689	693	688	0
692	689	693	688	670	0
689	693	688	670	653	0
693	688	670	653	658	0
688	670	653	658	658	0
670	653	658	658	669	0
653	658	658	669	681	0
658	658	669	681	696	0
658	669	681	696	720	0
669	681	696	720	736	0
681	696	720	736	751	0
696	720	736	751	743	0
720	736	751	743	758	0
736	751	743	758	767	0
751	743	758	767	770	0
743	758	767	770	751	0
758	767	770	751	736	0
767	770	751	736	731	0
770	751	736	731	732	0
751	736	731	732	696	0
736	731	732	696	673	0
731	732	696	673	658	0
732	696	673	658	681	0
696	673	658	681	693	0
673	658	681	693	684	0
658	681	693	684	662	0
681	693	684	662	661	0
693	684	662	661	685	0
684	662	661	685	704	0
662	661	685	704	713	0
661	685	704	713	455	0
685	704	713	455	949	0
704	713	455	949	736	1
713	455	949	736	459	2
455	949	736	459	903	0
949	736	459	903	692	1
736	459	903	692	665	2
459	903	692	665	658	0
903	692	665	658	658	0
692	665	658	658	661	0
665	658	658	661	673	0
658	658	661	673	693	0
658	661	673	693	712	0
661	673	693	712	731	0
673	693	712	731	736	0
693	712	731	736	735	0
712	731	736	735	424	0
731	736	735	424	973	0
736	735	424	973	697	1
735	424	973	697	474	2
424	973	697	474	860	0
973	697	474	860	693	1
697	474	860	693	693	2
474	860	693	693	684	0
860	693	693	684	693	0
693	693	684	693	700	0
693	684	693	700	712	0
684	693	700	712	701	0
693	700	712	701	696	0
700	712	701	696	712	0
712	701	696	712	740	0
701	696	712	740	743	0
696	712	740	743	727	0
712	740	743	727	705	0
740	743	727	705	696	0
743	727	705	696	697	0
727	705	696	697	688	0
705	696	697	688	713	0
696	697	688	713	727	0
697	688	713	727	732	0
688	713	727	732	735	0
713	727	732	735	724	0
727	732	735	724	700	0
732	735	724	700	681	0
735	724	700	681	673	0
724	700	681	673	677	0
700	681	673	677	697	0
681	673	677	697	708	0
673	677	697	708	732	0
677	697	708	732	712	0
697	708	732	712	727	0
708	732	712	727	759	0
732	712	727	759	794	0
712	727	759	794	758	0
727	759	794	758	736	0
759	794	758	736	720	0
794	758	736	720	723	0
758	736	720	723	728	0
736	720	723	728	712	0
720	723	728	712	704	0
723	728	712	704	701	0
728	712	704	701	724	0
712	704	701	724	743	0
704	701	724	743	743	0
701	724	743	743	735	0
724	743	743	735	747	0
743	743	735	747	763	0
743	735	747	763	806	0
735	747	763	806	774	0
747	763	806	774	751	0
763	806	774	751	712	0
806	774	751	712	700	0
774	751	712	700	712	0
751	712	700	712	716	0
712	700	712	716	720	0
700	712	716	720	720	0
712	716	720	720	712	0
716	720	720	712	700	0
720	720	712	700	705	0
720	712	700	705	723	0
712	700	705	723	724	0
700	705	723	724	728	0
705	723	724	728	712	0
723	724	728	712	704	0
724	728	712	704	732	0
728	712	704	732	727	0
712	704	732	727	701	0
704	732	727	701	704	0
732	727	701	704	681	0
727	701	704	681	657	0
701	704	681	657	681	0
704	681	657	681	681	0
681	657	681	681	701	0
657	681	681	701	708	0
681	681	701	708	693	0
681	701	708	693	684	0
701	708	693	684	736	0
708	693	684	736	735	0
693	684	736	735	743	0
684	736	735	743	740	0
736	735	743	740	731	0
735	743	740	731	759	0
743	740	731	759	731	0
740	731	759	731	716	0
731	759	731	716	709	0
759	731	716	709	727	0
731	716	709	727	475	0
716	709	727	475	1008	0
709	727	475	1008	782	1
727	475	1008	782	747	2
475	1008	782	747	759	0
1008	782	747	759	797	0
782	747	759	797	817	0
747	759	797	817	829	0
759	797	817	829	829	0
797	817	829	829	829	0
817	829	829	829	817	0
829	829	829	817	813	0
829	829	817	813	806	0
829	817	813	806	797	0
817	813	806	797	790	0
813	806	797	790	790	0
806	797	790	790	774	0
797	790	790	774	786	0
790	790	774	786	767	0
790	774	786	767	751	0
774	786	767	751	755	0
786	767	751	755	782	0
767	751	755	782	778	0
751	755	782	778	774	0
755	782	778	774	771	0
782	778	774	771	774	0
778	774	771	774	813	0
774	771	774	813	794	0
771	774	813	794	763	0
774	813	794	763	743	0
813	794	763	743	743	0
794	763	743	743	724	0
763	743	743	724	700	0
743	743	724	700	720	0
743	724	700	720	720	0
724	700	720	720	735	0
700	720	720	735	740	0
720	720	735	740	751	0
720	735	740	751	782	0
735	740	751	782	762	0
740	751	782	762	779	0
751	782	762	779	778	0
782	762	779	778	778	0
762	779	778	778	440	0
779	778	778	440	1046	0
778	778	440	1046	744	1
778	440	1046	744	431	2
440	1046	744	431	930	0
1046	744	431	930	685	1
744	431	930	685	654	2
431	930	685	654	658	0
930	685	654	658	665	0
685	654	658	665	673	0
654	658	665	673	502	0
