i-2	i-1	i+0	i+1	i+2	Filter
778	837	513	1230	844	1
837	513	1230	844	825	2
513	1230	844	825	841	0
1230	844	825	841	840	0
844	825	841	840	556	0
825	841	840	556	1156	0
841	840	556	1156	790	1
840	556	1156	790	805	2
556	1156	790	805	841	0
1156	790	805	841	836	0
790	805	841	836	534	0
805	841	836	534	1202	0
841	836	534	1202	825	1
836	534	1202	825	797	2
534	1202	825	797	825	0
1202	825	797	825	825	0
825	797	825	825	572	0
797	825	825	572	1179	0
825	825	572	1179	848	1
825	572	1179	848	810	2
572	1179	848	810	856	0
1179	848	810	856	844	0
848	810	856	844	541	0
810	856	844	541	1090	0
856	844	541	1090	813	1
844	541	1090	813	825	2
541	1090	813	825	844	0
1090	813	825	844	864	0
813	825	844	864	510	0
825	844	864	510	1225	0
844	864	510	1225	899	1
864	510	1225	899	576	2
510	1225	899	576	1195	0
1225	899	576	1195	856	1
899	576	1195	856	863	2
576	1195	856	863	891	0
1195	856	863	891	853	0
856	863	891	853	501	0
863	891	853	501	1265	0
891	853	501	1265	860	1
853	501	1265	860	584	2
501	1265	860	584	1105	0
1265	860	584	1105	809	1
860	584	1105	809	790	2
584	1105	809	790	809	0
1105	809	790	809	833	0
809	790	809	833	572	0
790	809	833	572	1117	0
809	833	572	1117	774	1
833	572	1117	774	759	2
572	1117	774	759	766	0
1117	774	759	766	767	0
774	759	766	767	572	0
759	766	767	572	1027	0
766	767	572	1027	794	1
767	572	1027	794	801	2
572	1027	794	801	786	0
1027	794	801	786	806	0
794	801	786	806	568	0
801	786	806	568	1089	0
786	806	568	1089	759	1
806	568	1089	759	736	2
568	1089	759	736	793	0
1089	759	736	793	868	0
759	736	793	868	498	0
736	793	868	498	1199	0
793	868	498	1199	770	1
868	498	1199	770	786	2
498	1199	770	786	833	0
1199	770	786	833	871	0
770	786	833	871	491	0
786	833	871	491	1225	0
833	871	491	1225	821	1
871	491	1225	821	837	2
491	1225	821	837	840	0
1225	821	837	840	802	0
821	837	840	802	564	0
837	840	802	564	1109	0
840	802	564	1109	868	1
802	564	1109	868	661	2
564	1109	868	661	1074	0
1109	868	661	1074	798	1
868	661	1074	798	794	2
661	1074	798	794	786	0
1074	798	794	786	801	0
798	794	786	801	529	0
794	786	801	529	1090	0
786	801	529	1090	797	1
801	529	1090	797	825	2
529	1090	797	825	860	0
1090	797	825	860	864	0
797	825	860	864	514	0
825	860	864	514	1186	0
860	864	514	1186	860	1
864	514	1186	860	872	2
514	1186	860	872	895	0
1186	860	872	895	833	0
860	872	895	833	509	0
872	895	833	509	1238	0
895	833	509	1238	797	1
833	509	1238	797	786	2
509	1238	797	786	817	0
1238	797	786	817	891	0
797	786	817	891	506	0
786	817	891	506	1280	0
817	891	506	1280	841	1
891	506	1280	841	591	2
506	1280	841	591	1218	0
1280	841	591	1218	860	1
841	591	1218	860	654	2
591	1218	860	654	1082	0
1218	860	654	1082	852	1
860	654	1082	852	848	2
654	1082	852	848	813	0
1082	852	848	813	848	0
852	848	813	848	545	0
848	813	848	545	1148	0
813	848	545	1148	786	1
848	545	1148	786	806	2
545	1148	786	806	832	0
1148	786	806	832	841	0
786	806	832	841	490	0
806	832	841	490	1257	0
832	841	490	1257	856	1
841	490	1257	856	599	2
490	1257	856	599	1140	0
1257	856	599	1140	809	1
856	599	1140	809	771	2
599	1140	809	771	763	0
1140	809	771	763	793	0
809	771	763	793	611	0
771	763	793	611	1074	0
763	793	611	1074	817	1
793	611	1074	817	794	2
611	1074	817	794	770	0
1074	817	794	770	751	0
817	794	770	751	724	0
794	770	751	724	720	0
770	751	724	720	712	0
751	724	720	712	693	0
724	720	712	693	552	0
720	712	693	552	848	0
712	693	552	848	689	1
693	552	848	689	720	2
552	848	689	720	798	0
848	689	720	798	821	0
689	720	798	821	821	0
720	798	821	821	541	0
798	821	821	541	1116	0
821	821	541	1116	810	1
821	541	1116	810	805	2
541	1116	810	805	798	0
1116	810	805	798	786	0
810	805	798	786	552	0
805	798	786	552	1031	0
798	786	552	1031	747	1
786	552	1031	747	751	2
552	1031	747	751	592	0
1031	747	751	592	945	0
747	751	592	945	767	1
751	592	945	767	778	2
592	945	767	778	584	0
945	767	778	584	996	0
767	778	584	996	755	1
778	584	996	755	755	2
584	996	755	755	599	0
996	755	755	599	945	0
755	755	599	945	763	1
755	599	945	763	759	2
599	945	763	759	607	0
945	763	759	607	891	0
763	759	607	891	747	1
759	607	891	747	755	2
607	891	747	755	688	0
891	747	755	688	857	0
747	755	688	857	797	1
755	688	857	797	841	2
688	857	797	841	863	0
857	797	841	863	818	0
797	841	863	818	797	0
841	863	818	797	588	0
863	818	797	588	1070	0
818	797	588	1070	790	1
797	588	1070	790	801	2
588	1070	790	801	794	0
1070	790	801	794	817	0
790	801	794	817	588	0
801	794	817	588	1097	0
794	817	588	1097	809	1
817	588	1097	809	798	2
588	1097	809	798	774	0
1097	809	798	774	782	0
809	798	774	782	588	0
798	774	782	588	1008	0
774	782	588	1008	762	1
782	588	1008	762	740	2
588	1008	762	740	595	0
1008	762	740	595	837	0
762	740	595	837	700	1
740	595	837	700	681	2
595	837	700	681	681	0
837	700	681	681	673	0
700	681	681	673	669	0
681	681	673	669	654	0
681	673	669	654	654	0
673	669	654	654	642	0
669	654	654	642	642	0
654	654	642	642	646	0
654	642	642	646	646	0
642	642	646	646	642	0
642	646	646	642	634	0
646	646	642	634	630	0
646	642	634	630	634	0
642	634	630	634	631	0
634	630	634	631	634	0
630	634	631	634	658	0
634	631	634	658	645	0
631	634	658	645	646	0
634	658	645	646	654	0
658	645	646	654	642	0
645	646	654	642	743	0
646	654	642	743	736	1
654	642	743	736	758	2
642	743	736	758	763	0
743	736	758	763	786	0
736	758	763	786	778	0
758	763	786	778	782	0
763	786	778	782	802	0
786	778	782	802	782	0
778	782	802	782	763	0
782	802	782	763	739	0
802	782	763	739	739	0
782	763	739	739	740	0
763	739	739	740	731	0
739	739	740	731	720	0
739	740	731	720	708	0
740	731	720	708	763	0
731	720	708	763	836	0
720	708	763	836	518	0
708	763	836	518	1128	0
763	836	518	1128	794	1
836	518	1128	794	767	2
518	1128	794	767	766	0
1128	794	767	766	782	0
794	767	766	782	689	0
767	766	782	689	973	0
766	782	689	973	832	1
782	689	973	832	845	2
689	973	832	845	521	0
973	832	845	521	1148	0
832	845	521	1148	767	1
845	521	1148	767	766	2
521	1148	767	766	786	0
1148	767	766	786	802	0
767	766	786	802	533	0
766	786	802	533	1155	0
786	802	533	1155	833	1
802	533	1155	833	817	2
533	1155	833	817	841	0
1155	833	817	841	844	0
833	817	841	844	556	0
817	841	844	556	1133	0
841	844	556	1133	786	1
844	556	1133	786	801	2
556	1133	786	801	829	0
1133	786	801	829	876	0
786	801	829	876	498	0
801	829	876	498	1280	0
829	876	498	1280	934	1
876	498	1280	934	572	2
498	1280	934	572	1241	0
1280	934	572	1241	790	1
934	572	1241	790	778	2
572	1241	790	778	770	0
1241	790	778	770	790	0
790	778	770	790	658	0
778	770	790	658	1039	0
770	790	658	1039	809	1
790	658	1039	809	767	2
658	1039	809	767	766	0
1039	809	767	766	751	0
809	767	766	751	763	0
767	766	751	763	762	0
766	751	763	762	748	0
751	763	762	748	645	0
763	762	748	645	825	0
762	748	645	825	712	1
748	645	825	712	736	2
645	825	712	736	774	0
825	712	736	774	778	0
712	736	774	778	755	0
736	774	778	755	732	0
774	778	755	732	751	0
778	755	732	751	782	0
755	732	751	782	790	0
732	751	782	790	782	0
751	782	790	782	778	0
782	790	782	778	560	0
790	782	778	560	1016	0
782	778	560	1016	751	1
778	560	1016	751	716	2
560	1016	751	716	618	0
1016	751	716	618	818	0
751	716	618	818	727	1
716	618	818	727	759	2
618	818	727	759	790	0
818	727	759	790	825	0
727	759	790	825	867	0
759	790	825	867	541	0
790	825	867	541	1199	0
825	867	541	1199	899	1
867	541	1199	899	859	2
541	1199	899	859	853	0
1199	899	859	853	821	0
899	859	853	821	490	0
859	853	821	490	1191	0
853	821	490	1191	828	1
821	490	1191	828	853	2
490	1191	828	853	871	0
1191	828	853	871	864	0
828	853	871	864	537	0
853	871	864	537	1214	0
871	864	537	1214	833	1
864	537	1214	833	856	2
537	1214	833	856	825	0
1214	833	856	825	821	0
833	856	825	821	498	0
856	825	821	498	1159	0
825	821	498	1159	771	1
821	498	1159	771	778	2
498	1159	771	778	786	0
1159	771	778	786	794	0
771	778	786	794	533	0
778	786	794	533	1116	0
786	794	533	1116	817	1
794	533	1116	817	829	2
533	1116	817	829	821	0
1116	817	829	821	786	0
817	829	821	786	596	0
829	821	786	596	1046	0
821	786	596	1046	806	1
786	596	1046	806	825	2
596	1046	806	825	828	0
1046	806	825	828	845	0
806	825	828	845	545	0
825	828	845	545	1167	0
828	845	545	1167	848	1
845	545	1167	848	841	2
545	1167	848	841	840	0
1167	848	841	840	805	0
848	841	840	805	569	0
841	840	805	569	1109	0
840	805	569	1109	824	1
805	569	1109	824	837	2
569	1109	824	837	864	0
1109	824	837	864	875	0
824	837	864	875	502	0
837	864	875	502	1245	0
864	875	502	1245	876	1
875	502	1245	876	587	2
502	1245	876	587	1117	0
1245	876	587	1117	813	1
876	587	1117	813	814	2
587	1117	813	814	805	0
1117	813	814	805	794	0
813	814	805	794	572	0
814	805	794	572	953	0
805	794	572	953	724	1
794	572	953	724	708	2
572	953	724	708	611	0
953	724	708	611	879	0
724	708	611	879	728	1
708	611	879	728	739	2
611	879	728	739	751	0
879	728	739	751	747	0
728	739	751	747	736	0
739	751	747	736	720	0
751	747	736	720	770	0
747	736	720	770	786	0
736	720	770	786	638	0
720	770	786	638	1035	0
770	786	638	1035	844	1
786	638	1035	844	860	2
638	1035	844	860	814	0
1035	844	860	814	817	0
844	860	814	817	568	0
860	814	817	568	1093	0
814	817	568	1093	810	1
817	568	1093	810	786	2
568	1093	810	786	770	0
1093	810	786	770	774	0
810	786	770	774	541	0
786	770	774	541	1094	0
770	774	541	1094	805	1
774	541	1094	805	767	2
541	1094	805	767	762	0
1094	805	767	762	774	0
805	767	762	774	627	0
767	762	774	627	1008	0
762	774	627	1008	821	1
774	627	1008	821	813	2
627	1008	821	813	778	0
1008	821	813	778	767	0
821	813	778	767	618	0
813	778	767	618	1016	0
778	767	618	1016	856	1
767	618	1016	856	891	2
618	1016	856	891	899	0
1016	856	891	899	887	0
856	891	899	887	525	0
891	899	887	525	1160	0
899	887	525	1160	836	1
887	525	1160	836	860	2
525	1160	836	860	856	0
1160	836	860	856	888	0
836	860	856	888	521	0
860	856	888	521	1121	0
856	888	521	1121	758	1
888	521	1121	758	759	2
521	1121	758	759	798	0
1121	758	759	798	832	0
758	759	798	832	514	0
759	798	832	514	1195	0
798	832	514	1195	809	1
832	514	1195	809	801	2
514	1195	809	801	829	0
1195	809	801	829	884	0
809	801	829	884	498	0
801	829	884	498	1264	0
829	884	498	1264	813	1
884	498	1264	813	639	2
498	1264	813	639	984	0
1264	813	639	984	778	1
813	639	984	778	771	2
639	984	778	771	754	0
984	778	771	754	732	0
778	771	754	732	611	0
771	754	732	611	895	0
754	732	611	895	766	1
732	611	895	766	821	2
611	895	766	821	565	0
895	766	821	565	1206	0
766	821	565	1206	883	1
821	565	1206	883	876	2
565	1206	883	876	828	0
1206	883	876	828	860	0
883	876	828	860	487	0
876	828	860	487	1264	0
828	860	487	1264	868	1
860	487	1264	868	588	2
487	1264	868	588	1120	0
1264	868	588	1120	848	1
868	588	1120	848	841	2
588	1120	848	841	801	0
1120	848	841	801	818	0
848	841	801	818	556	0
841	801	818	556	1144	0
801	818	556	1144	809	1
818	556	1144	809	782	2
556	1144	809	782	782	0
1144	809	782	782	798	0
809	782	782	798	611	0
782	782	798	611	1058	0
782	798	611	1058	798	1
798	611	1058	798	790	2
611	1058	798	790	798	0
1058	798	790	798	821	0
798	790	798	821	517	0
790	798	821	517	1132	0
798	821	517	1132	779	1
821	517	1132	779	805	2
517	1132	779	805	841	0
1132	779	805	841	848	0
779	805	841	848	502	0
805	841	848	502	1151	0
841	848	502	1151	806	1
848	502	1151	806	840	2
502	1151	806	840	786	0
1151	806	840	786	806	0
806	840	786	806	560	0
840	786	806	560	1051	0
786	806	560	1051	751	1
806	560	1051	751	735	2
560	1051	751	735	755	0
1051	751	735	755	782	0
751	735	755	782	630	0
735	755	782	630	1051	0
755	782	630	1051	767	1
782	630	1051	767	751	2
630	1051	767	751	750	0
1051	767	751	750	732	0
767	751	750	732	693	0
751	750	732	693	739	0
750	732	693	739	689	1
732	693	739	689	700	2
693	739	689	700	728	0
739	689	700	728	758	0
689	700	728	758	790	0
700	728	758	790	802	0
728	758	790	802	786	0
758	790	802	786	751	0
790	802	786	751	762	0
802	786	751	762	814	0
786	751	762	814	832	0
751	762	814	832	837	0
762	814	832	837	907	0
814	832	837	907	490	0
832	837	907	490	1253	0
837	907	490	1253	875	1
907	490	1253	875	689	2
490	1253	875	689	1035	0
1253	875	689	1035	837	1
875	689	1035	837	871	2
689	1035	837	871	883	0
1035	837	871	883	895	0
837	871	883	895	533	0
871	883	895	533	1238	0
883	895	533	1238	829	1
895	533	1238	829	797	2
533	1238	829	797	790	0
1238	829	797	790	763	0
829	797	790	763	618	0
797	790	763	618	993	0
790	763	618	993	821	1
763	618	993	821	852	2
618	993	821	852	875	0
993	821	852	875	899	0
821	852	875	899	506	0
852	875	899	506	1284	0
875	899	506	1284	887	1
899	506	1284	887	580	2
506	1284	887	580	1156	0
1284	887	580	1156	828	1
887	580	1156	828	833	2
580	1156	828	833	829	0
1156	828	833	829	817	0
828	833	829	817	541	0
833	829	817	541	1194	0
829	817	541	1194	891	1
817	541	1194	891	604	2
541	1194	891	604	1179	0
1194	891	604	1179	824	1
891	604	1179	824	825	2
604	1179	824	825	868	0
1179	824	825	868	899	0
824	825	868	899	510	0
825	868	899	510	1245	0
868	899	510	1245	809	1
899	510	1245	809	817	2
510	1245	809	817	845	0
1245	809	817	845	848	0
809	817	845	848	510	0
817	845	848	510	1190	0
845	848	510	1190	813	1
848	510	1190	813	837	2
510	1190	813	837	872	0
1190	813	837	872	856	0
813	837	872	856	494	0
837	872	856	494	1202	0
872	856	494	1202	895	1
856	494	1202	895	580	2
494	1202	895	580	1175	0
1202	895	580	1175	860	1
895	580	1175	860	642	2
580	1175	860	642	1066	0
1175	860	642	1066	852	1
860	642	1066	852	646	2
642	1066	852	646	1128	0
1066	852	646	1128	872	1
852	646	1128	872	876	2
646	1128	872	876	832	0
1128	872	876	832	868	0
872	876	832	868	482	0
876	832	868	482	1288	0
832	868	482	1288	895	1
868	482	1288	895	557	2
482	1288	895	557	1175	0
1288	895	557	1175	864	1
895	557	1175	864	681	2
557	1175	864	681	1050	0
1175	864	681	1050	817	1
864	681	1050	817	849	2
681	1050	817	849	844	0
1050	817	849	844	840	0
817	849	844	840	537	0
849	844	840	537	1140	0
844	840	537	1140	849	1
840	537	1140	849	603	2
537	1140	849	603	988	0
1140	849	603	988	739	1
849	603	988	739	709	2
603	988	739	709	692	0
988	739	709	692	673	0
739	709	692	673	670	0
709	692	673	670	657	0
692	673	670	657	697	0
673	670	657	697	685	1
670	657	697	685	669	2
657	697	685	669	665	0
697	685	669	665	666	0
685	669	665	666	669	0
669	665	666	669	638	0
665	666	669	638	646	0
666	669	638	646	634	0
669	638	646	634	634	0
638	646	634	634	526	0
646	634	634	526	758	0
634	634	526	758	635	1
634	526	758	635	626	2
526	758	635	626	619	0
758	635	626	619	603	0
635	626	619	603	642	0
626	619	603	642	622	0
619	603	642	622	627	0
603	642	622	627	622	0
642	622	627	622	530	0
622	627	622	530	731	0
627	622	530	731	631	1
622	530	731	631	642	2
530	731	631	642	638	0
731	631	642	638	603	0
631	642	638	603	661	0
642	638	603	661	627	1
638	603	661	627	630	2
603	661	627	630	634	0
661	627	630	634	526	0
627	630	634	526	778	0
630	634	526	778	650	1
634	526	778	650	661	2
526	778	650	661	646	0
778	650	661	646	580	0
650	661	646	580	712	0
661	646	580	712	638	1
646	580	712	638	630	2
580	712	638	630	619	0
712	638	630	619	576	0
638	630	619	576	661	0
630	619	576	661	619	1
619	576	661	619	626	2
576	661	619	626	635	0
661	619	626	635	665	0
619	626	635	665	712	0
626	635	665	712	743	0
635	665	712	743	759	0
665	712	743	759	755	0
712	743	759	755	805	0
743	759	755	805	856	0
759	755	805	856	545	0
755	805	856	545	1055	0
805	856	545	1055	712	1
856	545	1055	712	692	2
545	1055	712	692	677	0
1055	712	692	677	662	0
712	692	677	662	654	0
692	677	662	654	642	0
677	662	654	642	502	0
662	654	642	502	789	0
654	642	502	789	635	1
642	502	789	635	642	2
502	789	635	642	634	0
789	635	642	634	529	0
635	642	634	529	771	0
642	634	529	771	653	1
634	529	771	653	685	2
529	771	653	685	689	0
771	653	685	689	517	0
653	685	689	517	880	0
685	689	517	880	677	1
689	517	880	677	685	2
517	880	677	685	684	0
880	677	685	684	673	0
677	685	684	673	678	0
685	684	673	678	673	0
684	673	678	673	657	0
673	678	673	657	701	0
678	673	657	701	653	1
673	657	701	653	666	2
657	701	653	666	646	0
701	653	666	646	576	0
653	666	646	576	731	0
666	646	576	731	650	1
646	576	731	650	657	2
576	731	650	657	654	0
731	650	657	654	545	0
650	657	654	545	763	0
657	654	545	763	630	1
654	545	763	630	642	2
545	763	630	642	626	0
763	630	642	626	526	0
630	642	626	526	723	0
642	626	526	723	623	1
626	526	723	623	615	2
526	723	623	615	618	0
723	623	615	618	607	0
623	615	618	607	627	0
615	618	607	627	615	0
618	607	627	615	622	0
607	627	615	622	615	0
627	615	622	615	623	0
615	622	615	623	630	0
622	615	623	630	654	0
615	623	630	654	653	0
623	630	654	653	662	0
630	654	653	662	665	0
654	653	662	665	677	0
653	662	665	677	689	0
662	665	677	689	700	0
665	677	689	700	689	0
677	689	700	689	697	0
689	700	689	697	704	0
700	689	697	704	607	0
689	697	704	607	832	0
697	704	607	832	693	1
704	607	832	693	697	2
607	832	693	697	696	0
832	693	697	696	689	0
693	697	696	689	685	0
697	696	689	685	591	0
696	689	685	591	806	0
689	685	591	806	680	1
685	591	806	680	689	2
591	806	680	689	669	0
806	680	689	669	685	0
680	689	669	685	685	0
689	669	685	685	700	0
669	685	685	700	681	0
685	685	700	681	685	0
685	700	681	685	701	0
700	681	685	701	696	0
681	685	701	696	479	0
685	701	696	479	934	0
701	696	479	934	673	1
696	479	934	673	673	2
479	934	673	673	665	0
934	673	673	665	670	0
673	673	665	670	657	0
673	665	670	657	658	0
665	670	657	658	661	0
670	657	658	661	673	0
657	658	661	673	662	0
658	661	673	662	642	0
661	673	662	642	692	0
673	662	642	692	670	1
662	642	692	670	685	2
642	692	670	685	677	0
692	670	685	677	498	0
670	685	677	498	844	0
685	677	498	844	661	1
677	498	844	661	654	2
498	844	661	654	646	0
844	661	654	646	502	0
661	654	646	502	833	0
654	646	502	833	649	1
646	502	833	649	666	2
502	833	649	666	661	0
833	649	666	661	670	0
649	666	661	670	669	0
666	661	670	669	669	0
661	670	669	669	685	0
670	669	669	685	693	0
669	669	685	693	700	0
669	685	693	700	704	0
685	693	700	704	467	0
693	700	704	467	930	0
700	704	467	930	658	1
704	467	930	658	665	2
467	930	658	665	646	0
930	658	665	646	650	0
658	665	646	650	653	0
665	646	650	653	681	0
646	650	653	681	689	0
650	653	681	689	689	0
653	681	689	689	689	0
681	689	689	689	684	0
689	689	689	684	689	0
689	689	684	689	459	0
689	684	689	459	922	0
684	689	459	922	670	1
689	459	922	670	665	2
459	922	670	665	669	0
922	670	665	669	662	0
670	665	669	662	665	0
665	669	662	665	673	0
669	662	665	673	677	0
662	665	673	677	693	0
665	673	677	693	693	0
673	677	693	693	700	0
677	693	693	700	599	0
693	693	700	599	798	0
693	700	599	798	681	1
700	599	798	681	696	2
599	798	681	696	697	0
798	681	696	697	685	0
681	696	697	685	681	0
696	697	685	681	680	0
697	685	681	680	681	0
685	681	680	681	685	0
681	680	681	685	669	0
680	681	685	669	467	0
681	685	669	467	903	0
685	669	467	903	666	1
669	467	903	666	661	2
467	903	666	661	669	0
903	666	661	669	666	0
666	661	669	666	673	0
661	669	666	673	665	0
669	666	673	665	611	0
666	673	665	611	743	0
673	665	611	743	685	1
665	611	743	685	697	2
611	743	685	697	680	0
743	685	697	680	689	0
685	697	680	689	689	0
697	680	689	689	708	0
680	689	689	708	693	0
689	689	708	693	599	0
689	708	693	599	794	0
708	693	599	794	692	1
693	599	794	692	697	2
599	794	692	697	696	0
794	692	697	696	681	0
692	697	696	681	689	0
697	696	681	689	681	0
696	681	689	681	700	0
681	689	681	700	452	0
689	681	700	452	996	0
681	700	452	996	708	1
700	452	996	708	708	2
452	996	708	708	689	0
996	708	708	689	681	0
708	708	689	681	677	0
708	689	681	677	669	0
689	681	677	669	650	0
681	677	669	650	673	0
677	669	650	673	712	0
669	650	673	712	763	0
650	673	712	763	576	0
673	712	763	576	937	0
712	763	576	937	740	1
763	576	937	740	739	2
576	937	740	739	545	0
937	740	739	545	918	0
740	739	545	918	712	1
739	545	918	712	708	2
545	918	712	708	615	0
918	712	708	615	794	0
712	708	615	794	685	1
708	615	794	685	716	2
615	794	685	716	708	0
794	685	716	708	712	0
685	716	708	712	696	0
716	708	712	696	716	0
708	712	696	716	708	0
712	696	716	708	701	0
696	716	708	701	708	0
716	708	701	708	716	0
708	701	708	716	560	0
701	708	716	560	887	0
708	716	560	887	705	1
716	560	887	705	700	2
560	887	705	700	665	0
887	705	700	665	709	0
705	700	665	709	692	1
700	665	709	692	693	2
665	709	692	693	692	0
709	692	693	692	709	0
692	693	692	709	708	0
693	692	709	708	716	0
692	709	708	716	692	0
709	708	716	692	728	0
708	716	692	728	724	0
716	692	728	724	727	0
692	728	724	727	705	0
728	724	727	705	548	0
724	727	705	548	887	0
727	705	548	887	689	1
705	548	887	689	700	2
548	887	689	700	674	0
887	689	700	674	696	0
689	700	674	696	681	1
700	674	696	681	700	2
674	696	681	700	713	0
696	681	700	713	688	0
681	700	713	688	693	0
700	713	688	693	696	0
713	688	693	696	697	0
688	693	696	697	548	0
693	696	697	548	849	0
696	697	548	849	688	1
697	548	849	688	693	2
548	849	688	693	693	0
849	688	693	693	696	0
688	693	693	696	689	0
693	693	696	689	689	0
693	696	689	689	696	0
696	689	689	696	693	0
689	689	696	693	451	0
689	696	693	451	965	0
696	693	451	965	689	1
693	451	965	689	688	2
451	965	689	688	588	0
965	689	688	588	770	0
689	688	588	770	670	1
688	588	770	670	669	2
588	770	670	669	673	0
770	670	669	673	584	0
670	669	673	584	825	0
669	673	584	825	708	1
673	584	825	708	708	2
584	825	708	708	708	0
825	708	708	708	728	0
708	708	708	728	743	0
708	708	728	743	564	0
708	728	743	564	957	0
728	743	564	957	709	1
743	564	957	709	719	2
564	957	709	719	701	0
957	709	719	701	720	0
709	719	701	720	727	0
719	701	720	727	705	0
701	720	727	705	587	0
720	727	705	587	841	0
727	705	587	841	719	1
705	587	841	719	693	2
587	841	719	693	681	0
841	719	693	681	704	0
719	693	681	704	708	0
693	681	704	708	720	0
681	704	708	720	743	0
704	708	720	743	751	0
708	720	743	751	767	0
720	743	751	767	766	0
743	751	767	766	763	0
751	767	766	763	755	0
767	766	763	755	564	0
