i-2	i-1	i+0	i+1	i+2	Filter
584	568	568	584	576	0
568	568	584	576	572	0
568	584	576	572	591	0
584	576	572	591	588	0
576	572	591	588	595	0
572	591	588	595	584	0
591	588	595	584	599	0
588	595	584	599	591	0
595	584	599	591	580	0
584	599	591	580	603	0
599	591	580	603	580	0
591	580	603	580	599	0
580	603	580	599	564	0
603	580	599	564	572	0
580	599	564	572	557	0
599	564	572	557	568	0
564	572	557	568	580	0
572	557	568	580	579	0
557	568	580	579	580	0
568	580	579	580	588	0
580	579	580	588	587	0
579	580	588	587	592	0
580	588	587	592	587	0
588	587	592	587	596	0
587	592	587	596	591	0
592	587	596	591	607	0
587	596	591	607	595	0
596	591	607	595	604	0
591	607	595	604	595	0
607	595	604	595	580	0
595	604	595	580	579	0
604	595	580	579	576	0
595	580	579	576	600	0
580	579	576	600	575	0
579	576	600	575	432	0
576	600	575	432	751	0
600	575	432	751	440	1
575	432	751	440	759	2
432	751	440	759	455	1
751	440	759	455	689	2
440	759	455	689	451	1
759	455	689	451	681	2
455	689	451	681	479	1
689	451	681	479	618	2
451	681	479	618	549	1
681	479	618	549	552	2
479	618	549	552	483	0
618	549	552	483	373	0
549	552	483	373	954	1
552	483	373	954	513	2
483	373	954	513	670	0
373	954	513	670	583	1
954	513	670	583	607	2
513	670	583	607	436	0
670	583	607	436	350	0
583	607	436	350	1024	1
607	436	350	1024	435	2
436	350	1024	435	790	0
350	1024	435	790	444	1
1024	435	790	444	739	2
435	790	444	739	588	1
790	444	739	588	552	2
444	739	588	552	436	0
739	588	552	436	342	0
588	552	436	342	884	1
552	436	342	884	397	2
436	342	884	397	723	0
342	884	397	723	545	1
884	397	723	545	541	2
397	723	545	541	393	0
723	545	541	393	374	0
545	541	393	374	840	1
541	393	374	840	545	2
393	374	840	545	513	0
374	840	545	513	421	0
840	545	513	421	342	0
545	513	421	342	848	1
513	421	342	848	537	2
421	342	848	537	529	0
342	848	537	529	413	0
848	537	529	413	377	0
537	529	413	377	852	1
529	413	377	852	495	2
413	377	852	495	603	0
377	852	495	603	533	1
852	495	603	533	447	2
495	603	533	447	397	0
603	533	447	397	420	1
533	447	397	420	895	2
447	397	420	895	452	1
397	420	895	452	517	2
420	895	452	517	378	1
895	452	517	378	848	2
452	517	378	848	463	1
517	378	848	463	630	2
378	848	463	630	518	1
848	463	630	518	529	2
463	630	518	529	432	0
630	518	529	432	377	0
518	529	432	377	409	1
529	432	377	409	369	2
432	377	409	369	872	1
377	409	369	872	451	2
409	369	872	451	607	0
369	872	451	607	526	1
872	451	607	526	525	2
451	607	526	525	416	0
607	526	525	416	378	0
526	525	416	378	373	1
525	416	378	373	903	2
416	378	373	903	545	1
378	373	903	545	533	2
373	903	545	533	424	0
903	545	533	424	366	0
545	533	424	366	879	1
533	424	366	879	436	2
424	366	879	436	681	0
366	879	436	681	533	1
879	436	681	533	545	2
436	681	533	545	435	0
681	533	545	435	366	0
533	545	435	366	876	1
545	435	366	876	443	2
435	366	876	443	673	0
366	876	443	673	541	1
876	443	673	541	557	2
443	673	541	557	408	0
673	541	557	408	382	0
541	557	408	382	350	1
557	408	382	350	887	2
408	382	350	887	451	1
382	350	887	451	650	2
350	887	451	650	522	1
887	451	650	522	529	2
451	650	522	529	428	0
650	522	529	428	362	0
522	529	428	362	809	1
529	428	362	809	529	2
428	362	809	529	525	0
362	809	529	525	425	0
809	529	525	425	381	0
529	525	425	381	770	1
525	425	381	770	533	2
425	381	770	533	526	0
381	770	533	526	478	0
770	533	526	478	323	0
533	526	478	323	747	1
526	478	323	747	382	2
478	323	747	382	649	0
323	747	382	649	498	1
747	382	649	498	510	2
382	649	498	510	506	0
649	498	510	506	502	0
498	510	506	502	584	0
510	506	502	584	412	0
506	502	584	412	751	0
502	584	412	751	490	1
584	412	751	490	611	2
412	751	490	611	382	1
751	490	611	382	381	2
490	611	382	381	840	1
611	382	381	840	530	2
382	381	840	530	533	0
381	840	530	533	513	0
840	530	533	513	420	0
530	533	513	420	355	0
533	513	420	355	789	1
513	420	355	789	374	2
420	355	789	374	654	0
355	789	374	654	517	1
789	374	654	517	405	2
374	654	517	405	358	0
654	517	405	358	798	1
517	405	358	798	478	2
405	358	798	478	572	0
358	798	478	572	381	1
798	478	572	381	347	2
478	572	381	347	887	1
572	381	347	887	482	2
381	347	887	482	615	0
347	887	482	615	385	1
887	482	615	385	351	2
482	615	385	351	859	1
615	385	351	859	452	2
385	351	859	452	611	0
351	859	452	611	393	1
859	452	611	393	342	2
452	611	393	342	848	1
611	393	342	848	413	2
393	342	848	413	654	0
342	848	413	654	521	1
848	413	654	521	416	2
413	654	521	416	350	0
654	521	416	350	378	1
521	416	350	378	393	2
416	350	378	393	377	1
350	378	393	377	378	2
378	393	377	378	377	1
393	377	378	377	922	2
377	378	377	922	440	1
378	377	922	440	638	2
377	922	440	638	514	1
922	440	638	514	529	2
440	638	514	529	409	0
638	514	529	409	396	0
514	529	409	396	794	1
529	409	396	794	452	2
409	396	794	452	610	0
396	794	452	610	378	1
794	452	610	378	362	2
452	610	378	362	377	1
610	378	362	377	872	2
378	362	377	872	412	1
362	377	872	412	413	2
377	872	412	413	377	1
872	412	413	377	887	2
412	413	377	887	421	1
413	377	887	421	614	2
377	887	421	614	510	1
887	421	614	510	397	2
421	614	510	397	370	0
614	510	397	370	377	1
510	397	370	377	366	2
397	370	377	366	821	1
370	377	366	821	428	2
377	366	821	428	587	0
366	821	428	587	498	1
821	428	587	498	506	2
428	587	498	506	424	0
587	498	506	424	343	0
498	506	424	343	809	1
506	424	343	809	451	2
424	343	809	451	580	0
343	809	451	580	382	1
809	451	580	382	346	2
451	580	382	346	825	1
580	382	346	825	373	2
382	346	825	373	685	0
346	825	373	685	498	1
825	373	685	498	572	2
373	685	498	572	370	1
685	498	572	370	350	2
498	572	370	350	907	1
572	370	350	907	451	2
370	350	907	451	661	0
350	907	451	661	545	1
907	451	661	545	561	2
451	661	545	561	389	0
661	545	561	389	311	0
545	561	389	311	969	1
561	389	311	969	412	2
389	311	969	412	724	0
311	969	412	724	553	1
969	412	724	553	556	2
412	724	553	556	556	0
724	553	556	556	557	0
553	556	556	557	548	0
556	556	557	548	557	0
556	557	548	557	412	0
557	548	557	412	685	0
548	557	412	685	471	1
557	412	685	471	630	2
412	685	471	630	553	1
685	471	630	553	572	2
471	630	553	572	436	0
630	553	572	436	719	0
553	572	436	719	569	1
572	436	719	569	560	2
436	719	569	560	416	0
719	569	560	416	693	0
569	560	416	693	537	1
560	416	693	537	545	2
416	693	537	545	556	0
693	537	545	556	576	0
537	545	556	576	397	0
545	556	576	397	899	0
556	576	397	899	428	1
576	397	899	428	778	2
397	899	428	778	587	1
899	428	778	587	611	2
428	778	587	611	471	0
778	587	611	471	720	0
587	611	471	720	389	1
611	471	720	389	778	2
471	720	389	778	428	1
720	389	778	428	739	2
389	778	428	739	382	1
778	428	739	382	809	2
428	739	382	809	471	1
739	382	809	471	770	2
382	809	471	770	370	1
809	471	770	370	366	2
471	770	370	366	1031	1
770	370	366	1031	455	2
370	366	1031	455	778	0
366	1031	455	778	584	1
1031	455	778	584	568	2
455	778	584	568	455	0
778	584	568	455	417	0
584	568	455	417	401	1
568	455	417	401	357	2
455	417	401	357	1000	1
417	401	357	1000	436	2
401	357	1000	436	778	0
357	1000	436	778	584	1
1000	436	778	584	631	2
436	778	584	631	439	0
778	584	631	439	989	0
584	631	439	989	373	1
631	439	989	373	977	2
439	989	373	977	642	1
989	373	977	642	782	2
373	977	642	782	416	0
977	642	782	416	1171	0
642	782	416	1171	432	1
782	416	1171	432	911	2
416	1171	432	911	463	1
1171	432	911	463	751	2
432	911	463	751	576	1
911	463	751	576	587	2
463	751	576	587	580	0
751	576	587	580	665	0
576	587	580	665	475	0
587	580	665	475	1117	0
580	665	475	1117	385	1
665	475	1117	385	969	2
475	1117	385	969	650	1
1117	385	969	650	708	2
385	969	650	708	447	0
969	650	708	447	1012	0
650	708	447	1012	681	1
708	447	1012	681	728	2
447	1012	681	728	443	0
1012	681	728	443	1066	0
681	728	443	1066	487	1
728	443	1066	487	817	2
443	1066	487	817	618	1
1066	487	817	618	611	2
487	817	618	611	510	0
817	618	611	510	397	0
618	611	510	397	385	1
611	510	397	385	1035	2
510	397	385	1035	420	1
397	385	1035	420	825	2
385	1035	420	825	592	1
1035	420	825	592	568	2
420	825	592	568	405	0
825	592	568	405	739	0
592	568	405	739	556	1
568	405	739	556	561	2
405	739	556	561	443	0
739	556	561	443	428	0
556	561	443	428	852	1
561	443	428	852	572	2
443	428	852	572	592	0
428	852	572	592	404	0
852	572	592	404	748	0
572	592	404	748	443	1
592	404	748	443	708	2
404	748	443	708	576	1
748	443	708	576	576	2
443	708	576	576	436	0
708	576	576	436	739	0
576	576	436	739	451	1
576	436	739	451	709	2
436	739	451	709	568	1
739	451	709	568	556	2
451	709	568	556	405	0
709	568	556	405	724	0
568	556	405	724	443	1
556	405	724	443	662	2
405	724	443	662	544	1
724	443	662	544	545	2
443	662	544	545	432	0
662	544	545	432	642	0
544	545	432	642	533	1
545	432	642	533	537	2
432	642	533	537	424	0
642	533	537	424	638	0
533	537	424	638	533	1
537	424	638	533	537	2
424	638	533	537	409	0
638	533	537	409	389	0
533	537	409	389	389	1
537	409	389	389	864	2
409	389	389	864	424	1
389	389	864	424	611	2
389	864	424	611	510	1
864	424	611	510	498	2
424	611	510	498	393	0
611	510	498	393	377	0
510	498	393	377	739	1
498	393	377	739	425	2
393	377	739	425	575	0
377	739	425	575	510	1
739	425	575	510	467	2
425	575	510	467	405	0
575	510	467	405	338	0
510	467	405	338	728	1
467	405	338	728	486	2
405	338	728	486	479	0
338	728	486	479	385	0
728	486	479	385	366	0
486	479	385	366	708	1
479	385	366	708	483	2
385	366	708	483	482	0
366	708	483	482	479	0
708	483	482	479	478	0
483	482	479	478	475	0
482	479	478	475	467	0
479	478	475	467	471	0
478	475	467	471	482	0
475	467	471	482	475	0
467	471	482	475	479	0
471	482	475	479	470	0
482	475	479	470	467	0
475	479	470	467	483	0
479	470	467	483	467	0
470	467	483	467	381	0
467	483	467	381	568	0
483	467	381	568	471	1
467	381	568	471	471	2
381	568	471	471	373	0
568	471	471	373	561	0
471	471	373	561	470	1
471	373	561	470	467	2
373	561	470	467	475	0
561	470	467	475	451	0
470	467	475	451	374	0
467	475	451	374	552	0
475	451	374	552	436	1
451	374	552	436	487	2
374	552	436	487	467	1
552	436	487	467	455	2
436	487	467	455	424	0
487	467	455	424	502	0
467	455	424	502	459	1
455	424	502	459	467	2
424	502	459	467	416	0
502	459	467	416	510	0
459	467	416	510	397	1
467	416	510	397	529	2
416	510	397	529	467	1
510	397	529	467	463	2
397	529	467	463	362	0
529	467	463	362	568	0
467	463	362	568	459	1
463	362	568	459	463	2
362	568	459	463	366	0
568	459	463	366	556	0
459	463	366	556	463	1
463	366	556	463	467	2
366	556	463	467	354	0
556	463	467	354	572	0
463	467	354	572	460	1
467	354	572	460	459	2
354	572	460	459	365	0
572	460	459	365	569	0
460	459	365	569	424	1
459	365	569	424	502	2
365	569	424	502	377	1
569	424	502	377	556	2
424	502	377	556	417	1
502	377	556	417	521	2
377	556	417	521	405	1
556	417	521	405	533	2
417	521	405	533	373	1
521	405	533	373	569	2
405	533	373	569	467	1
533	373	569	467	470	2
373	569	467	470	386	0
569	467	470	386	575	0
467	470	386	575	479	1
470	386	575	479	490	2
386	575	479	490	491	0
575	479	490	491	369	0
479	490	491	369	662	0
490	491	369	662	435	1
491	369	662	435	600	2
369	662	435	600	397	1
662	435	600	397	630	2
435	600	397	630	409	1
600	397	630	409	607	2
397	630	409	607	474	1
630	409	607	474	518	2
409	607	474	518	393	0
607	474	518	393	615	0
474	518	393	615	373	1
518	393	615	373	630	2
393	615	373	630	436	1
615	373	630	436	568	2
373	630	436	568	444	1
630	436	568	444	517	2
436	568	444	517	382	1
568	444	517	382	334	2
444	517	382	334	782	1
517	382	334	782	393	2
382	334	782	393	607	0
334	782	393	607	355	1
782	393	607	355	657	2
393	607	355	657	471	1
607	355	657	471	498	2
355	657	471	498	482	0
657	471	498	482	491	0
471	498	482	491	424	0
498	482	491	424	416	0
482	491	424	416	339	1
491	424	416	339	836	2
424	416	339	836	440	1
416	339	836	440	588	2
339	836	440	588	373	1
836	440	588	373	346	2
440	588	373	346	864	1
588	373	346	864	385	2
373	346	864	385	650	0
346	864	385	650	424	1
864	385	650	424	596	2
385	650	424	596	533	1
650	424	596	533	525	2
424	596	533	525	416	0
596	533	525	416	339	0
533	525	416	339	844	1
525	416	339	844	362	2
416	339	844	362	724	0
339	844	362	724	397	1
844	362	724	397	665	2
362	724	397	665	533	1
724	397	665	533	525	2
397	665	533	525	553	0
665	533	525	553	595	0
533	525	553	595	436	0
525	553	595	436	331	0
553	595	436	331	961	1
595	436	331	961	420	2
436	331	961	420	751	0
331	961	420	751	560	1
961	420	751	560	565	2
420	751	560	565	439	0
751	560	565	439	362	0
560	565	439	362	397	1
565	439	362	397	339	2
439	362	397	339	930	1
362	397	339	930	416	2
397	339	930	416	716	0
