i-2	i-1	i+0	i+1	i+2	Filter
1584	1599	1537	1541	1545	0
1599	1537	1541	1545	1541	0
1537	1541	1545	1541	1544	0
1541	1545	1541	1544	1576	0
1545	1541	1544	1576	1627	0
1541	1544	1576	1627	867	0
1544	1576	1627	867	1693	0
1576	1627	867	1693	1541	1
1627	867	1693	1541	1459	2
867	1693	1541	1459	1533	0
1693	1541	1459	1533	1634	0
1541	1459	1533	1634	1564	0
1459	1533	1634	1564	1619	0
1533	1634	1564	1619	1432	0
1634	1564	1619	1432	1490	0
1564	1619	1432	1490	1444	0
1619	1432	1490	1444	1479	0
1432	1490	1444	1479	1544	0
1490	1444	1479	1544	1522	0
1444	1479	1544	1522	1486	0
1479	1544	1522	1486	1428	0
1544	1522	1486	1428	1451	0
1522	1486	1428	1451	1475	0
1486	1428	1451	1475	1444	0
1428	1451	1475	1444	1463	0
1451	1475	1444	1463	1459	0
1475	1444	1463	1459	1502	0
1444	1463	1459	1502	1443	0
1463	1459	1502	1443	1444	0
1459	1502	1443	1444	1405	0
1502	1443	1444	1405	1323	0
1443	1444	1405	1323	1198	0
1444	1405	1323	1198	1335	0
1405	1323	1198	1335	1307	0
1323	1198	1335	1307	1393	0
1198	1335	1307	1393	1342	0
1335	1307	1393	1342	1417	0
1307	1393	1342	1417	1381	0
1393	1342	1417	1381	1467	0
1342	1417	1381	1467	1444	0
1417	1381	1467	1444	1412	0
1381	1467	1444	1412	1343	0
1467	1444	1412	1343	1373	0
1444	1412	1343	1373	1413	0
1412	1343	1373	1413	1455	0
1343	1373	1413	1455	751	0
1373	1413	1455	751	1222	0
1413	1455	751	1222	1463	1
1455	751	1222	1463	1459	2
751	1222	1463	1459	1428	0
1222	1463	1459	1428	1362	0
1463	1459	1428	1362	1323	0
1459	1428	1362	1323	1268	0
1428	1362	1323	1268	1206	0
1362	1323	1268	1206	1144	0
1323	1268	1206	1144	1273	0
1268	1206	1144	1273	1276	0
1206	1144	1273	1276	1261	0
1144	1273	1276	1261	1241	0
1273	1276	1261	1241	1222	0
1276	1261	1241	1222	1256	0
1261	1241	1222	1256	1308	0
1241	1222	1256	1308	1327	0
1222	1256	1308	1327	1326	0
1256	1308	1327	1326	1312	0
1308	1327	1326	1312	1319	0
1327	1326	1312	1319	1315	0
1326	1312	1319	1315	1323	0
1312	1319	1315	1323	1331	0
1319	1315	1323	1331	1307	0
1315	1323	1331	1307	1249	0
1323	1331	1307	1249	1273	0
1331	1307	1249	1273	1256	0
1307	1249	1273	1256	841	0
1249	1273	1256	841	1700	0
1273	1256	841	1700	1226	1
1256	841	1700	1226	1233	2
841	1700	1226	1233	1280	0
1700	1226	1233	1280	1339	0
1226	1233	1280	1339	1265	0
1233	1280	1339	1265	1260	0
1280	1339	1265	1260	1319	0
1339	1265	1260	1319	1269	0
1265	1260	1319	1269	1296	0
1260	1319	1269	1296	1241	0
1319	1269	1296	1241	1218	0
1269	1296	1241	1218	1264	0
1296	1241	1218	1264	1292	0
1241	1218	1264	1292	1315	0
1218	1264	1292	1315	1327	0
1264	1292	1315	1327	1327	0
1292	1315	1327	1327	1288	0
1315	1327	1327	1288	1202	0
1327	1327	1288	1202	1206	0
1327	1288	1202	1206	1277	0
1288	1202	1206	1277	1338	0
1202	1206	1277	1338	1249	0
1206	1277	1338	1249	1253	0
1277	1338	1249	1253	1343	0
1338	1249	1253	1343	1350	0
1249	1253	1343	1350	1315	0
1253	1343	1350	1315	1362	0
1343	1350	1315	1362	1319	0
1350	1315	1362	1319	1370	0
1315	1362	1319	1370	1338	0
1362	1319	1370	1338	1378	0
1319	1370	1338	1378	1381	0
1370	1338	1378	1381	1354	0
1338	1378	1381	1354	1373	0
1378	1381	1354	1373	1358	0
1381	1354	1373	1358	596	0
1354	1373	1358	596	848	0
1373	1358	596	848	642	1
1358	596	848	642	1132	2
596	848	642	1132	1576	1
848	642	1132	1576	1471	2
642	1132	1576	1471	1288	1
1132	1576	1471	1288	1206	2
1576	1471	1288	1206	1199	0
1471	1288	1206	1199	1128	0
1288	1206	1199	1128	1160	0
1206	1199	1128	1160	1182	0
1199	1128	1160	1182	1222	0
1128	1160	1182	1222	1273	0
1160	1182	1222	1273	1225	0
1182	1222	1273	1225	1273	0
1222	1273	1225	1273	1307	0
1273	1225	1273	1307	1272	0
1225	1273	1307	1272	1222	0
1273	1307	1272	1222	1308	0
1307	1272	1222	1308	1268	0
1272	1222	1308	1268	1292	0
1222	1308	1268	1292	1233	0
1308	1268	1292	1233	1362	0
1268	1292	1233	1362	1327	0
1292	1233	1362	1327	1296	0
1233	1362	1327	1296	1288	0
1362	1327	1296	1288	1272	0
1327	1296	1288	1272	1350	0
1296	1288	1272	1350	1323	0
1288	1272	1350	1323	1304	0
1272	1350	1323	1304	1272	0
1350	1323	1304	1272	1284	0
1323	1304	1272	1284	1339	0
1304	1272	1284	1339	1338	0
1272	1284	1339	1338	1343	0
1284	1339	1338	1343	1288	0
1339	1338	1343	1288	1249	0
1338	1343	1288	1249	1291	0
1343	1288	1249	1291	1242	0
1288	1249	1291	1242	1253	0
1249	1291	1242	1253	1299	0
1291	1242	1253	1299	1273	0
1242	1253	1299	1273	1268	0
1253	1299	1273	1268	1245	0
1299	1273	1268	1245	1273	0
1273	1268	1245	1273	1159	0
1268	1245	1273	1159	1113	0
1245	1273	1159	1113	1082	0
1273	1159	1113	1082	1039	0
1159	1113	1082	1039	704	0
1113	1082	1039	704	1093	0
1082	1039	704	1093	887	1
1039	704	1093	887	775	2
704	1093	887	775	716	0
1093	887	775	716	669	0
887	775	716	669	669	0
775	716	669	669	646	0
716	669	669	646	642	0
669	669	646	642	646	0
669	646	642	646	615	0
646	642	646	615	630	0
642	646	615	630	603	0
646	615	630	603	600	0
615	630	603	600	599	0
630	603	600	599	591	0
603	600	599	591	603	0
600	599	591	603	568	0
599	591	603	568	596	0
591	603	568	596	568	0
603	568	596	568	580	0
568	596	568	580	576	0
596	568	580	576	575	0
568	580	576	575	572	0
580	576	575	572	568	0
576	575	572	568	576	0
575	572	568	576	572	0
572	568	576	572	568	0
568	576	572	568	565	0
576	572	568	565	564	0
572	568	565	564	568	0
568	565	564	568	564	0
565	564	568	564	564	0
564	568	564	564	568	0
568	564	564	568	569	0
564	564	568	569	560	0
564	568	569	560	568	0
568	569	560	568	564	0
569	560	568	564	560	0
560	568	564	560	448	0
568	564	560	448	681	0
564	560	448	681	556	1
560	448	681	556	564	2
448	681	556	564	565	0
681	556	564	565	560	0
556	564	565	560	564	0
564	565	560	564	560	0
565	560	564	560	569	0
560	564	560	569	560	0
564	560	569	560	568	0
560	569	560	568	560	0
569	560	568	560	564	0
560	568	560	564	565	0
568	560	564	565	544	0
560	564	565	544	584	0
564	565	544	584	560	1
565	544	584	560	565	2
544	584	560	565	521	0
584	560	565	521	615	0
560	565	521	615	560	1
565	521	615	560	568	2
521	615	560	568	561	0
615	560	568	561	568	0
560	568	561	568	568	0
568	561	568	568	568	0
561	568	568	568	568	0
568	568	568	568	556	0
568	568	568	556	568	0
568	568	556	568	568	0
568	556	568	568	506	0
556	568	568	506	627	0
568	568	506	627	533	1
568	506	627	533	599	2
506	627	533	599	529	1
627	533	599	529	607	2
533	599	529	607	487	1
599	529	607	487	646	2
529	607	487	646	517	1
607	487	646	517	627	2
487	646	517	627	540	1
646	517	627	540	588	2
517	627	540	588	572	1
627	540	588	572	560	2
540	588	572	560	568	0
588	572	560	568	568	0
572	560	568	568	561	0
560	568	568	561	568	0
568	568	561	568	568	0
568	561	568	568	568	0
561	568	568	568	568	0
568	568	568	568	568	0
568	568	568	568	572	0
568	568	568	572	564	0
568	568	572	564	565	0
568	572	564	565	572	0
572	564	565	572	572	0
564	565	572	572	572	0
565	572	572	572	564	0
572	572	572	564	572	0
572	572	564	572	572	0
572	564	572	572	572	0
564	572	572	572	564	0
572	572	572	564	572	0
572	572	564	572	572	0
572	564	572	572	564	0
564	572	572	564	572	0
572	572	564	572	572	0
572	564	572	572	568	0
564	572	572	568	568	0
572	572	568	568	576	0
572	568	568	576	568	0
568	568	576	568	568	0
568	576	568	568	572	0
576	568	568	572	576	0
568	568	572	576	572	0
568	572	576	572	568	0
572	576	572	568	576	0
576	572	568	576	568	0
572	568	576	568	572	0
568	576	568	572	576	0
576	568	572	576	572	0
568	572	576	572	572	0
572	576	572	572	572	0
576	572	572	572	576	0
572	572	572	576	580	0
572	572	576	580	572	0
572	576	580	572	572	0
576	580	572	572	575	0
580	572	572	575	576	0
572	572	575	576	565	0
572	575	576	565	579	0
575	576	565	579	576	1
576	565	579	576	572	2
565	579	576	572	580	0
579	576	572	580	572	0
576	572	580	572	568	0
572	580	572	568	584	0
580	572	568	584	572	0
572	568	584	572	529	0
568	584	572	529	619	0
584	572	529	619	572	0
572	529	619	572	575	0
529	619	572	575	576	0
619	572	575	576	572	0
572	575	576	572	576	0
575	576	572	576	572	0
576	572	576	572	580	0
572	576	572	580	568	0
576	572	580	568	576	0
572	580	568	576	576	0
580	568	576	576	572	0
568	576	576	572	572	0
576	576	572	572	583	0
576	572	572	583	568	0
572	572	583	568	572	0
572	583	568	572	576	0
583	568	572	576	580	0
568	572	576	580	572	0
572	576	580	572	572	0
576	580	572	572	580	0
580	572	572	580	576	0
572	572	580	576	568	0
572	580	576	568	576	0
580	576	568	576	576	0
576	568	576	576	572	0
568	576	576	572	575	0
576	576	572	575	576	0
576	572	575	576	572	0
572	575	576	572	572	0
575	576	572	572	576	0
576	572	572	576	576	0
572	572	576	576	568	0
572	576	576	568	576	0
576	576	568	576	580	0
576	568	576	580	572	0
568	576	580	572	572	0
576	580	572	572	572	0
580	572	572	572	579	0
572	572	572	579	572	0
572	572	579	572	580	0
572	579	572	580	576	0
579	572	580	576	568	0
572	580	576	568	572	0
580	576	568	572	572	0
576	568	572	572	572	0
568	572	572	572	580	0
572	572	572	580	580	0
572	572	580	580	576	0
572	580	580	576	579	0
580	580	576	579	572	0
580	576	579	572	576	0
576	579	572	576	580	0
579	572	576	580	572	0
572	576	580	572	580	0
576	580	572	580	579	0
580	572	580	579	572	0
572	580	579	572	580	0
580	579	572	580	580	0
579	572	580	580	576	0
572	580	580	576	576	0
580	580	576	576	579	0
580	576	576	579	572	0
576	576	579	572	584	0
576	579	572	584	576	0
579	572	584	576	576	0
572	584	576	576	580	0
584	576	576	580	572	0
576	576	580	572	583	0
576	580	572	583	584	0
580	572	583	584	580	0
572	583	584	580	579	0
583	584	580	579	580	0
584	580	579	580	576	0
580	579	580	576	580	0
579	580	576	580	580	0
580	576	580	580	583	0
576	580	580	583	576	0
580	580	583	576	576	0
580	583	576	576	572	0
583	576	576	572	588	0
576	576	572	588	579	0
576	572	588	579	576	0
572	588	579	576	584	0
588	579	576	584	576	0
579	576	584	576	576	0
576	584	576	576	579	0
584	576	576	579	584	0
576	576	579	584	580	0
576	579	584	580	580	0
579	584	580	580	579	0
584	580	580	579	584	0
580	580	579	584	580	0
580	579	584	580	580	0
579	584	580	580	587	0
584	580	580	587	584	0
580	580	587	584	576	0
580	587	584	576	583	0
587	584	576	583	584	0
584	576	583	584	580	0
576	583	584	580	587	0
583	584	580	587	584	0
584	580	587	584	580	0
580	587	584	580	579	0
587	584	580	579	588	0
584	580	579	588	584	0
580	579	588	584	579	0
579	588	584	579	584	0
588	584	579	584	588	0
584	579	584	588	579	0
579	584	588	579	580	0
584	588	579	580	588	0
588	579	580	588	583	0
579	580	588	583	584	0
580	588	583	584	584	0
588	583	584	584	579	0
583	584	584	579	592	0
584	584	579	592	576	0
584	579	592	576	587	0
579	592	576	587	584	0
592	576	587	584	584	0
576	587	584	584	579	0
587	584	584	579	584	0
584	584	579	584	588	0
584	579	584	588	583	0
579	584	588	583	584	0
584	588	583	584	580	0
588	583	584	580	583	0
583	584	580	583	580	0
584	580	583	580	584	0
580	583	580	584	587	0
583	580	584	587	588	0
580	584	587	588	580	0
584	587	588	580	579	0
587	588	580	579	580	0
588	580	579	580	584	0
580	579	580	584	591	0
579	580	584	591	580	0
580	584	591	580	584	0
584	591	580	584	583	0
591	580	584	583	584	0
580	584	583	584	584	0
584	583	584	584	583	0
583	584	584	583	584	0
584	584	583	584	584	0
584	583	584	584	576	0
583	584	584	576	583	0
584	584	576	583	584	0
584	576	583	584	576	0
576	583	584	576	579	0
583	584	576	579	584	0
584	576	579	584	584	0
576	579	584	584	572	0
579	584	584	572	583	0
584	584	572	583	584	0
584	572	583	584	580	0
572	583	584	580	576	0
583	584	580	576	579	0
584	580	576	579	584	0
580	576	579	584	584	0
576	579	584	584	580	0
579	584	584	580	575	0
584	584	580	575	584	0
584	580	575	584	580	0
580	575	584	580	580	0
575	584	580	580	576	0
584	580	580	576	583	0
580	580	576	583	584	0
580	576	583	584	580	0
576	583	584	580	575	0
583	584	580	575	584	0
584	580	575	584	584	0
580	575	584	584	576	0
575	584	584	576	579	0
584	584	576	579	580	0
584	576	579	580	588	0
576	579	580	588	389	0
579	580	588	389	716	0
580	588	389	716	646	1
588	389	716	646	587	2
389	716	646	587	580	0
716	646	587	580	580	0
646	587	580	580	580	0
587	580	580	580	583	0
580	580	580	583	494	0
580	580	583	494	654	0
580	583	494	654	588	1
583	494	654	588	583	2
494	654	588	583	576	0
654	588	583	576	580	0
588	583	576	580	584	0
583	576	580	584	579	0
576	580	584	579	576	0
580	584	579	576	584	0
584	579	576	584	584	0
579	576	584	584	575	0
576	584	584	575	584	0
584	584	575	584	584	0
584	575	584	584	494	0
575	584	584	494	654	0
584	584	494	654	455	1
584	494	654	455	685	2
494	654	455	685	607	1
654	455	685	607	583	2
455	685	607	583	584	0
685	607	583	584	584	0
607	583	584	584	583	0
583	584	584	583	580	0
584	584	583	580	580	0
584	583	580	580	583	0
583	580	580	583	584	0
580	580	583	584	580	0
580	583	584	580	580	0
583	584	580	580	583	0
584	580	580	583	584	0
580	580	583	584	584	0
580	583	584	584	576	0
583	584	584	576	583	0
584	584	576	583	584	0
584	576	583	584	580	0
576	583	584	580	579	0
583	584	580	579	580	0
584	580	579	580	584	0
580	579	580	584	580	0
579	580	584	580	575	0
580	584	580	575	584	0
584	580	575	584	584	0
580	575	584	584	580	0
575	584	584	580	579	0
584	584	580	579	584	0
584	580	579	584	580	0
580	579	584	580	579	0
579	584	580	579	580	0
584	580	579	580	584	0
580	579	580	584	584	0
579	580	584	584	575	0
580	584	584	575	584	0
584	584	575	584	588	0
584	575	584	588	583	0
575	584	588	583	576	0
584	588	583	576	584	0
588	583	576	584	584	0
583	576	584	584	583	0
576	584	584	583	580	0
584	584	583	580	591	0
584	583	580	591	584	0
583	580	591	584	580	0
580	591	584	580	583	0
591	584	580	583	588	0
584	580	583	588	584	0
580	583	588	584	583	0
583	588	584	583	584	0
588	584	583	584	588	0
584	583	584	588	583	0
583	584	588	583	588	0
584	588	583	588	591	0
588	583	588	591	584	0
583	588	591	584	583	0
588	591	584	583	592	0
591	584	583	592	591	0
584	583	592	591	584	0
583	592	591	584	588	0
592	591	584	588	591	0
591	584	588	591	591	0
584	588	591	591	588	0
588	591	591	588	595	0
591	591	588	595	584	0
591	588	595	584	591	0
588	595	584	591	592	0
595	584	591	592	587	0
584	591	592	587	596	0
591	592	587	596	595	0
592	587	596	595	588	0
587	596	595	588	595	0
596	595	588	595	595	0
595	588	595	595	588	0
588	595	595	588	595	0
595	595	588	595	595	0
595	588	595	595	596	0
588	595	595	596	591	0
595	595	596	591	596	0
595	596	591	596	568	0
596	591	596	568	614	0
591	596	568	614	600	1
596	568	614	600	599	2
568	614	600	599	591	0
614	600	599	591	596	0
600	599	591	596	603	0
599	591	596	603	595	0
591	596	603	595	595	0
596	603	595	595	600	0
603	595	595	600	599	0
595	595	600	599	599	0
595	600	599	599	595	0
600	599	599	595	596	0
599	599	595	596	607	0
599	595	596	607	595	0
595	596	607	595	595	0
596	607	595	595	604	0
607	595	595	604	599	0
595	595	604	599	599	0
595	604	599	599	599	0
604	599	599	599	599	0
599	599	599	599	607	0
599	599	599	607	600	0
599	599	607	600	599	0
599	607	600	599	599	0
607	600	599	599	607	0
600	599	599	607	595	0
599	599	607	595	604	0
599	607	595	604	603	0
607	595	604	603	599	0
595	604	603	599	603	0
604	603	599	603	599	0
603	599	603	599	603	0
599	603	599	603	600	0
603	599	603	600	603	0
599	603	600	603	599	0
603	600	603	599	603	0
600	603	599	603	599	0
603	599	603	599	599	0
599	603	599	599	607	0
603	599	599	607	600	0
599	599	607	600	599	0
599	607	600	599	607	0
607	600	599	607	603	0
600	599	607	603	599	0
599	607	603	599	607	0
607	603	599	607	603	0
603	599	607	603	607	0
599	607	603	607	600	0
607	603	607	600	607	0
603	607	600	607	603	0
607	600	607	603	607	0
600	607	603	607	603	0
607	603	607	603	603	0
603	607	603	603	607	0
607	603	603	607	572	0
603	603	607	572	634	0
603	607	572	634	607	0
607	572	634	607	607	0
572	634	607	607	603	0
634	607	607	603	603	0
607	607	603	603	604	0
607	603	603	604	607	0
603	603	604	607	607	0
603	604	607	607	599	0
604	607	607	599	607	0
607	607	599	607	607	0
607	599	607	607	607	0
599	607	607	607	603	0
607	607	607	603	603	0
607	607	603	603	607	0
607	603	603	607	603	0
603	603	607	603	603	0
603	607	603	603	607	0
607	603	603	607	607	0
603	603	607	607	607	0
603	607	607	607	603	0
607	607	607	603	607	0
607	607	603	607	611	0
607	603	607	611	603	0
603	607	611	603	607	0
607	611	603	607	611	0
611	603	607	611	611	0
603	607	611	611	607	0
607	611	611	607	607	0
611	611	607	607	611	0
611	607	607	611	615	0
607	607	611	615	607	0
607	611	615	607	607	0
611	615	607	607	611	0
615	607	607	611	615	0
607	607	611	615	610	0
607	611	615	610	611	0
611	615	610	611	611	0
615	610	611	611	611	0
610	611	611	611	615	0
611	611	611	615	607	0
611	611	615	607	611	0
611	615	607	611	615	0
615	607	611	615	610	0
607	611	615	610	611	0
611	615	610	611	611	0
615	610	611	611	615	0
610	611	611	615	611	0
611	611	615	611	607	0
611	615	611	607	615	0
615	611	607	615	611	0
611	607	615	611	614	0
607	615	611	614	607	0
615	611	614	607	615	0
611	614	607	615	615	0
614	607	615	615	615	0
607	615	615	615	607	0
615	615	615	607	611	0
615	615	607	611	614	0
615	607	611	614	615	0
607	611	614	615	607	0
611	614	615	607	607	0
614	615	607	607	615	0
615	607	607	615	615	0
607	607	615	615	611	0
607	615	615	611	607	0
615	615	611	607	611	0
615	611	607	611	614	0
611	607	611	614	619	0
607	611	614	619	611	0
611	614	619	611	607	0
614	619	611	607	615	0
619	611	607	615	521	0
611	607	615	521	704	0
607	615	521	704	611	1
615	521	704	611	611	2
521	704	611	611	615	0
704	611	611	615	615	0
611	611	615	615	611	0
611	615	615	611	607	0
615	615	611	607	614	0
615	611	607	614	615	0
611	607	614	615	611	0
607	614	615	611	607	0
614	615	611	607	607	0
615	611	607	607	615	0
611	607	607	615	607	0
607	607	615	607	603	0
607	615	607	603	611	0
615	607	603	611	611	0
607	603	611	611	607	0
603	611	611	607	603	0
611	611	607	603	607	0
611	607	603	607	626	0
607	603	607	626	600	0
603	607	626	600	603	0
607	626	600	603	611	0
626	600	603	611	611	0
600	603	611	611	614	0
603	611	611	614	607	0
611	611	614	607	611	0
611	614	607	611	615	0
614	607	611	615	623	0
607	611	615	623	603	0
611	615	623	603	611	0
615	623	603	611	618	0
623	603	611	618	627	0
603	611	618	627	603	0
611	618	627	603	611	0
618	627	603	611	615	0
627	603	611	615	618	0
603	611	615	618	619	0
611	615	618	619	611	0
615	618	619	611	618	0
618	619	611	618	631	0
619	611	618	631	607	0
611	618	631	607	619	0
618	631	607	619	614	0
631	607	619	614	623	0
607	619	614	623	619	0
619	614	623	619	622	0
614	623	619	622	627	0
623	619	622	627	614	0
619	622	627	614	623	0
622	627	614	623	619	0
627	614	623	619	622	0
614	623	619	622	623	0
623	619	622	623	622	0
619	622	623	622	623	0
622	623	622	623	619	0
623	622	623	619	622	0
622	623	619	622	623	0
623	619	622	623	622	0
619	622	623	622	627	0
622	623	622	627	618	0
623	622	627	618	619	0
622	627	618	619	630	0
627	618	619	630	619	0
618	619	630	619	615	0
619	630	619	615	622	0
630	619	615	622	623	0
619	615	622	623	619	0
615	622	623	619	618	0
622	623	619	618	619	0
623	619	618	619	623	0
619	618	619	623	622	0
618	619	623	622	619	0
619	623	622	619	622	0
623	622	619	622	623	0
622	619	622	623	623	0
619	622	623	623	630	0
