i-2	i-1	i+0	i+1	i+2	Filter
779	778	560	969	763	1
778	560	969	763	766	2
560	969	763	766	763	0
969	763	766	763	762	0
763	766	763	762	491	0
766	763	762	491	1046	0
763	762	491	1046	751	1
762	491	1046	751	755	2
491	1046	751	755	755	0
1046	751	755	755	763	0
751	755	755	763	467	0
755	755	763	467	1074	0
755	763	467	1074	770	1
763	467	1074	770	778	2
467	1074	770	778	786	0
1074	770	778	786	798	0
770	778	786	798	444	0
778	786	798	444	1151	0
786	798	444	1151	786	1
798	444	1151	786	794	2
444	1151	786	794	794	0
1151	786	794	794	778	0
786	794	794	778	786	0
794	794	778	786	436	0
794	778	786	436	1140	0
778	786	436	1140	766	1
786	436	1140	766	771	2
436	1140	766	771	770	0
1140	766	771	770	778	0
766	771	770	778	783	0
771	770	778	783	786	0
770	778	783	786	801	0
778	783	786	801	798	0
783	786	801	798	439	0
786	801	798	439	1164	0
801	798	439	1164	778	1
798	439	1164	778	763	2
439	1164	778	763	755	0
1164	778	763	755	758	0
778	763	755	758	755	0
763	755	758	755	494	0
755	758	755	494	1028	0
758	755	494	1028	751	1
755	494	1028	751	758	2
494	1028	751	758	759	0
1028	751	758	759	782	0
751	758	759	782	459	0
758	759	782	459	1148	0
759	782	459	1148	798	1
782	459	1148	798	798	2
459	1148	798	798	797	0
1148	798	798	797	821	0
798	798	797	821	825	0
798	797	821	825	833	0
797	821	825	833	836	0
821	825	833	836	837	0
825	833	836	837	837	0
833	836	837	837	836	0
836	837	837	836	440	0
837	837	836	440	1190	0
837	836	440	1190	802	1
836	440	1190	802	786	2
440	1190	802	786	778	0
1190	802	786	778	790	0
802	786	778	790	790	0
786	778	790	790	444	0
778	790	790	444	1132	0
790	790	444	1132	786	1
790	444	1132	786	782	2
444	1132	786	782	790	0
1132	786	782	790	801	0
786	782	790	801	506	0
782	790	801	506	1105	0
790	801	506	1105	790	1
801	506	1105	790	806	2
506	1105	790	806	797	0
1105	790	806	797	806	0
790	806	797	806	467	0
806	797	806	467	1183	0
797	806	467	1183	805	1
806	467	1183	805	809	2
467	1183	805	809	810	0
1183	805	809	810	790	0
805	809	810	790	766	0
809	810	790	766	529	0
810	790	766	529	981	0
790	766	529	981	759	1
766	529	981	759	754	2
529	981	759	754	755	0
981	759	754	755	763	0
759	754	755	763	506	0
754	755	763	506	1011	0
755	763	506	1011	744	1
763	506	1011	744	739	2
506	1011	744	739	739	0
1011	744	739	739	740	0
744	739	739	740	478	0
739	739	740	478	977	0
739	740	478	977	724	1
740	478	977	724	727	2
478	977	724	727	720	0
977	724	727	720	732	0
724	727	720	732	505	0
727	720	732	505	981	0
720	732	505	981	416	1
732	505	981	416	1059	2
505	981	416	1059	735	1
981	416	1059	735	735	2
416	1059	735	735	740	0
1059	735	735	740	743	0
735	735	740	743	751	0
735	740	743	751	747	0
740	743	751	747	459	0
743	751	747	459	1051	0
751	747	459	1051	751	1
747	459	1051	751	751	2
459	1051	751	751	755	0
1051	751	751	755	758	0
751	751	755	758	432	0
751	755	758	432	1109	0
755	758	432	1109	755	1
758	432	1109	755	759	2
432	1109	755	759	755	0
1109	755	759	755	758	0
755	759	755	758	751	0
759	755	758	751	763	0
755	758	751	763	529	0
758	751	763	529	1016	0
751	763	529	1016	762	1
763	529	1016	762	771	2
529	1016	762	771	603	0
1016	762	771	603	945	0
762	771	603	945	786	1
771	603	945	786	798	2
603	945	786	798	498	0
945	786	798	498	1136	0
786	798	498	1136	814	1
798	498	1136	814	817	2
498	1136	814	817	821	0
1136	814	817	821	428	0
814	817	821	428	1214	0
817	821	428	1214	797	1
821	428	1214	797	790	2
428	1214	797	790	786	0
1214	797	790	786	440	0
797	790	786	440	1132	0
790	786	440	1132	751	1
786	440	1132	751	759	2
440	1132	751	759	759	0
1132	751	759	759	758	0
751	759	759	758	767	0
759	759	758	767	767	0
759	758	767	767	474	0
758	767	767	474	1070	0
767	767	474	1070	755	1
767	474	1070	755	759	2
474	1070	755	759	763	0
1070	755	759	763	766	0
755	759	763	766	471	0
759	763	766	471	1062	0
763	766	471	1062	751	1
766	471	1062	751	755	2
471	1062	751	755	755	0
1062	751	755	755	763	0
751	755	755	763	513	0
755	755	763	513	1043	0
755	763	513	1043	755	1
763	513	1043	755	759	2
513	1043	755	759	758	0
1043	755	759	758	759	0
755	759	758	759	506	0
759	758	759	506	1023	0
758	759	506	1023	767	1
759	506	1023	767	762	2
506	1023	767	762	767	0
1023	767	762	767	763	0
767	762	767	763	505	0
762	767	763	505	989	0
767	763	505	989	727	1
763	505	989	727	732	2
505	989	727	732	716	0
989	727	732	716	720	0
727	732	716	720	615	0
732	716	720	615	824	0
716	720	615	824	709	1
720	615	824	709	712	2
615	824	709	712	712	0
824	709	712	712	723	0
709	712	712	723	724	0
712	712	723	724	728	0
712	723	724	728	735	0
723	724	728	735	642	0
724	728	735	642	817	0
728	735	642	817	720	1
735	642	817	720	724	2
642	817	720	724	720	0
817	720	724	720	712	0
720	724	720	712	584	0
724	720	712	584	867	0
720	712	584	867	720	1
712	584	867	720	728	2
584	867	720	728	572	0
867	720	728	572	910	0
720	728	572	910	739	1
728	572	910	739	751	2
572	910	739	751	526	0
910	739	751	526	988	0
739	751	526	988	751	1
751	526	988	751	759	2
526	988	751	759	618	0
988	751	759	618	903	0
751	759	618	903	755	1
759	618	903	755	778	2
618	903	755	778	463	0
903	755	778	463	1105	0
755	778	463	1105	775	1
778	463	1105	775	770	2
463	1105	775	770	767	0
1105	775	770	767	459	0
775	770	767	459	1070	0
770	767	459	1070	751	1
767	459	1070	751	755	2
459	1070	751	755	762	0
1070	751	755	762	775	0
751	755	762	775	529	0
755	762	775	529	1058	0
762	775	529	1058	778	1
775	529	1058	778	798	2
529	1058	778	798	802	0
1058	778	798	802	813	0
778	798	802	813	813	0
798	802	813	813	829	0
802	813	813	829	836	0
813	813	829	836	487	0
813	829	836	487	338	0
829	836	487	338	837	1
836	487	338	837	774	2
487	338	837	774	786	0
338	837	774	786	790	0
837	774	786	790	806	0
774	786	790	806	797	0
786	790	806	797	790	0
790	806	797	790	782	0
806	797	790	782	775	0
797	790	782	775	758	0
790	782	775	758	763	0
782	775	758	763	766	0
775	758	763	766	775	0
758	763	766	775	790	0
763	766	775	790	463	0
766	775	790	463	1128	0
775	790	463	1128	786	1
790	463	1128	786	790	2
463	1128	786	790	447	0
1128	786	790	447	1137	0
786	790	447	1137	782	1
790	447	1137	782	782	2
447	1137	782	782	591	0
1137	782	782	591	981	0
782	782	591	981	778	1
782	591	981	778	770	2
591	981	778	770	783	0
981	778	770	783	797	0
778	770	783	797	459	0
770	783	797	459	1144	0
783	797	459	1144	786	1
797	459	1144	786	782	2
459	1144	786	782	771	0
1144	786	782	771	763	0
786	782	771	763	719	0
782	771	763	719	806	0
771	763	719	806	751	1
763	719	806	751	739	2
719	806	751	739	743	0
806	751	739	743	751	0
751	739	743	751	405	0
739	743	751	405	1097	0
743	751	405	1097	732	1
751	405	1097	732	720	2
405	1097	732	720	704	0
1097	732	720	704	708	0
732	720	704	708	572	0
720	704	708	572	829	0
704	708	572	829	681	1
708	572	829	681	681	2
572	829	681	681	681	0
829	681	681	681	681	0
681	681	681	681	673	0
681	681	681	673	677	0
681	681	673	677	611	0
681	673	677	611	770	0
673	677	611	770	693	1
677	611	770	693	704	2
611	770	693	704	716	0
770	693	704	716	731	0
693	704	716	731	514	0
704	716	731	514	969	0
716	731	514	969	731	1
731	514	969	731	747	2
514	969	731	747	619	0
969	731	747	619	868	0
731	747	619	868	743	1
747	619	868	743	755	2
619	868	743	755	514	0
868	743	755	514	996	0
743	755	514	996	751	1
755	514	996	751	758	2
514	996	751	758	623	0
996	751	758	623	910	0
751	758	623	910	751	1
758	623	910	751	759	2
623	910	751	759	487	0
910	751	759	487	1058	0
751	759	487	1058	755	1
759	487	1058	755	759	2
487	1058	755	759	758	0
1058	755	759	758	763	0
755	759	758	763	444	0
759	758	763	444	1101	0
758	763	444	1101	762	1
763	444	1101	762	767	2
444	1101	762	767	766	0
1101	762	767	766	779	0
762	767	766	779	786	0
767	766	779	786	486	0
766	779	786	486	1144	0
779	786	486	1144	817	1
786	486	1144	817	821	2
486	1144	817	821	821	0
1144	817	821	821	428	0
817	821	821	428	1218	0
821	821	428	1218	790	1
821	428	1218	790	790	2
428	1218	790	790	794	0
1218	790	790	794	439	0
790	790	794	439	1136	0
790	794	439	1136	767	1
794	439	1136	767	778	2
439	1136	767	778	763	0
1136	767	778	763	770	0
767	778	763	770	775	0
778	763	770	775	786	0
763	770	775	786	424	0
770	775	786	424	1167	0
775	786	424	1167	782	1
786	424	1167	782	790	2
424	1167	782	790	798	0
1167	782	790	798	797	0
782	790	798	797	806	0
790	798	797	806	498	0
798	797	806	498	346	0
797	806	498	346	802	1
806	498	346	802	774	2
498	346	802	774	802	0
346	802	774	802	817	0
802	774	802	817	821	0
774	802	817	821	435	0
802	817	821	435	1226	0
817	821	435	1226	837	1
821	435	1226	837	825	2
435	1226	837	825	513	0
1226	837	825	513	409	0
837	825	513	409	712	1
825	513	409	712	759	2
513	409	712	759	762	0
409	712	759	762	751	0
712	759	762	751	751	0
759	762	751	751	755	0
762	751	751	755	755	0
751	751	755	755	646	0
751	755	755	646	868	0
755	755	646	868	754	1
755	646	868	754	751	2
646	868	754	751	751	0
868	754	751	751	759	0
754	751	751	759	483	0
751	751	759	483	1050	0
751	759	483	1050	763	1
759	483	1050	763	782	2
483	1050	763	782	790	0
1050	763	782	790	794	0
763	782	790	794	463	0
782	790	794	463	1163	0
790	794	463	1163	790	1
794	463	1163	790	782	2
463	1163	790	782	798	0
1163	790	782	798	794	0
790	782	798	794	797	0
782	798	794	797	417	0
798	794	797	417	1210	0
794	797	417	1210	793	1
797	417	1210	793	775	2
417	1210	793	775	770	0
1210	793	775	770	440	0
793	775	770	440	1124	0
775	770	440	1124	782	1
770	440	1124	782	802	2
440	1124	782	802	809	0
1124	782	802	809	814	0
782	802	809	814	828	0
802	809	814	828	841	0
809	814	828	841	844	0
814	828	841	844	860	0
828	841	844	860	428	0
841	844	860	428	1273	0
844	860	428	1273	832	1
860	428	1273	832	432	2
428	1273	832	432	1218	0
1273	832	432	1218	786	1
832	432	1218	786	494	2
432	1218	786	494	1086	0
1218	786	494	1086	762	1
786	494	1086	762	771	2
494	1086	762	771	770	0
1086	762	771	770	778	0
762	771	770	778	786	0
771	770	778	786	783	0
770	778	786	783	431	0
778	786	783	431	1133	0
786	783	431	1133	762	1
783	431	1133	762	767	2
431	1133	762	767	763	0
1133	762	767	763	455	0
762	767	763	455	1097	0
767	763	455	1097	774	1
763	455	1097	774	786	2
455	1097	774	786	794	0
1097	774	786	794	806	0
774	786	794	806	813	0
786	794	806	813	424	0
794	806	813	424	475	0
806	813	424	475	751	1
813	424	475	751	774	2
424	475	751	774	794	0
475	751	774	794	797	0
751	774	794	797	518	0
774	794	797	518	1093	0
794	797	518	1093	806	1
797	518	1093	806	805	2
518	1093	806	805	810	0
1093	806	805	810	813	0
806	805	810	813	436	0
805	810	813	436	1210	0
810	813	436	1210	805	1
813	436	1210	805	813	2
436	1210	805	813	818	0
1210	805	813	818	525	0
805	813	818	525	1117	0
813	818	525	1117	813	1
818	525	1117	813	817	2
525	1117	813	817	521	0
1117	813	817	521	1070	0
813	817	521	1070	872	1
817	521	1070	872	840	2
521	1070	872	840	825	0
1070	872	840	825	417	0
872	840	825	417	1229	0
840	825	417	1229	790	1
825	417	1229	790	424	2
417	1229	790	424	1152	0
1229	790	424	1152	774	1
790	424	1152	774	763	2
424	1152	774	763	743	0
1152	774	763	743	736	0
774	763	743	736	727	0
763	743	736	727	724	0
743	736	727	724	739	0
736	727	724	739	747	0
727	724	739	747	514	0
724	739	747	514	1004	0
739	747	514	1004	759	1
747	514	1004	759	766	2
514	1004	759	766	774	0
1004	759	766	774	779	0
759	766	774	779	790	0
766	774	779	790	797	0
774	779	790	797	424	0
779	790	797	424	1179	0
790	797	424	1179	806	1
797	424	1179	806	801	2
424	1179	806	801	806	0
1179	806	801	806	568	0
806	801	806	568	1050	0
801	806	568	1050	790	1
806	568	1050	790	802	2
568	1050	790	802	798	0
1050	790	802	798	813	0
790	802	798	813	416	0
802	798	813	416	1226	0
798	813	416	1226	813	1
813	416	1226	813	553	2
416	1226	813	553	1085	0
1226	813	553	1085	798	1
813	553	1085	798	805	2
553	1085	798	805	790	0
1085	798	805	790	778	0
798	805	790	778	771	0
805	790	778	771	770	0
790	778	771	770	475	0
778	771	770	475	1078	0
771	770	475	1078	758	1
770	475	1078	758	763	2
475	1078	758	763	767	0
1078	758	763	767	770	0
758	763	767	770	448	0
763	767	770	448	1128	0
767	770	448	1128	778	1
770	448	1128	778	790	2
448	1128	778	790	794	0
1128	778	790	794	794	0
778	790	794	794	793	0
790	794	794	793	802	0
794	794	793	802	801	0
794	793	802	801	802	0
793	802	801	802	813	0
802	801	802	813	825	0
801	802	813	825	444	0
802	813	825	444	1206	0
813	825	444	1206	802	1
825	444	1206	802	793	2
444	1206	802	793	779	0
1206	802	793	779	466	0
802	793	779	466	1090	0
793	779	466	1090	766	1
779	466	1090	766	759	2
466	1090	766	759	755	0
1090	766	759	755	759	0
766	759	755	759	494	0
759	755	759	494	1031	0
755	759	494	1031	759	1
759	494	1031	759	766	2
494	1031	759	766	775	0
1031	759	766	775	782	0
759	766	775	782	436	0
766	775	782	436	1183	0
775	782	436	1183	797	1
782	436	1183	797	813	2
436	1183	797	813	821	0
1183	797	813	821	829	0
797	813	821	829	833	0
813	821	829	833	416	0
821	829	833	416	1253	0
829	833	416	1253	810	1
833	416	1253	810	809	2
416	1253	810	809	801	0
1253	810	809	801	495	0
810	809	801	495	1112	0
809	801	495	1112	794	1
801	495	1112	794	802	2
495	1112	794	802	801	0
1112	794	802	801	821	0
794	802	801	821	424	0
802	801	821	424	1238	0
801	821	424	1238	825	1
821	424	1238	825	813	2
424	1238	825	813	467	0
1238	825	813	467	1136	0
825	813	467	1136	444	1
813	467	1136	444	1101	2
467	1136	444	1101	751	1
1136	444	1101	751	490	2
444	1101	751	490	1016	0
1101	751	490	1016	587	1
751	490	1016	587	903	2
490	1016	587	903	735	1
1016	587	903	735	743	2
587	903	735	743	744	0
903	735	743	744	751	0
735	743	744	751	498	0
743	744	751	498	1035	0
744	751	498	1035	755	1
751	498	1035	755	770	2
498	1035	755	770	751	0
1035	755	770	751	731	0
755	770	751	731	487	0
770	751	731	487	949	0
751	731	487	949	705	1
731	487	949	705	704	2
487	949	705	704	692	0
949	705	704	692	701	0
705	704	692	701	657	0
704	692	701	657	522	0
692	701	657	522	860	1
701	657	522	860	723	2
657	522	860	723	709	0
522	860	723	709	704	0
860	723	709	704	599	0
723	709	704	599	810	0
709	704	599	810	696	1
704	599	810	696	716	2
599	810	696	716	716	0
810	696	716	716	731	0
696	716	716	731	518	0
716	716	731	518	965	0
716	731	518	965	739	1
731	518	965	739	743	2
518	965	739	743	611	0
965	739	743	611	899	0
739	743	611	899	743	1
743	611	899	743	751	2
611	899	743	751	537	0
899	743	751	537	992	0
743	751	537	992	755	1
751	537	992	755	767	2
537	992	755	767	630	0
992	755	767	630	946	0
755	767	630	946	786	1
767	630	946	786	797	2
630	946	786	797	502	0
946	786	797	502	1098	0
786	797	502	1098	774	1
797	502	1098	774	774	2
502	1098	774	774	771	0
1098	774	774	771	762	0
774	774	771	762	759	0
774	771	762	759	755	0
771	762	759	755	693	0
762	759	755	693	852	0
759	755	693	852	770	1
755	693	852	770	774	2
693	852	770	774	467	0
852	770	774	467	1117	0
770	774	467	1117	778	1
774	467	1117	778	782	2
467	1117	778	782	440	0
1117	778	782	440	420	0
778	782	440	420	736	1
782	440	420	736	759	2
440	420	736	759	774	0
420	736	759	774	541	0
736	759	774	541	1000	0
759	774	541	1000	755	1
774	541	1000	755	766	2
541	1000	755	766	767	0
1000	755	766	767	774	0
755	766	767	774	514	0
766	767	774	514	1042	0
767	774	514	1042	759	1
774	514	1042	759	767	2
514	1042	759	767	762	0
1042	759	767	762	759	0
759	767	762	759	451	0
767	762	759	451	1090	0
762	759	451	1090	763	1
759	451	1090	763	766	2
451	1090	763	766	767	0
1090	763	766	767	755	0
763	766	767	755	513	0
766	767	755	513	1020	0
767	755	513	1020	766	1
755	513	1020	766	759	2
513	1020	766	759	759	0
1020	766	759	759	770	0
766	759	759	770	479	0
759	759	770	479	1085	0
759	770	479	1085	775	1
770	479	1085	775	778	2
479	1085	775	778	786	0
1085	775	778	786	801	0
775	778	786	801	471	0
778	786	801	471	1132	0
786	801	471	1132	802	1
801	471	1132	802	805	2
471	1132	802	805	794	0
1132	802	805	794	778	0
802	805	794	778	611	0
805	794	778	611	903	0
794	778	611	903	732	1
778	611	903	732	727	2
611	903	732	727	716	0
903	732	727	716	728	0
732	727	716	728	552	0
727	716	728	552	899	0
716	728	552	899	716	1
728	552	899	716	724	2
552	899	716	724	731	0
899	716	724	731	728	0
716	724	731	728	556	0
724	731	728	556	899	0
731	728	556	899	720	1
728	556	899	720	728	2
556	899	720	728	720	0
899	720	728	720	719	0
720	728	720	719	557	0
728	720	719	557	891	0
720	719	557	891	716	1
719	557	891	716	720	2
557	891	716	720	719	0
891	716	720	719	720	0
716	720	719	720	514	0
720	719	720	514	938	0
719	720	514	938	731	1
720	514	938	731	736	2
514	938	731	736	739	0
938	731	736	739	755	0
731	736	739	755	770	0
736	739	755	770	775	0
739	755	770	775	774	0
755	770	775	774	443	0
770	775	774	443	1125	0
775	774	443	1125	763	1
774	443	1125	763	751	2
443	1125	763	751	747	0
1125	763	751	747	755	0
763	751	747	755	747	0
751	747	755	747	509	0
747	755	747	509	1016	0
755	747	509	1016	766	1
747	509	1016	766	767	2
509	1016	766	767	564	0
1016	766	767	564	996	0
766	767	564	996	786	1
767	564	996	786	782	2
564	996	786	782	600	0
996	786	782	600	980	0
786	782	600	980	790	1
782	600	980	790	790	2
600	980	790	790	545	0
980	790	790	545	1077	0
790	790	545	1077	810	1
790	545	1077	810	829	2
545	1077	810	829	840	0
1077	810	829	840	848	0
810	829	840	848	444	0
829	840	848	444	1210	0
840	848	444	1210	798	1
848	444	1210	798	793	2
444	1210	798	793	786	0
1210	798	793	786	475	0
798	793	786	475	1097	0
793	786	475	1097	767	1
786	475	1097	767	774	2
475	1097	767	774	767	0
1097	767	774	767	762	0
767	774	767	762	460	0
774	767	762	460	1054	0
767	762	460	1054	755	1
762	460	1054	755	759	2
460	1054	755	759	408	0
1054	755	759	408	1125	0
755	759	408	1125	755	1
759	408	1125	755	762	2
408	1125	755	762	666	0
1125	755	762	666	910	0
755	762	666	910	794	1
762	666	910	794	794	2
666	910	794	794	607	0
910	794	794	607	992	0
794	794	607	992	801	1
794	607	992	801	798	2
607	992	801	798	724	0
992	801	798	724	895	0
801	798	724	895	801	1
798	724	895	801	806	2
724	895	801	806	525	0
895	801	806	525	1070	0
801	806	525	1070	774	1
806	525	1070	774	771	2
525	1070	774	771	766	0
1070	774	771	766	790	0
774	771	766	790	514	0
771	766	790	514	1101	0
766	790	514	1101	794	1
790	514	1101	794	809	2
514	1101	794	809	833	0
1101	794	809	833	829	0
794	809	833	829	436	0
809	833	829	436	1221	0
833	829	436	1221	814	1
829	436	1221	814	793	2
436	1221	814	793	786	0
1221	814	793	786	545	0
814	793	786	545	996	0
793	786	545	996	739	1
786	545	996	739	748	2
545	996	739	748	747	0
996	739	748	747	747	0
739	748	747	747	525	0
748	747	747	525	992	0
747	747	525	992	755	1
747	525	992	755	763	2
525	992	755	763	766	0
992	755	763	766	778	0
755	763	766	778	783	0
763	766	778	783	688	0
766	778	783	688	884	0
778	783	688	884	789	1
783	688	884	789	802	2
688	884	789	802	467	0
884	789	802	467	1163	0
789	802	467	1163	790	1
802	467	1163	790	798	2
467	1163	790	798	782	0
1163	790	798	782	467	0
790	798	782	467	1058	0
798	782	467	1058	743	1
782	467	1058	743	732	2
467	1058	743	732	712	0
1058	743	732	712	716	0
743	732	712	716	471	0
732	712	716	471	926	0
712	716	471	926	704	1
716	471	926	704	701	2
471	926	704	701	595	0
926	704	701	595	836	0
704	701	595	836	728	1
701	595	836	728	755	2
595	836	728	755	467	0
836	728	755	467	1085	0
728	755	467	1085	794	1
755	467	1085	794	810	2
467	1085	794	810	813	0
1085	794	810	813	712	0
794	810	813	712	533	0
810	813	712	533	560	1
813	712	533	560	708	2
712	533	560	708	821	0
533	560	708	821	463	0
560	708	821	463	339	0
708	821	463	339	872	1
821	463	339	872	801	2
463	339	872	801	825	0
339	872	801	825	821	0
872	801	825	821	817	0
801	825	821	817	825	0
825	821	817	825	833	0
821	817	825	833	665	0
817	825	833	665	1020	0
825	833	665	1020	817	1
833	665	1020	817	817	2
665	1020	817	817	751	0
1020	817	817	751	891	0
817	817	751	891	794	1
817	751	891	794	774	2
751	891	794	774	479	0
891	794	774	479	1038	0
794	774	479	1038	740	1
774	479	1038	740	743	2
479	1038	740	743	743	0
1038	740	743	743	763	0
740	743	743	763	451	0
743	743	763	451	1132	0
743	763	451	1132	794	1
763	451	1132	794	810	2
451	1132	794	810	821	0
1132	794	810	821	817	0
794	810	821	817	825	0
810	821	817	825	836	0
821	817	825	836	436	0
817	825	836	436	1233	0
825	836	436	1233	810	1
836	436	1233	810	813	2
436	1233	810	813	802	0
1233	810	813	802	813	0
810	813	802	813	825	0
813	802	813	825	424	0
802	813	825	424	1206	0
813	825	424	1206	802	1
825	424	1206	802	801	2
424	1206	802	801	794	0
1206	802	801	794	798	0
802	801	794	798	817	0
801	794	798	817	817	0
794	798	817	817	490	0
798	817	817	490	1090	0
817	817	490	1090	762	1
817	490	1090	762	747	2
490	1090	762	747	417	0
1090	762	747	417	1019	0
762	747	417	1019	716	1
747	417	1019	716	712	2
417	1019	716	712	708	0
1019	716	712	708	712	0
716	712	708	712	467	0
712	708	712	467	615	0
708	712	467	615	1090	1
712	467	615	1090	719	2
467	615	1090	719	728	0
615	1090	719	728	728	0
1090	719	728	728	735	0
719	728	728	735	506	0
728	728	735	506	1000	0
728	735	506	1000	743	1
735	506	1000	743	751	2
506	1000	743	751	759	0
1000	743	751	759	774	0
743	751	759	774	732	0
751	759	774	732	848	0
759	774	732	848	817	1
774	732	848	817	821	2
732	848	817	821	444	0
848	817	821	444	1175	0
817	821	444	1175	797	1
821	444	1175	797	790	2
444	1175	797	790	794	0
1175	797	790	794	416	0
797	790	794	416	1179	0
790	794	416	1179	763	1
794	416	1179	763	743	2
416	1179	763	743	732	0
1179	763	743	732	474	0
763	743	732	474	965	0
743	732	474	965	705	1
732	474	965	705	708	2
474	965	705	708	506	0
965	705	708	506	926	0
705	708	506	926	720	1
708	506	926	720	731	2
506	926	720	731	506	0
926	720	731	506	996	0
720	731	506	996	751	1
731	506	996	751	778	2
506	996	751	778	502	0
996	751	778	502	1101	0
751	778	502	1101	810	1
778	502	1101	810	817	2
502	1101	810	817	829	0
1101	810	817	829	432	0
810	817	829	432	1221	0
817	829	432	1221	817	1
829	432	1221	817	514	2
432	1221	817	514	1117	0
1221	817	514	1117	794	1
817	514	1117	794	821	2
514	1117	794	821	821	0
1117	794	821	821	638	0
794	821	821	638	1019	0
821	821	638	1019	825	1
821	638	1019	825	837	2
638	1019	825	837	552	0
1019	825	837	552	1078	0
825	837	552	1078	790	1
837	552	1078	790	798	2
552	1078	790	798	805	0
1078	790	798	805	802	0
790	798	805	802	420	0
798	805	802	420	1167	0
805	802	420	1167	774	1
802	420	1167	774	779	2
420	1167	774	779	770	0
1167	774	779	770	774	0
774	779	770	774	794	0
779	770	774	794	452	0
770	774	794	452	1151	0
774	794	452	1151	794	1
794	452	1151	794	809	2
452	1151	794	809	821	0
1151	794	809	821	825	0
794	809	821	825	755	0
809	821	825	755	926	0
821	825	755	926	833	1
825	755	926	833	825	2
755	926	833	825	572	0
926	833	825	572	1054	0
833	825	572	1054	782	1
825	572	1054	782	775	2
572	1054	782	775	774	0
1054	782	775	774	763	0
782	775	774	763	490	0
775	774	763	490	1047	0
774	763	490	1047	751	1
763	490	1047	751	743	2
490	1047	751	743	735	0
1047	751	743	735	712	0
751	743	735	712	716	0
743	735	712	716	724	0
735	712	716	724	533	0
712	716	724	533	934	0
716	724	533	934	739	1
724	533	934	739	747	2
533	934	739	747	743	0
934	739	747	743	751	0
739	747	743	751	491	0
747	743	751	491	1023	0
743	751	491	1023	747	1
751	491	1023	747	763	2
491	1023	747	763	751	0
1023	747	763	751	751	0
747	763	751	751	762	0
763	751	751	762	755	0
751	751	762	755	459	0
751	762	755	459	1035	0
762	755	459	1035	744	1
755	459	1035	744	743	2
459	1035	744	743	751	0
1035	744	743	751	762	0
744	743	751	762	456	0
743	751	762	456	1089	0
751	762	456	1089	755	1
762	456	1089	755	770	2
456	1089	755	770	417	0
1089	755	770	417	1136	0
755	770	417	1136	774	1
770	417	1136	774	428	2
417	1136	774	428	1121	0
1136	774	428	1121	751	1
774	428	1121	751	759	2
428	1121	751	759	762	0
1121	751	759	762	771	0
751	759	762	771	774	0
759	762	771	774	782	0
762	771	774	782	502	0
771	774	782	502	1086	0
774	782	502	1086	782	1
782	502	1086	782	786	2
502	1086	782	786	782	0
1086	782	786	782	782	0
782	786	782	782	778	0
786	782	782	778	491	0
782	782	778	491	1050	0
782	778	491	1050	759	1
778	491	1050	759	739	2
491	1050	759	739	739	0
1050	759	739	739	744	0
759	739	739	744	432	0
739	739	744	432	1085	0
739	744	432	1085	759	1
744	432	1085	759	763	2
432	1085	759	763	770	0
1085	759	763	770	782	0
759	763	770	782	549	0
763	770	782	549	1054	0
770	782	549	1054	798	1
782	549	1054	798	801	2
549	1054	798	801	814	0
1054	798	801	814	817	0
798	801	814	817	832	0
801	814	817	832	845	0
