i-2	i-1	i+0	i+1	i+2	Filter
922	548	1121	895	595	2
548	1121	895	595	1195	0
1121	895	595	1195	957	1
895	595	1195	957	556	2
595	1195	957	556	1183	0
1195	957	556	1183	1063	1
957	556	1183	1063	544	2
556	1183	1063	544	1218	0
1183	1063	544	1218	1090	1
1063	544	1218	1090	544	2
544	1218	1090	544	1226	0
1218	1090	544	1226	1132	1
1090	544	1226	1132	553	2
544	1226	1132	553	1202	0
1226	1132	553	1202	1094	1
1132	553	1202	1094	552	2
553	1202	1094	552	1214	0
1202	1094	552	1214	666	1
1094	552	1214	666	1381	2
552	1214	666	1381	591	1
1214	666	1381	591	1304	2
666	1381	591	1304	1105	1
1381	591	1304	1105	549	2
591	1304	1105	549	1206	0
1304	1105	549	1206	1101	1
1105	549	1206	1101	560	2
549	1206	1101	560	1187	0
1206	1101	560	1187	1089	1
1101	560	1187	1089	541	2
560	1187	1089	541	1187	0
1187	1089	541	1187	1062	1
1089	541	1187	1062	537	2
541	1187	1062	537	1148	0
1187	1062	537	1148	1012	1
1062	537	1148	1012	556	2
537	1148	1012	556	1160	0
1148	1012	556	1160	988	1
1012	556	1160	988	545	2
556	1160	988	545	1191	0
1160	988	545	1191	1027	1
988	545	1191	1027	552	2
545	1191	1027	552	1210	0
1191	1027	552	1210	1035	1
1027	552	1210	1035	541	2
552	1210	1035	541	1160	0
1210	1035	541	1160	1000	1
1035	541	1160	1000	548	2
541	1160	1000	548	1160	0
1160	1000	548	1160	996	1
1000	548	1160	996	549	2
548	1160	996	549	1214	0
1160	996	549	1214	1190	1
996	549	1214	1190	1300	2
549	1214	1190	1300	1280	0
1214	1190	1300	1280	1257	0
1190	1300	1280	1257	1187	0
1300	1280	1257	1187	1128	0
1280	1257	1187	1128	1020	0
1257	1187	1128	1020	953	0
1187	1128	1020	953	549	0
1128	1020	953	549	1074	0
1020	953	549	1074	875	1
953	549	1074	875	525	2
549	1074	875	525	1078	0
1074	875	525	1078	868	1
875	525	1078	868	548	2
525	1078	868	548	1152	0
1078	868	548	1152	973	1
868	548	1152	973	576	2
548	1152	973	576	1226	0
1152	973	576	1226	1229	1
973	576	1226	1229	553	2
576	1226	1229	553	1179	0
1226	1229	553	1179	976	1
1229	553	1179	976	529	2
553	1179	976	529	1179	0
1179	976	529	1179	958	1
976	529	1179	958	540	2
529	1179	958	540	1199	0
1179	958	540	1199	1015	1
958	540	1199	1015	557	2
540	1199	1015	557	1194	0
1199	1015	557	1194	1152	1
1015	557	1194	1152	549	2
557	1194	1152	549	1245	0
1194	1152	549	1245	669	1
1152	549	1245	669	1374	2
549	1245	669	1374	591	1
1245	669	1374	591	1304	2
669	1374	591	1304	1054	1
1374	591	1304	1054	580	2
591	1304	1054	580	1280	0
1304	1054	580	1280	1016	1
1054	580	1280	1016	560	2
580	1280	1016	560	1175	0
1280	1016	560	1175	961	1
1016	560	1175	961	545	2
560	1175	961	545	1183	0
1175	961	545	1183	949	1
961	545	1183	949	584	2
545	1183	949	584	1214	0
1183	949	584	1214	1070	1
949	584	1214	1070	541	2
584	1214	1070	541	1253	0
1214	1070	541	1253	1241	1
1070	541	1253	1241	1241	2
541	1253	1241	1241	1179	0
1253	1241	1241	1179	545	0
1241	1241	1179	545	1163	0
1241	1179	545	1163	961	1
1179	545	1163	961	545	2
545	1163	961	545	1132	0
1163	961	545	1132	942	1
961	545	1132	942	553	2
545	1132	942	553	1276	0
1132	942	553	1276	658	1
942	553	1276	658	1295	2
553	1276	658	1295	1020	1
1276	658	1295	1020	1105	2
658	1295	1020	1105	1124	0
1295	1020	1105	1124	549	0
1020	1105	1124	549	1187	0
1105	1124	549	1187	980	1
1124	549	1187	980	549	2
549	1187	980	549	1155	0
1187	980	549	1155	1000	1
980	549	1155	1000	553	2
549	1155	1000	553	1156	0
1155	1000	553	1156	969	1
1000	553	1156	969	564	2
553	1156	969	564	1136	0
1156	969	564	1136	938	1
969	564	1136	938	556	2
564	1136	938	556	1156	0
1136	938	556	1156	949	1
938	556	1156	949	541	2
556	1156	949	541	1175	0
1156	949	541	1175	996	1
949	541	1175	996	553	2
541	1175	996	553	1198	0
1175	996	553	1198	992	1
996	553	1198	992	600	2
553	1198	992	600	1245	0
1198	992	600	1245	941	1
992	600	1245	941	537	2
600	1245	941	537	1098	0
1245	941	537	1098	879	1
941	537	1098	879	568	2
537	1098	879	568	1164	0
1098	879	568	1164	879	1
879	568	1164	879	568	2
568	1164	879	568	1179	0
1164	879	568	1179	903	1
879	568	1179	903	587	2
568	1179	903	587	1183	0
1179	903	587	1183	915	1
903	587	1183	915	544	2
587	1183	915	544	1152	0
1183	915	544	1152	918	1
915	544	1152	918	557	2
544	1152	918	557	1062	0
1152	918	557	1062	883	1
918	557	1062	883	864	2
557	1062	883	864	556	0
1062	883	864	556	1000	0
883	864	556	1000	845	1
864	556	1000	845	798	2
556	1000	845	798	494	0
1000	845	798	494	899	0
845	798	494	899	766	1
798	494	899	766	794	2
494	899	766	794	829	0
899	766	794	829	805	0
766	794	829	805	802	0
794	829	805	802	782	0
829	805	802	782	813	0
805	802	782	813	778	0
802	782	813	778	774	0
782	813	778	774	814	0
813	778	774	814	521	0
778	774	814	521	1094	0
774	814	521	1094	700	1
814	521	1094	700	689	2
521	1094	700	689	1081	1
1094	700	689	1081	849	2
700	689	1081	849	544	0
689	1081	849	544	1230	0
1081	849	544	1230	918	1
849	544	1230	918	541	2
544	1230	918	541	1304	0
1230	918	541	1304	1019	1
918	541	1304	1019	549	2
541	1304	1019	549	1365	0
1304	1019	549	1365	600	1
1019	549	1365	600	1451	2
549	1365	600	1451	568	1
1365	600	1451	568	1342	2
600	1451	568	1342	584	1
1451	568	1342	584	1440	2
568	1342	584	1440	1206	1
1342	584	1440	1206	1241	2
584	1440	1206	1241	564	0
1440	1206	1241	564	1257	0
1206	1241	564	1257	603	1
1241	564	1257	603	1425	2
564	1257	603	1425	583	1
1257	603	1425	583	1378	2
603	1425	583	1378	587	1
1425	583	1378	587	1339	2
583	1378	587	1339	992	1
1378	587	1339	992	622	2
587	1339	992	622	1502	0
1339	992	622	1502	596	1
992	622	1502	596	1366	2
622	1502	596	1366	665	1
1502	596	1366	665	1486	2
596	1366	665	1486	588	1
1366	665	1486	588	1412	2
665	1486	588	1412	584	1
1486	588	1412	584	1408	2
588	1412	584	1408	615	1
1412	584	1408	615	1440	2
584	1408	615	1440	595	1
1408	615	1440	595	1358	2
615	1440	595	1358	1179	1
1440	595	1358	1179	1280	2
595	1358	1179	1280	1218	0
1358	1179	1280	1218	565	0
1179	1280	1218	565	1315	0
1280	1218	565	1315	622	1
1218	565	1315	622	1471	2
565	1315	622	1471	595	1
1315	622	1471	595	1452	2
622	1471	595	1452	1443	1
1471	595	1452	1443	1471	2
595	1452	1443	1471	1234	0
1452	1443	1471	1234	1264	0
1443	1471	1234	1264	1339	0
1471	1234	1264	1339	1272	0
1234	1264	1339	1272	1241	0
1264	1339	1272	1241	565	0
1339	1272	1241	565	1311	0
1272	1241	565	1311	681	1
1241	565	1311	681	1471	2
565	1311	681	1471	591	1
1311	681	1471	591	1459	2
681	1471	591	1459	1323	1
1471	591	1459	1323	1475	2
591	1459	1323	1475	1420	0
1459	1323	1475	1420	1339	0
1323	1475	1420	1339	1276	0
1475	1420	1339	1276	1385	0
1420	1339	1276	1385	1276	0
1339	1276	1385	1276	1137	0
1276	1385	1276	1137	1147	0
1385	1276	1137	1147	600	0
1276	1137	1147	600	1412	0
1137	1147	600	1412	611	1
1147	600	1412	611	1514	2
600	1412	611	1514	603	1
1412	611	1514	603	1474	2
611	1514	603	1474	604	1
1514	603	1474	604	1498	2
603	1474	604	1498	614	1
1474	604	1498	614	1495	2
604	1498	614	1495	618	1
1498	614	1495	618	1417	2
614	1495	618	1417	610	1
1495	618	1417	610	1537	2
618	1417	610	1537	1393	1
1417	610	1537	1393	1055	2
610	1537	1393	1055	1085	0
1537	1393	1055	1085	1312	0
1393	1055	1085	1312	1249	0
1055	1085	1312	1249	1194	0
1085	1312	1249	1194	572	0
1312	1249	1194	572	1257	0
1249	1194	572	1257	1097	1
1194	572	1257	1097	588	2
572	1257	1097	588	1292	0
1257	1097	588	1292	1214	1
1097	588	1292	1214	1323	2
588	1292	1214	1323	1299	0
1292	1214	1323	1299	580	0
1214	1323	1299	580	1331	0
1323	1299	580	1331	1179	1
1299	580	1331	1179	595	2
580	1331	1179	595	1370	0
1331	1179	595	1370	871	1
1179	595	1370	871	1619	2
595	1370	871	1619	611	1
1370	871	1619	611	1358	2
871	1619	611	1358	1265	1
1619	611	1358	1265	583	2
611	1358	1265	583	1288	0
1358	1265	583	1288	1191	1
1265	583	1288	1191	576	2
583	1288	1191	576	1334	0
1288	1191	576	1334	623	1
1191	576	1334	623	1541	2
576	1334	623	1541	607	1
1334	623	1541	607	1393	2
623	1541	607	1393	607	1
1541	607	1393	607	1498	2
607	1393	607	1498	603	1
1393	607	1498	603	1401	2
607	1498	603	1401	774	1
1498	603	1401	774	1615	2
603	1401	774	1615	615	1
1401	774	1615	615	1400	2
774	1615	615	1400	650	1
1615	615	1400	650	1432	2
615	1400	650	1432	1171	1
1400	650	1432	1171	568	2
650	1432	1171	568	1242	0
1432	1171	568	1242	957	1
1171	568	1242	957	622	2
568	1242	957	622	1553	0
1242	957	622	1553	615	1
957	622	1553	615	1416	2
622	1553	615	1416	665	1
1553	615	1416	665	1526	2
615	1416	665	1526	1478	1
1416	665	1526	1478	1191	2
665	1526	1478	1191	1051	0
1526	1478	1191	1051	1042	0
1478	1191	1051	1042	985	0
1191	1051	1042	985	560	0
1051	1042	985	560	1199	0
1042	985	560	1199	972	1
985	560	1199	972	580	2
560	1199	972	580	1272	0
1199	972	580	1272	1047	1
972	580	1272	1047	1483	2
580	1272	1047	1483	1362	0
1272	1047	1483	1362	1186	0
1047	1483	1362	1186	568	0
1483	1362	1186	568	1347	0
1362	1186	568	1347	1260	1
1186	568	1347	1260	576	2
568	1347	1260	576	1370	0
1347	1260	576	1370	603	1
1260	576	1370	603	1424	2
576	1370	603	1424	1401	1
1370	603	1424	1401	595	2
603	1424	1401	595	1315	0
1424	1401	595	1315	1246	1
1401	595	1315	1246	1249	2
595	1315	1246	1249	1291	0
1315	1246	1249	1291	588	0
1246	1249	1291	588	1366	0
1249	1291	588	1366	607	1
1291	588	1366	607	1447	2
588	1366	607	1447	615	1
1366	607	1447	615	1533	2
607	1447	615	1533	619	1
1447	615	1533	619	1560	2
615	1533	619	1560	630	1
1533	619	1560	630	1467	2
619	1560	630	1467	619	1
1560	630	1467	619	1533	2
630	1467	619	1533	623	1
1467	619	1533	623	1467	2
619	1533	623	1467	622	1
1533	623	1467	622	1518	2
623	1467	622	1518	677	1
1467	622	1518	677	1556	2
622	1518	677	1556	627	1
1518	677	1556	627	1521	2
677	1556	627	1521	603	1
1556	627	1521	603	1311	2
627	1521	603	1311	1319	1
1521	603	1311	1319	1417	2
603	1311	1319	1417	1214	0
1311	1319	1417	1214	572	0
1319	1417	1214	572	1350	0
1417	1214	572	1350	611	1
1214	572	1350	611	1548	2
572	1350	611	1548	674	1
1350	611	1548	674	1626	2
611	1548	674	1626	619	1
1548	674	1626	619	1471	2
674	1626	619	1471	622	1
1626	619	1471	622	1572	2
619	1471	622	1572	627	1
1471	622	1572	627	533	2
622	1572	627	533	1116	1
1572	627	533	1116	1677	2
627	533	1116	1677	1355	0
533	1116	1677	1355	1315	0
1116	1677	1355	1315	1451	0
1677	1355	1315	1451	1272	0
1355	1315	1451	1272	1238	0
1315	1451	1272	1238	1163	0
1451	1272	1238	1163	584	0
1272	1238	1163	584	1331	0
1238	1163	584	1331	1112	1
1163	584	1331	1112	572	2
584	1331	1112	572	1335	0
1331	1112	572	1335	1148	1
1112	572	1335	1148	599	2
572	1335	1148	599	1452	0
1335	1148	599	1452	673	1
1148	599	1452	673	1611	2
599	1452	673	1611	634	1
1452	673	1611	634	1459	2
673	1611	634	1459	700	1
1611	634	1459	700	1619	2
634	1459	700	1619	619	1
1459	700	1619	619	1443	2
700	1619	619	1443	646	1
1619	619	1443	646	1561	2
619	1443	646	1561	657	1
1443	646	1561	657	1588	2
646	1561	657	1588	642	1
1561	657	1588	642	1556	2
