i-2	i-1	i+0	i+1	i+2	Filter
681	525	556	584	716	0
525	556	584	716	420	0
556	584	716	420	1004	0
584	716	420	1004	416	1
716	420	1004	416	724	2
420	1004	416	724	537	1
1004	416	724	537	498	2
416	724	537	498	607	0
724	537	498	607	568	1
537	498	607	568	642	2
498	607	568	642	728	0
607	568	642	728	424	0
568	642	728	424	907	0
642	728	424	907	548	1
728	424	907	548	545	2
424	907	548	545	471	0
907	548	545	471	634	0
548	545	471	634	541	1
545	471	634	541	451	2
471	634	541	451	662	0
634	541	451	662	517	1
541	451	662	517	522	2
451	662	517	522	517	0
662	517	522	517	518	0
517	522	517	518	513	0
522	517	518	513	533	0
517	518	513	533	534	0
518	513	533	534	474	0
513	533	534	474	572	0
533	534	474	572	510	1
534	474	572	510	518	2
474	572	510	518	455	0
572	510	518	455	576	0
510	518	455	576	513	1
518	455	576	513	526	2
455	576	513	526	482	0
576	513	526	482	366	0
513	526	482	366	307	1
526	482	366	307	872	2
482	366	307	872	420	1
366	307	872	420	638	2
307	872	420	638	506	1
872	420	638	506	498	2
420	638	506	498	510	0
638	506	498	510	545	0
506	498	510	545	470	0
498	510	545	470	814	0
510	545	470	814	439	1
545	470	814	439	755	2
470	814	439	755	440	1
814	439	755	440	677	2
439	755	440	677	443	1
755	440	677	443	639	2
440	677	443	639	443	1
677	443	639	443	611	2
443	639	443	611	451	1
639	443	611	451	588	2
443	611	451	588	517	1
611	451	588	517	522	2
451	588	517	522	455	0
588	517	522	455	646	0
517	522	455	646	529	1
522	455	646	529	553	2
455	646	529	553	455	0
646	529	553	455	891	0
529	553	455	891	459	1
553	455	891	459	880	2
455	891	459	880	447	1
891	459	880	447	813	2
459	880	447	813	448	1
880	447	813	448	720	2
447	813	448	720	459	1
813	448	720	459	653	2
448	720	459	653	533	1
720	459	653	533	537	2
459	653	533	537	487	0
653	533	537	487	548	0
533	537	487	548	522	1
537	487	548	522	556	2
487	548	522	556	716	0
548	522	556	716	424	0
522	556	716	424	1051	0
556	716	424	1051	432	1
716	424	1051	432	813	2
424	1051	432	813	428	1
1051	432	813	428	720	2
432	813	428	720	440	1
813	428	720	440	669	2
428	720	440	669	451	1
720	440	669	451	627	2
440	669	451	627	502	1
669	451	627	502	568	2
451	627	502	568	533	1
627	502	568	533	541	2
502	568	533	541	451	0
568	533	541	451	619	0
533	541	451	619	529	1
541	451	619	529	479	2
451	619	529	479	599	0
619	529	479	599	537	1
529	479	599	537	486	2
479	599	537	486	592	0
599	537	486	592	536	1
537	486	592	536	537	2
486	592	536	537	541	0
592	536	537	541	467	0
536	537	541	467	669	0
537	541	467	669	580	1
541	467	669	580	592	2
467	669	580	592	432	0
669	580	592	432	778	0
580	592	432	778	494	1
592	432	778	494	681	2
432	778	494	681	502	1
778	494	681	502	611	2
494	681	502	611	533	1
681	502	611	533	533	2
502	611	533	533	541	0
611	533	533	541	463	0
533	533	541	463	700	0
533	541	463	700	553	1
541	463	700	553	552	2
463	700	553	552	440	0
700	553	552	440	731	0
553	552	440	731	557	1
552	440	731	557	436	2
440	731	557	436	684	0
731	557	436	684	553	1
557	436	684	553	556	2
436	684	553	556	549	0
684	553	556	549	424	0
553	556	549	424	650	0
556	549	424	650	479	1
549	424	650	479	587	2
424	650	479	587	529	1
650	479	587	529	537	2
479	587	529	537	467	0
587	529	537	467	642	0
529	537	467	642	452	1
537	467	642	452	661	2
467	642	452	661	448	1
642	452	661	448	669	2
452	661	448	669	440	1
661	448	669	440	680	2
448	669	440	680	432	1
669	440	680	432	681	2
440	680	432	681	432	1
680	432	681	432	681	2
432	681	432	681	428	1
681	432	681	428	650	2
432	681	428	650	459	1
681	428	650	459	607	2
428	650	459	607	490	1
650	459	607	490	592	2
459	607	490	592	459	1
607	490	592	459	638	2
490	592	459	638	451	1
592	459	638	451	677	2
459	638	451	677	436	1
638	451	677	436	697	2
451	677	436	697	428	1
677	436	697	428	669	2
436	697	428	669	428	1
697	428	669	428	634	2
428	669	428	634	479	1
669	428	634	479	576	2
428	634	479	576	498	1
634	479	576	498	381	2
