index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
106	483	1245	583	1152	860	483	1381	953	1094	478	1366	1	98911
107	1245	583	1152	860	483	1381	953	1094	478	1366	1008	0	100292
108	583	1152	860	483	1381	953	1094	478	1366	1008	976	0	101245
109	1152	860	483	1381	953	1094	478	1366	1008	976	475	0	102339
110	860	483	1381	953	1094	478	1366	1008	976	475	1319	1	102817
111	483	1381	953	1094	478	1366	1008	976	475	1319	521	0	104183
112	1381	953	1094	478	1366	1008	976	475	1319	521	1226	0	105191
113	953	1094	478	1366	1008	976	475	1319	521	1226	560	0	106167
114	1094	478	1366	1008	976	475	1319	521	1226	560	1141	1	106642
115	478	1366	1008	976	475	1319	521	1226	560	1141	793	0	107961
116	1366	1008	976	475	1319	521	1226	560	1141	793	1063	1	108482
117	1008	976	475	1319	521	1226	560	1141	793	1063	502	0	109708
118	976	475	1319	521	1226	560	1141	793	1063	502	1330	1	110268
119	475	1319	521	1226	560	1141	793	1063	502	1330	1020	0	111409
120	1319	521	1226	560	1141	793	1063	502	1330	1020	482	0	112202
121	521	1226	560	1141	793	1063	502	1330	1020	482	1366	0	113265
122	1226	560	1141	793	1063	502	1330	1020	482	1366	1023	1	113767
123	560	1141	793	1063	502	1330	1020	482	1366	1023	1059	0	115097
124	1141	793	1063	502	1330	1020	482	1366	1023	1059	482	0	116117
125	793	1063	502	1330	1020	482	1366	1023	1059	482	1382	1	116599
126	1063	502	1330	1020	482	1366	1023	1059	482	1382	1015	0	117965
127	502	1330	1020	482	1366	1023	1059	482	1382	1015	1082	0	118988
128	1330	1020	482	1366	1023	1059	482	1382	1015	1082	474	0	120047
129	1020	482	1366	1023	1059	482	1382	1015	1082	474	1331	1	120529
130	482	1366	1023	1059	482	1382	1015	1082	474	1331	1008	0	121911
131	1366	1023	1059	482	1382	1015	1082	474	1331	1008	1016	0	122926
132	1023	1059	482	1382	1015	1082	474	1331	1008	1016	1105	0	124008
133	1059	482	1382	1015	1082	474	1331	1008	1016	1105	486	1	124482
134	482	1382	1015	1082	474	1331	1008	1016	1105	486	1381	0	125813
135	1382	1015	1082	474	1331	1008	1016	1105	486	1381	530	0	126821
136	1015	1082	474	1331	1008	1016	1105	486	1381	530	1354	0	127837
137	1082	474	1331	1008	1016	1105	486	1381	530	1354	1027	0	128942
138	474	1331	1008	1016	1105	486	1381	530	1354	1027	478	1	129428
139	1331	1008	1016	1105	486	1381	530	1354	1027	478	1386	0	130809
140	1008	1016	1105	486	1381	530	1354	1027	478	1386	1035	1	131339
141	1016	1105	486	1381	530	1354	1027	478	1386	1035	1179	0	132693
142	1105	486	1381	530	1354	1027	478	1386	1035	1179	478	0	133720
143	486	1381	530	1354	1027	478	1386	1035	1179	478	1401	1	134198
144	1381	530	1354	1027	478	1386	1035	1179	478	1401	1031	0	135584
145	530	1354	1027	478	1386	1035	1179	478	1401	1031	1152	0	136619
146	1354	1027	478	1386	1035	1179	478	1401	1031	1152	1152	0	137798
147	1027	478	1386	1035	1179	478	1401	1031	1152	1152	502	1	138276
148	478	1386	1035	1179	478	1401	1031	1152	1152	502	1365	0	139677
149	1386	1035	1179	478	1401	1031	1152	1152	502	1365	584	0	140708
150	1035	1179	478	1401	1031	1152	1152	502	1365	584	1331	0	141860
151	1179	478	1401	1031	1152	1152	502	1365	584	1331	891	0	143012
152	478	1401	1031	1152	1152	502	1365	584	1331	891	1113	1	143514
153	1401	1031	1152	1152	502	1365	584	1331	891	1113	478	0	144879
154	1031	1152	1152	502	1365	584	1331	891	1113	478	1370	1	145463
155	1152	1152	502	1365	584	1331	891	1113	478	1370	969	0	146794
156	1152	502	1365	584	1331	891	1113	478	1370	969	1140	0	147685
157	502	1365	584	1331	891	1113	478	1370	969	1140	498	0	148798
158	1365	584	1331	891	1113	478	1370	969	1140	498	1393	1	149276
159	584	1331	891	1113	478	1370	969	1140	498	1393	1004	0	150646
160	1331	891	1113	478	1370	969	1140	498	1393	1004	1117	0	151615
161	891	1113	478	1370	969	1140	498	1393	1004	1117	490	0	152755
162	1113	478	1370	969	1140	498	1393	1004	1117	490	1366	1	153253
163	478	1370	969	1140	498	1393	1004	1117	490	1366	1054	0	154646
164	1370	969	1140	498	1393	1004	1117	490	1366	1054	1066	0	155650
165	969	1140	498	1393	1004	1117	490	1366	1054	1066	479	0	156767
166	1140	498	1393	1004	1117	490	1366	1054	1066	479	1366	1	157257
167	498	1393	1004	1117	490	1366	1054	1066	479	1366	540	0	158623
168	1393	1004	1117	490	1366	1054	1066	479	1366	540	1319	0	159677
169	1004	1117	490	1366	1054	1066	479	1366	540	1319	576	0	160743
170	1117	490	1366	1054	1066	479	1366	540	1319	576	1152	1	161222
171	490	1366	1054	1066	479	1366	540	1319	576	1152	817	0	162588
172	1366	1054	1066	479	1366	540	1319	576	1152	817	954	1	163128
173	1054	1066	479	1366	540	1319	576	1152	817	954	509	0	164447
174	1066	479	1366	540	1319	576	1152	817	954	509	1335	1	165023
175	479	1366	540	1319	576	1152	817	954	509	1335	587	0	166175
176	1366	540	1319	576	1152	817	954	509	1335	587	1284	0	166992
177	540	1319	576	1152	817	954	509	1335	587	1284	860	0	167946
178	1319	576	1152	817	954	509	1335	587	1284	860	1090	1	168455
179	576	1152	817	954	509	1335	587	1284	860	1090	510	0	169790
180	1152	817	954	509	1335	587	1284	860	1090	510	1303	1	170377
181	817	954	509	1335	587	1284	860	1090	510	1303	950	0	171661
182	954	509	1335	587	1284	860	1090	510	1303	950	490	0	172521
183	509	1335	587	1284	860	1090	510	1303	950	490	1303	0	173611
184	1335	587	1284	860	1090	510	1303	950	490	1303	891	1	174121
185	587	1284	860	1090	510	1303	950	490	1303	891	965	0	175424
186	1284	860	1090	510	1303	950	490	1303	891	965	495	0	176374
187	860	1090	510	1303	950	490	1303	891	965	495	1342	1	176864
188	1090	510	1303	950	490	1303	891	965	495	1342	560	0	178167
189	510	1303	950	490	1303	891	965	495	1342	560	1280	0	179058
190	1303	950	490	1303	891	965	495	1342	560	1280	849	0	180023
191	950	490	1303	891	965	495	1342	560	1280	849	976	1	180518
192	490	1303	891	965	495	1342	560	1280	849	976	494	0	181860
193	1303	891	965	495	1342	560	1280	849	976	494	1285	1	182420
194	891	965	495	1342	560	1280	849	976	494	1285	575	0	183700
195	965	495	1342	560	1280	849	976	494	1285	575	1253	0	184549
196	495	1342	560	1280	849	976	494	1285	575	1253	821	0	185525
197	1342	560	1280	849	976	494	1285	575	1253	821	1035	1	186019
198	560	1280	849	976	494	1285	575	1253	821	1035	498	0	187304
199	1280	849	976	494	1285	575	1253	821	1035	498	1351	1	187879
200	849	976	494	1285	575	1253	821	1035	498	1351	1062	0	189132
201	976	494	1285	575	1253	821	1035	498	1351	1062	1082	0	189953
202	494	1285	575	1253	821	1035	498	1351	1062	1082	486	0	190988
203	1285	575	1253	821	1035	498	1351	1062	1082	486	1346	1	191486
204	575	1253	821	1035	498	1351	1062	1082	486	1346	1000	0	192837
205	1253	821	1035	498	1351	1062	1082	486	1346	1000	483	0	193899
206	821	1035	498	1351	1062	1082	486	1346	1000	483	1299	0	194981
207	1035	498	1351	1062	1082	486	1346	1000	483	1299	506	1	195467
208	498	1351	1062	1082	486	1346	1000	483	1299	506	1222	0	196813
209	1351	1062	1082	486	1346	1000	483	1299	506	1222	552	0	197813
210	1062	1082	486	1346	1000	483	1299	506	1222	552	1156	1	198296
211	1082	486	1346	1000	483	1299	506	1222	552	1156	553	0	199595
212	486	1346	1000	483	1299	506	1222	552	1156	553	1105	1	200101
213	1346	1000	483	1299	506	1222	552	1156	553	1105	770	0	201323
214	1000	483	1299	506	1222	552	1156	553	1105	770	915	1	201875
215	483	1299	506	1222	552	1156	553	1105	770	915	478	0	203031
216	1299	506	1222	552	1156	553	1105	770	915	478	1308	1	203584
217	506	1222	552	1156	553	1105	770	915	478	1308	918	0	204689
218	1222	552	1156	553	1105	770	915	478	1308	918	1039	0	205459
219	552	1156	553	1105	770	915	478	1308	918	1039	474	0	206374
220	1156	553	1105	770	915	478	1308	918	1039	474	1335	1	206852
221	553	1105	770	915	478	1308	918	1039	474	1335	872	0	208160
222	1105	770	915	478	1308	918	1039	474	1335	872	1023	0	209078
223	770	915	478	1308	918	1039	474	1335	872	1023	486	0	210117
224	915	478	1308	918	1039	474	1335	872	1023	486	1300	1	210591
225	478	1308	918	1039	474	1335	872	1023	486	1300	549	0	211926
226	1308	918	1039	474	1335	872	1023	486	1300	549	1151	0	212798
227	918	1039	474	1335	872	1023	486	1300	549	1151	782	0	213821
228	1039	474	1335	872	1023	486	1300	549	1151	782	911	1	214307
229	474	1335	872	1023	486	1300	549	1151	782	911	486	0	215607
230	1335	872	1023	486	1300	549	1151	782	911	486	1335	1	216156
231	872	1023	486	1300	549	1151	782	911	486	1335	595	0	217307
232	1023	486	1300	549	1151	782	911	486	1335	595	1253	0	218089
233	486	1300	549	1151	782	911	486	1335	595	1253	911	0	219000
234	1300	549	1151	782	911	486	1335	595	1253	911	1241	1	219486
235	549	1151	782	911	486	1335	595	1253	911	1241	506	0	220821
236	1151	782	911	486	1335	595	1253	911	1241	506	1366	1	221416
237	782	911	486	1335	595	1253	911	1241	506	1366	937	0	222669
238	911	486	1335	595	1253	911	1241	506	1366	937	491	0	223580
239	486	1335	595	1253	911	1241	506	1366	937	491	1323	0	224821
240	1335	595	1253	911	1241	506	1366	937	491	1323	517	1	225327
241	595	1253	911	1241	506	1366	937	491	1323	517	1288	0	226693
242	1253	911	1241	506	1366	937	491	1323	517	1288	899	0	227630
243	911	1241	506	1366	937	491	1323	517	1288	899	1284	1	228121
244	1241	506	1366	937	491	1323	517	1288	899	1284	479	0	229444
245	506	1366	937	491	1323	517	1288	899	1284	479	1404	1	229961
246	1366	937	491	1323	517	1288	899	1284	479	1404	1206	0	231249
247	937	491	1323	517	1288	899	1284	479	1404	1206	1105	0	232148
248	491	1323	517	1288	899	1284	479	1404	1206	1105	1249	0	233432
249	1323	517	1288	899	1284	479	1404	1206	1105	1249	495	1	233911
250	517	1288	899	1284	479	1404	1206	1105	1249	495	1373	0	235315
251	1288	899	1284	479	1404	1206	1105	1249	495	1373	1043	0	236521
252	899	1284	479	1404	1206	1105	1249	495	1373	1043	1019	0	237626
253	1284	479	1404	1206	1105	1249	495	1373	1043	1019	1043	0	238875
254	479	1404	1206	1105	1249	495	1373	1043	1019	1043	1047	1	239370
255	1404	1206	1105	1249	495	1373	1043	1019	1043	1047	1105	0	240743
256	1206	1105	1249	495	1373	1043	1019	1043	1047	1105	1086	0	241786
257	1105	1249	495	1373	1043	1019	1043	1047	1105	1086	1109	0	242805
258	1249	495	1373	1043	1019	1043	1047	1105	1086	1109	1089	0	243848
259	495	1373	1043	1019	1043	1047	1105	1086	1109	1089	1140	0	244895
260	1373	1043	1019	1043	1047	1105	1086	1109	1089	1140	1125	0	246000
261	1043	1019	1043	1047	1105	1086	1109	1089	1140	1125	1124	0	247086
262	1019	1043	1047	1105	1086	1109	1089	1140	1125	1124	1129	0	248195
263	1043	1047	1105	1086	1109	1089	1140	1125	1124	1129	1112	0	249284
264	1047	1105	1086	1109	1089	1140	1125	1124	1129	1112	1070	0	250424
265	1105	1086	1109	1089	1140	1125	1124	1129	1112	1070	985	0	251549
266	1086	1109	1089	1140	1125	1124	1129	1112	1070	985	938	0	252673
267	1109	1089	1140	1125	1124	1129	1112	1070	985	938	844	0	253802
268	1089	1140	1125	1124	1129	1112	1070	985	938	844	786	0	254914
269	1140	1125	1124	1129	1112	1070	985	938	844	786	825	0	255984
270	1125	1124	1129	1112	1070	985	938	844	786	825	930	0	256969
271	1124	1129	1112	1070	985	938	844	786	825	930	883	0	257907
272	1129	1112	1070	985	938	844	786	825	930	883	988	0	258751
273	1112	1070	985	938	844	786	825	930	883	988	946	0	259537
274	1070	985	938	844	786	825	930	883	988	946	1027	0	260362
275	985	938	844	786	825	930	883	988	946	1027	1008	0	261292
276	938	844	786	825	930	883	988	946	1027	1008	533	0	262175
277	844	786	825	930	883	988	946	1027	1008	533	1276	0	263163
278	786	825	930	883	988	946	1027	1008	533	1276	514	0	264109
279	825	930	883	988	946	1027	1008	533	1276	514	1163	0	265136
280	930	883	988	946	1027	1008	533	1276	514	1163	514	0	266144
281	883	988	946	1027	1008	533	1276	514	1163	514	1093	1	266677
282	988	946	1027	1008	533	1276	514	1163	514	1093	502	0	267953
283	946	1027	1008	533	1276	514	1163	514	1093	502	1105	1	268467
284	1027	1008	533	1276	514	1163	514	1093	502	1105	475	0	269630
285	1008	533	1276	514	1163	514	1093	502	1105	475	1113	1	270144
286	533	1276	514	1163	514	1093	502	1105	475	1113	490	0	271237
287	1276	514	1163	514	1093	502	1105	475	1113	490	1113	1	271739
288	514	1163	514	1093	502	1105	475	1113	490	1113	537	0	272844
289	1163	514	1093	502	1105	475	1113	490	1113	537	1124	1	273319
290	514	1093	502	1105	475	1113	490	1113	537	1124	818	0	274432
291	1093	502	1105	475	1113	490	1113	537	1124	818	1027	1	274922
292	502	1105	475	1113	490	1113	537	1124	818	1027	467	0	276035
293	1105	475	1113	490	1113	537	1124	818	1027	467	1385	1	276572
294	475	1113	490	1113	537	1124	818	1027	467	1385	1125	0	277696
295	1113	490	1113	537	1124	818	1027	467	1385	1125	1182	0	278514
296	490	1113	537	1124	818	1027	467	1385	1125	1182	502	0	279541
297	1113	537	1124	818	1027	467	1385	1125	1182	502	1386	1	280008
298	537	1124	818	1027	467	1385	1125	1182	502	1386	1167	0	281393
299	1124	818	1027	467	1385	1125	1182	502	1386	1167	1113	0	282518
300	818	1027	467	1385	1125	1182	502	1386	1167	1113	486	0	283700
301	1027	467	1385	1125	1182	502	1386	1167	1113	486	1354	1	284202
302	467	1385	1125	1182	502	1386	1167	1113	486	1354	1117	0	285588
303	1385	1125	1182	502	1386	1167	1113	486	1354	1117	1082	0	286755
304	1125	1182	502	1386	1167	1113	486	1354	1117	1082	1218	0	287868
305	1182	502	1386	1167	1113	486	1354	1117	1082	1218	482	1	288354
306	502	1386	1167	1113	486	1354	1117	1082	1218	482	1409	0	289708
307	1386	1167	1113	486	1354	1117	1082	1218	482	1409	1003	0	290825
308	1167	1113	486	1354	1117	1082	1218	482	1409	1003	1086	0	291907
309	1113	486	1354	1117	1082	1218	482	1409	1003	1086	1082	0	293125
310	486	1354	1117	1082	1218	482	1409	1003	1086	1082	498	1	293607
311	1354	1117	1082	1218	482	1409	1003	1086	1082	498	1354	0	295016
312	1117	1082	1218	482	1409	1003	1086	1082	498	1354	868	0	296019
313	1082	1218	482	1409	1003	1086	1082	498	1354	868	972	0	297105
314	1218	482	1409	1003	1086	1082	498	1354	868	972	487	0	298187
315	482	1409	1003	1086	1082	498	1354	868	972	487	1280	1	298685
316	1409	1003	1086	1082	498	1354	868	972	487	1280	836	0	300039
317	1003	1086	1082	498	1354	868	972	487	1280	836	1067	0	300907
318	1086	1082	498	1354	868	972	487	1280	836	1067	521	0	301879
319	1082	498	1354	868	972	487	1280	836	1067	521	409	1	302366
320	498	1354	868	972	487	1280	836	1067	521	409	949	0	303646
321	1354	868	972	487	1280	836	1067	521	409	949	977	0	304482
322	868	972	487	1280	836	1067	521	409	949	977	1120	0	305549
323	972	487	1280	836	1067	521	409	949	977	1120	487	1	306070
324	487	1280	836	1067	521	409	949	977	1120	487	1354	1	306479
325	1280	836	1067	521	409	949	977	1120	487	1354	930	0	307428
326	836	1067	521	409	949	977	1120	487	1354	930	953	0	308405
327	1067	521	409	949	977	1120	487	1354	930	953	918	0	309525
328	521	409	949	977	1120	487	1354	930	953	918	942	1	310012
329	409	949	977	1120	487	1354	930	953	918	942	510	0	311366
330	949	977	1120	487	1354	930	953	918	942	510	1280	0	312296
331	977	1120	487	1354	930	953	918	942	510	1280	914	0	313249
332	1120	487	1354	930	953	918	942	510	1280	914	934	0	314167
333	487	1354	930	953	918	942	510	1280	914	934	957	0	315109
334	1354	930	953	918	942	510	1280	914	934	957	887	1	315619
335	930	953	918	942	510	1280	914	934	957	887	514	0	316899
336	953	918	942	510	1280	914	934	957	887	514	1311	0	317813
337	918	942	510	1280	914	934	957	887	514	1311	533	0	318747
338	942	510	1280	914	934	957	887	514	1311	533	1261	0	319704
339	510	1280	914	934	957	887	514	1311	533	1261	821	0	320591
340	1280	914	934	957	887	514	1311	533	1261	821	973	1	321105
341	914	934	957	887	514	1311	533	1261	821	973	478	0	322416
342	934	957	887	514	1311	533	1261	821	973	478	1327	1	322949
343	957	887	514	1311	533	1261	821	973	478	1327	876	0	324210
344	887	514	1311	533	1261	821	973	478	1327	876	1085	0	325031
345	514	1311	533	1261	821	973	478	1327	876	1085	487	0	326004
346	1311	533	1261	821	973	478	1327	876	1085	487	439	1	326482
347	533	1261	821	973	478	1327	876	1085	487	439	825	0	327809
348	1261	821	973	478	1327	876	1085	487	439	825	794	0	328685
349	821	973	478	1327	876	1085	487	439	825	794	448	0	329770
350	973	478	1327	876	1085	487	439	825	794	448	455	1	330257
351	478	1327	876	1085	487	439	825	794	448	455	751	1	330696
352	1327	876	1085	487	439	825	794	448	455	751	529	0	331521
353	876	1085	487	439	825	794	448	455	751	529	1066	0	332315
354	1085	487	439	825	794	448	455	751	529	1066	747	1	332763
355	487	439	825	794	448	455	751	529	1066	747	732	1	333218
356	439	825	794	448	455	751	529	1066	747	732	490	0	333969
357	825	794	448	455	751	529	1066	747	732	490	988	1	334498
358	794	448	455	751	529	1066	747	732	490	988	705	0	335564
359	448	455	751	529	1066	747	732	490	988	705	688	0	336311
360	455	751	529	1066	747	732	490	988	705	688	732	0	337043
361	751	529	1066	747	732	490	988	705	688	732	739	1	337533
362	529	1066	747	732	490	988	705	688	732	739	778	0	338521
363	1066	747	732	490	988	705	688	732	739	778	837	0	339226
364	747	732	490	988	705	688	732	739	778	837	829	0	339914
365	732	490	988	705	688	732	739	778	837	829	883	0	340646
366	490	988	705	688	732	739	778	837	829	883	934	0	341385
367	988	705	688	732	739	778	837	829	883	934	860	0	342163
368	705	688	732	739	778	837	829	883	934	860	860	0	343000
369	688	732	739	778	837	829	883	934	860	860	836	0	343829
370	732	739	778	837	829	883	934	860	860	836	872	0	344712
371	739	778	837	829	883	934	860	860	836	872	945	0	345646
372	778	837	829	883	934	860	860	836	872	945	892	0	346506
373	837	829	883	934	860	860	836	872	945	892	929	0	347366
374	829	883	934	860	860	836	872	945	892	929	938	0	348202
375	883	934	860	860	836	872	945	892	929	938	856	0	349074
376	934	860	860	836	872	945	892	929	938	856	880	0	350019
377	860	860	836	872	945	892	929	938	856	880	910	0	350911
378	860	836	872	945	892	929	938	856	880	910	844	0	351840
379	836	872	945	892	929	938	856	880	910	844	825	0	352778
380	872	945	892	929	938	856	880	910	844	825	880	0	353634
381	945	892	929	938	856	880	910	844	825	880	899	0	354514
382	892	929	938	856	880	910	844	825	880	899	887	0	355424
383	929	938	856	880	910	844	825	880	899	887	945	0	356268
384	938	856	880	910	844	825	880	899	887	945	911	0	357093
385	856	880	910	844	825	880	899	887	945	911	856	0	357973
386	880	910	844	825	880	899	887	945	911	856	860	0	358872
387	910	844	825	880	899	887	945	911	856	860	914	0	359759
388	844	825	880	899	887	945	911	856	860	914	926	0	360704
389	825	880	899	887	945	911	856	860	914	926	876	0	361615
390	880	899	887	945	911	856	860	914	926	876	883	0	362471
391	899	887	945	911	856	860	914	926	876	883	910	0	363331
392	887	945	911	856	860	914	926	876	883	910	895	0	364245
393	945	911	856	860	914	926	876	883	910	895	907	0	365171
394	911	856	860	914	926	876	883	910	895	907	879	0	366047
395	856	860	914	926	876	883	910	895	907	879	860	0	366930
396	860	914	926	876	883	910	895	907	879	860	868	0	367840
397	914	926	876	883	910	895	907	879	860	868	911	0	368735
398	926	876	883	910	895	907	879	860	868	911	501	0	369642
399	876	883	910	895	907	879	860	868	911	501	1253	0	370521
400	883	910	895	907	879	860	868	911	501	1253	533	0	371381
401	910	895	907	879	860	868	911	501	1253	533	1109	0	372249
402	895	907	879	860	868	911	501	1253	533	1109	522	0	373160
403	907	879	860	868	911	501	1253	533	1109	522	1050	1	373661
404	879	860	868	911	501	1253	533	1109	522	1050	483	0	374914
405	860	868	911	501	1253	533	1109	522	1050	483	1027	1	375447
406	868	911	501	1253	533	1109	522	1050	483	1027	487	0	376556
407	911	501	1253	533	1109	522	1050	483	1027	487	1019	1	377078
408	501	1253	533	1109	522	1050	483	1027	487	1019	510	0	378128
409	1253	533	1109	522	1050	483	1027	487	1019	510	976	1	378611
410	533	1109	522	1050	483	1027	487	1019	510	976	705	0	379638
411	1109	522	1050	483	1027	487	1019	510	976	705	751	1	380125
412	522	1050	483	1027	487	1019	510	976	705	751	860	0	381144
413	1050	483	1027	487	1019	510	976	705	751	860	509	1	381654
414	483	1027	487	1019	510	976	705	751	860	509	1179	0	382630
415	1027	487	1019	510	976	705	751	860	509	1179	771	0	383335
416	487	1019	510	976	705	751	860	509	1179	771	836	0	384086
417	1019	510	976	705	751	860	509	1179	771	836	868	0	384946
