index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
44	459	973	463	1059	455	1089	452	1120	459	1140	452	0	33311
45	973	463	1059	455	1089	452	1120	459	1140	452	1070	1	33763
46	463	1059	455	1089	452	1120	459	1140	452	1070	455	0	34883
47	1059	455	1089	452	1120	459	1140	452	1070	455	1051	1	35342
48	455	1089	452	1120	459	1140	452	1070	455	1051	455	0	36482
49	1089	452	1120	459	1140	452	1070	455	1051	455	1051	1	36934
50	452	1120	459	1140	452	1070	455	1051	455	1051	451	0	38004
51	1120	459	1140	452	1070	455	1051	455	1051	451	1035	1	38459
52	459	1140	452	1070	455	1051	455	1051	451	1035	459	0	39510
53	1140	452	1070	455	1051	455	1051	451	1035	459	1020	1	39965
54	452	1070	455	1051	455	1051	451	1035	459	1020	455	0	41016
55	1070	455	1051	455	1051	451	1035	459	1020	455	965	1	41467
56	455	1051	455	1051	451	1035	459	1020	455	965	463	0	42502
57	1051	455	1051	451	1035	459	1020	455	965	463	941	1	42961
58	455	1051	451	1035	459	1020	455	965	463	941	460	0	43981
59	1051	451	1035	459	1020	455	965	463	941	460	914	1	44436
60	451	1035	459	1020	455	965	463	941	460	914	463	0	45401
61	1035	459	1020	455	965	463	941	460	914	463	973	1	45864
62	459	1020	455	965	463	941	460	914	463	973	463	0	46805
63	1020	455	965	463	941	460	914	463	973	463	1000	1	47265
64	455	965	463	941	460	914	463	973	463	1000	455	0	48179
65	965	463	941	460	914	463	973	463	1000	455	981	1	48642
66	463	941	460	914	463	973	463	1000	455	981	463	0	49615
67	941	460	914	463	973	463	1000	455	981	463	949	1	50078
68	460	914	463	973	463	1000	455	981	463	949	459	0	51078
69	914	463	973	463	1000	455	981	463	949	459	915	1	51533
70	463	973	463	1000	455	981	463	949	459	915	463	0	52514
71	973	463	1000	455	981	463	949	459	915	463	910	1	52977
72	463	1000	455	981	463	949	459	915	463	910	459	0	53926
73	1000	455	981	463	949	459	915	463	910	459	864	1	54385
74	455	981	463	949	459	915	463	910	459	864	467	0	55300
75	981	463	949	459	915	463	910	459	864	467	802	1	55763
76	463	949	459	915	463	910	459	864	467	802	478	0	56673
77	949	459	915	463	910	459	864	467	802	478	771	1	57132
78	459	915	463	910	459	864	467	802	478	771	470	0	57996
79	915	463	910	459	864	467	802	478	771	470	755	1	58463
80	463	910	459	864	467	802	478	771	470	755	479	0	59265
81	910	459	864	467	802	478	771	470	755	479	766	1	59743
82	459	864	467	802	478	771	470	755	479	766	471	0	60514
83	864	467	802	478	771	470	755	479	766	471	778	1	60984
84	467	802	478	771	470	755	479	766	471	778	471	0	61739
85	802	478	771	470	755	479	766	471	778	471	814	1	62218
86	478	771	470	755	479	766	471	778	471	814	466	0	62984
87	771	470	755	479	766	471	778	471	814	466	880	1	63455
88	470	755	479	766	471	778	471	814	466	880	459	0	64233
89	755	479	766	471	778	471	814	466	880	459	887	1	64704
90	479	766	471	778	471	814	466	880	459	887	463	0	65518
91	766	471	778	471	814	466	880	459	887	463	887	1	65984
92	471	778	471	814	466	880	459	887	463	887	463	0	66864
93	778	471	814	466	880	459	887	463	887	463	860	1	67323
94	471	814	466	880	459	887	463	887	463	860	467	0	68210
95	814	466	880	459	887	463	887	463	860	467	880	1	68673
96	466	880	459	887	463	887	463	860	467	880	463	0	69560
97	880	459	887	463	887	463	860	467	880	463	902	1	70023
98	459	887	463	887	463	860	467	880	463	902	463	0	70883
99	887	463	887	463	860	467	880	463	902	463	934	1	71350
100	463	887	463	860	467	880	463	902	463	934	467	0	72230
101	887	463	860	467	880	463	902	463	934	467	988	1	72693
102	463	860	467	880	463	902	463	934	467	988	460	0	73595
103	860	467	880	463	902	463	934	467	988	460	1000	1	74058
104	467	880	463	902	463	934	467	988	460	1000	463	0	74992
105	880	463	902	463	934	467	988	460	1000	463	1023	1	75459
106	463	902	463	934	467	988	460	1000	463	1023	459	0	76447
107	902	463	934	467	988	460	1000	463	1023	459	1023	1	76907
108	463	934	467	988	460	1000	463	1023	459	1023	460	0	77907
109	934	467	988	460	1000	463	1023	459	1023	460	988	1	78370
110	467	988	460	1000	463	1023	459	1023	460	988	471	0	79393
111	988	460	1000	463	1023	459	1023	460	988	471	965	1	79852
112	460	1000	463	1023	459	1023	460	988	471	965	471	0	80875
113	1000	463	1023	459	1023	460	988	471	965	471	933	1	81335
114	463	1023	459	1023	460	988	471	965	471	933	467	0	82323
115	1023	459	1023	460	988	471	965	471	933	467	923	1	82794
116	459	1023	460	988	471	965	471	933	467	923	474	0	83759
117	1023	460	988	471	965	471	933	467	923	474	911	1	84230
118	460	988	471	965	471	933	467	923	474	911	471	0	85163
119	988	471	965	471	933	467	923	474	911	471	926	1	85630
120	471	965	471	933	467	923	474	911	471	926	478	0	86553
121	965	471	933	467	923	474	911	471	926	478	992	1	87027
122	471	933	467	923	474	911	471	926	478	992	467	0	87938
123	933	467	923	474	911	471	926	478	992	467	996	1	88409
124	467	923	474	911	471	926	478	992	467	996	471	0	89335
125	923	474	911	471	926	478	992	467	996	471	1004	1	89813
126	474	911	471	926	478	992	467	996	471	1004	467	0	90805
127	911	471	926	478	992	467	996	471	1004	467	996	1	91272
128	471	926	478	992	467	996	471	1004	467	996	467	0	92268
129	926	478	992	467	996	471	1004	467	996	467	988	1	92739
130	478	992	467	996	471	1004	467	996	467	988	471	0	93743
131	992	467	996	471	1004	467	996	467	988	471	985	1	94210
132	467	996	471	1004	467	996	467	988	471	985	463	0	95206
133	996	471	1004	467	996	467	988	471	985	463	969	1	95673
134	471	1004	467	996	467	988	471	985	463	969	470	0	96661
135	1004	467	996	467	988	471	985	463	969	470	981	1	97132
136	467	996	467	988	471	985	463	969	470	981	467	0	98117
137	996	467	988	471	985	463	969	470	981	467	992	1	98580
138	467	988	471	985	463	969	470	981	467	992	463	0	99549
139	988	471	985	463	969	470	981	467	992	463	969	1	100019
140	471	985	463	969	470	981	467	992	463	969	471	0	101000
141	985	463	969	470	981	467	992	463	969	471	1004	1	101467
142	463	969	470	981	467	992	463	969	471	1004	463	0	102459
143	969	470	981	467	992	463	969	471	1004	463	1035	1	102922
144	470	981	467	992	463	969	471	1004	463	1035	467	0	103891
145	981	467	992	463	969	471	1004	463	1035	467	1066	1	104362
146	467	992	463	969	471	1004	463	1035	467	1066	459	0	105366
147	992	463	969	471	1004	463	1035	467	1066	459	1008	1	105829
148	463	969	471	1004	463	1035	467	1066	459	1008	459	0	106864
149	969	471	1004	463	1035	467	1066	459	1008	459	942	1	107331
150	471	1004	463	1035	467	1066	459	1008	459	942	470	0	108397
151	1004	463	1035	467	1066	459	1008	459	942	470	965	1	108856
152	463	1035	467	1066	459	1008	459	942	470	965	460	0	109864
153	1035	467	1066	459	1008	459	942	470	965	460	988	1	110323
154	467	1066	459	1008	459	942	470	965	460	988	463	0	111265
155	1066	459	1008	459	942	470	965	460	988	463	1039	1	111735
156	459	1008	459	942	470	965	460	988	463	1039	459	0	112700
157	1008	459	942	470	965	460	988	463	1039	459	1035	1	113160
158	459	942	470	965	460	988	463	1039	459	1035	455	0	114148
159	942	470	965	460	988	463	1039	459	1035	455	1020	1	114611
160	470	965	460	988	463	1039	459	1035	455	1020	455	0	115650
161	965	460	988	463	1039	459	1035	455	1020	455	1008	1	116109
162	460	988	463	1039	459	1035	455	1020	455	1008	455	0	117144
163	988	463	1039	459	1035	455	1020	455	1008	455	1008	1	117599
164	463	1039	459	1035	455	1020	455	1008	455	1008	459	0	118619
165	1039	459	1035	455	1020	455	1008	455	1008	459	1062	1	119074
166	459	1035	455	1020	455	1008	455	1008	459	1062	455	0	120082
167	1035	455	1020	455	1008	455	1008	459	1062	455	1067	1	120537
168	455	1020	455	1008	455	1008	459	1062	455	1067	455	0	121545
169	1020	455	1008	455	1008	459	1062	455	1067	455	1078	1	122004
170	455	1008	455	1008	459	1062	455	1067	455	1078	455	0	123066
171	1008	455	1008	459	1062	455	1067	455	1078	455	1062	1	123521
172	455	1008	459	1062	455	1067	455	1078	455	1062	451	0	124588
173	1008	459	1062	455	1067	455	1078	455	1062	451	1032	1	125043
174	459	1062	455	1067	455	1078	455	1062	451	1032	455	0	126121
175	1062	455	1067	455	1078	455	1062	451	1032	455	1015	1	126576
176	455	1067	455	1078	455	1062	451	1032	455	1015	456	0	127638
177	1067	455	1078	455	1062	451	1032	455	1015	456	1004	1	128089
178	455	1078	455	1062	451	1032	455	1015	456	1004	455	0	129121
179	1078	455	1062	451	1032	455	1015	456	1004	455	1019	1	129576
180	455	1062	451	1032	455	1015	456	1004	455	1019	456	0	130591
181	1062	451	1032	455	1015	456	1004	455	1019	456	1015	1	131047
182	451	1032	455	1015	456	1004	455	1019	456	1015	451	0	132051
183	1032	455	1015	456	1004	455	1019	456	1015	451	1004	1	132506
184	455	1015	456	1004	455	1019	456	1015	451	1004	460	0	133525
185	1015	456	1004	455	1019	456	1015	451	1004	460	1007	1	133981
186	456	1004	455	1019	456	1015	451	1004	460	1007	452	0	134996
187	1004	455	1019	456	1015	451	1004	460	1007	452	1004	1	135447
188	455	1019	456	1015	451	1004	460	1007	452	1004	459	0	136451
189	1019	456	1015	451	1004	460	1007	452	1004	459	1015	1	136911
190	456	1015	451	1004	460	1007	452	1004	459	1015	456	0	137918
191	1015	451	1004	460	1007	452	1004	459	1015	456	1015	1	138370
192	451	1004	460	1007	452	1004	459	1015	456	1015	455	0	139374
193	1004	460	1007	452	1004	459	1015	456	1015	455	1059	1	139833
194	460	1007	452	1004	459	1015	456	1015	455	1059	455	0	140848
195	1007	452	1004	459	1015	456	1015	455	1059	455	1093	1	141304
196	452	1004	459	1015	456	1015	455	1059	455	1093	452	0	142319
197	1004	459	1015	456	1015	455	1059	455	1093	452	1109	1	142774
198	459	1015	456	1015	455	1059	455	1093	452	1109	451	0	143833
199	1015	456	1015	455	1059	455	1093	452	1109	451	1039	1	144288
200	456	1015	455	1059	455	1093	452	1109	451	1039	455	0	145381
201	1015	455	1059	455	1093	452	1109	451	1039	455	1004	1	145833
202	455	1059	455	1093	452	1109	451	1039	455	1004	463	0	146942
203	1059	455	1093	452	1109	451	1039	455	1004	463	1055	1	147393
204	455	1093	452	1109	451	1039	455	1004	463	1055	455	0	148432
205	1093	452	1109	451	1039	455	1004	463	1055	455	1101	1	148887
206	452	1109	451	1039	455	1004	463	1055	455	1101	455	0	149891
207	1109	451	1039	455	1004	463	1055	455	1101	455	1140	1	150354
208	451	1039	455	1004	463	1055	455	1101	455	1140	452	0	151409
209	1039	455	1004	463	1055	455	1101	455	1140	452	1085	1	151864
210	455	1004	463	1055	455	1101	455	1140	452	1085	459	0	152965
211	1004	463	1055	455	1101	455	1140	452	1085	459	1117	1	153420
212	463	1055	455	1101	455	1140	452	1085	459	1117	455	0	154560
213	1055	455	1101	455	1140	452	1085	459	1117	455	1070	1	155012
214	455	1101	455	1140	452	1085	459	1117	455	1070	452	0	156097
215	1101	455	1140	452	1085	459	1117	455	1070	452	1043	1	156556
216	455	1140	452	1085	459	1117	455	1070	452	1043	459	0	157673
217	1140	452	1085	459	1117	455	1070	452	1043	459	1043	1	158128
218	452	1085	459	1117	455	1070	452	1043	459	1043	455	0	159198
219	1085	459	1117	455	1070	452	1043	459	1043	455	1062	1	159650
220	459	1117	455	1070	452	1043	459	1043	455	1062	463	0	160693
221	1117	455	1070	452	1043	459	1043	455	1062	463	1035	1	161152
222	455	1070	452	1043	459	1043	455	1062	463	1035	455	0	162195
223	1070	452	1043	459	1043	455	1062	463	1035	455	981	1	162650
224	452	1043	459	1043	455	1062	463	1035	455	981	471	0	163712
225	1043	459	1043	455	1062	463	1035	455	981	471	992	1	164175
226	459	1043	455	1062	463	1035	455	981	471	992	459	0	165210
227	1043	455	1062	463	1035	455	981	471	992	459	981	1	165665
228	455	1062	463	1035	455	981	471	992	459	981	463	0	166646
229	1062	463	1035	455	981	471	992	459	981	463	1023	1	167117
230	463	1035	455	981	471	992	459	981	463	1023	459	0	168109
231	1035	455	981	471	992	459	981	463	1023	459	1027	1	168568
232	455	981	471	992	459	981	463	1023	459	1027	463	0	169549
233	981	471	992	459	981	463	1023	459	1027	463	1070	1	170012
234	471	992	459	981	463	1023	459	1027	463	1070	460	0	171035
235	992	459	981	463	1023	459	1027	463	1070	460	1132	1	171494
236	459	981	463	1023	459	1027	463	1070	460	1132	451	0	172521
237	981	463	1023	459	1027	463	1070	460	1132	451	1063	1	172984
238	463	1023	459	1027	463	1070	460	1132	451	1063	463	0	174054
239	1023	459	1027	463	1070	460	1132	451	1063	463	1019	1	174514
240	459	1027	463	1070	460	1132	451	1063	463	1019	459	0	175646
241	1027	463	1070	460	1132	451	1063	463	1019	459	1004	1	176097
242	463	1070	460	1132	451	1063	463	1019	459	1004	467	0	177160
243	1070	460	1132	451	1063	463	1019	459	1004	467	1058	1	177623
244	460	1132	451	1063	463	1019	459	1004	467	1058	456	0	178642
245	1132	451	1063	463	1019	459	1004	467	1058	456	1085	1	179101
246	451	1063	463	1019	459	1004	467	1058	456	1085	459	0	180105
247	1063	463	1019	459	1004	467	1058	456	1085	459	1074	1	180572
248	463	1019	459	1004	467	1058	456	1085	459	1074	459	0	181630
249	1019	459	1004	467	1058	456	1085	459	1074	459	1028	1	182086
250	459	1004	467	1058	456	1085	459	1074	459	1028	459	0	183171
251	1004	467	1058	456	1085	459	1074	459	1028	459	1023	1	183630
252	467	1058	456	1085	459	1074	459	1028	459	1023	463	0	184704
253	1058	456	1085	459	1074	459	1028	459	1023	463	1039	1	185163
254	456	1085	459	1074	459	1028	459	1023	463	1039	459	0	186191
255	1085	459	1074	459	1028	459	1023	463	1039	459	1000	1	186650
256	459	1074	459	1028	459	1023	463	1039	459	1000	467	0	187673
257	1074	459	1028	459	1023	463	1039	459	1000	467	1016	1	188136
258	459	1028	459	1023	463	1039	459	1000	467	1016	459	0	189175
259	1028	459	1023	463	1039	459	1000	467	1016	459	1031	1	189634
260	459	1023	463	1039	459	1000	467	1016	459	1031	463	0	190634
261	1023	463	1039	459	1000	467	1016	459	1031	463	1051	1	191101
262	463	1039	459	1000	467	1016	459	1031	463	1051	463	0	192117
263	1039	459	1000	467	1016	459	1031	463	1051	463	1031	1	192576
264	459	1000	467	1016	459	1031	463	1051	463	1031	463	0	193607
265	1000	467	1016	459	1031	463	1051	463	1031	463	1050	1	194070
266	467	1016	459	1031	463	1051	463	1031	463	1050	463	0	195121
267	1016	459	1031	463	1051	463	1031	463	1050	463	1055	1	195584
268	459	1031	463	1051	463	1031	463	1050	463	1055	455	0	196615
269	1031	463	1051	463	1031	463	1050	463	1055	455	1016	1	197078
270	463	1051	463	1031	463	1050	463	1055	455	1016	463	0	198128
271	1051	463	1031	463	1050	463	1055	455	1016	463	1015	1	198591
272	463	1031	463	1050	463	1055	455	1016	463	1015	463	0	199646
273	1031	463	1050	463	1055	455	1016	463	1015	463	985	1	200101
274	463	1050	463	1055	455	1016	463	1015	463	985	463	0	201117
275	1050	463	1055	455	1016	463	1015	463	985	463	996	1	201580
276	463	1055	455	1016	463	1015	463	985	463	996	463	0	202595
277	1055	455	1016	463	1015	463	985	463	996	463	1012	1	203058
278	455	1016	463	1015	463	985	463	996	463	1012	455	0	204043
279	1016	463	1015	463	985	463	996	463	1012	455	980	1	204506
280	463	1015	463	985	463	996	463	1012	455	980	463	0	205502
281	1015	463	985	463	996	463	1012	455	980	463	1012	1	205965
282	463	985	463	996	463	1012	455	980	463	1012	459	0	206977
283	985	463	996	463	1012	455	980	463	1012	459	981	1	207432
284	463	996	463	1012	455	980	463	1012	459	981	459	0	208412
285	996	463	1012	455	980	463	1012	459	981	459	1004	1	208875
286	463	1012	455	980	463	1012	459	981	459	1004	459	0	209887
287	1012	455	980	463	1012	459	981	459	1004	459	1027	1	210346
288	455	980	463	1012	459	981	459	1004	459	1027	452	0	211327
289	980	463	1012	459	981	459	1004	459	1027	452	1062	1	211786
290	463	1012	459	981	459	1004	459	1027	452	1062	455	0	212790
291	1012	459	981	459	1004	459	1027	452	1062	455	1129	1	213249
292	459	981	459	1004	459	1027	452	1062	455	1129	451	0	214276
293	981	459	1004	459	1027	452	1062	455	1129	451	1101	1	214728
294	459	1004	459	1027	452	1062	455	1129	451	1101	451	0	215790
295	1004	459	1027	452	1062	455	1129	451	1101	451	1137	1	216245
296	459	1027	452	1062	455	1129	451	1101	451	1137	447	0	217374
297	1027	452	1062	455	1129	451	1101	451	1137	447	1093	1	217825
298	452	1062	455	1129	451	1101	451	1137	447	1093	452	0	218926
299	1062	455	1129	451	1101	451	1137	447	1093	452	1113	1	219377
300	455	1129	451	1101	451	1137	447	1093	452	1113	447	0	220514
301	1129	451	1101	451	1137	447	1093	452	1113	447	1086	1	220961
302	451	1101	451	1137	447	1093	452	1113	447	1086	443	0	222054
303	1101	451	1137	447	1093	452	1113	447	1086	443	1035	1	222506
304	451	1137	447	1093	452	1113	447	1086	443	1035	456	0	223619
305	1137	447	1093	452	1113	447	1086	443	1035	456	1046	1	224066
306	447	1093	452	1113	447	1086	443	1035	456	1046	452	0	225152
307	1093	452	1113	447	1086	443	1035	456	1046	452	1050	1	225595
308	452	1113	447	1086	443	1035	456	1046	452	1050	452	0	226630
309	1113	447	1086	443	1035	456	1046	452	1050	452	1070	1	227086
310	447	1086	443	1035	456	1046	452	1050	452	1070	451	0	228132
311	1086	443	1035	456	1046	452	1050	452	1070	451	1070	1	228584
312	443	1035	456	1046	452	1050	452	1070	451	1070	448	0	229634
313	1035	456	1046	452	1050	452	1070	451	1070	448	1050	1	230086
314	456	1046	452	1050	452	1070	451	1070	448	1050	451	0	231156
315	1046	452	1050	452	1070	451	1070	448	1050	451	1109	1	231607
316	452	1050	452	1070	451	1070	448	1050	451	1109	448	0	232677
317	1050	452	1070	451	1070	448	1050	451	1109	448	1105	1	233125
318	452	1070	451	1070	448	1050	451	1109	448	1105	451	0	234175
319	1070	451	1070	448	1050	451	1109	448	1105	451	1125	1	234626
320	451	1070	448	1050	451	1109	448	1105	451	1125	447	0	235735
321	1070	448	1050	451	1109	448	1105	451	1125	447	1109	1	236183
322	448	1050	451	1109	448	1105	451	1125	447	1109	444	0	237288
323	1050	451	1109	448	1105	451	1125	447	1109	444	1082	1	237739
324	451	1109	448	1105	451	1125	447	1109	444	1082	451	0	238864
325	1109	448	1105	451	1125	447	1109	444	1082	451	1074	1	239311
326	448	1105	451	1125	447	1109	444	1082	451	1074	443	0	240420
327	1105	451	1125	447	1109	444	1082	451	1074	443	1051	1	240864
328	451	1125	447	1109	444	1082	451	1074	443	1051	447	0	241946
329	1125	447	1109	444	1082	451	1074	443	1051	447	1035	1	242397
330	447	1109	444	1082	451	1074	443	1051	447	1035	448	0	243471
331	1109	444	1082	451	1074	443	1051	447	1035	448	1016	1	243914
332	444	1082	451	1074	443	1051	447	1035	448	1016	443	0	244965
333	1082	451	1074	443	1051	447	1035	448	1016	443	1008	1	245412
334	451	1074	443	1051	447	1035	448	1016	443	1008	451	0	246447
335	1074	443	1051	447	1035	448	1016	443	1008	451	1055	1	246895
336	443	1051	447	1035	448	1016	443	1008	451	1055	447	0	247911
337	1051	447	1035	448	1016	443	1008	451	1055	447	1090	1	248354
338	447	1035	448	1016	443	1008	451	1055	447	1090	443	0	249362
339	1035	448	1016	443	1008	451	1055	447	1090	443	1047	1	249813
340	448	1016	443	1008	451	1055	447	1090	443	1047	451	0	250868
341	1016	443	1008	451	1055	447	1090	443	1047	451	1035	1	251315
342	443	1008	451	1055	447	1090	443	1047	451	1035	452	0	252405
343	1008	451	1055	447	1090	443	1047	451	1035	452	1004	1	252848
344	451	1055	447	1090	443	1047	451	1035	452	1004	455	0	253895
345	1055	447	1090	443	1047	451	1035	452	1004	455	1039	1	254346
346	447	1090	443	1047	451	1035	452	1004	455	1039	447	0	255381
347	1090	443	1047	451	1035	452	1004	455	1039	447	1039	1	255833
348	443	1047	451	1035	452	1004	455	1039	447	1039	451	0	256837
349	1047	451	1035	452	1004	455	1039	447	1039	451	1109	1	257292
350	451	1035	452	1004	455	1039	447	1039	451	1109	444	0	258331
351	1035	452	1004	455	1039	447	1039	451	1109	444	1113	1	258778
352	452	1004	455	1039	447	1039	451	1109	444	1113	443	0	259817
353	1004	455	1039	447	1039	451	1109	444	1113	443	1098	1	260268
354	455	1039	447	1039	451	1109	444	1113	443	1098	443	0	261377
355	1039	447	1039	451	1109	444	1113	443	1098	443	1086	1	261821
356	447	1039	451	1109	444	1113	443	1098	443	1086	447	0	262934
357	1039	451	1109	444	1113	443	1098	443	1086	447	1125	1	263377
358	451	1109	444	1113	443	1098	443	1086	447	1125	443	0	264475
359	1109	444	1113	443	1098	443	1086	447	1125	443	1121	1	264918
360	444	1113	443	1098	443	1086	447	1125	443	1121	440	0	266004
361	1113	443	1098	443	1086	447	1125	443	1121	440	389	1	266451
362	443	1098	443	1086	447	1125	443	1121	440	389	727	0	267576
363	1098	443	1086	447	1125	443	1121	440	389	727	464	1	268019
364	443	1086	447	1125	443	1121	440	389	727	464	1151	0	269140
365	1086	447	1125	443	1121	440	389	727	464	1151	444	1	269580
366	447	1125	443	1121	440	389	727	464	1151	444	1163	0	269969
367	1125	443	1121	440	389	727	464	1151	444	1163	444	0	270696
368	443	1121	440	389	727	464	1151	444	1163	444	334	1	271160
369	1121	440	389	727	464	1151	444	1163	444	334	810	0	272311
370	440	389	727	464	1151	444	1163	444	334	810	447	1	272755
371	389	727	464	1151	444	1163	444	334	810	447	1074	0	273918
372	727	464	1151	444	1163	444	334	810	447	1074	452	1	274362
373	464	1151	444	1163	444	334	810	447	1074	452	1101	1	274696
374	1151	444	1163	444	334	810	447	1074	452	1101	447	0	275506
375	444	1163	444	334	810	447	1074	452	1101	447	1113	1	275953
376	1163	444	334	810	447	1074	452	1101	447	1113	444	0	277027
377	444	334	810	447	1074	452	1101	447	1113	444	1089	1	277479
378	334	810	447	1074	452	1101	447	1113	444	1089	452	0	278580
379	810	447	1074	452	1101	447	1113	444	1089	452	1136	1	279027
380	447	1074	452	1101	447	1113	444	1089	452	1136	447	0	280140
381	1074	452	1101	447	1113	444	1089	452	1136	447	1101	1	280584
382	452	1101	447	1113	444	1089	452	1136	447	1101	448	0	281673
383	1101	447	1113	444	1089	452	1136	447	1101	448	1093	1	282125
384	447	1113	444	1089	452	1136	447	1101	448	1093	452	0	283261
385	1113	444	1089	452	1136	447	1101	448	1093	452	1062	1	283708
386	444	1089	452	1136	447	1101	448	1093	452	1062	447	0	284809
387	1089	452	1136	447	1101	448	1093	452	1062	447	1059	1	285257
388	452	1136	447	1101	448	1093	452	1062	447	1059	455	0	286350
389	1136	447	1101	448	1093	452	1062	447	1059	455	1202	1	286802
390	447	1101	448	1093	452	1062	447	1059	455	1202	448	0	287864
391	1101	448	1093	452	1062	447	1059	455	1202	448	338	1	288311
392	448	1093	452	1062	447	1059	455	1202	448	338	786	0	289370
393	1093	452	1062	447	1059	455	1202	448	338	786	455	1	289825
394	452	1062	447	1059	455	1202	448	338	786	455	1129	0	291027
395	1062	447	1059	455	1202	448	338	786	455	1129	447	1	291475
396	447	1059	455	1202	448	338	786	455	1129	447	1121	1	291813
397	1059	455	1202	448	338	786	455	1129	447	1121	444	0	292599
398	455	1202	448	338	786	455	1129	447	1121	444	1144	1	293054
399	1202	448	338	786	455	1129	447	1121	444	1144	451	0	294183
400	448	338	786	455	1129	447	1121	444	1144	451	1167	1	294630
401	338	786	455	1129	447	1121	444	1144	451	1167	444	0	295751
402	786	455	1129	447	1121	444	1144	451	1167	444	1136	1	296195
403	455	1129	447	1121	444	1144	451	1167	444	1136	447	0	297339
404	1129	447	1121	444	1144	451	1167	444	1136	447	1125	1	297790
405	447	1121	444	1144	451	1167	444	1136	447	1125	451	0	298957
406	1121	444	1144	451	1167	444	1136	447	1125	451	1028	1	299401
407	444	1144	451	1167	444	1136	447	1125	451	1028	455	0	300537
408	1144	451	1167	444	1136	447	1125	451	1028	455	1035	1	300984
409	451	1167	444	1136	447	1125	451	1028	455	1035	455	0	302109
410	1167	444	1136	447	1125	451	1028	455	1035	455	1058	1	302560
411	444	1136	447	1125	451	1028	455	1035	455	1058	452	0	303588
412	1136	447	1125	451	1028	455	1035	455	1058	452	1113	1	304043
413	447	1125	451	1028	455	1035	455	1058	452	1113	447	0	305078
414	1125	451	1028	455	1035	455	1058	452	1113	447	1097	1	305533
415	451	1028	455	1035	455	1058	452	1113	447	1097	448	0	306591
416	1028	455	1035	455	1058	452	1113	447	1097	448	1089	1	307043
417	455	1035	455	1058	452	1113	447	1097	448	1089	452	0	308156
418	1035	455	1058	452	1113	447	1097	448	1089	452	1155	1	308603
419	455	1058	452	1113	447	1097	448	1089	452	1155	448	0	309700
420	1058	452	1113	447	1097	448	1089	452	1155	448	1105	1	310148
421	452	1113	447	1097	448	1089	452	1155	448	1105	451	0	311237
422	1113	447	1097	448	1089	452	1155	448	1105	451	1082	1	311689
423	447	1097	448	1089	452	1155	448	1105	451	1082	451	0	312844
424	1097	448	1089	452	1155	448	1105	451	1082	451	1086	1	313292
425	448	1089	452	1155	448	1105	451	1082	451	1086	447	0	314397
