index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
153	1163	821	825	821	790	572	1050	821	829	860	864	1	126759
154	821	825	821	790	572	1050	821	829	860	864	498	0	127809
155	825	821	790	572	1050	821	829	860	864	498	1171	0	128630
156	821	790	572	1050	821	829	860	864	498	1171	786	0	129459
157	790	572	1050	821	829	860	864	498	1171	786	790	0	130319
158	572	1050	821	829	860	864	498	1171	786	790	774	0	131183
159	1050	821	829	860	864	498	1171	786	790	774	755	1	131681
160	821	829	860	864	498	1171	786	790	774	755	584	0	132852
161	829	860	864	498	1171	786	790	774	755	584	899	0	133638
162	860	864	498	1171	786	790	774	755	584	899	786	0	134428
163	864	498	1171	786	790	774	755	584	899	786	910	0	135202
164	498	1171	786	790	774	755	584	899	786	910	506	0	135957
165	1171	786	790	774	755	584	899	786	910	506	1292	1	136541
166	786	790	774	755	584	899	786	910	506	1292	813	0	137440
167	790	774	755	584	899	786	910	506	1292	813	662	0	138226
168	774	755	584	899	786	910	506	1292	813	662	1085	0	139136
169	755	584	899	786	910	506	1292	813	662	1085	852	1	139642
170	584	899	786	910	506	1292	813	662	1085	852	790	0	140934
171	899	786	910	506	1292	813	662	1085	852	790	782	0	141747
172	786	910	506	1292	813	662	1085	852	790	782	802	1	142409
173	910	506	1292	813	662	1085	852	790	782	802	626	0	143494
174	506	1292	813	662	1085	852	790	782	802	626	981	0	144346
175	1292	813	662	1085	852	790	782	802	626	981	778	0	145136
176	813	662	1085	852	790	782	802	626	981	778	837	0	145918
177	662	1085	852	790	782	802	626	981	778	837	513	0	146720
178	1085	852	790	782	802	626	981	778	837	513	1230	1	147346
179	852	790	782	802	626	981	778	837	513	1230	844	0	148327
180	790	782	802	626	981	778	837	513	1230	844	825	0	149105
181	782	802	626	981	778	837	513	1230	844	825	841	0	149942
182	802	626	981	778	837	513	1230	844	825	841	840	1	150455
183	626	981	778	837	513	1230	844	825	841	840	556	0	151685
184	981	778	837	513	1230	844	825	841	840	556	1156	0	152529
185	778	837	513	1230	844	825	841	840	556	1156	790	0	153354
186	837	513	1230	844	825	841	840	556	1156	790	805	0	154195
187	513	1230	844	825	841	840	556	1156	790	805	841	0	155035
188	1230	844	825	841	840	556	1156	790	805	841	836	1	155591
189	844	825	841	840	556	1156	790	805	841	836	534	0	156747
190	825	841	840	556	1156	790	805	841	836	534	1202	0	157537
191	841	840	556	1156	790	805	841	836	534	1202	825	0	158342
192	840	556	1156	790	805	841	836	534	1202	825	797	0	159183
193	556	1156	790	805	841	836	534	1202	825	797	825	0	160019
194	1156	790	805	841	836	534	1202	825	797	825	825	1	160553
195	790	805	841	836	534	1202	825	797	825	825	572	0	161755
196	805	841	836	534	1202	825	797	825	825	572	1179	0	162580
197	841	836	534	1202	825	797	825	825	572	1179	848	0	163377
198	836	534	1202	825	797	825	825	572	1179	848	810	0	164202
199	534	1202	825	797	825	825	572	1179	848	810	856	0	165027
200	1202	825	797	825	825	572	1179	848	810	856	844	1	165599
201	825	797	825	825	572	1179	848	810	856	844	541	0	166778
202	797	825	825	572	1179	848	810	856	844	541	1090	0	167626
203	825	825	572	1179	848	810	856	844	541	1090	813	0	168436
204	825	572	1179	848	810	856	844	541	1090	813	825	0	169292
205	572	1179	848	810	856	844	541	1090	813	825	844	0	170136
206	1179	848	810	856	844	541	1090	813	825	844	864	1	170677
207	848	810	856	844	541	1090	813	825	844	864	510	0	171767
208	810	856	844	541	1090	813	825	844	864	510	1225	0	172580
209	856	844	541	1090	813	825	844	864	510	1225	899	0	173405
210	844	541	1090	813	825	844	864	510	1225	899	576	0	174249
211	541	1090	813	825	844	864	510	1225	899	576	1195	0	175113
212	1090	813	825	844	864	510	1225	899	576	1195	856	1	175623
213	813	825	844	864	510	1225	899	576	1195	856	863	0	176848
214	825	844	864	510	1225	899	576	1195	856	863	891	0	177747
215	844	864	510	1225	899	576	1195	856	863	891	853	1	178323
216	864	510	1225	899	576	1195	856	863	891	853	501	0	179518
217	510	1225	899	576	1195	856	863	891	853	501	1265	0	180374
218	1225	899	576	1195	856	863	891	853	501	1265	860	0	181237
219	899	576	1195	856	863	891	853	501	1265	860	584	0	182128
220	576	1195	856	863	891	853	501	1265	860	584	1105	0	182981
221	1195	856	863	891	853	501	1265	860	584	1105	809	1	183482
222	856	863	891	853	501	1265	860	584	1105	809	790	0	184747
223	863	891	853	501	1265	860	584	1105	809	790	809	0	185607
224	891	853	501	1265	860	584	1105	809	790	809	833	1	186191
225	853	501	1265	860	584	1105	809	790	809	833	572	0	187296
226	501	1265	860	584	1105	809	790	809	833	572	1117	0	188105
227	1265	860	584	1105	809	790	809	833	572	1117	774	0	188895
228	860	584	1105	809	790	809	833	572	1117	774	759	0	189704
229	584	1105	809	790	809	833	572	1117	774	759	766	0	190537
230	1105	809	790	809	833	572	1117	774	759	766	767	1	191109
231	809	790	809	833	572	1117	774	759	766	767	572	0	192226
232	790	809	833	572	1117	774	759	766	767	572	1027	0	193000
233	809	833	572	1117	774	759	766	767	572	1027	794	0	193759
234	833	572	1117	774	759	766	767	572	1027	794	801	0	194525
235	572	1117	774	759	766	767	572	1027	794	801	786	0	195292
236	1117	774	759	766	767	572	1027	794	801	786	806	1	195864
237	774	759	766	767	572	1027	794	801	786	806	568	0	196891
238	759	766	767	572	1027	794	801	786	806	568	1089	0	197685
239	766	767	572	1027	794	801	786	806	568	1089	759	0	198486
240	767	572	1027	794	801	786	806	568	1089	759	736	0	199272
241	572	1027	794	801	786	806	568	1089	759	736	793	0	200078
242	1027	794	801	786	806	568	1089	759	736	793	868	1	200646
243	794	801	786	806	568	1089	759	736	793	868	498	0	201735
244	801	786	806	568	1089	759	736	793	868	498	1199	0	202494
245	786	806	568	1089	759	736	793	868	498	1199	770	0	203230
246	806	568	1089	759	736	793	868	498	1199	770	786	0	204023
247	568	1089	759	736	793	868	498	1199	770	786	833	0	204891
248	1089	759	736	793	868	498	1199	770	786	833	871	1	205389
249	759	736	793	868	498	1199	770	786	833	871	491	0	206588
250	736	793	868	498	1199	770	786	833	871	491	1225	0	207358
251	793	868	498	1199	770	786	833	871	491	1225	821	0	208144
252	868	498	1199	770	786	833	871	491	1225	821	837	0	208977
253	498	1199	770	786	833	871	491	1225	821	837	840	0	209848
254	1199	770	786	833	871	491	1225	821	837	840	802	1	210339
255	770	786	833	871	491	1225	821	837	840	802	564	0	211564
256	786	833	871	491	1225	821	837	840	802	564	1109	0	212385
257	833	871	491	1225	821	837	840	802	564	1109	868	0	213222
258	871	491	1225	821	837	840	802	564	1109	868	661	0	214062
259	491	1225	821	837	840	802	564	1109	868	661	1074	0	214864
260	1225	821	837	840	802	564	1109	868	661	1074	798	1	215428
261	821	837	840	802	564	1109	868	661	1074	798	794	0	216537
262	837	840	802	564	1109	868	661	1074	798	794	786	0	217405
263	840	802	564	1109	868	661	1074	798	794	786	801	1	218066
264	802	564	1109	868	661	1074	798	794	786	801	529	0	219140
265	564	1109	868	661	1074	798	794	786	801	529	1090	0	219938
266	1109	868	661	1074	798	794	786	801	529	1090	797	0	220732
267	868	661	1074	798	794	786	801	529	1090	797	825	0	221518
268	661	1074	798	794	786	801	529	1090	797	825	860	0	222319
269	1074	798	794	786	801	529	1090	797	825	860	864	1	222848
270	798	794	786	801	529	1090	797	825	860	864	514	0	223938
271	794	786	801	529	1090	797	825	860	864	514	1186	0	224735
272	786	801	529	1090	797	825	860	864	514	1186	860	0	225560
273	801	529	1090	797	825	860	864	514	1186	860	872	0	226420
274	529	1090	797	825	860	864	514	1186	860	872	895	0	227284
275	1090	797	825	860	864	514	1186	860	872	895	833	1	227798
276	797	825	860	864	514	1186	860	872	895	833	509	0	228984
277	825	860	864	514	1186	860	872	895	833	509	1238	0	229844
278	860	864	514	1186	860	872	895	833	509	1238	797	0	230716
279	864	514	1186	860	872	895	833	509	1238	797	786	0	231611
280	514	1186	860	872	895	833	509	1238	797	786	817	0	232444
281	1186	860	872	895	833	509	1238	797	786	817	891	1	232953
282	860	872	895	833	509	1238	797	786	817	891	506	0	234191
283	872	895	833	509	1238	797	786	817	891	506	1280	0	234988
284	895	833	509	1238	797	786	817	891	506	1280	841	0	235774
285	833	509	1238	797	786	817	891	506	1280	841	591	0	236591
286	509	1238	797	786	817	891	506	1280	841	591	1218	0	237482
287	1238	797	786	817	891	506	1280	841	591	1218	860	1	237988
288	797	786	817	891	506	1280	841	591	1218	860	654	0	239268
289	786	817	891	506	1280	841	591	1218	860	654	1082	0	240109
290	817	891	506	1280	841	591	1218	860	654	1082	852	1	240700
291	891	506	1280	841	591	1218	860	654	1082	852	848	0	241918
292	506	1280	841	591	1218	860	654	1082	852	848	813	0	242778
293	1280	841	591	1218	860	654	1082	852	848	813	848	1	243432
294	841	591	1218	860	654	1082	852	848	813	848	545	0	244514
295	591	1218	860	654	1082	852	848	813	848	545	1148	0	245366
296	1218	860	654	1082	852	848	813	848	545	1148	786	0	246214
297	860	654	1082	852	848	813	848	545	1148	786	806	0	247027
298	654	1082	852	848	813	848	545	1148	786	806	832	0	247875
299	1082	852	848	813	848	545	1148	786	806	832	841	1	248420
300	852	848	813	848	545	1148	786	806	832	841	490	0	249568
301	848	813	848	545	1148	786	806	832	841	490	1257	0	250354
302	813	848	545	1148	786	806	832	841	490	1257	856	0	251160
303	848	545	1148	786	806	832	841	490	1257	856	599	0	251992
304	545	1148	786	806	832	841	490	1257	856	599	1140	0	252833
305	1148	786	806	832	841	490	1257	856	599	1140	809	1	253323
306	786	806	832	841	490	1257	856	599	1140	809	771	0	254580
307	806	832	841	490	1257	856	599	1140	809	771	763	0	255436
308	832	841	490	1257	856	599	1140	809	771	763	793	1	256035
309	841	490	1257	856	599	1140	809	771	763	793	611	0	257175
310	490	1257	856	599	1140	809	771	763	793	611	1074	0	257984
311	1257	856	599	1140	809	771	763	793	611	1074	817	0	258755
312	856	599	1140	809	771	763	793	611	1074	817	794	0	259518
313	599	1140	809	771	763	793	611	1074	817	794	770	0	260311
314	1140	809	771	763	793	611	1074	817	794	770	751	1	260922
315	809	771	763	793	611	1074	817	794	770	751	724	0	261996
316	771	763	793	611	1074	817	794	770	751	724	720	0	262813
317	763	793	611	1074	817	794	770	751	724	720	712	0	263607
318	793	611	1074	817	794	770	751	724	720	712	693	0	264377
319	611	1074	817	794	770	751	724	720	712	693	552	0	265128
320	1074	817	794	770	751	724	720	712	693	552	848	0	265852
321	817	794	770	751	724	720	712	693	552	848	689	0	266572
322	794	770	751	724	720	712	693	552	848	689	720	0	267284
323	770	751	724	720	712	693	552	848	689	720	798	0	267977
324	751	724	720	712	693	552	848	689	720	798	821	1	268529
325	724	720	712	693	552	848	689	720	798	821	821	0	269377
326	720	712	693	552	848	689	720	798	821	821	541	0	270066
327	712	693	552	848	689	720	798	821	821	541	1116	0	270786
328	693	552	848	689	720	798	821	821	541	1116	810	0	271584
329	552	848	689	720	798	821	821	541	1116	810	805	0	272405
330	848	689	720	798	821	821	541	1116	810	805	798	0	273226
331	689	720	798	821	821	541	1116	810	805	798	786	1	273767
332	720	798	821	821	541	1116	810	805	798	786	552	0	274883
333	798	821	821	541	1116	810	805	798	786	552	1031	0	275693
334	821	821	541	1116	810	805	798	786	552	1031	747	0	276498
335	821	541	1116	810	805	798	786	552	1031	747	751	0	277296
336	541	1116	810	805	798	786	552	1031	747	751	592	0	278082
337	1116	810	805	798	786	552	1031	747	751	592	945	1	278634
338	810	805	798	786	552	1031	747	751	592	945	767	0	279665
339	805	798	786	552	1031	747	751	592	945	767	778	0	280412
340	798	786	552	1031	747	751	592	945	767	778	584	0	281163
341	786	552	1031	747	751	592	945	767	778	584	996	1	281755
342	552	1031	747	751	592	945	767	778	584	996	755	0	282700
343	1031	747	751	592	945	767	778	584	996	755	755	0	283467
344	747	751	592	945	767	778	584	996	755	755	599	0	284245
345	751	592	945	767	778	584	996	755	755	599	945	1	284829
346	592	945	767	778	584	996	755	755	599	945	763	0	285825
347	945	767	778	584	996	755	755	599	945	763	759	0	286580
348	767	778	584	996	755	755	599	945	763	759	607	0	287335
349	778	584	996	755	755	599	945	763	759	607	891	1	287934
350	584	996	755	755	599	945	763	759	607	891	747	0	288879
351	996	755	755	599	945	763	759	607	891	747	755	0	289642
352	755	755	599	945	763	759	607	891	747	755	688	0	290401
353	755	599	945	763	759	607	891	747	755	688	857	1	291008
354	599	945	763	759	607	891	747	755	688	857	797	0	291899
355	945	763	759	607	891	747	755	688	857	797	841	0	292646
356	763	759	607	891	747	755	688	857	797	841	863	0	293401
357	759	607	891	747	755	688	857	797	841	863	818	1	294089
358	607	891	747	755	688	857	797	841	863	818	797	0	294946
359	891	747	755	688	857	797	841	863	818	797	588	0	295743
360	747	755	688	857	797	841	863	818	797	588	1070	0	296584
361	755	688	857	797	841	863	818	797	588	1070	790	0	297447
362	688	857	797	841	863	818	797	588	1070	790	801	0	298265
363	857	797	841	863	818	797	588	1070	790	801	794	0	299062
364	797	841	863	818	797	588	1070	790	801	794	817	1	299650
365	841	863	818	797	588	1070	790	801	794	817	588	0	300720
366	863	818	797	588	1070	790	801	794	817	588	1097	0	301510
367	818	797	588	1070	790	801	794	817	588	1097	809	0	302311
368	797	588	1070	790	801	794	817	588	1097	809	798	0	303105
369	588	1070	790	801	794	817	588	1097	809	798	774	0	303922
370	1070	790	801	794	817	588	1097	809	798	774	782	1	304510
371	790	801	794	817	588	1097	809	798	774	782	588	0	305607
372	801	794	817	588	1097	809	798	774	782	588	1008	0	306416
373	794	817	588	1097	809	798	774	782	588	1008	762	0	307214
374	817	588	1097	809	798	774	782	588	1008	762	740	0	307988
375	588	1097	809	798	774	782	588	1008	762	740	595	0	308770
376	1097	809	798	774	782	588	1008	762	740	595	837	1	309358
377	809	798	774	782	588	1008	762	740	595	837	700	0	310366
378	798	774	782	588	1008	762	740	595	837	700	681	0	311128
379	774	782	588	1008	762	740	595	837	700	681	681	0	311868
380	782	588	1008	762	740	595	837	700	681	681	673	1	312463
381	588	1008	762	740	595	837	700	681	681	673	669	0	313300
382	1008	762	740	595	837	700	681	681	673	669	654	0	314000
383	762	740	595	837	700	681	681	673	669	654	654	0	314681
384	740	595	837	700	681	681	673	669	654	654	642	0	315362
385	595	837	700	681	681	673	669	654	654	642	642	0	316035
386	837	700	681	681	673	669	654	654	642	642	646	0	316704
387	700	681	681	673	669	654	654	642	642	646	646	0	317358
388	681	681	673	669	654	654	642	642	646	646	642	0	318012
389	681	673	669	654	654	642	642	646	646	642	634	0	318654
390	673	669	654	654	642	642	646	646	642	634	630	0	319296
391	669	654	654	642	642	646	646	642	634	630	634	0	319942
392	654	654	642	642	646	646	642	634	630	634	631	0	320588
393	654	642	642	646	646	642	634	630	634	631	634	0	321230
394	642	642	646	646	642	634	630	634	631	634	658	0	321864
395	642	646	646	642	634	630	634	631	634	658	645	0	322494
396	646	646	642	634	630	634	631	634	658	645	646	0	323128
397	646	642	634	630	634	631	634	658	645	646	654	0	323759
398	642	634	630	634	631	634	658	645	646	654	642	0	324393
399	634	630	634	631	634	658	645	646	654	642	743	0	325051
400	630	634	631	634	658	645	646	654	642	743	736	0	325696
401	634	631	634	658	645	646	654	642	743	736	758	0	326342
402	631	634	658	645	646	654	642	743	736	758	763	0	326996
403	634	658	645	646	654	642	743	736	758	763	786	1	327638
404	658	645	646	654	642	743	736	758	763	786	778	0	328381
405	645	646	654	642	743	736	758	763	786	778	782	0	329117
406	646	654	642	743	736	758	763	786	778	782	802	0	329875
407	654	642	743	736	758	763	786	778	782	802	782	0	330638
408	642	743	736	758	763	786	778	782	802	782	763	0	331424
409	743	736	758	763	786	778	782	802	782	763	739	0	332202
410	736	758	763	786	778	782	802	782	763	739	739	0	332984
411	758	763	786	778	782	802	782	763	739	739	740	0	333786
412	763	786	778	782	802	782	763	739	739	740	731	0	334568
413	786	778	782	802	782	763	739	739	740	731	720	0	335331
414	778	782	802	782	763	739	739	740	731	720	708	0	336070
415	782	802	782	763	739	739	740	731	720	708	763	0	336809
416	802	782	763	739	739	740	731	720	708	763	836	0	337549
417	782	763	739	739	740	731	720	708	763	836	518	0	338280
418	763	739	739	740	731	720	708	763	836	518	1128	0	339000
419	739	739	740	731	720	708	763	836	518	1128	794	0	339708
420	739	740	731	720	708	763	836	518	1128	794	767	0	340471
421	740	731	720	708	763	836	518	1128	794	767	766	0	341307
422	731	720	708	763	836	518	1128	794	767	766	782	1	341825
423	720	708	763	836	518	1128	794	767	766	782	689	0	342953
424	708	763	836	518	1128	794	767	766	782	689	973	0	343747
425	763	836	518	1128	794	767	766	782	689	973	832	0	344514
426	836	518	1128	794	767	766	782	689	973	832	845	0	345280
427	518	1128	794	767	766	782	689	973	832	845	521	0	346062
428	1128	794	767	766	782	689	973	832	845	521	1148	1	346751
429	794	767	766	782	689	973	832	845	521	1148	767	0	347724
430	767	766	782	689	973	832	845	521	1148	767	766	0	348556
431	766	782	689	973	832	845	521	1148	767	766	786	0	349401
432	782	689	973	832	845	521	1148	767	766	786	802	1	349922
433	689	973	832	845	521	1148	767	766	786	802	533	0	351070
434	973	832	845	521	1148	767	766	786	802	533	1155	0	351837
435	832	845	521	1148	767	766	786	802	533	1155	833	0	352603
436	845	521	1148	767	766	786	802	533	1155	833	817	0	353389
437	521	1148	767	766	786	802	533	1155	833	817	841	0	354191
438	1148	767	766	786	802	533	1155	833	817	841	844	1	354724
439	767	766	786	802	533	1155	833	817	841	844	556	0	355879
440	766	786	802	533	1155	833	817	841	844	556	1133	0	356712
441	786	802	533	1155	833	817	841	844	556	1133	786	0	357529
442	802	533	1155	833	817	841	844	556	1133	786	801	0	358370
443	533	1155	833	817	841	844	556	1133	786	801	829	0	359214
444	1155	833	817	841	844	556	1133	786	801	829	876	1	359770
445	833	817	841	844	556	1133	786	801	829	876	498	0	360903
446	817	841	844	556	1133	786	801	829	876	498	1280	0	361689
447	841	844	556	1133	786	801	829	876	498	1280	934	0	362490
448	844	556	1133	786	801	829	876	498	1280	934	572	0	363319
449	556	1133	786	801	829	876	498	1280	934	572	1241	0	364195
450	1133	786	801	829	876	498	1280	934	572	1241	790	1	364693
451	786	801	829	876	498	1280	934	572	1241	790	778	0	365973
452	801	829	876	498	1280	934	572	1241	790	778	770	0	366907
453	829	876	498	1280	934	572	1241	790	778	770	790	1	367479
454	876	498	1280	934	572	1241	790	778	770	790	658	0	368720
455	498	1280	934	572	1241	790	778	770	790	658	1039	0	369510
456	1280	934	572	1241	790	778	770	790	658	1039	809	0	370288
457	934	572	1241	790	778	770	790	658	1039	809	767	0	371058
458	572	1241	790	778	770	790	658	1039	809	767	766	0	371848
