index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
143	1176	1163	521	705	560	1704	1199	1186	1195	1167	1179	0	166992
144	1163	521	705	560	1704	1199	1186	1195	1167	1179	1175	0	168191
145	521	705	560	1704	1199	1186	1195	1167	1179	1175	1172	0	169377
146	705	560	1704	1199	1186	1195	1167	1179	1175	1172	1175	0	170572
147	560	1704	1199	1186	1195	1167	1179	1175	1172	1175	1194	0	171739
148	1704	1199	1186	1195	1167	1179	1175	1172	1175	1194	1199	0	172918
149	1199	1186	1195	1167	1179	1175	1172	1175	1194	1199	1179	0	174093
150	1186	1195	1167	1179	1175	1172	1175	1194	1199	1179	1206	0	175265
151	1195	1167	1179	1175	1172	1175	1194	1199	1179	1206	1202	0	176440
152	1167	1179	1175	1172	1175	1194	1199	1179	1206	1202	1183	0	177634
153	1179	1175	1172	1175	1194	1199	1179	1206	1202	1183	1171	0	178833
154	1175	1172	1175	1194	1199	1179	1206	1202	1183	1171	1179	0	180012
155	1172	1175	1194	1199	1179	1206	1202	1183	1171	1179	1179	0	181218
156	1175	1194	1199	1179	1206	1202	1183	1171	1179	1179	1152	0	182420
157	1194	1199	1179	1206	1202	1183	1171	1179	1179	1152	1156	0	183603
158	1199	1179	1206	1202	1183	1171	1179	1179	1152	1156	1175	0	184774
159	1179	1206	1202	1183	1171	1179	1179	1152	1156	1175	1159	0	185953
160	1206	1202	1183	1171	1179	1179	1152	1156	1175	1159	1152	0	187132
161	1202	1183	1171	1179	1179	1152	1156	1175	1159	1152	1171	0	188284
162	1183	1171	1179	1179	1152	1156	1175	1159	1152	1171	1175	0	189440
163	1171	1179	1179	1152	1156	1175	1159	1152	1171	1175	1168	0	190615
164	1179	1179	1152	1156	1175	1159	1152	1171	1175	1168	1163	0	191774
165	1179	1152	1156	1175	1159	1152	1171	1175	1168	1163	1175	0	192926
166	1152	1156	1175	1159	1152	1171	1175	1168	1163	1175	1191	0	194097
167	1156	1175	1159	1152	1171	1175	1168	1163	1175	1191	1191	0	195272
168	1175	1159	1152	1171	1175	1168	1163	1175	1191	1191	1159	0	196440
169	1159	1152	1171	1175	1168	1163	1175	1191	1191	1159	1156	0	197603
170	1152	1171	1175	1168	1163	1175	1191	1191	1159	1156	1136	0	198778
171	1171	1175	1168	1163	1175	1191	1191	1159	1156	1136	1132	0	199969
172	1175	1168	1163	1175	1191	1191	1159	1156	1136	1132	1129	0	201160
173	1168	1163	1175	1191	1191	1159	1156	1136	1132	1129	1155	0	202319
174	1163	1175	1191	1191	1159	1156	1136	1132	1129	1155	1164	0	203475
175	1175	1191	1191	1159	1156	1136	1132	1129	1155	1164	1163	0	204611
176	1191	1191	1159	1156	1136	1132	1129	1155	1164	1163	1171	0	205743
177	1191	1159	1156	1136	1132	1129	1155	1164	1163	1171	1203	0	206872
178	1159	1156	1136	1132	1129	1155	1164	1163	1171	1203	1206	0	208027
179	1156	1136	1132	1129	1155	1164	1163	1171	1203	1206	1202	0	209191
180	1136	1132	1129	1155	1164	1163	1171	1203	1206	1202	1206	0	210354
181	1132	1129	1155	1164	1163	1171	1203	1206	1202	1206	1218	0	211525
182	1129	1155	1164	1163	1171	1203	1206	1202	1206	1218	1222	0	212728
183	1155	1164	1163	1171	1203	1206	1202	1206	1218	1222	1214	0	213934
184	1164	1163	1171	1203	1206	1202	1206	1218	1222	1214	1218	0	215136
185	1163	1171	1203	1206	1202	1206	1218	1222	1214	1218	1226	0	216342
186	1171	1203	1206	1202	1206	1218	1222	1214	1218	1226	1229	0	217560
187	1203	1206	1202	1206	1218	1222	1214	1218	1226	1229	1199	0	218782
188	1206	1202	1206	1218	1222	1214	1218	1226	1229	1199	1202	0	219996
189	1202	1206	1218	1222	1214	1218	1226	1229	1199	1202	1210	0	221214
190	1206	1218	1222	1214	1218	1226	1229	1199	1202	1210	1214	0	222440
191	1218	1222	1214	1218	1226	1229	1199	1202	1210	1214	1191	0	223669
192	1222	1214	1218	1226	1229	1199	1202	1210	1214	1191	1183	0	224868
193	1214	1218	1226	1229	1199	1202	1210	1214	1191	1183	1190	0	226070
194	1218	1226	1229	1199	1202	1210	1214	1191	1183	1190	1199	0	227280
195	1226	1229	1199	1202	1210	1214	1191	1183	1190	1199	1190	0	228494
196	1229	1199	1202	1210	1214	1191	1183	1190	1199	1190	1176	0	229685
197	1199	1202	1210	1214	1191	1183	1190	1199	1190	1176	1198	0	230868
198	1202	1210	1214	1191	1183	1190	1199	1190	1176	1198	1187	0	232058
199	1210	1214	1191	1183	1190	1199	1190	1176	1198	1187	1190	0	233257
200	1214	1191	1183	1190	1199	1190	1176	1198	1187	1190	1183	0	234447
201	1191	1183	1190	1199	1190	1176	1198	1187	1190	1183	1183	0	235623
202	1183	1190	1199	1190	1176	1198	1187	1190	1183	1183	1191	0	236821
203	1190	1199	1190	1176	1198	1187	1190	1183	1183	1191	1163	0	238008
204	1199	1190	1176	1198	1187	1190	1183	1183	1191	1163	1171	0	239198
205	1190	1176	1198	1187	1190	1183	1183	1191	1163	1171	1187	0	240381
206	1176	1198	1187	1190	1183	1183	1191	1163	1171	1187	1187	0	241564
207	1198	1187	1190	1183	1183	1191	1163	1171	1187	1187	1175	0	242755
208	1187	1190	1183	1183	1191	1163	1171	1187	1187	1175	1175	0	243918
209	1190	1183	1183	1191	1163	1171	1187	1187	1175	1175	1199	0	245089
210	1183	1183	1191	1163	1171	1187	1187	1175	1175	1199	1202	0	246276
211	1183	1191	1163	1171	1187	1187	1175	1175	1199	1202	1175	0	247463
212	1191	1163	1171	1187	1187	1175	1175	1199	1202	1175	1179	0	248638
213	1163	1171	1187	1187	1175	1175	1199	1202	1175	1179	1175	0	249813
214	1171	1187	1187	1175	1175	1199	1202	1175	1179	1175	1164	0	251012
215	1187	1187	1175	1175	1199	1202	1175	1179	1175	1164	1167	0	252214
216	1187	1175	1175	1199	1202	1175	1179	1175	1164	1167	1171	0	253389
217	1175	1175	1199	1202	1175	1179	1175	1164	1167	1171	1175	0	254568
218	1175	1199	1202	1175	1179	1175	1164	1167	1171	1175	1171	0	255743
219	1199	1202	1175	1179	1175	1164	1167	1171	1175	1171	526	0	256907
220	1202	1175	1179	1175	1164	1167	1171	1175	1171	526	1350	0	258074
221	1175	1179	1175	1164	1167	1171	1175	1171	526	1350	1175	0	259245
222	1179	1175	1164	1167	1171	1175	1171	526	1350	1175	1175	0	260420
223	1175	1164	1167	1171	1175	1171	526	1350	1175	1175	1164	0	261591
224	1164	1167	1171	1175	1171	526	1350	1175	1175	1164	1182	1	262117
225	1167	1171	1175	1171	526	1350	1175	1175	1164	1182	1187	0	263467
226	1171	1175	1171	526	1350	1175	1175	1164	1182	1187	1175	0	264642
227	1175	1171	526	1350	1175	1175	1164	1182	1187	1175	1171	0	265817
228	1171	526	1350	1175	1175	1164	1182	1187	1175	1171	1191	0	266981
229	526	1350	1175	1175	1164	1182	1187	1175	1171	1191	1183	0	268163
230	1350	1175	1175	1164	1182	1187	1175	1171	1191	1183	1187	0	269350
231	1175	1175	1164	1182	1187	1175	1171	1191	1183	1187	1175	0	270525
232	1175	1164	1182	1187	1175	1171	1191	1183	1187	1175	1187	0	271696
233	1164	1182	1187	1175	1171	1191	1183	1187	1175	1187	1194	0	272887
234	1182	1187	1175	1171	1191	1183	1187	1175	1187	1194	1179	0	274070
235	1187	1175	1171	1191	1183	1187	1175	1187	1194	1179	1164	0	275257
236	1175	1171	1191	1183	1187	1175	1187	1194	1179	1164	1163	0	276432
237	1171	1191	1183	1187	1175	1187	1194	1179	1164	1163	1179	0	277619
238	1191	1183	1187	1175	1187	1194	1179	1164	1163	1179	1167	0	278813
239	1183	1187	1175	1187	1194	1179	1164	1163	1179	1167	1152	0	279992
240	1187	1175	1187	1194	1179	1164	1163	1179	1167	1152	1171	0	281156
241	1175	1187	1194	1179	1164	1163	1179	1167	1152	1171	1187	0	282319
242	1187	1194	1179	1164	1163	1179	1167	1152	1171	1187	1179	0	283498
243	1194	1179	1164	1163	1179	1167	1152	1171	1187	1179	1179	0	284665
244	1179	1164	1163	1179	1167	1152	1171	1187	1179	1179	1199	0	285817
245	1164	1163	1179	1167	1152	1171	1187	1179	1179	1199	1151	0	286988
246	1163	1179	1167	1152	1171	1187	1179	1179	1199	1151	1152	0	288175
247	1179	1167	1152	1171	1187	1179	1179	1199	1151	1152	1160	0	289354
248	1167	1152	1171	1187	1179	1179	1199	1151	1152	1160	1163	0	290533
249	1152	1171	1187	1179	1179	1199	1151	1152	1160	1163	1148	0	291732
250	1171	1187	1179	1179	1199	1151	1152	1160	1163	1148	1155	0	292883
251	1187	1179	1179	1199	1151	1152	1160	1163	1148	1155	1176	0	294035
252	1179	1179	1199	1151	1152	1160	1163	1148	1155	1176	1182	0	295195
253	1179	1199	1151	1152	1160	1163	1148	1155	1176	1182	1164	0	296358
254	1199	1151	1152	1160	1163	1148	1155	1176	1182	1164	1171	0	297506
255	1151	1152	1160	1163	1148	1155	1176	1182	1164	1171	1167	0	298661
256	1152	1160	1163	1148	1155	1176	1182	1164	1171	1167	1160	0	299837
257	1160	1163	1148	1155	1176	1182	1164	1171	1167	1160	1140	0	301019
258	1163	1148	1155	1176	1182	1164	1171	1167	1160	1140	1144	0	302183
259	1148	1155	1176	1182	1164	1171	1167	1160	1140	1144	1160	0	303354
260	1155	1176	1182	1164	1171	1167	1160	1140	1144	1160	1163	0	304521
261	1176	1182	1164	1171	1167	1160	1140	1144	1160	1163	1159	0	305681
262	1182	1164	1171	1167	1160	1140	1144	1160	1163	1159	1160	0	306821
263	1164	1171	1167	1160	1140	1144	1160	1163	1159	1160	1175	0	307965
264	1171	1167	1160	1140	1144	1160	1163	1159	1160	1175	1187	0	309125
265	1167	1160	1140	1144	1160	1163	1159	1160	1175	1187	1183	0	310288
266	1160	1140	1144	1160	1163	1159	1160	1175	1187	1183	1167	0	311447
267	1140	1144	1160	1163	1159	1160	1175	1187	1183	1167	1199	0	312607
268	1144	1160	1163	1159	1160	1175	1187	1183	1167	1199	1217	0	313782
269	1160	1163	1159	1160	1175	1187	1183	1167	1199	1217	1211	0	314969
270	1163	1159	1160	1175	1187	1183	1167	1199	1217	1211	1179	0	316152
271	1159	1160	1175	1187	1183	1167	1199	1217	1211	1179	1171	0	317319
272	1160	1175	1187	1183	1167	1199	1217	1211	1179	1171	1175	0	318518
273	1175	1187	1183	1167	1199	1217	1211	1179	1171	1175	1179	0	319735
274	1187	1183	1167	1199	1217	1211	1179	1171	1175	1179	1171	0	320946
275	1183	1167	1199	1217	1211	1179	1171	1175	1179	1171	1171	0	322125
276	1167	1199	1217	1211	1179	1171	1175	1179	1171	1171	1175	0	323296
277	1199	1217	1211	1179	1171	1175	1179	1171	1171	1175	1187	0	324471
278	1217	1211	1179	1171	1175	1179	1171	1171	1175	1187	1171	0	325650
279	1211	1179	1171	1175	1179	1171	1171	1175	1187	1171	1179	0	326821
280	1179	1171	1175	1179	1171	1171	1175	1187	1171	1179	1203	0	327992
281	1171	1175	1179	1171	1171	1175	1187	1171	1179	1203	1221	0	329167
282	1175	1179	1171	1171	1175	1187	1171	1179	1203	1221	1183	0	330354
283	1179	1171	1171	1175	1187	1171	1179	1203	1221	1183	1175	0	331525
284	1171	1171	1175	1187	1171	1179	1203	1221	1183	1175	1210	0	332704
285	1171	1175	1187	1171	1179	1203	1221	1183	1175	1210	1191	0	333907
286	1175	1187	1171	1179	1203	1221	1183	1175	1210	1191	1199	0	335128
287	1187	1171	1179	1203	1221	1183	1175	1210	1191	1199	1186	0	336311
288	1171	1179	1203	1221	1183	1175	1210	1191	1199	1186	1203	0	337486
289	1179	1203	1221	1183	1175	1210	1191	1199	1186	1203	1210	0	338696
290	1203	1221	1183	1175	1210	1191	1199	1186	1203	1210	1187	0	339887
291	1221	1183	1175	1210	1191	1199	1186	1203	1210	1187	1163	0	341086
292	1183	1175	1210	1191	1199	1186	1203	1210	1187	1163	1179	0	342272
293	1175	1210	1191	1199	1186	1203	1210	1187	1163	1179	1179	0	343475
294	1210	1191	1199	1186	1203	1210	1187	1163	1179	1179	1179	0	344685
295	1191	1199	1186	1203	1210	1187	1163	1179	1179	1179	1163	0	345872
296	1199	1186	1203	1210	1187	1163	1179	1179	1179	1163	1179	0	347035
297	1186	1203	1210	1187	1163	1179	1179	1179	1163	1179	1183	0	348214
298	1203	1210	1187	1163	1179	1179	1179	1163	1179	1183	1171	0	349393
299	1210	1187	1163	1179	1179	1179	1163	1179	1183	1171	1176	0	350572
300	1187	1163	1179	1179	1179	1163	1179	1183	1171	1176	1182	0	351735
301	1163	1179	1179	1179	1163	1179	1183	1171	1176	1182	1176	0	352914
302	1179	1179	1179	1163	1179	1183	1171	1176	1182	1176	1167	0	354097
303	1179	1179	1163	1179	1183	1171	1176	1182	1176	1167	1175	0	355268
304	1179	1163	1179	1183	1171	1176	1182	1176	1167	1175	1183	0	356444
305	1163	1179	1183	1171	1176	1182	1176	1167	1175	1183	1179	0	357626
306	1179	1183	1171	1176	1182	1176	1167	1175	1183	1179	1159	0	358802
307	1183	1171	1176	1182	1176	1167	1175	1183	1179	1159	1172	0	359969
308	1171	1176	1182	1176	1167	1175	1183	1179	1159	1172	1194	0	361144
309	1176	1182	1176	1167	1175	1183	1179	1159	1172	1194	1199	0	362327
310	1182	1176	1167	1175	1183	1179	1159	1172	1194	1199	1194	0	363506
311	1176	1167	1175	1183	1179	1159	1172	1194	1199	1194	1191	0	364665
312	1167	1175	1183	1179	1159	1172	1194	1199	1194	1191	1214	0	365837
313	1175	1183	1179	1159	1172	1194	1199	1194	1191	1214	1214	0	367031
314	1183	1179	1159	1172	1194	1199	1194	1191	1214	1214	1198	0	368230
315	1179	1159	1172	1194	1199	1194	1191	1214	1214	1198	1214	0	369424
316	1159	1172	1194	1199	1194	1191	1214	1214	1198	1214	1191	0	370615
317	1172	1194	1199	1194	1191	1214	1214	1198	1214	1191	1194	0	371829
318	1194	1199	1194	1191	1214	1214	1198	1214	1191	1194	1168	0	373043
319	1199	1194	1191	1214	1214	1198	1214	1191	1194	1168	1171	0	374241
320	1194	1191	1214	1214	1198	1214	1191	1194	1168	1171	1171	0	375455
321	1191	1214	1214	1198	1214	1191	1194	1168	1171	1171	1160	0	376646
322	1214	1214	1198	1214	1191	1194	1168	1171	1171	1160	1151	0	377840
323	1214	1198	1214	1191	1194	1168	1171	1171	1160	1151	1144	0	379008
324	1198	1214	1191	1194	1168	1171	1171	1160	1151	1144	1164	0	380179
325	1214	1191	1194	1168	1171	1171	1160	1151	1144	1164	1163	0	381350
326	1191	1194	1168	1171	1171	1160	1151	1144	1164	1163	1156	0	382510
327	1194	1168	1171	1171	1160	1151	1144	1164	1163	1156	1152	0	383661
328	1168	1171	1171	1160	1151	1144	1164	1163	1156	1152	1167	0	384805
329	1171	1171	1160	1151	1144	1164	1163	1156	1152	1167	1175	0	385969
330	1171	1160	1151	1144	1164	1163	1156	1152	1167	1175	1175	0	387132
331	1160	1151	1144	1164	1163	1156	1152	1167	1175	1175	1168	0	388288
332	1151	1144	1164	1163	1156	1152	1167	1175	1175	1168	1175	0	389440
333	1144	1164	1163	1156	1152	1167	1175	1175	1168	1175	1182	0	390607
334	1164	1163	1156	1152	1167	1175	1175	1168	1175	1182	1168	0	391782
335	1163	1156	1152	1167	1175	1175	1168	1175	1182	1168	1163	0	392957
336	1156	1152	1167	1175	1175	1168	1175	1182	1168	1163	1183	0	394125
337	1152	1167	1175	1175	1168	1175	1182	1168	1163	1183	1187	0	395300
338	1167	1175	1175	1168	1175	1182	1168	1163	1183	1187	1171	0	396482
339	1175	1175	1168	1175	1182	1168	1163	1183	1187	1171	1179	0	397650
340	1175	1168	1175	1182	1168	1163	1183	1187	1171	1179	1195	0	398813
341	1168	1175	1182	1168	1163	1183	1187	1171	1179	1195	1179	0	399996
342	1175	1182	1168	1163	1183	1187	1171	1179	1195	1179	1179	0	401183
343	1182	1168	1163	1183	1187	1171	1179	1195	1179	1179	1194	0	402354
344	1168	1163	1183	1187	1171	1179	1195	1179	1179	1194	1195	0	403533
345	1163	1183	1187	1171	1179	1195	1179	1179	1194	1195	1171	0	404728
346	1183	1187	1171	1179	1195	1179	1179	1194	1195	1171	1159	0	405907
347	1187	1171	1179	1195	1179	1179	1194	1195	1171	1159	1168	0	407086
348	1171	1179	1195	1179	1179	1194	1195	1171	1159	1168	1171	0	408280
349	1179	1195	1179	1179	1194	1195	1171	1159	1168	1171	1163	0	409475
350	1195	1179	1179	1194	1195	1171	1159	1168	1171	1163	1160	0	410646
351	1179	1179	1194	1195	1171	1159	1168	1171	1163	1160	1179	0	411805
352	1179	1194	1195	1171	1159	1168	1171	1163	1160	1179	1171	0	412973
353	1194	1195	1171	1159	1168	1171	1163	1160	1179	1171	1152	0	414144
