index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
364	705	517	899	696	530	895	696	533	872	704	518	0	260623
365	517	899	696	530	895	696	533	872	704	518	902	0	261319
366	899	696	530	895	696	533	872	704	518	902	693	1	261852
367	696	530	895	696	533	872	704	518	902	693	537	0	262724
368	530	895	696	533	872	704	518	902	693	537	875	0	263428
369	895	696	533	872	704	518	902	693	537	875	712	1	263946
370	696	533	872	704	518	902	693	537	875	712	541	0	264848
371	533	872	704	518	902	693	537	875	712	541	856	0	265541
372	872	704	518	902	693	537	875	712	541	856	701	1	266078
373	704	518	902	693	537	875	712	541	856	701	548	0	266953
374	518	902	693	537	875	712	541	856	701	548	864	0	267665
375	902	693	537	875	712	541	856	701	548	864	700	1	268206
376	693	537	875	712	541	856	701	548	864	700	569	0	269062
377	537	875	712	541	856	701	548	864	700	569	852	0	269763
378	875	712	541	856	701	548	864	700	569	852	700	1	270311
379	712	541	856	701	548	864	700	569	852	700	700	0	271175
380	541	856	701	548	864	700	569	852	700	700	713	0	271875
381	856	701	548	864	700	569	852	700	700	713	712	1	272444
382	701	548	864	700	569	852	700	700	713	712	712	0	273296
383	548	864	700	569	852	700	700	713	712	712	708	0	273996
384	864	700	569	852	700	700	713	712	712	708	716	0	274696
385	700	569	852	700	700	713	712	712	708	716	720	0	275409
386	569	852	700	700	713	712	712	708	716	720	712	0	276121
387	852	700	700	713	712	712	708	716	720	712	716	0	276833
388	700	700	713	712	712	708	716	720	712	716	502	0	277541
389	700	713	712	712	708	716	720	712	716	502	949	0	278257
390	713	712	712	708	716	720	712	716	502	949	720	0	278977
391	712	712	708	716	720	712	716	502	949	720	482	0	279689
392	712	708	716	720	712	716	502	949	720	482	958	0	280405
393	708	716	720	712	716	502	949	720	482	958	704	1	280907
394	716	720	712	716	502	949	720	482	958	704	482	0	281856
395	720	712	716	502	949	720	482	958	704	482	958	0	282576
396	712	716	502	949	720	482	958	704	482	958	715	1	283058
397	716	502	949	720	482	958	704	482	958	715	479	0	284016
398	502	949	720	482	958	704	482	958	715	479	946	0	284720
399	949	720	482	958	704	482	958	715	479	946	712	1	285202
400	720	482	958	704	482	958	715	479	946	712	478	0	286160
401	482	958	704	482	958	715	479	946	712	478	961	0	286875
402	958	704	482	958	715	479	946	712	478	961	712	1	287354
403	704	482	958	715	479	946	712	478	961	712	712	0	288300
404	482	958	715	479	946	712	478	961	712	712	720	0	289012
405	958	715	479	946	712	478	961	712	712	720	712	1	289490
406	715	479	946	712	478	961	712	712	720	712	631	0	290451
407	479	946	712	478	961	712	712	720	712	631	797	0	291163
408	946	712	478	961	712	712	720	712	631	797	720	0	291875
409	712	478	961	712	712	720	712	631	797	720	611	0	292595
410	478	961	712	712	720	712	631	797	720	611	837	0	293307
411	961	712	712	720	712	631	797	720	611	837	716	1	293938
412	712	712	720	712	631	797	720	611	837	716	525	0	294735
413	712	720	712	631	797	720	611	837	716	525	922	0	295455
414	720	712	631	797	720	611	837	716	525	922	712	1	296066
415	712	631	797	720	611	837	716	525	922	712	494	0	296903
416	631	797	720	611	837	716	525	922	712	494	954	0	297619
417	797	720	611	837	716	525	922	712	494	954	731	1	298144
418	720	611	837	716	525	922	712	494	954	731	475	0	299066
419	611	837	716	525	922	712	494	954	731	475	953	0	299778
420	837	716	525	922	712	494	954	731	475	953	693	1	300272
421	716	525	922	712	494	954	731	475	953	693	486	0	301226
422	525	922	712	494	954	731	475	953	693	486	915	0	301957
423	922	712	494	954	731	475	953	693	486	915	692	1	302432
424	712	494	954	731	475	953	693	486	915	692	514	0	303385
425	494	954	731	475	953	693	486	915	692	514	860	0	304078
426	954	731	475	953	693	486	915	692	514	860	677	1	304564
427	731	475	953	693	486	915	692	514	860	677	556	0	305479
428	475	953	693	486	915	692	514	860	677	556	813	0	306171
429	953	693	486	915	692	514	860	677	556	813	693	1	306685
430	693	486	915	692	514	860	677	556	813	693	572	0	307545
431	486	915	692	514	860	677	556	813	693	572	840	0	308222
432	915	692	514	860	677	556	813	693	572	840	701	1	308778
433	692	514	860	677	556	813	693	572	840	701	716	0	309591
434	514	860	677	556	813	693	572	840	701	716	712	0	310284
435	860	677	556	813	693	572	840	701	716	712	720	1	310856
436	677	556	813	693	572	840	701	716	712	720	704	0	311696
437	556	813	693	572	840	701	716	712	720	704	471	0	312397
438	813	693	572	840	701	716	712	720	704	471	973	0	313113
439	693	572	840	701	716	712	720	704	471	973	712	0	313825
440	572	840	701	716	712	720	704	471	973	712	474	0	314545
441	840	701	716	712	720	704	471	973	712	474	938	0	315249
442	701	716	712	720	704	471	973	712	474	938	708	1	315720
443	716	712	720	704	471	973	712	474	938	708	487	0	316693
444	712	720	704	471	973	712	474	938	708	487	930	0	317405
445	720	704	471	973	712	474	938	708	487	930	704	1	317879
446	704	471	973	712	474	938	708	487	930	704	494	0	318817
447	471	973	712	474	938	708	487	930	704	494	911	0	319525
448	973	712	474	938	708	487	930	704	494	911	704	1	320012
449	712	474	938	708	487	930	704	494	911	704	506	0	320942
450	474	938	708	487	930	704	494	911	704	506	899	0	321646
451	938	708	487	930	704	494	911	704	506	899	696	1	322140
452	708	487	930	704	494	911	704	506	899	696	529	0	323051
453	487	930	704	494	911	704	506	899	696	529	872	0	323755
454	930	704	494	911	704	506	899	696	529	872	700	1	324261
455	704	494	911	704	506	899	696	529	872	700	553	0	325160
456	494	911	704	506	899	696	529	872	700	553	844	0	325856
457	911	704	506	899	696	529	872	700	553	844	700	1	326385
458	704	506	899	696	529	872	700	553	844	700	557	0	327257
459	506	899	696	529	872	700	553	844	700	557	871	0	327957
460	899	696	529	872	700	553	844	700	557	871	705	1	328510
461	696	529	872	700	553	844	700	557	871	705	552	0	329354
462	529	872	700	553	844	700	557	871	705	552	880	0	330054
463	872	700	553	844	700	557	871	705	552	880	716	1	330611
464	700	553	844	700	557	871	705	552	880	716	537	0	331482
465	553	844	700	557	871	705	552	880	716	537	891	0	332187
466	844	700	557	871	705	552	880	716	537	891	696	1	332739
467	700	557	871	705	552	880	716	537	891	696	560	0	333619
468	557	871	705	552	880	716	537	891	696	560	825	0	334335
469	871	705	552	880	716	537	891	696	560	825	685	1	334872
470	705	552	880	716	537	891	696	560	825	685	607	0	335763
471	552	880	716	537	891	696	560	825	685	607	771	0	336459
472	880	716	537	891	696	560	825	685	607	771	700	1	337019
473	716	537	891	696	560	825	685	607	771	700	708	0	337844
474	537	891	696	560	825	685	607	771	700	708	704	0	338529
475	891	696	560	825	685	607	771	700	708	704	709	1	339136
476	696	560	825	685	607	771	700	708	704	709	708	0	339907
477	560	825	685	607	771	700	708	704	709	708	712	0	340607
478	825	685	607	771	700	708	704	709	708	712	743	0	341315
479	685	607	771	700	708	704	709	708	712	743	751	0	342019
480	607	771	700	708	704	709	708	712	743	751	739	0	342728
481	771	700	708	704	709	708	712	743	751	739	751	0	343436
482	700	708	704	709	708	712	743	751	739	751	459	0	344148
