index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
186	1202	440	1089	518	976	708	502	907	700	697	704	0	140412
187	440	1089	518	976	708	502	907	700	697	704	704	1	140914
188	1089	518	976	708	502	907	700	697	704	704	720	0	141821
189	518	976	708	502	907	700	697	704	704	720	759	0	142521
190	976	708	502	907	700	697	704	704	720	759	798	0	143218
191	708	502	907	700	697	704	704	720	759	798	797	0	143922
192	502	907	700	697	704	704	720	759	798	797	798	0	144626
193	907	700	697	704	704	720	759	798	797	798	817	0	145346
194	700	697	704	704	720	759	798	797	798	817	837	0	146105
195	697	704	704	720	759	798	797	798	817	837	809	0	146903
196	704	704	720	759	798	797	798	817	837	809	798	0	147700
197	704	720	759	798	797	798	817	837	809	798	797	0	148498
198	720	759	798	797	798	817	837	809	798	797	790	0	149315
199	759	798	797	798	817	837	809	798	797	790	440	0	150152
200	798	797	798	817	837	809	798	797	790	440	1086	0	150961
201	797	798	817	837	809	798	797	790	440	1086	513	0	151759
202	798	817	837	809	798	797	790	440	1086	513	965	0	152556
203	817	837	809	798	797	790	440	1086	513	965	708	0	153346
204	837	809	798	797	790	440	1086	513	965	708	689	1	153786
205	809	798	797	790	440	1086	513	965	708	689	693	0	154872
206	798	797	790	440	1086	513	965	708	689	693	420	1	155385
207	797	790	440	1086	513	965	708	689	693	420	1012	0	156350
208	790	440	1086	513	965	708	689	693	420	1012	712	0	157058
209	440	1086	513	965	708	689	693	420	1012	712	533	0	157747
210	1086	513	965	708	689	693	420	1012	712	533	883	0	158440
211	513	965	708	689	693	420	1012	712	533	883	712	1	158860
212	965	708	689	693	420	1012	712	533	883	712	724	0	159872
213	708	689	693	420	1012	712	533	883	712	724	533	0	160584
214	689	693	420	1012	712	533	883	712	724	533	922	1	161117
215	693	420	1012	712	533	883	712	724	533	922	728	0	162000
216	420	1012	712	533	883	712	724	533	922	728	735	0	162712
217	1012	712	533	883	712	724	533	922	728	735	525	0	163436
218	712	533	883	712	724	533	922	728	735	525	993	1	163969
219	533	883	712	724	533	922	728	735	525	993	735	0	164891
220	883	712	724	533	922	728	735	525	993	735	739	0	165619
221	712	724	533	922	728	735	525	993	735	739	487	0	166354
222	724	533	922	728	735	525	993	735	739	487	1035	1	166879
223	533	922	728	735	525	993	735	739	487	1035	731	0	167872
224	922	728	735	525	993	735	739	487	1035	731	728	0	168607
225	728	735	525	993	735	739	487	1035	731	728	731	0	169346
226	735	525	993	735	739	487	1035	731	728	731	744	1	169833
227	525	993	735	739	487	1035	731	728	731	744	754	0	170868
228	993	735	739	487	1035	731	728	731	744	754	759	0	171599
229	735	739	487	1035	731	728	731	744	754	759	774	0	172327
230	739	487	1035	731	728	731	744	754	759	774	798	0	173058
231	487	1035	731	728	731	744	754	759	774	798	817	0	173802
232	1035	731	728	731	744	754	759	774	798	817	790	0	174556
233	731	728	731	744	754	759	774	798	817	790	786	0	175315
234	728	731	744	754	759	774	798	817	790	786	786	0	176089
235	731	744	754	759	774	798	817	790	786	786	782	0	176887
236	744	754	759	774	798	817	790	786	786	782	498	0	177704
237	754	759	774	798	817	790	786	786	782	498	1086	0	178494
238	759	774	798	817	790	786	786	782	498	1086	533	0	179280
239	774	798	817	790	786	786	782	498	1086	533	973	0	180066
240	798	817	790	786	786	782	498	1086	533	973	735	0	180848
241	817	790	786	786	782	498	1086	533	973	735	724	1	181346
242	790	786	786	782	498	1086	533	973	735	724	478	0	182432
243	786	786	782	498	1086	533	973	735	724	478	981	1	182965
244	786	782	498	1086	533	973	735	724	478	981	720	0	183938
245	782	498	1086	533	973	735	724	478	981	720	716	0	184673
246	498	1086	533	973	735	724	478	981	720	716	478	0	185397
247	1086	533	973	735	724	478	981	720	716	478	1000	1	185875
248	533	973	735	724	478	981	720	716	478	1000	709	0	186856
249	973	735	724	478	981	720	716	478	1000	709	700	0	187576
250	735	724	478	981	720	716	478	1000	709	700	708	0	188292
251	724	478	981	720	716	478	1000	709	700	708	712	1	188770
252	478	981	720	716	478	1000	709	700	708	712	720	0	189770
253	981	720	716	478	1000	709	700	708	712	720	751	0	190479
254	720	716	478	1000	709	700	708	712	720	751	817	0	191179
255	716	478	1000	709	700	708	712	720	751	817	860	0	191887
256	478	1000	709	700	708	712	720	751	817	860	833	0	192599
257	1000	709	700	708	712	720	751	817	860	833	821	0	193319
258	709	700	708	712	720	751	817	860	833	821	821	0	194070
259	700	708	712	720	751	817	860	833	821	821	821	0	194887
260	708	712	720	751	817	860	833	821	821	821	801	0	195747
261	712	720	751	817	860	833	821	821	821	801	775	0	196580
262	720	751	817	860	833	821	821	821	801	775	766	0	197401
263	751	817	860	833	821	821	821	801	775	766	502	0	198222
264	817	860	833	821	821	821	801	775	766	502	1047	0	199043
265	860	833	821	821	821	801	775	766	502	1047	513	0	199844
266	833	821	821	821	801	775	766	502	1047	513	958	0	200619
267	821	821	821	801	775	766	502	1047	513	958	723	0	201385
268	821	821	801	775	766	502	1047	513	958	723	483	1	201887
269	821	801	775	766	502	1047	513	958	723	483	957	0	202934
270	801	775	766	502	1047	513	958	723	483	957	712	1	203447
271	775	766	502	1047	513	958	723	483	957	712	697	0	204405
272	766	502	1047	513	958	723	483	957	712	697	712	0	205128
273	502	1047	513	958	723	483	957	712	697	712	731	1	205611
274	1047	513	958	723	483	957	712	697	712	731	763	0	206568
275	513	958	723	483	957	712	697	712	731	763	751	0	207280
276	958	723	483	957	712	697	712	731	763	751	762	0	207977
277	723	483	957	712	697	712	731	763	751	762	779	0	208689
278	483	957	712	697	712	731	763	751	762	779	778	0	209420
279	957	712	697	712	731	763	751	762	779	778	490	0	210183
280	712	697	712	731	763	751	762	779	778	490	1059	0	210934
281	697	712	731	763	751	762	779	778	490	1059	513	0	211696
282	712	731	763	751	762	779	778	490	1059	513	969	0	212475
283	731	763	751	762	779	778	490	1059	513	969	716	0	213253
284	763	751	762	779	778	490	1059	513	969	716	689	1	213743
285	751	762	779	778	490	1059	513	969	716	689	685	0	214802
286	762	779	778	490	1059	513	969	716	689	685	579	1	215315
287	779	778	490	1059	513	969	716	689	685	579	829	0	216284
288	778	490	1059	513	969	716	689	685	579	829	708	0	217000
289	490	1059	513	969	716	689	685	579	829	708	743	0	217689
290	1059	513	969	716	689	685	579	829	708	743	763	0	218374
291	513	969	716	689	685	579	829	708	743	763	786	1	218953
292	969	716	689	685	579	829	708	743	763	786	774	0	219782
293	716	689	685	579	829	708	743	763	786	774	790	0	220490
294	689	685	579	829	708	743	763	786	774	790	487	0	221233
295	685	579	829	708	743	763	786	774	790	487	1116	0	221996
296	579	829	708	743	763	786	774	790	487	1116	467	0	222782
297	829	708	743	763	786	774	790	487	1116	467	1070	0	223556
298	708	743	763	786	774	790	487	1116	467	1070	526	0	224346
299	743	763	786	774	790	487	1116	467	1070	526	957	1	224833
300	763	786	774	790	487	1116	467	1070	526	957	708	0	225949
301	786	774	790	487	1116	467	1070	526	957	708	689	1	226416
302	774	790	487	1116	467	1070	526	957	708	689	692	0	227486
303	790	487	1116	467	1070	526	957	708	689	692	428	1	228012
304	487	1116	467	1070	526	957	708	689	692	428	1028	0	228969
305	1116	467	1070	526	957	708	689	692	428	1028	712	0	229677
306	467	1070	526	957	708	689	692	428	1028	712	708	0	230366
307	1070	526	957	708	689	692	428	1028	712	708	447	0	231058
308	526	957	708	689	692	428	1028	712	708	447	1039	1	231486
309	957	708	689	692	428	1028	712	708	447	1039	716	0	232514
310	708	689	692	428	1028	712	708	447	1039	716	712	0	233226
311	689	692	428	1028	712	708	447	1039	716	712	720	0	233934
312	692	428	1028	712	708	447	1039	716	712	720	428	1	234381
313	428	1028	712	708	447	1039	716	712	720	428	1101	0	235420
314	1028	712	708	447	1039	716	712	720	428	1101	502	0	236136
315	712	708	447	1039	716	712	720	428	1101	502	1008	0	236848
316	708	447	1039	716	712	720	428	1101	502	1008	739	0	237568
317	447	1039	716	712	720	428	1101	502	1008	739	724	1	237996
318	1039	716	712	720	428	1101	502	1008	739	724	724	0	239097
319	716	712	720	428	1101	502	1008	739	724	724	502	1	239599
320	712	720	428	1101	502	1008	739	724	724	502	1031	0	240607
321	720	428	1101	502	1008	739	724	724	502	1031	747	0	241346
322	428	1101	502	1008	739	724	724	502	1031	747	735	0	242070
323	1101	502	1008	739	724	724	502	1031	747	735	740	0	242794
324	502	1008	739	724	724	502	1031	747	735	740	755	1	243296
325	1008	739	724	724	502	1031	747	735	740	755	774	0	244327
326	739	724	724	502	1031	747	735	740	755	774	766	0	245074
327	724	724	502	1031	747	735	740	755	774	766	771	0	245809
328	724	502	1031	747	735	740	755	774	766	771	782	0	246549
329	502	1031	747	735	740	755	774	766	771	782	794	0	247304
330	1031	747	735	740	755	774	766	771	782	794	782	0	248078
331	747	735	740	755	774	766	771	782	794	782	762	0	248844
332	735	740	755	774	766	771	782	794	782	762	763	0	249615
333	740	755	774	766	771	782	794	782	762	763	755	0	250397
334	755	774	766	771	782	794	782	762	763	755	759	0	251191
335	774	766	771	782	794	782	762	763	755	759	747	0	251973
336	766	771	782	794	782	762	763	755	759	747	739	0	252735
337	771	782	794	782	762	763	755	759	747	739	747	0	253498
338	782	794	782	762	763	755	759	747	739	747	751	0	254253
339	794	782	762	763	755	759	747	739	747	751	755	0	255012
340	782	762	763	755	759	747	739	747	751	755	743	0	255759
341	762	763	755	759	747	739	747	751	755	743	732	0	256498
342	763	755	759	747	739	747	751	755	743	732	432	0	257245
343	755	759	747	739	747	751	755	743	732	432	1046	0	257996
344	759	747	739	747	751	755	743	732	432	1046	564	0	258751
345	747	739	747	751	755	743	732	432	1046	564	857	0	259494
346	739	747	751	755	743	732	432	1046	564	857	692	0	260226
347	747	751	755	743	732	432	1046	564	857	692	685	1	260658
348	751	755	743	732	432	1046	564	857	692	685	677	0	261704
349	755	743	732	432	1046	564	857	692	685	677	444	1	262268
350	743	732	432	1046	564	857	692	685	677	444	996	0	263125
351	732	432	1046	564	857	692	685	677	444	996	731	0	263817
352	432	1046	564	857	692	685	677	444	996	731	747	0	264502
353	1046	564	857	692	685	677	444	996	731	747	456	0	265179
354	564	857	692	685	677	444	996	731	747	456	1077	1	265623
355	857	692	685	677	444	996	731	747	456	1077	747	0	266619
356	692	685	677	444	996	731	747	456	1077	747	740	0	267350
357	685	677	444	996	731	747	456	1077	747	740	731	0	268097
358	677	444	996	731	747	456	1077	747	740	731	736	1	268553
359	444	996	731	747	456	1077	747	740	731	736	747	0	269630
360	996	731	747	456	1077	747	740	731	736	747	770	0	270377
361	731	747	456	1077	747	740	731	736	747	770	771	0	271117
362	747	456	1077	747	740	731	736	747	770	771	762	0	271848
363	456	1077	747	740	731	736	747	770	771	762	775	0	272584
364	1077	747	740	731	736	747	770	771	762	775	502	0	273331
365	747	740	731	736	747	770	771	762	775	502	1077	0	274101
366	740	731	736	747	770	771	762	775	502	1077	467	0	274872
367	731	736	747	770	771	762	775	502	1077	467	1047	0	275634
368	736	747	770	771	762	775	502	1077	467	1047	533	0	276409
369	747	770	771	762	775	502	1077	467	1047	533	938	1	276911
370	770	771	762	775	502	1077	467	1047	533	938	708	0	277988
371	771	762	775	502	1077	467	1047	533	938	708	696	1	278455
372	762	775	502	1077	467	1047	533	938	708	696	705	0	279502
373	775	502	1077	467	1047	533	938	708	696	705	424	1	280035
374	502	1077	467	1047	533	938	708	696	705	424	1043	0	280973
375	1077	467	1047	533	938	708	696	705	424	1043	548	0	281681
376	467	1047	533	938	708	696	705	424	1043	548	891	0	282377
377	1047	533	938	708	696	705	424	1043	548	891	716	0	283082
378	533	938	708	696	705	424	1043	548	891	716	522	1	283506
379	938	708	696	705	424	1043	548	891	716	522	937	0	284549
380	708	696	705	424	1043	548	891	716	522	937	712	1	285097
381	696	705	424	1043	548	891	716	522	937	712	713	0	285988
382	705	424	1043	548	891	716	522	937	712	713	723	0	286704
383	424	1043	548	891	716	522	937	712	713	723	747	1	287226
384	1043	548	891	716	522	937	712	713	723	747	767	0	288163
385	548	891	716	522	937	712	713	723	747	767	755	0	288875
386	891	716	522	937	712	713	723	747	767	755	762	0	289588
387	716	522	937	712	713	723	747	767	755	762	775	0	290311
388	522	937	712	713	723	747	767	755	762	775	797	0	291058
389	937	712	713	723	747	767	755	762	775	797	786	0	291825
390	712	713	723	747	767	755	762	775	797	786	759	0	292580
391	713	723	747	767	755	762	775	797	786	759	759	0	293342
392	723	747	767	755	762	775	797	786	759	759	759	0	294117
393	747	767	755	762	775	797	786	759	759	759	766	0	294914
394	767	755	762	775	797	786	759	759	759	766	759	0	295700
395	755	762	775	797	786	759	759	759	766	759	739	0	296459
396	762	775	797	786	759	759	759	766	759	739	724	0	297218
397	775	797	786	759	759	759	766	759	739	724	716	0	297977
398	797	786	759	759	759	766	759	739	724	716	716	0	298743
399	786	759	759	759	766	759	739	724	716	716	716	0	299502
400	759	759	759	766	759	739	724	716	716	716	708	0	300241
401	759	759	766	759	739	724	716	716	716	708	720	0	300965
402	759	766	759	739	724	716	716	716	708	720	731	0	301681
403	766	759	739	724	716	716	716	708	720	731	755	0	302397
404	759	739	724	716	716	716	708	720	731	755	759	0	303113
405	739	724	716	716	716	708	720	731	755	759	751	0	303821
406	724	716	716	716	708	720	731	755	759	751	770	0	304541
407	716	716	716	708	720	731	755	759	751	770	771	0	305272
408	716	716	708	720	731	755	759	751	770	771	759	0	306027
409	716	708	720	731	755	759	751	770	771	759	743	0	306786
410	708	720	731	755	759	751	770	771	759	743	747	0	307537
411	720	731	755	759	751	770	771	759	743	747	747	0	308307
412	731	755	759	751	770	771	759	743	747	747	751	0	309078
413	755	759	751	770	771	759	743	747	747	751	731	0	309837
414	759	751	770	771	759	743	747	747	751	731	724	0	310580
415	751	770	771	759	743	747	747	751	731	724	724	0	311327
416	770	771	759	743	747	747	751	731	724	724	731	0	312074
417	771	759	743	747	747	751	731	724	724	731	736	0	312825
418	759	743	747	747	751	731	724	724	731	736	751	0	313556
419	743	747	747	751	731	724	724	731	736	751	739	0	314280
420	747	747	751	731	724	724	731	736	751	739	735	0	315004
421	747	751	731	724	724	731	736	751	739	735	740	0	315735
422	751	731	724	724	731	736	751	739	735	740	743	0	316471
423	731	724	724	731	736	751	739	735	740	743	747	0	317222
424	724	724	731	736	751	739	735	740	743	747	732	0	317961
425	724	731	736	751	739	735	740	743	747	732	735	0	318696
426	731	736	751	739	735	740	743	747	732	735	739	0	319436
427	736	751	739	735	740	743	747	732	735	739	724	0	320179
428	751	739	735	740	743	747	732	735	739	724	720	0	320926
429	739	735	740	743	747	732	735	739	724	720	735	0	321658
430	735	740	743	747	732	735	739	724	720	735	747	0	322393
431	740	743	747	732	735	739	724	720	735	747	747	0	323132
432	743	747	732	735	739	724	720	735	747	747	740	0	323856
433	747	732	735	739	724	720	735	747	747	740	743	0	324576
434	732	735	739	724	720	735	747	747	740	743	755	0	325311
435	735	739	724	720	735	747	747	740	743	755	751	0	326058
436	739	724	720	735	747	747	740	743	755	751	751	0	326805
437	724	720	735	747	747	740	743	755	751	751	743	0	327545
438	720	735	747	747	740	743	755	751	751	743	743	0	328288
439	735	747	747	740	743	755	751	751	743	743	747	0	329043
440	747	747	740	743	755	751	751	743	743	747	740	0	329794
441	747	740	743	755	751	751	743	743	747	740	723	0	330545
442	740	743	755	751	751	743	743	747	740	723	732	0	331288
443	743	755	751	751	743	743	747	740	723	732	743	0	332031
444	755	751	751	743	743	747	740	723	732	743	743	0	332778
445	751	751	743	743	747	740	723	732	743	743	739	0	333518
446	751	743	743	747	740	723	732	743	743	739	744	0	334241
447	743	743	747	740	723	732	743	743	739	744	743	0	334973
448	743	747	740	723	732	743	743	739	744	743	743	0	335716
449	747	740	723	732	743	743	739	744	743	743	735	0	336459
450	740	723	732	743	743	739	744	743	743	735	724	0	337198
451	723	732	743	743	739	744	743	743	735	724	716	0	337942
452	732	743	743	739	744	743	743	735	724	716	720	0	338685
453	743	743	739	744	743	743	735	724	716	720	728	0	339428
454	743	739	744	743	743	735	724	716	720	728	727	0	340163
455	739	744	743	743	735	724	716	720	728	727	716	0	340887
456	744	743	743	735	724	716	720	728	727	716	463	0	341603
457	743	743	735	724	716	720	728	727	716	463	989	0	342323
458	743	735	724	716	720	728	727	716	463	989	723	0	343051
459	735	724	716	720	728	727	716	463	989	723	716	0	343778
460	724	716	720	728	727	716	463	989	723	716	487	0	344494
461	716	720	728	727	716	463	989	723	716	487	926	1	344957
462	720	728	727	716	463	989	723	716	487	926	692	0	345946
463	728	727	716	463	989	723	716	487	926	692	681	0	346669
464	727	716	463	989	723	716	487	926	692	681	685	0	347385
465	716	463	989	723	716	487	926	692	681	685	681	1	347872
466	463	989	723	716	487	926	692	681	685	681	689	0	348798
467	989	723	716	487	926	692	681	685	681	689	720	0	349490
