index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
79	1086	1140	1136	1082	1097	1058	1016	1050	1047	1051	1077	0	80599
80	1140	1136	1082	1097	1058	1016	1050	1047	1051	1077	1055	0	81615
81	1136	1082	1097	1058	1016	1050	1047	1051	1077	1055	1004	0	82665
82	1082	1097	1058	1016	1050	1047	1051	1077	1055	1004	1012	0	83712
83	1097	1058	1016	1050	1047	1051	1077	1055	1004	1012	1003	0	84763
84	1058	1016	1050	1047	1051	1077	1055	1004	1012	1003	985	0	85840
85	1016	1050	1047	1051	1077	1055	1004	1012	1003	985	1047	0	86895
86	1050	1047	1051	1077	1055	1004	1012	1003	985	1047	1050	0	87899
87	1047	1051	1077	1055	1004	1012	1003	985	1047	1050	1039	0	88911
88	1051	1077	1055	1004	1012	1003	985	1047	1050	1039	1054	0	89914
89	1077	1055	1004	1012	1003	985	1047	1050	1039	1054	1039	0	90899
90	1055	1004	1012	1003	985	1047	1050	1039	1054	1039	989	0	91946
91	1004	1012	1003	985	1047	1050	1039	1054	1039	989	1015	0	92996
92	1012	1003	985	1047	1050	1039	1054	1039	989	1015	1028	0	94035
93	1003	985	1047	1050	1039	1054	1039	989	1015	1028	1015	0	95089
94	985	1047	1050	1039	1054	1039	989	1015	1028	1015	1000	0	96128
95	1047	1050	1039	1054	1039	989	1015	1028	1015	1000	1035	0	97117
96	1050	1039	1054	1039	989	1015	1028	1015	1000	1035	1082	0	98132
97	1039	1054	1039	989	1015	1028	1015	1000	1035	1082	1058	0	99160
98	1054	1039	989	1015	1028	1015	1000	1035	1082	1058	1031	0	100175
99	1039	989	1015	1028	1015	1000	1035	1082	1058	1031	1028	0	101175
100	989	1015	1028	1015	1000	1035	1082	1058	1031	1028	1046	0	102210
101	1015	1028	1015	1000	1035	1082	1058	1031	1028	1046	1012	0	103292
102	1028	1015	1000	1035	1082	1058	1031	1028	1046	1012	984	0	104350
103	1015	1000	1035	1082	1058	1031	1028	1046	1012	984	996	0	105381
104	1000	1035	1082	1058	1031	1028	1046	1012	984	996	1032	0	106409
105	1035	1082	1058	1031	1028	1046	1012	984	996	1032	1003	0	107455
106	1082	1058	1031	1028	1046	1012	984	996	1032	1003	1036	0	108467
107	1058	1031	1028	1046	1012	984	996	1032	1003	1036	1035	0	109451
108	1031	1028	1046	1012	984	996	1032	1003	1036	1035	1011	0	110447
109	1028	1046	1012	984	996	1032	1003	1036	1035	1011	1027	0	111479
110	1046	1012	984	996	1032	1003	1036	1035	1011	1027	1012	0	112482
111	1012	984	996	1032	1003	1036	1035	1011	1027	1012	996	0	113518
112	984	996	1032	1003	1036	1035	1011	1027	1012	996	1031	0	114553
113	996	1032	1003	1036	1035	1011	1027	1012	996	1031	1016	0	115564
114	1032	1003	1036	1035	1011	1027	1012	996	1031	1016	1000	0	116591
115	1003	1036	1035	1011	1027	1012	996	1031	1016	1000	1004	0	117603
116	1036	1035	1011	1027	1012	996	1031	1016	1000	1004	976	0	118599
117	1035	1011	1027	1012	996	1031	1016	1000	1004	976	973	0	119630
118	1011	1027	1012	996	1031	1016	1000	1004	976	973	1027	0	120646
119	1027	1012	996	1031	1016	1000	1004	976	973	1027	1024	0	121646
120	1012	996	1031	1016	1000	1004	976	973	1027	1024	996	0	122650
121	996	1031	1016	1000	1004	976	973	1027	1024	996	1008	0	123626
122	1031	1016	1000	1004	976	973	1027	1024	996	1008	1011	0	124599
123	1016	1000	1004	976	973	1027	1024	996	1008	1011	993	0	125626
124	1000	1004	976	973	1027	1024	996	1008	1011	993	1007	0	126650
125	1004	976	973	1027	1024	996	1008	1011	993	1007	1008	0	127646
126	976	973	1027	1024	996	1008	1011	993	1007	1008	992	0	128654
127	973	1027	1024	996	1008	1011	993	1007	1008	992	1020	0	129665
128	1027	1024	996	1008	1011	993	1007	1008	992	1020	1027	0	130658
129	1024	996	1008	1011	993	1007	1008	992	1020	1027	1008	0	131665
130	996	1008	1011	993	1007	1008	992	1020	1027	1008	1031	0	132673
131	1008	1011	993	1007	1008	992	1020	1027	1008	1031	1008	0	133665
132	1011	993	1007	1008	992	1020	1027	1008	1031	1008	965	0	134685
133	993	1007	1008	992	1020	1027	1008	1031	1008	965	992	0	135712
134	1007	1008	992	1020	1027	1008	1031	1008	965	992	1023	0	136720
135	1008	992	1020	1027	1008	1031	1008	965	992	1023	1004	0	137751
136	992	1020	1027	1008	1031	1008	965	992	1023	1004	1027	0	138759
137	1020	1027	1008	1031	1008	965	992	1023	1004	1027	1047	0	139724
138	1027	1008	1031	1008	965	992	1023	1004	1027	1047	1016	0	140716
139	1008	1031	1008	965	992	1023	1004	1027	1047	1016	1039	0	141739
140	1031	1008	965	992	1023	1004	1027	1047	1016	1039	1027	0	142743
141	1008	965	992	1023	1004	1027	1047	1016	1039	1027	1000	0	143770
142	965	992	1023	1004	1027	1047	1016	1039	1027	1000	1015	0	144817
143	992	1023	1004	1027	1047	1016	1039	1027	1000	1015	1028	0	145833
144	1023	1004	1027	1047	1016	1039	1027	1000	1015	1028	996	0	146872
145	1004	1027	1047	1016	1039	1027	1000	1015	1028	996	1019	0	147899
146	1027	1047	1016	1039	1027	1000	1015	1028	996	1019	1031	0	148899
147	1047	1016	1039	1027	1000	1015	1028	996	1019	1031	1028	0	149914
148	1016	1039	1027	1000	1015	1028	996	1019	1031	1028	1073	0	150942
149	1039	1027	1000	1015	1028	996	1019	1031	1028	1073	1059	0	151938
150	1027	1000	1015	1028	996	1019	1031	1028	1073	1059	1019	0	152957
151	1000	1015	1028	996	1019	1031	1028	1073	1059	1019	1039	0	153988
152	1015	1028	996	1019	1031	1028	1073	1059	1019	1039	1035	0	155016
153	1028	996	1019	1031	1028	1073	1059	1019	1039	1035	996	0	156089
154	996	1019	1031	1028	1073	1059	1019	1039	1035	996	1012	0	157148
155	1019	1031	1028	1073	1059	1019	1039	1035	996	1012	1008	0	158167
156	1031	1028	1073	1059	1019	1039	1035	996	1012	1008	996	0	159206
157	1028	1073	1059	1019	1039	1035	996	1012	1008	996	980	0	160241
158	1073	1059	1019	1039	1035	996	1012	1008	996	980	1016	0	161237
159	1059	1019	1039	1035	996	1012	1008	996	980	1016	1058	0	162249
160	1019	1039	1035	996	1012	1008	996	980	1016	1058	1059	0	163257
161	1039	1035	996	1012	1008	996	980	1016	1058	1059	1023	0	164253
162	1035	996	1012	1008	996	980	1016	1058	1059	1023	1031	0	165233
163	996	1012	1008	996	980	1016	1058	1059	1023	1031	1027	0	166249
164	1012	1008	996	980	1016	1058	1059	1023	1031	1027	537	0	167307
165	1008	996	980	1016	1058	1059	1023	1031	1027	537	1234	0	168366
166	996	980	1016	1058	1059	1023	1031	1027	537	1234	1074	0	169389
167	980	1016	1058	1059	1023	1031	1027	537	1234	1074	1004	0	170420
168	1016	1058	1059	1023	1031	1027	537	1234	1074	1004	984	0	171447
169	1058	1059	1023	1031	1027	537	1234	1074	1004	984	1027	1	171984
170	1059	1023	1031	1027	537	1234	1074	1004	984	1027	1067	0	173218
171	1023	1031	1027	537	1234	1074	1004	984	1027	1067	1070	0	174292
172	1031	1027	537	1234	1074	1004	984	1027	1067	1070	1120	0	175296
173	1027	537	1234	1074	1004	984	1027	1067	1070	1120	1086	0	176280
174	537	1234	1074	1004	984	1027	1067	1070	1120	1086	1043	0	177307
175	1234	1074	1004	984	1027	1067	1070	1120	1086	1043	1062	0	178374
176	1074	1004	984	1027	1067	1070	1120	1086	1043	1062	1058	0	179444
177	1004	984	1027	1067	1070	1120	1086	1043	1062	1058	1027	0	180564
178	984	1027	1067	1070	1120	1086	1043	1062	1058	1027	1035	0	181650
179	1027	1067	1070	1120	1086	1043	1062	1058	1027	1035	1063	0	182693
180	1067	1070	1120	1086	1043	1062	1058	1027	1035	1063	1070	0	183755
181	1070	1120	1086	1043	1062	1058	1027	1035	1063	1070	1019	0	184813
182	1120	1086	1043	1062	1058	1027	1035	1063	1070	1019	1035	0	185840
183	1086	1043	1062	1058	1027	1035	1063	1070	1019	1035	1066	0	186875
184	1043	1062	1058	1027	1035	1063	1070	1019	1035	1066	1086	0	187938
185	1062	1058	1027	1035	1063	1070	1019	1035	1066	1086	1062	0	189008
186	1058	1027	1035	1063	1070	1019	1035	1066	1086	1062	1051	0	190027
187	1027	1035	1063	1070	1019	1035	1066	1086	1062	1051	1035	0	191062
188	1035	1063	1070	1019	1035	1066	1086	1062	1051	1035	1023	0	192128
189	1063	1070	1019	1035	1066	1086	1062	1051	1035	1023	1059	0	193214
190	1070	1019	1035	1066	1086	1062	1051	1035	1023	1059	1077	0	194276
191	1019	1035	1066	1086	1062	1051	1035	1023	1059	1077	1063	0	195327
192	1035	1066	1086	1062	1051	1035	1023	1059	1077	1063	1085	0	196362
193	1066	1086	1062	1051	1035	1023	1059	1077	1063	1085	1035	0	197385
194	1086	1062	1051	1035	1023	1059	1077	1063	1085	1035	1016	0	198444
195	1062	1051	1035	1023	1059	1077	1063	1085	1035	1016	1047	0	199521
196	1051	1035	1023	1059	1077	1063	1085	1035	1016	1047	1042	0	200584
197	1035	1023	1059	1077	1063	1085	1035	1016	1047	1042	1051	0	201669
198	1023	1059	1077	1063	1085	1035	1016	1047	1042	1051	1012	0	202704
199	1059	1077	1063	1085	1035	1016	1047	1042	1051	1012	1062	0	203720
200	1077	1063	1085	1035	1016	1047	1042	1051	1012	1062	1054	0	204767
201	1063	1085	1035	1016	1047	1042	1051	1012	1062	1054	1035	0	205809
202	1085	1035	1016	1047	1042	1051	1012	1062	1054	1035	1098	0	206860
203	1035	1016	1047	1042	1051	1012	1062	1054	1035	1098	1112	0	207872
204	1016	1047	1042	1051	1012	1062	1054	1035	1098	1112	1082	0	208934
205	1047	1042	1051	1012	1062	1054	1035	1098	1112	1082	1047	0	209988
206	1042	1051	1012	1062	1054	1035	1098	1112	1082	1047	1047	0	211023
207	1051	1012	1062	1054	1035	1098	1112	1082	1047	1047	1085	0	212121
208	1012	1062	1054	1035	1098	1112	1082	1047	1047	1085	1070	0	213233
209	1062	1054	1035	1098	1112	1082	1047	1047	1085	1070	1086	0	214315
210	1054	1035	1098	1112	1082	1047	1047	1085	1070	1086	1074	0	215362
211	1035	1098	1112	1082	1047	1047	1085	1070	1086	1074	1050	0	216409
212	1098	1112	1082	1047	1047	1085	1070	1086	1074	1050	1086	0	217494
213	1112	1082	1047	1047	1085	1070	1086	1074	1050	1086	945	0	218564
214	1082	1047	1047	1085	1070	1086	1074	1050	1086	945	860	0	219650
215	1047	1047	1085	1070	1086	1074	1050	1086	945	860	806	0	220724
216	1047	1085	1070	1086	1074	1050	1086	945	860	806	852	0	221774
217	1085	1070	1086	1074	1050	1086	945	860	806	852	813	0	222860
218	1070	1086	1074	1050	1086	945	860	806	852	813	529	0	223805
219	1086	1074	1050	1086	945	860	806	852	813	529	958	0	224665
220	1074	1050	1086	945	860	806	852	813	529	958	789	0	225471
221	1050	1086	945	860	806	852	813	529	958	789	751	0	226323
222	1086	945	860	806	852	813	529	958	789	751	732	0	227136
223	945	860	806	852	813	529	958	789	751	732	712	1	227665
224	860	806	852	813	529	958	789	751	732	712	700	0	228623
225	806	852	813	529	958	789	751	732	712	700	685	0	229412
226	852	813	529	958	789	751	732	712	700	685	471	0	230163
227	813	529	958	789	751	732	712	700	685	471	821	0	230895
228	529	958	789	751	732	712	700	685	471	821	681	0	231607
229	958	789	751	732	712	700	685	471	821	681	669	0	232307
230	789	751	732	712	700	685	471	821	681	669	666	0	232992
231	751	732	712	700	685	471	821	681	669	666	463	1	233463
232	732	712	700	685	471	821	681	669	666	463	813	0	234284
233	712	700	685	471	821	681	669	666	463	813	692	1	234965
234	700	685	471	821	681	669	666	463	813	692	716	1	235634
235	685	471	821	681	669	666	463	813	692	716	514	1	236300
236	471	821	681	669	666	463	813	692	716	514	988	1	236763
237	821	681	669	666	463	813	692	716	514	988	829	0	237576
238	681	669	666	463	813	692	716	514	988	829	518	0	238268
239	669	666	463	813	692	716	514	988	829	518	1085	0	238984
240	666	463	813	692	716	514	988	829	518	1085	942	1	239498
241	463	813	692	716	514	988	829	518	1085	942	479	0	240486
242	813	692	716	514	988	829	518	1085	942	479	1081	0	241315
243	692	716	514	988	829	518	1085	942	479	1081	930	1	241833
244	716	514	988	829	518	1085	942	479	1081	930	494	0	242918
245	514	988	829	518	1085	942	479	1081	930	494	1047	0	243860
246	988	829	518	1085	942	479	1081	930	494	1047	872	1	244339
247	829	518	1085	942	479	1081	930	494	1047	872	482	0	245420
248	518	1085	942	479	1081	930	494	1047	872	482	1000	0	246350
249	1085	942	479	1081	930	494	1047	872	482	1000	821	1	246844
250	942	479	1081	930	494	1047	872	482	1000	821	642	0	247891
251	479	1081	930	494	1047	872	482	1000	821	642	1090	0	248763
252	1081	930	494	1047	872	482	1000	821	642	1090	867	1	249245
253	930	494	1047	872	482	1000	821	642	1090	867	487	0	250245
254	494	1047	872	482	1000	821	642	1090	867	487	1054	0	251066
255	1047	872	482	1000	821	642	1090	867	487	1054	868	0	251708
256	872	482	1000	821	642	1090	867	487	1054	868	510	0	252798
257	482	1000	821	642	1090	867	487	1054	868	510	1050	0	253665
258	1000	821	642	1090	867	487	1054	868	510	1050	837	1	254152
259	821	642	1090	867	487	1054	868	510	1050	837	517	0	255206
260	642	1090	867	487	1054	868	510	1050	837	517	996	0	256074
261	1090	867	487	1054	868	510	1050	837	517	996	810	1	256584
262	867	487	1054	868	510	1050	837	517	996	810	591	0	257634
263	487	1054	868	510	1050	837	517	996	810	591	891	0	258471
264	1054	868	510	1050	837	517	996	810	591	891	743	1	258988
265	868	510	1050	837	517	996	810	591	891	743	775	0	259984
266	510	1050	837	517	996	810	591	891	743	775	759	0	260794
267	1050	837	517	996	810	591	891	743	775	759	501	1	261385
268	837	517	996	810	591	891	743	775	759	501	1082	0	262276
269	517	996	810	591	891	743	775	759	501	1082	864	0	263019
270	996	810	591	891	743	775	759	501	1082	864	486	0	263794
271	810	591	891	743	775	759	501	1082	864	486	1051	0	264553
272	591	891	743	775	759	501	1082	864	486	1051	840	1	265054
273	891	743	775	759	501	1082	864	486	1051	840	802	0	266136
274	743	775	759	501	1082	864	486	1051	840	802	840	0	267000
275	775	759	501	1082	864	486	1051	840	802	840	479	1	267486
276	759	501	1082	864	486	1051	840	802	840	479	961	0	268537
277	501	1082	864	486	1051	840	802	840	479	961	782	0	269377
278	1082	864	486	1051	840	802	840	479	961	782	786	0	270179
279	864	486	1051	840	802	840	479	961	782	786	475	0	271019
280	486	1051	840	802	840	479	961	782	786	475	942	1	271498
281	1051	840	802	840	479	961	782	786	475	942	766	0	272459
282	840	802	840	479	961	782	786	475	942	766	751	0	273241
283	802	840	479	961	782	786	475	942	766	751	490	0	274027
284	840	479	961	782	786	475	942	766	751	490	1008	1	274502
285	479	961	782	786	475	942	766	751	490	1008	782	0	275444
286	961	782	786	475	942	766	751	490	1008	782	841	0	276210
287	782	786	475	942	766	751	490	1008	782	841	961	0	276961
288	786	475	942	766	751	490	1008	782	841	961	969	1	277451
289	475	942	766	751	490	1008	782	841	961	969	945	0	278459
290	942	766	751	490	1008	782	841	961	969	945	487	0	279241
291	766	751	490	1008	782	841	961	969	945	487	1097	0	280082
292	751	490	1008	782	841	961	969	945	487	1097	899	0	281043
293	490	1008	782	841	961	969	945	487	1097	899	494	0	282012
294	1008	782	841	961	969	945	487	1097	899	494	1047	0	282957
295	782	841	961	969	945	487	1097	899	494	1047	832	1	283444
296	841	961	969	945	487	1097	899	494	1047	832	487	0	284541
297	961	969	945	487	1097	899	494	1047	832	487	1011	0	285440
298	969	945	487	1097	899	494	1047	832	487	1011	790	1	285934
299	945	487	1097	899	494	1047	832	487	1011	790	533	0	286981
300	487	1097	899	494	1047	832	487	1011	790	533	1004	0	287813
301	1097	899	494	1047	832	487	1011	790	533	1004	790	1	288300
302	899	494	1047	832	487	1011	790	533	1004	790	545	0	289311
303	494	1047	832	487	1011	790	533	1004	790	545	1043	0	290101
304	1047	832	487	1011	790	533	1004	790	545	1043	809	1	290634
305	832	487	1011	790	533	1004	790	545	1043	809	498	0	291638
306	487	1011	790	533	1004	790	545	1043	809	498	1113	0	292428
307	1011	790	533	1004	790	545	1043	809	498	1113	875	1	292973
308	790	533	1004	790	545	1043	809	498	1113	875	479	0	294016
309	533	1004	790	545	1043	809	498	1113	875	479	1039	0	294825
310	1004	790	545	1043	809	498	1113	875	479	1039	856	1	295323
311	790	545	1043	809	498	1113	875	479	1039	856	478	0	296436
312	545	1043	809	498	1113	875	479	1039	856	478	1028	0	297311
313	1043	809	498	1113	875	479	1039	856	478	1028	840	1	297790
314	809	498	1113	875	479	1039	856	478	1028	840	483	0	298829
315	498	1113	875	479	1039	856	478	1028	840	483	1042	0	299685
316	1113	875	479	1039	856	478	1028	840	483	1042	837	1	300163
317	875	479	1039	856	478	1028	840	483	1042	837	486	0	301191
318	479	1039	856	478	1028	840	483	1042	837	486	1032	0	302031
319	1039	856	478	1028	840	483	1042	837	486	1032	828	1	302514
320	856	478	1028	840	483	1042	837	486	1032	828	479	0	303556
321	478	1028	840	483	1042	837	486	1032	828	479	1047	0	304393
322	1028	840	483	1042	837	486	1032	828	479	1047	832	1	304879
323	840	483	1042	837	486	1032	828	479	1047	832	526	0	305911
324	483	1042	837	486	1032	828	479	1047	832	526	1050	0	306739
325	1042	837	486	1032	828	479	1047	832	526	1050	821	1	307218
326	837	486	1032	828	479	1047	832	526	1050	821	479	0	308265
327	486	1032	828	479	1047	832	526	1050	821	479	976	0	309097
328	1032	828	479	1047	832	526	1050	821	479	976	779	1	309623
329	828	479	1047	832	526	1050	821	479	976	779	529	0	310673
330	479	1047	832	526	1050	821	479	976	779	529	949	0	311494
331	1047	832	526	1050	821	479	976	779	529	949	763	1	311973
332	832	526	1050	821	479	976	779	529	949	763	642	0	312949
333	526	1050	821	479	976	779	529	949	763	642	840	0	313728
334	1050	821	479	976	779	529	949	763	642	840	744	1	314257
335	821	479	976	779	529	949	763	642	840	744	731	0	315206
336	479	976	779	529	949	763	642	840	744	731	463	0	315969
337	976	779	529	949	763	642	840	744	731	463	876	0	316611
338	779	529	949	763	642	840	744	731	463	876	735	0	317451
339	529	949	763	642	840	744	731	463	876	735	716	0	318195
340	949	763	642	840	744	731	463	876	735	716	611	0	318926
341	763	642	840	744	731	463	876	735	716	611	774	1	319389
342	642	840	744	731	463	876	735	716	611	774	689	0	320265
343	840	744	731	463	876	735	716	611	774	689	673	0	321000
344	744	731	463	876	735	716	611	774	689	673	630	0	321716
345	731	463	876	735	716	611	774	689	673	630	681	0	322327
346	463	876	735	716	611	774	689	673	630	681	642	0	323101
347	876	735	716	611	774	689	673	630	681	642	642	0	323790
348	735	716	611	774	689	673	630	681	642	642	638	0	324463
349	716	611	774	689	673	630	681	642	642	638	440	0	325093
350	611	774	689	673	630	681	642	642	638	440	747	0	325774
351	774	689	673	630	681	642	642	638	440	747	642	0	326416
352	689	673	630	681	642	642	638	440	747	642	638	0	327058
353	673	630	681	642	642	638	440	747	642	638	639	0	327696
354	630	681	642	642	638	440	747	642	638	639	634	1	328136
355	681	642	642	638	440	747	642	638	639	634	436	0	328883
356	642	642	638	440	747	642	638	639	634	436	856	0	329525
357	642	638	440	747	642	638	639	634	436	856	692	0	330163
358	638	440	747	642	638	639	634	436	856	692	580	0	330802
359	440	747	642	638	639	634	436	856	692	580	825	0	331436
360	747	642	638	639	634	436	856	692	580	825	712	1	331872
361	642	638	639	634	436	856	692	580	825	712	724	0	332728
362	638	639	634	436	856	692	580	825	712	724	723	0	333420
363	639	634	436	856	692	580	825	712	724	723	724	0	334000
364	634	436	856	692	580	825	712	724	723	724	724	0	334825
365	436	856	692	580	825	712	724	723	724	724	716	0	335537
366	856	692	580	825	712	724	723	724	724	716	712	0	336261
367	692	580	825	712	724	723	724	724	716	712	708	0	336984
368	580	825	712	724	723	724	724	716	712	708	736	0	337708
369	825	712	724	723	724	724	716	712	708	736	754	0	338432
370	712	724	723	724	724	716	712	708	736	754	775	0	339148
371	724	723	724	724	716	712	708	736	754	775	747	0	339860
372	723	724	724	716	712	708	736	754	775	747	840	0	340568
373	724	724	716	712	708	736	754	775	747	840	475	0	341304
374	724	716	712	708	736	754	775	747	840	475	432	0	342058
375	716	712	708	736	754	775	747	840	475	432	393	0	342833
376	712	708	736	754	775	747	840	475	432	393	420	0	343580
377	708	736	754	775	747	840	475	432	393	420	413	0	344420
378	736	754	775	747	840	475	432	393	420	413	1042	1	344895
379	754	775	747	840	475	432	393	420	413	1042	798	1	345327
380	775	747	840	475	432	393	420	413	1042	798	840	1	345720
381	747	840	475	432	393	420	413	1042	798	840	849	1	346140
382	840	475	432	393	420	413	1042	798	840	849	860	1	346553
383	475	432	393	420	413	1042	798	840	849	860	470	0	347595
384	432	393	420	413	1042	798	840	849	860	470	1199	0	348393
385	393	420	413	1042	798	840	849	860	470	1199	891	0	349233
386	420	413	1042	798	840	849	860	470	1199	891	479	0	350082
387	413	1042	798	840	849	860	470	1199	891	479	1077	0	350942
388	1042	798	840	849	860	470	1199	891	479	1077	829	1	351412
389	798	840	849	860	470	1199	891	479	1077	829	471	0	352611
390	840	849	860	470	1199	891	479	1077	829	471	1136	0	353502
391	849	860	470	1199	891	479	1077	829	471	1136	833	1	353981
392	860	470	1199	891	479	1077	829	471	1136	833	525	0	355058
393	470	1199	891	479	1077	829	471	1136	833	525	1265	0	355887
394	1199	891	479	1077	829	471	1136	833	525	1265	1031	1	356358
395	891	479	1077	829	471	1136	833	525	1265	1031	494	0	357494
396	479	1077	829	471	1136	833	525	1265	1031	494	1265	0	358327
397	1077	829	471	1136	833	525	1265	1031	494	1265	1155	1	358852
398	829	471	1136	833	525	1265	1031	494	1265	1155	1133	0	360117
399	471	1136	833	525	1265	1031	494	1265	1155	1133	957	0	361148
400	1136	833	525	1265	1031	494	1265	1155	1133	957	922	1	361642
401	833	525	1265	1031	494	1265	1155	1133	957	922	887	0	362907
402	525	1265	1031	494	1265	1155	1133	957	922	887	973	0	364062
403	1265	1031	494	1265	1155	1133	957	922	887	973	1027	0	365195
404	1031	494	1265	1155	1133	957	922	887	973	1027	1175	0	366152
405	494	1265	1155	1133	957	922	887	973	1027	1175	1090	0	367074
406	1265	1155	1133	957	922	887	973	1027	1175	1090	1019	0	367961
