index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
118	382	389	377	386	381	377	382	385	373	374	385	0	45988
119	389	377	386	381	377	382	385	373	374	385	362	0	46370
120	377	386	381	377	382	385	373	374	385	362	374	0	46755
121	386	381	377	382	385	373	374	385	362	374	369	0	47128
122	381	377	382	385	373	374	385	362	374	369	374	0	47502
123	377	382	385	373	374	385	362	374	369	374	373	0	47887
124	382	385	373	374	385	362	374	369	374	373	374	0	48249
125	385	373	374	385	362	374	369	374	373	374	369	0	48623
126	373	374	385	362	374	369	374	373	374	369	362	0	48992
127	374	385	362	374	369	374	373	374	369	362	366	0	49366
128	385	362	374	369	374	373	374	369	362	366	366	0	49739
129	362	374	369	374	373	374	369	362	366	366	370	0	50113
130	374	369	374	373	374	369	362	366	366	370	361	0	50482
131	369	374	373	374	369	362	366	366	370	361	374	0	50844
132	374	373	374	369	362	366	366	370	361	374	350	0	51210
133	373	374	369	362	366	366	370	361	374	350	362	0	51576
134	374	369	362	366	366	370	361	374	350	362	362	0	51946
135	369	362	366	366	370	361	374	350	362	362	350	0	52307
136	362	366	366	370	361	374	350	362	362	350	370	0	52681
137	366	366	370	361	374	350	362	362	350	370	354	0	53031
138	366	370	361	374	350	362	362	350	370	354	362	0	53393
139	370	361	374	350	362	362	350	370	354	362	354	0	53755
140	361	374	350	362	362	350	370	354	362	354	354	1	54105
141	374	350	362	362	350	370	354	362	354	354	358	0	54475
142	350	362	362	350	370	354	362	354	354	358	354	0	54829
143	362	362	350	370	354	362	354	354	358	354	354	0	55191
144	362	350	370	354	362	354	354	358	354	354	358	0	55545
145	350	370	354	362	354	354	358	354	354	358	350	0	55899
146	370	354	362	354	354	358	354	354	358	350	354	0	56257
147	354	362	354	354	358	354	354	358	350	354	350	0	56611
148	362	354	354	358	354	354	358	350	354	350	351	0	56965
149	354	354	358	354	354	358	350	354	350	351	354	0	57323
150	354	358	354	354	358	350	354	350	351	354	346	0	57673
151	358	354	354	358	350	354	350	351	354	346	346	0	58027
152	354	354	358	350	354	350	351	354	346	346	347	0	58377
153	354	358	350	354	350	351	354	346	346	347	354	0	58728
154	358	350	354	350	351	354	346	346	347	354	346	0	59082
155	350	354	350	351	354	346	346	347	354	346	342	0	59428
156	354	350	351	354	346	346	347	354	346	342	335	0	59774
157	350	351	354	346	346	347	354	346	342	335	362	0	60121
158	351	354	346	346	347	354	346	342	335	362	342	0	60475
159	354	346	346	347	354	346	342	335	362	342	347	0	60821
160	346	346	347	354	346	342	335	362	342	347	350	0	61163
161	346	347	354	346	342	335	362	342	347	350	342	0	61498
162	347	354	346	342	335	362	342	347	350	342	343	0	61860
163	354	346	342	335	362	342	347	350	342	343	342	0	62202
164	346	342	335	362	342	347	350	342	343	342	346	0	62549
165	342	335	362	342	347	350	342	343	342	346	327	0	62899
166	335	362	342	347	350	342	343	342	346	327	354	0	63241
167	362	342	347	350	342	343	342	346	327	354	343	0	63584
168	342	347	350	342	343	342	346	327	354	343	342	0	63926
169	347	350	342	343	342	346	327	354	343	342	346	0	64272
170	350	342	343	342	346	327	354	343	342	346	339	0	64599
171	342	343	342	346	327	354	343	342	346	339	338	0	64953
172	343	342	346	327	354	343	342	346	339	338	343	0	65296
173	342	346	327	354	343	342	346	339	338	343	342	0	65638
174	346	327	354	343	342	346	339	338	343	342	343	0	65984
175	327	354	343	342	346	339	338	343	342	343	338	0	66323
176	354	343	342	346	339	338	343	342	343	338	343	0	66661
177	343	342	346	339	338	343	342	343	338	343	334	0	67004
178	342	346	339	338	343	342	343	338	343	334	343	0	67346
179	346	339	338	343	342	343	338	343	334	343	342	0	67689
180	339	338	343	342	343	338	343	334	343	342	339	0	68027
181	338	343	342	343	338	343	334	343	342	339	338	0	68370
182	343	342	343	338	343	334	343	342	339	338	346	0	68704
183	342	343	338	343	334	343	342	339	338	346	343	0	69047
184	343	338	343	334	343	342	339	338	346	343	342	0	69389
185	338	343	334	343	342	339	338	346	343	342	343	0	69728
186	343	334	343	342	339	338	346	343	342	343	342	0	70066
187	334	343	342	339	338	346	343	342	343	342	339	0	70412
188	343	342	339	338	346	343	342	343	342	339	346	0	70755
189	342	339	338	346	343	342	343	342	339	346	342	0	71097
190	339	338	346	343	342	343	342	339	346	342	343	0	71440
191	338	346	343	342	343	342	339	346	342	343	346	0	71782
192	346	343	342	343	342	339	346	342	343	346	342	0	72121
193	343	342	343	342	339	346	342	343	346	342	327	0	72467
194	342	343	342	339	346	342	343	346	342	327	362	0	72809
195	343	342	339	346	342	343	346	342	327	362	346	0	73152
196	342	339	346	342	343	346	342	327	362	346	351	0	73498
197	339	346	342	343	346	342	327	362	346	351	338	0	73840
198	346	342	343	346	342	327	362	346	351	338	350	0	74167
199	342	343	346	342	327	362	346	351	338	350	335	0	74529
200	343	346	342	327	362	346	351	338	350	335	358	0	74875
201	346	342	327	362	346	351	338	350	335	358	339	0	75226
202	342	327	362	346	351	338	350	335	358	339	350	0	75564
203	327	362	346	351	338	350	335	358	339	350	346	0	75914
204	362	346	351	338	350	335	358	339	350	346	346	0	76249
205	346	351	338	350	335	358	339	350	346	346	351	0	76607
206	351	338	350	335	358	339	350	346	346	351	342	0	76946
207	338	350	335	358	339	350	346	346	351	342	350	0	77296
208	350	335	358	339	350	346	346	351	342	350	323	0	77642
209	335	358	339	350	346	346	351	342	350	323	366	0	77988
210	358	339	350	346	346	351	342	350	323	366	350	0	78339
211	339	350	346	346	351	342	350	323	366	350	346	0	78681
212	350	346	346	351	342	350	323	366	350	346	351	0	79031
213	346	346	351	342	350	323	366	350	346	351	350	0	79354
214	346	351	342	350	323	366	350	346	351	350	350	0	79720
215	351	342	350	323	366	350	346	351	350	350	350	0	80070
216	342	350	323	366	350	346	351	350	350	350	346	0	80416
217	350	323	366	350	346	351	350	350	350	346	355	0	80767
218	323	366	350	346	351	350	350	350	346	355	350	0	81117
219	366	350	346	351	350	350	350	346	355	350	346	0	81467
220	350	346	351	350	350	350	346	355	350	346	358	0	81817
221	346	351	350	350	350	346	355	350	346	358	346	0	82163
222	351	350	350	350	346	355	350	346	358	346	358	0	82518
223	350	350	350	346	355	350	346	358	346	358	350	0	82868
224	350	350	346	355	350	346	358	346	358	350	362	0	83214
225	350	346	355	350	346	358	346	358	350	362	354	0	83572
226	346	355	350	346	358	346	358	350	362	354	362	0	83918
227	355	350	346	358	346	358	350	362	354	362	354	0	84276
228	350	346	358	346	358	350	362	354	362	354	354	0	84626
229	346	358	346	358	350	362	354	362	354	354	362	0	84988
230	358	346	358	350	362	354	362	354	354	362	362	0	85342
231	346	358	350	362	354	362	354	354	362	362	358	0	85704
232	358	350	362	354	362	354	354	362	362	358	362	0	86058
233	350	362	354	362	354	354	362	362	358	362	362	0	86412
234	362	354	362	354	354	362	362	358	362	362	362	0	86774
235	354	362	354	354	362	362	358	362	362	362	362	0	87136
236	362	354	354	362	362	358	362	362	362	362	362	0	87494
237	354	354	362	362	358	362	362	362	362	362	365	0	87856
238	354	362	362	358	362	362	362	362	362	365	362	0	88218
239	362	362	358	362	362	362	362	362	365	362	366	0	88580
240	362	358	362	362	362	362	362	365	362	366	370	0	88942
241	358	362	362	362	362	362	365	362	366	370	361	0	89304
242	362	362	362	362	362	365	362	366	370	361	370	0	89669
243	362	362	362	362	365	362	366	370	361	370	366	0	90031
244	362	362	362	365	362	366	370	361	370	366	373	0	90397
245	362	362	365	362	366	370	361	370	366	373	366	0	90767
246	362	365	362	366	370	361	370	366	373	366	374	0	91128
247	365	362	366	370	361	370	366	373	366	374	369	0	91498
248	362	366	370	361	370	366	373	366	374	369	374	0	91864
249	366	370	361	370	366	373	366	374	369	374	373	0	92237
250	370	361	370	366	373	366	374	369	374	373	374	0	92603
251	361	370	366	373	366	374	369	374	373	374	370	0	92977
252	370	366	373	366	374	369	374	373	374	370	373	0	93346
253	366	373	366	374	369	374	373	374	370	373	374	0	93720
254	373	366	374	369	374	373	374	370	373	374	365	0	94093
255	366	374	369	374	373	374	370	373	374	365	374	0	94467
256	374	369	374	373	374	370	373	374	365	374	373	0	94837
257	369	374	373	374	370	373	374	365	374	373	370	0	95210
258	374	373	374	370	373	374	365	374	373	370	378	0	95584
259	373	374	370	373	374	365	374	373	370	378	377	0	95949
260	374	370	373	374	365	374	373	370	378	377	377	0	96323
261	370	373	374	365	374	373	370	378	377	377	382	0	96696
262	373	374	365	374	373	370	378	377	377	382	354	0	97066
263	374	365	374	373	370	378	377	377	382	354	420	0	97444
264	365	374	373	370	378	377	377	382	354	420	385	0	97821
265	374	373	370	378	377	377	382	354	420	385	378	0	98198
266	373	370	378	377	377	382	354	420	385	378	393	0	98580
267	370	378	377	377	382	354	420	385	378	393	381	1	98934
268	378	377	377	382	354	420	385	378	393	381	389	0	99354
269	377	377	382	354	420	385	378	393	381	389	381	0	99739
270	377	382	354	420	385	378	393	381	389	381	390	0	100117
271	382	354	420	385	378	393	381	389	381	390	381	0	100510
272	354	420	385	378	393	381	389	381	390	381	389	0	100891
273	420	385	378	393	381	389	381	390	381	389	385	0	101280
274	385	378	393	381	389	381	390	381	389	385	389	0	101661
275	378	393	381	389	381	390	381	389	385	389	393	0	102051
276	393	381	389	381	390	381	389	385	389	393	389	0	102432
277	381	389	381	390	381	389	385	389	393	389	393	0	102821
278	389	381	390	381	389	385	389	393	389	393	393	0	103206
279	381	390	381	389	385	389	393	389	393	393	393	0	103595
280	390	381	389	385	389	393	389	393	393	393	397	0	103988
281	381	389	385	389	393	389	393	393	393	397	397	0	104377
282	389	385	389	393	389	393	393	393	397	397	397	0	104770
283	385	389	393	389	393	393	393	397	397	397	413	0	105163
284	389	393	389	393	393	393	397	397	397	413	354	0	105556
285	393	389	393	393	393	397	397	397	413	354	451	0	105953
286	389	393	393	393	397	397	397	413	354	451	401	0	106350
287	393	393	393	397	397	397	413	354	451	401	404	0	106747
288	393	393	397	397	397	413	354	451	401	404	405	0	107160
289	393	397	397	397	413	354	451	401	404	405	409	1	107514
290	397	397	397	413	354	451	401	404	405	409	404	0	107965
291	397	397	413	354	451	401	404	405	409	404	405	0	108366
292	397	413	354	451	401	404	405	409	404	405	409	0	108770
293	413	354	451	401	404	405	409	404	405	409	400	0	109175
294	354	451	401	404	405	409	404	405	409	400	409	0	109584
295	451	401	404	405	409	404	405	409	400	409	405	0	109988
296	401	404	405	409	404	405	409	400	409	405	404	0	110393
297	404	405	409	404	405	409	400	409	405	404	405	0	110802
298	405	409	404	405	409	400	409	405	404	405	405	0	111202
299	409	404	405	409	400	409	405	404	405	405	408	0	111611
300	404	405	409	400	409	405	404	405	405	408	409	0	112016
301	405	409	400	409	405	404	405	405	408	409	404	0	112420
302	409	400	409	405	404	405	405	408	409	404	417	0	112825
303	400	409	405	404	405	405	408	409	404	417	408	0	113230
304	409	405	404	405	405	408	409	404	417	408	417	0	113638
305	405	404	405	405	408	409	404	417	408	417	416	0	114047
306	404	405	405	408	409	404	417	408	417	416	409	0	114451
307	405	405	408	409	404	417	408	417	416	409	412	0	114868
308	405	408	409	404	417	408	417	416	409	412	416	0	115276
309	408	409	404	417	408	417	416	409	412	416	413	0	115693
310	409	404	417	408	417	416	409	412	416	413	416	0	116109
311	404	417	408	417	416	409	412	416	413	416	409	0	116518
312	417	408	417	416	409	412	416	413	416	409	412	0	116930
313	408	417	416	409	412	416	413	416	409	412	409	0	117346
314	417	416	409	412	416	413	416	409	412	409	412	0	117759
315	416	409	412	416	413	416	409	412	409	412	413	0	118175
316	409	412	416	413	416	409	412	409	412	413	412	0	118584
317	412	416	413	416	409	412	409	412	413	412	412	0	118996
318	416	413	416	409	412	409	412	413	412	412	413	0	119405
319	413	416	409	412	409	412	413	412	412	413	397	0	119817
320	416	409	412	409	412	413	412	412	413	397	416	0	120230
321	409	412	409	412	413	412	412	413	397	416	409	0	120642
322	412	409	412	413	412	412	413	397	416	409	404	0	121054
323	409	412	413	412	412	413	397	416	409	404	401	0	121467
324	412	413	412	412	413	397	416	409	404	401	405	1	121864
325	413	412	412	413	397	416	409	404	401	405	408	0	122280
326	412	412	413	397	416	409	404	401	405	408	401	0	122689
327	412	413	397	416	409	404	401	405	408	401	424	0	123093
328	413	397	416	409	404	401	405	408	401	424	424	0	123494
329	397	416	409	404	401	405	408	401	424	424	421	0	123899
330	416	409	404	401	405	408	401	424	424	421	428	0	124307
331	409	404	401	405	408	401	424	424	421	428	432	1	124708
332	404	401	405	408	401	424	424	421	428	432	431	0	125132
333	401	405	408	401	424	424	421	428	432	431	428	0	125556
334	405	408	401	424	424	421	428	432	431	428	432	0	125977
335	408	401	424	424	421	428	432	431	428	432	374	0	126405
336	401	424	424	421	428	432	431	428	432	374	327	0	126837
337	424	424	421	428	432	431	428	432	374	327	576	0	127268
338	424	421	428	432	431	428	432	374	327	576	299	0	127696
339	421	428	432	431	428	432	374	327	576	299	537	0	128128
340	428	432	431	428	432	374	327	576	299	537	417	1	128502
341	432	431	428	432	374	327	576	299	537	417	408	1	128829
342	431	428	432	374	327	576	299	537	417	408	409	0	129405
343	428	432	374	327	576	299	537	417	408	409	408	1	129704
344	432	374	327	576	299	537	417	408	409	408	401	0	130241
345	374	327	576	299	537	417	408	409	408	401	350	0	130658
346	327	576	299	537	417	408	409	408	401	350	526	0	131066
347	576	299	537	417	408	409	408	401	350	526	424	0	131475
348	299	537	417	408	409	408	401	350	526	424	424	0	131883
349	537	417	408	409	408	401	350	526	424	424	467	1	132284
350	417	408	409	408	401	350	526	424	424	467	451	1	132634
351	408	409	408	401	350	526	424	424	467	451	455	0	133160
352	409	408	401	350	526	424	424	467	451	455	448	0	133584
353	408	401	350	526	424	424	467	451	455	448	373	1	134008
354	401	350	526	424	424	467	451	455	448	373	389	0	134475
355	350	526	424	424	467	451	455	448	373	389	541	0	134926
356	526	424	424	467	451	455	448	373	389	541	421	0	135381
357	424	424	467	451	455	448	373	389	541	421	404	0	135829
358	424	467	451	455	448	373	389	541	421	404	440	1	136202
359	467	451	455	448	373	389	541	421	404	440	420	1	136591
360	451	455	448	373	389	541	421	404	440	420	413	0	137132
361	455	448	373	389	541	421	404	440	420	413	361	0	137553
362	448	373	389	541	421	404	440	420	413	361	475	1	137957
363	373	389	541	421	404	440	420	413	361	475	393	0	138397
364	389	541	421	404	440	420	413	361	475	393	350	0	138817
365	541	421	404	440	420	413	361	475	393	350	502	0	139230
366	421	404	440	420	413	361	475	393	350	502	382	1	139591
367	404	440	420	413	361	475	393	350	502	382	358	0	140066
368	440	420	413	361	475	393	350	502	382	358	502	1	140459
369	420	413	361	475	393	350	502	382	358	502	385	1	140809
370	413	361	475	393	350	502	382	358	502	385	354	0	141311
371	361	475	393	350	502	382	358	502	385	354	510	1	141693
372	475	393	350	502	382	358	502	385	354	510	385	1	142051
373	393	350	502	382	358	502	385	354	510	385	362	0	142553
374	350	502	382	358	502	385	354	510	385	362	482	1	142938
375	502	382	358	502	385	354	510	385	362	482	401	1	143292
376	382	358	502	385	354	510	385	362	482	401	366	0	143802
377	358	502	385	354	510	385	362	482	401	366	506	1	144187
378	502	385	354	510	385	362	482	401	366	506	361	1	144549
379	385	354	510	385	362	482	401	366	506	361	358	0	145031
380	354	510	385	362	482	401	366	506	361	358	526	1	145432
381	510	385	362	482	401	366	506	361	358	526	381	1	145798
382	385	362	482	401	366	506	361	358	526	381	358	0	146304
383	362	482	401	366	506	361	358	526	381	358	498	1	146665
384	482	401	366	506	361	358	526	381	358	498	381	1	147023
385	401	366	506	361	358	526	381	358	498	381	343	0	147549
386	366	506	361	358	526	381	358	498	381	343	513	1	147930
387	506	361	358	526	381	358	498	381	343	513	386	1	148288
388	361	358	526	381	358	498	381	343	513	386	365	0	148786
389	358	526	381	358	498	381	343	513	386	365	510	1	149167
390	526	381	358	498	381	343	513	386	365	510	377	1	149510
391	381	358	498	381	343	513	386	365	510	377	351	0	150023
392	358	498	381	343	513	386	365	510	377	351	525	1	150409
393	498	381	343	513	386	365	510	377	351	525	397	1	150774
394	381	343	513	386	365	510	377	351	525	397	350	0	151284
395	343	513	386	365	510	377	351	525	397	350	498	1	151661
396	513	386	365	510	377	351	525	397	350	498	397	1	152012
397	386	365	510	377	351	525	397	350	498	397	346	0	152537
398	365	510	377	351	525	397	350	498	397	346	506	1	152934
399	510	377	351	525	397	350	498	397	346	506	381	1	153284
400	377	351	525	397	350	498	397	346	506	381	355	0	153782
401	351	525	397	350	498	397	346	506	381	355	505	1	154179
402	525	397	350	498	397	346	506	381	355	505	401	1	154525
403	397	350	498	397	346	506	381	355	505	401	397	0	155031
404	350	498	397	346	506	381	355	505	401	397	420	1	155412
405	498	397	346	506	381	355	505	401	397	420	405	1	155767
406	397	346	506	381	355	505	401	397	420	405	416	0	156272
407	346	506	381	355	505	401	397	420	405	416	397	0	156673
408	506	381	355	505	401	397	420	405	416	397	409	0	157070
409	381	355	505	401	397	420	405	416	397	409	412	0	157490
410	355	505	401	397	420	405	416	397	409	412	405	0	157895
411	505	401	397	420	405	416	397	409	412	405	432	0	158311
412	401	397	420	405	416	397	409	412	405	432	401	0	158708
413	397	420	405	416	397	409	412	405	432	401	408	0	159117
414	420	405	416	397	409	412	405	432	401	408	420	0	159529
415	405	416	397	409	412	405	432	401	408	420	409	0	159934
416	416	397	409	412	405	432	401	408	420	409	420	0	160366
417	397	409	412	405	432	401	408	420	409	420	413	0	160767
418	409	412	405	432	401	408	420	409	420	413	416	0	161175
419	412	405	432	401	408	420	409	420	413	416	370	0	161595
420	405	432	401	408	420	409	420	413	416	370	443	1	162004
421	432	401	408	420	409	420	413	416	370	443	405	0	162424
422	401	408	420	409	420	413	416	370	443	405	408	0	162837
423	408	420	409	420	413	416	370	443	405	408	409	0	163253
424	420	409	420	413	416	370	443	405	408	409	405	1	163623
425	409	420	413	416	370	443	405	408	409	405	396	0	164066
426	420	413	416	370	443	405	408	409	405	396	405	0	164471
427	413	416	370	443	405	408	409	405	396	405	405	0	164879
428	416	370	443	405	408	409	405	396	405	405	405	0	165288
429	370	443	405	408	409	405	396	405	405	405	404	0	165693
430	443	405	408	409	405	396	405	405	405	404	401	0	166089
431	405	408	409	405	396	405	405	405	404	401	401	0	166494
432	408	409	405	396	405	405	405	404	401	401	404	0	166899
433	409	405	396	405	405	405	404	401	401	404	401	0	167304
434	405	396	405	405	405	404	401	401	404	401	409	0	167708
435	396	405	405	405	404	401	401	404	401	409	397	0	168109
436	405	405	405	404	401	401	404	401	409	397	389	0	168510
437	405	405	404	401	401	404	401	409	397	389	412	0	168914
438	405	404	401	401	404	401	409	397	389	412	405	0	169315
439	404	401	401	404	401	409	397	389	412	405	397	0	169724
440	401	401	404	401	409	397	389	412	405	397	404	0	170121
441	401	404	401	409	397	389	412	405	397	404	397	0	170510
442	404	401	409	397	389	412	405	397	404	397	397	0	170922
443	401	409	397	389	412	405	397	404	397	397	401	0	171327
444	409	397	389	412	405	397	404	397	397	401	397	0	171724
445	397	389	412	405	397	404	397	397	401	397	389	0	172128
446	389	412	405	397	404	397	397	401	397	389	405	0	172525
447	412	405	397	404	397	397	401	397	389	405	389	0	172922
448	405	397	404	397	397	401	397	389	405	389	401	0	173323
449	397	404	397	397	401	397	389	405	389	401	408	0	173720
450	404	397	397	401	397	389	405	389	401	408	381	0	174109
451	397	397	401	397	389	405	389	401	408	381	401	0	174514
452	397	401	397	389	405	389	401	408	381	401	397	0	174903
453	401	397	389	405	389	401	408	381	401	397	397	0	175304
454	397	389	405	389	401	408	381	401	397	397	401	0	175712
455	389	405	389	401	408	381	401	397	397	401	400	0	176093
456	405	389	401	408	381	401	397	397	401	400	393	0	176494
457	389	401	408	381	401	397	397	401	400	393	401	0	176891
458	401	408	381	401	397	397	401	400	393	401	397	0	177288
459	408	381	401	397	397	401	400	393	401	397	393	0	177689
460	381	401	397	397	401	400	393	401	397	393	389	0	178089
461	401	397	397	401	400	393	401	397	393	389	401	0	178482
462	397	397	401	400	393	401	397	393	389	401	393	0	178883
463	397	401	400	393	401	397	393	389	401	393	393	0	179280
464	401	400	393	401	397	393	389	401	393	393	397	0	179673
465	400	393	401	397	393	389	401	393	393	397	397	0	180062
466	393	401	397	393	389	401	393	393	397	397	393	0	180463
467	401	397	393	389	401	393	393	397	397	393	397	0	180856
468	397	393	389	401	393	393	397	397	393	397	389	0	181249
469	393	389	401	393	393	397	397	393	397	389	401	0	181646
470	389	401	393	393	397	397	393	397	389	401	373	0	182043
471	401	393	393	397	397	393	397	389	401	373	413	0	182436
472	393	393	397	397	393	397	389	401	373	413	393	0	182833
473	393	397	397	393	397	389	401	373	413	393	400	0	183222
474	397	397	393	397	389	401	373	413	393	400	382	0	183623
475	397	393	397	389	401	373	413	393	400	382	393	1	183996
476	393	397	389	401	373	413	393	400	382	393	389	0	184409
477	397	389	401	373	413	393	400	382	393	389	385	0	184802
478	389	401	373	413	393	400	382	393	389	385	393	0	185202
479	401	373	413	393	400	382	393	389	385	393	377	0	185584
480	373	413	393	400	382	393	389	385	393	377	382	0	185977
481	413	393	400	382	393	389	385	393	377	382	385	0	186366
482	393	400	382	393	389	385	393	377	382	385	377	0	186751
483	400	382	393	389	385	393	377	382	385	377	378	0	187144
