index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
163	1012	988	1008	946	976	1059	1015	1105	1094	1062	1078	0	158195
164	988	1008	946	976	1059	1015	1105	1094	1062	1078	1042	0	159210
165	1008	946	976	1059	1015	1105	1094	1062	1078	1042	1043	0	160315
166	946	976	1059	1015	1105	1094	1062	1078	1042	1043	1074	0	161409
167	976	1059	1015	1105	1094	1062	1078	1042	1043	1074	1016	0	162471
168	1059	1015	1105	1094	1062	1078	1042	1043	1074	1016	1039	0	163549
169	1015	1105	1094	1062	1078	1042	1043	1074	1016	1039	965	0	164591
170	1105	1094	1062	1078	1042	1043	1074	1016	1039	965	914	0	165634
171	1094	1062	1078	1042	1043	1074	1016	1039	965	914	930	0	166708
172	1062	1078	1042	1043	1074	1016	1039	965	914	930	879	0	167724
173	1078	1042	1043	1074	1016	1039	965	914	930	879	907	0	168763
174	1042	1043	1074	1016	1039	965	914	930	879	907	576	0	169728
175	1043	1074	1016	1039	965	914	930	879	907	576	1272	0	170642
176	1074	1016	1039	965	914	930	879	907	576	1272	876	0	171572
177	1016	1039	965	914	930	879	907	576	1272	876	965	0	172451
178	1039	965	914	930	879	907	576	1272	876	965	509	0	173358
179	965	914	930	879	907	576	1272	876	965	509	1319	1	173934
180	914	930	879	907	576	1272	876	965	509	1319	930	0	175206
181	930	879	907	576	1272	876	965	509	1319	930	973	0	176082
182	879	907	576	1272	876	965	509	1319	930	973	506	0	177047
183	907	576	1272	876	965	509	1319	930	973	506	1374	1	177556
184	576	1272	876	965	509	1319	930	973	506	1374	988	0	178875
185	1272	876	965	509	1319	930	973	506	1374	988	510	0	179805
186	876	965	509	1319	930	973	506	1374	988	510	1393	0	180778
187	965	509	1319	930	973	506	1374	988	510	1393	1058	1	181284
188	509	1319	930	973	506	1374	988	510	1393	1058	502	0	182658
189	1319	930	973	506	1374	988	510	1393	1058	502	1440	0	183646
190	930	973	506	1374	988	510	1393	1058	502	1440	1155	1	184156
191	973	506	1374	988	510	1393	1058	502	1440	1155	498	0	185549
192	506	1374	988	510	1393	1058	502	1440	1155	498	1487	0	186607
193	1374	988	510	1393	1058	502	1440	1155	498	1487	1225	1	187109
194	988	510	1393	1058	502	1440	1155	498	1487	1225	483	0	188549
195	510	1393	1058	502	1440	1155	498	1487	1225	483	1393	0	189704
196	1393	1058	502	1440	1155	498	1487	1225	483	1393	1152	1	190202
197	1058	502	1440	1155	498	1487	1225	483	1393	1152	486	0	191689
198	502	1440	1155	498	1487	1225	483	1393	1152	486	1424	0	192914
199	1440	1155	498	1487	1225	483	1393	1152	486	1424	1129	1	193397
200	1155	498	1487	1225	483	1393	1152	486	1424	1129	1058	0	194790
201	498	1487	1225	483	1393	1152	486	1424	1129	1058	498	0	195942
202	1487	1225	483	1393	1152	486	1424	1129	1058	498	1405	1	196428
203	1225	483	1393	1152	486	1424	1129	1058	498	1405	1027	0	197852
204	483	1393	1152	486	1424	1129	1058	498	1405	1027	502	0	198981
205	1393	1152	486	1424	1129	1058	498	1405	1027	502	1404	0	200039
206	1152	486	1424	1129	1058	498	1405	1027	502	1404	1086	1	200537
207	486	1424	1129	1058	498	1405	1027	502	1404	1086	498	0	201942
208	1424	1129	1058	498	1405	1027	502	1404	1086	498	1393	0	202969
209	1129	1058	498	1405	1027	502	1404	1086	498	1393	844	1	203471
210	1058	498	1405	1027	502	1404	1086	498	1393	844	860	0	204875
211	498	1405	1027	502	1404	1086	498	1393	844	860	518	0	205961
212	1405	1027	502	1404	1086	498	1393	844	860	518	1397	1	206459
213	1027	502	1404	1086	498	1393	844	860	518	1397	895	0	207852
214	502	1404	1086	498	1393	844	860	518	1397	895	910	0	208696
215	1404	1086	498	1393	844	860	518	1397	895	910	588	0	209556
216	1086	498	1393	844	860	518	1397	895	910	588	1264	1	210074
217	498	1393	844	860	518	1397	895	910	588	1264	829	0	211471
218	1393	844	860	518	1397	895	910	588	1264	829	876	0	212366
219	844	860	518	1397	895	910	588	1264	829	876	922	0	213276
220	860	518	1397	895	910	588	1264	829	876	922	1128	1	213864
221	518	1397	895	910	588	1264	829	876	922	1128	607	0	215128
222	1397	895	910	588	1264	829	876	922	1128	607	1378	0	215957
223	895	910	588	1264	829	876	922	1128	607	1378	467	0	216833
224	910	588	1264	829	876	922	1128	607	1378	467	393	0	217755
225	588	1264	829	876	922	1128	607	1378	467	393	1046	0	218883
226	1264	829	876	922	1128	607	1378	467	393	1046	1016	1	219490
227	829	876	922	1128	607	1378	467	393	1046	1016	961	0	220868
228	876	922	1128	607	1378	467	393	1046	1016	961	498	1	221335
229	922	1128	607	1378	467	393	1046	1016	961	498	1335	1	221728
230	1128	607	1378	467	393	1046	1016	961	498	1335	965	0	222774
231	607	1378	467	393	1046	1016	961	498	1335	965	502	0	223790
232	1378	467	393	1046	1016	961	498	1335	965	502	1326	0	224751
233	467	393	1046	1016	961	498	1335	965	502	1326	891	1	225249
234	393	1046	1016	961	498	1335	965	502	1326	891	530	0	226584
235	1046	1016	961	498	1335	965	502	1326	891	530	1214	0	227549
236	1016	961	498	1335	965	502	1326	891	530	1214	801	1	228051
237	961	498	1335	965	502	1326	891	530	1214	801	821	0	229377
238	498	1335	965	502	1326	891	530	1214	801	821	895	0	230268
239	1335	965	502	1326	891	530	1214	801	821	895	942	1	230798
240	965	502	1326	891	530	1214	801	821	895	942	852	0	232012
241	502	1326	891	530	1214	801	821	895	942	852	945	0	232813
242	1326	891	530	1214	801	821	895	942	852	945	1218	0	233634
243	891	530	1214	801	821	895	942	852	945	1218	596	0	234529
244	530	1214	801	821	895	942	852	945	1218	596	1295	0	235471
245	1214	801	821	895	942	852	945	1218	596	1295	860	0	236323
246	801	821	895	942	852	945	1218	596	1295	860	829	0	237268
247	821	895	942	852	945	1218	596	1295	860	829	829	0	238486
248	895	942	852	945	1218	596	1295	860	829	829	805	1	239082
249	942	852	945	1218	596	1295	860	829	829	805	802	0	240377
250	852	945	1218	596	1295	860	829	829	805	802	790	0	241237
251	945	1218	596	1295	860	829	829	805	802	790	751	0	242066
252	1218	596	1295	860	829	829	805	802	790	751	755	0	242895
253	596	1295	860	829	829	805	802	790	751	755	743	0	243700
254	1295	860	829	829	805	802	790	751	755	743	735	0	244502
255	860	829	829	805	802	790	751	755	743	735	712	0	245292
256	829	829	805	802	790	751	755	743	735	712	708	0	246043
257	829	805	802	790	751	755	743	735	712	708	701	0	246798
258	805	802	790	751	755	743	735	712	708	701	689	0	247541
259	802	790	751	755	743	735	712	708	701	689	681	0	248276
260	790	751	755	743	735	712	708	701	689	681	665	0	248988
261	751	755	743	735	712	708	701	689	681	665	646	0	249696
262	755	743	735	712	708	701	689	681	665	646	642	0	250397
263	743	735	712	708	701	689	681	665	646	642	642	0	251086
264	735	712	708	701	689	681	665	646	642	642	654	0	251767
265	712	708	701	689	681	665	646	642	642	654	673	0	252432
266	708	701	689	681	665	646	642	642	654	673	650	0	253078
267	701	689	681	665	646	642	642	654	673	650	669	0	253720
268	689	681	665	646	642	642	654	673	650	669	673	0	254362
269	681	665	646	642	642	654	673	650	669	673	696	0	255016
270	665	646	642	642	654	673	650	669	673	696	537	0	255689
271	646	642	642	654	673	650	669	673	696	537	965	0	256339
272	642	642	654	673	650	669	673	696	537	965	736	0	257008
273	642	654	673	650	669	673	696	537	965	736	447	0	257681
274	654	673	650	669	673	696	537	965	736	447	1168	0	258377
275	673	650	669	673	696	537	965	736	447	1168	786	1	258914
276	650	669	673	696	537	965	736	447	1168	786	793	0	259879
277	669	673	696	537	965	736	447	1168	786	793	436	0	260615
278	673	696	537	965	736	447	1168	786	793	436	1206	1	261062
279	696	537	965	736	447	1168	786	793	436	1206	487	0	262230
280	537	965	736	447	1168	786	793	436	1206	487	1062	0	263016
281	965	736	447	1168	786	793	436	1206	487	1062	732	0	263809
282	736	447	1168	786	793	436	1206	487	1062	732	708	1	264245
283	447	1168	786	793	436	1206	487	1062	732	708	451	0	265451
284	1168	786	793	436	1206	487	1062	732	708	451	981	1	265938
285	786	793	436	1206	487	1062	732	708	451	981	708	0	267000
286	793	436	1206	487	1062	732	708	451	981	708	720	0	267732
287	436	1206	487	1062	732	708	451	981	708	720	723	0	268440
288	1206	487	1062	732	708	451	981	708	720	723	747	1	268891
289	487	1062	732	708	451	981	708	720	723	747	751	0	269872
290	1062	732	708	451	981	708	720	723	747	751	732	0	270580
291	732	708	451	981	708	720	723	747	751	732	728	0	271300
292	708	451	981	708	720	723	747	751	732	728	727	0	272023
293	451	981	708	720	723	747	751	732	728	727	708	0	272770
294	981	708	720	723	747	751	732	728	727	708	697	0	273521
295	708	720	723	747	751	732	728	727	708	697	665	0	274253
296	720	723	747	751	732	728	727	708	697	665	479	0	274981
297	723	747	751	732	728	727	708	697	665	479	879	0	275708
298	747	751	732	728	727	708	697	665	479	879	666	0	276416
299	751	732	728	727	708	697	665	479	879	666	661	0	277113
300	732	728	727	708	697	665	479	879	666	661	704	0	277778
301	728	727	708	697	665	479	879	666	661	704	697	1	278257
302	727	708	697	665	479	879	666	661	704	697	478	0	279136
303	708	697	665	479	879	666	661	704	697	478	1047	0	279802
304	697	665	479	879	666	661	704	697	478	1047	498	0	280463
305	665	479	879	666	661	704	697	478	1047	498	1012	0	281167
306	479	879	666	661	704	697	478	1047	498	1012	716	0	281864
307	879	666	661	704	697	478	1047	498	1012	716	716	1	282342
308	666	661	704	697	478	1047	498	1012	716	716	739	0	283389
309	661	704	697	478	1047	498	1012	716	716	739	747	1	283887
310	704	697	478	1047	498	1012	716	716	739	747	767	0	284899
311	697	478	1047	498	1012	716	716	739	747	767	786	0	285615
312	478	1047	498	1012	716	716	739	747	767	786	529	0	286331
313	1047	498	1012	716	716	739	747	767	786	529	424	0	287070
314	498	1012	716	716	739	747	767	786	529	424	1230	0	287817
315	1012	716	716	739	747	767	786	529	424	1230	786	0	288584
316	716	716	739	747	767	786	529	424	1230	786	809	0	289370
317	716	739	747	767	786	529	424	1230	786	809	836	1	289899
318	739	747	767	786	529	424	1230	786	809	836	849	1	290323
319	747	767	786	529	424	1230	786	809	836	849	937	0	291553
320	767	786	529	424	1230	786	809	836	849	937	950	0	292339
321	786	529	424	1230	786	809	836	849	937	950	965	0	293148
322	529	424	1230	786	809	836	849	937	950	965	1043	0	293984
323	424	1230	786	809	836	849	937	950	965	1043	906	0	294833
324	1230	786	809	836	849	937	950	965	1043	906	864	0	295770
325	786	809	836	849	937	950	965	1043	906	864	856	0	296720
326	809	836	849	937	950	965	1043	906	864	856	833	0	297685
327	836	849	937	950	965	1043	906	864	856	833	766	0	298728
328	849	937	950	965	1043	906	864	856	833	766	779	0	299634
329	937	950	965	1043	906	864	856	833	766	779	906	0	300498
330	950	965	1043	906	864	856	833	766	779	906	930	0	301354
331	965	1043	906	864	856	833	766	779	906	930	950	0	302187
332	1043	906	864	856	833	766	779	906	930	950	988	0	302953
333	906	864	856	833	766	779	906	930	950	988	945	0	303732
334	864	856	833	766	779	906	930	950	988	945	930	0	304638
335	856	833	766	779	906	930	950	988	945	930	1078	0	305568
336	833	766	779	906	930	950	988	945	930	1078	1000	0	306518
337	766	779	906	930	950	988	945	930	1078	1000	903	0	307506
338	779	906	930	950	988	945	930	1078	1000	903	848	0	308451
339	906	930	950	988	945	930	1078	1000	903	848	903	0	309381
340	930	950	988	945	930	1078	1000	903	848	903	856	0	310459
341	950	988	945	930	1078	1000	903	848	903	856	934	0	311459
342	988	945	930	1078	1000	903	848	903	856	934	922	0	312362
343	945	930	1078	1000	903	848	903	856	934	922	564	0	313210
344	930	1078	1000	903	848	903	856	934	922	564	1222	0	314113
345	1078	1000	903	848	903	856	934	922	564	1222	447	0	314969
346	1000	903	848	903	856	934	922	564	1222	447	393	0	315903
347	903	848	903	856	934	922	564	1222	447	393	759	0	316825
348	848	903	856	934	922	564	1222	447	393	759	751	1	317389
349	903	856	934	922	564	1222	447	393	759	751	498	0	318611
350	856	934	922	564	1222	447	393	759	751	498	1101	1	319058
351	934	922	564	1222	447	393	759	751	498	1101	744	1	319451
352	922	564	1222	447	393	759	751	498	1101	744	797	0	320210
353	564	1222	447	393	759	751	498	1101	744	797	502	0	320961
354	1222	447	393	759	751	498	1101	744	797	502	420	1	321459
355	447	393	759	751	498	1101	744	797	502	420	1214	0	322560
356	393	759	751	498	1101	744	797	502	420	1214	821	0	323304
357	759	751	498	1101	744	797	502	420	1214	821	864	0	324101
358	751	498	1101	744	797	502	420	1214	821	864	560	1	324603
359	498	1101	744	797	502	420	1214	821	864	560	1230	1	325023
360	1101	744	797	502	420	1214	821	864	560	1230	448	0	326237
361	744	797	502	420	1214	821	864	560	1230	448	408	0	327058
362	797	502	420	1214	821	864	560	1230	448	408	1191	0	327922
363	502	420	1214	821	864	560	1230	448	408	1191	731	1	328482
364	420	1214	821	864	560	1230	448	408	1191	731	681	0	329712
365	1214	821	864	560	1230	448	408	1191	731	681	666	1	330160
366	821	864	560	1230	448	408	1191	731	681	666	673	1	330568
367	864	560	1230	448	408	1191	731	681	666	673	747	0	331759
368	560	1230	448	408	1191	731	681	666	673	747	864	0	332490
369	1230	448	408	1191	731	681	666	673	747	864	836	0	333171
370	448	408	1191	731	681	666	673	747	864	836	872	0	333837
371	408	1191	731	681	666	673	747	864	836	872	817	0	334510
372	1191	731	681	666	673	747	864	836	872	817	840	0	335257
373	731	681	666	673	747	864	836	872	817	840	821	0	336121
374	681	666	673	747	864	836	872	817	840	821	814	0	336957
375	666	673	747	864	836	872	817	840	821	814	774	0	337829
376	673	747	864	836	872	817	840	821	814	774	790	0	338646
377	747	864	836	872	817	840	821	814	774	790	797	0	339486
378	864	836	872	817	840	821	814	774	790	797	810	0	340307
379	836	872	817	840	821	814	774	790	797	810	778	0	341121
380	872	817	840	821	814	774	790	797	810	778	817	0	341895
381	817	840	821	814	774	790	797	810	778	817	747	0	342685
382	840	821	814	774	790	797	810	778	817	747	813	0	343482
383	821	814	774	790	797	810	778	817	747	813	767	0	344292
384	814	774	790	797	810	778	817	747	813	767	782	0	345070
385	774	790	797	810	778	817	747	813	767	782	767	0	345887
386	790	797	810	778	817	747	813	767	782	767	766	0	346634
387	797	810	778	817	747	813	767	782	767	766	802	0	347447
388	810	778	817	747	813	767	782	767	766	802	794	0	348214
389	778	817	747	813	767	782	767	766	802	794	844	0	348996
390	817	747	813	767	782	767	766	802	794	844	766	0	349763
391	747	813	767	782	767	766	802	794	844	766	763	0	350529
392	813	767	782	767	766	802	794	844	766	763	767	0	351331
393	767	782	767	766	802	794	844	766	763	767	758	0	352125
394	782	767	766	802	794	844	766	763	767	758	767	0	352969
395	767	766	802	794	844	766	763	767	758	767	743	0	353735
396	766	802	794	844	766	763	767	758	767	743	771	0	354498
397	802	794	844	766	763	767	758	767	743	771	735	0	355265
398	794	844	766	763	767	758	767	743	771	735	774	0	356023
399	844	766	763	767	758	767	743	771	735	774	747	0	356790
400	766	763	767	758	767	743	771	735	774	747	767	0	357533
401	763	767	758	767	743	771	735	774	747	767	794	0	358304
402	767	758	767	743	771	735	774	747	767	794	790	0	359039
403	758	767	743	771	735	774	747	767	794	790	782	0	359813
404	767	743	771	735	774	747	767	794	790	782	770	0	360560
405	743	771	735	774	747	767	794	790	782	770	778	0	361327
406	771	735	774	747	767	794	790	782	770	778	514	0	362121
407	735	774	747	767	794	790	782	770	778	514	1023	0	362911
408	774	747	767	794	790	782	770	778	514	1023	724	0	363693
409	747	767	794	790	782	770	778	514	1023	724	479	0	364463
410	767	794	790	782	770	778	514	1023	724	479	945	0	365241
411	794	790	782	770	778	514	1023	724	479	945	537	1	365755
412	790	782	770	778	514	1023	724	479	945	537	907	0	366778
413	782	770	778	514	1023	724	479	945	537	907	688	0	367502
414	770	778	514	1023	724	479	945	537	907	688	456	1	367981
415	778	514	1023	724	479	945	537	907	688	456	1109	0	368926
416	514	1023	724	479	945	537	907	688	456	1109	575	1	369463
417	1023	724	479	945	537	907	688	456	1109	575	993	0	370370
418	724	479	945	537	907	688	456	1109	575	993	766	0	371058
419	479	945	537	907	688	456	1109	575	993	766	479	1	371514
420	945	537	907	688	456	1109	575	993	766	479	439	0	372623
421	537	907	688	456	1109	575	993	766	479	439	798	1	373198
422	907	688	456	1109	575	993	766	479	439	798	751	0	374191
423	688	456	1109	575	993	766	479	439	798	751	451	0	374957
424	456	1109	575	993	766	479	439	798	751	451	425	1	375436
425	1109	575	993	766	479	439	798	751	451	425	1163	1	375875
426	575	993	766	479	439	798	751	451	425	1163	708	0	376673
427	993	766	479	439	798	751	451	425	1163	708	448	0	377424
428	766	479	439	798	751	451	425	1163	708	448	432	1	377875
429	479	439	798	751	451	425	1163	708	448	432	1120	1	378300
430	439	798	751	451	425	1163	708	448	432	1120	677	0	379463
