index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
134	755	767	681	840	759	747	731	779	719	736	727	0	99078
135	767	681	840	759	747	731	779	719	736	727	763	0	99809
136	681	840	759	747	731	779	719	736	727	763	728	0	100588
137	840	759	747	731	779	719	736	727	763	728	743	0	101307
138	759	747	731	779	719	736	727	763	728	743	751	0	102043
139	747	731	779	719	736	727	763	728	743	751	747	0	102770
140	731	779	719	736	727	763	728	743	751	747	747	0	103533
141	779	719	736	727	763	728	743	751	747	747	763	0	104261
142	719	736	727	763	728	743	751	747	747	763	743	0	105004
143	736	727	763	728	743	751	747	747	763	743	763	0	105755
144	727	763	728	743	751	747	747	763	743	763	786	0	106502
145	763	728	743	751	747	747	763	743	763	786	750	0	107249
146	728	743	751	747	747	763	743	763	786	750	818	0	108012
147	743	751	747	747	763	743	763	786	750	818	774	0	108755
148	751	747	747	763	743	763	786	750	818	774	794	0	109518
149	747	747	763	743	763	786	750	818	774	794	782	0	110304
150	747	763	743	763	786	750	818	774	794	782	794	0	111054
151	763	743	763	786	750	818	774	794	782	794	782	0	111872
152	743	763	786	750	818	774	794	782	794	782	786	0	112646
153	763	786	750	818	774	794	782	794	782	786	793	0	113440
154	786	750	818	774	794	782	794	782	786	793	767	0	114222
155	750	818	774	794	782	794	782	786	793	767	786	0	115016
156	818	774	794	782	794	782	786	793	767	786	766	0	115798
157	774	794	782	794	782	786	793	767	786	766	771	0	116584
158	794	782	794	782	786	793	767	786	766	771	747	0	117377
159	782	794	782	786	793	767	786	766	771	747	774	0	118144
160	794	782	786	793	767	786	766	771	747	774	763	0	118930
161	782	786	793	767	786	766	771	747	774	763	751	0	119696
162	786	793	767	786	766	771	747	774	763	751	763	0	120467
163	793	767	786	766	771	747	774	763	751	763	747	0	121214
164	767	786	766	771	747	774	763	751	763	747	778	0	121988
165	786	766	771	747	774	763	751	763	747	778	759	0	122751
166	766	771	747	774	763	751	763	747	778	759	758	0	123502
167	771	747	774	763	751	763	747	778	759	758	716	0	124265
168	747	774	763	751	763	747	778	759	758	716	709	0	125012
169	774	763	751	763	747	778	759	758	716	709	747	0	125790
170	763	751	763	747	778	759	758	716	709	747	758	0	126549
171	751	763	747	778	759	758	716	709	747	758	724	0	127307
172	763	747	778	759	758	716	709	747	758	724	782	0	128023
173	747	778	759	758	716	709	747	758	724	782	561	0	128732
174	778	759	758	716	709	747	758	724	782	561	856	0	129479
175	759	758	716	709	747	758	724	782	561	856	801	0	130237
176	758	716	709	747	758	724	782	561	856	801	786	0	130961
177	716	709	747	758	724	782	561	856	801	786	790	0	131743
178	709	747	758	724	782	561	856	801	786	790	786	1	132304
179	747	758	724	782	561	856	801	786	790	786	770	0	133160
180	758	724	782	561	856	801	786	790	786	770	790	0	133961
181	724	782	561	856	801	786	790	786	770	790	553	0	134747
182	782	561	856	801	786	790	786	770	790	553	879	0	135537
183	561	856	801	786	790	786	770	790	553	879	833	0	136323
184	856	801	786	790	786	770	790	553	879	833	809	0	137093
185	801	786	790	786	770	790	553	879	833	809	794	0	137883
186	786	790	786	770	790	553	879	833	809	794	805	1	138436
187	790	786	770	790	553	879	833	809	794	805	786	0	139315
188	786	770	790	553	879	833	809	794	805	786	775	0	140148
189	770	790	553	879	833	809	794	805	786	775	774	0	140957
190	790	553	879	833	809	794	805	786	775	774	767	0	141751
191	553	879	833	809	794	805	786	775	774	767	743	0	142556
192	879	833	809	794	805	786	775	774	767	743	766	0	143342
193	833	809	794	805	786	775	774	767	743	766	736	0	144117
194	809	794	805	786	775	774	767	743	766	736	762	0	144891
195	794	805	786	775	774	767	743	766	736	762	747	0	145658
196	805	786	775	774	767	743	766	736	762	747	775	0	146401
197	786	775	774	767	743	766	736	762	747	775	747	0	147167
198	775	774	767	743	766	736	762	747	775	747	770	0	147903
199	774	767	743	766	736	762	747	775	747	770	751	0	148665
200	767	743	766	736	762	747	775	747	770	751	740	0	149412
201	743	766	736	762	747	775	747	770	751	740	766	0	150187
202	766	736	762	747	775	747	770	751	740	766	751	0	150934
203	736	762	747	775	747	770	751	740	766	751	763	0	151704
204	762	747	775	747	770	751	740	766	751	763	747	0	152455
205	747	775	747	770	751	740	766	751	763	747	755	0	153195
206	775	747	770	751	740	766	751	763	747	755	758	0	153961
207	747	770	751	740	766	751	763	747	755	758	767	0	154712
208	770	751	740	766	751	763	747	755	758	767	798	0	155475
209	751	740	766	751	763	747	755	758	767	798	778	0	156222
210	740	766	751	763	747	755	758	767	798	778	774	0	156977
211	766	751	763	747	755	758	767	798	778	774	798	0	157735
212	751	763	747	755	758	767	798	778	774	798	786	0	158502
213	763	747	755	758	767	798	778	774	798	786	778	0	159300
214	747	755	758	767	798	778	774	798	786	778	778	0	160078
215	755	758	767	798	778	774	798	786	778	778	767	0	160852
216	758	767	798	778	774	798	786	778	778	767	786	0	161650
217	767	798	778	774	798	786	778	778	767	786	762	0	162436
218	798	778	774	798	786	778	778	767	786	762	759	0	163214
219	778	774	798	786	778	778	767	786	762	759	739	0	163992
220	774	798	786	778	778	767	786	762	759	739	755	0	164759
221	798	786	778	778	767	786	762	759	739	755	747	0	165545
222	786	778	778	767	786	762	759	739	755	747	728	0	166307
223	778	778	767	786	762	759	739	755	747	728	697	0	167066
224	778	767	786	762	759	739	755	747	728	697	723	0	167805
225	767	786	762	759	739	755	747	728	697	723	740	0	168560
226	786	762	759	739	755	747	728	697	723	740	743	0	169307
227	762	759	739	755	747	728	697	723	740	743	751	0	170035
228	759	739	755	747	728	697	723	740	743	751	747	0	170732
229	739	755	747	728	697	723	740	743	751	747	751	0	171455
230	755	747	728	697	723	740	743	751	747	751	751	0	172195
231	747	728	697	723	740	743	751	747	751	751	778	0	172938
232	728	697	723	740	743	751	747	751	751	778	751	0	173689
233	697	723	740	743	751	747	751	751	778	751	766	0	174436
234	723	740	743	751	747	751	751	778	751	766	759	0	175187
235	740	743	751	747	751	751	778	751	766	759	740	0	175938
236	743	751	747	751	751	778	751	766	759	740	731	0	176716
237	751	747	751	751	778	751	766	759	740	731	751	0	177467
238	747	751	751	778	751	766	759	740	731	751	743	0	178233
239	751	751	778	751	766	759	740	731	751	743	716	0	178992
240	751	778	751	766	759	740	731	751	743	716	771	0	179732
241	778	751	766	759	740	731	751	743	716	771	739	0	180463
242	751	766	759	740	731	751	743	716	771	739	778	0	181214
243	766	759	740	731	751	743	716	771	739	778	739	0	181957
244	759	740	731	751	743	716	771	739	778	739	767	0	182673
245	740	731	751	743	716	771	739	778	739	767	759	0	183444
246	731	751	743	716	771	739	778	739	767	759	766	0	184183
247	751	743	716	771	739	778	739	767	759	766	759	0	184961
248	743	716	771	739	778	739	767	759	766	759	755	0	185700
249	716	771	739	778	739	767	759	766	759	755	759	0	186467
250	771	739	778	739	767	759	766	759	755	759	739	0	187226
251	739	778	739	767	759	766	759	755	759	739	778	0	187992
252	778	739	767	759	766	759	755	759	739	778	755	0	188751
253	739	767	759	766	759	755	759	739	778	755	611	0	189506
254	767	759	766	759	755	759	739	778	755	611	868	0	190265
255	759	766	759	755	759	739	778	755	611	868	801	0	191004
256	766	759	755	759	739	778	755	611	868	801	809	0	191782
257	759	755	759	739	778	755	611	868	801	809	790	0	192537
258	755	759	739	778	755	611	868	801	809	790	782	1	193148
259	759	739	778	755	611	868	801	809	790	782	786	0	194016
260	739	778	755	611	868	801	809	790	782	786	775	0	194817
261	778	755	611	868	801	809	790	782	786	775	766	0	195626
262	755	611	868	801	809	790	782	786	775	766	763	0	196416
263	611	868	801	809	790	782	786	775	766	763	743	0	197198
264	868	801	809	790	782	786	775	766	763	743	755	0	197984
265	801	809	790	782	786	775	766	763	743	755	720	0	198759
266	809	790	782	786	775	766	763	743	755	720	743	0	199525
267	790	782	786	775	766	763	743	755	720	743	739	0	200288
268	782	786	775	766	763	743	755	720	743	739	724	0	201031
269	786	775	766	763	743	755	720	743	739	724	759	0	201786
270	775	766	763	743	755	720	743	739	724	759	720	0	202506
271	766	763	743	755	720	743	739	724	759	720	755	0	203249
272	763	743	755	720	743	739	724	759	720	755	731	0	203988
273	743	755	720	743	739	724	759	720	755	731	724	0	204712
274	755	720	743	739	724	759	720	755	731	724	755	0	205471
275	720	743	739	724	759	720	755	731	724	755	735	0	206191
276	743	739	724	759	720	755	731	724	755	735	755	0	206946
277	739	724	759	720	755	731	724	755	735	755	712	0	207677
278	724	759	720	755	731	724	755	735	755	712	759	0	208401
279	759	720	755	731	724	755	735	755	712	759	708	0	209156
280	720	755	731	724	755	735	755	712	759	708	739	0	209891
281	755	731	724	755	735	755	712	759	708	739	743	0	210646
282	731	724	755	735	755	712	759	708	739	743	705	0	211358
283	724	755	735	755	712	759	708	739	743	705	755	0	212117
284	755	735	755	712	759	708	739	743	705	755	735	0	212825
285	735	755	712	759	708	739	743	705	755	735	755	0	213564
286	755	712	759	708	739	743	705	755	735	755	727	0	214307
287	712	759	708	739	743	705	755	735	755	727	740	0	215012
288	759	708	739	743	705	755	735	755	727	740	720	0	215767
289	708	739	743	705	755	735	755	727	740	720	747	0	216502
290	739	743	705	755	735	755	727	740	720	747	727	0	217257
291	743	705	755	735	755	727	740	720	747	727	747	0	217984
292	705	755	735	755	727	740	720	747	727	747	732	0	218724
293	755	735	755	727	740	720	747	727	747	732	735	0	219444
294	735	755	727	740	720	747	727	747	732	735	732	0	220191
295	755	727	740	720	747	727	747	732	735	732	739	0	220918
296	727	740	720	747	727	747	732	735	732	739	724	0	221665
297	740	720	747	727	747	732	735	732	739	724	708	0	222397
298	720	747	727	747	732	735	732	739	724	708	743	0	223132
299	747	727	747	732	735	732	739	724	708	743	704	0	223864
300	727	747	732	735	732	739	724	708	743	704	740	0	224603
301	747	732	735	732	739	724	708	743	704	740	704	0	225327
302	732	735	732	739	724	708	743	704	740	704	724	0	226035
303	735	732	739	724	708	743	704	740	704	724	716	0	226778
304	732	739	724	708	743	704	740	704	724	716	727	0	227482
305	739	724	708	743	704	740	704	724	716	727	728	0	228222
306	724	708	743	704	740	704	724	716	727	728	720	0	228926
307	708	743	704	740	704	724	716	727	728	720	751	0	229650
308	743	704	740	704	724	716	727	728	720	751	751	0	230366
309	704	740	704	724	716	727	728	720	751	751	685	0	231093
310	740	704	724	716	727	728	720	751	751	685	599	0	231821
311	704	724	716	727	728	720	751	751	685	599	840	0	232541
312	724	716	727	728	720	751	751	685	599	840	782	0	233292
313	716	727	728	720	751	751	685	599	840	782	759	0	234043
314	727	728	720	751	751	685	599	840	782	759	747	0	234728
315	728	720	751	751	685	599	840	782	759	747	736	1	235327
316	720	751	751	685	599	840	782	759	747	736	727	0	236167
317	751	751	685	599	840	782	759	747	736	727	720	0	236949
318	751	685	599	840	782	759	747	736	727	720	522	0	237708
319	685	599	840	782	759	747	736	727	720	522	817	0	238455
320	599	840	782	759	747	736	727	720	522	817	778	0	239191
321	840	782	759	747	736	727	720	522	817	778	634	0	239918
322	782	759	747	736	727	720	522	817	778	634	697	0	240638
323	759	747	736	727	720	522	817	778	634	697	821	1	241160
324	747	736	727	720	522	817	778	634	697	821	782	0	241977
325	736	727	720	522	817	778	634	697	821	782	762	0	242755
326	727	720	522	817	778	634	697	821	782	762	763	0	243389
327	720	522	817	778	634	697	821	782	762	763	770	0	244086
328	522	817	778	634	697	821	782	762	763	770	775	0	244907
329	817	778	634	697	821	782	762	763	770	775	759	0	245689
330	778	634	697	821	782	762	763	770	775	759	762	0	246451
331	634	697	821	782	762	763	770	775	759	762	755	0	247214
332	697	821	782	762	763	770	775	759	762	755	770	0	247984
333	821	782	762	763	770	775	759	762	755	770	767	0	248759
334	782	762	763	770	775	759	762	755	770	767	767	0	249518
335	762	763	770	775	759	762	755	770	767	767	774	0	250280
336	763	770	775	759	762	755	770	767	767	774	759	0	251035
337	770	775	759	762	755	770	767	767	774	759	766	0	251805
338	775	759	762	755	770	767	767	774	759	766	759	0	252572
339	759	762	755	770	767	767	774	759	766	759	774	0	253339
340	762	755	770	767	767	774	759	766	759	774	767	0	254113
341	755	770	767	767	774	759	766	759	774	767	766	0	254872
342	770	767	767	774	759	766	759	774	767	766	763	0	255638
343	767	767	774	759	766	759	774	767	766	763	763	0	256397
344	767	774	759	766	759	774	767	766	763	763	754	0	257171
345	774	759	766	759	774	767	766	763	763	754	759	0	257938
346	759	766	759	774	767	766	763	763	754	759	759	0	258704
347	766	759	774	767	766	763	763	754	759	759	743	0	259467
348	759	774	767	766	763	763	754	759	759	743	732	0	260230
349	774	767	766	763	763	754	759	759	743	732	719	0	260984
350	767	766	763	763	754	759	759	743	732	719	744	0	261743
351	766	763	763	754	759	759	743	732	719	744	743	0	262502
352	763	763	754	759	759	743	732	719	744	743	619	0	263245
353	763	754	759	759	743	732	719	744	743	619	836	0	263977
354	754	759	759	743	732	719	744	743	619	836	572	0	264696
355	759	759	743	732	719	744	743	619	836	572	829	0	265440
356	759	743	732	719	744	743	619	836	572	829	786	0	266183
357	743	732	719	744	743	619	836	572	829	786	778	0	266802
358	732	719	744	743	619	836	572	829	786	778	774	0	267638
359	719	744	743	619	836	572	829	786	778	774	771	1	268210
360	744	743	619	836	572	829	786	778	774	771	782	0	269039
361	743	619	836	572	829	786	778	774	771	782	778	0	269825
362	619	836	572	829	786	778	774	771	782	778	774	0	270603
363	836	572	829	786	778	774	771	782	778	774	775	0	271377
364	572	829	786	778	774	771	782	778	774	775	755	0	272148
365	829	786	778	774	771	782	778	774	775	755	755	0	272930
366	786	778	774	771	782	778	774	775	755	755	719	0	273708
367	778	774	771	782	778	774	775	755	755	719	751	0	274482
368	774	771	782	778	774	775	755	755	719	751	720	0	275257
369	771	782	778	774	775	755	755	719	751	720	755	0	276012
370	782	778	774	775	755	755	719	751	720	755	720	0	276767
371	778	774	775	755	755	719	751	720	755	720	774	0	277486
372	774	775	755	755	719	751	720	755	720	774	763	0	278237
373	775	755	755	719	751	720	755	720	774	763	739	0	278957
374	755	755	719	751	720	755	720	774	763	739	774	0	279712
375	755	719	751	720	755	720	774	763	739	774	771	0	280432
376	719	751	720	755	720	774	763	739	774	771	731	0	281206
377	751	720	755	720	774	763	739	774	771	731	783	0	281969
378	720	755	720	774	763	739	774	771	731	783	778	0	282708
379	755	720	774	763	739	774	771	731	783	778	751	0	283482
380	720	774	763	739	774	771	731	783	778	751	747	0	284253
381	774	763	739	774	771	731	783	778	751	747	751	0	284984
382	763	739	774	771	731	783	778	751	747	751	743	0	285767
383	739	774	771	731	783	778	751	747	751	743	751	0	286545
384	774	771	731	783	778	751	747	751	743	751	743	0	287296
385	771	731	783	778	751	747	751	743	751	743	755	0	288043
386	731	783	778	751	747	751	743	751	743	755	743	0	288794
387	783	778	751	747	751	743	751	743	755	743	728	0	289537
388	778	751	747	751	743	751	743	755	743	728	724	0	290288
389	751	747	751	743	751	743	755	743	728	724	731	0	291031
390	747	751	743	751	743	755	743	728	724	731	739	0	291786
391	751	743	751	743	755	743	728	724	731	739	763	0	292529
392	743	751	743	755	743	728	724	731	739	763	708	0	293257
393	751	743	755	743	728	724	731	739	763	708	786	0	293981
394	743	755	743	728	724	731	739	763	708	786	716	0	294712
395	755	743	728	724	731	739	763	708	786	716	759	0	295451
396	743	728	724	731	739	763	708	786	716	759	751	0	296214
397	728	724	731	739	763	708	786	716	759	751	735	0	296922
398	724	731	739	763	708	786	716	759	751	735	743	0	297708
399	731	739	763	708	786	716	759	751	735	743	736	0	298424
400	739	763	708	786	716	759	751	735	743	736	759	0	299183
401	763	708	786	716	759	751	735	743	736	759	739	0	299934
402	708	786	716	759	751	735	743	736	759	739	751	0	300669
403	786	716	759	751	735	743	736	759	739	751	724	0	301412
404	716	759	751	735	743	736	759	739	751	724	727	0	302148
405	759	751	735	743	736	759	739	751	724	727	755	0	302907
406	751	735	743	736	759	739	751	724	727	755	724	0	303646
407	735	743	736	759	739	751	724	727	755	724	712	0	304397
408	743	736	759	739	751	724	727	755	724	712	731	0	305121
409	736	759	739	751	724	727	755	724	712	731	751	0	305848
410	759	739	751	724	727	755	724	712	731	751	720	0	306603
411	739	751	724	727	755	724	712	731	751	720	747	0	307327
412	751	724	727	755	724	712	731	751	720	747	751	0	308039
413	724	727	755	724	712	731	751	720	747	751	732	0	308770
414	727	755	724	712	731	751	720	747	751	732	751	0	309521
415	755	724	712	731	751	720	747	751	732	751	727	0	310241
416	724	712	731	751	720	747	751	732	751	727	751	0	310988
417	712	731	751	720	747	751	732	751	727	751	720	0	311739
418	731	751	720	747	751	732	751	727	751	720	708	0	312471
419	751	720	747	751	732	751	727	751	720	708	736	0	313222
420	720	747	751	732	751	727	751	720	708	736	755	0	313949
421	747	751	732	751	727	751	720	708	736	755	735	0	314700
422	751	732	751	727	751	720	708	736	755	735	763	0	315420
423	732	751	727	751	720	708	736	755	735	763	755	0	316128
424	751	727	751	720	708	736	755	735	763	755	743	0	316864
425	727	751	720	708	736	755	735	763	755	743	735	0	317619
426	751	720	708	736	755	735	763	755	743	735	782	0	318354
427	720	708	736	755	735	763	755	743	735	782	747	0	319117
428	708	736	755	735	763	755	743	735	782	747	763	0	319872
429	736	755	735	763	755	743	735	782	747	763	778	0	320615
430	755	735	763	755	743	735	782	747	763	778	759	0	321350
431	735	763	755	743	735	782	747	763	778	759	770	0	322132
432	763	755	743	735	782	747	763	778	759	770	732	0	322879
433	755	743	735	782	747	763	778	759	770	732	751	0	323642
434	743	735	782	747	763	778	759	770	732	751	755	0	324420
435	735	782	747	763	778	759	770	732	751	755	751	0	325179
436	782	747	763	778	759	770	732	751	755	751	755	0	325949
437	747	763	778	759	770	732	751	755	751	755	735	0	326681
438	763	778	759	770	732	751	755	751	755	735	712	0	327432
439	778	759	770	732	751	755	751	755	735	712	767	0	328187
440	759	770	732	751	755	751	755	735	712	767	735	0	328938
441	770	732	751	755	751	755	735	712	767	735	763	0	329693
442	732	751	755	751	755	735	712	767	735	763	747	0	330428
443	751	755	751	755	735	712	767	735	763	747	770	0	331140
444	755	751	755	735	712	767	735	763	747	770	747	0	331907
445	751	755	735	712	767	735	763	747	770	747	751	0	332642
446	755	735	712	767	735	763	747	770	747	751	751	0	333405
447	735	712	767	735	763	747	770	747	751	751	712	0	334152
448	712	767	735	763	747	770	747	751	751	712	767	0	334922
449	767	735	763	747	770	747	751	751	712	767	735	0	335669
450	735	763	747	770	747	751	751	712	767	735	763	0	336420
451	763	747	770	747	751	751	712	767	735	763	755	0	337171
452	747	770	747	751	751	712	767	735	763	755	743	0	337883
453	770	747	751	751	712	767	735	763	755	743	720	0	338650
454	747	751	751	712	767	735	763	755	743	720	720	0	339385
455	751	751	712	767	735	763	755	743	720	720	762	0	340148
456	751	712	767	735	763	755	743	720	720	762	740	0	340903
457	712	767	735	763	755	743	720	720	762	740	747	0	341646
458	767	735	763	755	743	720	720	762	740	747	719	0	342366
459	735	763	755	743	720	720	762	740	747	719	713	0	343086
460	763	755	743	720	720	762	740	747	719	713	708	0	343848
461	755	743	720	720	762	740	747	719	713	708	735	0	344588
462	743	720	720	762	740	747	719	713	708	735	701	0	345335
463	720	720	762	740	747	719	713	708	735	701	735	0	346054
464	720	762	740	747	719	713	708	735	701	735	689	0	346767
465	762	740	747	719	713	708	735	701	735	689	723	0	347475
466	740	747	719	713	708	735	701	735	689	723	716	0	348210
467	747	719	713	708	735	701	735	689	723	716	705	0	348911
468	719	713	708	735	701	735	689	723	716	705	735	0	349646
469	713	708	735	701	735	689	723	716	705	735	685	0	350335
470	708	735	701	735	689	723	716	705	735	685	611	0	351058
471	735	701	735	689	723	716	705	735	685	611	790	0	351774
472	701	735	689	723	716	705	735	685	611	790	754	0	352479
473	735	689	723	716	705	735	685	611	790	754	716	0	353214
474	689	723	716	705	735	685	611	790	754	716	712	0	353899
475	723	716	705	735	685	611	790	754	716	712	705	0	354510
476	716	705	735	685	611	790	754	716	712	705	708	0	355300
477	705	735	685	611	790	754	716	712	705	708	720	0	356054
478	735	685	611	790	754	716	712	705	708	720	731	0	356770
479	685	611	790	754	716	712	705	708	720	731	712	0	357482
480	611	790	754	716	712	705	708	720	731	712	526	0	358187
481	790	754	716	712	705	708	720	731	712	526	825	0	358895
482	754	716	712	705	708	720	731	712	526	825	766	0	359615
483	716	712	705	708	720	731	712	526	825	766	786	0	360346
