index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
172	876	895	894	868	845	906	887	856	872	907	902	0	147424
173	895	894	868	845	906	887	856	872	907	902	872	0	148311
174	894	868	845	906	887	856	872	907	902	872	860	0	149167
175	868	845	906	887	856	872	907	902	872	860	899	0	150039
176	845	906	887	856	872	907	902	872	860	899	883	0	150946
177	906	887	856	872	907	902	872	860	899	883	868	0	151848
178	887	856	872	907	902	872	860	899	883	868	828	0	152720
179	856	872	907	902	872	860	899	883	868	828	876	0	153580
180	872	907	902	872	860	899	883	868	828	876	868	0	154479
181	907	902	872	860	899	883	868	828	876	868	871	0	155362
182	902	872	860	899	883	868	828	876	868	871	848	0	156230
183	872	860	899	883	868	828	876	868	871	848	845	0	157058
184	860	899	883	868	828	876	868	871	848	845	887	0	157934
185	899	883	868	828	876	868	871	848	845	887	883	0	158802
186	883	868	828	876	868	871	848	845	887	883	880	0	159673
187	868	828	876	868	871	848	845	887	883	880	852	0	160521
188	828	876	868	871	848	845	887	883	880	852	895	0	161366
189	876	868	871	848	845	887	883	880	852	895	614	0	162253
190	868	871	848	845	887	883	880	852	895	614	1207	0	163136
191	871	848	845	887	883	880	852	895	614	1207	836	0	164016
192	848	845	887	883	880	852	895	614	1207	836	837	0	164868
193	845	887	883	880	852	895	614	1207	836	837	852	0	165763
194	887	883	880	852	895	614	1207	836	837	852	844	1	166377
195	883	880	852	895	614	1207	836	837	852	844	833	0	167584
196	880	852	895	614	1207	836	837	852	844	833	821	0	168420
197	852	895	614	1207	836	837	852	844	833	821	864	0	169257
198	895	614	1207	836	837	852	844	833	821	864	903	0	170109
199	614	1207	836	837	852	844	833	821	864	903	887	0	170953
200	1207	836	837	852	844	833	821	864	903	887	856	0	171786
201	836	837	852	844	833	821	864	903	887	856	836	0	172607
202	837	852	844	833	821	864	903	887	856	836	864	0	173471
203	852	844	833	821	864	903	887	856	836	864	852	0	174374
204	844	833	821	864	903	887	856	836	864	852	837	0	175261
205	833	821	864	903	887	856	836	864	852	837	817	0	176117
206	821	864	903	887	856	836	864	852	837	817	840	0	176953
207	864	903	887	856	836	864	852	837	817	840	864	0	177817
208	903	887	856	836	864	852	837	817	840	864	848	0	178669
209	887	856	836	864	852	837	817	840	864	848	825	0	179506
210	856	836	864	852	837	817	840	864	848	825	891	0	180323
211	836	864	852	837	817	840	864	848	825	891	888	0	181163
212	864	852	837	817	840	864	848	825	891	888	871	0	182027
213	852	837	817	840	864	848	825	891	888	871	852	0	182875
214	837	817	840	864	848	825	891	888	871	852	887	0	183700
215	817	840	864	848	825	891	888	871	852	887	903	0	184591
216	840	864	848	825	891	888	871	852	887	903	872	0	185479
217	864	848	825	891	888	871	852	887	903	872	852	0	186350
218	848	825	891	888	871	852	887	903	872	852	891	0	187202
219	825	891	888	871	852	887	903	872	852	891	891	0	188089
220	891	888	871	852	887	903	872	852	891	891	743	0	188992
221	888	871	852	887	903	872	852	891	891	743	794	0	189864
222	871	852	887	903	872	852	891	891	743	794	988	0	190716
223	852	887	903	872	852	891	891	743	794	988	907	0	191607
224	887	903	872	852	891	891	743	794	988	907	856	0	192498
225	903	872	852	891	891	743	794	988	907	856	844	1	193241
226	872	852	891	891	743	794	988	907	856	844	852	1	194035
227	852	891	891	743	794	988	907	856	844	852	857	0	195023
228	891	891	743	794	988	907	856	844	852	857	922	0	195930
229	891	743	794	988	907	856	844	852	857	922	902	0	196786
230	743	794	988	907	856	844	852	857	922	902	868	0	197630
231	794	988	907	856	844	852	857	922	902	868	911	0	198482
232	988	907	856	844	852	857	922	902	868	911	937	0	199339
233	907	856	844	852	857	922	902	868	911	937	965	0	200261
234	856	844	852	857	922	902	868	911	937	965	923	0	201163
235	844	852	857	922	902	868	911	937	965	923	894	0	202031
236	852	857	922	902	868	911	937	965	923	894	958	0	202942
237	857	922	902	868	911	937	965	923	894	958	930	0	203879
238	922	902	868	911	937	965	923	894	958	930	902	0	204844
239	902	868	911	937	965	923	894	958	930	902	825	0	205767
240	868	911	937	965	923	894	958	930	902	825	483	0	206661
241	911	937	965	923	894	958	930	902	825	483	1358	0	207619
242	937	965	923	894	958	930	902	825	483	1358	883	0	208549
243	965	923	894	958	930	902	825	483	1358	883	864	0	209451
244	923	894	958	930	902	825	483	1358	883	864	868	0	210276
245	894	958	930	902	825	483	1358	883	864	868	891	1	210759
246	958	930	902	825	483	1358	883	864	868	891	898	0	212117
247	930	902	825	483	1358	883	864	868	891	898	895	0	213000
248	902	825	483	1358	883	864	868	891	898	895	868	0	213864
249	825	483	1358	883	864	868	891	898	895	868	903	0	214732
250	483	1358	883	864	868	891	898	895	868	903	910	0	215623
251	1358	883	864	868	891	898	895	868	903	910	887	0	216521
252	883	864	868	891	898	895	868	903	910	887	856	0	217416
253	864	868	891	898	895	868	903	910	887	856	915	0	218284
254	868	891	898	895	868	903	910	887	856	915	910	0	219187
255	891	898	895	868	903	910	887	856	915	910	884	0	220097
256	898	895	868	903	910	887	856	915	910	884	856	0	220984
257	895	868	903	910	887	856	915	910	884	856	871	0	221840
258	868	903	910	887	856	915	910	884	856	871	884	0	222755
259	903	910	887	856	915	910	884	856	871	884	906	0	223665
260	910	887	856	915	910	884	856	871	884	906	860	0	224549
261	887	856	915	910	884	856	871	884	906	860	860	0	225405
262	856	915	910	884	856	871	884	906	860	860	895	0	226276
263	915	910	884	856	871	884	906	860	860	895	903	0	227160
264	910	884	856	871	884	906	860	860	895	903	848	0	228066
265	884	856	871	884	906	860	860	895	903	848	856	0	228926
266	856	871	884	906	860	860	895	903	848	856	872	0	229786
267	871	884	906	860	860	895	903	848	856	872	844	0	230681
268	884	906	860	860	895	903	848	856	872	844	840	0	231584
269	906	860	860	895	903	848	856	872	844	840	837	0	232432
270	860	860	895	903	848	856	872	844	840	837	852	0	233288
271	860	895	903	848	856	872	844	840	837	852	856	0	234160
272	895	903	848	856	872	844	840	837	852	856	848	0	235004
273	903	848	856	872	844	840	837	852	856	848	872	0	235844
274	848	856	872	844	840	837	852	856	848	872	883	0	236681
275	856	872	844	840	837	852	856	848	872	883	720	0	237533
276	872	844	840	837	852	856	848	872	883	720	673	0	238389
277	844	840	837	852	856	848	872	883	720	673	806	0	239237
278	840	837	852	856	848	872	883	720	673	806	965	0	240109
279	837	852	856	848	872	883	720	673	806	965	1326	1	240992
280	852	856	848	872	883	720	673	806	965	1326	903	1	241712
281	856	848	872	883	720	673	806	965	1326	903	759	1	242385
282	848	872	883	720	673	806	965	1326	903	759	914	1	243191
283	872	883	720	673	806	965	1326	903	759	914	899	1	244156
284	883	720	673	806	965	1326	903	759	914	899	887	0	245482
285	720	673	806	965	1326	903	759	914	899	887	868	0	246385
286	673	806	965	1326	903	759	914	899	887	868	856	1	247144
287	806	965	1326	903	759	914	899	887	868	856	837	0	248058
288	965	1326	903	759	914	899	887	868	856	837	945	0	248957
289	1326	903	759	914	899	887	868	856	837	945	922	0	249844
290	903	759	914	899	887	868	856	837	945	922	911	0	250712
291	759	914	899	887	868	856	837	945	922	911	630	0	251568
292	914	899	887	868	856	837	945	922	911	630	1288	1	252405
293	899	887	868	856	837	945	922	911	630	1288	957	0	253350
294	887	868	856	837	945	922	911	630	1288	957	930	0	254272
295	868	856	837	945	922	911	630	1288	957	930	942	0	255183
296	856	837	945	922	911	630	1288	957	930	942	926	1	255813
297	837	945	922	911	630	1288	957	930	942	926	922	0	257101
298	945	922	911	630	1288	957	930	942	926	922	903	0	258058
299	922	911	630	1288	957	930	942	926	922	903	918	0	258988
300	911	630	1288	957	930	942	926	922	903	918	934	0	259930
301	630	1288	957	930	942	926	922	903	918	934	938	0	260856
302	1288	957	930	942	926	922	903	918	934	938	930	0	261778
303	957	930	942	926	922	903	918	934	938	930	906	0	262681
304	930	942	926	922	903	918	934	938	930	906	923	0	263599
305	942	926	922	903	918	934	938	930	906	923	933	0	264533
306	926	922	903	918	934	938	930	906	923	933	915	0	265471
307	922	903	918	934	938	930	906	923	933	915	895	0	266401
308	903	918	934	938	930	906	923	933	915	895	926	0	267307
309	918	934	938	930	906	923	933	915	895	926	922	0	268230
310	934	938	930	906	923	933	915	895	926	922	922	0	269163
311	938	930	906	923	933	915	895	926	922	922	891	0	270078
312	930	906	923	933	915	895	926	922	922	891	915	0	270973
313	906	923	933	915	895	926	922	922	891	915	922	0	271899
314	923	933	915	895	926	922	922	891	915	922	910	0	272821
315	933	915	895	926	922	922	891	915	922	910	891	0	273743
316	915	895	926	922	922	891	915	922	910	891	923	0	274634
317	895	926	922	922	891	915	922	910	891	923	933	0	275549
318	926	922	922	891	915	922	910	891	923	933	911	0	276471
319	922	922	891	915	922	910	891	923	933	911	895	0	277381
320	922	891	915	922	910	891	923	933	911	895	871	0	278272
321	891	915	922	910	891	923	933	911	895	871	969	0	279195
322	915	922	910	891	923	933	911	895	871	969	911	0	280128
323	922	910	891	923	933	911	895	871	969	911	914	0	281039
324	910	891	923	933	911	895	871	969	911	914	930	0	281934
325	891	923	933	911	895	871	969	911	914	930	938	1	282805
326	923	933	911	895	871	969	911	914	930	938	910	0	283774
327	933	911	895	871	969	911	914	930	938	910	903	0	284685
328	911	895	871	969	911	914	930	938	910	903	930	0	285599
329	895	871	969	911	914	930	938	910	903	930	938	0	286529
330	871	969	911	914	930	938	910	903	930	938	941	0	287467
331	969	911	914	930	938	910	903	930	938	941	919	0	288377
332	911	914	930	938	910	903	930	938	941	919	930	0	289280
333	914	930	938	910	903	930	938	941	919	930	941	0	290210
334	930	938	910	903	930	938	941	919	930	941	934	0	291148
335	938	910	903	930	938	941	919	930	941	934	911	0	292089
336	910	903	930	938	941	919	930	941	934	911	914	0	293008
337	903	930	938	941	919	930	941	934	911	914	922	0	293938
338	930	938	941	919	930	941	934	911	914	922	919	0	294879
339	938	941	919	930	941	934	911	914	922	919	887	0	295813
340	941	919	930	941	934	911	914	922	919	887	891	0	296724
341	919	930	941	934	911	914	922	919	887	891	887	0	297638
342	930	941	934	911	914	922	919	887	891	887	887	0	298560
343	941	934	911	914	922	919	887	891	887	887	872	0	299479
344	934	911	914	922	919	887	891	887	887	872	864	0	300366
345	911	914	922	919	887	891	887	887	872	864	883	0	301257
346	914	922	919	887	891	887	887	872	864	883	883	0	302144
347	922	919	887	891	887	887	872	864	883	883	887	0	303031
348	919	887	891	887	887	872	864	883	883	887	872	0	303903
349	887	891	887	887	872	864	883	883	887	872	903	0	304767
350	891	887	887	872	864	883	883	887	872	903	898	0	305650
351	887	887	872	864	883	883	887	872	903	898	907	0	306533
352	887	872	864	883	883	887	872	903	898	907	895	0	307420
353	872	864	883	883	887	872	903	898	907	895	914	0	308292
354	864	883	883	887	872	903	898	907	895	914	923	0	309195
355	883	883	887	872	903	898	907	895	914	923	898	0	310093
356	883	887	872	903	898	907	895	914	923	898	895	0	311000
357	887	872	903	898	907	895	914	923	898	895	903	0	311895
358	872	903	898	907	895	914	923	898	895	903	899	0	312809
359	903	898	907	895	914	923	898	895	903	899	887	0	313732
360	898	907	895	914	923	898	895	903	899	887	875	0	314630
361	907	895	914	923	898	895	903	899	887	875	888	0	315525
362	895	914	923	898	895	903	899	887	875	888	898	0	316428
363	914	923	898	895	903	899	887	875	888	898	884	0	317327
364	923	898	895	903	899	887	875	888	898	884	867	0	318214
365	898	895	903	899	887	875	888	898	884	867	868	0	319089
366	895	903	899	887	875	888	898	884	867	868	876	0	319977
367	903	899	887	875	888	898	884	867	868	876	891	0	320875
368	899	887	875	888	898	884	867	868	876	891	864	0	321759
369	887	875	888	898	884	867	868	876	891	864	856	0	322626
370	875	888	898	884	867	868	876	891	864	856	871	0	323494
371	888	898	884	867	868	876	891	864	856	871	868	0	324370
372	898	884	867	868	876	891	864	856	871	868	860	0	325261
373	884	867	868	876	891	864	856	871	868	860	852	0	326125
374	867	868	876	891	864	856	871	868	860	852	875	0	326981
375	868	876	891	864	856	871	868	860	852	875	884	0	327852
376	876	891	864	856	871	868	860	852	875	884	902	0	328720
377	891	864	856	871	868	860	852	875	884	902	899	0	329580
378	864	856	871	868	860	852	875	884	902	899	907	0	330432
379	856	871	868	860	852	875	884	902	899	907	899	0	331307
380	871	868	860	852	875	884	902	899	907	899	957	0	332191
381	868	860	852	875	884	902	899	907	899	957	903	0	333093
382	860	852	875	884	902	899	907	899	957	903	906	0	333992
383	852	875	884	902	899	907	899	957	903	906	903	0	334899
384	875	884	902	899	907	899	957	903	906	903	887	1	335798
385	884	902	899	907	899	957	903	906	903	887	856	0	336755
386	902	899	907	899	957	903	906	903	887	856	864	0	337658
387	899	907	899	957	903	906	903	887	856	864	860	0	338564
388	907	899	957	903	906	903	887	856	864	860	844	0	339467
389	899	957	903	906	903	887	856	864	860	844	829	0	340354
390	957	903	906	903	887	856	864	860	844	829	848	0	341210
391	903	906	903	887	856	864	860	844	829	848	872	0	342074
392	906	903	887	856	864	860	844	829	848	872	864	0	342934
393	903	887	856	864	860	844	829	848	872	864	860	0	343778
394	887	856	864	860	844	829	848	872	864	860	871	0	344607
395	856	864	860	844	829	848	872	864	860	871	891	0	345455
396	864	860	844	829	848	872	864	860	871	891	895	0	346327
397	860	844	829	848	872	864	860	871	891	895	880	0	347191
398	844	829	848	872	864	860	871	891	895	880	906	0	348051
399	829	848	872	864	860	871	891	895	880	906	922	0	348922
400	848	872	864	860	871	891	895	880	906	922	942	0	349813
401	872	864	860	871	891	895	880	906	922	942	922	0	350708
402	864	860	871	891	895	880	906	922	942	922	619	0	351588
403	860	871	891	895	880	906	922	942	922	619	447	0	352494
404	871	891	895	880	906	922	942	922	619	447	1592	0	353416
405	891	895	880	906	922	942	922	619	447	1592	988	0	354358
406	895	880	906	922	942	922	619	447	1592	988	938	0	355280
407	880	906	922	942	922	619	447	1592	988	938	938	1	355899
408	906	922	942	922	619	447	1592	988	938	938	933	1	356346
409	922	942	922	619	447	1592	988	938	938	933	926	0	357938
410	942	922	619	447	1592	988	938	938	933	926	907	0	358926
411	922	619	447	1592	988	938	938	933	926	907	942	0	359864
412	619	447	1592	988	938	938	933	926	907	942	945	0	360802
413	447	1592	988	938	938	933	926	907	942	945	957	0	361735
414	1592	988	938	938	933	926	907	942	945	957	942	0	362661
415	988	938	938	933	926	907	942	945	957	942	965	0	363568
416	938	938	933	926	907	942	945	957	942	965	969	0	364510
417	938	933	926	907	942	945	957	942	965	969	973	0	365455
418	933	926	907	942	945	957	942	965	969	973	937	0	366412
419	926	907	942	945	957	942	965	969	973	937	954	0	367354
420	907	942	945	957	942	965	969	973	937	954	945	0	368319
421	942	945	957	942	965	969	973	937	954	945	934	0	369288
422	945	957	942	965	969	973	937	954	945	934	911	0	370261
423	957	942	965	969	973	937	954	945	934	911	914	0	371198
424	942	965	969	973	937	954	945	934	911	914	934	0	372152
425	965	969	973	937	954	945	934	911	914	934	926	0	373097
426	969	973	937	954	945	934	911	914	934	926	899	0	374031
427	973	937	954	945	934	911	914	934	926	899	918	0	374942
428	937	954	945	934	911	914	934	926	899	918	930	0	375856
429	954	945	934	911	914	934	926	899	918	930	895	0	376790
430	945	934	911	914	934	926	899	918	930	895	728	0	377716
431	934	911	914	934	926	899	918	930	895	728	1031	0	378615
432	911	914	934	926	899	918	930	895	728	1031	887	0	379533
433	914	934	926	899	918	930	895	728	1031	887	883	0	380463
434	934	926	899	918	930	895	728	1031	887	883	856	0	381358
435	926	899	918	930	895	728	1031	887	883	856	856	1	382086
436	899	918	930	895	728	1031	887	883	856	856	887	0	383117
437	918	930	895	728	1031	887	883	856	856	887	911	0	384004
438	930	895	728	1031	887	883	856	856	887	911	731	0	384887
439	895	728	1031	887	883	856	856	887	911	731	1098	0	385743
440	728	1031	887	883	856	856	887	911	731	1098	918	0	386599
441	1031	887	883	856	856	887	911	731	1098	918	934	0	387486
442	887	883	856	856	887	911	731	1098	918	934	922	0	388397
443	883	856	856	887	911	731	1098	918	934	922	887	1	389128
444	856	856	887	911	731	1098	918	934	922	887	911	0	390226
445	856	887	911	731	1098	918	934	922	887	911	895	0	391144
446	887	911	731	1098	918	934	922	887	911	895	883	0	392078
447	911	731	1098	918	934	922	887	911	895	883	871	0	393000
448	731	1098	918	934	922	887	911	895	883	871	849	0	393887
449	1098	918	934	922	887	911	895	883	871	849	840	0	394798
450	918	934	922	887	911	895	883	871	849	840	856	0	395693
451	934	922	887	911	895	883	871	849	840	856	852	0	396576
452	922	887	911	895	883	871	849	840	856	852	833	0	397447
453	887	911	895	883	871	849	840	856	852	833	841	0	398296
454	911	895	883	871	849	840	856	852	833	841	856	0	399136
455	895	883	871	849	840	856	852	833	841	856	867	0	399992
456	883	871	849	840	856	852	833	841	856	867	860	0	400844
457	871	849	840	856	852	833	841	856	867	860	817	0	401677
458	849	840	856	852	833	841	856	867	860	817	817	0	402518
459	840	856	852	833	841	856	867	860	817	817	802	0	403374
460	856	852	833	841	856	867	860	817	817	802	805	0	404241
461	852	833	841	856	867	860	817	817	802	805	783	0	405101
462	833	841	856	867	860	817	817	802	805	783	778	0	405918
463	841	856	867	860	817	817	802	805	783	778	790	0	406735
464	856	867	860	817	817	802	805	783	778	790	786	0	407537
465	867	860	817	817	802	805	783	778	790	786	786	0	408342
466	860	817	817	802	805	783	778	790	786	786	774	0	409125
467	817	817	802	805	783	778	790	786	786	774	755	0	409903
468	817	802	805	783	778	790	786	786	774	755	743	0	410693
469	802	805	783	778	790	786	786	774	755	743	755	0	411479
470	805	783	778	790	786	786	774	755	743	755	755	0	412265
471	783	778	790	786	786	774	755	743	755	755	770	0	413039
472	778	790	786	786	774	755	743	755	755	770	782	0	413794
473	790	786	786	774	755	743	755	755	770	782	794	0	414537
474	786	786	774	755	743	755	755	770	782	794	848	0	415292
475	786	774	755	743	755	755	770	782	794	848	922	0	416047
476	774	755	743	755	755	770	782	794	848	922	1016	0	416817
477	755	743	755	755	770	782	794	848	922	1016	1000	0	417599
