index	i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter	Time
139	844	837	829	801	794	786	794	828	849	860	879	0	115148
140	837	829	801	794	786	794	828	849	860	879	506	0	115942
141	829	801	794	786	794	828	849	860	879	506	1257	0	116770
142	801	794	786	794	828	849	860	879	506	1257	828	0	117619
143	794	786	794	828	849	860	879	506	1257	828	829	0	118479
144	786	794	828	849	860	879	506	1257	828	829	817	0	119358
145	794	828	849	860	879	506	1257	828	829	817	821	1	119864
146	828	849	860	879	506	1257	828	829	817	821	814	0	121121
147	849	860	879	506	1257	828	829	817	821	814	832	0	121949
148	860	879	506	1257	828	829	817	821	814	832	829	0	122778
149	879	506	1257	828	829	817	821	814	832	829	506	0	123595
150	506	1257	828	829	817	821	814	832	829	506	1101	0	124416
151	1257	828	829	817	821	814	832	829	506	1101	848	0	125230
152	828	829	817	821	814	832	829	506	1101	848	794	0	126062
153	829	817	821	814	832	829	506	1101	848	794	798	0	126891
154	817	821	814	832	829	506	1101	848	794	798	813	1	127397
155	821	814	832	829	506	1101	848	794	798	813	833	0	128498
156	814	832	829	506	1101	848	794	798	813	833	821	0	129346
157	832	829	506	1101	848	794	798	813	833	821	801	0	130140
158	829	506	1101	848	794	798	813	833	821	801	782	0	130938
159	506	1101	848	794	798	813	833	821	801	782	779	0	131751
160	1101	848	794	798	813	833	821	801	782	779	786	0	132584
161	848	794	798	813	833	821	801	782	779	786	805	0	133405
162	794	798	813	833	821	801	782	779	786	805	817	0	134206
163	798	813	833	821	801	782	779	786	805	817	841	0	134988
164	813	833	821	801	782	779	786	805	817	841	832	0	135767
165	833	821	801	782	779	786	805	817	841	832	829	0	136553
166	821	801	782	779	786	805	817	841	832	829	829	0	137358
167	801	782	779	786	805	817	841	832	829	829	836	0	138175
168	782	779	786	805	817	841	832	829	829	836	833	0	139016
169	779	786	805	817	841	832	829	829	836	833	837	0	139848
170	786	805	817	841	832	829	829	836	833	837	840	0	140677
171	805	817	841	832	829	829	836	833	837	840	844	0	141506
172	817	841	832	829	829	836	833	837	840	844	857	0	142342
173	841	832	829	829	836	833	837	840	844	857	852	0	143175
174	832	829	829	836	833	837	840	844	857	852	840	0	144012
175	829	829	836	833	837	840	844	857	852	840	833	0	144852
176	829	836	833	837	840	844	857	852	840	833	829	0	145696
177	836	833	837	840	844	857	852	840	833	829	828	0	146553
178	833	837	840	844	857	852	840	833	829	828	833	0	147405
179	837	840	844	857	852	840	833	829	828	833	825	0	148245
180	840	844	857	852	840	833	829	828	833	825	817	0	149078
181	844	857	852	840	833	829	828	833	825	817	802	0	149907
182	857	852	840	833	829	828	833	825	817	802	786	0	150735
183	852	840	833	829	828	833	825	817	802	786	774	0	151568
184	840	833	829	828	833	825	817	802	786	774	770	0	152393
185	833	829	828	833	825	817	802	786	774	770	771	0	153210
186	829	828	833	825	817	802	786	774	770	771	778	0	154012
187	828	833	825	817	802	786	774	770	771	778	798	0	154798
188	833	825	817	802	786	774	770	771	778	798	809	0	155572
189	825	817	802	786	774	770	771	778	798	809	833	0	156342
190	817	802	786	774	770	771	778	798	809	833	832	0	157113
191	802	786	774	770	771	778	798	809	833	832	841	0	157891
192	786	774	770	771	778	798	809	833	832	841	848	0	158689
193	774	770	771	778	798	809	833	832	841	848	852	0	159498
194	770	771	778	798	809	833	832	841	848	852	868	0	160331
195	771	778	798	809	833	832	841	848	852	868	506	0	161163
196	778	798	809	833	832	841	848	852	868	506	1206	0	162004
197	798	809	833	832	841	848	852	868	506	1206	817	0	162852
198	809	833	832	841	848	852	868	506	1206	817	810	0	163704
199	833	832	841	848	852	868	506	1206	817	810	805	0	164572
200	832	841	848	852	868	506	1206	817	810	805	813	1	165078
201	841	848	852	868	506	1206	817	810	805	813	813	0	166284
202	848	852	868	506	1206	817	810	805	813	813	810	0	167101
203	852	868	506	1206	817	810	805	813	813	810	817	0	167911
204	868	506	1206	817	810	805	813	813	810	817	817	0	168716
205	506	1206	817	810	805	813	813	810	817	817	817	0	169529
206	1206	817	810	805	813	813	810	817	817	817	798	0	170342
207	817	810	805	813	813	810	817	817	817	798	782	0	171152
208	810	805	813	813	810	817	817	817	798	782	778	0	171969
209	805	813	813	810	817	817	817	798	782	778	771	0	172786
210	813	813	810	817	817	817	798	782	778	771	778	0	173603
211	813	810	817	817	817	798	782	778	771	778	805	0	174401
212	810	817	817	817	798	782	778	771	778	805	829	0	175183
213	817	817	817	798	782	778	771	778	805	829	860	0	175961
214	817	817	798	782	778	771	778	805	829	860	871	0	176732
215	817	798	782	778	771	778	805	829	860	871	506	0	177510
216	798	782	778	771	778	805	829	860	871	506	1265	0	178315
217	782	778	771	778	805	829	860	871	506	1265	836	0	179144
218	778	771	778	805	829	860	871	506	1265	836	841	0	180004
219	771	778	805	829	860	871	506	1265	836	841	833	0	180875
220	778	805	829	860	871	506	1265	836	841	833	828	1	181381
221	805	829	860	871	506	1265	836	841	833	828	829	0	182646
222	829	860	871	506	1265	836	841	833	828	829	837	0	183482
223	860	871	506	1265	836	841	833	828	829	837	521	0	184323
224	871	506	1265	836	841	833	828	829	837	521	1214	0	185156
225	506	1265	836	841	833	828	829	837	521	1214	825	0	185984
226	1265	836	841	833	828	829	837	521	1214	825	809	0	186813
227	836	841	833	828	829	837	521	1214	825	809	798	0	187650
228	841	833	828	829	837	521	1214	825	809	798	802	1	188171
229	833	828	829	837	521	1214	825	809	798	802	786	0	189385
230	828	829	837	521	1214	825	809	798	802	786	770	0	190210
231	829	837	521	1214	825	809	798	802	786	770	767	0	191019
232	837	521	1214	825	809	798	802	786	770	767	766	0	191817
233	521	1214	825	809	798	802	786	770	767	766	774	0	192619
234	1214	825	809	798	802	786	770	767	766	774	798	0	193405
235	825	809	798	802	786	770	767	766	774	798	825	0	194175
236	809	798	802	786	770	767	766	774	798	825	856	0	194942
237	798	802	786	770	767	766	774	798	825	856	864	0	195708
238	802	786	770	767	766	774	798	825	856	864	864	0	196482
239	786	770	767	766	774	798	825	856	864	864	852	0	197280
240	770	767	766	774	798	825	856	864	864	852	864	0	198105
241	767	766	774	798	825	856	864	864	852	864	860	0	198961
242	766	774	798	825	856	864	864	852	864	860	844	0	199825
243	774	798	825	856	864	864	852	864	860	844	502	0	200689
244	798	825	856	864	864	852	864	860	844	502	1191	0	201541
245	825	856	864	864	852	864	860	844	502	1191	817	0	202405
246	856	864	864	852	864	860	844	502	1191	817	813	0	203265
247	864	864	852	864	860	844	502	1191	817	813	805	0	204109
248	864	852	864	860	844	502	1191	817	813	805	802	1	204611
249	852	864	860	844	502	1191	817	813	805	802	794	0	205802
250	864	860	844	502	1191	817	813	805	802	794	797	0	206619
251	860	844	502	1191	817	813	805	802	794	797	806	0	207432
252	844	502	1191	817	813	805	802	794	797	806	813	0	208237
253	502	1191	817	813	805	802	794	797	806	813	510	0	209039
254	1191	817	813	805	802	794	797	806	813	510	1078	0	209833
255	817	813	805	802	794	797	806	813	510	1078	770	0	210630
256	813	805	802	794	797	806	813	510	1078	770	774	0	211436
257	805	802	794	797	806	813	510	1078	770	774	790	0	212249
258	802	794	797	806	813	510	1078	770	774	790	813	1	212759
259	794	797	806	813	510	1078	770	774	790	813	856	0	213837
260	797	806	813	510	1078	770	774	790	813	856	876	0	214607
261	806	813	510	1078	770	774	790	813	856	876	899	0	215381
262	813	510	1078	770	774	790	813	856	876	899	906	0	216171
263	510	1078	770	774	790	813	856	876	899	906	895	0	216984
264	1078	770	774	790	813	856	876	899	906	895	876	0	217840
265	770	774	790	813	856	876	899	906	895	876	879	0	218716
266	774	790	813	856	876	899	906	895	876	879	876	0	219615
267	790	813	856	876	899	906	895	876	879	876	867	0	220521
268	813	856	876	899	906	895	876	879	876	867	864	0	221416
269	856	876	899	906	895	876	879	876	867	864	876	0	222292
270	876	899	906	895	876	879	876	867	864	876	864	0	223171
271	899	906	895	876	879	876	867	864	876	864	498	0	224047
272	906	895	876	879	876	867	864	876	864	498	1237	0	224914
273	895	876	879	876	867	864	876	864	498	1237	848	0	225778
274	876	879	876	867	864	876	864	498	1237	848	833	0	226654
275	879	876	867	864	876	864	498	1237	848	833	821	0	227518
276	876	867	864	876	864	498	1237	848	833	821	591	1	228016
277	867	864	876	864	498	1237	848	833	821	591	1024	0	229253
278	864	876	864	498	1237	848	833	821	591	1024	809	0	230101
279	876	864	498	1237	848	833	821	591	1024	809	798	0	230934
280	864	498	1237	848	833	821	591	1024	809	798	782	0	231755
281	498	1237	848	833	821	591	1024	809	798	782	759	1	232346
282	1237	848	833	821	591	1024	809	798	782	759	747	0	233370
283	848	833	821	591	1024	809	798	782	759	747	754	0	234179
284	833	821	591	1024	809	798	782	759	747	754	771	0	234977
285	821	591	1024	809	798	782	759	747	754	771	801	0	235759
286	591	1024	809	798	782	759	747	754	771	801	814	0	236518
287	1024	809	798	782	759	747	754	771	801	814	836	0	237265
288	809	798	782	759	747	754	771	801	814	836	514	0	238019
289	798	782	759	747	754	771	801	814	836	514	1229	0	238790
290	782	759	747	754	771	801	814	836	514	1229	825	0	239591
291	759	747	754	771	801	814	836	514	1229	825	821	0	240405
292	747	754	771	801	814	836	514	1229	825	821	802	0	241241
293	754	771	801	814	836	514	1229	825	821	802	809	1	241755
294	771	801	814	836	514	1229	825	821	802	809	821	0	242984
295	801	814	836	514	1229	825	821	802	809	821	821	0	243809
296	814	836	514	1229	825	821	802	809	821	821	829	0	244630
297	836	514	1229	825	821	802	809	821	821	829	852	0	245432
298	514	1229	825	821	802	809	821	821	829	852	852	0	246241
299	1229	825	821	802	809	821	821	829	852	852	860	0	247062
300	825	821	802	809	821	821	829	852	852	860	849	0	247883
301	821	802	809	821	821	829	852	852	860	849	848	0	248712
302	802	809	821	821	829	852	852	860	849	848	509	0	249564
303	809	821	821	829	852	852	860	849	848	509	1218	0	250416
304	821	821	829	852	852	860	849	848	509	1218	814	0	251276
305	821	829	852	852	860	849	848	509	1218	814	801	0	252125
306	829	852	852	860	849	848	509	1218	814	801	786	0	252973
307	852	852	860	849	848	509	1218	814	801	786	790	1	253482
308	852	860	849	848	509	1218	814	801	786	790	817	0	254700
309	860	849	848	509	1218	814	801	786	790	817	833	0	255514
310	849	848	509	1218	814	801	786	790	817	833	840	0	256315
311	848	509	1218	814	801	786	790	817	833	840	864	0	257101
312	509	1218	814	801	786	790	817	833	840	864	872	0	257891
313	1218	814	801	786	790	817	833	840	864	872	506	0	258708
314	814	801	786	790	817	833	840	864	872	506	1237	0	259541
315	801	786	790	817	833	840	864	872	506	1237	821	0	260381
316	786	790	817	833	840	864	872	506	1237	821	817	0	261245
317	790	817	833	840	864	872	506	1237	821	817	802	0	262117
318	817	833	840	864	872	506	1237	821	817	802	801	1	262623
319	833	840	864	872	506	1237	821	817	802	801	794	0	263860
320	840	864	872	506	1237	821	817	802	801	794	794	0	264681
321	864	872	506	1237	821	817	802	801	794	794	809	0	265498
322	872	506	1237	821	817	802	801	794	794	809	833	0	266300
323	506	1237	821	817	802	801	794	794	809	833	506	0	267101
324	1237	821	817	802	801	794	794	809	833	506	1233	0	267895
325	821	817	802	801	794	794	809	833	506	1233	821	0	268689
326	817	802	801	794	794	809	833	506	1233	821	821	0	269498
327	802	801	794	794	809	833	506	1233	821	821	802	0	270331
328	801	794	794	809	833	506	1233	821	821	802	778	1	270837
329	794	794	809	833	506	1233	821	821	802	778	770	0	272070
330	794	809	833	506	1233	821	821	802	778	770	771	0	272891
331	809	833	506	1233	821	821	802	778	770	771	801	0	273712
332	833	506	1233	821	821	802	778	770	771	801	829	0	274514
333	506	1233	821	821	802	778	770	771	801	829	860	0	275292
334	1233	821	821	802	778	770	771	801	829	860	879	0	276062
335	821	821	802	778	770	771	801	829	860	879	887	0	276833
336	821	802	778	770	771	801	829	860	879	887	892	0	277634
337	802	778	770	771	801	829	860	879	887	892	494	0	278463
338	778	770	771	801	829	860	879	887	892	494	1288	0	279323
339	770	771	801	829	860	879	887	892	494	1288	848	0	280202
340	771	801	829	860	879	887	892	494	1288	848	852	0	281089
341	801	829	860	879	887	892	494	1288	848	852	502	0	281981
342	829	860	879	887	892	494	1288	848	852	502	1191	1	282475
343	860	879	887	892	494	1288	848	852	502	1191	809	0	283763
344	879	887	892	494	1288	848	852	502	1191	809	817	0	284611
345	887	892	494	1288	848	852	502	1191	809	817	813	0	285463
346	892	494	1288	848	852	502	1191	809	817	813	829	1	285965
347	494	1288	848	852	502	1191	809	817	813	829	829	0	287156
348	1288	848	852	502	1191	809	817	813	829	829	829	0	287965
349	848	852	502	1191	809	817	813	829	829	829	832	0	288782
350	852	502	1191	809	817	813	829	829	829	832	837	0	289595
351	502	1191	809	817	813	829	829	829	832	837	486	0	290424
352	1191	809	817	813	829	829	829	832	837	486	1172	0	291253
353	809	817	813	829	829	829	832	837	486	1172	786	0	292082
354	817	813	829	829	829	832	837	486	1172	786	774	0	292914
355	813	829	829	829	832	837	486	1172	786	774	774	0	293751
356	829	829	829	832	837	486	1172	786	774	774	786	1	294237
357	829	829	832	837	486	1172	786	774	774	786	813	0	295409
358	829	832	837	486	1172	786	774	774	786	813	837	0	296195
359	832	837	486	1172	786	774	774	786	813	837	848	0	296969
360	837	486	1172	786	774	774	786	813	837	848	856	0	297743
361	486	1172	786	774	774	786	813	837	848	856	510	0	298529
362	1172	786	774	774	786	813	837	848	856	510	1261	0	299342
363	786	774	774	786	813	837	848	856	510	1261	832	0	300179
364	774	774	786	813	837	848	856	510	1261	832	825	0	301027
365	774	786	813	837	848	856	510	1261	832	825	829	0	301883
366	786	813	837	848	856	510	1261	832	825	829	829	1	302393
367	813	837	848	856	510	1261	832	825	829	829	833	0	303654
368	837	848	856	510	1261	832	825	829	829	833	832	0	304486
369	848	856	510	1261	832	825	829	829	833	832	845	0	305311
370	856	510	1261	832	825	829	829	833	832	845	852	0	306140
371	510	1261	832	825	829	829	833	832	845	852	856	0	306969
372	1261	832	825	829	829	833	832	845	852	856	860	0	307802
373	832	825	829	829	833	832	845	852	856	860	864	0	308634
374	825	829	829	833	832	845	852	856	860	864	509	0	309479
375	829	829	833	832	845	852	856	860	864	509	1245	0	310331
376	829	833	832	845	852	856	860	864	509	1245	845	0	311187
377	833	832	845	852	856	860	864	509	1245	845	840	0	312047
378	832	845	852	856	860	864	509	1245	845	840	833	0	312911
379	845	852	856	860	864	509	1245	845	840	833	809	1	313420
380	852	856	860	864	509	1245	845	840	833	809	794	0	314665
381	856	860	864	509	1245	845	840	833	809	794	782	0	315510
382	860	864	509	1245	845	840	833	809	794	782	782	0	316350
383	864	509	1245	845	840	833	809	794	782	782	790	0	317183
384	509	1245	845	840	833	809	794	782	782	790	806	0	317992
385	1245	845	840	833	809	794	782	782	790	806	828	0	318786
386	845	840	833	809	794	782	782	790	806	828	837	0	319568
387	840	833	809	794	782	782	790	806	828	837	836	0	320350
388	833	809	794	782	782	790	806	828	837	836	864	0	321140
389	809	794	782	782	790	806	828	837	836	864	860	0	321946
390	794	782	782	790	806	828	837	836	864	860	872	0	322774
391	782	782	790	806	828	837	836	864	860	872	860	0	323611
392	782	790	806	828	837	836	864	860	872	860	848	0	324447
393	790	806	828	837	836	864	860	872	860	848	502	0	325311
394	806	828	837	836	864	860	872	860	848	502	1194	0	326171
395	828	837	836	864	860	872	860	848	502	1194	821	0	327043
396	837	836	864	860	872	860	848	502	1194	821	821	0	327903
397	836	864	860	872	860	848	502	1194	821	821	814	0	328751
398	864	860	872	860	848	502	1194	821	821	814	817	1	329253
399	860	872	860	848	502	1194	821	821	814	817	821	0	330447
400	872	860	848	502	1194	821	821	814	817	821	805	0	331268
401	860	848	502	1194	821	821	814	817	821	805	790	0	332089
402	848	502	1194	821	821	814	817	821	805	790	782	0	332903
403	502	1194	821	821	814	817	821	805	790	782	775	0	333720
404	1194	821	821	814	817	821	805	790	782	775	782	0	334541
405	821	821	814	817	821	805	790	782	775	782	805	0	335346
406	821	814	817	821	805	790	782	775	782	805	825	0	336136
407	814	817	821	805	790	782	775	782	805	825	852	0	336918
408	817	821	805	790	782	775	782	805	825	852	860	0	337693
409	821	805	790	782	775	782	805	825	852	860	864	0	338475
410	805	790	782	775	782	805	825	852	860	864	502	0	339280
411	790	782	775	782	805	825	852	860	864	502	1253	0	340105
412	782	775	782	805	825	852	860	864	502	1253	836	0	340957
413	775	782	805	825	852	860	864	502	1253	836	841	0	341817
414	782	805	825	852	860	864	502	1253	836	841	829	0	342681
415	805	825	852	860	864	502	1253	836	841	829	828	1	343183
416	825	852	860	864	502	1253	836	841	829	828	829	0	344436
417	852	860	864	502	1253	836	841	829	828	829	829	0	345272
418	860	864	502	1253	836	841	829	828	829	829	833	0	346113
419	864	502	1253	836	841	829	828	829	829	833	506	0	346942
420	502	1253	836	841	829	828	829	829	833	506	1210	0	347770
421	1253	836	841	829	828	829	829	833	506	1210	828	0	348599
422	836	841	829	828	829	829	833	506	1210	828	837	0	349428
423	841	829	828	829	829	833	506	1210	828	837	825	0	350261
424	829	828	829	829	833	506	1210	828	837	825	506	1	350767
425	828	829	829	833	506	1210	828	837	825	506	1163	0	351977
426	829	829	833	506	1210	828	837	825	506	1163	794	0	352805
427	829	833	506	1210	828	837	825	506	1163	794	802	0	353642
428	833	506	1210	828	837	825	506	1163	794	802	778	0	354467
429	506	1210	828	837	825	506	1163	794	802	778	762	1	354973
430	1210	828	837	825	506	1163	794	802	778	762	755	0	356136
431	828	837	825	506	1163	794	802	778	762	755	759	0	356930
432	837	825	506	1163	794	802	778	762	755	759	774	0	357732
433	825	506	1163	794	802	778	762	755	759	774	794	0	358510
434	506	1163	794	802	778	762	755	759	774	794	794	0	359272
435	1163	794	802	778	762	755	759	774	794	794	817	0	360027
436	794	802	778	762	755	759	774	794	794	817	821	0	360786
437	802	778	762	755	759	774	794	794	817	821	829	0	361560
438	778	762	755	759	774	794	794	817	821	829	836	0	362354
439	762	755	759	774	794	794	817	821	829	836	849	0	363148
440	755	759	774	794	794	817	821	829	836	849	836	0	363965
441	759	774	794	794	817	821	829	836	849	836	837	0	364786
442	774	794	794	817	821	829	836	849	836	837	848	0	365615
443	794	794	817	821	829	836	849	836	837	848	848	0	366451
444	794	817	821	829	836	849	836	837	848	848	856	0	367300
445	817	821	829	836	849	836	837	848	848	856	841	0	368136
446	821	829	836	849	836	837	848	848	856	841	848	0	368973
447	829	836	849	836	837	848	848	856	841	848	844	0	369821
448	836	849	836	837	848	848	856	841	848	844	514	0	370669
449	849	836	837	848	848	856	841	848	844	514	1202	0	371525
450	836	837	848	848	856	841	848	844	514	1202	825	0	372366
451	837	848	848	856	841	848	844	514	1202	825	825	0	373214
452	848	848	856	841	848	844	514	1202	825	825	821	0	374058
453	848	856	841	848	844	514	1202	825	825	821	806	1	374572
454	856	841	848	844	514	1202	825	825	821	806	782	0	375774
455	841	848	844	514	1202	825	825	821	806	782	778	0	376599
456	848	844	514	1202	825	825	821	806	782	778	778	0	377424
457	844	514	1202	825	825	821	806	782	778	778	817	0	378245
458	514	1202	825	825	821	806	782	778	778	817	833	0	379051
459	1202	825	825	821	806	782	778	778	817	833	829	0	379833
460	825	825	821	806	782	778	778	817	833	829	832	0	380611
461	825	821	806	782	778	778	817	833	829	832	833	0	381389
462	821	806	782	778	778	817	833	829	832	833	848	0	382206
463	806	782	778	778	817	833	829	832	833	848	856	0	383039
464	782	778	778	817	833	829	832	833	848	856	852	0	383868
465	778	778	817	833	829	832	833	848	856	852	853	0	384700
466	778	817	833	829	832	833	848	856	852	853	844	0	385533
467	817	833	829	832	833	848	856	852	853	844	518	0	386381
468	833	829	832	833	848	856	852	853	844	518	1233	0	387237
469	829	832	833	848	856	852	853	844	518	1233	833	0	388089
