i-1	i+0	i+1	Filter
444	342	557	1
342	557	346	2
557	346	552	1
346	552	452	2
552	452	443	0
452	443	397	0
443	397	514	1
397	514	444	2
514	444	451	0
444	451	373	0
451	373	530	1
373	530	354	2
530	354	564	1
354	564	459	2
564	459	459	0
459	459	331	0
459	331	603	1
331	603	467	2
603	467	467	0
467	467	366	0
467	366	583	1
366	583	409	2
583	409	525	1
409	525	475	2
525	475	471	0
475	471	350	0
471	350	599	1
350	599	486	2
599	486	483	0
486	483	479	0
483	479	490	0
479	490	482	0
490	482	502	0
482	502	335	0
502	335	654	1
335	654	389	2
654	389	626	1
389	626	487	2
626	487	486	0
487	486	506	0
486	506	498	0
506	498	486	0
498	486	494	0
486	494	386	0
494	386	603	1
386	603	381	2
603	381	599	1
381	599	494	2
599	494	475	0
494	475	358	0
475	358	646	1
358	646	412	2
646	412	553	1
412	553	338	2
553	338	654	1
338	654	490	2
654	490	495	0
490	495	490	0
495	490	510	0
490	510	354	0
510	354	669	1
354	669	385	2
669	385	654	1
385	654	514	2
654	514	509	0
514	509	514	0
509	514	517	0
514	517	366	0
517	366	677	1
366	677	397	2
677	397	642	1
397	642	514	2
642	514	525	0
514	525	350	0
525	350	716	1
350	716	378	2
716	378	688	1
378	688	529	2
688	529	537	0
529	537	518	0
537	518	545	0
518	545	373	0
545	373	740	1
373	740	393	2
740	393	712	1
393	712	393	2
712	393	673	1
393	673	525	2
673	525	521	0
525	521	522	0
521	522	533	0
522	533	393	0
533	393	331	1
393	331	863	3
331	863	393	2
863	393	662	1
393	662	517	2
662	517	526	0
517	526	521	0
526	521	502	0
521	502	514	0
502	514	521	0
514	521	502	0
521	502	385	0
502	385	666	1
385	666	521	2
666	521	529	0
521	529	537	0
529	537	525	0
537	525	444	0
525	444	603	1
444	603	518	2
603	518	513	0
518	513	502	0
513	502	514	0
502	514	502	0
514	502	506	0
502	506	505	0
506	505	510	0
505	510	401	0
510	401	603	1
401	603	366	2
603	366	634	1
366	634	366	2
634	366	611	1
366	611	404	2
611	404	565	1
404	565	424	2
565	424	529	1
424	529	354	2
529	354	584	1
354	584	408	2
584	408	526	1
408	526	365	2
526	365	568	1
365	568	421	2
568	421	502	1
421	502	420	2
502	420	486	1
420	486	416	2
486	416	491	1
416	491	358	2
491	358	548	1
358	548	362	2
548	362	533	1
362	533	358	2
533	358	553	1
358	553	358	2
553	358	545	1
358	545	404	2
545	404	494	1
404	494	351	2
494	351	540	1
351	540	444	2
540	444	436	0
444	436	385	0
436	385	498	1
385	498	354	2
498	354	514	1
354	514	385	2
514	385	502	1
385	502	389	2
502	389	471	1
389	471	405	2
471	405	455	1
405	455	350	2
455	350	514	1
350	514	408	2
514	408	409	1
408	409	389	2
409	389	463	1
389	463	389	2
463	389	502	1
389	502	358	2
502	358	494	1
358	494	342	2
494	342	502	1
342	502	323	2
502	323	522	1
323	522	369	2
522	369	370	1
369	370	319	3
370	319	634	3
319	634	421	2
634	421	416	0
421	416	335	0
416	335	505	1
335	505	335	2
505	335	502	1
335	502	331	2
502	331	486	1
331	486	432	2
486	432	393	0
432	393	416	0
393	416	440	1
416	440	335	2
440	335	315	1
335	315	564	3
315	564	416	2
564	416	374	0
416	374	447	1
374	447	421	2
447	421	295	0
421	295	510	1
295	510	428	2
510	428	389	0
428	389	339	0
389	339	471	1
339	471	408	2
471	408	416	0
408	416	405	0
416	405	413	0
405	413	408	0
413	408	409	0
408	409	408	0
409	408	409	0
408	409	408	0
409	408	417	0
408	417	401	0
417	401	412	0
401	412	405	0
412	405	412	0
405	412	374	0
412	374	451	0
374	451	366	0
451	366	455	1
366	455	412	2
455	412	409	0
412	409	416	0
409	416	405	0
416	405	409	0
405	409	381	0
409	381	440	0
381	440	416	0
440	416	412	0
416	412	409	0
412	409	412	0
409	412	405	0
412	405	413	0
405	413	404	0
413	404	343	0
404	343	478	1
343	478	413	2
478	413	412	0
413	412	311	0
412	311	510	1
311	510	397	2
510	397	416	0
397	416	491	0
416	491	319	1
491	319	424	2
319	424	404	0
424	404	335	0
404	335	486	1
335	486	409	2
486	409	409	0
409	409	311	0
409	311	514	1
311	514	404	2
514	404	413	0
404	413	323	0
413	323	494	1
323	494	416	2
494	416	413	0
416	413	322	0
413	322	510	1
322	510	382	2
510	382	416	0
382	416	346	0
416	346	533	1
346	533	362	2
533	362	479	1
362	479	362	2
479	362	474	1
362	474	386	2
474	386	459	1
386	459	319	2
459	319	295	1
319	295	681	3
295	681	323	2
681	323	561	1
323	561	334	2
561	334	553	1
334	553	327	2
553	327	544	1
327	544	362	2
544	362	529	1
362	529	312	2
529	312	583	1
312	583	378	2
583	378	529	1
378	529	358	2
529	358	556	1
358	556	362	2
556	362	545	1
362	545	327	2
545	327	587	1
327	587	456	2
587	456	459	0
456	459	342	0
459	342	576	1
342	576	463	2
576	463	459	0
463	459	362	0
459	362	603	1
362	603	350	2
603	350	627	1
350	627	366	2
627	366	611	1
366	611	358	2
611	358	610	1
358	610	448	2
610	448	514	0
448	514	474	0
514	474	475	0
474	475	377	0
475	377	580	1
377	580	444	2
580	444	533	0
444	533	369	0
533	369	619	1
369	619	487	2
619	487	494	0
487	494	334	0
494	334	658	1
334	658	401	2
658	401	576	1
401	576	350	2
576	350	630	1
350	630	490	2
630	490	491	0
490	491	494	0
491	494	494	0
494	494	354	0
494	354	669	1
354	669	370	2
669	370	634	1
370	634	498	2
634	498	498	0
498	498	343	0
498	343	673	1
343	673	373	2
673	373	635	1
373	635	358	2
635	358	649	1
358	649	370	2
649	370	623	1
370	623	393	2
623	393	591	1
393	591	486	2
591	486	499	0
486	499	350	0
499	350	692	1
350	692	405	2
692	405	650	1
405	650	389	2
650	389	646	1
389	646	498	2
646	498	506	0
498	506	447	0
506	447	588	1
447	588	334	2
588	334	693	1
334	693	405	2
693	405	618	1
405	618	510	2
618	510	514	0
510	514	521	0
514	521	537	0
521	537	346	0
537	346	728	1
346	728	393	2
728	393	669	1
393	669	382	2
669	382	665	1
382	665	416	2
665	416	615	1
416	615	502	2
615	502	510	0
502	510	412	0
510	412	615	1
412	615	397	2
615	397	622	1
397	622	413	2
622	413	619	1
413	619	338	2
619	338	689	1
338	689	346	2
689	346	693	1
346	693	358	2
693	358	673	1
358	673	358	2
673	358	681	1
358	681	338	2
681	338	693	1
338	693	377	2
693	377	670	1
377	670	400	2
670	400	646	1
400	646	413	2
646	413	646	1
413	646	416	2
646	416	669	1
416	669	389	2
669	389	708	1
389	708	436	2
708	436	642	1
436	642	541	2
642	541	545	0
541	545	436	0
545	436	661	1
436	661	350	2
661	350	763	1
350	763	374	2
763	374	739	1
374	739	370	2
739	370	731	1
370	731	339	2
731	339	751	1
339	751	346	2
751	346	704	1
346	704	366	2
704	366	677	1
366	677	416	2
677	416	615	1
416	615	358	2
615	358	335	1
358	335	887	3
335	887	354	2
887	354	739	1
354	739	354	2
739	354	736	1
354	736	354	2
736	354	735	1
354	735	362	2
735	362	720	1
362	720	350	2
720	350	724	1
350	724	331	2
724	331	747	1
331	747	416	2
747	416	658	1
416	658	361	2
658	361	709	1
361	709	424	2
709	424	650	1
424	650	350	2
650	350	743	1
350	743	335	2
743	335	770	1
335	770	432	2
770	432	677	1
432	677	467	2
677	467	650	1
467	650	346	2
650	346	778	1
346	778	389	2
778	389	743	1
389	743	417	2
743	417	700	1
417	700	374	2
700	374	762	1
374	762	366	2
762	366	751	1
366	751	362	2
751	362	743	1
362	743	557	2
743	557	552	0
557	552	541	0
552	541	564	0
541	564	409	0
564	409	751	1
409	751	420	2
751	420	720	1
420	720	401	2
720	401	716	1
401	716	455	2
716	455	638	1
455	638	354	2
638	354	335	1
354	335	891	3
335	891	369	2
891	369	724	1
369	724	424	2
724	424	638	1
424	638	354	2
638	354	331	1
354	331	880	3
331	880	463	2
880	463	622	1
463	622	354	2
622	354	712	1
354	712	467	2
712	467	596	1
467	596	447	2
596	447	619	1
447	619	365	2
619	365	713	1
365	713	408	2
713	408	673	1
408	673	444	2
673	444	630	1
444	630	432	2
630	432	642	1
432	642	401	2
642	401	673	1
401	673	436	2
673	436	661	1
436	661	413	2
661	413	665	1
413	665	479	2
665	479	599	1
479	599	370	2
599	370	735	1
370	735	447	2
735	447	666	1
447	666	467	2
666	467	661	1
467	661	452	2
661	452	696	1
452	696	436	2
696	436	716	1
436	716	436	2
716	436	696	1
436	696	560	2
696	560	572	0
560	572	561	0
572	561	420	0
561	420	704	1
420	704	401	2
704	401	747	1
401	747	385	2
747	385	763	1
385	763	358	2
763	358	759	1
358	759	365	2
759	365	755	1
365	755	374	2
755	374	724	1
374	724	389	2
724	389	720	1
389	720	396	2
720	396	709	1
396	709	412	2
709	412	708	1
412	708	452	2
708	452	669	1
452	669	358	2
669	358	797	1
358	797	440	2
797	440	716	1
440	716	572	2
716	572	389	0
572	389	813	1
389	813	448	2
813	448	743	1
448	743	436	2
743	436	743	1
436	743	572	2
743	572	576	0
572	576	580	0
576	580	576	0
580	576	416	0
576	416	751	1
416	751	401	2
751	401	755	1
401	755	369	2
755	369	759	1
369	759	389	2
759	389	743	1
389	743	389	2
743	389	736	1
389	736	381	2
736	381	743	1
381	743	382	2
743	382	747	1
382	747	397	2
747	397	727	1
397	727	553	2
727	553	541	0
553	541	552	0
541	552	572	0
552	572	385	0
572	385	833	1
385	833	436	2
833	436	712	1
436	712	572	2
712	572	595	0
572	595	596	0
595	596	443	0
596	443	747	1
443	747	444	2
747	444	727	1
444	727	378	2
727	378	759	1
378	759	389	2
759	389	739	1
389	739	374	2
739	374	750	1
374	750	382	2
750	382	735	1
382	735	389	2
735	389	701	1
389	701	404	2
701	404	670	1
404	670	416	2
670	416	650	1
416	650	533	2
650	533	552	0
533	552	432	0
552	432	759	1
432	759	584	2
759	584	607	0
584	607	424	0
607	424	794	1
424	794	603	2
794	603	599	0
603	599	623	0
599	623	642	0
623	642	638	0
642	638	642	0
638	642	665	0
642	665	665	0
665	665	654	0
665	654	650	0
654	650	654	0
650	654	642	0
654	642	661	0
642	661	413	0
661	413	863	1
413	863	390	2
863	390	852	1
390	852	599	2
852	599	591	0
599	591	440	0
591	440	712	1
440	712	377	2
712	377	744	1
377	744	393	2
744	393	716	1
393	716	385	2
716	385	708	1
385	708	401	2
708	401	696	1
401	696	417	2
696	417	704	1
417	704	405	2
704	405	727	1
405	727	440	2
727	440	685	1
440	685	494	2
685	494	622	1
494	622	370	2
622	370	366	1
370	366	953	3
366	953	580	2
953	580	595	0
580	595	385	0
595	385	829	1
385	829	432	2
829	432	775	1
432	775	420	2
775	420	774	1
420	774	413	2
774	413	778	1
413	778	393	2
778	393	739	1
393	739	444	2
739	444	751	1
444	751	393	2
751	393	778	1
393	778	412	2
778	412	778	1
412	778	409	2
778	409	747	1
409	747	486	2
747	486	693	1
486	693	436	2
693	436	724	1
436	724	486	2
724	486	685	1
486	685	432	2
685	432	743	1
432	743	572	2
743	572	587	0
572	587	580	0
587	580	483	0
580	483	665	1
483	665	576	2
665	576	599	0
576	599	424	0
599	424	747	1
424	747	401	2
747	401	755	1
401	755	564	2
755	564	557	0
564	557	439	0
557	439	685	1
439	685	557	2
685	557	564	0
557	564	408	0
564	408	712	1
408	712	432	2
712	432	693	1
432	693	412	2
693	412	662	1
412	662	432	2
662	432	708	1
432	708	389	2
708	389	712	1
389	712	389	2
712	389	708	1
389	708	382	2
708	382	716	1
382	716	393	2
716	393	708	1
393	708	385	2
708	385	724	1
385	724	397	2
724	397	735	1
397	735	393	2
735	393	767	1
393	767	393	2
767	393	751	1
393	751	428	2
751	428	708	1
428	708	548	2
708	548	553	0
548	553	475	0
553	475	700	1
475	700	412	2
700	412	748	1
412	748	412	2
748	412	755	1
412	755	397	2
755	397	751	1
397	751	385	2
751	385	751	1
385	751	408	2
751	408	732	1
408	732	385	2
732	385	739	1
385	739	401	2
739	401	712	1
401	712	417	2
712	417	696	1
417	696	397	2
696	397	716	1
397	716	405	2
716	405	723	1
405	723	390	2
723	390	743	1
390	743	416	2
743	416	712	1
416	712	405	2
712	405	720	1
405	720	385	2
720	385	716	1
385	716	443	2
716	443	670	1
443	670	544	2
670	544	557	0
544	557	436	0
557	436	708	1
436	708	502	2
708	502	630	1
502	630	483	2
630	483	665	1
483	665	408	2
665	408	763	1
408	763	397	2
763	397	782	1
397	782	378	2
782	378	782	1
378	782	400	2
782	400	755	1
400	755	389	2
755	389	728	1
389	728	389	2
728	389	724	1
389	724	401	2
724	401	723	1
401	723	401	2
723	401	743	1
401	743	393	2
743	393	744	1
393	744	420	2
744	420	692	1
420	692	452	2
692	452	650	1
452	650	490	2
650	490	622	1
490	622	417	2
622	417	712	1
417	712	564	2
712	564	580	0
564	580	432	0
580	432	755	1
432	755	447	2
755	447	693	1
447	693	560	2
693	560	568	0
560	568	393	0
568	393	805	1
393	805	452	2
805	452	716	1
452	716	572	2
716	572	587	0
572	587	417	0
587	417	867	1
417	867	467	2
867	467	755	1
467	755	599	2
755	599	615	0
599	615	603	0
615	603	627	0
603	627	634	0
627	634	658	0
634	658	428	0
658	428	856	1
428	856	428	2
856	428	848	1
428	848	393	2
848	393	840	1
393	840	397	2
840	397	817	1
397	817	432	2
817	432	790	1
432	790	444	2
790	444	774	1
444	774	451	2
774	451	747	1
451	747	463	2
747	463	736	1
463	736	591	2
736	591	413	0
591	413	813	1
413	813	599	2
813	599	631	0
599	631	396	0
631	396	880	1
396	880	436	2
880	436	801	1
436	801	413	2
801	413	790	1
413	790	408	2
790	408	771	1
408	771	428	2
771	428	723	1
428	723	568	2
723	568	561	0
568	561	408	0
561	408	798	1
408	798	580	2
798	580	424	0
580	424	739	1
424	739	572	2
739	572	595	0
572	595	413	0
595	413	836	1
413	836	440	2
836	440	798	1
440	798	591	2
798	591	623	0
591	623	428	0
623	428	782	1
428	782	401	2
782	401	778	1
401	778	447	2
778	447	689	1
447	689	471	2
689	471	739	1
471	739	440	2
739	440	751	1
440	751	401	2
751	401	774	1
401	774	409	2
774	409	758	1
409	758	440	2
758	440	716	1
440	716	428	2
716	428	716	1
428	716	471	2
716	471	673	1
471	673	564	2
673	564	576	0
564	576	591	0
576	591	576	0
591	576	572	0
576	572	592	0
572	592	618	0
592	618	401	0
618	401	930	1
401	930	448	2
930	448	824	1
448	824	623	2
824	623	627	0
623	627	622	0
627	622	627	0
622	627	630	0
627	630	661	0
630	661	424	0
661	424	892	1
424	892	412	2
892	412	840	1
412	840	421	2
840	421	793	1
421	793	401	2
793	401	798	1
401	798	416	2
798	416	755	1
416	755	455	2
755	455	689	1
455	689	463	2
689	463	681	1
463	681	572	2
681	572	572	0
572	572	397	0
572	397	833	1
397	833	478	2
833	478	767	1
478	767	611	2
767	611	642	0
611	642	649	0
642	649	662	0
649	662	432	0
662	432	887	1
432	887	401	2
887	401	829	1
401	829	424	2
829	424	766	1
424	766	413	2
766	413	739	1
413	739	428	2
739	428	716	1
428	716	412	2
716	412	736	1
412	736	432	2
736	432	723	1
432	723	569	2
723	569	583	0
569	583	401	0
583	401	934	1
401	934	626	2
934	626	685	0
626	685	416	0
685	416	1055	1
416	1055	463	2
1055	463	910	1
463	910	643	2
910	643	649	0
643	649	654	0
649	654	661	0
654	661	670	0
661	670	463	0
670	463	867	1
463	867	436	2
867	436	825	1
436	825	405	2
825	405	805	1
405	805	421	2
805	421	770	1
421	770	455	2
770	455	693	1
455	693	459	2
693	459	700	1
459	700	565	2
700	565	579	0
565	579	409	0
579	409	370	1
409	370	976	3
370	976	603	2
976	603	611	0
603	611	389	0
611	389	872	1
389	872	463	2
872	463	798	1
463	798	610	2
798	610	646	0
610	646	425	0
646	425	918	1
425	918	471	2
918	471	828	1
471	828	448	2
828	448	782	1
448	782	420	2
782	420	759	1
420	759	440	2
759	440	685	1
440	685	455	2
685	455	634	1
455	634	537	2
634	537	541	0
537	541	377	0
541	377	343	1
377	343	887	3
343	887	447	2
887	447	666	1
447	666	482	2
666	482	642	1
482	642	490	2
642	490	677	1
490	677	471	2
677	471	728	1
471	728	482	2
728	482	689	1
482	689	506	2
689	506	650	1
506	650	576	2
650	576	404	0
576	404	747	1
404	747	436	2
747	436	666	1
436	666	548	2
666	548	389	0
548	389	681	1
389	681	432	2
681	432	623	1
432	623	533	2
623	533	517	0
533	517	401	0
517	401	673	1
401	673	529	2
673	529	549	0
529	549	389	0
549	389	308	1
389	308	910	3
308	910	444	2
910	444	665	1
444	665	459	2
665	459	619	1
459	619	478	2
619	478	588	1
478	588	459	2
588	459	599	1
459	599	370	2
599	370	693	1
370	693	432	2
693	432	657	1
432	657	432	2
657	432	623	1
432	623	447	2
623	447	619	1
447	619	525	2
619	525	533	0
525	533	401	0
533	401	311	1
401	311	883	3
311	883	440	2
883	440	642	1
440	642	362	2
642	362	708	1
362	708	428	2
708	428	646	1
428	646	366	2
646	366	696	1
366	696	343	2
696	343	731	1
343	731	440	2
731	440	630	1
440	630	358	2
630	358	747	1
358	747	358	2
747	358	814	1
358	814	396	2
814	396	748	1
396	748	424	2
748	424	700	1
424	700	498	2
700	498	615	1
498	615	502	2
615	502	630	1
502	630	568	2
630	568	576	0
568	576	603	0
576	603	467	0
603	467	743	1
467	743	362	2
743	362	814	1
362	814	459	2
814	459	700	1
459	700	576	2
700	576	576	0
576	576	576	0
576	576	583	0
576	583	428	0
583	428	790	1
428	790	397	2
790	397	790	1
397	790	416	2
790	416	767	1
416	767	416	2
767	416	763	1
416	763	459	2
763	459	712	1
459	712	471	2
712	471	696	1
471	696	498	2
696	498	697	1
498	697	370	2
697	370	863	1
370	863	362	2
863	362	864	1
362	864	459	2
864	459	701	1
459	701	435	2
701	435	712	1
435	712	425	2
712	425	712	1
425	712	432	2
712	432	692	1
432	692	420	2
692	420	697	1
420	697	397	2
697	397	727	1
397	727	397	2
727	397	743	1
397	743	386	2
743	386	723	1
386	723	413	2
723	413	716	1
413	716	408	2
716	408	712	1
408	712	409	2
712	409	708	1
409	708	432	2
708	432	689	1
432	689	432	2
689	432	700	1
432	700	475	2
700	475	654	1
475	654	552	2
654	552	560	0
552	560	424	0
560	424	732	1
424	732	409	2
732	409	712	1
409	712	435	2
712	435	681	1
435	681	428	2
681	428	709	1
428	709	474	2
709	474	693	1
474	693	385	2
693	385	802	1
385	802	455	2
802	455	739	1
455	739	525	2
739	525	658	1
525	658	370	2
658	370	365	1
370	365	1004	3
365	1004	479	2
1004	479	747	1
479	747	580	2
747	580	603	0
580	603	615	0
603	615	650	0
615	650	463	0
650	463	914	1
463	914	455	2
914	455	806	1
455	806	486	2
806	486	743	1
486	743	448	2
743	448	786	1
448	786	443	2
786	443	813	1
443	813	444	2
813	444	821	1
444	821	436	2
821	436	798	1
436	798	459	2
798	459	755	1
459	755	447	2
755	447	712	1
447	712	506	2
712	506	650	1
506	650	509	2
650	509	666	1
509	666	471	2
666	471	708	1
471	708	486	2
708	486	708	1
486	708	463	2
708	463	701	1
463	701	428	2
701	428	704	1
428	704	428	2
704	428	673	1
428	673	467	2
673	467	638	1
467	638	467	2
638	467	689	1
467	689	432	2
689	432	724	1
432	724	443	2
724	443	712	1
443	712	455	2
712	455	701	1
455	701	572	2
701	572	607	0
572	607	626	0
607	626	603	0
626	603	619	0
603	619	463	0
619	463	821	1
463	821	420	2
821	420	794	1
420	794	424	2
794	424	767	1
424	767	432	2
767	432	731	1
432	731	459	2
731	459	681	1
459	681	475	2
681	475	669	1
475	669	374	2
669	374	377	1
374	377	440	3
377	440	385	3
440	385	918	3
385	918	448	2
918	448	689	1
448	689	470	2
689	470	658	1
470	658	451	2
658	451	677	1
451	677	425	2
677	425	712	1
425	712	467	2
712	467	692	1
467	692	514	2
692	514	731	1
514	731	366	2
731	366	1016	1
366	1016	350	2
1016	350	934	1
350	934	459	2
934	459	759	1
459	759	396	2
759	396	751	1
396	751	382	2
751	382	759	1
382	759	381	2
759	381	720	1
381	720	420	2
720	420	708	1
420	708	413	2
708	413	704	1
413	704	440	2
704	440	680	1
440	680	471	2
680	471	631	1
471	631	377	2
631	377	448	1
377	448	361	3
448	361	915	3
361	915	478	2
915	478	635	1
478	635	552	2
635	552	557	0
552	557	404	0
557	404	417	1
404	417	393	3
417	393	914	3
393	914	510	2
914	510	591	1
510	591	370	2
591	370	401	1
370	401	416	3
401	416	370	3
416	370	895	3
370	895	408	2
895	408	654	1
408	654	513	2
654	513	537	0
513	537	417	0
537	417	385	1
417	385	381	3
385	381	354	3
381	354	401	3
354	401	366	3
401	366	385	3
366	385	428	3
385	428	378	3
428	378	856	3
378	856	455	2
856	455	599	1
455	599	362	2
599	362	358	1
362	358	833	3
358	833	459	2
833	459	572	1
459	572	377	2
572	377	343	1
377	343	879	3
343	879	354	2
879	354	739	1
354	739	510	2
739	510	599	1
510	599	389	2
599	389	331	1
389	331	965	3
331	965	479	2
965	479	669	1
479	669	377	2
669	377	335	1
377	335	910	3
335	910	436	2
910	436	685	1
436	685	557	2
685	557	416	0
557	416	385	1
416	385	393	3
385	393	938	3
393	938	436	2
938	436	704	1
436	704	366	2
704	366	755	1
366	755	435	2
755	435	689	1
435	689	377	2
689	377	370	1
377	370	895	3
370	895	362	2
895	362	770	1
362	770	362	2
770	362	775	1
362	775	358	2
775	358	774	1
358	774	366	2
774	366	782	1
366	782	362	2
782	362	797	1
362	797	362	2
797	362	782	1
362	782	479	2
782	479	654	1
479	654	373	2
654	373	409	1
373	409	354	3
409	354	922	3
354	922	436	2
922	436	688	1
436	688	541	2
688	541	553	0
541	553	439	0
553	439	806	1
439	806	362	2
806	362	350	1
362	350	977	3
350	977	358	2
977	358	813	1
358	813	369	2
813	369	775	1
369	775	366	2
775	366	365	1
366	365	911	3
365	911	362	2
911	362	758	1
362	758	374	2
758	374	720	1
374	720	369	2
720	369	751	1
369	751	370	2
751	370	790	1
370	790	385	2
790	385	786	1
385	786	370	2
786	370	813	1
370	813	358	2
813	358	841	1
358	841	365	2
841	365	829	1
365	829	366	2
829	366	817	1
366	817	377	2
817	377	790	1
377	790	491	2
790	491	684	1
491	684	397	2
684	397	401	1
397	401	420	3
401	420	374	3
420	374	969	3
374	969	439	2
969	439	716	1
439	716	549	2
716	549	556	0
549	556	432	0
556	432	409	1
432	409	408	3
409	408	382	3
408	382	416	3
382	416	370	3
416	370	922	3
370	922	463	2
922	463	650	1
463	650	373	2
650	373	712	1
373	712	374	2
712	374	377	1
374	377	845	3
377	845	365	2
845	365	732	1
365	732	370	2
732	370	408	1
370	408	891	3
408	891	382	2
891	382	404	1
382	404	883	3
404	883	374	2
883	374	401	1
374	401	875	3
401	875	362	2
875	362	747	1
362	747	343	2
747	343	766	1
343	766	350	2
766	350	767	1
350	767	455	2
767	455	646	1
455	646	397	2
646	397	385	1
397	385	413	3
385	413	381	3
413	381	397	3
381	397	926	3
397	926	471	2
926	471	646	1
471	646	381	2
646	381	735	1
381	735	374	2
735	374	412	1
374	412	351	3
412	351	910	3
351	910	354	2
910	354	751	1
354	751	440	2
751	440	630	1
440	630	389	2
630	389	397	1
389	397	397	3
397	397	374	3
397	374	879	3
374	879	362	2
879	362	436	1
362	436	365	3
436	365	899	3
365	899	366	2
899	366	755	1
366	755	354	2
755	354	432	1
354	432	354	3
432	354	965	3
