i-1	i+0	i+1	Filter
556	549	424	0
549	424	650	1
424	650	479	2
650	479	587	1
479	587	529	2
587	529	537	0
529	537	467	0
537	467	642	1
467	642	452	2
642	452	661	1
452	661	448	2
661	448	669	1
448	669	440	2
669	440	680	1
440	680	432	2
680	432	681	1
432	681	432	2
681	432	681	1
432	681	428	2
681	428	650	1
428	650	459	2
650	459	607	1
459	607	490	2
607	490	592	1
490	592	459	2
592	459	638	1
459	638	451	2
638	451	677	1
451	677	436	2
677	436	697	1
436	697	428	2
697	428	669	1
428	669	428	2
669	428	634	1
428	634	479	2
634	479	576	1
479	576	498	2
576	498	381	1
498	381	732	3
381	732	439	2
732	439	623	1
439	623	521	2
623	521	533	0
521	533	467	0
533	467	833	1
467	833	490	2
833	490	884	1
490	884	447	2
884	447	852	1
447	852	455	2
852	455	783	1
455	783	466	2
783	466	763	1
466	763	475	2
763	475	696	1
475	696	498	2
696	498	627	1
498	627	545	2
627	545	583	0
545	583	654	0
583	654	444	0
654	444	381	1
444	381	451	3
381	451	868	2
451	868	432	0
868	432	926	1
432	926	471	2
926	471	731	1
471	731	545	2
731	545	611	1
545	611	560	2
611	560	549	0
560	549	451	0
549	451	658	1
451	658	552	2
658	552	561	0
552	561	463	0
561	463	684	1
463	684	452	2
684	452	685	1
452	685	435	2
685	435	685	1
435	685	444	2
685	444	669	1
444	669	467	2
669	467	619	1
467	619	529	2
619	529	529	0
529	529	440	0
529	440	599	1
440	599	514	2
599	514	513	0
514	513	440	0
513	440	622	1
440	622	557	2
622	557	455	0
557	455	821	1
455	821	459	2
821	459	779	1
459	779	447	2
779	447	751	1
447	751	428	2
751	428	712	1
428	712	432	2
712	432	665	1
432	665	444	2
665	444	622	1
444	622	471	2
622	471	561	1
471	561	505	2
561	505	510	0
505	510	440	0
510	440	630	1
440	630	518	2
630	518	556	0
518	556	529	0
556	529	533	0
529	533	483	0
533	483	587	1
483	587	452	2
587	452	618	1
452	618	436	2
618	436	627	1
436	627	428	2
627	428	622	1
428	622	424	2
622	424	607	1
424	607	432	2
607	432	584	1
432	584	471	2
584	471	533	1
471	533	506	2
533	506	521	0
506	521	432	0
521	432	728	1
432	728	443	2
728	443	673	1
443	673	440	2
673	440	685	1
440	685	428	2
685	428	704	1
428	704	413	2
704	413	704	1
413	704	408	2
704	408	674	1
408	674	412	2
674	412	642	1
412	642	424	2
642	424	603	1
424	603	424	2
603	424	580	1
424	580	436	2
580	436	560	1
436	560	436	2
560	436	560	1
436	560	440	2
560	440	560	1
440	560	440	2
560	440	553	1
440	553	455	2
553	455	525	1
455	525	452	2
525	452	529	1
452	529	439	2
529	439	553	1
439	553	428	2
553	428	588	1
428	588	420	2
588	420	607	1
420	607	416	2
607	416	630	1
416	630	405	2
630	405	627	1
405	627	412	2
627	412	611	1
412	611	416	2
611	416	592	1
416	592	428	2
592	428	587	1
428	587	432	2
587	432	599	1
432	599	436	2
599	436	623	1
436	623	428	2
623	428	630	1
428	630	440	2
630	440	630	1
440	630	432	2
630	432	642	1
432	642	428	2
642	428	669	1
428	669	421	2
669	421	677	1
421	677	416	2
677	416	677	1
416	677	413	2
677	413	665	1
413	665	416	2
665	416	638	1
416	638	432	2
638	432	615	1
432	615	432	2
615	432	619	1
432	619	435	2
619	435	619	1
435	619	432	2
619	432	619	1
432	619	439	2
619	439	603	1
439	603	444	2
603	444	599	1
444	599	440	2
599	440	588	1
440	588	466	2
588	466	545	1
466	545	467	2
545	467	545	1
467	545	471	2
545	471	564	1
471	564	463	2
564	463	591	1
463	591	452	2
591	452	615	1
452	615	447	2
615	447	630	1
447	630	448	2
630	448	692	1
448	692	432	2
692	432	740	1
432	740	416	2
740	416	759	1
416	759	412	2
759	412	736	1
412	736	420	2
736	420	689	1
420	689	424	2
689	424	665	1
424	665	428	2
665	428	673	1
428	673	428	2
673	428	673	1
428	673	432	2
673	432	685	1
432	685	436	2
685	436	657	1
436	657	448	2
657	448	630	1
448	630	452	2
630	452	642	1
452	642	463	2
642	463	696	1
463	696	448	2
696	448	723	1
448	723	436	2
723	436	724	1
436	724	432	2
724	432	704	1
432	704	432	2
704	432	689	1
432	689	436	2
689	436	669	1
436	669	436	2
669	436	646	1
436	646	474	2
646	474	592	1
474	592	513	2
592	513	374	0
513	374	774	1
374	774	440	2
774	440	724	1
440	724	447	2
724	447	720	1
447	720	447	2
720	447	677	1
447	677	456	2
677	456	646	1
456	646	467	2
646	467	618	1
467	618	537	2
618	537	545	0
537	545	463	0
545	463	638	1
463	638	549	2
638	549	572	0
549	572	455	0
572	455	778	1
455	778	541	2
778	541	708	1
541	708	592	2
708	592	614	0
592	614	448	0
614	448	782	1
448	782	471	2
782	471	708	1
471	708	479	2
708	479	661	1
479	661	556	2
661	556	565	0
556	565	451	0
565	451	720	1
451	720	564	2
720	564	572	0
564	572	455	0
572	455	712	1
455	712	448	2
712	448	708	1
448	708	568	2
708	568	572	0
568	572	448	0
572	448	700	1
448	700	564	2
700	564	572	0
564	572	572	0
572	572	576	0
572	576	545	0
576	545	358	1
545	358	825	3
358	825	443	2
825	443	701	1
443	701	521	2
701	521	389	1
521	389	782	3
389	782	420	2
782	420	674	1
420	674	470	2
674	470	588	1
470	588	517	2
588	517	526	0
517	526	544	0
526	544	456	0
544	456	918	1
456	918	463	2
918	463	821	1
463	821	459	2
821	459	736	1
459	736	463	2
736	463	716	1
463	716	463	2
716	463	762	1
463	762	448	2
762	448	817	1
448	817	436	2
817	436	809	1
436	809	420	2
809	420	751	1
420	751	440	2
751	440	696	1
440	696	452	2
696	452	673	1
452	673	444	2
673	444	673	1
444	673	443	2
673	443	666	1
443	666	455	2
666	455	642	1
455	642	545	2
642	545	556	0
545	556	455	0
556	455	771	1
455	771	494	2
771	494	739	1
494	739	487	2
739	487	778	1
487	778	463	2
778	463	782	1
463	782	447	2
782	447	783	1
447	783	443	2
783	443	759	1
443	759	443	2
759	443	724	1
443	724	428	2
724	428	697	1
428	697	455	2
697	455	630	1
455	630	526	2
630	526	416	0
526	416	443	1
416	443	393	3
443	393	724	3
393	724	436	2
724	436	700	1
436	700	440	2
700	440	592	1
440	592	474	2
592	474	514	1
474	514	490	2
514	490	487	0
490	487	451	0
487	451	521	1
451	521	483	2
521	483	482	0
483	482	459	0
482	459	518	1
459	518	502	2
518	502	478	0
502	478	623	1
478	623	537	2
623	537	549	0
537	549	439	0
549	439	650	1
439	650	448	2
650	448	634	1
448	634	455	2
634	455	623	1
455	623	447	2
623	447	630	1
447	630	436	2
630	436	638	1
436	638	428	2
638	428	635	1
428	635	424	2
635	424	634	1
424	634	424	2
634	424	627	1
424	627	428	2
627	428	622	1
428	622	432	2
622	432	634	1
432	634	428	2
634	428	650	1
428	650	428	2
650	428	646	1
428	646	436	2
646	436	634	1
436	634	444	2
634	444	626	1
444	626	448	2
626	448	638	1
448	638	447	2
638	447	631	1
447	631	447	2
631	447	642	1
447	642	444	2
642	444	657	1
444	657	428	2
657	428	681	1
428	681	424	2
681	424	677	1
424	677	424	2
677	424	662	1
424	662	424	2
662	424	638	1
424	638	432	2
638	432	615	1
432	615	444	2
615	444	591	1
444	591	432	2
591	432	591	1
432	591	432	2
591	432	596	1
432	596	431	2
596	431	596	1
431	596	455	2
596	455	568	1
455	568	467	2
568	467	553	1
467	553	505	2
553	505	518	0
505	518	432	0
518	432	704	1
432	704	444	2
704	444	692	1
444	692	421	2
692	421	677	1
421	677	424	2
677	424	653	1
424	653	436	2
653	436	619	1
436	619	440	2
619	440	599	1
440	599	432	2
599	432	587	1
432	587	440	2
587	440	572	1
440	572	459	2
572	459	549	1
459	549	463	2
549	463	560	1
463	560	444	2
560	444	595	1
444	595	440	2
595	440	611	1
440	611	435	2
611	435	623	1
435	623	424	2
623	424	623	1
424	623	428	2
623	428	630	1
428	630	424	2
630	424	638	1
424	638	420	2
638	420	662	1
420	662	416	2
662	416	654	1
416	654	420	2
654	420	642	1
420	642	428	2
642	428	634	1
428	634	432	2
634	432	654	1
432	654	432	2
654	432	654	1
432	654	435	2
654	435	639	1
435	639	439	2
639	439	631	1
439	631	439	2
631	439	631	1
439	631	451	2
631	451	638	1
451	638	444	2
638	444	665	1
444	665	436	2
665	436	673	1
436	673	432	2
673	432	677	1
432	677	432	2
677	432	669	1
432	669	428	2
669	428	654	1
428	654	424	2
654	424	630	1
424	630	428	2
630	428	611	1
428	611	432	2
611	432	607	1
432	607	436	2
607	436	615	1
436	615	432	2
615	432	618	1
432	618	432	2
618	432	635	1
432	635	424	2
635	424	649	1
424	649	413	2
649	413	657	1
413	657	401	2
657	401	662	1
401	662	408	2
662	408	677	1
408	677	409	2
677	409	677	1
409	677	405	2
677	405	673	1
405	673	408	2
673	408	666	1
408	666	412	2
666	412	654	1
412	654	405	2
654	405	642	1
405	642	424	2
642	424	614	1
424	614	432	2
614	432	607	1
432	607	440	2
607	440	630	1
440	630	452	2
630	452	801	1
452	801	428	2
801	428	864	1
428	864	420	2
864	420	825	1
420	825	413	2
825	413	758	1
413	758	421	2
758	421	735	1
421	735	416	2
735	416	705	1
416	705	416	2
705	416	677	1
416	677	413	2
677	413	665	1
413	665	409	2
665	409	661	1
409	661	405	2
661	405	661	1
405	661	405	2
661	405	654	1
405	654	412	2
654	412	630	1
412	630	424	2
630	424	615	1
424	615	432	2
615	432	650	1
432	650	428	2
650	428	693	1
428	693	431	2
693	431	751	1
431	751	417	2
751	417	766	1
417	766	409	2
766	409	739	1
409	739	417	2
739	417	731	1
417	731	412	2
731	412	716	1
412	716	409	2
716	409	693	1
409	693	416	2
693	416	661	1
416	661	425	2
661	425	634	1
425	634	432	2
634	432	618	1
432	618	436	2
618	436	603	1
436	603	444	2
603	444	607	1
444	607	440	2
607	440	626	1
440	626	440	2
626	440	630	1
440	630	436	2
630	436	622	1
436	622	432	2
622	432	611	1
432	611	436	2
611	436	611	1
436	611	424	2
611	424	615	1
424	615	424	2
615	424	615	1
424	615	416	2
615	416	623	1
416	623	416	2
623	416	619	1
416	619	412	2
619	412	607	1
412	607	420	2
