i-1	i+0	i+1	Filter	Time
1105	930	1292	0	435187
930	1292	1159	0	436479
1292	1159	1035	0	437638
1159	1035	1148	0	438673
1035	1148	1090	0	439821
1148	1090	1031	0	440911
1090	1031	1101	0	441942
1031	1101	1082	0	443043
1101	1082	1046	0	444125
1082	1046	1070	0	445171
1046	1070	1051	0	446241
1070	1051	1089	0	447292
1051	1089	1070	0	448381
1089	1070	1370	0	449451
1070	1370	1261	0	450821
1370	1261	1163	0	452082
1261	1163	1187	0	453245
1163	1187	1082	0	454432
1187	1082	1288	0	455514
1082	1288	1144	0	456802
1288	1144	1097	0	457946
1144	1097	1019	0	459043
1097	1019	1385	0	460062
1019	1385	1218	0	461447
1385	1218	1133	0	462665
1218	1133	1311	0	463798
1133	1311	1183	0	465109
1311	1183	1257	0	466292
1183	1257	1101	0	467549
1257	1101	1307	0	468650
1101	1307	1152	0	469957
1307	1152	1074	0	471109
1152	1074	1144	0	472183
1074	1144	1113	0	473327
1144	1113	1058	0	474440
1113	1058	1241	0	475498
1058	1241	1226	0	476739
1241	1226	1261	0	477965
1226	1261	1354	0	479226
1261	1354	1334	0	480580
1354	1334	1300	0	481914
1334	1300	1171	0	483214
1300	1171	1109	0	484385
1171	1109	1311	0	485494
1109	1311	1393	0	486805
1311	1393	1265	0	488198
1393	1265	1222	0	489463
1265	1222	1249	0	490685
1222	1249	1175	0	491934
1249	1175	1167	0	493109
1175	1167	1074	0	494276
1167	1074	1385	0	495350
1074	1385	1105	0	496735
1385	1105	1397	0	497840
1105	1397	1238	0	499237
1397	1238	1264	0	500475
1238	1264	1230	0	501739
1264	1230	1058	0	502969
1230	1058	1358	0	504027
1058	1358	1144	0	505385
1358	1144	1222	0	506529
1144	1222	934	0	507751
1222	934	840	0	508685
934	840	1261	0	509525
840	1261	922	0	510786
1261	922	942	0	511708
922	942	1233	0	512650
942	1233	1016	0	513883
1233	1016	1253	0	514899
1016	1253	1078	0	516152
1253	1078	1190	0	517230
1078	1190	1129	0	518420
1190	1129	1167	0	519549
1129	1167	969	0	520716
1167	969	1268	0	521685
969	1268	1066	0	522953
1268	1066	1246	0	524019
1066	1246	968	0	525265
1246	968	1257	0	526233
968	1257	1074	0	527490
1257	1074	1276	0	528564
1074	1276	1160	0	529840
1276	1160	1288	0	531000
1160	1288	1152	0	532288
1288	1152	1132	0	533440
1152	1132	1276	0	534572
1132	1276	1101	0	535848
1276	1101	915	0	536949
1101	915	1334	0	537864
915	1334	1195	0	539198
1334	1195	1027	0	540393
1195	1027	1319	0	541420
1027	1319	1323	0	542739
1319	1323	1284	0	544062
1323	1284	1269	0	545346
1284	1269	1358	0	546615
1269	1358	1268	0	547973
1358	1268	1296	0	549241
1268	1296	1276	0	550537
1296	1276	1206	0	551813
1276	1206	1164	0	553019
1206	1164	1171	0	554183
1164	1171	1199	0	555354
1171	1199	1093	0	556553
1199	1093	1420	0	557646
1093	1420	1288	0	559066
1420	1288	1276	0	560354
1288	1276	1281	0	561630
1276	1281	1245	0	562911
1281	1245	1256	0	564156
1245	1256	1183	0	565412
1256	1183	1261	0	566595
1183	1261	1113	0	567856
1261	1113	1303	0	568969
1113	1303	1125	0	570272
1303	1125	1152	0	571397
1125	1152	1334	0	572549
1152	1334	1156	0	573883
1334	1156	1210	0	575039
1156	1210	1202	0	576249
1210	1202	1257	0	577451
1202	1257	957	0	578708
1257	957	864	0	579665
957	864	1280	0	580529
864	1280	926	0	581809
1280	926	1207	0	582735
926	1207	1054	0	583942
1207	1054	922	0	584996
1054	922	915	0	585918
922	915	1151	0	586833
915	1151	923	0	587984
1151	923	1097	0	588907
923	1097	1043	0	590004
1097	1043	965	0	591047
1043	965	1093	0	592012
965	1093	1016	0	593105
1093	1016	902	0	594121
1016	902	1109	0	595023
902	1109	996	0	596132
1109	996	1055	0	597128
996	1055	1047	0	598183
1055	1047	1031	0	599230
1047	1031	1046	0	600261
1031	1046	997	0	601307
1046	997	1105	0	602304
997	1105	1070	0	603409
1105	1070	1070	0	604479
1070	1070	1054	0	605549
1070	1054	1027	0	606603
1054	1027	1043	0	607630
1027	1043	1020	0	608673
1043	1020	1003	0	609693
1020	1003	1047	0	610696
1003	1047	1031	0	611743
1047	1031	1055	0	612774
1031	1055	1039	0	613829
1055	1039	1116	0	614868
1039	1116	1117	0	615984
1116	1117	1043	0	617101
1117	1043	1265	0	618144
1043	1265	1175	0	619409
1265	1175	1163	0	620584
1175	1163	1020	0	621747
1163	1020	1369	0	622767
1020	1369	1238	0	624136
1369	1238	1058	0	625374
1238	1058	1264	0	626432
1058	1264	1117	0	627696
1264	1117	1253	0	628813
1117	1253	1187	0	630066
1253	1187	1194	0	631253
1187	1194	962	0	632447
1194	962	1350	0	633409
962	1350	1116	0	634759
1350	1116	1277	0	635875
1116	1277	1175	0	637152
1277	1175	1253	0	638327
1175	1253	1253	0	639580
1253	1253	1085	0	640833
1253	1085	1370	0	641918
1085	1370	1210	0	643288
1370	1210	1187	0	644498
1210	1187	1202	0	645685
1187	1202	1101	0	646887
1202	1101	1207	0	647988
1101	1207	980	0	649195
1207	980	1370	0	650175
980	1370	1132	0	651545
1370	1132	1249	0	652677
1132	1249	1016	0	653926
1249	1016	1299	0	654942
1016	1299	938	0	656241
1299	938	1350	1	657179
938	1350	1008	0	658529
1350	1008	1265	0	659537
1008	1265	1011	0	660802
1265	1011	1315	0	661813
1011	1315	1246	0	663128
1315	1246	1322	0	664374
1246	1322	1074	0	665696
1322	1074	1308	0	666770
1074	1308	1319	0	668078
1308	1319	1299	0	669397
1319	1299	1265	0	670696
1299	1265	1234	0	671961
1265	1234	1058	0	673195
1234	1058	1183	0	674253
1058	1183	1268	0	675436
1183	1268	1257	0	676704
1268	1257	1222	0	677961
1257	1222	1253	0	679183
1222	1253	1183	0	680436
1253	1183	1124	0	681619
1183	1124	1140	0	682743
1124	1140	1397	0	683883
1140	1397	1191	0	685280
1397	1191	1175	0	686471
1191	1175	949	0	687646
1175	949	1323	0	688595
949	1323	1105	0	689918
1323	1105	1172	0	691023
1105	1172	1077	0	692195
1172	1077	1199	0	693272
1077	1199	891	0	694471
1199	891	1331	0	695362
891	1331	1116	0	696693
1331	1116	1102	0	697809
1116	1102	1081	0	698911
1102	1081	1043	0	699992
1081	1043	918	0	701035
1043	918	1152	0	701953
918	1152	907	0	703105
1152	907	1136	0	704012
907	1136	1163	0	705148
1136	1163	891	0	706311
1163	891	1191	0	707202
891	1191	1082	0	708393
1191	1082	1046	0	709475
1082	1046	958	0	710521
1046	958	1120	0	711479
958	1120	1031	0	712599
1120	1031	1008	0	713630
1031	1008	981	0	714638
1008	981	1151	0	715619
981	1151	1055	0	716770
1151	1055	1070	0	717825
1055	1070	1086	0	718895
1070	1086	1116	0	719981
1086	1116	1105	0	721097
1116	1105	1082	0	722202
1105	1082	1012	0	723284
1082	1012	1260	0	724296
1012	1260	1137	0	725556
1260	1137	1136	0	726693
1137	1136	1198	0	727829
1136	1198	1090	0	729027
1198	1090	1027	0	730117
1090	1027	1245	0	731144
1027	1245	1129	0	732389
1245	1129	1112	0	733518
1129	1112	1047	0	734630
1112	1047	1055	0	735677
1047	1055	1031	0	736732
1055	1031	879	0	737763
1031	879	942	0	738642
879	942	1105	0	739584
942	1105	1015	0	740689
1105	1015	1117	0	741704
1015	1117	996	0	742821
1117	996	1253	0	743817
996	1253	1062	0	745070
1253	1062	1090	0	746132
1062	1090	1082	0	747222
1090	1082	1070	0	748304
1082	1070	1027	0	749374
1070	1027	1362	0	750401
1027	1362	1260	0	751763
1362	1260	1199	0	753023
1260	1199	1350	0	754222
1199	1350	1280	0	755572
1350	1280	1276	0	756852
1280	1276	1277	0	758128
1276	1277	1280	0	759405
1277	1280	1296	0	760685
1280	1296	1287	0	761981
1296	1287	1312	0	763268
1287	1312	1241	0	764580
1312	1241	1105	0	765821
1241	1105	1362	0	766926
1105	1362	1019	0	768288
1362	1019	1300	0	769307
1019	1300	1179	0	770607
1300	1179	1167	0	771786
1179	1167	1210	0	772953
1167	1210	1152	0	774163
1210	1152	946	0	775315
1152	946	914	0	776261
946	914	1319	0	777175
914	1319	922	0	778494
1319	922	1273	1	779416
922	1273	1035	0	780689
1273	1035	1229	0	781724
1035	1229	1090	0	782953
1229	1090	1198	0	784043
1090	1198	954	0	785241
1198	954	1050	0	786195
954	1050	1031	0	787245
1050	1031	1347	0	788276
1031	1347	1054	0	789623
1347	1054	1304	0	790677
1054	1304	1108	0	791981
1304	1108	1331	0	793089
1108	1331	1125	0	794420
1331	1125	1218	0	795545
1125	1218	957	0	796763
1218	957	1319	0	797720
957	1319	1105	0	799039
1319	1105	1296	0	800144
1105	1296	1054	0	801440
1296	1054	1393	0	802494
1054	1393	1210	0	803887
1393	1210	1269	0	805097
1210	1269	1027	0	806366
1269	1027	1307	0	807393
1027	1307	1078	0	808700
1307	1078	1086	0	809778
1078	1086	1163	0	810864
1086	1163	1230	0	812027
1163	1230	1011	0	813257
1230	1011	1277	0	814268
1011	1277	1015	0	815545
1277	1015	1327	0	816560
1015	1327	1218	0	817887
1327	1218	1199	0	819105
1218	1199	1046	0	820304
1199	1046	1214	0	821350
1046	1214	1144	0	822564
1214	1144	1082	0	823708
1144	1082	1097	0	824790
1082	1097	1140	0	825887
1097	1140	1043	0	827027
1140	1043	1090	0	828070
1043	1090	1093	0	829160
1090	1093	1054	0	830253
1093	1054	1043	0	831307
1054	1043	1090	0	832350
1043	1090	1050	0	833440
1090	1050	1039	0	834490
1050	1039	1082	0	835529
1039	1082	1039	0	836611
1082	1039	1023	0	837650
1039	1023	1105	0	838673
1023	1105	1082	0	839778
1105	1082	1058	0	840860
1082	1058	1136	0	841918
1058	1136	985	0	843054
1136	985	1194	0	844039
985	1194	1133	0	845233
1194	1133	1074	0	846366
1133	1074	1070	0	847440
1074	1070	1081	0	848510
1070	1081	1028	0	849591
1081	1028	1128	0	850619
1028	1128	1097	0	851747
1128	1097	1043	0	852844
1097	1043	926	0	853887
1043	926	1304	0	854813
926	1304	1101	0	856117
1304	1101	1226	0	857218
1101	1226	980	0	858444
1226	980	1206	0	859424
980	1206	1070	0	860630
1206	1070	1109	0	861700
1070	1109	1070	0	862809
1109	1070	1082	0	863879
1070	1082	1051	0	864961
1082	1051	1058	0	866012
1051	1058	1109	0	867070
1058	1109	1089	0	868179
1109	1089	1152	0	869268
1089	1152	1055	0	870420
1152	1055	1303	0	871475
1055	1303	1203	0	872778
1303	1203	1003	0	873981
1203	1003	1304	0	874984
1003	1304	1156	0	876288
1304	1156	1109	0	877444
1156	1109	1272	0	878553
1109	1272	1074	0	879825
1272	1074	1159	0	880899
1074	1159	1121	0	882058
1159	1121	1008	0	883179
1121	1008	1214	0	884187
1008	1214	949	0	885401
1214	949	1308	0	886350
949	1308	1198	0	887658
1308	1198	1175	0	888856
1198	1175	977	0	890031
1175	977	1292	0	891008
977	1292	1144	0	892300
1292	1144	1241	0	893444
1144	1241	976	0	894685
1241	976	1269	0	895661
976	1269	1191	0	896930
1269	1191	1194	0	898121
1191	1194	1000	0	899315
1194	1000	1265	0	900315
1000	1265	984	0	901580
1265	984	1284	0	902564
984	1284	977	0	903848
1284	977	1109	0	904825
977	1109	1249	0	905934
1109	1249	1198	0	907183
1249	1198	1082	0	908381
1198	1082	1004	0	909463
1082	1004	1206	0	910467
1004	1206	1000	0	911673
1206	1000	911	0	912673
1000	911	1330	0	913584
911	1330	1257	0	914914
1330	1257	946	0	916171
1257	946	1288	0	917117
946	1288	1042	0	918405
1288	1042	1059	0	919447
1042	1059	1226	0	920506
1059	1226	1058	0	921732
1226	1058	1292	0	922790
1058	1292	1210	0	924082
1292	1210	1167	0	925292
1210	1167	1129	0	926459
1167	1129	1408	0	927588
1129	1408	1105	0	928996
1408	1105	1129	0	930101
1105	1129	1295	0	931230
1129	1295	1063	0	932525
1295	1063	1175	0	933588
1063	1175	1163	0	934763
1175	1163	1132	0	935926
1163	1132	1067	0	937058
1132	1067	1256	0	938125
1067	1256	1004	0	939381
1256	1004	1203	0	940385
1004	1203	1151	0	941588
1203	1151	1226	0	942739
1151	1226	1043	0	943965
1226	1043	980	0	945008
1043	980	1323	0	945988
980	1323	1183	0	947311
1323	1183	1121	0	948494
1183	1121	953	0	949615
1121	953	1237	0	950568
953	1237	1067	0	951805
1237	1067	1190	0	952872
1067	1190	1117	0	954062
1190	1117	1066	0	955179
1117	1066	918	0	956245
1066	918	1238	0	957163
918	1238	1008	0	958401
1238	1008	1050	0	959409
1008	1050	1241	0	960459
1050	1241	1000	0	961700
1241	1000	1168	0	962700
1000	1168	1070	0	963868
1168	1070	1058	0	964938
1070	1058	1023	0	965996
1058	1023	1137	0	967019
1023	1137	1054	0	968156
1137	1054	1070	0	969210
1054	1070	1039	0	970280
1070	1039	1082	0	971319
1039	1082	1085	0	972401
1082	1085	1094	0	973486
1085	1094	1120	0	974580
1094	1120	1183	0	975700
1120	1183	1164	0	976883
1183	1164	1194	0	978047
1164	1194	1148	0	979241
1194	1148	1132	0	980389
1148	1132	1234	0	981521
1132	1234	953	0	982755
1234	953	1273	0	983708
953	1273	1108	0	984981
1273	1108	1218	0	986089
1108	1218	1082	0	987307
1218	1082	1195	0	988389
1082	1195	945	0	989584
1195	945	1276	0	990529
945	1276	981	0	991805
1276	981	1272	0	992786
981	1272	1129	0	994058
1272	1129	1117	0	995187
1129	1117	1027	0	996304
1117	1027	1070	0	997331
1027	1070	1198	0	998401
1070	1198	957	0	999599
1198	957	1261	0	1000556
957	1261	1140	0	1001817
1261	1140	1199	0	1002957
1140	1199	1206	0	1004156
1199	1206	1015	0	1005362
1206	1015	1319	0	1006377
1015	1319	1121	0	1007696
1319	1121	1265	0	1008817
1121	1265	1159	0	1010082
1265	1159	1035	0	1011241
1159	1035	1265	0	1012276
1035	1265	1132	0	1013541
1265	1132	1206	0	1014673
1132	1206	969	0	1015879
1206	969	1277	0	1016848
969	1277	945	0	1018125
1277	945	1346	0	1019070
945	1346	1179	0	1020416
1346	1179	1308	0	1021595
1179	1308	1074	0	1022903
1308	1074	1365	0	1023977
1074	1365	1234	0	1025342
1365	1234	1233	0	1026576
1234	1233	1238	0	1027809
1233	1238	1218	0	1029047
1238	1218	1210	0	1030265
1218	1210	996	0	1031475
1210	996	1225	0	1032471
996	1225	1098	0	1033696
1225	1098	1163	0	1034794
1098	1163	942	0	1035957
1163	942	1331	0	1036899
942	1331	949	0	1038230
1331	949	934	0	1039179
949	934	1327	0	1040113
934	1327	1039	0	1041440
1327	1039	1288	0	1042479
1039	1288	1198	0	1043767
1288	1198	1105	0	1044965
1198	1105	1296	0	1046070
1105	1296	1323	0	1047366
1296	1323	1171	0	1048689
1323	1171	1272	0	1049860
1171	1272	1101	0	1051132
1272	1101	950	0	1052233
1101	950	992	0	1053183
950	992	1311	0	1054175
992	1311	946	0	1055486
1311	946	922	0	1056432
946	922	1144	0	1057354
922	1144	876	0	1058498
1144	876	1233	0	1059374
876	1233	1163	0	1060607
1233	1163	997	0	1061770
1163	997	1062	0	1062767
997	1062	1155	0	1063829
1062	1155	856	0	1064984
1155	856	1082	1	1065840
856	1082	1082	0	1066922
1082	1082	1089	0	1068004
1082	1089	985	0	1069093
1089	985	852	0	1070078
985	852	1210	0	1070930
852	1210	1125	0	1072140
1210	1125	1163	0	1073265
1125	1163	1113	0	1074428
1163	1113	1148	0	1075541
1113	1148	1109	0	1076689
1148	1109	1214	0	1077798
1109	1214	1190	0	1079012
1214	1190	1121	0	1080202
1190	1121	1230	0	1081323
1121	1230	1132	0	1082553
1230	1132	1031	0	1083685
1132	1031	1163	0	1084716
1031	1163	1012	0	1085879
1163	1012	891	0	1086891
1012	891	1300	0	1087782
891	1300	988	0	1089082
1300	988	1051	0	1090070
988	1051	1183	0	1091121
1051	1183	984	0	1092304
1183	984	1257	0	1093288
984	1257	1046	0	1094545
1257	1046	1222	0	1095591
1046	1222	1121	0	1096813
1222	1121	992	0	1097934
1121	992	911	0	1098926
992	911	1299	0	1099837
911	1299	1059	0	1101136
1299	1059	1287	0	1102195
1059	1287	1106	0	1103482
1287	1106	1202	0	1104588
1106	1202	1144	0	1105790
1202	1144	973	0	1106934
1144	973	1276	0	1107907
973	1276	922	0	1109183
1276	922	1319	0	1110105
922	1319	1078	0	1111424
1319	1078	1268	0	1112502
1078	1268	1043	0	1113770
1268	1043	1187	0	1114813
1043	1187	1101	0	1116000
1187	1101	1113	0	1117101
1101	1113	1012	0	1118214
1113	1012	1210	0	1119226
1012	1210	1155	0	1120436
1210	1155	1024	0	1121591
1155	1024	1288	0	1122615
1024	1288	1179	0	1123903
1288	1179	1268	0	1125082
1179	1268	1004	0	1126350
1268	1004	1393	0	1127354
1004	1393	1241	0	1128747
1393	1241	1117	0	1129988
1241	1117	1230	0	1131105
1117	1230	930	0	1132335
1230	930	1214	0	1133265
930	1214	1124	0	1134479
1214	1124	1179	0	1135603
1124	1179	981	0	1136782
1179	981	1342	0	1137763
981	1342	903	0	1139105
1342	903	1280	0	1140008
903	1280	1086	0	1141288
1280	1086	1210	0	1142374
1086	1210	1120	0	1143584
1210	1120	1160	0	1144704
1120	1160	957	0	1145864
1160	957	1280	0	1146821
957	1280	1086	0	1148101
1280	1086	1085	0	1149187
1086	1085	1109	0	1150272
1085	1109	1004	0	1151381
1109	1004	1164	0	1152385
