i-1	i+0	i+1	Filter
996	506	638	1
506	638	907	2
638	907	1062	0
907	1062	1039	0
1062	1039	1082	0
1039	1082	1116	0
1082	1116	1105	0
1116	1105	1067	0
1105	1067	1093	0
1067	1093	1105	0
1093	1105	1097	0
1105	1097	1055	0
1097	1055	1070	0
1055	1070	1093	0
1070	1093	1090	0
1093	1090	1058	0
1090	1058	1055	0
1058	1055	1062	0
1055	1062	1066	0
1062	1066	1023	0
1066	1023	1035	0
1023	1035	1059	0
1035	1059	1058	0
1059	1058	1012	0
1058	1012	494	0
1012	494	634	1
494	634	891	2
634	891	1039	0
891	1039	1035	0
1039	1035	498	0
1035	498	650	1
498	650	961	2
650	961	1074	0
961	1074	1043	0
1074	1043	498	0
1043	498	634	1
498	634	977	2
634	977	1046	0
977	1046	502	0
1046	502	638	1
502	638	954	2
638	954	1105	0
954	1105	1097	0
1105	1097	1051	0
1097	1051	502	0
1051	502	642	1
502	642	988	2
642	988	1058	0
988	1058	522	0
1058	522	626	1
522	626	950	2
626	950	1054	0
950	1054	510	0
1054	510	638	1
510	638	910	2
638	910	1055	0
910	1055	514	0
1055	514	649	1
514	649	977	2
649	977	1039	0
977	1039	1089	0
1039	1089	1094	0
1089	1094	1093	0
1094	1093	1047	0
1093	1047	498	0
1047	498	638	1
498	638	969	2
638	969	1051	0
969	1051	1081	0
1051	1081	1117	0
1081	1117	1089	0
1117	1089	1067	0
1089	1067	1101	0
1067	1101	1117	0
1101	1117	1062	0
1117	1062	1050	0
1062	1050	1067	0
1050	1067	1066	0
1067	1066	1031	0
1066	1031	494	0
1031	494	638	1
494	638	953	2
638	953	1059	0
953	1059	1050	0
1059	1050	495	0
1050	495	638	1
495	638	922	2
638	922	1058	0
922	1058	1094	0
1058	1094	1050	0
1094	1050	490	0
1050	490	631	1
490	631	945	2
631	945	1004	0
945	1004	518	0
1004	518	626	1
518	626	903	2
626	903	1027	0
903	1027	498	0
1027	498	638	1
498	638	911	2
638	911	1062	0
911	1062	1070	0
1062	1070	1051	0
1070	1051	498	0
1051	498	638	1
498	638	980	2
638	980	1035	0
980	1035	502	0
1035	502	631	1
502	631	914	2
631	914	1047	0
914	1047	510	0
1047	510	642	1
510	642	914	2
642	914	1039	0
914	1039	510	0
1039	510	649	1
510	649	930	2
649	930	1051	0
930	1051	506	0
1051	506	650	1
506	650	1000	2
650	1000	1062	0
1000	1062	498	0
1062	498	650	1
498	650	980	2
650	980	1113	0
980	1113	1097	0
1113	1097	487	0
1097	487	646	1
487	646	1019	2
646	1019	1109	0
1019	1109	1086	0
1109	1086	490	0
1086	490	650	1
490	650	1015	2
650	1015	1082	0
1015	1082	494	0
1082	494	642	1
494	642	961	2
642	961	1094	0
961	1094	1085	0
1094	1085	494	0
1085	494	639	1
494	639	992	2
639	992	1089	0
992	1089	1086	0
1089	1086	494	0
1086	494	638	1
494	638	950	2
638	950	1066	0
950	1066	506	0
1066	506	642	1
506	642	957	2
642	957	1074	0
957	1074	494	0
1074	494	650	1
494	650	937	2
650	937	1043	0
937	1043	1066	0
1043	1066	1039	0
1066	1039	495	0
1039	495	638	1
495	638	937	2
638	937	1078	0
937	1078	1055	0
1078	1055	494	0
1055	494	646	1
494	646	930	2
646	930	1039	0
930	1039	505	0
1039	505	623	1
505	623	876	2
623	876	1015	0
876	1015	1039	0
1015	1039	498	0
1039	498	638	1
498	638	903	2
638	903	1039	0
903	1039	498	0
1039	498	654	1
498	654	906	2
654	906	1059	0
906	1059	1101	0
1059	1101	1062	0
1101	1062	486	0
1062	486	631	1
486	631	949	2
631	949	1051	0
949	1051	490	0
1051	490	646	1
490	646	910	2
646	910	1070	0
910	1070	1102	0
1070	1102	1074	0
1102	1074	1105	0
1074	1105	1105	0
1105	1105	1109	0
1105	1109	1066	0
1109	1066	1062	0
1066	1062	1078	0
1062	1078	1082	0
1078	1082	1058	0
1082	1058	1047	0
1058	1047	1074	0
1047	1074	1085	0
1074	1085	1051	0
1085	1051	1062	0
1051	1062	1054	0
1062	1054	1063	0
1054	1063	1004	0
1063	1004	996	0
1004	996	1004	0
996	1004	1015	0
1004	1015	1008	0
1015	1008	984	0
1008	984	1012	0
984	1012	1031	0
1012	1031	1031	0
1031	1031	1004	0
1031	1004	1016	0
1004	1016	1039	0
1016	1039	1015	0
1039	1015	1020	0
1015	1020	1035	0
1020	1035	1031	0
1035	1031	1000	0
1031	1000	1027	0
1000	1027	1058	0
1027	1058	1059	0
1058	1059	1035	0
1059	1035	1054	0
1035	1054	1063	0
1054	1063	1070	0
1063	1070	1031	0
1070	1031	1046	0
1031	1046	1063	0
1046	1063	1054	0
1063	1054	1020	0
1054	1020	1027	0
1020	1027	1054	0
1027	1054	1043	0
1054	1043	1000	0
1043	1000	502	0
1000	502	623	1
502	623	879	2
623	879	1023	0
879	1023	510	0
1023	510	642	1
510	642	911	2
642	911	1085	0
911	1085	1125	0
1085	1125	1089	0
1125	1089	1117	0
1089	1117	1109	0
1117	1109	1062	0
1109	1062	494	0
1062	494	638	1
494	638	965	2
638	965	1043	0
965	1043	1062	0
1043	1062	1086	0
1062	1086	1082	0
1086	1082	1035	0
1082	1035	506	0
1035	506	638	1
506	638	969	2
638	969	1046	0
969	1046	1059	0
1046	1059	1062	0
1059	1062	1074	0
1062	1074	498	0
1074	498	634	1
498	634	946	2
634	946	1066	0
946	1066	1066	0
1066	1066	1008	0
1066	1008	545	0
1008	545	626	1
545	626	926	2
626	926	1055	0
926	1055	517	0
1055	517	630	1
517	630	915	2
630	915	1031	0
915	1031	1051	0
1031	1051	1042	0
1051	1042	498	0
1042	498	639	1
498	639	953	2
639	953	1066	0
953	1066	502	0
1066	502	638	1
502	638	934	2
638	934	1039	0
934	1039	1097	0
1039	1097	1078	0
1097	1078	1062	0
1078	1062	1101	0
1062	1101	1121	0
1101	1121	1101	0
1121	1101	1086	0
1101	1086	1113	0
1086	1113	1116	0
1113	1116	1082	0
1116	1082	1090	0
1082	1090	1105	0
1090	1105	1066	0
1105	1066	1074	0
1066	1074	1089	0
1074	1089	1097	0
1089	1097	1051	0
1097	1051	1054	0
1051	1054	1074	0
1054	1074	1043	0
1074	1043	1020	0
1043	1020	1035	0
1020	1035	1039	0
1035	1039	1011	0
1039	1011	494	0
1011	494	627	1
494	627	887	2
627	887	1027	0
887	1027	1024	0
1027	1024	494	0
1024	494	630	1
494	630	880	2
630	880	1031	0
880	1031	1054	0
1031	1054	1043	0
1054	1043	1066	0
1043	1066	1105	0
1066	1105	1062	0
1105	1062	1059	0
1062	1059	1062	0
1059	1062	1090	0
1062	1090	1042	0
1090	1042	1070	0
1042	1070	1098	0
1070	1098	1116	0
1098	1116	1094	0
1116	1094	1089	0
1094	1089	1094	0
1089	1094	1027	0
1094	1027	1008	0
1027	1008	1031	0
1008	1031	1050	0
1031	1050	1055	0
1050	1055	1027	0
1055	1027	1062	0
1027	1062	1070	0
1062	1070	1078	0
1070	1078	1055	0
1078	1055	1105	0
1055	1105	1116	0
1105	1116	1133	0
1116	1133	1105	0
1133	1105	1132	0
1105	1132	1117	0
1132	1117	1105	0
1117	1105	1101	0
1105	1101	1086	0
1101	1086	1077	0
1086	1077	1094	0
1077	1094	1101	0
1094	1101	1058	0
1101	1058	1070	0
1058	1070	1067	0
1070	1067	1019	0
1067	1019	502	0
1019	502	638	1
502	638	911	2
638	911	1058	0
911	1058	1043	0
1058	1043	502	0
1043	502	688	1
502	688	973	2
688	973	1094	0
973	1094	1093	0
1094	1093	1124	0
1093	1124	1129	0
1124	1129	1070	0
1129	1070	1082	0
1070	1082	1085	0
1082	1085	1082	0
1085	1082	1054	0
1082	1054	502	0
1054	502	654	1
502	654	969	2
654	969	1093	0
969	1093	1090	0
1093	1090	502	0
1090	502	634	1
502	634	957	2
634	957	1047	0
957	1047	1000	0
1047	1000	996	0
1000	996	1012	0
996	1012	1031	0
1012	1031	1023	0
1031	1023	502	0
1023	502	669	1
502	669	969	2
669	969	1105	0
969	1105	1082	0
1105	1082	1093	0
1082	1093	1098	0
1093	1098	1085	0
1098	1085	1047	0
1085	1047	502	0
1047	502	642	1
502	642	973	2
642	973	1074	0
973	1074	1050	0
1074	1050	502	0
1050	502	646	1
502	646	988	2
646	988	1078	0
988	1078	498	0
1078	498	631	1
498	631	898	2
631	898	1008	0
898	1008	989	0
1008	989	1015	0
989	1015	510	0
1015	510	654	1
510	654	895	2
654	895	957	0
895	957	992	0
957	992	1000	0
992	1000	506	0
1000	506	634	1
506	634	844	2
634	844	1012	0
844	1012	1039	0
1012	1039	1043	0
1039	1043	1015	0
1043	1015	502	0
1015	502	650	1
502	650	938	2
650	938	1054	0
938	1054	502	0
1054	502	666	1
502	666	957	2
666	957	1085	0
957	1085	1067	0
1085	1067	501	0
1067	501	658	1
501	658	1012	2
658	1012	1120	0
1012	1120	1117	0
1120	1117	1082	0
1117	1082	498	0
1082	498	657	1
498	657	1016	2
657	1016	1066	0
1016	1066	502	0
1066	502	642	1
502	642	950	2
642	950	1070	0
950	1070	502	0
1070	502	669	1
502	669	941	2
669	941	1074	0
941	1074	502	0
1074	502	662	1
502	662	984	2
662	984	1055	0
984	1055	506	0
1055	506	642	1
506	642	961	2
642	961	1007	0
961	1007	522	0
1007	522	615	1
522	615	863	2
615	863	1004	0
863	1004	498	0
1004	498	646	1
498	646	891	2
646	891	1098	0
891	1098	1136	0
1098	1136	1120	0
1136	1120	1168	0
1120	1168	1136	0
1168	1136	1113	0
1136	1113	1124	0
1113	1124	1140	0
1124	1140	1109	0
1140	1109	1051	0
1109	1051	1070	0
1051	1070	1070	0
1070	1070	1066	0
1070	1066	1023	0
1066	1023	1043	0
1023	1043	1059	0
1043	1059	1035	0
1059	1035	1039	0
1035	1039	1035	0
1039	1035	1031	0
1035	1031	988	0
1031	988	1004	0
988	1004	1012	0
1004	1012	1046	0
1012	1046	993	0
1046	993	1031	0
993	1031	1058	0
1031	1058	1082	0
1058	1082	1050	0
1082	1050	1078	0
1050	1078	1113	0
1078	1113	1101	0
1113	1101	1051	0
1101	1051	1015	0
1051	1015	1031	0
1015	1031	1035	0
1031	1035	1020	0
1035	1020	1035	0
1020	1035	1047	0
1035	1047	1058	0
1047	1058	1039	0
1058	1039	1062	0
1039	1062	1086	0
1062	1086	1081	0
1086	1081	1028	0
1081	1028	498	0
1028	498	634	1
498	634	942	2
634	942	1039	0
942	1039	501	0
1039	501	639	1
501	639	941	2
639	941	1086	0
941	1086	1097	0
1086	1097	1066	0
1097	1066	1109	0
1066	1109	1125	0
1109	1125	1105	0
1125	1105	1054	0
1105	1054	494	0
1054	494	642	1
494	642	981	2
642	981	1054	0
981	1054	502	0
1054	502	631	1
502	631	879	2
631	879	1004	0
879	1004	1019	0
1004	1019	993	0
1019	993	544	0
993	544	623	1
544	623	895	2
623	895	1043	0
895	1043	1015	0
1043	1015	502	0
1015	502	642	1
502	642	926	2
642	926	1039	0
926	1039	502	0
1039	502	638	1
502	638	923	2
638	923	1046	0
923	1046	502	0
1046	502	642	1
502	642	907	2
642	907	1019	0
907	1019	1039	0
1019	1039	1024	0
1039	1024	498	0
1024	498	622	1
498	622	895	2
622	895	1027	0
895	1027	1043	0
1027	1043	1004	0
1043	1004	498	0
1004	498	650	1
498	650	930	2
650	930	1054	0
930	1054	502	0
1054	502	646	1
502	646	950	2
646	950	1077	0
950	1077	1098	0
1077	1098	490	0
1098	490	630	1
490	630	954	2
630	954	1058	0
954	1058	510	0
1058	510	638	1
510	638	945	2
638	945	1004	0
945	1004	1063	0
1004	1063	1085	0
1063	1085	1105	0
1085	1105	1066	0
1105	1066	498	0
1066	498	658	1
498	658	1027	2
658	1027	1113	0
1027	1113	1074	0
1113	1074	1105	0
1074	1105	1121	0
1105	1121	1101	0
1121	1101	1050	0
1101	1050	495	0
1050	495	638	1
495	638	976	2
638	976	1043	0
976	1043	502	0
1043	502	634	1
502	634	919	2
634	919	1050	0
919	1050	498	0
1050	498	646	1
498	646	938	2
646	938	1066	0
938	1066	1090	0
1066	1090	1031	0
1090	1031	494	0
1031	494	630	1
494	630	895	2
630	895	1020	0
895	1020	498	0
1020	498	638	1
498	638	899	2
638	899	1054	0
899	1054	1062	0
1054	1062	1109	0
1062	1109	1129	0
1109	1129	1116	0
1129	1116	1047	0
1116	1047	1051	0
1047	1051	1050	0
1051	1050	1016	0
1050	1016	969	0
1016	969	498	0
969	498	634	1
498	634	864	2
634	864	984	0
864	984	502	0
984	502	642	1
502	642	895	2
642	895	1051	0
895	1051	1054	0
1051	1054	1039	0
1054	1039	1086	0
1039	1086	1093	0
1086	1093	1078	0
1093	1078	1089	0
1078	1089	1106	0
1089	1106	1120	0
1106	1120	1062	0
1120	1062	1070	0
1062	1070	1067	0
1070	1067	1058	0
1067	1058	1023	0
1058	1023	498	0
1023	498	642	1
498	642	946	2
642	946	1019	0
946	1019	518	0
1019	518	638	1
518	638	922	2
638	922	1055	0
922	1055	502	0
1055	502	649	1
502	649	950	2
649	950	1085	0
950	1085	1082	0
1085	1082	490	0
1082	490	623	1
490	623	860	2
623	860	973	0
860	973	1015	0
973	1015	1012	0
1015	1012	494	0
1012	494	669	1
494	669	942	2
669	942	1082	0
942	1082	1105	0
1082	1105	1074	0
1105	1074	1124	0
1074	1124	1129	0
1124	1129	1093	0
1129	1093	1117	0
1093	1117	1120	0
1117	1120	1121	0
1120	1121	1062	0
1121	1062	1090	0
1062	1090	1105	0
1090	1105	1105	0
1105	1105	1070	0
1105	1070	1078	0
1070	1078	1089	0
1078	1089	1086	0
1089	1086	1054	0
1086	1054	1066	0
1054	1066	1059	0
1066	1059	1043	0
1059	1043	1011	0
1043	1011	502	0
1011	502	627	1
502	627	902	2
627	902	1012	0
902	1012	988	0
1012	988	1012	0
988	1012	1043	0
1012	1043	1047	0
1043	1047	1000	0
1047	1000	501	0
1000	501	646	1
501	646	923	2
646	923	1042	0
923	1042	502	0
1042	502	701	1
502	701	992	2
701	992	1152	0
992	1152	1128	0
1152	1128	1140	0
1128	1140	1152	0
1140	1152	1121	0
1152	1121	1066	0
1121	1066	494	0
1066	494	646	1
494	646	992	2
646	992	1093	0
992	1093	495	0
1093	495	649	1
495	649	1004	2
649	1004	1121	0
1004	1121	498	0
1121	498	661	1
498	661	1039	2
661	1039	1140	0
1039	1140	1129	0
1140	1129	494	0
1129	494	642	1
494	642	1019	2
642	1019	1102	0
1019	1102	505	0
1102	505	662	1
505	662	996	2
662	996	1074	0
996	1074	1078	0
1074	1078	1074	0
1078	1074	494	0
1074	494	634	1
494	634	907	2
634	907	1007	0
907	1007	1028	0
1007	1028	1007	0
1028	1007	997	0
1007	997	1011	0
997	1011	498	0
1011	498	635	1
498	635	871	2
635	871	988	0
871	988	1012	0
988	1012	1016	0
1012	1016	996	0
1016	996	494	0
996	494	630	1
494	630	876	2
630	876	992	0
876	992	506	0
992	506	626	1
506	626	841	2
626	841	988	0
841	988	514	0
988	514	653	1
514	653	884	2
653	884	1023	0
884	1023	498	0
1023	498	685	1
498	685	961	2
685	961	1070	0
961	1070	1070	0
1070	1070	1113	0
1070	1113	1113	0
1113	1113	1074	0
1113	1074	1093	0
1074	1093	1101	0
1093	1101	1105	0
1101	1105	1047	0
1105	1047	1078	0
1047	1078	1070	0
1078	1070	1039	0
1070	1039	1019	0
1039	1019	1043	0
1019	1043	1066	0
1043	1066	1043	0
1066	1043	1035	0
1043	1035	1055	0
1035	1055	1050	0
1055	1050	1027	0
1050	1027	1055	0
1027	1055	1070	0
1055	1070	1062	0
1070	1062	1012	0
1062	1012	1027	0
1012	1027	1043	0
1027	1043	1019	0
1043	1019	957	0
1019	957	502	0
957	502	623	1
502	623	860	2
623	860	996	0
860	996	1016	0
996	1016	1023	0
1016	1023	1066	0
1023	1066	1093	0
1066	1093	1051	0
1093	1051	1078	0
1051	1078	1105	0
1078	1105	1086	0
1105	1086	1062	0
1086	1062	1089	0
1062	1089	1094	0
1089	1094	1077	0
1094	1077	1047	0
1077	1047	1059	0
1047	1059	1046	0
1059	1046	1024	0
1046	1024	1003	0
1024	1003	499	0
1003	499	634	1
499	634	902	2
634	902	1004	0
902	1004	502	0
1004	502	631	1
502	631	863	2
631	863	997	0
863	997	505	0
997	505	639	1
505	639	871	2
639	871	1012	0
871	1012	1043	0
1012	1043	1027	0
1043	1027	494	0
1027	494	658	1
494	658	949	2
658	949	1070	0
949	1070	1062	0
1070	1062	1090	0
1062	1090	1105	0
1090	1105	1089	0
1105	1089	1035	0
1089	1035	498	0
1035	498	635	1
498	635	953	2
635	953	1027	0
953	1027	1004	0
1027	1004	1023	0
1004	1023	1028	0
1023	1028	1019	0
1028	1019	510	0
1019	510	630	1
510	630	899	2
630	899	1039	0
899	1039	1051	0
1039	1051	1019	0
1051	1019	1055	0
1019	1055	1042	0
1055	1042	1047	0
1042	1047	490	0
1047	490	623	1
490	623	848	2
623	848	977	0
848	977	992	0
977	992	984	0
992	984	1012	0
984	1012	1023	0
1012	1023	1043	0
1023	1043	1008	0
1043	1008	502	0
1008	502	642	1
502	642	907	2
642	907	1031	0
907	1031	517	0
1031	517	634	1
517	634	919	2
634	919	1062	0
919	1062	1082	0
1062	1082	494	0
1082	494	638	1
494	638	938	2
638	938	1050	0
938	1050	518	0
1050	518	634	1
518	634	907	2
634	907	1031	0
907	1031	1043	0
1031	1043	1015	0
1043	1015	1016	0
1015	1016	1023	0
1016	1023	510	0
1023	510	642	1
510	642	891	2
642	891	1004	0
891	1004	1054	0
1004	1054	1066	0
1054	1066	1032	0
1066	1032	498	0
1032	498	634	1
498	634	926	2
634	926	1035	0
926	1035	1008	0
1035	1008	1043	0
1008	1043	498	0
1043	498	642	1
498	642	891	2
642	891	992	0
891	992	1012	0
992	1012	1015	0
1012	1015	510	0
1015	510	634	1
510	634	864	2
634	864	1004	0
864	1004	1008	0
1004	1008	992	0
1008	992	992	0
992	992	996	0
992	996	981	0
996	981	969	0
981	969	976	0
969	976	985	0
976	985	505	0
985	505	627	1
505	627	840	2
627	840	950	0
840	950	961	0
950	961	957	0
961	957	938	0
957	938	945	0
938	945	934	0
945	934	926	0
934	926	911	0
926	911	922	0
911	922	910	0
922	910	911	0
910	911	899	0
911	899	903	0
899	903	910	0
903	910	903	0
910	903	899	0
903	899	898	0
899	898	895	0
898	895	891	0
895	891	888	0
891	888	879	0
888	879	887	0
879	887	891	0
887	891	549	0
891	549	1284	1
549	1284	910	2
1284	910	510	0
910	510	611	1
510	611	704	2
611	704	856	0
704	856	876	0
856	876	910	0
876	910	529	0
910	529	639	1
529	639	751	2
639	751	918	0
751	918	973	0
918	973	984	0
973	984	1000	0
984	1000	973	0
1000	973	494	0
973	494	626	1
494	626	849	2
626	849	972	0
849	972	522	0
972	522	622	1
522	622	845	2
622	845	976	0
845	976	989	0
976	989	529	0
989	529	607	1
529	607	833	2
607	833	968	0
833	968	989	0
968	989	973	0
989	973	521	0
973	521	615	1
521	615	840	2
615	840	957	0
840	957	973	0
957	973	954	0
973	954	961	0
954	961	953	0
961	953	953	0
953	953	942	0
953	942	934	0
942	934	937	0
934	937	930	0
937	930	915	0
930	915	903	0
915	903	914	0
903	914	903	0
914	903	891	0
903	891	883	0
891	883	891	0
883	891	895	0
891	895	899	0
895	899	903	0
899	903	898	0
903	898	907	0
898	907	907	0
907	907	502	0
907	502	599	1
502	599	731	2
599	731	852	0
731	852	864	0
852	864	864	0
864	864	899	0
864	899	910	0
899	910	526	0
910	526	607	1
526	607	793	2
607	793	958	0
793	958	517	0
958	517	627	1
517	627	828	2
627	828	946	0
828	946	969	0
946	969	965	0
969	965	498	0
965	498	622	1
498	622	814	2
622	814	941	0
814	941	934	0
941	934	938	0
934	938	918	0
938	918	922	0
918	922	922	0
922	922	923	0
922	923	922	0
923	922	930	0
922	930	926	0
930	926	918	0
926	918	915	0
918	915	906	0
915	906	899	0
906	899	907	0
899	907	902	0
907	902	911	0
902	911	918	0
911	918	926	0
918	926	502	0
926	502	611	1
502	611	778	2
611	778	926	0
778	926	954	0
926	954	949	0
954	949	494	0
949	494	615	1
494	615	825	2
615	825	969	0
825	969	502	0
969	502	630	1
502	630	825	2
630	825	961	0
825	961	977	0
961	977	980	0
977	980	498	0
980	498	615	1
498	615	833	2
615	833	953	0
833	953	965	0
953	965	942	0
965	942	961	0
942	961	969	0
961	969	494	0
969	494	622	1
494	622	818	2
622	818	926	0
818	926	953	0
926	953	957	0
953	957	502	0
957	502	623	1
502	623	809	2
623	809	930	0
809	930	957	0
930	957	965	0
957	965	494	0
965	494	623	1
494	623	817	2
623	817	949	0
817	949	981	0
949	981	1000	0
981	1000	996	0
1000	996	486	0
996	486	635	1
486	635	879	2
635	879	996	0
879	996	498	0
996	498	642	1
498	642	860	2
642	860	992	0
860	992	1008	0
992	1008	510	0
1008	510	642	1
510	642	860	2
642	860	969	0
860	969	988	0
969	988	992	0
988	992	506	0
992	506	627	1
506	627	836	2
627	836	973	0
836	973	988	0
973	988	989	0
988	989	509	0
989	509	615	1
509	615	837	2
615	837	953	0
837	953	969	0
953	969	969	0
969	969	969	0
969	969	996	0
969	996	490	0
996	490	630	1
490	630	833	2
630	833	949	0
833	949	946	0
949	946	949	0
946	949	942	0
949	942	938	0
942	938	945	0
938	945	938	0
945	938	942	0
938	942	933	0
942	933	942	0
933	942	518	0
942	518	610	1
518	610	810	2
610	810	930	0
810	930	930	0
930	930	937	0
930	937	934	0
937	934	926	0
934	926	923	0
926	923	914	0
923	914	922	0
914	922	918	0
922	918	907	0
918	907	911	0
907	911	891	0
911	891	879	0
891	879	879	0
879	879	888	0
879	888	879	0
888	879	883	0
879	883	895	0
883	895	887	0
895	887	887	0
887	887	888	0
887	888	883	0
888	883	895	0
883	895	895	0
895	895	895	0
895	895	891	0
895	891	544	0
891	544	1292	1
544	1292	899	2
1292	899	533	0
899	533	1191	1
533	1191	829	2
1191	829	790	0
829	790	786	0
790	786	797	0
786	797	825	0
797	825	864	0
825	864	879	0
864	879	494	0
879	494	1316	1
494	1316	895	2
1316	895	494	0
895	494	1272	1
494	1272	868	2
1272	868	825	0
868	825	825	0
825	825	821	0
825	821	825	0
821	825	828	0
825	828	837	0
828	837	844	0
837	844	845	0
844	845	844	0
845	844	837	0
844	837	828	0
837	828	821	0
828	821	817	0
821	817	818	0
817	818	813	0
818	813	809	0
813	809	821	0
809	821	829	0
821	829	837	0
829	837	840	0
837	840	856	0
840	856	856	0
856	856	860	0
856	860	864	0
860	864	868	0
864	868	875	0
868	875	864	0
875	864	864	0
864	864	875	0
864	875	876	0
875	876	871	0
876	871	868	0
871	868	868	0
868	868	875	0
868	875	860	0
875	860	860	0
860	860	856	0
860	856	868	0
856	868	871	0
868	871	884	0
871	884	891	0
884	891	887	0
891	887	902	0
887	902	911	0
902	911	922	0
911	922	918	0
922	918	518	0
918	518	603	1
518	603	771	2
603	771	906	0
771	906	926	0
906	926	915	0
926	915	922	0
915	922	938	0
922	938	525	0
938	525	611	1
525	611	790	2
611	790	914	0
790	914	938	0
914	938	937	0
938	937	934	0
937	934	938	0
934	938	914	0
938	914	911	0
914	911	918	0
911	918	541	0
918	541	630	1
541	630	728	2
630	728	899	0
728	899	907	0
899	907	906	0
907	906	915	0
906	915	937	0
915	937	498	0
937	498	619	1
498	619	782	2
619	782	926	0
782	926	946	0
926	946	953	0
946	953	506	0
953	506	615	1
506	615	786	2
615	786	914	0
786	914	938	0
914	938	945	0
938	945	514	0
945	514	611	1
514	611	782	2
611	782	942	0
782	942	937	0
942	937	946	0
937	946	552	0
946	552	635	1
552	635	762	2
635	762	965	0
762	965	965	0
965	965	934	0
965	934	930	0
934	930	926	0
930	926	926	0
