i-1	i+0	i+1	Filter
412	852	654	2
852	654	607	0
654	607	409	0
607	409	817	1
409	817	607	2
817	607	580	0
607	580	393	0
580	393	747	1
393	747	568	2
747	568	568	0
568	568	397	0
568	397	755	1
397	755	575	2
755	575	569	0
575	569	579	0
569	579	592	0
579	592	583	0
592	583	607	0
583	607	646	0
607	646	654	0
646	654	681	0
654	681	689	0
681	689	669	0
689	669	405	0
669	405	891	1
405	891	634	2
891	634	611	0
634	611	611	0
611	611	622	0
611	622	627	0
622	627	614	0
627	614	627	0
614	627	623	0
627	623	618	0
623	618	428	0
618	428	771	1
428	771	595	2
771	595	568	0
595	568	564	0
568	564	576	0
564	576	572	0
576	572	572	0
572	572	405	0
572	405	731	1
405	731	561	2
731	561	560	0
561	560	556	0
560	556	561	0
556	561	560	0
561	560	552	0
560	552	413	0
552	413	704	1
413	704	553	2
704	553	544	0
553	544	549	0
544	549	545	0
549	545	545	0
545	545	556	0
545	556	560	0
556	560	561	0
560	561	556	0
561	556	560	0
556	560	401	0
560	401	728	1
401	728	560	2
728	560	560	0
560	560	425	0
560	425	708	1
425	708	560	2
708	560	545	0
560	545	560	0
545	560	560	0
560	560	553	0
560	553	549	0
553	549	544	0
549	544	553	0
544	553	548	0
553	548	549	0
548	549	553	0
549	553	548	0
553	548	405	0
548	405	731	1
405	731	569	2
731	569	544	0
569	544	541	0
544	541	545	0
541	545	537	0
545	537	537	0
537	537	541	0
537	541	400	0
541	400	678	1
400	678	544	2
678	544	529	0
544	529	530	0
529	530	397	0
530	397	661	1
397	661	525	2
661	525	545	0
525	545	510	0
545	510	401	0
510	401	645	1
401	645	522	2
645	522	510	0
522	510	404	0
510	404	646	1
404	646	510	2
646	510	525	0
510	525	393	0
525	393	650	1
393	650	514	2
650	514	400	0
514	400	658	1
400	658	510	2
658	510	533	0
510	533	529	0
533	529	389	0
529	389	685	1
389	685	545	2
685	545	533	0
545	533	397	0
533	397	696	1
397	696	545	2
696	545	533	0
545	533	537	0
533	537	405	0
537	405	688	1
405	688	549	2
688	549	525	0
549	525	401	0
525	401	689	1
401	689	548	2
689	548	541	0
548	541	541	0
541	541	553	0
541	553	537	0
553	537	540	0
537	540	401	0
540	401	689	1
401	689	533	2
689	533	416	0
533	416	635	1
416	635	521	2
635	521	541	0
521	541	397	0
541	397	681	1
397	681	533	2
681	533	400	0
533	400	678	1
400	678	521	2
678	521	541	0
521	541	373	0
541	373	677	1
373	677	510	2
677	510	541	0
510	541	385	0
541	385	681	1
385	681	525	2
681	525	405	0
525	405	681	1
405	681	541	2
681	541	401	0
541	401	688	1
401	688	533	2
688	533	545	0
533	545	393	0
545	393	673	1
393	673	541	2
673	541	522	0
541	522	389	0
522	389	677	1
389	677	525	2
677	525	436	0
525	436	661	1
436	661	526	2
661	526	463	0
526	463	595	1
463	595	541	2
595	541	552	0
541	552	557	0
552	557	416	0
557	416	724	1
416	724	537	2
724	537	541	0
537	541	556	0
541	556	553	0
556	553	556	0
553	556	560	0
556	560	409	0
560	409	794	1
409	794	599	2
794	599	576	0
599	576	416	0
576	416	844	1
416	844	607	2
844	607	401	0
607	401	767	1
401	767	587	2
767	587	409	0
587	409	751	1
409	751	591	2
751	591	421	0
591	421	712	1
421	712	568	2
712	568	572	0
568	572	556	0
572	556	560	0
556	560	557	0
560	557	397	0
557	397	786	1
397	786	630	2
786	630	588	0
630	588	400	0
588	400	786	1
400	786	611	2
786	611	580	0
611	580	409	0
580	409	832	1
409	832	673	2
832	673	592	0
673	592	397	0
592	397	790	1
397	790	591	2
790	591	428	0
591	428	720	1
428	720	560	2
720	560	432	0
560	432	712	1
432	712	564	2
712	564	569	0
564	569	591	0
569	591	595	0
591	595	584	0
595	584	607	0
584	607	599	0
607	599	424	0
599	424	743	1
424	743	569	2
743	569	587	0
569	587	405	0
587	405	801	1
405	801	705	2
801	705	455	0
705	455	899	1
455	899	673	2
899	673	447	0
673	447	903	1
447	903	642	2
903	642	588	0
642	588	603	0
588	603	642	0
603	642	930	0
642	930	766	0
930	766	413	0
766	413	502	1
413	502	618	2
502	618	751	0
618	751	759	0
751	759	401	0
759	401	486	1
401	486	650	2
486	650	755	0
650	755	759	0
755	759	408	0
759	408	494	1
408	494	627	2
494	627	747	0
627	747	755	0
747	755	397	0
755	397	482	1
397	482	662	2
482	662	751	0
662	751	766	0
751	766	763	0
766	763	755	0
763	755	762	0
755	762	409	0
762	409	478	1
409	478	666	2
478	666	751	0
666	751	755	0
751	755	766	0
755	766	775	0
766	775	754	0
775	754	767	0
754	767	401	0
767	401	486	1
401	486	642	2
486	642	755	0
642	755	759	0
755	759	758	0
759	758	759	0
758	759	759	0
759	759	416	0
759	416	1090	1
416	1090	747	2
1090	747	728	0
747	728	708	0
728	708	704	0
708	704	693	0
704	693	684	0
693	684	724	0
684	724	413	0
724	413	1050	1
413	1050	697	2
1050	697	397	0
697	397	883	1
397	883	611	2
883	611	408	0
611	408	767	1
408	767	568	2
767	568	416	0
568	416	747	1
416	747	568	2
747	568	421	0
568	421	720	1
421	720	544	2
720	544	421	0
544	421	704	1
421	704	545	2
704	545	416	0
545	416	724	1
416	724	556	2
724	556	560	0
556	560	413	0
560	413	708	1
413	708	545	2
708	545	412	0
545	412	708	1
412	708	545	2
708	545	568	0
545	568	568	0
568	568	557	0
568	557	572	0
557	572	424	0
572	424	731	1
424	731	576	2
731	576	440	0
576	440	712	1
440	712	556	2
712	556	576	0
556	576	561	0
576	561	572	0
561	572	579	0
572	579	584	0
579	584	405	0
584	405	782	1
405	782	591	2
782	591	409	0
591	409	755	1
409	755	556	2
755	556	572	0
556	572	572	0
572	572	580	0
572	580	576	0
580	576	408	0
576	408	774	1
408	774	604	2
774	604	579	0
604	579	467	0
579	467	670	0
467	670	572	0
670	572	556	0
572	556	568	0
556	568	576	0
568	576	451	0
576	451	712	1
451	712	576	2
712	576	444	0
576	444	696	1
444	696	565	2
696	565	544	0
565	544	401	0
544	401	697	1
401	697	533	2
697	533	540	0
533	540	401	0
540	401	716	1
401	716	549	2
716	549	408	0
549	408	712	1
408	712	549	2
712	549	413	0
549	413	696	1
413	696	541	2
696	541	545	0
541	545	397	0
545	397	708	1
397	708	537	2
708	537	544	0
537	544	393	0
544	393	681	1
393	681	522	2
681	522	533	0
522	533	401	0
533	401	649	1
401	649	530	2
649	530	517	0
530	517	397	0
517	397	638	1
397	638	498	2
638	498	518	0
498	518	385	0
518	385	622	1
385	622	495	2
622	495	502	0
495	502	377	0
502	377	591	1
377	591	487	2
591	487	486	0
487	486	385	0
486	385	565	1
385	565	486	2
565	486	471	0
486	471	401	0
471	401	548	1
401	548	455	2
548	455	475	0
455	475	393	0
475	393	537	1
393	537	448	2
537	448	463	0
448	463	408	0
463	408	510	1
408	510	451	2
510	451	456	0
451	456	400	0
456	400	510	1
400	510	440	2
510	440	459	0
440	459	405	0
459	405	505	1
405	505	444	2
505	444	451	0
444	451	440	0
451	440	420	0
440	420	483	1
420	483	443	2
483	443	401	0
443	401	506	1
401	506	444	2
506	444	396	0
444	396	506	1
396	506	440	2
506	440	401	0
440	401	498	1
401	498	447	2
498	447	452	0
447	452	404	0
452	404	350	1
404	350	584	3
350	584	389	2
584	389	514	1
389	514	443	2
514	443	390	0
443	390	513	1
390	513	444	2
513	444	451	0
444	451	381	0
451	381	526	1
381	526	436	2
526	436	455	0
436	455	439	0
455	439	401	0
439	401	502	1
401	502	440	2
502	440	455	0
440	455	444	0
455	444	447	0
444	447	405	0
447	405	494	1
405	494	447	2
494	447	397	0
447	397	502	1
397	502	444	2
502	444	385	0
444	385	514	1
385	514	443	2
514	443	386	0
443	386	517	1
386	517	448	2
517	448	393	0
448	393	505	1
393	505	444	2
505	444	451	0
444	451	378	0
451	378	521	1
378	521	440	2
521	440	393	0
440	393	513	1
393	513	432	2
513	432	409	0
432	409	502	1
409	502	459	2
502	459	377	0
459	377	518	1
377	518	436	2
518	436	397	0
436	397	502	1
397	502	443	2
502	443	413	0
443	413	478	1
413	478	444	2
478	444	439	0
444	439	382	0
439	382	513	1
382	513	428	2
513	428	456	0
428	456	373	0
456	373	510	1
373	510	432	2
510	432	447	0
432	447	397	0
447	397	494	1
397	494	440	2
494	440	448	0
440	448	396	0
448	396	495	1
396	495	439	2
495	439	444	0
439	444	385	0
444	385	514	1
385	514	439	2
514	439	456	0
439	456	443	0
456	443	378	0
443	378	521	1
378	521	444	2
521	444	455	0
444	455	440	0
455	440	385	0
440	385	529	1
385	529	436	2
529	436	455	0
436	455	451	0
455	451	370	0
451	370	541	1
370	541	436	2
541	436	451	0
436	451	385	0
451	385	522	1
385	522	439	2
522	439	456	0
439	456	381	0
456	381	533	1
381	533	440	2
533	440	451	0
440	451	389	0
451	389	533	1
389	533	448	2
533	448	455	0
448	455	467	0
455	467	459	0
467	459	409	0
459	409	517	1
409	517	459	2
517	459	463	0
459	463	467	0
463	467	381	0
467	381	576	1
381	576	471	2
576	471	479	0
471	479	490	0
479	490	370	0
490	370	607	1
370	607	482	2
607	482	487	0
482	487	486	0
487	486	374	0
486	374	599	1
374	599	443	2
599	443	537	0
443	537	491	0
537	491	498	0
491	498	381	0
498	381	650	1
381	650	502	2
650	502	506	0
502	506	509	0
506	509	385	0
509	385	635	1
385	635	502	2
635	502	505	0
502	505	514	0
505	514	370	0
514	370	673	1
370	673	529	2
673	529	521	0
529	521	522	0
521	522	533	0
522	533	381	0
533	381	724	1
381	724	553	2
724	553	521	0
553	521	377	0
521	377	701	1
377	701	541	2
701	541	513	0
541	513	537	0
513	537	549	0
537	549	389	0
549	389	681	1
389	681	517	2
681	517	530	0
517	530	521	0
530	521	529	0
521	529	370	0
529	370	727	1
370	727	553	2
727	553	521	0
553	521	382	0
521	382	681	1
382	681	525	2
681	525	514	0
525	514	525	0
514	525	517	0
525	517	374	0
517	374	654	1
374	654	521	2
654	521	517	0
521	517	518	0
517	518	381	0
518	381	662	1
381	662	525	2
662	525	518	0
525	518	517	0
518	517	378	0
517	378	634	1
378	634	502	2
634	502	506	0
502	506	509	0
506	509	510	0
509	510	377	0
510	377	654	1
377	654	514	2
654	514	513	0
514	513	518	0
513	518	381	0
518	381	666	1
381	666	439	2
666	439	603	1
439	603	514	2
603	514	370	0
514	370	638	1
370	638	506	2
638	506	505	0
506	505	514	0
505	514	374	0
514	374	669	1
374	669	428	2
669	428	630	1
428	630	522	2
630	522	529	0
522	529	389	0
529	389	704	1
389	704	545	2
704	545	533	0
545	533	529	0
533	529	459	0
529	459	596	0
459	596	537	0
596	537	541	0
537	541	544	0
541	544	541	0
544	541	537	0
541	537	537	0
537	537	533	0
537	533	525	0
533	525	522	0
525	522	389	0
522	389	650	1
389	650	509	2
650	509	514	0
509	514	506	0
514	506	381	0
506	381	638	1
381	638	502	2
638	502	506	0
502	506	424	0
506	424	277	1
424	277	330	3
277	330	440	3
330	440	568	3
440	568	498	2
568	498	502	0
498	502	510	0
502	510	517	0
510	517	514	0
517	514	510	0
514	510	513	0
510	513	522	0
513	522	525	0
522	525	533	0
525	533	533	0
533	533	553	0
533	553	540	0
553	540	541	0
540	541	533	0
541	533	541	0
533	541	529	0
541	529	530	0
529	530	529	0
530	529	525	0
529	525	533	0
525	533	525	0
533	525	530	0
525	530	389	0
530	389	669	1
389	669	525	2
669	525	526	0
525	526	517	0
526	517	393	0
517	393	646	1
393	646	514	2
646	514	525	0
514	525	525	0
525	525	389	0
525	389	662	1
389	662	525	2
662	525	521	0
525	521	526	0
521	526	393	0
526	393	712	1
393	712	548	2
712	548	534	0
548	534	544	0
534	544	553	0
544	553	556	0
553	556	545	0
556	545	564	0
545	564	561	0
564	561	552	0
561	552	564	0
552	564	557	0
564	557	552	0
557	552	397	0
552	397	689	1
397	689	552	2
689	552	537	0
552	537	541	0
537	541	389	0
541	389	693	1
389	693	541	2
693	541	529	0
541	529	510	0
529	510	408	0
510	408	685	1
408	685	541	2
685	541	529	0
541	529	545	0
529	545	552	0
545	552	568	0
552	568	580	0
568	580	599	0
580	599	627	0
599	627	416	0
627	416	891	1
416	891	599	2
891	599	576	0
599	576	561	0
576	561	568	0
561	568	580	0
568	580	583	0
580	583	584	0
583	584	591	0
584	591	600	0
591	600	607	0
600	607	587	0
607	587	603	0
587	603	603	0
603	603	615	0
603	615	592	0
615	592	607	0
592	607	603	0
607	603	607	0
603	607	576	0
607	576	498	0
576	498	712	1
498	712	576	2
712	576	575	0
576	575	603	0
575	603	592	0
603	592	587	0
592	587	592	0
587	592	599	0
592	599	611	0
599	611	611	0
611	611	607	0
611	607	611	0
607	611	587	0
611	587	568	0
587	568	565	0
568	565	579	0
565	579	397	0
579	397	767	1
397	767	576	2
767	576	471	0
576	471	692	1
471	692	560	2
692	560	588	0
560	588	588	0
588	588	420	0
588	420	762	1
420	762	561	2
762	561	556	0
561	556	405	0
556	405	720	1
405	720	548	2
720	548	557	0
548	557	560	0
557	560	401	0
560	401	864	1
401	864	735	2
864	735	685	0
735	685	401	0
685	401	887	1
401	887	619	2
887	619	416	0
619	416	731	1
416	731	572	2
731	572	549	0
572	549	560	0
549	560	393	0
560	393	743	1
393	743	561	2
743	561	552	0
561	552	553	0
552	553	545	0
553	545	548	0
545	548	557	0
548	557	568	0
557	568	564	0
568	564	576	0
564	576	572	0
576	572	568	0
572	568	572	0
568	572	580	0
572	580	576	0
580	576	572	0
576	572	544	0
572	544	561	0
544	561	537	0
561	537	552	0
537	552	549	0
552	549	552	0
549	552	561	0
552	561	400	0
561	400	697	1
400	697	545	2
697	545	544	0
545	544	541	0
544	541	409	0
541	409	677	1
409	677	537	2
677	537	541	0
537	541	560	0
541	560	397	0
560	397	712	1
397	712	552	2
712	552	541	0
552	541	537	0
541	537	385	0
537	385	709	1
385	709	548	2
709	548	541	0
548	541	549	0
541	549	393	0
549	393	743	1
393	743	568	2
743	568	560	0
568	560	557	0
560	557	416	0
557	416	689	1
416	689	548	2
689	548	545	0
548	545	545	0
545	545	412	0
545	412	670	1
412	670	533	2
670	533	548	0
533	548	541	0
548	541	409	0
541	409	696	1
409	696	545	2
696	545	549	0
545	549	552	0
549	552	549	0
552	549	548	0
549	548	553	0
548	553	549	0
553	549	564	0
549	564	568	0
564	568	556	0
568	556	561	0
556	561	576	0
561	576	568	0
576	568	579	0
568	579	549	0
579	549	560	0
549	560	565	0
560	565	560	0
565	560	397	0
560	397	731	1
397	731	545	2
731	545	541	0
545	541	541	0
541	541	529	0
541	529	436	0
529	436	677	1
436	677	548	2
677	548	393	0
548	393	697	1
393	697	541	2
697	541	525	0
541	525	401	0
525	401	646	1
401	646	521	2
646	521	525	0
521	525	522	0
525	522	397	0
522	397	677	1
397	677	537	2
677	537	544	0
537	544	541	0
544	541	553	0
541	553	548	0
553	548	569	0
548	569	400	0
569	400	720	1
400	720	557	2
720	557	548	0
557	548	549	0
548	549	556	0
549	556	549	0
556	549	564	0
549	564	557	0
564	557	568	0
557	568	579	0
568	579	572	0
579	572	588	0
572	588	595	0
588	595	607	0
595	607	615	0
607	615	603	0
615	603	596	0
603	596	583	0
596	583	576	0
583	576	576	0
576	576	580	0
576	580	416	0
580	416	743	1
416	743	576	2
743	576	572	0
576	572	568	0
572	568	568	0
568	568	592	0
568	592	599	0
592	599	432	0
599	432	770	1
432	770	584	2
770	584	587	0
584	587	592	0
587	592	603	0
592	603	615	0
603	615	626	0
615	626	611	0
626	611	627	0
611	627	642	0
627	642	428	0
642	428	844	1
428	844	615	2
844	615	576	0
615	576	564	0
576	564	576	0
564	576	580	0
576	580	579	0
580	579	405	0
579	405	802	1
405	802	587	2
802	587	572	0
587	572	397	0
572	397	743	1
397	743	560	2
743	560	557	0
560	557	576	0
557	576	583	0
576	583	607	0
583	607	631	0
607	631	626	0
631	626	627	0
626	627	642	0
627	642	653	0
642	653	607	0
653	607	600	0
607	600	607	0
600	607	622	0
607	622	603	0
622	603	615	0
603	615	409	0
615	409	863	1
409	863	615	2
863	615	417	0
615	417	778	1
417	778	576	2
778	576	572	0
576	572	564	0
572	564	572	0
564	572	580	0
572	580	587	0
580	587	615	0
587	615	409	0
615	409	922	1
409	922	669	2
922	669	412	0
669	412	818	1
412	818	583	2
818	583	584	0
583	584	424	0
584	424	755	1
424	755	580	2
755	580	568	0
580	568	611	0
568	611	607	0
611	607	626	0
607	626	432	0
626	432	864	1
432	864	615	2
864	615	603	0
615	603	416	0
603	416	763	1
416	763	568	2
763	568	556	0
568	556	397	0
556	397	735	1
397	735	553	2
735	553	564	0
553	564	584	0
564	584	412	0
584	412	743	1
412	743	588	2
743	588	568	0
588	568	572	0
568	572	409	0
572	409	751	1
409	751	579	2
751	579	561	0
579	561	579	0
561	579	429	0
579	429	739	1
429	739	564	2
739	564	576	0
564	576	584	0
576	584	583	0
584	583	409	0
583	409	766	1
409	766	584	2
766	584	591	0
584	591	584	0
591	584	588	0
584	588	587	0
588	587	592	0
587	592	412	0
592	412	778	1
412	778	607	2
778	607	588	0
607	588	587	0
588	587	580	0
587	580	588	0
580	588	603	0
588	603	404	0
603	404	790	1
404	790	592	2
790	592	580	0
592	580	583	0
580	583	580	0
583	580	588	0
580	588	603	0
588	603	599	0
603	599	595	0
599	595	596	0
595	596	603	0
596	603	595	0
603	595	595	0
595	595	600	0
595	600	599	0
600	599	428	0
599	428	762	1
428	762	588	2
762	588	580	0
588	580	576	0
580	576	575	0
576	575	576	0
575	576	576	0
576	576	576	0
576	576	397	0
576	397	790	1
397	790	595	2
790	595	564	0
595	564	565	0
564	565	548	0
565	548	580	0
548	580	564	0
580	564	580	0
564	580	568	0
580	568	591	0
568	591	619	0
591	619	611	0
619	611	619	0
611	619	634	0
619	634	665	0
634	665	642	0
665	642	600	0
642	600	610	0
600	610	608	0
610	608	614	0
608	614	615	0
614	615	397	0
615	397	821	1
397	821	623	2
821	623	420	0
623	420	774	1
420	774	588	2
774	588	579	0
588	579	405	0
579	405	771	1
405	771	599	2
771	599	595	0
599	595	389	0
595	389	813	1
389	813	635	2
813	635	420	0
635	420	817	1
420	817	658	2
817	658	420	0
658	420	864	1
420	864	665	2
864	665	420	0
665	420	833	1
420	833	622	2
833	622	421	0
622	421	805	1
421	805	588	2
805	588	583	0
588	583	405	0
583	405	732	1
405	732	560	2
732	560	549	0
560	549	428	0
549	428	731	1
428	731	588	2
731	588	591	0
588	591	619	0
591	619	653	0
619	653	642	0
653	642	650	0
642	650	393	0
650	393	907	1
393	907	642	2
907	642	622	0
642	622	619	0
622	619	599	0
619	599	611	0
599	611	607	0
611	607	615	0
607	615	619	0
615	619	630	0
619	630	654	0
630	654	401	0
654	401	914	1
401	914	630	2
914	630	631	0
630	631	396	0
631	396	822	1
396	822	614	2
822	614	596	0
614	596	591	0
596	591	615	0
591	615	657	0
615	657	697	0
657	697	724	0
697	724	797	0
724	797	424	0
797	424	491	1
424	491	720	2
491	720	758	0
720	758	759	0
758	759	747	0
759	747	739	0
747	739	724	0
739	724	728	0
724	728	724	0
728	724	723	0
724	723	724	0
723	724	728	0
724	728	731	0
728	731	743	0
731	743	720	0
743	720	409	0
720	409	1066	1
409	1066	708	2
1066	708	409	0
708	409	821	1
409	821	583	2
821	583	588	0
583	588	420	0
588	420	782	1
420	782	607	2
782	607	611	0
607	611	623	0
611	623	626	0
623	626	646	0
626	646	716	0
646	716	794	0
716	794	875	0
794	875	825	0
875	825	409	0
825	409	455	1
409	455	669	2
455	669	736	0
669	736	435	0
736	435	1039	1
435	1039	677	2
1039	677	623	0
677	623	599	0
623	599	619	0
599	619	634	0
619	634	650	0
634	650	634	0
650	634	650	0
634	650	696	0
650	696	748	0
696	748	797	0
748	797	860	0
797	860	809	0
860	809	771	0
809	771	766	0
771	766	751	0
766	751	744	0
751	744	743	0
744	743	735	0
743	735	736	0
735	736	739	0
736	739	728	0
739	728	727	0
728	727	739	0
727	739	409	0
739	409	1066	1
409	1066	701	2
1066	701	404	0
701	404	786	1
404	786	568	2
786	568	557	0
568	557	564	0
557	564	572	0
564	572	584	0
572	584	428	0
584	428	786	1
428	786	622	2
786	622	413	0
622	413	809	1
413	809	599	2
809	599	595	0
599	595	607	0
595	607	588	0
607	588	599	0
588	599	603	0
599	603	615	0
603	615	417	0
615	417	821	1
417	821	614	2
821	614	592	0
614	592	587	0
592	587	576	0
587	576	572	0
576	572	584	0
572	584	587	0
584	587	600	0
587	600	614	0
600	614	611	0
614	611	409	0
611	409	840	1
409	840	615	2
840	615	595	0
615	595	417	0
595	417	755	1
417	755	583	2
755	583	572	0
583	572	580	0
572	580	588	0
580	588	591	0
588	591	447	0
591	447	759	1
447	759	603	2
759	603	584	0
603	584	595	0
584	595	600	0
595	600	603	0
600	603	603	0
603	603	603	0
603	603	622	0
603	622	650	0
622	650	421	0
650	421	871	1
421	871	607	2
871	607	405	0
607	405	782	1
405	782	572	2
782	572	412	0
572	412	740	1
412	740	568	2
740	568	564	0
568	564	393	0
564	393	801	1
393	801	654	2
801	654	607	0
654	607	611	0
607	611	603	0
611	603	595	0
603	595	588	0
595	588	409	0
588	409	762	1
409	762	596	2
762	596	572	0
596	572	564	0
572	564	416	0
564	416	724	1
416	724	568	2
724	568	556	0
568	556	405	0
556	405	712	1
