index	i-1	i+0	i+1	Filter	Time
107	1257	1327	1308	0	137996
108	1327	1308	1210	0	139304
109	1308	1210	1221	0	140514
110	1210	1221	1292	0	141735
111	1221	1292	1382	0	143027
112	1292	1382	1221	0	144409
113	1382	1221	1300	0	145630
114	1221	1300	1315	0	146930
115	1300	1315	1160	0	148245
116	1315	1160	1233	0	149405
117	1160	1233	1304	0	150638
118	1233	1304	1241	0	151942
119	1304	1241	1303	0	153183
120	1241	1303	1269	0	154486
121	1303	1269	1074	0	155755
122	1269	1074	1128	0	156829
123	1074	1128	1051	0	157957
124	1128	1051	934	0	159008
125	1051	934	988	0	159942
126	934	988	1019	0	160930
127	988	1019	958	0	161949
128	1019	958	1039	0	162907
129	958	1039	1120	0	163946
130	1039	1120	1097	0	165066
131	1120	1097	1133	0	166163
132	1097	1133	1190	0	167296
133	1133	1190	1098	0	168486
134	1190	1098	1179	0	169584
135	1098	1179	1210	0	170763
136	1179	1210	1128	0	171973
137	1210	1128	1171	0	173101
138	1128	1171	1226	0	174272
139	1171	1226	1156	0	175498
140	1226	1156	1218	0	176654
141	1156	1218	1249	0	177872
142	1218	1249	1171	0	179121
143	1249	1171	1245	0	180292
144	1171	1245	1233	0	181537
145	1245	1233	1168	0	182770
146	1233	1168	1218	0	183938
147	1168	1218	1214	0	185156
148	1218	1214	1179	0	186370
149	1214	1179	1237	0	187549
150	1179	1237	1237	0	188786
151	1237	1237	1168	0	190023
152	1237	1168	1190	0	191191
153	1168	1190	1210	0	192381
154	1190	1210	1199	0	193591
155	1210	1199	1198	0	194790
156	1199	1198	1226	0	195988
157	1198	1226	1261	0	197214
158	1226	1261	1257	0	198475
159	1261	1257	1280	0	199732
160	1257	1280	1292	0	201012
161	1280	1292	1315	0	202304
162	1292	1315	1315	0	203619
163	1315	1315	1323	0	204934
164	1315	1323	1323	0	206257
165	1323	1323	1327	0	207580
166	1323	1327	1303	0	208907
167	1327	1303	1300	0	210210
168	1303	1300	1319	0	211510
169	1300	1319	1319	0	212829
170	1319	1319	1311	0	214148
171	1319	1311	1280	0	215459
172	1311	1280	1245	0	216739
173	1280	1245	1292	0	217984
174	1245	1292	1273	0	219276
175	1292	1273	1241	0	220549
176	1273	1241	1249	0	221790
177	1241	1249	1311	0	223039
178	1249	1311	1300	0	224350
179	1311	1300	1284	0	225650
180	1300	1284	1381	0	226934
181	1284	1381	1343	0	228315
182	1381	1343	1272	0	229658
183	1343	1272	1187	0	230930
184	1272	1187	1225	0	232117
185	1187	1225	1211	0	233342
186	1225	1211	1140	0	234553
187	1211	1140	1151	0	235693
188	1140	1151	1172	0	236844
189	1151	1172	1089	0	238016
190	1172	1089	1167	0	239105
191	1089	1167	1187	0	240272
192	1167	1187	1121	0	241459
193	1187	1121	1194	0	242580
194	1121	1194	1203	0	243774
195	1194	1203	1148	0	244977
196	1203	1148	1202	0	246125
197	1148	1202	1206	0	247327
198	1202	1206	1144	0	248533
199	1206	1144	1214	0	249677
200	1144	1214	1202	0	250891
201	1214	1202	1117	0	252093
202	1202	1117	1125	0	253210
203	1117	1125	1140	0	254335
204	1125	1140	1159	0	255475
205	1140	1159	1199	0	256634
206	1159	1199	1225	0	257833
207	1199	1225	1222	0	259058
208	1225	1222	1269	0	260280
209	1222	1269	1256	0	261549
210	1269	1256	1226	0	262805
211	1256	1226	1253	0	264031
212	1226	1253	1245	0	265284
213	1253	1245	1245	0	266529
214	1245	1245	1222	0	267774
215	1245	1222	1241	0	268996
216	1222	1241	1222	0	270237
217	1241	1222	1206	0	271459
218	1222	1206	1222	0	272665
219	1206	1222	1238	0	273887
220	1222	1238	1241	0	275125
221	1238	1241	1225	0	276366
222	1241	1225	1226	0	277591
223	1225	1226	1237	0	278817
224	1226	1237	1234	0	280054
225	1237	1234	1218	0	281288
226	1234	1218	1241	0	282506
227	1218	1241	1237	0	283747
228	1241	1237	1207	0	284984
229	1237	1207	1225	0	286191
230	1207	1225	1257	0	287416
231	1225	1257	1230	0	288673
232	1257	1230	1233	0	289903
233	1230	1233	1199	0	291136
234	1233	1199	1144	0	292335
235	1199	1144	1175	0	293479
236	1144	1175	1210	0	294654
237	1175	1210	1190	0	295864
238	1210	1190	1234	0	297054
239	1190	1234	1241	0	298288
240	1234	1241	1210	0	299529
241	1241	1210	1230	0	300739
242	1210	1230	1233	0	301969
243	1230	1233	1175	0	303202
244	1233	1175	1226	0	304377
245	1175	1226	1218	0	305603
246	1226	1218	1187	0	306821
247	1218	1187	1194	0	308008
248	1187	1194	1140	0	309202
249	1194	1140	1102	0	310342
250	1140	1102	1140	0	311444
251	1102	1140	1132	0	312584
252	1140	1132	1101	0	313716
253	1132	1101	926	0	314817
254	1101	926	1027	0	315743
255	926	1027	1016	0	316770
256	1027	1016	1051	0	317786
257	1016	1051	984	0	318837
258	1051	984	1023	0	319821
259	984	1023	1043	0	320844
260	1023	1043	1035	0	321887
261	1043	1035	467	0	322922
262	1035	467	599	1	323389
263	467	599	993	0	323988
264	599	993	957	0	324981
265	993	957	1031	0	325938
266	957	1031	1050	0	326969
267	1031	1050	1032	0	328019
268	1050	1032	984	0	329051
269	1032	984	1008	0	330035
270	984	1008	1054	0	331043
271	1008	1054	1105	0	332097
272	1054	1105	1090	0	333202
273	1105	1090	1140	0	334292
274	1090	1140	1191	0	335432
275	1140	1191	1206	0	336623
276	1191	1206	1214	0	337829
277	1206	1214	1225	0	339043
278	1214	1225	1179	0	340268
279	1225	1179	1218	0	341447
280	1179	1218	1226	0	342665
281	1218	1226	1198	0	343891
282	1226	1198	1183	0	345089
283	1198	1183	1222	0	346272
284	1183	1222	1210	0	347494
285	1222	1210	1226	0	348704
286	1210	1226	1202	0	349930
287	1226	1202	1195	0	351132
288	1202	1195	1183	0	352327
289	1195	1183	1144	0	353510
290	1183	1144	1050	0	354654
291	1144	1050	985	0	355704
292	1050	985	1144	0	356689
293	985	1144	1175	0	357833
294	1144	1175	1152	0	359008
295	1175	1152	1062	0	360160
296	1152	1062	1085	0	361222
297	1062	1085	1144	0	362307
298	1085	1144	1179	0	363451
299	1144	1179	1199	0	364630
300	1179	1199	1206	0	365829
301	1199	1206	1218	0	367035
302	1206	1218	1249	0	368253
303	1218	1249	1230	0	369502
304	1249	1230	1245	0	370732
305	1230	1245	1264	0	371977
306	1245	1264	1245	0	373241
307	1264	1245	1214	0	374486
308	1245	1214	1211	0	375700
309	1214	1211	1171	0	376911
310	1211	1171	1183	0	378082
311	1171	1183	1179	0	379265
312	1183	1179	1144	0	380444
313	1179	1144	1202	0	381588
314	1144	1202	1214	0	382790
315	1202	1214	1194	0	384004
316	1214	1194	1257	0	385198
317	1194	1257	1238	0	386455
318	1257	1238	1198	0	387693
319	1238	1198	1191	0	388891
320	1198	1191	1225	0	390082
321	1191	1225	1152	0	391307
322	1225	1152	1214	0	392459
323	1152	1214	1191	0	393673
324	1214	1191	1101	0	394864
325	1191	1101	1109	0	395965
326	1101	1109	1054	0	397074
327	1109	1054	1109	0	398128
328	1054	1109	1121	0	399237
329	1109	1121	1109	0	400358
330	1121	1109	1179	0	401467
331	1109	1179	1171	0	402646
332	1179	1171	1175	0	403817
333	1171	1175	1203	0	404992
334	1175	1203	1140	0	406195
335	1203	1140	1136	0	407335
336	1140	1136	1163	0	408471
337	1136	1163	1191	0	409634
338	1163	1191	1183	0	410825
339	1191	1183	1198	0	412008
340	1183	1198	1222	0	413206
341	1198	1222	1202	0	414428
342	1222	1202	1226	0	415630
343	1202	1226	1241	0	416856
344	1226	1241	1234	0	418097
345	1241	1234	1245	0	419331
346	1234	1245	1198	0	420576
347	1245	1198	1203	0	421774
348	1198	1203	1221	0	422977
349	1203	1221	1179	0	424198
350	1221	1179	1207	0	425377
351	1179	1207	1218	0	426584
352	1207	1218	1202	0	427802
353	1218	1202	1229	0	429004
354	1202	1229	1199	0	430233
355	1229	1199	1191	0	431432
356	1199	1191	1210	0	432623
357	1191	1210	1194	0	433833
358	1210	1194	1199	0	435027
359	1194	1199	1214	0	436226
360	1199	1214	1198	0	437440
361	1214	1198	1191	0	438638
362	1198	1191	1194	0	439829
363	1191	1194	1191	0	441023
364	1194	1191	1183	0	442214
365	1191	1183	1202	0	443397
366	1183	1202	1183	0	444599
367	1202	1183	1148	0	445782
368	1183	1148	1179	0	446930
369	1148	1179	1191	0	448109
370	1179	1191	1128	0	449300
371	1191	1128	1187	0	450428
372	1128	1187	1124	0	451615
373	1187	1124	1136	0	452739
374	1124	1136	1156	0	453875
375	1136	1156	1113	0	455031
376	1156	1113	1109	0	456144
377	1113	1109	1136	0	457253
378	1109	1136	1125	0	458389
379	1136	1125	1105	0	459514
380	1125	1105	1042	0	460619
381	1105	1042	1032	0	461661
382	1042	1032	1011	0	462693
383	1032	1011	1031	0	463704
384	1011	1031	1094	0	464735
385	1031	1094	1144	0	465829
386	1094	1144	1190	0	466973
387	1144	1190	1121	0	468163
388	1190	1121	1144	0	469284
389	1121	1144	1152	0	470428
390	1144	1152	1175	0	471580
391	1152	1175	1210	0	472755
392	1175	1210	1237	0	473965
393	1210	1237	1234	0	475202
394	1237	1234	1280	0	476436
395	1234	1280	1284	0	477716
396	1280	1284	1268	0	479000
397	1284	1268	1253	0	480268
398	1268	1253	1249	0	481521
399	1253	1249	1226	0	482770
400	1249	1226	1257	0	483996
401	1226	1257	1237	0	485253
402	1257	1237	1206	0	486490
403	1237	1206	1242	0	487696
404	1206	1242	1225	0	488938
405	1242	1225	1218	0	490163
406	1225	1218	1218	0	491381
407	1218	1218	1206	0	492599
408	1218	1206	1183	0	493805
409	1206	1183	1024	0	494988
410	1183	1024	1066	0	496012
411	1024	1066	1070	0	497078
412	1066	1070	1058	0	498148
413	1070	1058	1000	0	499206
414	1058	1000	1043	0	500206
415	1000	1043	1008	0	501249
416	1043	1008	1074	0	502257
417	1008	1074	1066	0	503331
418	1074	1066	1054	0	504397
419	1066	1054	1047	0	505451
420	1054	1047	1031	0	506498
421	1047	1031	1004	0	507529
422	1031	1004	1000	0	508533
423	1004	1000	1000	0	509533
424	1000	1000	1043	0	510533
425	1000	1043	1058	0	511576
426	1043	1058	1086	0	512634
427	1058	1086	1136	0	513720
428	1086	1136	1152	0	514856
429	1136	1152	1206	0	516008
430	1152	1206	1144	0	517214
431	1206	1144	1198	0	518358
432	1144	1198	1179	0	519556
433	1198	1179	1156	0	520735
434	1179	1156	1163	0	521891
435	1156	1163	1187	0	523054
436	1163	1187	1156	0	524241
437	1187	1156	1187	0	525397
438	1156	1187	1190	0	526584
439	1187	1190	1066	0	527774
440	1190	1066	1074	0	528840
441	1066	1074	1140	0	529914
442	1074	1140	1176	0	531054
443	1140	1176	1179	0	532230
444	1176	1179	1163	0	533409
445	1179	1163	1156	0	534572
446	1163	1156	1136	0	535728
447	1156	1136	1132	0	536864
448	1136	1132	1171	0	537996
449	1132	1171	1098	0	539167
450	1171	1098	1155	0	540265
451	1098	1155	1160	0	541420
452	1155	1160	1183	0	542580
453	1160	1183	1155	0	543763
454	1183	1155	1148	0	544918
455	1155	1148	1167	0	546066
456	1148	1167	1160	0	547233
457	1167	1160	1163	0	548393
458	1160	1163	1117	0	549556
459	1163	1117	1078	0	550673
460	1117	1078	1047	0	551751
461	1078	1047	1113	0	552798
462	1047	1113	1167	0	553911
463	1113	1167	1194	0	555078
464	1167	1194	1214	0	556272
465	1194	1214	1207	0	557486
466	1214	1207	1218	0	558693
467	1207	1218	1202	0	559911
468	1218	1202	1194	0	561113
469	1202	1194	1199	0	562307
470	1194	1199	1175	0	563506
471	1199	1175	1117	0	564681
472	1175	1117	1144	0	565798
473	1117	1144	1147	0	566942
474	1144	1147	1141	0	568089
475	1147	1141	1155	0	569230
476	1141	1155	1152	0	570385
477	1155	1152	1121	0	571537
478	1152	1121	1054	0	572658
479	1121	1054	1066	0	573712
480	1054	1066	1097	0	574778
481	1066	1097	1152	0	575875
482	1097	1152	1156	0	577027
483	1152	1156	1136	0	578183
484	1156	1136	1136	0	579319
485	1136	1136	1160	0	580455
486	1136	1160	1085	0	581615
487	1160	1085	1063	0	582700
488	1085	1063	1132	0	583763
489	1063	1132	1152	0	584895
490	1132	1152	1171	0	586047
491	1152	1171	1159	0	587218
492	1171	1159	1098	0	588377
493	1159	1098	1058	0	589475
494	1098	1058	1090	0	590533
495	1058	1090	1136	0	591623
496	1090	1136	1194	0	592759
497	1136	1194	1144	0	593953
498	1194	1144	1066	0	595097
499	1144	1066	1039	0	596163
500	1066	1039	1090	0	597202
501	1039	1090	1128	0	598292
502	1090	1128	1148	0	599420
503	1128	1148	1171	0	600568
504	1148	1171	1160	0	601739
505	1171	1160	1159	0	602899
506	1160	1159	1164	0	604058
507	1159	1164	1120	0	605222
508	1164	1120	1121	0	606342
509	1120	1121	1128	0	607463
510	1121	1128	1070	0	608591
511	1128	1070	1137	0	609661
512	1070	1137	1171	0	610798
513	1137	1171	1198	0	611969
514	1171	1198	1210	0	613167
515	1198	1210	1156	0	614377
516	1210	1156	1121	0	615533
517	1156	1121	1140	0	616654
518	1121	1140	1132	0	617794
519	1140	1132	1074	0	618926
520	1132	1074	1093	0	620000
521	1074	1093	1102	0	621093
522	1093	1102	1120	0	622195
523	1102	1120	1148	0	623315
524	1120	1148	1148	0	624463
525	1148	1148	1144	0	625611
526	1148	1144	1144	0	626755
527	1144	1144	1152	0	627899
528	1144	1152	1109	0	629051
529	1152	1109	1140	0	630160
530	1109	1140	1171	0	631300
531	1140	1171	1179	0	632471
532	1171	1179	1183	0	633650
533	1179	1183	1167	0	634833
534	1183	1167	1132	0	636000
535	1167	1132	1144	0	637132
536	1132	1144	1199	0	638276
537	1144	1199	1159	0	639475
538	1199	1159	1164	0	640634
539	1159	1164	1175	0	641798
540	1164	1175	1171	0	642973
541	1175	1171	1179	0	644144
542	1171	1179	1152	0	645323
543	1179	1152	1151	0	646475
544	1152	1151	1168	0	647626
545	1151	1168	1124	0	648794
546	1168	1124	1148	0	649918
547	1124	1148	1129	0	651066
548	1148	1129	1147	0	652195
549	1129	1147	1160	0	653342
550	1147	1160	1148	0	654502
551	1160	1148	1109	0	655650
552	1148	1109	1113	0	656759
553	1109	1113	1124	0	657872
554	1113	1124	1140	0	658996
555	1124	1140	1156	0	660136
556	1140	1156	1155	0	661292
557	1156	1155	1168	0	662447
558	1155	1168	1046	0	663615
559	1168	1046	1047	0	664661
560	1046	1047	1113	0	665708
561	1047	1113	1187	0	666821
562	1113	1187	1214	0	668008
563	1187	1214	1206	0	669222
564	1214	1206	1175	0	670428
565	1206	1175	1117	0	671603
566	1175	1117	1066	0	672720
567	1117	1066	1078	0	673786
568	1066	1078	1128	0	674864
569	1078	1128	1136	0	675992
570	1128	1136	1148	0	677128
571	1136	1148	1168	0	678276
572	1148	1168	1175	0	679444
573	1168	1175	1194	0	680619
574	1175	1194	1210	0	681813
575	1194	1210	1218	0	683023
576	1210	1218	1226	0	684241
577	1218	1226	1226	0	685467
578	1226	1226	1225	0	686693
579	1226	1225	1222	0	687918
580	1225	1222	1206	0	689140
581	1222	1206	1210	0	690346
582	1206	1210	1211	0	691556
583	1210	1211	1214	0	692767
584	1211	1214	1217	0	693981
585	1214	1217	1207	0	695198
586	1217	1207	1190	0	696405
587	1207	1190	1195	0	697595
588	1190	1195	1210	0	698790
589	1195	1210	1148	0	700000
590	1210	1148	1163	0	701148
591	1148	1163	1179	0	702311
592	1163	1179	1086	0	703490
593	1179	1086	1054	0	704576
594	1086	1054	996	0	705630
595	1054	996	1024	0	706626
596	996	1024	1054	0	707650
597	1024	1054	1098	0	708704
598	1054	1098	1081	0	709802
599	1098	1081	1055	0	710883
600	1081	1055	976	0	711938
601	1055	976	1094	0	712914
602	976	1094	1015	0	714008
603	1094	1015	1078	0	715023
604	1015	1078	1078	0	716101
605	1078	1078	1109	0	717179
606	1078	1109	1089	0	718288
607	1109	1089	1117	0	719377
608	1089	1117	1094	0	720494
609	1117	1094	1105	0	721588
610	1094	1105	1151	0	722693
611	1105	1151	1187	0	723844
612	1151	1187	1191	0	725031
613	1187	1191	1187	0	726222
614	1191	1187	1179	0	727409
615	1187	1179	1182	0	728588
616	1179	1182	1179	0	729770
617	1182	1179	1199	0	730949
618	1179	1199	1120	0	732148
619	1199	1120	1090	0	733268
620	1120	1090	1128	0	734358
621	1090	1128	1156	0	735486
622	1128	1156	1183	0	736642
623	1156	1183	1222	0	737825
624	1183	1222	1218	0	739047
625	1222	1218	1214	0	740265
626	1218	1214	1194	0	741479
627	1214	1194	1183	0	742673
628	1194	1183	1163	0	743856
629	1183	1163	1133	0	745019
630	1163	1133	1116	0	746152
631	1133	1116	1106	0	747268
632	1116	1106	1108	0	748374
633	1106	1108	1106	0	749482
634	1108	1106	1101	0	750588
635	1106	1101	1120	0	751689
636	1101	1120	1164	0	752809
637	1120	1164	1152	0	753973
638	1164	1152	1182	0	755125
639	1152	1182	1207	0	756307
640	1182	1207	1179	0	757514
641	1207	1179	1101	0	758693
642	1179	1101	1159	0	759794
643	1101	1159	1125	0	760953
644	1159	1125	1198	0	762078
645	1125	1198	1191	0	763276
646	1198	1191	1229	0	764467
647	1191	1229	1183	0	765696
648	1229	1183	1284	0	766879
649	1183	1284	1152	0	768163
650	1284	1152	1300	0	769315
651	1152	1300	1268	0	770615
652	1300	1268	1253	0	771883
653	1268	1253	1276	0	773136
654	1253	1276	1269	0	774412
655	1276	1269	1280	0	775681
656	1269	1280	1265	0	776961
657	1280	1265	1253	0	778226
658	1265	1253	1241	0	779479
659	1253	1241	1194	0	780720
660	1241	1194	1187	0	781914
661	1194	1187	1121	0	783101
662	1187	1121	1132	0	784222
663	1121	1132	1164	0	785354
664	1132	1164	1182	0	786518
665	1164	1182	1187	0	787700
666	1182	1187	1117	0	788887
667	1187	1117	1171	0	790004
668	1117	1171	1167	0	791175
669	1171	1167	1113	0	792342
670	1167	1113	1109	0	793455
671	1113	1109	1086	0	794564
672	1109	1086	1120	0	795650
673	1086	1120	1070	0	796770
674	1120	1070	1125	0	797840
675	1070	1125	1148	0	798965
676	1125	1148	1159	0	800113
677	1148	1159	1133	0	801272
678	1159	1133	1136	0	802405
679	1133	1136	1148	0	803541
680	1136	1148	1089	0	804689
681	1148	1089	1117	0	805778
682	1089	1117	1124	0	806895
683	1117	1124	1125	0	808019
684	1124	1125	1144	0	809144
685	1125	1144	1132	0	810288
686	1144	1132	1140	0	811420
687	1132	1140	1129	0	812560
688	1140	1129	1109	0	813689
689	1129	1109	1136	0	814798
690	1109	1136	1124	0	815934
691	1136	1124	1137	0	817058
692	1124	1137	1124	0	818195
693	1137	1124	1097	0	819319
694	1124	1097	1113	0	820416
695	1097	1113	1113	0	821529
696	1113	1113	1113	0	822642
697	1113	1113	1097	0	823755
698	1113	1097	1121	0	824852
699	1097	1121	1116	0	825973
700	1121	1116	1121	0	827089
701	1116	1121	1090	0	828210
702	1121	1090	1035	0	829300
703	1090	1035	1062	0	830335
704	1035	1062	1062	0	831397
705	1062	1062	1094	0	832459
706	1062	1094	1128	0	833553
707	1094	1128	1093	0	834681
708	1128	1093	1098	0	835774
709	1093	1098	1140	0	836872
710	1098	1140	1155	0	838012
711	1140	1155	1109	0	839167
712	1155	1109	1144	0	840276
713	1109	1144	1148	0	841420
714	1144	1148	1109	0	842568
715	1148	1109	1109	0	843677
716	1109	1109	1144	0	844786
717	1109	1144	1159	0	845930
718	1144	1159	1133	0	847089
719	1159	1133	1058	0	848222
720	1133	1058	1101	0	849280
721	1058	1101	1144	0	850381
722	1101	1144	1109	0	851525
723	1144	1109	1117	0	852634
724	1109	1117	1171	0	853751
725	1117	1171	1136	0	854922
726	1171	1136	1156	0	856058
727	1136	1156	1128	0	857214
728	1156	1128	1051	0	858342
729	1128	1051	1051	0	859393
730	1051	1051	1050	0	860444
731	1051	1050	1070	0	861494
732	1050	1070	1090	0	862564
733	1070	1090	1128	0	863654
734	1090	1128	1070	0	864782
735	1128	1070	1074	0	865852
736	1070	1074	1093	0	866926
737	1074	1093	1156	0	868019
738	1093	1156	1144	0	869175
739	1156	1144	1156	0	870319
740	1144	1156	1144	0	871475
741	1156	1144	1148	0	872619
742	1144	1148	1163	0	873767
743	1148	1163	1202	0	874930
744	1163	1202	1187	0	876132
745	1202	1187	1195	0	877319
746	1187	1195	1202	0	878514
747	1195	1202	1198	0	879716
748	1202	1198	1191	0	880914
749	1198	1191	1183	0	882105
750	1191	1183	1179	0	883288
751	1183	1179	1191	0	884467
752	1179	1191	1190	0	885658
753	1191	1190	1187	0	886848
754	1190	1187	1163	0	888035
755	1187	1163	1148	0	889198
756	1163	1148	1129	0	890346
757	1148	1129	1198	0	891475
758	1129	1198	1179	0	892673
759	1198	1179	1156	0	893852
760	1179	1156	1113	0	895008
761	1156	1113	1218	0	896121
762	1113	1218	1151	0	897339
763	1218	1151	1164	0	898490
764	1151	1164	1155	0	899654
765	1164	1155	1140	0	900809
766	1155	1140	1137	0	901949
767	1140	1137	1132	0	903086
768	1137	1132	1128	0	904218
769	1132	1128	1129	0	905346
770	1128	1129	1124	0	906475
771	1129	1124	1152	0	907599
772	1124	1152	1097	0	908751
773	1152	1097	1148	0	909848
774	1097	1148	1129	0	910996
775	1148	1129	1105	0	912125
776	1129	1105	1112	0	913230
777	1105	1112	1117	0	914342
778	1112	1117	1082	0	915459
779	1117	1082	1140	0	916541
780	1082	1140	1132	0	917681
781	1140	1132	1074	0	918813
782	1132	1074	1059	0	919887
783	1074	1059	1054	0	920946
784	1059	1054	1074	0	922000
785	1054	1074	1128	0	923074
786	1074	1128	1109	0	924202
787	1128	1109	1121	0	925311
788	1109	1121	1117	0	926432
789	1121	1117	1132	0	927549
790	1117	1132	1163	0	928681
791	1132	1163	1113	0	929844
792	1163	1113	1117	0	930957
793	1113	1117	1241	0	932074
794	1117	1241	1218	0	933315
795	1241	1218	1175	0	934533
796	1218	1175	1101	0	935708
797	1175	1101	1090	0	936809
798	1101	1090	1124	0	937899
799	1090	1124	1168	0	939023
800	1124	1168	1163	0	940191
801	1168	1163	1136	0	941354
802	1163	1136	1090	0	942490
803	1136	1090	1132	0	943580
804	1090	1132	1148	0	944712
805	1132	1148	1128	0	945860
806	1148	1128	1125	0	946988
807	1128	1125	1109	0	948113
808	1125	1109	537	0	949222
809	1109	537	1564	1	949759
810	537	1564	1097	0	951323
811	1564	1097	1086	0	952420
812	1097	1086	1155	0	953506
813	1086	1155	1168	0	954661
814	1155	1168	1152	0	955829
815	1168	1152	1155	0	956981
816	1152	1155	1117	0	958136
817	1155	1117	1086	0	959253
818	1117	1086	1058	0	960339
819	1086	1058	1082	0	961397
820	1058	1082	1039	0	962479
821	1082	1039	1073	0	963518
822	1039	1073	1109	0	964591
823	1073	1109	1121	0	965700
824	1109	1121	1144	0	966821
825	1121	1144	1113	0	967965
826	1144	1113	1140	0	969078
827	1113	1140	1089	0	970218
828	1140	1089	1144	0	971307
829	1089	1144	1148	0	972451
830	1144	1148	1144	0	973599
831	1148	1144	1179	0	974743
832	1144	1179	1199	0	975922
833	1179	1199	1186	0	977121
834	1199	1186	1179	0	978307
835	1186	1179	1059	0	979486
836	1179	1059	1081	0	980545
837	1059	1081	1156	0	981626
838	1081	1156	1160	0	982782
839	1156	1160	1155	0	983942
840	1160	1155	1171	0	985097
841	1155	1171	1168	0	986268
842	1171	1168	1175	0	987436
843	1168	1175	1163	0	988611
844	1175	1163	1133	0	989774
845	1163	1133	1112	0	990907
846	1133	1112	1164	0	992019
847	1112	1164	1054	0	993183
848	1164	1054	1067	0	994237
849	1054	1067	1077	0	995304
850	1067	1077	1137	0	996381
851	1077	1137	1175	0	997518
852	1137	1175	1182	0	998693
853	1175	1182	1125	0	999875
854	1182	1125	1023	0	1001000
855	1125	1023	1016	0	1002023
856	1023	1016	1105	0	1003039
857	1016	1105	1187	0	1004144
858	1105	1187	1214	0	1005331
859	1187	1214	1214	0	1006545
860	1214	1214	1171	0	1007759
861	1214	1171	1198	0	1008930
862	1171	1198	1214	0	1010128
863	1198	1214	1226	0	1011342
864	1214	1226	1210	0	1012568
865	1226	1210	1183	0	1013778
866	1210	1183	1113	0	1014961
867	1183	1113	1097	0	1016074
868	1113	1097	1074	0	1017171
869	1097	1074	1082	0	1018245
870	1074	1082	1140	0	1019327
871	1082	1140	1074	0	1020467
872	1140	1074	1039	0	1021541
873	1074	1039	1105	0	1022580
