i-1	i+0	i+1	Filter
1047	1058	1082	0
1058	1082	1078	0
1082	1078	1043	0
1078	1043	1000	0
1043	1000	984	0
1000	984	973	0
984	973	949	0
973	949	977	0
949	977	1000	0
977	1000	1012	0
1000	1012	1027	0
1012	1027	1043	0
1027	1043	1023	0
1043	1023	1039	0
1023	1039	1027	0
1039	1027	1016	0
1027	1016	1031	0
1016	1031	1012	0
1031	1012	1035	0
1012	1035	1035	0
1035	1035	988	0
1035	988	1035	0
988	1035	1086	0
1035	1086	1124	0
1086	1124	1121	0
1124	1121	1112	0
1121	1112	1078	0
1112	1078	1051	0
1078	1051	1008	0
1051	1008	1011	0
1008	1011	1008	0
1011	1008	1020	0
1008	1020	1046	0
1020	1046	1008	0
1046	1008	1031	0
1008	1031	1031	0
1031	1031	1035	0
1031	1035	1028	0
1035	1028	1023	0
1028	1023	1012	0
1023	1012	1015	0
1012	1015	1004	0
1015	1004	1000	0
1004	1000	965	0
1000	965	973	0
965	973	973	0
973	973	949	0
973	949	899	0
949	899	875	0
899	875	856	0
875	856	841	0
856	841	832	0
841	832	849	0
832	849	887	0
849	887	973	0
887	973	1031	0
973	1031	1058	0
1031	1058	1078	0
1058	1078	1074	0
1078	1074	1070	0
1074	1070	1054	0
1070	1054	1032	0
1054	1032	1007	0
1032	1007	1004	0
1007	1004	1004	0
1004	1004	1000	0
1004	1000	1012	0
1000	1012	1015	0
1012	1015	1035	0
1015	1035	549	0
1035	549	490	1
549	490	1090	2
490	1090	513	0
1090	513	495	1
513	495	1000	2
495	1000	941	0
1000	941	992	0
941	992	1074	0
992	1074	1113	0
1074	1113	1125	0
1113	1125	1101	0
1125	1101	1097	0
1101	1097	1078	0
1097	1078	1054	0
1078	1054	1051	0
1054	1051	1039	0
1051	1039	1031	0
1039	1031	1047	0
1031	1047	1058	0
1047	1058	1058	0
1058	1058	1078	0
1058	1078	1063	0
1078	1063	1042	0
1063	1042	1047	0
1042	1047	1051	0
1047	1051	1011	0
1051	1011	996	0
1011	996	549	0
996	549	525	1
549	525	864	2
525	864	946	0
864	946	914	0
946	914	907	0
914	907	934	0
907	934	929	0
934	929	938	0
929	938	942	0
938	942	984	0
942	984	1016	0
984	1016	1008	0
1016	1008	1019	0
1008	1019	1027	0
1019	1027	1016	0
1027	1016	1023	0
1016	1023	1043	0
1023	1043	1047	0
1043	1047	552	0
1047	552	491	1
552	491	1062	2
491	1062	1070	0
1062	1070	545	0
1070	545	502	1
545	502	1136	2
502	1136	1105	0
1136	1105	568	0
1105	568	513	1
568	513	1129	2
513	1129	1074	0
1129	1074	1062	0
1074	1062	1070	0
1062	1070	572	0
1070	572	502	1
572	502	1051	2
502	1051	1070	0
1051	1070	502	0
1070	502	498	1
502	498	992	2
498	992	498	0
992	498	1416	1
498	1416	541	2
1416	541	1296	1
541	1296	572	2
1296	572	1206	1
572	1206	572	2
1206	572	1214	1
572	1214	611	2
1214	611	1163	1
611	1163	829	2
1163	829	845	0
829	845	840	0
845	840	864	0
840	864	848	0
864	848	876	0
848	876	875	0
876	875	903	0
875	903	906	0
903	906	923	0
906	923	949	0
923	949	942	0
949	942	968	0
942	968	969	0
968	969	965	0
969	965	965	0
965	965	1012	0
965	1012	1031	0
1012	1031	1027	0
1031	1027	1039	0
1027	1039	1039	0
1039	1039	1027	0
1039	1027	993	0
1027	993	1000	0
993	1000	1039	0
1000	1039	1070	0
1039	1070	1070	0
1070	1070	1019	0
1070	1019	1047	0
1019	1047	1039	0
1047	1039	1031	0
1039	1031	1078	0
1031	1078	1120	0
1078	1120	1101	0
1120	1101	1148	0
1101	1148	1136	0
1148	1136	1160	0
1136	1160	1171	0
1160	1171	1117	0
1171	1117	1128	0
1117	1128	1113	0
1128	1113	1125	0
1113	1125	1120	0
1125	1120	1160	0
1120	1160	1155	0
1160	1155	1199	0
1155	1199	1148	0
1199	1148	1159	0
1148	1159	1160	0
1159	1160	1183	0
1160	1183	1198	0
1183	1198	1249	0
1198	1249	1222	0
1249	1222	1261	0
1222	1261	1249	0
1261	1249	1253	0
1249	1253	1202	0
1253	1202	1230	0
1202	1230	1175	0
1230	1175	1194	0
1175	1194	1210	0
1194	1210	1242	0
1210	1242	1241	0
1242	1241	1206	0
1241	1206	1167	0
1206	1167	1160	0
1167	1160	1163	0
1160	1163	1164	0
1163	1164	1155	0
1164	1155	1152	0
1155	1152	1206	0
1152	1206	1191	0
1206	1191	1152	0
1191	1152	1116	0
1152	1116	1125	0
1116	1125	1105	0
1125	1105	1125	0
1105	1125	1140	0
1125	1140	1124	0
1140	1124	1129	0
1124	1129	1124	0
1129	1124	1125	0
1124	1125	1132	0
1125	1132	1140	0
1132	1140	1121	0
1140	1121	1147	0
1121	1147	1121	0
1147	1121	1156	0
1121	1156	1140	0
1156	1140	1128	0
1140	1128	1109	0
1128	1109	1101	0
1109	1101	1094	0
1101	1094	1097	0
1094	1097	1121	0
1097	1121	1109	0
1121	1109	1093	0
1109	1093	1086	0
1093	1086	1093	0
1086	1093	1097	0
1093	1097	1121	0
1097	1121	1082	0
1121	1082	1070	0
1082	1070	1089	0
1070	1089	560	0
1089	560	1456	1
560	1456	502	2
1456	502	1323	1
502	1323	490	2
1323	490	1249	1
490	1249	490	2
1249	490	1222	1
490	1222	510	2
1222	510	1210	1
510	1210	533	2
1210	533	494	1
533	494	591	3
494	591	1257	2
591	1257	491	0
1257	491	1404	1
491	1404	541	2
1404	541	1346	1
541	1346	487	2
1346	487	1334	1
487	1334	483	2
1334	483	1311	1
483	1311	487	2
1311	487	1260	1
487	1260	498	2
1260	498	1242	1
498	1242	490	2
1242	490	1276	1
490	1276	490	2
1276	490	1292	1
490	1292	490	2
1292	490	1296	1
490	1296	498	2
1296	498	1276	1
498	1276	499	2
1276	499	1315	1
499	1315	494	2
1315	494	1327	1
494	1327	498	2
1327	498	1315	1
498	1315	926	2
1315	926	922	0
926	922	1004	0
922	1004	1105	0
1004	1105	1230	0
1105	1230	1225	0
1230	1225	1210	0
1225	1210	1133	0
1210	1133	1128	0
1133	1128	1074	0
1128	1074	1074	0
1074	1074	1039	0
1074	1039	1019	0
1039	1019	1004	0
1019	1004	993	0
1004	993	1011	0
993	1011	981	0
1011	981	949	0
981	949	950	0
949	950	976	0
950	976	961	0
976	961	958	0
961	958	964	0
958	964	934	0
964	934	923	0
934	923	1000	0
923	1000	1011	0
1000	1011	996	0
1011	996	1051	0
996	1051	1113	0
1051	1113	1089	0
1113	1089	1101	0
1089	1101	1117	0
1101	1117	1101	0
1117	1101	1098	0
1101	1098	1093	0
1098	1093	1086	0
1093	1086	1081	0
1086	1081	1059	0
1081	1059	1054	0
1059	1054	1035	0
1054	1035	584	0
1035	584	1447	1
584	1447	557	2
1447	557	1404	1
557	1404	553	2
1404	553	1331	1
553	1331	918	2
1331	918	949	0
918	949	1028	0
949	1028	1124	0
1028	1124	1292	0
1124	1292	1319	0
1292	1319	1342	0
1319	1342	1253	0
1342	1253	1242	0
1253	1242	1167	0
1242	1167	1152	0
1167	1152	1128	0
1152	1128	1121	0
1128	1121	1132	0
1121	1132	615	0
1132	615	506	1
615	506	470	2
506	470	518	1
470	518	1136	2
518	1136	518	0
1136	518	1494	1
518	1494	541	2
1494	541	1373	1
541	1373	502	2
1373	502	1307	1
502	1307	491	2
1307	491	1292	1
491	1292	505	2
1292	505	1257	1
505	1257	494	2
1257	494	1269	1
494	1269	490	2
1269	490	1280	1
490	1280	494	2
1280	494	1277	1
494	1277	525	2
1277	525	1272	1
525	1272	872	2
1272	872	1031	0
872	1031	1136	0
1031	1136	1277	0
1136	1277	1288	0
1277	1288	1319	0
1288	1319	1249	0
1319	1249	1225	0
1249	1225	1199	0
1225	1199	1210	0
1199	1210	1233	0
1210	1233	1179	0
1233	1179	1199	0
1179	1199	1175	0
1199	1175	1187	0
1175	1187	1167	0
1187	1167	1171	0
1167	1171	1183	0
1171	1183	1167	0
1183	1167	1187	0
1167	1187	1206	0
1187	1206	1203	0
1206	1203	1155	0
1203	1155	1152	0
1155	1152	1179	0
1152	1179	1171	0
1179	1171	1199	0
1171	1199	1210	0
1199	1210	1218	0
1210	1218	1190	0
1218	1190	1199	0
1190	1199	1148	0
1199	1148	1151	0
1148	1151	1121	0
1151	1121	1097	0
1121	1097	1144	0
1097	1144	1133	0
1144	1133	1179	0
1133	1179	1120	0
1179	1120	1148	0
1120	1148	1125	0
1148	1125	1128	0
1125	1128	1132	0
1128	1132	1125	0
1132	1125	1124	0
1125	1124	1117	0
1124	1117	1128	0
1117	1128	1094	0
1128	1094	580	0
1094	580	1459	1
580	1459	529	2
1459	529	1358	1
529	1358	502	2
1358	502	1276	1
502	1276	494	2
1276	494	1245	1
494	1245	498	2
1245	498	1234	1
498	1234	498	2
1234	498	1272	1
498	1272	494	2
1272	494	1304	1
494	1304	494	2
1304	494	1319	1
494	1319	494	2
1319	494	1343	1
494	1343	494	2
1343	494	1358	1
494	1358	498	2
1358	498	1346	1
498	1346	494	2
1346	494	1366	1
494	1366	494	2
1366	494	1354	1
494	1354	502	2
1354	502	1319	1
502	1319	495	2
1319	495	1338	1
495	1338	502	2
1338	502	1350	1
502	1350	498	2
1350	498	1362	1
498	1362	506	2
1362	506	1335	1
506	1335	506	2
1335	506	1326	1
506	1326	502	2
1326	502	1323	1
502	1323	491	2
1323	491	1323	1
491	1323	525	2
1323	525	1253	1
525	1253	541	2
1253	541	1171	1
541	1171	548	2
1171	548	1160	1
548	1160	556	2
1160	556	1160	1
556	1160	860	2
1160	860	801	0
860	801	818	0
801	818	856	0
818	856	902	0
856	902	961	0
902	961	1012	0
961	1012	1035	0
1012	1035	1023	0
1035	1023	1012	0
1023	1012	1008	0
1012	1008	984	0
1008	984	930	0
984	930	903	0
930	903	887	0
903	887	864	0
887	864	864	0
864	864	844	0
864	844	841	0
844	841	844	0
841	844	840	0
844	840	849	0
840	849	840	0
849	840	852	0
840	852	876	0
852	876	864	0
876	864	871	0
864	871	876	0
871	876	871	0
876	871	887	0
871	887	907	0
887	907	887	0
907	887	911	0
887	911	895	0
911	895	875	0
895	875	883	0
875	883	864	0
883	864	837	0
864	837	836	0
837	836	814	0
836	814	793	0
814	793	798	0
793	798	778	0
798	778	755	0
778	755	767	0
755	767	751	0
767	751	762	0
751	762	747	0
762	747	755	0
747	755	775	0
755	775	770	0
775	770	790	0
770	790	797	0
790	797	806	0
797	806	809	0
806	809	810	0
809	810	805	0
810	805	809	0
805	809	806	0
809	806	801	0
806	801	806	0
801	806	798	0
806	798	789	0
798	789	794	0
789	794	810	0
794	810	821	0
810	821	821	0
821	821	836	0
821	836	817	0
836	817	821	0
817	821	821	0
821	821	817	0
821	817	821	0
817	821	818	0
821	818	828	0
818	828	829	0
828	829	825	0
829	825	829	0
825	829	813	0
829	813	809	0
813	809	810	0
809	810	801	0
810	801	798	0
801	798	794	0
798	794	797	0
794	797	790	0
797	790	782	0
790	782	794	0
782	794	790	0
794	790	782	0
790	782	802	0
782	802	801	0
802	801	806	0
801	806	805	0
806	805	806	0
805	806	801	0
806	801	798	0
801	798	801	0
798	801	794	0
801	794	802	0
794	802	778	0
802	778	794	0
778	794	790	0
794	790	801	0
790	801	790	0
801	790	778	0
790	778	798	0
778	798	798	0
798	798	778	0
798	778	797	0
778	797	806	0
797	806	801	0
806	801	802	0
801	802	802	0
802	802	797	0
802	797	588	0
797	588	961	1
588	961	510	2
961	510	1085	1
510	1085	487	2
1085	487	1062	1
487	1062	525	2
1062	525	961	1
525	961	518	2
961	518	902	1
518	902	677	2
902	677	677	0
677	677	697	0
677	697	728	0
697	728	758	0
728	758	767	0
758	767	778	0
767	778	732	0
778	732	747	0
732	747	735	0
747	735	728	0
735	728	720	0
728	720	723	0
720	723	724	0
723	724	716	0
724	716	533	0
716	533	922	1
533	922	494	2
922	494	969	1
494	969	518	2
969	518	910	1
518	910	526	2
910	526	863	1
526	863	506	2
863	506	825	1
506	825	646	2
825	646	627	0
646	627	653	0
627	653	650	0
653	650	685	0
650	685	692	0
685	692	440	0
692	440	397	1
440	397	1183	3
397	1183	471	2
1183	471	930	1
471	930	653	2
930	653	639	0
653	639	509	0
639	509	817	1
509	817	463	2
817	463	860	1
463	860	498	2
860	498	825	1
498	825	635	2
825	635	642	0
635	642	645	0
642	645	662	0
645	662	591	0
662	591	498	0
591	498	495	0
498	495	579	0
495	579	1016	0
579	1016	451	0
1016	451	1020	1
451	1020	482	2
1020	482	961	1
482	961	510	2
961	510	879	1
510	879	510	2
879	510	848	1
510	848	498	2
848	498	853	1
498	853	498	2
853	498	836	1
498	836	487	2
836	487	844	1
487	844	525	2
844	525	841	1
525	841	482	2
841	482	876	1
482	876	502	2
876	502	867	1
502	867	498	2
867	498	868	1
498	868	510	2
868	510	836	1
510	836	506	2
836	506	837	1
506	837	517	2
837	517	821	1
517	821	518	2
821	518	813	1
518	813	506	2
813	506	840	1
506	840	506	2
840	506	845	1
506	845	498	2
845	498	856	1
498	856	525	2
856	525	837	1
525	837	482	2
837	482	883	1
482	883	518	2
883	518	852	1
518	852	494	2
852	494	887	1
494	887	506	2
887	506	872	1
506	872	521	2
872	521	833	1
521	833	517	2
833	517	814	1
517	814	509	2
814	509	829	1
509	829	533	2
829	533	794	1
533	794	506	2
794	506	829	1
506	829	521	2
829	521	798	1
521	798	521	2
798	521	829	1
521	829	685	2
829	685	661	0
685	661	720	0
661	720	708	0
720	708	743	0
708	743	755	0
743	755	782	0
755	782	775	0
782	775	797	0
775	797	771	0
797	771	739	0
771	739	735	0
739	735	712	0
735	712	728	0
712	728	739	0
728	739	759	0
739	759	763	0
759	763	786	0
763	786	782	0
786	782	759	0
782	759	774	0
759	774	790	0
774	790	801	0
790	801	814	0
801	814	801	0
814	801	786	0
801	786	837	0
786	837	825	0
837	825	844	0
825	844	856	0
844	856	891	0
856	891	876	0
891	876	891	0
876	891	867	0
891	867	852	0
867	852	860	0
852	860	864	0
860	864	860	0
864	860	883	0
860	883	891	0
883	891	888	0
891	888	895	0
888	895	863	0
895	863	841	0
863	841	809	0
841	809	934	0
809	934	953	0
934	953	965	0
953	965	973	0
965	973	949	0
973	949	930	0
949	930	950	0
930	950	926	0
950	926	918	0
926	918	942	0
918	942	941	0
942	941	934	0
941	934	950	0
934	950	934	0
950	934	941	0
934	941	942	0
941	942	938	0
942	938	1004	0
938	1004	988	0
1004	988	988	0
988	988	988	0
988	988	1000	0
988	1000	993	0
1000	993	945	0
993	945	526	0
945	526	1319	1
526	1319	548	2
1319	548	1183	1
548	1183	841	2
1183	841	840	0
841	840	953	0
840	953	1047	0
953	1047	1074	0
1047	1074	1105	0
1074	1105	1117	0
1105	1117	1078	0
1117	1078	1066	0
1078	1066	1046	0
1066	1046	985	0
1046	985	965	0
985	965	938	0
965	938	914	0
938	914	910	0
914	910	938	0
910	938	934	0
938	934	961	0
934	961	934	0
961	934	926	0
934	926	1000	0
926	1000	1012	0
1000	1012	1043	0
1012	1043	1042	0
1043	1042	1012	0
1042	1012	1000	0
1012	1000	946	0
1000	946	533	0
946	533	1350	1
533	1350	583	2
1350	583	1246	1
583	1246	879	2
1246	879	907	0
879	907	1050	0
907	1050	1109	0
1050	1109	1167	0
1109	1167	1214	0
1167	1214	1183	0
1214	1183	1195	0
1183	1195	1109	0
1195	1109	1070	0
1109	1070	1050	0
1070	1050	1016	0
1050	1016	1000	0
1016	1000	1031	0
1000	1031	1074	0
1031	1074	1117	0
1074	1117	1136	0
1117	1136	1148	0
1136	1148	1144	0
1148	1144	1117	0
1144	1117	537	0
1117	537	1486	1
537	1486	572	2
1486	572	1233	1
572	1233	825	2
1233	825	790	0
825	790	782	0
790	782	817	0
782	817	946	0
817	946	1047	0
946	1047	1085	0
1047	1085	1117	0
1085	1117	1121	0
1117	1121	1101	0
1121	1101	1081	0
1101	1081	1051	0
1081	1051	1074	0
1051	1074	1089	0
1074	1089	1078	0
1089	1078	1098	0
1078	1098	1108	0
1098	1108	1102	0
1108	1102	1070	0
1102	1070	1066	0
1070	1066	1074	0
1066	1074	564	0
1074	564	1447	1
564	1447	584	2
1447	584	1276	1
584	1276	549	2
1276	549	1222	1
549	1222	564	2
1222	564	1214	1
564	1214	556	2
1214	556	1214	1
556	1214	572	2
1214	572	1226	1
572	1226	879	2
1226	879	950	0
879	950	996	0
950	996	1035	0
996	1035	1058	0
1035	1058	1094	0
1058	1094	1081	0
1094	1081	1063	0
1081	1063	1031	0
1063	1031	1004	0
1031	1004	984	0
1004	984	950	0
984	950	922	0
950	922	903	0
922	903	906	0
903	906	557	0
906	557	1202	1
557	1202	840	2
1202	840	849	0
840	849	529	0
849	529	1214	1
529	1214	556	2
1214	556	1121	1
556	1121	568	2
1121	568	1117	1
568	1117	541	2
1117	541	1140	1
541	1140	560	2
1140	560	1121	1
560	1121	564	2
1121	564	1140	1
564	1140	556	2
1140	556	1148	1
556	1148	607	2
1148	607	1093	1
607	1093	584	2
1093	584	1059	1
584	1059	552	2
1059	552	1082	1
552	1082	595	2
1082	595	988	1
595	988	779	2
988	779	778	0
779	778	797	0
778	797	849	0
797	849	521	0
849	521	1284	1
521	1284	533	2
1284	533	1230	1
533	1230	852	2
1230	852	848	0
852	848	864	0
848	864	895	0
864	895	914	0
895	914	965	0
914	965	1004	0
965	1004	1012	0
1004	1012	992	0
1012	992	981	0
992	981	961	0
981	961	938	0
961	938	906	0
938	906	868	0
906	868	868	0
868	868	840	0
868	840	829	0
840	829	856	0
829	856	860	0
856	860	867	0
860	867	895	0
867	895	884	0
895	884	902	0
884	902	915	0
902	915	918	0
915	918	926	0
918	926	915	0
926	915	922	0
915	922	895	0
922	895	871	0
895	871	856	0
871	856	833	0
856	833	825	0
833	825	848	0
825	848	833	0
848	833	813	0
833	813	825	0
813	825	809	0
825	809	798	0
809	798	786	0
798	786	782	0
786	782	767	0
782	767	762	0
767	762	759	0
762	759	751	0
759	751	759	0
751	759	743	0
759	743	739	0
743	739	743	0
739	743	744	0
743	744	739	0
744	739	731	0
739	731	720	0
731	720	712	0
720	712	736	0
712	736	723	0
736	723	724	0
723	724	728	0
724	728	716	0
728	716	720	0
716	720	723	0
720	723	720	0
723	720	720	0
720	720	732	0
720	732	727	0
732	727	712	0
727	712	708	0
712	708	716	0
708	716	712	0
716	712	712	0
712	712	705	0
712	705	712	0
705	712	727	0
712	727	720	0
727	720	720	0
720	720	728	0
720	728	723	0
728	723	724	0
723	724	720	0
724	720	720	0
720	720	716	0
720	716	708	0
716	708	716	0
708	716	735	0
716	735	712	0
735	712	732	0
712	732	728	0
732	728	727	0
728	727	724	0
727	724	728	0
724	728	735	0
728	735	735	0
735	735	724	0
735	724	751	0
724	751	751	0
751	751	747	0
751	747	755	0
747	755	759	0
755	759	759	0
759	759	774	0
759	774	759	0
774	759	751	0
759	751	770	0
751	770	759	0
770	759	759	0
759	759	751	0
759	751	782	0
751	782	758	0
782	758	763	0
758	763	763	0
763	763	766	0
763	766	763	0
766	763	762	0
763	762	755	0
762	755	759	0
755	759	755	0
759	755	747	0
755	747	743	0
747	743	751	0
743	751	743	0
751	743	732	0
743	732	739	0
732	739	743	0
739	743	728	0
743	728	735	0
728	735	728	0
735	728	728	0
728	728	735	0
728	735	720	0
735	720	731	0
720	731	716	0
731	716	701	0
716	701	692	0
701	692	701	0
692	701	685	0
701	685	673	0
685	673	677	0
673	677	661	0
677	661	677	0
661	677	666	0
677	666	673	0
666	673	525	0
673	525	876	1
525	876	459	2
876	459	934	1
459	934	494	2
934	494	887	1
494	887	455	2
887	455	887	1
455	887	510	2
887	510	798	1
510	798	490	2
798	490	802	1
490	802	490	2
802	490	774	1
490	774	494	2
774	494	782	1
494	782	460	2
782	460	805	1
460	805	483	2
805	483	770	1
483	770	471	2
770	471	770	1
471	770	498	2
770	498	740	1
498	740	494	2
740	494	747	1
494	747	490	2
747	490	739	1
490	739	487	2
739	487	735	1
487	735	603	2
735	603	607	0
603	607	506	0
607	506	739	1
506	739	483	2
739	483	755	1
483	755	471	2
755	471	770	1
471	770	490	2
770	490	740	1
490	740	498	2
740	498	731	1
498	731	463	2
731	463	763	1
463	763	603	2
763	603	599	0
603	599	490	0
599	490	724	1
490	724	471	2
724	471	759	1
471	759	459	2
759	459	759	1
459	759	607	2
759	607	611	0
607	611	521	0
611	521	731	1
521	731	475	2
731	475	786	1
475	786	487	2
786	487	786	1
487	786	478	2
786	478	786	1
478	786	494	2
786	494	763	1
494	763	490	2
763	490	759	1
490	759	490	2
759	490	767	1
490	767	607	2
767	607	618	0
607	618	487	0
618	487	813	1
487	813	459	2
813	459	852	1
459	852	498	2
852	498	806	1
498	806	498	2
806	498	782	1
498	782	490	2
782	490	779	1
490	779	513	2
779	513	736	1
513	736	513	2
736	513	736	1
513	736	494	2
736	494	755	1
494	755	482	2
755	482	786	1
482	786	467	2
786	467	786	1
467	786	482	2
786	482	783	1
482	783	486	2
783	486	755	1
486	755	475	2
755	475	778	1
475	778	509	2
778	509	763	1
509	763	510	2
763	510	766	1
510	766	498	2
766	498	771	1
498	771	513	2
771	513	751	1
513	751	518	2
751	518	747	1
518	747	475	2
747	475	782	1
475	782	475	2
782	475	774	1
475	774	486	2
774	486	767	1
486	767	494	2
767	494	735	1
494	735	518	2
735	518	712	1
518	712	494	2
712	494	739	1
494	739	487	2
739	487	755	1
487	755	490	2
755	490	728	1
490	728	486	2
728	486	739	1
486	739	506	2
739	506	700	1
506	700	491	2
700	491	712	1
491	712	490	2
712	490	697	1
490	697	498	2
697	498	700	1
498	700	494	2
700	494	701	1
494	701	482	2
701	482	712	1
482	712	436	2
712	436	755	1
436	755	486	2
755	486	701	1
486	701	474	2
701	474	705	1
474	705	466	2
705	466	713	1
466	713	463	2
713	463	716	1
463	716	587	2
716	587	592	0
587	592	599	0
592	599	599	0
599	599	619	0
599	619	634	0
619	634	622	0
634	622	650	0
622	650	638	0
650	638	658	0
638	658	658	0
658	658	653	0
658	653	658	0
653	658	654	0
658	654	645	0
654	645	646	0
645	646	646	0
646	646	673	0
646	673	693	0
673	693	681	0
693	681	693	0
681	693	665	0
693	665	685	0
665	685	681	0
685	681	673	0
681	673	704	0
673	704	701	0
704	701	704	0
701	704	704	0
704	704	689	0
704	689	704	0
689	704	689	0
704	689	696	0
689	696	716	0
696	716	705	0
716	705	715	0
705	715	705	0
715	705	723	0
705	723	705	0
723	705	700	0
705	700	708	0
700	708	697	0
708	697	689	0
697	689	692	0
689	692	704	0
692	704	697	0
704	697	685	0
697	685	704	0
685	704	685	0
704	685	689	0
685	689	681	0
689	681	692	0
681	692	677	0
692	677	685	0
677	685	681	0
685	681	689	0
681	689	669	0
689	669	685	0
669	685	673	0
685	673	657	0
673	657	670	0
657	670	653	0
670	653	674	0
653	674	665	0
674	665	681	0
665	681	657	0
681	657	674	0
657	674	673	0
674	673	673	0
673	673	673	0
673	673	681	0
673	681	681	0
681	681	677	0
681	677	673	0
677	673	689	0
673	689	681	0
689	681	688	0
681	688	689	0
688	689	693	0
689	693	696	0
693	696	693	0
696	693	681	0
693	681	689	0
