index	i-1	i+0	i+1	Filter	Time
137	673	653	662	0	95770
138	653	662	673	0	96432
139	662	673	724	0	97105
140	673	724	770	0	97829
141	724	770	782	0	98599
142	770	782	775	0	99381
143	782	775	766	0	100156
144	775	766	739	0	100922
145	766	739	705	0	101661
146	739	705	681	0	102366
147	705	681	665	0	103047
148	681	665	673	0	103712
149	665	673	666	0	104385
150	673	666	673	0	105051
151	666	673	657	0	105724
152	673	657	666	0	106381
153	657	666	669	0	107047
154	666	669	685	0	107716
155	669	685	724	0	108401
156	685	724	774	0	109125
157	724	774	809	0	109899
158	774	809	774	0	110708
159	809	774	775	0	111482
160	774	775	770	0	112257
161	775	770	736	0	113027
162	770	736	696	0	113763
163	736	696	673	0	114459
164	696	673	658	0	115132
165	673	658	661	0	115790
166	658	661	674	0	116451
167	661	674	684	0	117125
168	674	684	705	0	117809
169	684	705	731	0	118514
170	705	731	743	0	119245
171	731	743	740	0	119988
172	743	740	747	0	120728
173	740	747	755	0	121475
174	747	755	751	0	122230
175	755	751	743	0	122981
176	751	743	743	0	123724
177	743	743	751	0	124467
178	743	751	743	0	125218
179	751	743	751	0	125961
180	743	751	747	0	126712
181	751	747	755	0	127459
182	747	755	747	0	128214
183	755	747	739	0	128961
184	747	739	724	0	129700
185	739	724	716	0	130424
186	724	716	712	0	131140
187	716	712	728	0	131852
188	712	728	731	0	132580
189	728	731	751	0	133311
190	731	751	736	0	134062
191	751	736	720	0	134798
192	736	720	731	0	135518
193	720	731	735	0	136249
194	731	735	728	0	136984
195	735	728	720	0	137712
196	728	720	731	0	138432
197	720	731	740	0	139163
198	731	740	731	0	139903
199	740	731	708	0	140634
200	731	708	701	0	141342
201	708	701	712	0	142043
202	701	712	692	0	142755
203	712	692	705	0	143447
204	692	705	700	0	144152
205	705	700	689	0	144852
206	700	689	696	0	145541
207	689	696	685	0	146237
208	696	685	681	0	146922
209	685	681	689	0	147603
210	681	689	712	0	148292
211	689	712	731	0	149004
212	712	731	751	0	149735
213	731	751	775	0	150486
214	751	775	790	0	151261
215	775	790	793	0	152051
216	790	793	798	0	152844
217	793	798	782	0	153642
218	798	782	747	0	154424
219	782	747	740	0	155171
220	747	740	727	0	155911
221	740	727	712	0	156638
222	727	712	704	0	157350
223	712	704	701	0	158054
224	704	701	708	0	158755
225	701	708	708	0	159463
226	708	708	724	0	160171
227	708	724	739	0	160895
228	724	739	747	0	161634
229	739	747	747	0	162381
230	747	747	751	0	163128
231	747	751	767	0	163879
232	751	767	759	0	164646
233	767	759	758	0	165405
234	759	758	763	0	166163
235	758	763	751	0	166926
236	763	751	743	0	167677
237	751	743	732	0	168420
238	743	732	723	0	169152
239	732	723	724	0	169875
240	723	724	728	0	170599
241	724	728	743	0	171327
242	728	743	751	0	172070
243	743	751	743	0	172821
244	751	743	759	0	173564
245	743	759	724	0	174323
246	759	724	735	0	175047
247	724	735	743	0	175782
248	735	743	720	0	176525
249	743	720	732	0	177245
250	720	732	735	0	177977
251	732	735	728	0	178712
252	735	728	716	0	179440
253	728	716	723	0	180156
254	716	723	728	0	180879
255	723	728	720	0	181607
256	728	720	720	0	182327
257	720	720	735	0	183047
258	720	735	739	0	183782
259	735	739	747	0	184521
260	739	747	771	0	185268
261	747	771	770	0	186039
262	771	770	779	0	186809
263	770	779	762	0	187588
264	779	762	763	0	188350
265	762	763	762	0	189113
266	763	762	759	0	189875
267	762	759	743	0	190634
268	759	743	732	0	191377
269	743	732	704	0	192109
270	732	704	716	0	192813
271	704	716	724	0	193529
272	716	724	735	0	194253
273	724	735	763	0	194988
274	735	763	782	0	195751
275	763	782	786	0	196533
276	782	786	782	0	197319
277	786	782	778	0	198101
278	782	778	759	0	198879
279	778	759	763	0	199638
280	759	763	759	0	200401
281	763	759	754	0	201160
282	759	754	728	0	201914
283	754	728	728	0	202642
284	728	728	719	0	203370
285	728	719	732	0	204089
286	719	732	735	0	204821
287	732	735	740	0	205556
288	735	740	747	0	206296
289	740	747	751	0	207043
290	747	751	755	0	207794
291	751	755	762	0	208549
292	755	762	747	0	209311
293	762	747	751	0	210058
294	747	751	751	0	210809
295	751	751	744	0	211560
296	751	744	735	0	212304
297	744	735	735	0	213039
298	735	735	724	0	213774
299	735	724	728	0	214498
300	724	728	720	0	215226
301	728	720	704	0	215946
302	720	704	685	0	216650
303	704	685	681	0	217335
304	685	681	677	0	218016
305	681	677	684	0	218693
306	677	684	712	0	219377
307	684	712	744	0	220089
308	712	744	743	0	220833
309	744	743	728	0	221576
310	743	728	704	0	222304
311	728	704	708	0	223008
312	704	708	720	0	223716
313	708	720	716	0	224436
314	720	716	704	0	225152
315	716	704	704	0	225856
316	704	704	705	0	226560
317	704	705	712	0	227265
318	705	712	700	0	227977
319	712	700	685	0	228677
320	700	685	677	0	229362
321	685	677	665	0	230039
322	677	665	658	0	230704
323	665	658	654	0	231362
324	658	654	657	0	232016
325	654	657	654	0	232673
326	657	654	669	0	233327
327	654	669	700	0	233996
328	669	700	697	0	234696
329	700	697	720	0	235393
330	697	720	716	0	236113
331	720	716	724	0	236829
332	716	724	754	0	237553
333	724	754	747	0	238307
334	754	747	732	0	239054
335	747	732	712	0	239786
336	732	712	685	0	240498
337	712	685	669	0	241183
338	685	669	662	0	241852
339	669	662	665	0	242514
340	662	665	696	0	243179
341	665	696	748	0	243875
342	696	748	778	0	244623
343	748	778	809	0	245401
344	778	809	825	0	246210
345	809	825	825	0	247035
346	825	825	794	0	247860
347	825	794	793	0	248654
348	794	793	798	0	249447
349	793	798	774	0	250245
350	798	774	740	0	251019
351	774	740	735	0	251759
352	740	735	712	0	252494
353	735	712	712	0	253206
354	712	712	720	0	253918
355	712	720	739	0	254638
356	720	739	748	0	255377
357	739	748	762	0	256125
358	748	762	786	0	256887
359	762	786	786	0	257673
360	786	786	759	0	258459
361	786	759	755	0	259218
362	759	755	751	0	259973
363	755	751	743	0	260724
364	751	743	751	0	261467
365	743	751	770	0	262218
366	751	770	775	0	262988
367	770	775	770	0	263763
368	775	770	782	0	264533
369	770	782	786	0	265315
370	782	786	751	0	266101
371	786	751	755	0	266852
372	751	755	751	0	267607
373	755	751	751	0	268358
374	751	751	743	0	269109
375	751	743	747	0	269852
376	743	747	747	0	270599
377	747	747	747	0	271346
378	747	747	751	0	272093
379	747	751	744	0	272844
380	751	744	739	0	273588
381	744	739	743	0	274327
382	739	743	743	0	275070
383	743	743	747	0	275813
384	743	747	724	0	276560
385	747	724	728	0	277284
386	724	728	720	0	278012
387	728	720	727	0	278732
388	720	727	759	0	279459
389	727	759	755	0	280218
390	759	755	720	0	280973
391	755	720	708	0	281693
392	720	708	708	0	282401
393	708	708	720	0	283109
394	708	720	692	0	283829
395	720	692	705	0	284521
396	692	705	688	0	285226
397	705	688	693	0	285914
398	688	693	693	0	286607
399	693	693	696	0	287300
400	693	696	704	0	287996
401	696	704	709	0	288700
402	704	709	669	0	289409
403	709	669	673	0	290078
404	669	673	669	0	290751
405	673	669	677	0	291420
406	669	677	712	0	292097
407	677	712	728	0	292809
408	712	728	720	0	293537
409	728	720	720	0	294257
410	720	720	704	0	294977
411	720	704	708	0	295681
412	704	708	708	0	296389
413	708	708	697	0	297097
414	708	697	712	0	297794
415	697	712	724	0	298506
416	712	724	731	0	299230
417	724	731	716	0	299961
418	731	716	708	0	300677
419	716	708	693	0	301385
420	708	693	700	0	302078
421	693	700	701	0	302778
422	700	701	708	0	303479
423	701	708	712	0	304187
424	708	712	685	0	304899
425	712	685	704	0	305584
426	685	704	693	0	306288
427	704	693	684	0	306981
428	693	684	693	0	307665
429	684	693	708	0	308358
430	693	708	701	0	309066
431	708	701	692	0	309767
432	701	692	701	0	310459
433	692	701	712	0	311160
434	701	712	696	0	311872
435	712	696	681	0	312568
436	696	681	665	0	313249
437	681	665	670	0	313914
438	665	670	646	0	314584
439	670	646	661	0	315230
440	646	661	662	0	315891
441	661	662	669	0	316553
442	662	669	677	0	317222
443	669	677	673	0	317899
444	677	673	658	0	318572
445	673	658	645	0	319230
446	658	645	646	0	319875
447	645	646	654	0	320521
448	646	654	654	0	321175
449	654	654	653	0	321829
450	654	653	643	0	322482
451	653	643	642	0	323125
452	643	642	649	0	323767
453	642	649	654	0	324416
454	649	654	650	0	325070
455	654	650	646	0	325720
456	650	646	630	0	326366
457	646	630	619	0	326996
458	630	619	622	0	327615
459	619	622	627	0	328237
460	622	627	630	0	328864
461	627	630	654	0	329494
462	630	654	638	0	330148
463	654	638	646	0	330786
464	638	646	646	0	331432
465	646	646	642	0	332078
466	646	642	626	0	332720
467	642	626	642	0	333346
468	626	642	650	0	333988
469	642	650	650	0	334638
470	650	650	650	0	335288
471	650	650	630	0	335938
472	650	630	630	0	336568
473	630	630	635	0	337198
474	630	635	634	0	337833
475	635	634	622	0	338467
476	634	622	619	0	339089
477	622	619	631	0	339708
478	619	631	630	0	340339
479	631	630	622	0	340969
480	630	622	623	0	341591
481	622	623	623	0	342214
482	623	623	630	0	342837
483	623	630	619	0	343467
484	630	619	622	0	344086
485	619	622	627	0	344708
486	622	627	634	0	345335
487	627	634	642	0	345969
488	634	642	642	0	346611
489	642	642	622	0	347253
490	642	622	619	0	347875
491	622	619	619	0	348494
492	619	619	615	0	349113
493	619	615	611	0	349728
494	615	611	603	0	350339
495	611	603	599	0	350942
496	603	599	615	0	351541
497	599	615	622	0	352156
498	615	622	634	0	352778
499	622	634	615	0	353412
500	634	615	623	0	354027
501	615	623	626	0	354650
502	623	626	635	0	355276
503	626	635	630	0	355911
504	635	630	607	0	356541
505	630	607	615	0	357148
506	607	615	622	0	357763
507	615	622	603	0	358385
508	622	603	619	0	358988
509	603	619	611	0	359607
510	619	611	619	0	360218
511	611	619	622	0	360837
512	619	622	627	0	361459
513	622	627	603	0	362086
514	627	603	607	0	362689
515	603	607	611	0	363296
516	607	611	622	0	363907
517	611	622	623	0	364529
518	622	623	630	0	365152
519	623	630	619	0	365782
520	630	619	603	0	366401
521	619	603	607	0	367004
522	603	607	619	0	367611
523	607	619	622	0	368230
524	619	622	623	0	368852
525	622	623	603	0	369475
526	623	603	607	0	370078
527	603	607	603	0	370685
528	607	603	619	0	371288
529	603	619	622	0	371907
530	619	622	623	0	372529
531	622	623	603	0	373152
532	623	603	607	0	373755
533	603	607	615	0	374362
534	607	615	607	0	374977
535	615	607	614	0	375584
536	607	614	607	0	376198
537	614	607	604	0	376805
538	607	604	591	0	377409
539	604	591	572	0	378000
540	591	572	568	0	378572
541	572	568	580	0	379140
542	568	580	584	0	379720
543	580	584	583	0	380304
544	584	583	580	0	380887
545	583	580	591	0	381467
546	580	591	603	0	382058
547	591	603	600	0	382661
548	603	600	587	0	383261
549	600	587	603	0	383848
550	587	603	607	0	384451
551	603	607	600	0	385058
552	607	600	591	0	385658
553	600	591	599	0	386249
554	591	599	599	0	386848
555	599	599	592	0	387447
556	599	592	587	0	388039
557	592	587	600	0	388626
558	587	600	607	0	389226
559	600	607	599	0	389833
560	607	599	595	0	390432
561	599	595	596	0	391027
562	595	596	599	0	391623
563	596	599	595	0	392222
564	599	595	584	0	392817
565	595	584	583	0	393401
566	584	583	596	0	393984
567	583	596	599	0	394580
568	596	599	588	0	395179
569	599	588	587	0	395767
570	588	587	595	0	396354
571	587	595	607	0	396949
572	595	607	592	0	397556
573	607	592	595	0	398148
574	592	595	603	0	398743
575	595	603	619	0	399346
576	603	619	619	0	399965
577	619	619	614	0	400584
578	619	614	596	0	401198
579	614	596	587	0	401794
580	596	587	600	0	402381
581	587	600	626	0	402981
582	600	626	595	0	403607
583	626	595	607	0	404202
584	595	607	600	0	404809
585	607	600	607	0	405409
586	600	607	607	0	406016
587	607	607	599	0	406623
588	607	599	599	0	407222
589	599	599	595	0	407821
590	599	595	603	0	408416
591	595	603	604	0	409019
592	603	604	622	0	409623
593	604	622	638	0	410245
594	622	638	638	0	410883
595	638	638	619	0	411521
596	638	619	615	0	412140
597	619	615	603	0	412755
598	615	603	584	0	413358
599	603	584	591	0	413942
600	584	591	584	0	414533
601	591	584	572	0	415117
602	584	572	583	0	415689
603	572	583	580	0	416272
604	583	580	564	0	416852
605	580	564	572	0	417416
606	564	572	572	0	417988
607	572	572	580	0	418560
608	572	580	599	0	419140
609	580	599	603	0	419739
610	599	603	588	0	420342
611	603	588	595	0	420930
612	588	595	611	0	421525
613	595	611	599	0	422136
614	611	599	584	0	422735
615	599	584	607	0	423319
616	584	607	615	0	423926
617	607	615	591	0	424541
618	615	591	600	0	425132
619	591	600	603	0	425732
620	600	603	591	0	426335
621	603	591	580	0	426926
622	591	580	583	0	427506
623	580	583	580	0	428089
624	583	580	572	0	428669
625	580	572	568	0	429241
626	572	568	568	0	429809
627	568	568	572	0	430377
628	568	572	576	0	430949
629	572	576	568	0	431525
630	576	568	565	0	432093
631	568	565	575	0	432658
632	565	575	565	0	433233
633	575	565	564	0	433798
634	565	564	568	0	434362
635	564	568	576	0	434930
636	568	576	572	0	435506
637	576	572	564	0	436078
638	572	564	580	0	436642
639	564	580	576	0	437222
640	580	576	568	0	437798
641	576	568	568	0	438366
642	568	568	580	0	438934
643	568	580	591	0	439514
644	580	591	595	0	440105
645	591	595	588	0	440700
646	595	588	587	0	441288
647	588	587	576	0	441875
648	587	576	568	0	442451
649	576	568	572	0	443019
650	568	572	576	0	443591
651	572	576	568	0	444167
652	576	568	576	0	444735
653	568	576	588	0	445311
654	576	588	572	0	445899
655	588	572	568	0	446471
656	572	568	568	0	447039
657	568	568	584	0	447607
658	568	584	579	0	448191
659	584	579	572	0	448770
660	579	572	576	0	449342
661	572	576	572	0	449918
662	576	572	564	0	450490
663	572	564	565	0	451054
664	564	565	560	0	451619
665	565	560	549	0	452179
666	560	549	552	0	452728
667	549	552	553	0	453280
668	552	553	548	0	453833
669	553	548	537	0	454381
670	548	537	537	0	454918
671	537	537	529	0	455455
672	537	529	534	0	455984
673	529	534	540	0	456518
674	534	540	537	0	457058
675	540	537	541	0	457595
676	537	541	537	0	458136
677	541	537	549	0	458673
678	537	549	560	0	459222
679	549	560	557	0	459782
680	560	557	560	0	460339
681	557	560	572	0	460899
682	560	572	572	0	461471
683	572	572	576	0	462043
684	572	576	568	0	462619
685	576	568	564	0	463187
686	568	564	580	0	463751
687	564	580	576	0	464331
688	580	576	568	0	464907
689	576	568	579	0	465475
690	568	579	584	0	466054
691	579	584	592	0	466638
692	584	592	575	0	467230
693	592	575	572	0	467805
694	575	572	584	0	468377
695	572	584	588	0	468961
696	584	588	583	0	469549
697	588	583	564	0	470132
698	583	564	584	0	470696
699	564	584	576	0	471280
700	584	576	591	0	471856
701	576	591	576	0	472447
702	591	576	576	0	473023
703	576	576	584	0	473599
704	576	584	580	0	474183
705	584	580	576	0	474763
706	580	576	583	0	475339
707	576	583	592	0	475922
708	583	592	583	0	476514
709	592	583	580	0	477097
710	583	580	599	0	477677
711	580	599	599	0	478276
712	599	599	580	0	478875
713	599	580	580	0	479455
714	580	580	591	0	480035
715	580	591	592	0	480626
716	591	592	576	0	481218
717	592	576	580	0	481794
718	576	580	583	0	482374
719	580	583	588	0	482957
720	583	588	580	0	483545
721	588	580	583	0	484125
722	580	583	588	0	484708
723	583	588	595	0	485296
724	588	595	584	0	485891
725	595	584	591	0	486475
726	584	591	592	0	487066
727	591	592	595	0	487658
728	592	595	607	0	488253
729	595	607	603	0	488860
730	607	603	591	0	489463
731	603	591	600	0	490054
732	591	600	599	0	490654
733	600	599	591	0	491253
734	599	591	596	0	491844
735	591	596	599	0	492440
736	596	599	603	0	493039
737	599	603	588	0	493642
738	603	588	595	0	494230
739	588	595	595	0	494825
740	595	595	584	0	495420
741	595	584	587	0	496004
742	584	587	600	0	496591
743	587	600	603	0	497191
744	600	603	607	0	497794
745	603	607	599	0	498401
746	607	599	615	0	499000
747	599	615	615	0	499615
748	615	615	607	0	500230
749	615	607	607	0	500837
750	607	607	610	0	501444
751	607	610	611	0	502054
752	610	611	603	0	502665
753	611	603	604	0	503268
754	603	604	607	0	503872
755	604	607	599	0	504479
756	607	599	591	0	505078
757	599	591	588	0	505669
758	591	588	587	0	506257
759	588	587	631	0	506844
760	587	631	653	0	507475
761	631	653	631	0	508128
762	653	631	638	0	508759
763	631	638	626	0	509397
764	638	626	611	0	510023
765	626	611	619	0	510634
766	611	619	607	0	511253
767	619	607	603	0	511860
768	607	603	607	0	512463
769	603	607	603	0	513070
770	607	603	611	0	513673
771	603	611	619	0	514284
772	611	619	603	0	514903
773	619	603	603	0	515506
774	603	603	615	0	516109
775	603	615	618	0	516724
776	615	618	611	0	517342
777	618	611	603	0	517953
778	611	603	607	0	518556
779	603	607	604	0	519163
780	607	604	595	0	519767
781	604	595	595	0	520362
782	595	595	599	0	520957
783	595	599	600	0	521556
784	599	600	587	0	522156
785	600	587	603	0	522743
786	587	603	603	0	523346
787	603	603	600	0	523949
788	603	600	599	0	524549
789	600	599	619	0	525148
790	599	619	614	0	525767
791	619	614	603	0	526381
792	614	603	611	0	526984
793	603	611	615	0	527595
794	611	615	588	0	528210
795	615	588	599	0	528798
796	588	599	611	0	529397
797	599	611	595	0	530008
798	611	595	595	0	530603
799	595	595	600	0	531198
800	595	600	587	0	531798
801	600	587	596	0	532385
802	587	596	595	0	532981
803	596	595	584	0	533576
804	595	584	587	0	534160
805	584	587	584	0	534747
806	587	584	587	0	535331
807	584	587	580	0	535918
808	587	580	591	0	536498
809	580	591	596	0	537089
810	591	596	611	0	537685
811	596	611	611	0	538296
812	611	611	595	0	538907
813	611	595	591	0	539502
814	595	591	592	0	540093
815	591	592	591	0	540685
816	592	591	584	0	541276
817	591	584	591	0	541860
818	584	591	596	0	542451
819	591	596	595	0	543047
820	596	595	595	0	543642
821	595	595	607	0	544237
822	595	607	596	0	544844
823	607	596	603	0	545440
824	596	603	603	0	546043
825	603	603	607	0	546646
826	603	607	607	0	547253
827	607	607	587	0	547860
828	607	587	576	0	548447
829	587	576	565	0	549023
830	576	565	568	0	549588
831	565	568	583	0	550156
832	568	583	592	0	550739
833	583	592	591	0	551331
834	592	591	588	0	551922
835	591	588	611	0	552510
836	588	611	611	0	553121
837	611	611	599	0	553732
838	611	599	603	0	554331
839	599	603	615	0	554934
840	603	615	603	0	555549
841	615	603	599	0	556152
842	603	599	611	0	556751
843	599	611	619	0	557362
844	611	619	607	0	557981
845	619	607	614	0	558588
846	607	614	627	0	559202
847	614	627	607	0	559829
848	627	607	618	0	560436
849	607	618	627	0	561054
850	618	627	630	0	561681
851	627	630	607	0	562311
852	630	607	607	0	562918
853	607	607	619	0	563525
854	607	619	623	0	564144
855	619	623	599	0	564767
856	623	599	607	0	565366
857	599	607	615	0	565973
858	607	615	603	0	566588
859	615	603	603	0	567191
860	603	603	618	0	567794
861	603	618	615	0	568412
862	618	615	615	0	569027
863	615	615	630	0	569642
864	615	630	627	0	570272
865	630	627	622	0	570899
866	627	622	642	0	571521
867	622	642	631	0	572163
868	642	631	618	0	572794
869	631	618	631	0	573412
870	618	631	634	0	574043
871	631	634	607	0	574677
872	634	607	630	0	575284
873	607	630	639	0	575914
874	630	639	622	0	576553
875	639	622	630	0	577175
876	622	630	635	0	577805
877	630	635	622	0	578440
878	635	622	619	0	579062
879	622	619	638	0	579681
880	619	638	615	0	580319
881	638	615	622	0	580934
882	615	622	635	0	581556
883	622	635	630	0	582191
884	635	630	619	0	582821
885	630	619	626	0	583440
886	619	626	638	0	584066
887	626	638	619	0	584704
888	638	619	615	0	585323
889	619	615	618	0	585938
890	615	618	623	0	586556
891	618	623	615	0	587179
892	623	615	622	0	587794
893	615	622	619	0	588416
894	622	619	603	0	589035
895	619	603	611	0	589638
896	603	611	603	0	590249
897	611	603	607	0	590852
898	603	607	611	0	591459
899	607	611	603	0	592070
900	611	603	603	0	592673
901	603	603	611	0	593276
902	603	611	619	0	593887
903	611	619	630	0	594506
904	619	630	638	0	595136
905	630	638	619	0	595774
906	638	619	626	0	596393
907	619	626	615	0	597019
908	626	615	619	0	597634
909	615	619	607	0	598253
910	619	607	615	0	598860
911	607	615	626	0	599475
912	615	626	631	0	600101
913	626	631	618	0	600732
914	631	618	623	0	601350
915	618	623	638	0	601973
916	623	638	634	0	602611
917	638	634	627	0	603245
918	634	627	610	0	603872
919	627	610	631	0	604482
920	610	631	611	0	605113
921	631	611	599	0	605724
922	611	599	607	0	606323
923	599	607	607	0	606930
924	607	607	615	0	607537
925	607	615	611	0	608152
926	615	611	599	0	608763
927	611	599	622	0	609362
928	599	622	627	0	609984
929	622	627	622	0	610611
930	627	622	615	0	611233
931	622	615	623	0	611848
932	615	623	626	0	612471
933	623	626	619	0	613097
934	626	619	611	0	613716
935	619	611	630	0	614327
936	611	630	631	0	614957
937	630	631	630	0	615588
938	631	630	619	0	616218
939	630	619	622	0	616837
940	619	622	654	0	617459
941	622	654	669	0	618113
942	654	669	677	0	618782
943	669	677	658	0	619459
944	677	658	669	0	620117
945	658	669	677	0	620786
946	669	677	650	0	621463
947	677	650	626	0	622113
948	650	626	623	0	622739
949	626	623	634	0	623362
950	623	634	623	0	623996
951	634	623	611	0	624619
952	623	611	626	0	625230
953	611	626	623	0	625856
954	626	623	614	0	626479
955	623	614	607	0	627093
956	614	607	619	0	627700
957	607	619	619	0	628319
958	619	619	626	0	628938
959	619	626	631	0	629564
960	626	631	634	0	630195
961	631	634	634	0	630829
962	634	634	630	0	631463
963	634	630	635	0	632093
964	630	635	634	0	632728
965	635	634	626	0	633362
966	634	626	615	0	633988
967	626	615	595	0	634603
968	615	595	596	0	635198
969	595	596	626	0	635794
970	596	626	623	0	636420
971	626	623	618	0	637043
972	623	618	615	0	637661
973	618	615	635	0	638276
974	615	635	630	0	638911
975	635	630	673	0	639541
976	630	673	689	0	640214
977	673	689	692	0	640903
978	689	692	712	0	641595
979	692	712	744	0	642307
980	712	744	743	0	643051
981	744	743	724	0	643794
982	743	724	747	0	644518
983	724	747	739	0	645265
984	747	739	673	0	646004
985	739	673	677	0	646677
986	673	677	650	0	647354
987	677	650	654	0	648004
988	650	654	681	0	648658
989	654	681	712	0	649339
990	681	712	723	0	650051
991	712	723	708	0	650774
992	723	708	736	0	651482
993	708	736	747	0	652218
994	736	747	716	0	652965
995	747	716	716	0	653681
996	716	716	716	0	654397
997	716	716	696	0	655113
998	716	696	677	0	655809
999	696	677	677	0	656486
1000	677	677	681	0	657163
1001	677	681	666	0	657844
1002	681	666	669	0	658510
1003	666	669	685	0	659179
1004	669	685	720	0	659864
1005	685	720	720	0	660584
1006	720	720	700	0	661304
1007	720	700	712	0	662004
1008	700	712	728	0	662716
1009	712	728	700	0	663444
1010	728	700	743	0	664144
1011	700	743	743	0	664887
1012	743	743	732	0	665630
1013	743	732	770	0	666362
1014	732	770	786	0	667132
1015	770	786	747	0	667918
1016	786	747	732	0	668665
1017	747	732	720	0	669397
1018	732	720	762	0	670117
1019	720	762	759	0	670879
1020	762	759	724	0	671638
1021	759	724	689	0	672362
1022	724	689	727	0	673051
1023	689	727	693	0	673778
1024	727	693	685	0	674471
1025	693	685	681	0	675156
1026	685	681	688	0	675837
1027	681	688	693	0	676525
1028	688	693	700	0	677218
1029	693	700	705	0	677918
1030	700	705	681	0	678623
1031	705	681	700	0	679304
1032	681	700	689	0	680004
1033	700	689	692	0	680693
1034	689	692	704	0	681385
1035	692	704	724	0	682089
1036	704	724	705	0	682813
1037	724	705	739	0	683518
1038	705	739	716	0	684257
1039	739	716	712	0	684973
1040	716	712	708	0	685685
1041	712	708	720	0	686393
1042	708	720	743	0	687113
1043	720	743	747	0	687856
1044	743	747	747	0	688603
1045	747	747	724	0	689350
1046	747	724	708	0	690074
1047	724	708	693	0	690782
1048	708	693	692	0	691475
1049	693	692	693	0	692167
1050	692	693	700	0	692860
1051	693	700	705	0	693560
1052	700	705	716	0	694265
1053	705	716	735	0	694981
1054	716	735	735	0	695716
1055	735	735	771	0	696451
1056	735	771	766	0	697222
1057	771	766	740	0	697988
1058	766	740	700	0	698728
1059	740	700	689	0	699428
1060	700	689	692	0	700117
1061	689	692	712	0	700809
1062	692	712	716	0	701521
1063	712	716	689	0	702237
1064	716	689	693	0	702926
1065	689	693	692	0	703619
1066	693	692	736	0	704311
1067	692	736	793	0	705047
1068	736	793	779	0	705840
