i-1	i+0	i+1	Filter
918	969	957	0
969	957	922	0
957	922	421	0
922	421	1397	1
421	1397	887	2
1397	887	852	0
887	852	871	0
852	871	938	0
871	938	938	0
938	938	984	0
938	984	985	0
984	985	949	0
985	949	922	0
949	922	942	0
922	942	930	0
942	930	891	0
930	891	911	0
891	911	918	0
911	918	891	0
918	891	910	0
891	910	946	0
910	946	914	0
946	914	915	0
914	915	937	0
915	937	938	0
937	938	899	0
938	899	926	0
899	926	918	0
926	918	907	0
918	907	899	0
907	899	914	0
899	914	911	0
914	911	891	0
911	891	895	0
891	895	922	0
895	922	903	0
922	903	914	0
903	914	922	0
914	922	911	0
922	911	887	0
911	887	907	0
887	907	875	0
907	875	856	0
875	856	864	0
856	864	864	0
864	864	875	0
864	875	868	0
875	868	883	0
868	883	887	0
883	887	876	0
887	876	914	0
876	914	926	0
914	926	903	0
926	903	895	0
903	895	879	0
895	879	852	0
879	852	814	0
852	814	762	0
814	762	763	0
762	763	821	0
763	821	805	0
821	805	798	0
805	798	798	0
798	798	801	0
798	801	759	0
801	759	739	0
759	739	732	0
739	732	825	0
732	825	941	0
825	941	876	0
941	876	856	0
876	856	829	0
856	829	809	0
829	809	802	0
809	802	766	0
802	766	848	0
766	848	825	0
848	825	825	0
825	825	825	0
825	825	841	0
825	841	848	0
841	848	860	0
848	860	840	0
860	840	848	0
840	848	856	0
848	856	829	0
856	829	798	0
829	798	840	0
798	840	814	0
840	814	840	0
814	840	813	0
840	813	817	0
813	817	841	0
817	841	809	0
841	809	806	0
809	806	860	0
806	860	856	0
860	856	828	0
856	828	421	0
828	421	1253	1
421	1253	377	2
1253	377	1269	1
377	1269	859	2
1269	859	868	0
859	868	876	0
868	876	883	0
876	883	942	0
883	942	941	0
942	941	911	0
941	911	930	0
911	930	949	0
930	949	903	0
949	903	906	0
903	906	907	0
906	907	903	0
907	903	867	0
903	867	891	0
867	891	895	0
891	895	899	0
895	899	911	0
899	911	934	0
911	934	953	0
934	953	907	0
953	907	914	0
907	914	883	0
914	883	864	0
883	864	875	0
864	875	860	0
875	860	806	0
860	806	829	0
806	829	856	0
829	856	883	0
856	883	895	0
883	895	868	0
895	868	420	0
868	420	1319	1
420	1319	856	2
1319	856	852	0
856	852	848	0
852	848	864	0
848	864	852	0
864	852	915	0
852	915	945	0
915	945	911	0
945	911	914	0
911	914	922	0
914	922	911	0
922	911	906	0
911	906	926	0
906	926	938	0
926	938	918	0
938	918	927	0
918	927	922	0
927	922	895	0
922	895	906	0
895	906	903	0
906	903	883	0
903	883	895	0
883	895	891	0
895	891	895	0
891	895	883	0
895	883	907	0
883	907	922	0
907	922	907	0
922	907	922	0
907	922	950	0
922	950	914	0
950	914	942	0
914	942	945	0
942	945	934	0
945	934	926	0
934	926	930	0
926	930	942	0
930	942	910	0
942	910	934	0
910	934	961	0
934	961	895	0
961	895	922	0
895	922	934	0
922	934	903	0
934	903	906	0
903	906	915	0
906	915	883	0
915	883	903	0
883	903	930	0
903	930	899	0
930	899	914	0
899	914	914	0
914	914	911	0
914	911	899	0
911	899	914	0
899	914	895	0
914	895	875	0
895	875	899	0
875	899	915	0
899	915	891	0
915	891	902	0
891	902	919	0
902	919	899	0
919	899	895	0
899	895	922	0
895	922	922	0
922	922	903	0
922	903	906	0
903	906	922	0
906	922	891	0
922	891	927	0
891	927	937	0
927	937	899	0
937	899	891	0
899	891	883	0
891	883	837	0
883	837	848	0
837	848	825	0
848	825	829	0
825	829	798	0
829	798	844	0
798	844	809	0
844	809	810	0
809	810	793	0
810	793	786	0
793	786	763	0
786	763	821	0
763	821	809	0
821	809	825	0
809	825	860	0
825	860	852	0
860	852	876	0
852	876	914	0
876	914	926	0
914	926	895	0
926	895	930	0
895	930	911	0
930	911	895	0
911	895	910	0
895	910	946	0
910	946	926	0
946	926	941	0
926	941	985	0
941	985	969	0
985	969	980	0
969	980	1008	0
980	1008	973	0
1008	973	953	0
973	953	965	0
953	965	969	0
965	969	942	0
969	942	957	0
942	957	984	0
957	984	934	0
984	934	942	0
934	942	918	0
942	918	868	0
918	868	875	0
868	875	880	0
875	880	844	0
880	844	860	0
844	860	856	0
860	856	782	0
856	782	786	0
782	786	763	0
786	763	758	0
763	758	755	0
758	755	751	0
755	751	771	0
751	771	751	0
771	751	727	0
751	727	724	0
727	724	716	0
724	716	700	0
716	700	693	0
700	693	689	0
693	689	692	0
689	692	681	0
692	681	673	0
681	673	677	0
673	677	716	0
677	716	712	0
716	712	728	0
712	728	735	0
728	735	790	0
735	790	782	0
790	782	767	0
782	767	755	0
767	755	797	0
755	797	767	0
797	767	770	0
767	770	759	0
770	759	794	0
759	794	805	0
794	805	775	0
805	775	762	0
775	762	794	0
762	794	778	0
794	778	751	0
778	751	740	0
751	740	751	0
740	751	758	0
751	758	782	0
758	782	775	0
782	775	743	0
775	743	751	0
743	751	763	0
751	763	778	0
763	778	762	0
778	762	740	0
762	740	759	0
740	759	739	0
759	739	727	0
739	727	740	0
727	740	743	0
740	743	708	0
743	708	720	0
708	720	735	0
720	735	740	0
735	740	731	0
740	731	728	0
731	728	747	0
728	747	728	0
747	728	712	0
728	712	719	0
712	719	724	0
719	724	708	0
724	708	693	0
708	693	716	0
693	716	720	0
716	720	716	0
720	716	700	0
716	700	700	0
700	700	709	0
700	709	684	0
709	684	670	0
684	670	712	0
670	712	712	0
712	712	696	0
712	696	701	0
696	701	731	0
701	731	701	0
731	701	716	0
701	716	692	0
716	692	740	0
692	740	704	0
740	704	696	0
704	696	708	0
696	708	744	0
708	744	743	0
744	743	762	0
743	762	790	0
762	790	794	0
790	794	782	0
794	782	778	0
782	778	759	0
778	759	720	0
759	720	720	0
720	720	712	0
720	712	696	0
712	696	689	0
696	689	701	0
689	701	677	0
701	677	673	0
677	673	692	0
673	692	712	0
692	712	728	0
712	728	755	0
728	755	759	0
755	759	755	0
759	755	743	0
755	743	782	0
743	782	759	0
782	759	751	0
759	751	754	0
751	754	794	0
754	794	782	0
794	782	771	0
782	771	766	0
771	766	794	0
766	794	767	0
794	767	782	0
767	782	801	0
782	801	810	0
801	810	813	0
810	813	836	0
813	836	845	0
836	845	817	0
845	817	825	0
817	825	825	0
825	825	801	0
825	801	790	0
801	790	782	0
790	782	767	0
782	767	727	0
767	727	712	0
727	712	759	0
712	759	786	0
759	786	786	0
786	786	790	0
786	790	809	0
790	809	817	0
809	817	786	0
817	786	767	0
786	767	786	0
767	786	774	0
786	774	405	0
774	405	1101	1
405	1101	767	2
1101	767	778	0
767	778	735	0
778	735	751	0
735	751	740	0
751	740	754	0
740	754	806	0
754	806	798	0
806	798	786	0
798	786	801	0
786	801	813	0
801	813	806	0
813	806	794	0
806	794	778	0
794	778	797	0
778	797	771	0
797	771	743	0
771	743	771	0
743	771	766	0
771	766	774	0
766	774	755	0
774	755	782	0
755	782	786	0
782	786	771	0
786	771	774	0
771	774	786	0
774	786	782	0
786	782	771	0
782	771	801	0
771	801	813	0
801	813	817	0
813	817	822	0
817	822	856	0
822	856	848	0
856	848	836	0
848	836	852	0
836	852	814	0
852	814	821	0
814	821	809	0
821	809	751	0
809	751	735	0
751	735	751	0
735	751	771	0
751	771	809	0
771	809	782	0
809	782	806	0
782	806	829	0
806	829	836	0
829	836	821	0
836	821	829	0
821	829	844	0
829	844	849	0
844	849	828	0
849	828	833	0
828	833	848	0
833	848	849	0
848	849	821	0
849	821	832	0
821	832	821	0
832	821	810	0
821	810	789	0
810	789	790	0
789	790	833	0
790	833	805	0
833	805	798	0
805	798	802	0
798	802	797	0
802	797	782	0
797	782	798	0
782	798	813	0
798	813	798	0
813	798	782	0
798	782	790	0
782	790	782	0
790	782	755	0
782	755	751	0
755	751	805	0
751	805	790	0
805	790	790	0
790	790	786	0
790	786	798	0
786	798	790	0
798	790	790	0
790	790	793	0
790	793	817	0
793	817	794	0
817	794	767	0
794	767	755	0
767	755	751	0
755	751	723	0
751	723	716	0
723	716	712	0
716	712	740	0
712	740	700	0
740	700	693	0
700	693	731	0
693	731	704	0
731	704	716	0
704	716	712	0
716	712	724	0
712	724	743	0
724	743	751	0
743	751	747	0
751	747	748	0
747	748	735	0
748	735	774	0
735	774	755	0
774	755	739	0
755	739	716	0
739	716	732	0
716	732	731	0
732	731	709	0
731	709	712	0
709	712	731	0
712	731	720	0
731	720	716	0
720	716	708	0
716	708	732	0
708	732	774	0
732	774	743	0
774	743	771	0
743	771	766	0
771	766	747	0
766	747	413	0
747	413	1089	1
413	1089	452	2
1089	452	1015	1
452	1015	704	2
1015	704	744	0
704	744	739	0
744	739	727	0
739	727	728	0
727	728	771	0
728	771	778	0
771	778	774	0
778	774	778	0
774	778	802	0
778	802	786	0
802	786	755	0
786	755	739	0
755	739	763	0
739	763	727	0
763	727	720	0
727	720	771	0
720	771	774	0
771	774	759	0
774	759	739	0
759	739	778	0
739	778	782	0
778	782	778	0
782	778	775	0
778	775	797	0
775	797	417	0
797	417	1109	1
417	1109	743	2
1109	743	759	0
743	759	712	0
759	712	720	0
712	720	751	0
720	751	750	0
751	750	736	0
750	736	739	0
736	739	763	0
739	763	727	0
763	727	720	0
727	720	744	0
720	744	754	0
744	754	732	0
754	732	708	0
732	708	755	0
708	755	731	0
755	731	728	0
731	728	728	0
728	728	723	0
728	723	681	0
723	681	697	0
681	697	700	0
697	700	697	0
700	697	727	0
697	727	759	0
727	759	778	0
759	778	779	0
778	779	766	0
779	766	751	0
766	751	767	0
751	767	735	0
767	735	755	0
735	755	735	0
755	735	771	0
735	771	797	0
771	797	775	0
797	775	786	0
775	786	793	0
786	793	798	0
793	798	767	0
798	767	778	0
767	778	840	0
778	840	821	0
840	821	821	0
821	821	814	0
821	814	766	0
814	766	767	0
766	767	747	0
767	747	774	0
747	774	809	0
774	809	790	0
809	790	755	0
790	755	747	0
755	747	806	0
747	806	778	0
806	778	755	0
778	755	747	0
755	747	782	0
747	782	747	0
782	747	732	0
747	732	743	0
732	743	723	0
743	723	740	0
723	740	735	0
740	735	786	0
735	786	786	0
786	786	786	0
786	786	806	0
786	806	817	0
806	817	801	0
817	801	825	0
801	825	817	0
825	817	814	0
817	814	805	0
814	805	825	0
805	825	829	0
825	829	809	0
829	809	794	0
809	794	805	0
794	805	806	0
805	806	778	0
806	778	786	0
778	786	798	0
786	798	801	0
798	801	802	0
801	802	813	0
802	813	825	0
813	825	790	0
825	790	790	0
790	790	782	0
790	782	770	0
782	770	782	0
770	782	774	0
782	774	775	0
774	775	762	0
775	762	755	0
762	755	771	0
755	771	770	0
771	770	747	0
770	747	751	0
747	751	771	0
751	771	766	0
771	766	743	0
766	743	755	0
743	755	759	0
755	759	716	0
759	716	720	0
716	720	762	0
720	762	751	0
762	751	744	0
751	744	727	0
744	727	767	0
727	767	751	0
767	751	755	0
751	755	727	0
755	727	751	0
727	751	712	0
751	712	712	0
712	712	697	0
712	697	716	0
697	716	692	0
716	692	693	0
692	693	712	0
693	712	724	0
712	724	724	0
724	724	700	0
724	700	700	0
700	700	724	0
700	724	693	0
724	693	692	0
693	692	708	0
692	708	716	0
708	716	697	0
716	697	696	0
697	696	709	0
696	709	716	0
709	716	688	0
716	688	697	0
688	697	700	0
697	700	697	0
700	697	684	0
697	684	716	0
684	716	728	0
716	728	697	0
728	697	708	0
697	708	739	0
708	739	739	0
739	739	693	0
739	693	704	0
693	704	685	0
704	685	673	0
685	673	677	0
673	677	693	0
677	693	685	0
693	685	719	0
685	719	736	0
719	736	724	0
736	724	688	0
724	688	720	0
688	720	728	0
720	728	751	0
728	751	696	0
751	696	740	0
696	740	754	0
740	754	763	0
754	763	755	0
763	755	782	0
755	782	790	0
782	790	790	0
790	790	759	0
790	759	708	0
759	708	716	0
708	716	762	0
716	762	767	0
762	767	739	0
767	739	732	0
739	732	762	0
732	762	740	0
762	740	712	0
740	712	700	0
712	700	739	0
700	739	720	0
739	720	720	0
720	720	735	0
720	735	740	0
735	740	743	0
740	743	389	0
743	389	1074	1
389	1074	724	2
1074	724	755	0
724	755	727	0
755	727	767	0
727	767	747	0
767	747	720	0
747	720	424	0
720	424	1117	1
424	1117	719	2
1117	719	755	0
719	755	751	0
755	751	708	0
751	708	401	0
708	401	1070	1
401	1070	747	2
1070	747	1098	0
747	1098	1015	0
1098	1015	1016	0
1015	1016	969	0
1016	969	918	0
969	918	868	0
918	868	824	0
868	824	798	0
824	798	774	0
798	774	736	0
774	736	766	0
736	766	783	0
766	783	801	0
783	801	778	0
801	778	794	0
778	794	813	0
794	813	837	0
813	837	860	0
837	860	856	0
860	856	860	0
856	860	848	0
860	848	840	0
848	840	849	0
840	849	840	0
849	840	806	0
840	806	805	0
806	805	817	0
805	817	813	0
817	813	794	0
813	794	794	0
794	794	802	0
794	802	782	0
802	782	754	0
782	754	771	0
754	771	782	0
771	782	782	0
782	782	767	0
782	767	747	0
767	747	778	0
747	778	759	0
778	759	747	0
759	747	724	0
747	724	743	0
724	743	758	0
743	758	748	0
758	748	719	0
748	719	732	0
719	732	751	0
732	751	751	0
751	751	708	0
751	708	712	0
708	712	739	0
712	739	744	0
739	744	727	0
744	727	712	0
727	712	724	0
712	724	716	0
724	716	700	0
716	700	693	0
700	693	712	0
693	712	724	0
712	724	712	0
724	712	692	0
712	692	693	0
692	693	728	0
693	728	727	0
728	727	716	0
727	716	712	0
716	712	747	0
712	747	771	0
747	771	735	0
771	735	697	0
735	697	681	0
697	681	700	0
681	700	677	0
700	677	677	0
677	677	704	0
677	704	705	0
704	705	708	0
705	708	708	0
708	708	704	0
708	704	670	0
704	670	677	0
670	677	677	0
677	677	681	0
677	681	688	0
681	688	689	0
688	689	685	0
689	685	681	0
685	681	723	0
681	723	732	0
723	732	724	0
732	724	712	0
724	712	739	0
712	739	720	0
739	720	743	0
720	743	712	0
743	712	724	0
712	724	751	0
724	751	728	0
751	728	715	0
728	715	732	0
715	732	778	0
732	778	771	0
778	771	762	0
771	762	779	0
762	779	778	0
779	778	782	0
778	782	762	0
782	762	771	0
762	771	731	0
771	731	763	0
731	763	747	0
763	747	716	0
747	716	732	0
716	732	400	0
732	400	1090	1
400	1090	716	2
1090	716	727	0
716	727	751	0
727	751	724	0
751	724	712	0
724	712	728	0
712	728	763	0
728	763	739	0
763	739	743	0
739	743	743	0
743	743	771	0
743	771	739	0
771	739	755	0
739	755	751	0
755	751	735	0
751	735	708	0
735	708	755	0
708	755	701	0
755	701	712	0
701	712	770	0
712	770	747	0
770	747	798	0
747	798	782	0
798	782	801	0
782	801	798	0
801	798	794	0
798	794	731	0
794	731	720	0
731	720	716	0
720	716	732	0
716	732	751	0
732	751	766	0
751	766	771	0
766	771	743	0
771	743	739	0
743	739	767	0
739	767	739	0
767	739	728	0
739	728	708	0
728	708	712	0
708	712	704	0
712	704	681	0
704	681	677	0
681	677	677	0
677	677	681	0
677	681	669	0
681	669	670	0
669	670	669	0
670	669	696	0
669	696	697	0
696	697	689	0
697	689	758	0
689	758	794	0
758	794	786	0
794	786	790	0
786	790	763	0
790	763	755	0
763	755	743	0
755	743	747	0
743	747	727	0
747	727	720	0
727	720	736	0
720	736	751	0
736	751	762	0
751	762	782	0
762	782	767	0
782	767	731	0
767	731	748	0
731	748	743	0
748	743	720	0
743	720	743	0
720	743	762	0
743	762	759	0
762	759	767	0
759	767	762	0
767	762	786	0
762	786	798	0
786	798	774	0
798	774	775	0
774	775	766	0
775	766	755	0
766	755	747	0
755	747	771	0
747	771	739	0
771	739	708	0
739	708	735	0
708	735	794	0
735	794	794	0
794	794	794	0
794	794	805	0
794	805	821	0
805	821	825	0
821	825	798	0
825	798	797	0
798	797	790	0
797	790	767	0
790	767	759	0
767	759	786	0
759	786	766	0
786	766	759	0
766	759	782	0
759	782	794	0
782	794	797	0
794	797	806	0
797	806	829	0
806	829	793	0
829	793	814	0
793	814	821	0
814	821	801	0
821	801	802	0
801	802	809	0
802	809	817	0
809	817	802	0
817	802	794	0
802	794	793	0
794	793	790	0
793	790	767	0
790	767	778	0
767	778	794	0
778	794	786	0
794	786	774	0
786	774	790	0
774	790	790	0
790	790	794	0
790	794	782	0
794	782	794	0
782	794	805	0
794	805	774	0
805	774	747	0
774	747	794	0
747	794	763	0
794	763	778	0
763	778	755	0
778	755	778	0
755	778	782	0
778	782	802	0
782	802	805	0
802	805	798	0
805	798	805	0
798	805	817	0
805	817	814	0
817	814	809	0
814	809	770	0
809	770	818	0
770	818	821	0
818	821	821	0
821	821	801	0
821	801	802	0
801	802	793	0
802	793	849	0
793	849	879	0
849	879	879	0
879	879	849	0
879	849	863	0
849	863	860	0
863	860	837	0
860	837	821	0
837	821	805	0
821	805	806	0
805	806	735	0
806	735	759	0
735	759	743	0
759	743	747	0
743	747	751	0
747	751	767	0
751	767	809	0
767	809	798	0
809	798	840	0
798	840	911	0
840	911	903	0
911	903	879	0
903	879	887	0
879	887	872	0
887	872	832	0
872	832	829	0
832	829	821	0
829	821	806	0
821	806	778	0
806	778	848	0
778	848	841	0
848	841	817	0
841	817	828	0
817	828	856	0
828	856	853	0
856	853	852	0
853	852	864	0
852	864	817	0
864	817	836	0
817	836	775	0
836	775	762	0
775	762	794	0
762	794	809	0
794	809	798	0
809	798	825	0
798	825	809	0
825	809	759	0
809	759	751	0
759	751	735	0
751	735	782	0
735	782	783	0
782	783	782	0
783	782	825	0
782	825	828	0
825	828	849	0
828	849	871	0
849	871	856	0
871	856	841	0
856	841	832	0
841	832	798	0
832	798	794	0
798	794	747	0
794	747	728	0
747	728	743	0
728	743	782	0
743	782	790	0
782	790	817	0
790	817	825	0
817	825	809	0
825	809	802	0
809	802	813	0
802	813	805	0
813	805	794	0
805	794	833	0
794	833	856	0
833	856	840	0
856	840	860	0
840	860	864	0
860	864	852	0
864	852	848	0
852	848	856	0
848	856	825	0
856	825	849	0
825	849	844	0
849	844	809	0
844	809	810	0
809	810	805	0
810	805	767	0
805	767	813	0
767	813	829	0
813	829	805	0
829	805	763	0
805	763	813	0
763	813	794	0
813	794	766	0
794	766	825	0
766	825	821	0
825	821	802	0
821	802	790	0
802	790	786	0
790	786	743	0
786	743	766	0
743	766	810	0
766	810	790	0
810	790	782	0
790	782	790	0
782	790	797	0
790	797	798	0
797	798	809	0
798	809	813	0
809	813	794	0
813	794	798	0
794	798	809	0
798	809	825	0
809	825	821	0
825	821	841	0
821	841	860	0
841	860	848	0
860	848	848	0
848	848	852	0
848	852	852	0
852	852	833	0
852	833	833	0
833	833	844	0
833	844	841	0
844	841	817	0
841	817	821	0
817	821	825	0
821	825	801	0
825	801	782	0
801	782	798	0
782	798	805	0
798	805	779	0
805	779	782	0
779	782	790	0
782	790	770	0
790	770	739	0
770	739	759	0
739	759	732	0
759	732	735	0
732	735	735	0
735	735	790	0
735	790	790	0
790	790	782	0
790	782	786	0
782	786	810	0
786	810	805	0
810	805	782	0
805	782	809	0
782	809	814	0
809	814	782	0
814	782	766	0
782	766	782	0
766	782	767	0
782	767	728	0
767	728	739	0
728	739	762	0
739	762	759	0
762	759	743	0
759	743	755	0
743	755	782	0
755	782	755	0
782	755	747	0
755	747	786	0
747	786	798	0
786	798	790	0
798	790	794	0
790	794	801	0
794	801	778	0
801	778	755	0
778	755	806	0
755	806	801	0
806	801	782	0
801	782	802	0
782	802	770	0
802	770	786	0
770	786	763	0
786	763	798	0
763	798	770	0
798	770	774	0
770	774	744	0
774	744	758	0
744	758	720	0
758	720	786	0
720	786	790	0
786	790	790	0
790	790	790	0
790	790	817	0
790	817	844	0
817	844	814	0
844	814	821	0
814	821	856	0
821	856	848	0
856	848	809	0
848	809	833	0
809	833	852	0
833	852	829	0
852	829	797	0
829	797	786	0
797	786	751	0
786	751	759	0
751	759	771	0
759	771	778	0
771	778	724	0
778	724	770	0
724	770	786	0
770	786	794	0
786	794	813	0
794	813	805	0
813	805	794	0
805	794	798	0
794	798	801	0
798	801	786	0
801	786	763	0
786	763	798	0
763	798	809	0
798	809	798	0
809	798	805	0
798	805	813	0
805	813	833	0
813	833	833	0
833	833	852	0
833	852	868	0
852	868	840	0
868	840	841	0
840	841	836	0
841	836	825	0
836	825	821	0
825	821	833	0
821	833	809	0
833	809	825	0
809	825	817	0
825	817	821	0
817	821	786	0
821	786	794	0
786	794	801	0
794	801	810	0
801	810	829	0
810	829	817	0
829	817	805	0
817	805	790	0
805	790	813	0
790	813	798	0
813	798	763	0
798	763	751	0
763	751	801	0
751	801	763	0
801	763	790	0
763	790	797	0
790	797	802	0
797	802	786	0
802	786	794	0
786	794	805	0
794	805	794	0
805	794	790	0
794	790	817	0
790	817	817	0
817	817	817	0
817	817	806	0
817	806	817	0
806	817	805	0
817	805	806	0
805	806	809	0
806	809	817	0
809	817	786	0
817	786	782	0
786	782	786	0
782	786	782	0
786	782	775	0
782	775	782	0
775	782	790	0
782	790	774	0
790	774	762	0
774	762	767	0
762	767	755	0
767	755	759	0
755	759	762	0
759	762	767	0
762	767	755	0
767	755	755	0
755	755	778	0
755	778	770	0
778	770	774	0
770	774	779	0
774	779	743	0
779	743	805	0
743	805	798	0
805	798	770	0
798	770	740	0
770	740	774	0
740	774	786	0
774	786	774	0
786	774	798	0
774	798	798	0
798	798	774	0
798	774	774	0
774	774	782	0
774	782	771	0
782	771	763	0
771	763	785	0
763	785	786	0
785	786	779	0
786	779	755	0
779	755	793	0
755	793	817	0
793	817	849	0
817	849	844	0
849	844	833	0
844	833	844	0
833	844	856	0
844	856	860	0
856	860	860	0
860	860	860	0
860	860	868	0
860	868	840	0
868	840	837	0
840	837	844	0
837	844	825	0
844	825	821	0
825	821	833	0
821	833	840	0
833	840	841	0
840	841	852	0
841	852	860	0
852	860	856	0
860	856	844	0
856	844	856	0
844	856	837	0
856	837	821	0
837	821	797	0
821	797	814	0
797	814	821	0
814	821	809	0
821	809	833	0
809	833	824	0
833	824	806	0
824	806	813	0
806	813	825	0
813	825	794	0
825	794	805	0
794	805	821	0
805	821	817	0
821	817	814	0
817	814	821	0
814	821	840	0
821	840	837	0
840	837	844	0
837	844	856	0
844	856	837	0
856	837	825	0
837	825	844	0
825	844	852	0
844	852	817	0
852	817	833	0
817	833	809	0
833	809	782	0
809	782	806	0
782	806	805	0
806	805	798	0
805	798	790	0
798	790	805	0
790	805	802	0
805	802	797	0
802	797	810	0
797	810	840	0
810	840	837	0
840	837	844	0
837	844	868	0
844	868	860	0
868	860	852	0
860	852	864	0
852	864	844	0
864	844	809	0
844	809	798	0
809	798	809	0
798	809	786	0
809	786	794	0
786	794	806	0
794	806	821	0
806	821	801	0
821	801	813	0
801	813	825	0
813	825	817	0
825	817	814	0
817	814	828	0
814	828	829	0
828	829	813	0
829	813	822	0
813	822	817	0
822	817	790	0
817	790	785	0
790	785	783	0
785	783	782	0
783	782	751	0
782	751	758	0
751	758	786	0
758	786	759	0
786	759	771	0
759	771	786	0
771	786	774	0
786	774	766	0
774	766	771	0
766	771	774	0
771	774	755	0
774	755	759	0
755	759	766	0
759	766	728	0
766	728	759	0
728	759	778	0
759	778	766	0
778	766	767	0
766	767	770	0
767	770	767	0
770	767	763	0
767	763	766	0
763	766	790	0
766	790	767	0
790	767	766	0
767	766	751	0
766	751	782	0
751	782	767	0
782	767	762	0
767	762	790	0
762	790	771	0
790	771	762	0
771	762	728	0
762	728	700	0
728	700	728	0
700	728	770	0
728	770	763	0
770	763	790	0
763	790	786	0
790	786	731	0
786	731	775	0
731	775	747	0
775	747	786	0
747	786	751	0
786	751	766	0
751	766	794	0
766	794	778	0
794	778	767	0
778	767	766	0
767	766	783	0
766	783	747	0
783	747	762	0
747	762	775	0
762	775	770	0
775	770	759	0
770	759	786	0
759	786	801	0
786	801	802	0
801	802	825	0
802	825	848	0
825	848	840	0
848	840	884	0
840	884	871	0
884	871	849	0
871	849	856	0
849	856	856	0
856	856	817	0
856	817	809	0
817	809	743	0
809	743	778	0
743	778	779	0
778	779	813	0
779	813	829	0
813	829	809	0
829	809	802	0
809	802	801	0
802	801	806	0
801	806	786	0
806	786	790	0
786	790	793	0
790	793	794	0
793	794	794	0
794	794	817	0
794	817	809	0
817	809	794	0
809	794	817	0
794	817	829	0
817	829	825	0
829	825	852	0
825	852	837	0
852	837	832	0
837	832	856	0
832	856	833	0
856	833	840	0
833	840	845	0
840	845	809	0
845	809	809	0
809	809	810	0
809	810	794	0
810	794	789	0
794	789	806	0
789	806	794	0
806	794	793	0
794	793	798	0
793	798	794	0
798	794	782	0
794	782	794	0
782	794	805	0
794	805	794	0
805	794	805	0
794	805	818	0
805	818	805	0
818	805	802	0
805	802	817	0
802	817	809	0
817	809	782	0
809	782	790	0
782	790	794	0
790	794	782	0
794	782	786	0
782	786	790	0
786	790	782	0
790	782	774	0
782	774	790	0
774	790	774	0
790	774	833	0
774	833	841	0
833	841	844	0
841	844	825	0
844	825	836	0
825	836	837	0
836	837	817	0
837	817	809	0
817	809	802	0
809	802	817	0
802	817	794	0
817	794	786	0
794	786	805	0
786	805	798	0
805	798	770	0
798	770	798	0
770	798	798	0
798	798	786	0
798	786	786	0
786	786	797	0
786	797	790	0
797	790	782	0
790	782	806	0
782	806	817	0
806	817	802	0
817	802	805	0
802	805	809	0
805	809	817	0
809	817	810	0
817	810	813	0
810	813	813	0
813	813	794	0
813	794	805	0
794	805	810	0
805	810	782	0
810	782	766	0
