index	i-1	i+0	i+1	Filter	Time
322	739	724	724	0	242070
323	724	724	502	0	242794
324	724	502	1031	1	243296
325	502	1031	747	0	244327
326	1031	747	735	0	245074
327	747	735	740	0	245809
328	735	740	755	0	246549
329	740	755	774	0	247304
330	755	774	766	0	248078
331	774	766	771	0	248844
332	766	771	782	0	249615
333	771	782	794	0	250397
334	782	794	782	0	251191
335	794	782	762	0	251973
336	782	762	763	0	252735
337	762	763	755	0	253498
338	763	755	759	0	254253
339	755	759	747	0	255012
340	759	747	739	0	255759
341	747	739	747	0	256498
342	739	747	751	0	257245
343	747	751	755	0	257996
344	751	755	743	0	258751
345	755	743	732	0	259494
346	743	732	432	0	260226
347	732	432	1046	1	260658
348	432	1046	564	0	261704
349	1046	564	857	1	262268
350	564	857	692	0	263125
351	857	692	685	0	263817
352	692	685	677	0	264502
353	685	677	444	0	265179
354	677	444	996	1	265623
355	444	996	731	0	266619
356	996	731	747	0	267350
357	731	747	456	0	268097
358	747	456	1077	1	268553
359	456	1077	747	0	269630
360	1077	747	740	0	270377
361	747	740	731	0	271117
362	740	731	736	0	271848
363	731	736	747	0	272584
364	736	747	770	0	273331
365	747	770	771	0	274101
366	770	771	762	0	274872
367	771	762	775	0	275634
368	762	775	502	0	276409
369	775	502	1077	1	276911
370	502	1077	467	0	277988
371	1077	467	1047	1	278455
372	467	1047	533	0	279502
373	1047	533	938	1	280035
374	533	938	708	0	280973
375	938	708	696	0	281681
376	708	696	705	0	282377
377	696	705	424	0	283082
378	705	424	1043	1	283506
379	424	1043	548	0	284549
380	1043	548	891	1	285097
381	548	891	716	0	285988
382	891	716	522	0	286704
383	716	522	937	1	287226
384	522	937	712	0	288163
385	937	712	713	0	288875
386	712	713	723	0	289588
387	713	723	747	0	290311
388	723	747	767	0	291058
389	747	767	755	0	291825
390	767	755	762	0	292580
391	755	762	775	0	293342
392	762	775	797	0	294117
393	775	797	786	0	294914
394	797	786	759	0	295700
395	786	759	759	0	296459
396	759	759	759	0	297218
397	759	759	766	0	297977
398	759	766	759	0	298743
399	766	759	739	0	299502
400	759	739	724	0	300241
401	739	724	716	0	300965
402	724	716	716	0	301681
403	716	716	716	0	302397
404	716	716	708	0	303113
405	716	708	720	0	303821
406	708	720	731	0	304541
407	720	731	755	0	305272
408	731	755	759	0	306027
409	755	759	751	0	306786
410	759	751	770	0	307537
411	751	770	771	0	308307
412	770	771	759	0	309078
413	771	759	743	0	309837
414	759	743	747	0	310580
415	743	747	747	0	311327
416	747	747	751	0	312074
417	747	751	731	0	312825
418	751	731	724	0	313556
419	731	724	724	0	314280
420	724	724	731	0	315004
421	724	731	736	0	315735
422	731	736	751	0	316471
423	736	751	739	0	317222
424	751	739	735	0	317961
425	739	735	740	0	318696
426	735	740	743	0	319436
427	740	743	747	0	320179
428	743	747	732	0	320926
429	747	732	735	0	321658
430	732	735	739	0	322393
431	735	739	724	0	323132
432	739	724	720	0	323856
433	724	720	735	0	324576
434	720	735	747	0	325311
435	735	747	747	0	326058
436	747	747	740	0	326805
437	747	740	743	0	327545
438	740	743	755	0	328288
439	743	755	751	0	329043
440	755	751	751	0	329794
441	751	751	743	0	330545
442	751	743	743	0	331288
443	743	743	747	0	332031
444	743	747	740	0	332778
445	747	740	723	0	333518
446	740	723	732	0	334241
447	723	732	743	0	334973
448	732	743	743	0	335716
449	743	743	739	0	336459
450	743	739	744	0	337198
451	739	744	743	0	337942
452	744	743	743	0	338685
453	743	743	735	0	339428
454	743	735	724	0	340163
455	735	724	716	0	340887
456	724	716	720	0	341603
457	716	720	728	0	342323
458	720	728	727	0	343051
459	728	727	716	0	343778
460	727	716	463	0	344494
461	716	463	989	1	344957
462	463	989	723	0	345946
463	989	723	716	0	346669
464	723	716	487	0	347385
465	716	487	926	1	347872
466	487	926	692	0	348798
467	926	692	681	0	349490
468	692	681	685	0	350171
469	681	685	681	0	350856
470	685	681	689	0	351537
471	681	689	720	0	352226
472	689	720	758	0	352946
473	720	758	790	0	353704
474	758	790	774	0	354494
475	790	774	767	0	355268
476	774	767	475	0	356035
477	767	475	1062	1	356510
478	475	1062	498	0	357572
479	1062	498	977	1	358070
480	498	977	630	0	359047
481	977	630	782	1	359677
482	630	782	693	0	360459
483	782	693	688	0	361152
484	693	688	689	0	361840
485	688	689	428	0	362529
486	689	428	1027	1	362957
487	428	1027	588	0	363984
488	1027	588	883	1	364572
489	588	883	712	0	365455
490	883	712	720	0	366167
491	712	720	732	0	366887
492	720	732	755	0	367619
493	732	755	459	0	368374
494	755	459	1054	1	368833
495	459	1054	498	0	369887
496	1054	498	950	1	370385
497	498	950	708	0	371335
498	950	708	692	0	372043
499	708	692	697	0	372735
500	692	697	704	0	373432
501	697	704	712	0	374136
502	704	712	736	0	374848
503	712	736	762	0	375584
504	736	762	798	0	376346
505	762	798	848	0	377144
506	798	848	420	0	377992
507	848	420	1214	1	378412
508	420	1214	432	0	379626
509	1214	432	1144	1	380058
510	432	1144	463	0	381202
511	1144	463	1051	1	381665
512	463	1051	510	0	382716
513	1051	510	910	1	383226
514	510	910	689	0	384136
515	910	689	673	0	384825
516	689	673	669	0	385498
517	673	669	424	0	386167
518	669	424	989	1	386591
519	424	989	708	0	387580
520	989	708	696	0	388288
521	708	696	701	0	388984
522	696	701	424	0	389685
523	701	424	1039	1	390109
524	424	1039	568	0	391148
525	1039	568	903	1	391716
526	568	903	716	0	392619
527	903	716	716	0	393335
528	716	716	478	0	394051
529	716	478	989	1	394529
530	478	989	715	0	395518
531	989	715	697	0	396233
532	715	697	704	0	396930
533	697	704	553	0	397634
534	704	553	906	1	398187
535	553	906	720	0	399093
536	906	720	740	0	399813
537	720	740	451	0	400553
538	740	451	1070	1	401004
539	451	1070	728	0	402074
540	1070	728	723	0	402802
541	728	723	720	0	403525
542	723	720	724	0	404245
543	720	724	720	0	404969
544	724	720	716	0	405689
545	720	716	723	0	406405
546	716	723	471	0	407128
547	723	471	1051	1	407599
548	471	1051	513	0	408650
549	1051	513	969	1	409163
550	513	969	728	0	410132
551	969	728	720	0	410860
552	728	720	716	0	411580
553	720	716	723	0	412296
554	716	723	736	0	413019
555	723	736	770	0	413755
556	736	770	802	0	414525
557	770	802	790	0	415327
558	802	790	821	0	416117
559	790	821	424	0	416938
560	821	424	1194	1	417362
561	424	1194	440	0	418556
562	1194	440	1093	1	418996
563	440	1093	514	0	420089
564	1093	514	988	1	420603
565	514	988	720	0	421591
566	988	720	693	0	422311
567	720	693	700	0	423004
568	693	700	720	0	423704
569	700	720	444	0	424424
570	720	444	1089	1	424868
571	444	1089	736	0	425957
572	1089	736	739	0	426693
573	736	739	743	0	427432
574	739	743	459	0	428175
575	743	459	1090	1	428634
576	459	1090	498	0	429724
577	1090	498	973	1	430222
578	498	973	723	0	431195
579	973	723	712	0	431918
580	723	712	712	0	432630
581	712	712	537	0	433342
582	712	537	919	1	433879
583	537	919	731	0	434798
584	919	731	755	0	435529
585	731	755	763	0	436284
586	755	763	758	0	437047
587	763	758	767	0	437805
588	758	767	786	0	438572
589	767	786	514	0	439358
590	786	514	1109	1	439872
591	514	1109	431	0	440981
592	1109	431	1074	1	441412
593	431	1074	549	0	442486
594	1074	549	918	1	443035
595	549	918	697	0	443953
596	918	697	689	0	444650
597	697	689	688	0	445339
598	689	688	428	0	446027
599	688	428	1012	1	446455
600	428	1012	693	0	447467
601	1012	693	696	0	448160
602	693	696	708	0	448856
603	696	708	420	0	449564
604	708	420	1059	1	449984
605	420	1059	712	0	451043
606	1059	712	708	0	451755
607	712	708	712	0	452463
608	708	712	529	0	453175
609	712	529	950	1	453704
610	529	950	716	0	454654
611	950	716	719	0	455370
612	716	719	464	0	456089
613	719	464	1031	1	456553
614	464	1031	731	0	457584
615	1031	731	712	0	458315
616	731	712	720	0	459027
617	712	720	724	0	459747
618	720	724	743	0	460471
619	724	743	521	0	461214
620	743	521	961	1	461735
621	521	961	736	0	462696
622	961	736	728	0	463432
623	736	728	731	0	464160
624	728	731	712	0	464891
625	731	712	716	0	465603
626	712	716	724	0	466319
627	716	724	747	0	467043
628	724	747	763	0	467790
629	747	763	751	0	468553
630	763	751	739	0	469304
631	751	739	735	0	470043
632	739	735	483	0	470778
633	735	483	1000	1	471261
634	483	1000	712	0	472261
635	1000	712	708	0	472973
636	712	708	704	0	473681
637	708	704	712	0	474385
638	704	712	732	0	475097
639	712	732	731	0	475829
640	732	731	751	0	476560
641	731	751	763	0	477311
642	751	763	786	0	478074
643	763	786	770	0	478860
644	786	770	771	0	479630
645	770	771	463	0	480401
646	771	463	1109	1	480864
647	463	1109	471	0	481973
648	1109	471	1066	1	482444
649	471	1066	517	0	483510
650	1066	517	926	1	484027
651	517	926	693	0	484953
652	926	693	681	0	485646
653	693	681	673	0	486327
654	681	673	428	0	487000
655	673	428	1019	1	487428
656	428	1019	713	0	488447
657	1019	713	715	0	489160
658	713	715	744	0	489875
659	715	744	797	0	490619
660	744	797	845	0	491416
661	797	845	821	0	492261
662	845	821	817	0	493082
663	821	817	459	0	493899
664	817	459	1132	1	494358
665	459	1132	459	0	495490
666	1132	459	1086	1	495949
667	459	1086	483	0	497035
668	1086	483	984	1	497518
669	483	984	591	0	498502
670	984	591	810	1	499093
671	591	810	677	0	499903
672	810	677	677	0	500580
673	677	677	712	0	501257
674	677	712	424	0	501969
675	712	424	1082	1	502393
676	424	1082	486	0	503475
677	1082	486	965	1	503961
678	486	965	716	0	504926
679	965	716	712	0	505642
680	716	712	716	0	506354
681	712	716	521	0	507070
682	716	521	973	1	507591
683	521	973	588	0	508564
684	973	588	941	1	509152
685	588	941	736	0	510093
686	941	736	739	0	510829
687	736	739	747	0	511568
688	739	747	455	0	512315
689	747	455	1059	1	512770
690	455	1059	537	0	513829
691	1059	537	930	1	514366
692	537	930	704	0	515296
693	930	704	696	0	516000
694	704	696	697	0	516696
695	696	697	432	0	517393
696	697	432	1015	1	517825
697	432	1015	728	0	518840
698	1015	728	736	0	519568
699	728	736	466	0	520304
700	736	466	1028	1	520770
701	466	1028	731	0	521798
702	1028	731	728	0	522529
703	731	728	467	0	523257
704	728	467	1000	1	523724
705	467	1000	727	0	524724
706	1000	727	728	0	525451
707	727	728	471	0	526179
708	728	471	1011	1	526650
709	471	1011	728	0	527661
710	1011	728	732	0	528389
711	728	732	470	0	529121
712	732	470	1016	1	529591
713	470	1016	739	0	530607
714	1016	739	732	0	531346
715	739	732	731	0	532078
716	732	731	716	0	532809
717	731	716	712	0	533525
718	716	712	724	0	534237
719	712	724	506	0	534961
720	724	506	1000	1	535467
721	506	1000	724	0	536467
722	1000	724	720	0	537191
723	724	720	719	0	537911
724	720	719	728	0	538630
725	719	728	731	0	539358
726	728	731	736	0	540089
727	731	736	755	0	540825
728	736	755	770	0	541580
729	755	770	782	0	542350
730	770	782	440	0	543132
731	782	440	1097	1	543572
732	440	1097	491	0	544669
733	1097	491	1027	1	545160
734	491	1027	552	0	546187
735	1027	552	891	1	546739
736	552	891	709	0	547630
737	891	709	696	0	548339
738	709	696	693	0	549035
739	696	693	700	0	549728
740	693	700	420	0	550428
741	700	420	1035	1	550848
742	420	1035	681	0	551883
743	1035	681	790	1	552564
744	681	790	708	0	553354
745	790	708	720	0	554062
746	708	720	704	0	554782
747	720	704	775	1	555486
748	704	775	743	0	556261
749	775	743	467	0	557004
750	743	467	1035	1	557471
751	467	1035	564	0	558506
752	1035	564	930	1	559070
753	564	930	704	0	560000
754	930	704	693	0	560704
755	704	693	696	0	561397
756	693	696	701	0	562093
757	696	701	708	0	562794
758	701	708	708	0	563502
759	708	708	720	0	564210
760	708	720	743	0	564930
761	720	743	767	0	565673
762	743	767	770	0	566440
763	767	770	771	0	567210
764	770	771	774	0	567981
765	771	774	782	0	568755
766	774	782	786	0	569537
767	782	786	763	0	570323
768	786	763	751	0	571086
769	763	751	758	0	571837
770	751	758	759	0	572595
771	758	759	759	0	573354
772	759	759	739	0	574113
773	759	739	736	0	574852
774	739	736	727	0	575588
775	736	727	724	0	576315
776	727	724	731	0	577039
777	724	731	712	0	577770
778	731	712	720	0	578482
779	712	720	724	0	579202
780	720	724	732	0	579926
781	724	732	739	0	580658
782	732	739	731	0	581397
783	739	731	747	0	582128
784	731	747	759	0	582875
785	747	759	775	0	583634
786	759	775	758	0	584409
787	775	758	747	0	585167
788	758	747	751	0	585914
789	747	751	755	0	586665
790	751	755	747	0	587420
791	755	747	736	0	588167
792	747	736	743	0	588903
793	736	743	747	0	589646
794	743	747	739	0	590393
795	747	739	732	0	591132
796	739	732	513	0	591864
797	732	513	993	1	592377
798	513	993	747	0	593370
799	993	747	723	0	594117
800	747	723	713	0	594840
801	723	713	501	0	595553
802	713	501	942	1	596054
803	501	942	720	0	596996
804	942	720	700	0	597716
805	720	700	693	0	598416
806	700	693	700	0	599109
807	693	700	716	0	599809
808	700	716	452	0	600525
809	716	452	1023	1	600977
810	452	1023	708	0	602000
811	1023	708	677	0	602708
812	708	677	662	0	603385
813	677	662	634	0	604047
814	662	634	650	0	604681
815	634	650	657	0	605331
816	650	657	631	0	605988
817	657	631	626	0	606619
818	631	626	615	0	607245
819	626	615	611	0	607860
820	615	611	599	0	608471
821	611	599	428	0	609070
822	599	428	759	1	609498
823	428	759	583	0	610257
824	759	583	565	0	610840
825	583	565	587	0	611405
826	565	587	568	0	611992
827	587	568	572	0	612560
828	568	572	564	0	613132
829	572	564	561	0	613696
830	564	561	556	0	614257
831	561	556	553	0	614813
832	556	553	552	0	615366
833	553	552	553	0	615918
834	552	553	416	0	616471
835	553	416	677	1	616887
836	416	677	537	0	617564
837	677	537	541	0	618101
838	537	541	541	0	618642
839	541	541	541	0	619183
840	541	541	541	0	619724
841	541	541	544	0	620265
842	541	544	549	0	620809
843	544	549	560	0	621358
844	549	560	564	0	621918
845	560	564	580	0	622482
846	564	580	584	0	623062
847	580	584	576	0	623646
848	584	576	591	0	624222
849	576	591	592	0	624813
850	591	592	599	0	625405
851	592	599	603	0	626004
852	599	603	556	0	626607
853	603	556	650	1	627163
854	556	650	599	0	627813
855	650	599	607	0	628412
856	599	607	600	0	629019
857	607	600	447	0	629619
858	600	447	798	1	630066
859	447	798	634	0	630864
860	798	634	654	0	631498
861	634	654	669	0	632152
862	654	669	685	0	632821
863	669	685	704	0	633506
864	685	704	747	0	634210
865	704	747	417	0	634957
866	747	417	1140	1	635374
867	417	1140	447	0	636514
868	1140	447	1058	1	636961
869	447	1058	491	0	638019
870	1058	491	879	1	638510
871	491	879	650	0	639389
872	879	650	615	0	640039
873	650	615	599	0	640654
874	615	599	599	0	641253
875	599	599	619	0	641852
876	599	619	618	0	642471
877	619	618	635	0	643089
878	618	635	463	0	643724
879	635	463	1015	1	644187
880	463	1015	568	0	645202
881	1015	568	915	1	645770
882	568	915	700	0	646685
883	915	700	732	0	647385
884	700	732	463	0	648117
885	732	463	1097	1	648580
886	463	1097	483	0	649677
887	1097	483	1070	1	650160
888	483	1070	490	0	651230
889	1070	490	1000	1	651720
890	490	1000	560	0	652720
891	1000	560	918	1	653280
892	560	918	728	0	654198
893	918	728	712	0	654926
894	728	712	708	0	655638
895	712	708	456	0	656346
896	708	456	1027	1	656802
897	456	1027	739	0	657829
898	1027	739	736	0	658568
899	739	736	447	0	659304
900	736	447	1047	1	659751
901	447	1047	731	0	660798
902	1047	731	720	0	661529
903	731	720	537	0	662249
904	720	537	942	1	662786
905	537	942	708	0	663728
906	942	708	727	0	664436
907	708	727	448	0	665163
908	727	448	1163	1	665611
909	448	1163	463	0	666774
910	1163	463	1059	1	667237
911	463	1059	731	0	668296
912	1059	731	716	0	669027
913	731	716	720	0	669743
914	716	720	455	0	670463
915	720	455	969	1	670918
916	455	969	689	0	671887
917	969	689	661	0	672576
918	689	661	674	0	673237
919	661	674	416	0	673911
920	674	416	1085	1	674327
921	416	1085	553	0	675412
922	1085	553	1004	1	675965
923	553	1004	743	0	676969
924	1004	743	770	0	677712
925	743	770	444	0	678482
926	770	444	1152	1	678926
927	444	1152	478	0	680078
928	1152	478	1032	1	680556
929	478	1032	723	0	681588
930	1032	723	708	0	682311
931	723	708	716	0	683019
932	708	716	712	0	683735
933	716	712	713	0	684447
934	712	713	758	0	685160
935	713	758	806	0	685918
936	758	806	832	0	686724
937	806	832	818	0	687556
938	832	818	852	0	688374
939	818	852	863	0	689226
940	852	863	849	0	690089
941	863	849	805	0	690938
942	849	805	798	0	691743
943	805	798	759	0	692541
944	798	759	739	0	693300
945	759	739	731	0	694039
946	739	731	748	0	694770
947	731	748	770	0	695518
948	748	770	809	0	696288
949	770	809	814	0	697097
950	809	814	494	0	697911
951	814	494	1190	1	698405
952	494	1190	491	0	699595
953	1190	491	1140	1	700086
954	491	1140	470	0	701226
955	1140	470	1055	1	701696
956	470	1055	728	0	702751
957	1055	728	716	0	703479
958	728	716	712	0	704195
959	716	712	540	0	704907
960	712	540	942	1	705447
961	540	942	751	0	706389
962	942	751	790	0	707140
963	751	790	817	0	707930
964	790	817	837	0	708747
965	817	837	533	0	709584
966	837	533	1260	1	710117
967	533	1260	432	0	711377
968	1260	432	1214	1	711809
969	432	1214	463	0	713023
970	1214	463	1109	1	713486
971	463	1109	522	0	714595
972	1109	522	918	1	715117
973	522	918	673	0	716035
974	918	673	650	0	716708
975	673	650	486	0	717358
976	650	486	825	1	717844
977	486	825	638	0	718669
978	825	638	631	0	719307
979	638	631	646	0	719938
980	631	646	657	0	720584
981	646	657	677	0	721241
982	657	677	736	0	721918
983	677	736	801	0	722654
984	736	801	876	0	723455
985	801	876	922	0	724331
986	876	922	879	0	725253
987	922	879	880	0	726132
988	879	880	883	0	727012
989	880	883	856	0	727895
990	883	856	813	0	728751
991	856	813	802	0	729564
992	813	802	790	0	730366
993	802	790	762	0	731156
994	790	762	751	0	731918
995	762	751	424	0	732669
996	751	424	1082	1	733093
997	424	1082	537	0	734175
998	1082	537	934	1	734712
999	537	934	712	0	735646
1000	934	712	693	0	736358
1001	712	693	696	0	737051
1002	693	696	424	0	737747
1003	696	424	1047	1	738171
1004	424	1047	724	0	739218
1005	1047	724	727	0	739942
1006	724	727	759	0	740669
1007	727	759	767	0	741428
1008	759	767	762	0	742195
1009	767	762	771	0	742957
1010	762	771	770	0	743728
1011	771	770	751	0	744498
1012	770	751	732	0	745249
1013	751	732	719	0	745981
1014	732	719	716	0	746700
1015	719	716	537	0	747416
1016	716	537	938	1	747953
1017	537	938	755	0	748891
1018	938	755	424	0	749646
1019	755	424	1152	1	750070
1020	424	1152	490	0	751222
1021	1152	490	1055	1	751712
1022	490	1055	568	0	752767
1023	1055	568	941	1	753335
1024	568	941	736	0	754276
1025	941	736	723	0	755012
1026	736	723	744	0	755735
1027	723	744	762	0	756479
1028	744	762	813	0	757241
1029	762	813	829	0	758054
1030	813	829	825	0	758883
1031	829	825	821	0	759708
1032	825	821	813	0	760529
1033	821	813	818	0	761342
1034	813	818	817	0	762160
1035	818	817	428	0	762977
1036	817	428	1132	1	763405
1037	428	1132	479	0	764537
1038	1132	479	1003	1	765016
1039	479	1003	709	0	766019
1040	1003	709	684	0	766728
1041	709	684	681	0	767412
1042	684	681	697	0	768093
1043	681	697	486	0	768790
1044	697	486	1031	1	769276
1045	486	1031	557	0	770307
