i-1	i+0	i+1	Filter
868	871	848	0
871	848	845	0
848	845	887	0
845	887	883	0
887	883	880	0
883	880	852	0
880	852	895	0
852	895	614	0
895	614	1207	1
614	1207	836	2
1207	836	837	0
836	837	852	0
837	852	844	0
852	844	833	0
844	833	821	0
833	821	864	0
821	864	903	0
864	903	887	0
903	887	856	0
887	856	836	0
856	836	864	0
836	864	852	0
864	852	837	0
852	837	817	0
837	817	840	0
817	840	864	0
840	864	848	0
864	848	825	0
848	825	891	0
825	891	888	0
891	888	871	0
888	871	852	0
871	852	887	0
852	887	903	0
887	903	872	0
903	872	852	0
872	852	891	0
852	891	891	0
891	891	743	0
891	743	794	1
743	794	988	3
794	988	907	2
988	907	856	0
907	856	844	0
856	844	852	0
844	852	857	0
852	857	922	0
857	922	902	0
922	902	868	0
902	868	911	0
868	911	937	0
911	937	965	0
937	965	923	0
965	923	894	0
923	894	958	0
894	958	930	0
958	930	902	0
930	902	825	0
902	825	483	0
825	483	1358	1
483	1358	883	2
1358	883	864	0
883	864	868	0
864	868	891	0
868	891	898	0
891	898	895	0
898	895	868	0
895	868	903	0
868	903	910	0
903	910	887	0
910	887	856	0
887	856	915	0
856	915	910	0
915	910	884	0
910	884	856	0
884	856	871	0
856	871	884	0
871	884	906	0
884	906	860	0
906	860	860	0
860	860	895	0
860	895	903	0
895	903	848	0
903	848	856	0
848	856	872	0
856	872	844	0
872	844	840	0
844	840	837	0
840	837	852	0
837	852	856	0
852	856	848	0
856	848	872	0
848	872	883	0
872	883	720	1
883	720	673	3
720	673	806	3
673	806	965	3
806	965	1326	3
965	1326	903	2
1326	903	759	0
903	759	914	1
759	914	899	2
914	899	887	0
899	887	868	0
887	868	856	0
868	856	837	0
856	837	945	1
837	945	922	2
945	922	911	0
922	911	630	0
911	630	1288	1
630	1288	957	2
1288	957	930	0
957	930	942	0
930	942	926	0
942	926	922	0
926	922	903	0
922	903	918	0
903	918	934	0
918	934	938	0
934	938	930	0
938	930	906	0
930	906	923	0
906	923	933	0
923	933	915	0
933	915	895	0
915	895	926	0
895	926	922	0
926	922	922	0
922	922	891	0
922	891	915	0
891	915	922	0
915	922	910	0
922	910	891	0
910	891	923	0
891	923	933	0
923	933	911	0
933	911	895	0
911	895	871	0
895	871	969	1
871	969	911	2
969	911	914	0
911	914	930	0
914	930	938	0
930	938	910	0
938	910	903	0
910	903	930	0
903	930	938	0
930	938	941	0
938	941	919	0
941	919	930	0
919	930	941	0
930	941	934	0
941	934	911	0
934	911	914	0
911	914	922	0
914	922	919	0
922	919	887	0
919	887	891	0
887	891	887	0
891	887	887	0
887	887	872	0
887	872	864	0
872	864	883	0
864	883	883	0
883	883	887	0
883	887	872	0
887	872	903	0
872	903	898	0
903	898	907	0
898	907	895	0
907	895	914	0
895	914	923	0
914	923	898	0
923	898	895	0
898	895	903	0
895	903	899	0
903	899	887	0
899	887	875	0
887	875	888	0
875	888	898	0
888	898	884	0
898	884	867	0
884	867	868	0
867	868	876	0
868	876	891	0
876	891	864	0
891	864	856	0
864	856	871	0
856	871	868	0
871	868	860	0
868	860	852	0
860	852	875	0
852	875	884	0
875	884	902	0
884	902	899	0
902	899	907	0
899	907	899	0
907	899	957	1
899	957	903	2
957	903	906	0
903	906	903	0
906	903	887	0
903	887	856	0
887	856	864	0
856	864	860	0
864	860	844	0
860	844	829	0
844	829	848	0
829	848	872	0
848	872	864	0
872	864	860	0
864	860	871	0
860	871	891	0
871	891	895	0
891	895	880	0
895	880	906	0
880	906	922	0
906	922	942	0
922	942	922	0
942	922	619	0
922	619	447	1
619	447	1592	3
447	1592	988	2
1592	988	938	0
988	938	938	0
938	938	933	0
938	933	926	0
933	926	907	0
926	907	942	0
907	942	945	0
942	945	957	0
945	957	942	0
957	942	965	0
942	965	969	0
965	969	973	0
969	973	937	0
973	937	954	0
937	954	945	0
954	945	934	0
945	934	911	0
934	911	914	0
911	914	934	0
914	934	926	0
934	926	899	0
926	899	918	0
899	918	930	0
918	930	895	0
930	895	728	0
895	728	1031	1
728	1031	887	2
1031	887	883	0
887	883	856	0
883	856	856	0
856	856	887	0
856	887	911	0
887	911	731	0
911	731	1098	1
731	1098	918	2
1098	918	934	0
918	934	922	0
934	922	887	0
922	887	911	0
887	911	895	0
911	895	883	0
895	883	871	0
883	871	849	0
871	849	840	0
849	840	856	0
840	856	852	0
856	852	833	0
852	833	841	0
833	841	856	0
841	856	867	0
856	867	860	0
867	860	817	0
860	817	817	0
817	817	802	0
817	802	805	0
802	805	783	0
805	783	778	0
783	778	790	0
778	790	786	0
790	786	786	0
786	786	774	0
786	774	755	0
774	755	743	0
755	743	755	0
743	755	755	0
755	755	770	0
755	770	782	0
770	782	794	0
782	794	848	0
794	848	922	0
848	922	1016	0
922	1016	1000	0
1016	1000	1000	0
1000	1000	1012	0
1000	1012	988	0
1012	988	949	0
988	949	946	0
949	946	922	0
946	922	899	0
922	899	864	0
899	864	867	0
864	867	849	0
867	849	840	0
849	840	817	0
840	817	810	0
817	810	817	0
810	817	825	0
817	825	832	0
825	832	833	0
832	833	595	0
833	595	1055	1
595	1055	692	2
1055	692	600	1
692	600	1190	3
600	1190	817	2
1190	817	814	0
817	814	840	0
814	840	837	0
840	837	836	0
837	836	779	0
836	779	1011	1
779	1011	957	2
1011	957	989	0
957	989	1000	0
989	1000	1011	0
1000	1011	736	0
1011	736	1288	1
736	1288	988	2
1288	988	981	0
988	981	961	0
981	961	941	0
961	941	942	0
941	942	926	0
942	926	914	0
926	914	926	0
914	926	942	0
926	942	950	0
942	950	914	0
950	914	922	0
914	922	950	0
922	950	937	0
950	937	895	0
937	895	584	0
895	584	1206	1
584	1206	864	2
1206	864	875	0
864	875	864	0
875	864	864	0
864	864	872	0
864	872	852	0
872	852	875	0
852	875	891	0
875	891	911	0
891	911	895	0
911	895	899	0
895	899	910	0
899	910	949	0
910	949	942	0
949	942	922	0
942	922	950	0
922	950	941	0
950	941	938	0
941	938	915	0
938	915	937	0
915	937	922	0
937	922	899	0
922	899	895	0
899	895	915	0
895	915	922	0
915	922	910	0
922	910	899	0
910	899	926	0
899	926	938	0
926	938	926	0
938	926	914	0
926	914	946	0
914	946	938	0
946	938	926	0
938	926	914	0
926	914	915	0
914	915	914	0
915	914	914	0
914	914	915	0
914	915	918	0
915	918	946	0
918	946	949	0
946	949	934	0
949	934	918	0
934	918	938	0
918	938	945	0
938	945	923	0
945	923	910	0
923	910	926	0
910	926	938	0
926	938	906	0
938	906	895	0
906	895	923	0
895	923	918	0
923	918	910	0
918	910	790	0
910	790	475	1
790	475	444	3
475	444	1537	3
444	1537	879	2
1537	879	887	0
879	887	907	0
887	907	902	0
907	902	899	0
902	899	848	0
899	848	919	0
848	919	591	0
919	591	1292	1
591	1292	879	2
1292	879	954	0
879	954	922	0
954	922	930	0
922	930	918	0
930	918	911	0
918	911	957	1
911	957	918	2
957	918	895	0
918	895	922	0
895	922	938	0
922	938	942	0
938	942	914	0
942	914	930	0
914	930	930	0
930	930	934	0
930	934	891	0
934	891	895	0
891	895	891	0
895	891	899	0
891	899	891	0
899	891	883	0
891	883	899	0
883	899	914	0
899	914	907	0
914	907	895	0
907	895	934	0
895	934	949	0
934	949	953	0
949	953	926	0
953	926	942	0
926	942	957	0
942	957	938	0
957	938	911	0
938	911	712	0
911	712	1167	1
712	1167	918	2
1167	918	899	0
918	899	922	0
899	922	934	0
922	934	938	0
934	938	899	0
938	899	922	0
899	922	930	0
922	930	949	0
930	949	922	0
949	922	934	0
922	934	946	0
934	946	945	0
946	945	926	0
945	926	934	0
926	934	942	0
934	942	922	0
942	922	903	0
922	903	910	0
903	910	899	0
910	899	887	0
899	887	880	0
887	880	879	0
880	879	895	0
879	895	887	0
895	887	872	0
887	872	891	0
872	891	906	0
891	906	919	0
906	919	906	0
919	906	926	0
906	926	934	0
926	934	934	0
934	934	907	0
934	907	918	0
907	918	922	0
918	922	895	0
922	895	872	0
895	872	883	0
872	883	887	0
883	887	876	0
887	876	867	0
876	867	884	0
867	884	898	0
884	898	911	0
898	911	903	0
911	903	945	0
903	945	977	0
945	977	976	0
977	976	965	0
976	965	993	0
965	993	1003	0
993	1003	965	0
1003	965	938	0
965	938	950	0
938	950	965	0
950	965	949	0
965	949	938	0
949	938	957	0
938	957	969	0
957	969	945	0
969	945	965	0
945	965	981	0
965	981	984	0
981	984	954	0
984	954	969	0
954	969	976	0
969	976	977	0
976	977	945	0
977	945	969	0
945	969	969	0
969	969	950	0
969	950	929	0
950	929	950	0
929	950	949	0
950	949	950	0
949	950	930	0
950	930	922	0
930	922	945	0
922	945	942	0
945	942	907	0
942	907	902	0
907	902	958	1
902	958	902	2
958	902	673	1
902	673	1176	3
673	1176	902	2
1176	902	907	0
902	907	887	0
907	887	872	0
887	872	887	0
872	887	906	0
887	906	895	0
906	895	895	0
895	895	926	0
895	926	942	0
926	942	949	0
942	949	915	0
949	915	844	0
915	844	1016	1
844	1016	914	2
1016	914	887	0
914	887	891	0
887	891	891	0
891	891	880	0
891	880	867	0
880	867	802	0
867	802	949	1
802	949	888	2
949	888	875	0
888	875	879	0
875	879	919	0
879	919	922	0
919	922	922	0
922	922	903	0
922	903	945	0
903	945	958	0
945	958	949	0
958	949	949	0
949	949	973	0
949	973	977	0
973	977	965	0
977	965	949	0
965	949	961	0
949	961	961	0
961	961	926	0
961	926	938	0
926	938	938	0
938	938	938	0
938	938	910	0
938	910	918	0
910	918	938	0
918	938	938	0
938	938	922	0
938	922	946	0
922	946	965	0
946	965	965	0
965	965	941	0
965	941	965	0
941	965	981	0
965	981	949	0
981	949	922	0
949	922	919	0
922	919	926	0
919	926	902	0
926	902	892	0
902	892	910	0
892	910	930	0
910	930	918	0
930	918	895	0
918	895	915	0
895	915	902	0
915	902	899	0
902	899	887	0
899	887	903	0
887	903	926	0
903	926	934	0
926	934	910	0
934	910	934	0
910	934	946	0
934	946	934	0
946	934	926	0
934	926	945	0
926	945	938	0
945	938	942	0
938	942	930	0
942	930	941	0
930	941	957	0
941	957	969	0
957	969	950	0
969	950	973	0
950	973	976	0
973	976	965	0
976	965	942	0
965	942	965	0
942	965	961	0
965	961	949	0
961	949	922	0
949	922	942	0
922	942	946	0
942	946	930	0
946	930	898	0
930	898	911	0
898	911	918	0
911	918	918	0
918	918	899	0
918	899	915	0
899	915	926	0
915	926	922	0
926	922	907	0
922	907	918	0
907	918	938	0
918	938	941	0
938	941	907	0
941	907	899	0
907	899	918	0
899	918	930	0
918	930	910	0
930	910	903	0
910	903	922	0
903	922	498	0
922	498	1390	1
498	1390	933	2
1390	933	946	0
933	946	934	0
946	934	914	0
934	914	922	0
914	922	638	0
922	638	1214	1
638	1214	895	2
1214	895	899	0
895	899	915	0
899	915	914	0
915	914	914	0
914	914	950	0
914	950	988	0
950	988	965	0
988	965	985	0
965	985	1015	0
985	1015	973	0
1015	973	934	0
973	934	926	0
934	926	926	0
926	926	903	0
926	903	879	0
903	879	899	0
879	899	899	0
899	899	891	0
899	891	879	0
891	879	887	0
879	887	895	0
887	895	907	0
895	907	899	0
907	899	673	0
899	673	1163	1
673	1163	922	2
1163	922	899	0
922	899	919	0
899	919	918	0
919	918	926	0
918	926	914	0
926	914	922	0
914	922	934	0
922	934	946	0
934	946	914	0
946	914	938	0
914	938	949	0
938	949	954	0
949	954	926	0
954	926	934	0
926	934	941	0
934	941	946	0
941	946	922	0
946	922	934	0
922	934	945	0
934	945	965	0
945	965	946	0
965	946	945	0
946	945	934	0
945	934	930	0
934	930	903	0
930	903	907	0
903	907	918	0
907	918	914	0
918	914	903	0
914	903	926	0
903	926	805	0
926	805	1105	1
805	1105	938	2
1105	938	934	0
938	934	938	0
934	938	910	0
938	910	911	0
910	911	922	0
911	922	930	0
922	930	899	0
930	899	910	0
899	910	922	0
910	922	927	0
922	927	906	0
927	906	942	0
906	942	949	0
942	949	954	0
949	954	914	0
954	914	934	0
914	934	941	0
934	941	942	0
941	942	914	0
942	914	927	0
914	927	937	0
927	937	915	0
937	915	906	0
915	906	922	0
906	922	923	0
922	923	933	0
923	933	907	0
933	907	930	0
907	930	942	0
930	942	934	0
942	934	918	0
934	918	938	0
918	938	945	0
938	945	946	0
945	946	941	0
946	941	946	0
941	946	957	0
946	957	922	0
957	922	915	0
922	915	918	0
915	918	938	0
918	938	937	0
938	937	911	0
937	911	934	0
911	934	934	0
934	934	937	0
934	937	919	0
937	919	957	0
919	957	910	0
957	910	1035	1
910	1035	942	2
1035	942	949	0
942	949	958	0
949	958	949	0
958	949	930	0
949	930	930	0
930	930	942	0
930	942	933	0
942	933	907	0
933	907	918	0
907	918	938	0
918	938	934	0
938	934	918	0
934	918	934	0
918	934	969	0
934	969	969	0
969	969	961	0
969	961	934	0
961	934	945	0
934	945	938	0
945	938	930	0
938	930	945	0
930	945	962	0
945	962	957	0
962	957	934	0
957	934	961	0
934	961	949	0
961	949	934	0
949	934	907	0
934	907	922	0
907	922	922	0
922	922	918	0
922	918	899	0
918	899	930	0
899	930	930	0
930	930	942	0
930	942	910	0
942	910	922	0
910	922	946	0
922	946	926	0
946	926	918	0
926	918	926	0
918	926	954	0
926	954	953	0
954	953	934	0
953	934	937	0
934	937	950	0
937	950	949	0
950	949	926	0
949	926	938	0
926	938	946	0
938	946	949	0
946	949	930	0
949	930	961	0
930	961	969	0
961	969	973	0
969	973	953	0
973	953	969	0
953	969	984	0
969	984	946	0
984	946	934	0
946	934	945	0
934	945	938	0
945	938	910	0
938	910	892	0
910	892	914	0
892	914	907	0
914	907	910	0
907	910	891	0
910	891	918	0
891	918	923	0
918	923	930	0
923	930	863	0
930	863	950	1
863	950	906	2
950	906	923	0
906	923	898	0
923	898	911	0
898	911	926	0
911	926	938	0
926	938	930	0
938	930	930	0
930	930	949	0
930	949	973	0
949	973	938	0
973	938	968	0
938	968	962	0
968	962	945	0
962	945	541	0
945	541	1335	1
541	1335	852	2
1335	852	548	1
852	548	483	3
548	483	467	3
483	467	436	3
467	436	424	3
436	424	439	3
424	439	440	3
439	440	1397	3
440	1397	840	2
1397	840	841	0
840	841	848	0
841	848	860	0
848	860	852	0
860	852	852	0
852	852	954	0
852	954	961	0
954	961	949	0
961	949	969	0
949	969	1051	0
969	1051	1031	0
1051	1031	976	0
1031	976	1043	0
976	1043	953	0
1043	953	907	0
953	907	907	0
907	907	902	0
907	902	895	0
902	895	868	0
895	868	903	1
868	903	895	2
903	895	891	0
895	891	883	0
891	883	911	0
883	911	918	0
911	918	922	0
918	922	911	0
922	911	929	0
911	929	962	0
929	962	961	0
962	961	930	0
961	930	949	0
930	949	957	0
949	957	957	0
957	957	930	0
957	930	938	0
930	938	930	0
938	930	627	0
930	627	867	1
627	867	1319	3
867	1319	915	2
1319	915	906	0
915	906	635	0
906	635	1151	1
635	1151	584	2
1151	584	428	1
584	428	471	3
428	471	404	3
471	404	425	3
404	425	400	3
425	400	393	3
400	393	374	3
393	374	389	3
374	389	409	3
389	409	416	3
409	416	424	3
416	424	413	3
424	413	505	3
413	505	467	3
505	467	697	3
467	697	552	3
697	552	565	3
552	565	583	3
565	583	595	3
583	595	623	3
595	623	595	3
623	595	557	3
595	557	545	3
557	545	1361	3
545	1361	818	2
1361	818	844	0
818	844	840	0
844	840	845	0
840	845	832	0
845	832	911	0
832	911	965	0
911	965	965	0
965	965	1035	0
965	1035	1070	0
1035	1070	988	0
1070	988	977	0
988	977	829	0
977	829	1120	1
829	1120	926	2
1120	926	915	0
926	915	922	0
915	922	922	0
922	922	899	0
922	899	907	0
899	907	902	0
907	902	903	0
902	903	883	0
903	883	891	0
883	891	907	0
891	907	918	0
907	918	895	0
918	895	915	0
895	915	914	0
915	914	918	0
914	918	911	0
918	911	926	0
911	926	934	0
926	934	926	0
934	926	926	0
926	926	864	0
926	864	1035	1
864	1035	926	2
1035	926	910	0
926	910	926	0
910	926	942	0
926	942	918	0
942	918	895	0
918	895	922	0
895	922	934	0
922	934	907	0
934	907	918	0
907	918	930	0
918	930	946	0
930	946	930	0
946	930	906	0
930	906	919	0
906	919	918	0
919	918	899	0
918	899	891	0
899	891	922	0
891	922	934	0
922	934	945	0
934	945	895	0
945	895	996	1
895	996	961	2
996	961	969	0
961	969	957	0
969	957	965	0
957	965	973	0
965	973	938	0
973	938	969	0
938	969	973	0
969	973	968	0
973	968	946	0
968	946	965	0
946	965	945	0
965	945	541	0
945	541	1300	1
541	1300	907	2
1300	907	902	0
907	902	884	0
902	884	891	0
884	891	918	0
891	918	942	0
918	942	914	0
942	914	942	0
914	942	887	0
942	887	1004	1
887	1004	914	2
1004	914	938	0
914	938	941	0
938	941	942	0
941	942	794	0
942	794	1027	1
794	1027	903	2
1027	903	891	0
903	891	883	0
891	883	903	0
883	903	938	0
903	938	929	0
938	929	934	0
929	934	954	0
934	954	984	0
954	984	969	0
984	969	949	0
969	949	973	0
949	973	965	0
973	965	938	0
965	938	930	0
938	930	626	0
930	626	1304	1
626	1304	922	2
1304	922	903	0
922	903	914	0
903	914	938	0
914	938	938	0
938	938	933	0
938	933	946	0
933	946	969	0
946	969	976	0
969	976	954	0
976	954	969	0
954	969	969	0
969	969	945	0
969	945	938	0
945	938	957	0
938	957	953	0
957	953	938	0
953	938	922	0
938	922	942	0
922	942	961	0
942	961	930	0
961	930	942	0
930	942	965	0
942	965	945	0
965	945	946	0
945	946	926	0
946	926	836	0
926	836	1051	1
836	1051	914	2
1051	914	922	0
914	922	934	0
922	934	946	0
934	946	945	0
946	945	946	0
945	946	961	0
946	961	953	0
961	953	926	0
953	926	938	0
926	938	938	0
938	938	934	0
938	934	895	0
934	895	902	0
895	902	911	0
902	911	895	0
911	895	891	0
895	891	914	0
891	914	930	0
914	930	930	0
930	930	907	0
930	907	926	0
907	926	938	0
926	938	933	0
938	933	903	0
933	903	938	0
903	938	941	0
938	941	927	0
941	927	914	0
927	914	930	0
914	930	934	0
930	934	914	0
934	914	903	0
914	903	910	0
903	910	942	0
910	942	934	0
942	934	922	0
934	922	957	0
922	957	965	0
957	965	954	0
965	954	937	0
954	937	950	0
937	950	961	0
950	961	930	0
961	930	934	0
930	934	961	0
934	961	965	0
961	965	930	0
965	930	953	0
930	953	949	0
953	949	934	0
949	934	926	0
934	926	942	0
926	942	969	0
942	969	941	0
969	941	965	0
941	965	969	0
965	969	946	0
969	946	918	0
946	918	934	0
918	934	938	0
934	938	906	0
938	906	891	0
906	891	872	0
891	872	953	1
872	953	887	2
953	887	923	0
887	923	937	0
923	937	926	0
937	926	934	0
926	934	950	0
934	950	941	0
950	941	919	0
941	919	930	0
919	930	949	0
930	949	945	0
949	945	927	0
945	927	945	0
927	945	965	0
945	965	938	0
965	938	934	0
938	934	961	0
934	961	980	0
961	980	961	0
980	961	946	0
961	946	969	0
946	969	953	0
969	953	934	0
953	934	938	0
934	938	957	0
938	957	615	0
957	615	1284	1
615	1284	941	2
1284	941	938	0
941	938	914	0
938	914	907	0
914	907	942	0
907	942	972	0
942	972	954	0
972	954	949	0
954	949	973	0
949	973	977	0
973	977	957	0
977	957	949	0
957	949	961	0
949	961	958	0
961	958	922	0
958	922	914	0
922	914	922	0
914	922	930	0
922	930	907	0
930	907	910	0
907	910	923	0
910	923	914	0
923	914	903	0
914	903	910	0
903	910	930	0
910	930	942	0
930	942	910	0
942	910	938	0
910	938	942	0
938	942	957	0
942	957	930	0
957	930	949	0
930	949	957	0
949	957	965	0
957	965	930	0
965	930	954	0
930	954	957	0
954	957	942	0
957	942	937	0
942	937	954	0
937	954	957	0
954	957	953	0
957	953	973	0
953	973	984	0
973	984	969	0
984	969	957	0
969	957	969	0
957	969	973	0
969	973	938	0
973	938	934	0
938	934	949	0
934	949	969	0
949	969	941	0
969	941	942	0
941	942	950	0
942	950	953	0
950	953	926	0
953	926	949	0
926	949	950	0
949	950	969	0
950	969	941	0
969	941	926	0
941	926	934	0
926	934	946	0
934	946	922	0
946	922	914	0
922	914	938	0
914	938	946	0
938	946	930	0
946	930	941	0
930	941	957	0
941	957	942	0
957	942	910	0
942	910	934	0
910	934	584	0
934	584	1280	1
584	1280	887	2
1280	887	907	0
887	907	903	0
907	903	906	0
903	906	899	0
906	899	953	0
899	953	985	0
953	985	988	0
985	988	969	0
988	969	992	0
969	992	973	0
992	973	751	0
973	751	731	1
751	731	1187	3
731	1187	755	2
1187	755	891	0
755	891	868	0
891	868	875	0
868	875	864	0
875	864	833	0
864	833	825	0
833	825	895	0
825	895	891	0
895	891	899	0
891	899	883	0
899	883	821	0
883	821	1121	1
821	1121	937	2
1121	937	926	0
937	926	899	0
926	899	973	0
899	973	988	0
973	988	973	0
988	973	946	0
973	946	1007	0
946	1007	1028	0
1007	1028	972	0
1028	972	958	0
972	958	933	0
958	933	938	0
933	938	778	0
938	778	1063	1
778	1063	918	2
1063	918	922	0
918	922	899	0
922	899	922	0
899	922	946	0
922	946	961	0
946	961	941	0
961	941	973	0
941	973	981	0
973	981	965	0
981	965	941	0
965	941	954	0
941	954	949	0
954	949	922	0
949	922	918	0
922	918	926	0
918	926	930	0
926	930	891	0
930	891	888	0
891	888	891	0
888	891	895	0
891	895	867	0
895	867	895	0
867	895	915	0
895	915	941	0
915	941	946	0
941	946	984	0
946	984	1000	0
984	1000	1008	0
1000	1008	977	0
1008	977	969	0
977	969	965	0
969	965	949	0
965	949	926	0
949	926	942	0
926	942	930	0
942	930	918	0
930	918	914	0
918	914	615	0
914	615	1265	1
615	1265	906	2
1265	906	903	0
906	903	891	0
903	891	883	0
891	883	841	0
883	841	879	1
841	879	829	2
879	829	840	0
829	840	833	0
840	833	813	0
833	813	860	0
813	860	845	0
860	845	848	0
845	848	840	0
848	840	670	0
840	670	1039	1
670	1039	824	2
1039	824	829	0
824	829	849	0
829	849	867	0
849	867	677	0
867	677	1016	1
677	1016	856	2
1016	856	860	0
856	860	844	0
860	844	860	0
844	860	895	0
860	895	942	0
895	942	984	0
942	984	981	0
984	981	1015	0
981	1015	1008	0
1015	1008	969	0
1008	969	934	0
969	934	930	0
934	930	914	0
930	914	891	0
914	891	876	0
891	876	879	0
876	879	630	0
879	630	1101	1
630	1101	872	2
1101	872	868	0
872	868	848	0
868	848	708	0
848	708	1047	1
708	1047	891	2
1047	891	918	0
891	918	938	0
918	938	973	0
938	973	992	0
973	992	1008	0
992	1008	1015	0
1008	1015	1028	0
1015	1028	1035	0
1028	1035	1019	0
1035	1019	1016	0
1019	1016	1027	0
1016	1027	572	0
1027	572	1408	1
572	1408	938	2
1408	938	926	0
938	926	903	0
926	903	883	0
903	883	907	0
883	907	918	0
907	918	907	0
918	907	922	0
907	922	953	0
922	953	961	0
953	961	934	0
961	934	950	0
934	950	797	0
950	797	1105	1
797	1105	891	2
1105	891	919	0
891	919	918	0
919	918	899	0
918	899	899	0
899	899	902	0
899	902	915	0
902	915	879	0
915	879	883	0
879	883	899	0
883	899	903	0
899	903	891	0
903	891	899	0
891	899	895	0
899	895	883	0
895	883	883	0
883	883	876	0
883	876	840	0
876	840	856	0
840	856	829	0
856	829	825	0
829	825	813	0
825	813	806	0
813	806	793	0
806	793	747	0
793	747	845	0
747	845	829	0
845	829	813	0
829	813	868	0
813	868	906	0
868	906	891	0
906	891	852	0
891	852	876	0
852	876	883	0
876	883	883	0
883	883	860	0
883	860	864	0
860	864	914	0
864	914	911	0
914	911	899	0
911	899	899	0
899	899	875	0
899	875	883	0
875	883	888	0
883	888	894	0
888	894	899	0
894	899	880	0
899	880	871	0
880	871	884	0
871	884	918	0
884	918	945	0
918	945	965	0
945	965	981	0
965	981	1000	0
981	1000	1012	0
1000	1012	1035	0
1012	1035	1015	0
1035	1015	1004	0
1015	1004	996	0
1004	996	992	0
996	992	977	0
992	977	483	0
977	483	1420	1
483	1420	887	2
1420	887	887	0
887	887	930	1
887	930	903	2
930	903	899	0
903	899	937	0
899	937	961	0
937	961	938	0
961	938	930	0
938	930	938	0
930	938	930	0
938	930	903	0
930	903	914	0
903	914	907	0
914	907	618	0
907	618	1183	1
618	1183	856	2
1183	856	872	0
856	872	867	0
872	867	856	0
867	856	860	0
856	860	888	0
860	888	910	0
888	910	922	0
910	922	930	0
922	930	973	0
930	973	996	0
973	996	988	0
996	988	985	0
988	985	1012	0
985	1012	996	0
1012	996	976	0
996	976	989	0
976	989	992	0
989	992	961	0
992	961	945	0
961	945	954	0
945	954	988	0
954	988	953	0
988	953	946	0
953	946	961	0
946	961	946	0
961	946	929	0
946	929	930	0
929	930	740	0
930	740	1124	1
740	1124	895	2
1124	895	883	0
895	883	868	0
883	868	856	0
868	856	848	0
856	848	526	0
848	526	1187	1
526	1187	821	2
1187	821	824	0
821	824	833	0
824	833	841	0
833	841	840	0
841	840	868	0
840	868	864	0
868	864	871	0
864	871	876	0
871	876	906	0
876	906	942	0
906	942	938	0
942	938	976	0
