index	i-1	i+0	i+1	Filter	Time
201	428	1000	673	0	134942
202	1000	673	416	0	135615
203	673	416	969	1	136031
204	416	969	685	0	137000
205	969	685	412	0	137685
206	685	412	942	1	138097
207	412	942	673	0	139039
208	942	673	420	0	139712
209	673	420	934	1	140132
210	420	934	642	0	141066
211	934	642	428	0	141708
212	642	428	915	1	142136
213	428	915	661	0	143051
214	915	661	409	0	143712
215	661	409	891	1	144121
216	409	891	642	0	145012
217	891	642	416	0	145654
218	642	416	911	1	146070
219	416	911	657	0	146981
220	911	657	416	0	147638
221	657	416	923	1	148054
222	416	923	649	0	148977
223	923	649	421	0	149626
224	649	421	930	1	150047
225	421	930	638	0	150977
226	930	638	650	0	151615
227	638	650	408	0	152265
228	650	408	965	1	152673
229	408	965	638	0	153638
230	965	638	654	0	154276
231	638	654	405	0	154930
232	654	405	941	1	155335
233	405	941	635	0	156276
234	941	635	634	0	156911
235	635	634	626	0	157545
236	634	626	420	0	158171
237	626	420	845	1	158591
238	420	845	611	0	159436
239	845	611	614	0	160047
240	611	614	607	0	160661
241	614	607	627	0	161268
242	607	627	405	0	161895
243	627	405	836	1	162300
244	405	836	631	0	163136
245	836	631	607	0	163767
246	631	607	408	0	164374
247	607	408	817	1	164782
248	408	817	417	0	165599
249	817	417	793	1	166016
250	417	793	592	0	166809
251	793	592	576	0	167401
252	592	576	432	0	167977
253	576	432	743	1	168409
254	432	743	412	0	169152
255	743	412	724	1	169564
256	412	724	412	0	170288
257	724	412	759	1	170700
258	412	759	603	0	171459
259	759	603	615	0	172062
260	603	615	409	0	172677
261	615	409	914	1	173086
262	409	914	650	0	174000
263	914	650	424	0	174650
264	650	424	872	1	175074
265	424	872	638	0	175946
266	872	638	634	0	176584
267	638	634	408	0	177218
268	634	408	923	1	177626
269	408	923	622	0	178549
270	923	622	646	0	179171
271	622	646	405	0	179817
272	646	405	903	1	180222
273	405	903	653	0	181125
274	903	653	634	0	181778
275	653	634	413	0	182412
276	634	413	942	1	182825
277	413	942	665	0	183767
278	942	665	424	0	184432
279	665	424	984	1	184856
280	424	984	678	0	185840
281	984	678	416	0	186518
282	678	416	945	1	186934
283	416	945	642	0	187879
284	945	642	436	0	188521
285	642	436	876	1	188957
286	436	876	618	0	189833
287	876	618	631	0	190451
288	618	631	412	0	191082
289	631	412	813	1	191494
290	412	813	421	0	192307
291	813	421	809	1	192728
292	421	809	428	0	193537
293	809	428	782	1	193965
294	428	782	416	0	194747
295	782	416	767	1	195163
296	416	767	416	0	195930
297	767	416	759	1	196346
298	416	759	413	0	197105
299	759	413	766	1	197518
300	413	766	416	0	198284
301	766	416	759	1	198700
302	416	759	595	0	199459
303	759	595	611	0	200054
304	595	611	417	0	200665
305	611	417	914	1	201082
306	417	914	662	0	201996
307	914	662	677	0	202658
308	662	677	400	0	203335
309	677	400	993	1	203735
310	400	993	665	0	204728
311	993	665	420	0	205393
312	665	420	996	1	205813
313	420	996	658	0	206809
314	996	658	416	0	207467
315	658	416	954	1	207883
316	416	954	681	0	208837
317	954	681	408	0	209518
318	681	408	981	1	209926
319	408	981	688	0	210907
320	981	688	413	0	211595
321	688	413	1046	1	212008
322	413	1046	674	0	213054
323	1046	674	408	0	213728
324	674	408	1012	1	214136
325	408	1012	696	0	215148
326	1012	696	413	0	215844
327	696	413	1039	1	216257
328	413	1039	704	0	217296
329	1039	704	409	0	218000
330	704	409	1035	1	218409
331	409	1035	673	0	219444
332	1035	673	408	0	220117
333	673	408	1012	1	220525
334	408	1012	681	0	221537
335	1012	681	408	0	222218
336	681	408	989	1	222626
337	408	989	685	0	223615
338	989	685	408	0	224300
339	685	408	992	1	224708
340	408	992	642	0	225700
341	992	642	413	0	226342
342	642	413	910	1	226755
343	413	910	650	0	227665
344	910	650	413	0	228315
345	650	413	914	1	228728
346	413	914	662	0	229642
347	914	662	404	0	230304
348	662	404	1027	1	230708
349	404	1027	674	0	231735
350	1027	674	408	0	232409
351	674	408	969	1	232817
352	408	969	642	0	233786
353	969	642	409	0	234428
354	642	409	945	1	234837
355	409	945	634	0	235782
356	945	634	413	0	236416
357	634	413	840	1	236829
358	413	840	615	0	237669
359	840	615	420	0	238284
360	615	420	884	1	238704
361	420	884	645	0	239588
362	884	645	405	0	240233
363	645	405	860	1	240638
364	405	860	634	0	241498
365	860	634	413	0	242132
366	634	413	840	1	242545
367	413	840	611	0	243385
368	840	611	428	0	243996
369	611	428	833	1	244424
370	428	833	630	0	245257
371	833	630	413	0	245887
372	630	413	856	1	246300
373	413	856	638	0	247156
374	856	638	412	0	247794
375	638	412	930	1	248206
376	412	930	658	0	249136
377	930	658	408	0	249794
378	658	408	954	1	250202
379	408	954	665	0	251156
380	954	665	665	0	251821
381	665	665	413	0	252486
382	665	413	1000	1	252899
383	413	1000	673	0	253899
384	1000	673	677	0	254572
385	673	677	724	0	255249
386	677	724	751	0	255973
387	724	751	782	0	256724
388	751	782	825	0	257506
389	782	825	840	0	258331
390	825	840	821	0	259171
391	840	821	833	0	259992
392	821	833	844	0	260825
393	833	844	810	0	261669
394	844	810	782	0	262479
395	810	782	778	0	263261
396	782	778	778	0	264039
397	778	778	732	0	264817
398	778	732	727	0	265549
399	732	727	743	0	266276
400	727	743	748	0	267019
401	743	748	751	0	267767
402	748	751	723	0	268518
403	751	723	778	0	269241
404	723	778	775	0	270019
405	778	775	786	0	270794
406	775	786	762	0	271580
407	786	762	755	0	272342
408	762	755	755	0	273097
409	755	755	747	0	273852
410	755	747	712	0	274599
411	747	712	755	0	275311
412	712	755	732	0	276066
413	755	732	731	0	276798
414	732	731	697	0	277529
415	731	697	747	0	278226
416	697	747	731	0	278973
417	747	731	697	0	279704
418	731	697	708	0	280401
419	697	708	724	0	281109
420	708	724	708	0	281833
421	724	708	685	0	282541
422	708	685	692	0	283226
423	685	692	720	0	283918
424	692	720	712	0	284638
425	720	712	720	0	285350
426	712	720	693	0	286070
427	720	693	712	0	286763
428	693	712	712	0	287475
429	712	712	727	0	288187
430	712	727	705	0	288914
431	727	705	704	0	289619
432	705	704	708	0	290323
433	704	708	689	0	291031
434	708	689	650	0	291720
435	689	650	673	0	292370
436	650	673	665	0	293043
437	673	665	666	0	293708
438	665	666	669	0	294374
439	666	669	661	0	295043
440	669	661	662	0	295704
441	661	662	681	0	296366
442	662	681	669	0	297047
443	681	669	661	0	297716
444	669	661	677	0	298377
445	661	677	689	0	299054
446	677	689	712	0	299743
447	689	712	705	0	300455
448	712	705	704	0	301160
449	705	704	704	0	301864
450	704	704	685	0	302568
451	704	685	681	0	303253
452	685	681	689	0	303934
453	681	689	688	0	304623
454	689	688	654	0	305311
455	688	654	416	0	305965
456	654	416	926	1	306381
457	416	926	646	0	307307
458	926	646	424	0	307953
459	646	424	860	1	308377
460	424	860	638	0	309237
461	860	638	425	0	309875
462	638	425	879	1	310300
463	425	879	650	0	311179
464	879	650	424	0	311829
465	650	424	961	1	312253
466	424	961	689	0	313214
467	961	689	708	0	313903
468	689	708	416	0	314611
469	708	416	1031	1	315027
470	416	1031	705	0	316058
471	1031	705	712	0	316763
472	705	712	420	0	317475
473	712	420	1035	1	317895
474	420	1035	704	0	318930
475	1035	704	420	0	319634
476	704	420	1008	1	320054
477	420	1008	673	0	321062
478	1008	673	425	0	321735
479	673	425	953	1	322160
480	425	953	677	0	323113
481	953	677	424	0	323790
482	677	424	961	1	324214
483	424	961	681	0	325175
484	961	681	424	0	325856
485	681	424	1012	1	326280
486	424	1012	677	0	327292
487	1012	677	424	0	327969
488	677	424	992	1	328393
489	424	992	693	0	329385
490	992	693	412	0	330078
491	693	412	996	1	330490
492	412	996	697	0	331486
493	996	697	416	0	332183
494	697	416	981	1	332599
495	416	981	661	0	333580
496	981	661	436	0	334241
497	661	436	903	1	334677
498	436	903	661	0	335580
499	903	661	428	0	336241
500	661	428	884	1	336669
501	428	884	657	0	337553
502	884	657	424	0	338210
503	657	424	1008	1	338634
504	424	1008	689	0	339642
505	1008	689	420	0	340331
506	689	420	1051	1	340751
507	420	1051	727	0	341802
508	1051	727	420	0	342529
509	727	420	1051	1	342949
510	420	1051	716	0	344000
511	1051	716	420	0	344716
512	716	420	1043	1	345136
513	420	1043	700	0	346179
514	1043	700	421	0	346879
515	700	421	1000	1	347300
516	421	1000	696	0	348300
517	1000	696	424	0	348996
518	696	424	985	1	349420
519	424	985	688	0	350405
520	985	688	425	0	351093
521	688	425	1019	1	351518
522	425	1019	693	0	352537
523	1019	693	420	0	353230
524	693	420	1039	1	353650
525	420	1039	716	0	354689
526	1039	716	428	0	355405
527	716	428	1000	1	355833
528	428	1000	696	0	356833
529	1000	696	420	0	357529
530	696	420	985	1	357949
531	420	985	669	0	358934
532	985	669	420	0	359603
533	669	420	915	1	360023
534	420	915	665	0	360938
535	915	665	424	0	361603
536	665	424	950	1	362027
537	424	950	688	0	362977
538	950	688	705	0	363665
539	688	705	420	0	364370
540	705	420	1062	1	364790
541	420	1062	712	0	365852
542	1062	712	716	0	366564
543	712	716	743	0	367280
544	716	743	732	0	368023
545	743	732	743	0	368755
546	732	743	732	0	369498
547	743	732	712	0	370230
548	732	712	708	0	370942
549	712	708	735	0	371650
550	708	735	743	0	372385
551	735	743	732	0	373128
552	743	732	689	0	373860
553	732	689	684	0	374549
554	689	684	689	0	375233
555	684	689	693	0	375922
556	689	693	692	0	376615
557	693	692	716	0	377307
558	692	716	740	0	378023
559	716	740	758	0	378763
560	740	758	759	0	379521
561	758	759	755	0	380280
562	759	755	767	0	381035
563	755	767	778	0	381802
564	767	778	766	0	382580
565	778	766	751	0	383346
566	766	751	755	0	384097
567	751	755	763	0	384852
568	755	763	770	0	385615
569	763	770	724	0	386385
570	770	724	735	0	387109
571	724	735	724	0	387844
572	735	724	728	0	388568
573	724	728	723	0	389296
574	728	723	713	0	390019
575	723	713	715	0	390732
576	713	715	728	0	391447
577	715	728	743	0	392175
578	728	743	755	0	392918
579	743	755	728	0	393673
580	755	728	735	0	394401
581	728	735	732	0	395136
582	735	732	735	0	395868
583	732	735	720	0	396603
584	735	720	716	0	397323
585	720	716	712	0	398039
586	716	712	731	0	398751
587	712	731	724	0	399482
588	731	724	720	0	400206
589	724	720	732	0	400926
590	720	732	743	0	401658
591	732	743	712	0	402401
592	743	712	704	0	403113
593	712	704	708	0	403817
594	704	708	740	0	404525
595	708	740	719	0	405265
596	740	719	705	0	405984
597	719	705	700	0	406689
598	705	700	712	0	407389
599	700	712	708	0	408101
600	712	708	720	0	408809
601	708	720	732	0	409529
602	720	732	751	0	410261
603	732	751	735	0	411012
604	751	735	751	0	411747
605	735	751	767	0	412498
606	751	767	743	0	413265
607	767	743	727	0	414008
608	743	727	728	0	414735
609	727	728	743	0	415463
610	728	743	728	0	416206
611	743	728	743	0	416934
612	728	743	767	0	417677
613	743	767	770	0	418444
614	767	770	755	0	419214
615	770	755	759	0	419969
616	755	759	770	0	420728
617	759	770	763	0	421498
618	770	763	735	0	422261
619	763	735	736	0	422996
620	735	736	743	0	423732
621	736	743	743	0	424475
622	743	743	720	0	425218
623	743	720	723	0	425938
624	720	723	736	0	426661
625	723	736	731	0	427397
626	736	731	697	0	428128
627	731	697	704	0	428825
628	697	704	716	0	429529
629	704	716	704	0	430245
630	716	704	697	0	430949
631	704	697	704	0	431646
632	697	704	724	0	432350
633	704	724	724	0	433074
634	724	724	696	0	433798
635	724	696	697	0	434494
636	696	697	692	0	435191
637	697	692	716	0	435883
638	692	716	740	0	436599
639	716	740	719	0	437339
640	740	719	732	0	438058
641	719	732	759	0	438790
642	732	759	778	0	439549
643	759	778	755	0	440327
644	778	755	766	0	441082
645	755	766	771	0	441848
646	766	771	786	0	442619
647	771	786	735	0	443405
648	786	735	732	0	444140
649	735	732	712	0	444872
650	732	712	704	0	445584
651	712	704	424	0	446288
652	704	424	977	1	446712
653	424	977	688	0	447689
654	977	688	681	0	448377
655	688	681	440	0	449058
656	681	440	942	1	449498
657	440	942	692	0	450440
658	942	692	428	0	451132
659	692	428	989	1	451560
660	428	989	677	0	452549
661	989	677	432	0	453226
662	677	432	961	1	453658
663	432	961	692	0	454619
664	961	692	432	0	455311
665	692	432	1012	1	455743
666	432	1012	708	0	456755
667	1012	708	428	0	457463
668	708	428	1070	1	457891
669	428	1070	712	0	458961
670	1070	712	428	0	459673
671	712	428	1047	1	460101
672	428	1047	704	0	461148
673	1047	704	428	0	461852
674	704	428	1000	1	462280
675	428	1000	681	0	463280
676	1000	681	673	0	463961
677	681	673	432	0	464634
678	673	432	821	1	465066
679	432	821	627	0	465887
680	821	627	451	0	466514
681	627	451	825	1	466965
682	451	825	638	0	467790
683	825	638	619	0	468428
684	638	619	630	0	469047
685	619	630	634	0	469677
686	630	634	631	0	470311
687	634	631	412	0	470942
688	631	412	825	1	471354
689	412	825	623	0	472179
690	825	623	595	0	472802
691	623	595	615	0	473397
692	595	615	560	0	474012
693	615	560	603	0	474572
694	560	603	451	0	475175
695	603	451	697	1	475626
696	451	697	572	0	476323
697	697	572	412	0	476895
698	572	412	736	1	477307
699	412	736	576	0	478043
700	736	576	416	0	478619
701	576	416	747	1	479035
702	416	747	592	0	479782
703	747	592	420	0	480374
704	592	420	840	1	480794
705	420	840	471	0	481634
706	840	471	798	1	482105
707	471	798	642	0	482903
708	798	642	416	0	483545
709	642	416	899	1	483961
710	416	899	436	0	484860
711	899	436	875	1	485296
712	436	875	432	0	486171
713	875	432	876	1	486603
714	432	876	649	0	487479
715	876	649	662	0	488128
716	649	662	416	0	488790
717	662	416	1113	1	489206
718	416	1113	747	0	490319
719	1113	747	420	0	491066
720	747	420	1059	1	491486
721	420	1059	688	0	492545
722	1059	688	409	0	493233
723	688	409	934	1	493642
724	409	934	650	0	494576
725	934	650	428	0	495226
726	650	428	910	1	495654
727	428	910	662	0	496564
728	910	662	428	0	497226
729	662	428	949	1	497654
730	428	949	677	0	498603
731	949	677	420	0	499280
732	677	420	973	1	499700
733	420	973	689	0	500673
734	973	689	412	0	501362
735	689	412	1020	1	501774
736	412	1020	677	0	502794
737	1020	677	412	0	503471
738	677	412	934	1	503883
739	412	934	662	0	504817
740	934	662	432	0	505479
741	662	432	926	1	505911
742	432	926	661	0	506837
743	926	661	424	0	507498
744	661	424	938	1	507922
745	424	938	673	0	508860
746	938	673	416	0	509533
747	673	416	977	1	509949
748	416	977	681	0	510926
749	977	681	412	0	511607
750	681	412	969	1	512019
751	412	969	670	0	512988
752	969	670	416	0	513658
753	670	416	965	1	514074
754	416	965	681	0	515039
755	965	681	412	0	515720
756	681	412	993	1	516132
757	412	993	680	0	517125
758	993	680	417	0	517805
759	680	417	984	1	518222
760	417	984	677	0	519206
761	984	677	421	0	519883
762	677	421	968	1	520304
763	421	968	685	0	521272
764	968	685	413	0	521957
765	685	413	984	1	522370
766	413	984	685	0	523354
767	984	685	405	0	524039
768	685	405	902	1	524444
769	405	902	650	0	525346
770	902	650	424	0	525996
771	650	424	915	1	526420
772	424	915	661	0	527335
773	915	661	420	0	527996
774	661	420	958	1	528416
775	420	958	680	0	529374
776	958	680	413	0	530054
777	680	413	969	1	530467
778	413	969	677	0	531436
779	969	677	416	0	532113
780	677	416	953	1	532529
781	416	953	670	0	533482
782	953	670	420	0	534152
783	670	420	934	1	534572
784	420	934	650	0	535506
785	934	650	432	0	536156
786	650	432	933	1	536588
787	432	933	677	0	537521
788	933	677	413	0	538198
789	677	413	965	1	538611
790	413	965	681	0	539576
791	965	681	416	0	540257
792	681	416	996	1	540673
793	416	996	681	0	541669
794	996	681	417	0	542350
795	681	417	976	1	542767
796	417	976	689	0	543743
797	976	689	416	0	544432
798	689	416	938	1	544848
799	416	938	642	0	545786
800	938	642	444	0	546428
801	642	444	914	1	546872
802	444	914	669	0	547786
803	914	669	420	0	548455
804	669	420	927	1	548875
805	420	927	673	0	549802
806	927	673	420	0	550475
807	673	420	926	1	550895
808	420	926	669	0	551821
809	926	669	421	0	552490
810	669	421	941	1	552911
811	421	941	677	0	553852
812	941	677	420	0	554529
813	677	420	938	1	554949
814	420	938	681	0	555887
815	938	681	420	0	556568
816	681	420	969	1	556988
817	420	969	689	0	557957
818	969	689	416	0	558646
819	689	416	1004	1	559062
820	416	1004	693	0	560066
821	1004	693	416	0	560759
822	693	416	977	1	561175
823	416	977	688	0	562152
824	977	688	417	0	562840
825	688	417	988	1	563257
826	417	988	708	0	564245
827	988	708	409	0	564953
828	708	409	1023	1	565362
829	409	1023	701	0	566385
830	1023	701	412	0	567086
831	701	412	992	1	567498
832	412	992	689	0	568490
833	992	689	420	0	569179
834	689	420	954	1	569599
835	420	954	688	0	570553
836	954	688	417	0	571241
837	688	417	918	1	571658
838	417	918	665	0	572576
839	918	665	440	0	573241
840	665	440	883	1	573681
841	440	883	662	0	574564
842	883	662	435	0	575226
843	662	435	892	1	575661
844	435	892	649	0	576553
845	892	649	666	0	577202
846	649	666	400	0	577868
847	666	400	973	1	578268
848	400	973	685	0	579241
849	973	685	436	0	579926
850	685	436	984	1	580362
851	436	984	705	0	581346
852	984	705	412	0	582051
853	705	412	1012	1	582463
854	412	1012	696	0	583475
855	1012	696	413	0	584171
856	696	413	965	1	584584
857	413	965	684	0	585549
858	965	684	417	0	586233
859	684	417	945	1	586650
860	417	945	681	0	587595
861	945	681	420	0	588276
862	681	420	927	1	588696
863	420	927	661	0	589623
864	927	661	420	0	590284
865	661	420	895	1	590704
866	420	895	646	0	591599
867	895	646	654	0	592245
868	646	654	405	0	592899
869	654	405	937	1	593304
870	405	937	666	0	594241
871	937	666	673	0	594907
872	666	673	408	0	595580
873	673	408	1066	1	595988
874	408	1066	709	0	597054
875	1066	709	424	0	597763
876	709	424	1011	1	598187
877	424	1011	705	0	599198
878	1011	705	416	0	599903
879	705	416	973	1	600319
880	416	973	689	0	601292
881	973	689	416	0	601981
882	689	416	953	1	602397
883	416	953	662	0	603350
884	953	662	428	0	604012
885	662	428	922	1	604440
886	428	922	677	0	605362
887	922	677	416	0	606039
888	677	416	942	1	606455
889	416	942	669	0	607397
890	942	669	416	0	608066
891	669	416	915	1	608482
892	416	915	665	0	609397
893	915	665	420	0	610062
894	665	420	946	1	610482
895	420	946	681	0	611428
896	946	681	424	0	612109
897	681	424	973	1	612533
898	424	973	696	0	613506
899	973	696	417	0	614202
900	696	417	984	1	614619
901	417	984	701	0	615603
902	984	701	412	0	616304
903	701	412	1004	1	616716
904	412	1004	692	0	617720
905	1004	692	417	0	618412
906	692	417	961	1	618829
907	417	961	681	0	619790
908	961	681	416	0	620471
909	681	416	930	1	620887
910	416	930	665	0	621817
911	930	665	421	0	622482
912	665	421	930	1	622903
913	421	930	673	0	623833
914	930	673	424	0	624506
915	673	424	965	1	624930
916	424	965	685	0	625895
917	965	685	420	0	626580
918	685	420	977	1	627000
919	420	977	684	0	627977
920	977	684	417	0	628661
921	684	417	973	1	629078
922	417	973	684	0	630051
923	973	684	417	0	630735
924	684	417	980	1	631152
925	417	980	701	0	632132
926	980	701	412	0	632833
927	701	412	1000	1	633245
928	412	1000	689	0	634245
929	1000	689	416	0	634934
930	689	416	989	1	635350
931	416	989	692	0	636339
932	989	692	409	0	637031
933	692	409	965	1	637440
934	409	965	684	0	638405
935	965	684	413	0	639089
936	684	413	969	1	639502
937	413	969	673	0	640471
938	969	673	420	0	641144
939	673	420	969	1	641564
940	420	969	673	0	642533
941	969	673	420	0	643206
942	673	420	946	1	643626
943	420	946	677	0	644572
944	946	677	412	0	645249
945	677	412	934	1	645661
946	412	934	670	0	646595
947	934	670	420	0	647265
948	670	420	945	1	647685
949	420	945	662	0	648630
950	945	662	428	0	649292
951	662	428	969	1	649720
952	428	969	692	0	650689
953	969	692	405	0	651381
954	692	405	992	1	651786
955	405	992	701	0	652778
956	992	701	404	0	653479
957	701	404	1000	1	653883
958	404	1000	689	0	654883
959	1000	689	412	0	655572
960	689	412	969	1	655984
961	412	969	673	0	656953
962	969	673	413	0	657626
963	673	413	945	1	658039
964	413	945	677	0	658984
965	945	677	417	0	659661
966	677	417	973	1	660078
967	417	973	704	0	661051
968	973	704	405	0	661755
969	704	405	984	1	662160
970	405	984	669	0	663144
971	984	669	417	0	663813
972	669	417	875	1	664230
973	417	875	650	0	665105
974	875	650	432	0	665755
975	650	432	864	1	666187
976	432	864	657	0	667051
977	864	657	428	0	667708
978	657	428	953	1	668136
979	428	953	674	0	669089
980	953	674	420	0	669763
981	674	420	945	1	670183
982	420	945	677	0	671128
983	945	677	417	0	671805
984	677	417	941	1	672222
985	417	941	689	0	673163
986	941	689	416	0	673852
987	689	416	985	1	674268
988	416	985	689	0	675253
989	985	689	420	0	675942
990	689	420	1004	1	676362
991	420	1004	708	0	677366
992	1004	708	412	0	678074
993	708	412	1024	1	678486
994	412	1024	704	0	679510
995	1024	704	412	0	680214
996	704	412	1004	1	680626
997	412	1004	689	0	681630
998	1004	689	416	0	682319
999	689	416	1000	1	682735
1000	416	1000	709	0	683735
1001	1000	709	412	0	684444
1002	709	412	1008	1	684856
1003	412	1008	700	0	685864
1004	1008	700	417	0	686564
1005	700	417	1011	1	686981
1006	417	1011	689	0	687992
1007	1011	689	416	0	688681
1008	689	416	989	1	689097
1009	416	989	684	0	690086
1010	989	684	417	0	690770
1011	684	417	965	1	691187
1012	417	965	673	0	692152
1013	965	673	416	0	692825
1014	673	416	989	1	693241
1015	416	989	692	0	694230
1016	989	692	417	0	694922
1017	692	417	1038	1	695339
1018	417	1038	709	0	696377
1019	1038	709	412	0	697086
1020	709	412	1004	1	697498
1021	412	1004	696	0	698502
1022	1004	696	413	0	699198
1023	696	413	945	1	699611
1024	413	945	670	0	700556
1025	945	670	420	0	701226
1026	670	420	903	1	701646
1027	420	903	653	0	702549
1028	903	653	440	0	703202
1029	653	440	903	1	703642
1030	440	903	673	0	704545
1031	903	673	416	0	705218
1032	673	416	942	1	705634
1033	416	942	677	0	706576
1034	942	677	412	0	707253
1035	677	412	942	1	707665
1036	412	942	673	0	708607
1037	942	673	416	0	709280
1038	673	416	927	1	709696
1039	416	927	673	0	710623
1040	927	673	420	0	711296
1041	673	420	945	1	711716
1042	420	945	681	0	712661
1043	945	681	417	0	713342
1044	681	417	980	1	713759
1045	417	980	681	0	714739
1046	980	681	417	0	715420
1047	681	417	968	1	715837
1048	417	968	693	0	716805
1049	968	693	413	0	717498
1050	693	413	961	1	717911
1051	413	961	677	0	718872
1052	961	677	416	0	719549
1053	677	416	949	1	719965
1054	416	949	681	0	720914
1055	949	681	417	0	721595
1056	681	417	969	1	722012
1057	417	969	684	0	722981
