i-1	i+0	i+1	Filter
697	673	688	0
673	688	677	0
688	677	677	0
677	677	674	0
677	674	681	0
674	681	708	0
681	708	720	0
708	720	735	0
720	735	747	0
735	747	728	0
747	728	716	0
728	716	704	0
716	704	700	0
704	700	708	0
700	708	709	0
708	709	712	0
709	712	716	0
712	716	727	0
716	727	720	0
727	720	720	0
720	720	724	0
720	724	727	0
724	727	724	0
727	724	693	0
724	693	692	0
693	692	697	0
692	697	677	0
697	677	685	0
677	685	681	0
685	681	684	0
681	684	681	0
684	681	681	0
681	681	506	0
681	506	907	1
506	907	692	2
907	692	716	0
692	716	712	0
716	712	736	0
712	736	739	0
736	739	739	0
739	739	751	0
739	751	747	0
751	747	748	0
747	748	727	0
748	727	720	0
727	720	720	0
720	720	716	0
720	716	727	0
716	727	732	0
727	732	743	0
732	743	759	0
743	759	755	0
759	755	766	0
755	766	763	0
766	763	755	0
763	755	755	0
755	755	743	0
755	743	747	0
743	747	735	0
747	735	728	0
735	728	720	0
728	720	727	0
720	727	732	0
727	732	728	0
732	728	723	0
728	723	716	0
723	716	720	0
716	720	712	0
720	712	704	0
712	704	709	0
704	709	498	0
709	498	914	1
498	914	700	2
914	700	693	0
700	693	693	0
693	693	684	0
693	684	685	0
684	685	670	0
685	670	673	0
670	673	669	0
673	669	661	0
669	661	662	0
661	662	665	0
662	665	658	0
665	658	665	0
658	665	670	0
665	670	505	0
670	505	856	1
505	856	677	2
856	677	670	0
677	670	665	0
670	665	669	0
665	669	673	0
669	673	728	0
673	728	704	0
728	704	716	0
704	716	677	0
716	677	689	0
677	689	685	0
689	685	696	0
685	696	712	0
696	712	709	0
712	709	712	0
709	712	704	0
712	704	712	0
704	712	716	0
712	716	700	0
716	700	685	0
700	685	677	0
685	677	673	0
677	673	681	0
673	681	685	0
681	685	701	0
685	701	513	0
701	513	915	1
513	915	712	2
915	712	708	0
712	708	696	0
708	696	677	0
696	677	677	0
677	677	677	0
677	677	685	0
677	685	701	0
685	701	509	0
701	509	860	1
509	860	685	2
860	685	704	0
685	704	697	0
704	697	696	0
697	696	705	0
696	705	688	0
705	688	701	0
688	701	704	0
701	704	693	0
704	693	696	0
693	696	693	0
696	693	673	0
693	673	673	0
673	673	662	0
673	662	657	0
662	657	666	0
657	666	665	0
666	665	654	0
665	654	657	0
654	657	662	0
657	662	665	0
662	665	658	0
665	658	459	0
658	459	856	1
459	856	650	2
856	650	653	0
650	653	646	0
653	646	638	0
646	638	635	0
638	635	626	0
635	626	638	0
626	638	487	0
638	487	778	1
487	778	630	2
778	630	650	0
630	650	630	0
650	630	642	0
630	642	654	0
642	654	669	0
654	669	681	0
669	681	697	0
681	697	704	0
697	704	700	0
704	700	709	0
700	709	712	0
709	712	708	0
712	708	696	0
708	696	646	0
696	646	763	0
646	763	700	0
763	700	697	0
700	697	688	0
697	688	534	0
688	534	821	1
534	821	451	2
821	451	918	1
451	918	681	2
918	681	677	0
681	677	646	0
677	646	654	0
646	654	650	0
654	650	645	0
650	645	654	0
645	654	650	0
654	650	650	0
650	650	653	0
650	653	670	0
653	670	657	0
670	657	658	0
657	658	677	0
658	677	658	0
677	658	657	0
658	657	490	0
657	490	818	1
490	818	649	2
818	649	646	0
649	646	638	0
646	638	642	0
638	642	635	0
642	635	626	0
635	626	498	0
626	498	774	1
498	774	639	2
774	639	630	0
639	630	638	0
630	638	642	0
638	642	638	0
642	638	646	0
638	646	634	0
646	634	646	0
634	646	650	0
646	650	662	0
650	662	459	0
662	459	879	1
459	879	662	2
879	662	657	0
662	657	654	0
657	654	669	0
654	669	646	0
669	646	665	0
646	665	650	0
665	650	669	0
650	669	666	0
669	666	661	0
666	661	670	0
661	670	684	0
670	684	681	0
684	681	674	0
681	674	505	0
674	505	837	1
505	837	669	2
837	669	669	0
669	669	670	0
669	670	669	0
670	669	669	0
669	669	662	0
669	662	661	0
662	661	658	0
661	658	653	0
658	653	658	0
653	658	498	0
658	498	860	1
498	860	673	2
860	673	669	0
673	669	670	0
669	670	673	0
670	673	673	0
673	673	677	0
673	677	673	0
677	673	662	0
673	662	677	0
662	677	685	0
677	685	688	0
685	688	693	0
688	693	685	0
693	685	498	0
685	498	864	1
498	864	669	2
864	669	669	0
669	669	665	0
669	665	654	0
665	654	658	0
654	658	657	0
658	657	654	0
657	654	658	0
654	658	649	0
658	649	650	0
649	650	510	0
650	510	766	1
510	766	643	2
766	643	638	0
643	638	634	0
638	634	654	0
634	654	642	0
654	642	649	0
642	649	654	0
649	654	681	0
654	681	665	0
681	665	689	0
665	689	494	0
689	494	884	1
494	884	673	2
884	673	685	0
673	685	680	0
685	680	685	0
680	685	697	0
685	697	692	0
697	692	693	0
692	693	693	0
693	693	684	0
693	684	685	0
684	685	506	0
685	506	891	1
506	891	689	2
891	689	696	0
689	696	697	0
696	697	708	0
697	708	708	0
708	708	697	0
708	697	692	0
697	692	677	0
692	677	677	0
677	677	670	0
677	670	657	0
670	657	666	0
657	666	665	0
666	665	677	0
665	677	681	0
677	681	689	0
681	689	696	0
689	696	701	0
696	701	494	0
701	494	914	1
494	914	697	2
914	697	684	0
697	684	677	0
684	677	685	0
677	685	650	0
685	650	658	0
650	658	653	0
658	653	654	0
653	654	669	0
654	669	677	0
669	677	677	0
677	677	685	0
677	685	677	0
685	677	689	0
677	689	490	0
689	490	884	1
490	884	681	2
884	681	673	0
681	673	665	0
673	665	662	0
665	662	645	0
662	645	658	0
645	658	661	0
658	661	674	0
661	674	677	0
674	677	673	0
677	673	681	0
673	681	509	0
681	509	888	1
509	888	684	2
888	684	701	0
684	701	692	0
701	692	689	0
692	689	693	0
689	693	685	0
693	685	673	0
685	673	669	0
673	669	673	0
669	673	673	0
673	673	677	0
673	677	674	0
677	674	669	0
674	669	665	0
669	665	669	0
665	669	662	0
669	662	657	0
662	657	506	0
657	506	802	1
506	802	650	2
802	650	646	0
650	646	638	0
646	638	646	0
638	646	638	0
646	638	463	0
638	463	821	1
463	821	646	2
821	646	661	0
646	661	673	0
661	673	677	0
673	677	685	0
677	685	673	0
685	673	666	0
673	666	688	0
666	688	689	0
688	689	498	0
689	498	891	1
498	891	689	2
891	689	689	0
689	689	685	0
689	685	688	0
685	688	693	0
688	693	696	0
693	696	681	0
696	681	677	0
681	677	689	0
677	689	693	0
689	693	692	0
693	692	506	0
692	506	879	1
506	879	681	2
879	681	685	0
681	685	689	0
685	689	669	0
689	669	666	0
669	666	661	0
666	661	665	0
661	665	670	0
665	670	677	0
670	677	700	0
677	700	708	0
700	708	712	0
708	712	728	0
712	728	728	0
728	728	727	0
728	727	728	0
727	728	712	0
728	712	704	0
712	704	708	0
704	708	705	0
708	705	696	0
705	696	689	0
696	689	669	0
689	669	673	0
669	673	677	0
673	677	697	0
677	697	700	0
697	700	491	0
700	491	937	1
491	937	689	2
937	689	693	0
689	693	684	0
693	684	689	0
684	689	681	0
689	681	677	0
681	677	669	0
677	669	677	0
669	677	677	0
677	677	514	0
677	514	914	1
514	914	705	2
914	705	688	0
705	688	693	0
688	693	677	0
693	677	673	0
677	673	677	0
673	677	670	0
677	670	669	0
670	669	661	0
669	661	670	0
661	670	665	0
670	665	665	0
665	665	658	0
665	658	665	0
658	665	650	0
665	650	642	0
650	642	650	0
642	650	459	0
650	459	813	1
459	813	642	2
813	642	642	0
642	642	635	0
642	635	638	0
635	638	626	0
638	626	634	0
626	634	623	0
634	623	471	0
623	471	809	1
471	809	642	2
809	642	642	0
642	642	638	0
642	638	658	0
638	658	646	0
658	646	650	0
646	650	649	0
650	649	670	0
649	670	657	0
670	657	650	0
657	650	459	0
650	459	872	1
459	872	661	2
872	661	654	0
661	654	658	0
654	658	661	0
658	661	654	0
661	654	665	0
654	665	662	0
665	662	665	0
662	665	665	0
665	665	689	0
665	689	689	0
689	689	506	0
689	506	891	1
506	891	669	2
891	669	669	0
669	669	669	0
669	669	666	0
669	666	681	0
666	681	696	0
681	696	701	0
696	701	684	0
701	684	677	0
684	677	670	0
677	670	681	0
670	681	669	0
681	669	669	0
669	669	689	0
669	689	673	0
689	673	673	0
673	673	510	0
673	510	868	1
510	868	673	2
868	673	669	0
673	669	654	0
669	654	653	0
654	653	658	0
653	658	646	0
658	646	661	0
646	661	670	0
661	670	665	0
670	665	521	0
665	521	818	1
521	818	645	2
818	645	646	0
645	646	642	0
646	642	658	0
642	658	626	0
658	626	720	0
626	720	467	0
720	467	887	1
467	887	666	2
887	666	650	0
666	650	649	0
650	649	654	0
649	654	681	0
654	681	700	0
681	700	720	0
700	720	708	0
720	708	712	0
708	712	709	0
712	709	712	0
709	712	712	0
712	712	712	0
712	712	704	0
712	704	693	0
704	693	685	0
693	685	673	0
685	673	681	0
673	681	704	0
681	704	751	0
704	751	751	0
751	751	759	0
751	759	762	0
759	762	751	0
762	751	724	0
751	724	724	0
724	724	720	0
724	720	716	0
720	716	712	0
716	712	696	0
712	696	697	0
696	697	688	0
697	688	689	0
688	689	673	0
689	673	669	0
673	669	662	0
669	662	685	0
662	685	673	0
685	673	673	0
673	673	673	0
673	673	666	0
673	666	513	0
666	513	872	1
513	872	673	2
872	673	677	0
673	677	681	0
677	681	681	0
681	681	681	0
681	681	685	0
681	685	509	0
685	509	860	1
509	860	673	2
860	673	662	0
673	662	654	0
662	654	649	0
654	649	654	0
649	654	689	0
654	689	677	0
689	677	692	0
677	692	502	0
692	502	895	1
502	895	673	2
895	673	681	0
673	681	689	0
681	689	697	0
689	697	688	0
697	688	693	0
688	693	681	0
693	681	681	0
681	681	673	0
681	673	669	0
673	669	666	0
669	666	665	0
666	665	693	0
665	693	704	0
693	704	692	0
704	692	498	0
692	498	930	1
498	930	701	2
930	701	712	0
701	712	708	0
712	708	720	0
708	720	712	0
720	712	704	0
712	704	701	0
704	701	692	0
701	692	681	0
692	681	693	0
681	693	506	0
693	506	887	1
506	887	681	2
887	681	665	0
681	665	658	0
665	658	657	0
658	657	654	0
657	654	658	0
654	658	649	0
658	649	658	0
649	658	650	0
658	650	642	0
650	642	669	0
642	669	681	0
669	681	689	0
681	689	509	0
689	509	899	1
509	899	681	2
899	681	677	0
681	677	669	0
677	669	654	0
669	654	650	0
654	650	642	0
650	642	646	0
642	646	669	0
646	669	693	0
669	693	478	0
693	478	1004	1
478	1004	716	2
1004	716	732	0
716	732	716	0
732	716	720	0
716	720	708	0
720	708	688	0
708	688	697	0
688	697	693	0
697	693	696	0
693	696	685	0
696	685	696	0
685	696	705	0
696	705	509	0
705	509	891	1
509	891	685	2
891	685	681	0
685	681	681	0
681	681	689	0
681	689	673	0
689	673	677	0
673	677	677	0
677	677	681	0
677	681	685	0
681	685	692	0
685	692	705	0
692	705	704	0
705	704	693	0
704	693	684	0
693	684	693	0
684	693	681	0
693	681	677	0
681	677	681	0
677	681	681	0
681	681	665	0
681	665	670	0
665	670	673	0
670	673	688	0
673	688	662	0
688	662	677	0
662	677	677	0
677	677	673	0
677	673	673	0
673	673	662	0
673	662	661	0
662	661	666	0
661	666	498	0
666	498	836	1
498	836	662	2
836	662	673	0
662	673	673	0
673	673	681	0
673	681	681	0
681	681	681	0
681	681	669	0
681	669	677	0
669	677	685	0
677	685	704	0
685	704	693	0
704	693	513	0
693	513	888	1
513	888	681	2
888	681	673	0
681	673	669	0
673	669	665	0
669	665	646	0
665	646	658	0
646	658	669	0
658	669	669	0
669	669	673	0
669	673	681	0
673	681	681	0
681	681	677	0
681	677	681	0
677	681	670	0
681	670	669	0
670	669	685	0
669	685	681	0
685	681	681	0
681	681	517	0
681	517	813	1
517	813	666	2
813	666	649	0
666	649	650	0
649	650	662	0
650	662	673	0
662	673	700	0
673	700	708	0
700	708	716	0
708	716	689	0
716	689	700	0
689	700	697	0
700	697	681	0
697	681	669	0
681	669	514	0
669	514	860	1
514	860	677	2
860	677	677	0
677	677	681	0
677	681	665	0
681	665	681	0
665	681	685	0
681	685	510	0
685	510	875	1
510	875	685	2
875	685	677	0
685	677	677	0
677	677	665	0
677	665	666	0
665	666	657	0
666	657	662	0
657	662	665	0
662	665	666	0
665	666	673	0
666	673	677	0
673	677	665	0
677	665	673	0
665	673	677	0
673	677	681	0
677	681	693	0
681	693	696	0
693	696	689	0
696	689	502	0
689	502	875	1
502	875	685	2
875	685	677	0
685	677	666	0
677	666	669	0
666	669	661	0
669	661	666	0
661	666	654	0
666	654	657	0
654	657	662	0
657	662	665	0
662	665	654	0
665	654	681	0
654	681	525	0
681	525	840	1
525	840	677	2
840	677	677	0
677	677	674	0
677	674	669	0
674	669	677	0
669	677	681	0
677	681	673	0
681	673	681	0
673	681	669	0
681	669	673	0
669	673	681	0
673	681	666	0
681	666	673	0
666	673	669	0
673	669	677	0
669	677	658	0
677	658	490	0
658	490	860	1
490	860	673	2
860	673	689	0
673	689	685	0
689	685	688	0
685	688	677	0
688	677	677	0
677	677	522	0
677	522	817	1
522	817	661	2
817	661	658	0
661	658	650	0
658	650	646	0
650	646	646	0
646	646	649	0
646	649	662	0
649	662	669	0
662	669	677	0
669	677	677	0
677	677	673	0
677	673	674	0
673	674	669	0
674	669	677	0
669	677	681	0
677	681	696	0
681	696	697	0
696	697	696	0
697	696	487	0
696	487	887	1
487	887	669	2
887	669	673	0
669	673	666	0
673	666	657	0
666	657	662	0
657	662	665	0
662	665	665	0
665	665	674	0
665	674	665	0
674	665	669	0
665	669	669	0
669	669	666	0
669	666	657	0
666	657	658	0
657	658	654	0
658	654	502	0
654	502	789	1
502	789	654	2
789	654	638	0
654	638	650	0
638	650	642	0
650	642	631	0
642	631	638	0
631	638	470	0
638	470	841	1
470	841	661	2
841	661	681	0
661	681	677	0
681	677	681	0
