i-1	i+0	i+1	Filter
1043	1097	1090	0
1097	1090	1120	0
1090	1120	1117	0
1120	1117	1082	0
1117	1082	1086	0
1082	1086	1128	0
1086	1128	1163	0
1128	1163	1210	0
1163	1210	1207	0
1210	1207	1198	0
1207	1198	1179	0
1198	1179	1140	0
1179	1140	1113	0
1140	1113	1105	0
1113	1105	1113	0
1105	1113	1140	0
1113	1140	1167	0
1140	1167	1175	0
1167	1175	1183	0
1175	1183	1179	0
1183	1179	1183	0
1179	1183	1117	0
1183	1117	1070	0
1117	1070	1097	0
1070	1097	1109	0
1097	1109	1132	0
1109	1132	1168	0
1132	1168	1152	0
1168	1152	1112	0
1152	1112	1086	0
1112	1086	1066	0
1086	1066	1043	0
1066	1043	1035	0
1043	1035	1035	0
1035	1035	1039	0
1035	1039	1062	0
1039	1062	1074	0
1062	1074	1078	0
1074	1078	1101	0
1078	1101	1113	0
1101	1113	1105	0
1113	1105	1113	0
1105	1113	1117	0
1113	1117	1097	0
1117	1097	1078	0
1097	1078	1054	0
1078	1054	1023	0
1054	1023	977	0
1023	977	930	0
977	930	965	0
930	965	973	0
965	973	992	0
973	992	977	0
992	977	941	0
977	941	930	0
941	930	922	0
930	922	740	0
922	740	1031	1
740	1031	856	2
1031	856	868	0
856	868	871	0
868	871	880	0
871	880	879	0
880	879	875	0
879	875	891	0
875	891	907	0
891	907	918	0
907	918	919	1
918	919	922	3
919	922	899	3
922	899	918	3
899	918	918	3
918	918	919	3
918	919	926	3
919	926	922	3
926	922	926	3
922	926	926	3
926	926	883	3
926	883	662	3
883	662	949	3
662	949	879	3
949	879	845	3
879	845	774	3
845	774	817	3
774	817	884	3
817	884	789	3
884	789	872	3
789	872	805	3
872	805	821	3
805	821	748	3
821	748	735	3
748	735	630	3
735	630	658	3
630	658	595	3
658	595	775	3
595	775	572	3
775	572	630	3
572	630	638	3
630	638	646	3
638	646	626	3
646	626	635	3
626	635	614	3
635	614	611	3
614	611	607	3
611	607	603	3
607	603	604	3
603	604	607	3
604	607	591	3
607	591	595	3
591	595	576	3
595	576	592	3
576	592	572	3
592	572	587	3
572	587	564	3
587	564	580	3
564	580	564	3
580	564	580	3
564	580	564	3
580	564	565	3
564	565	552	3
565	552	576	3
552	576	568	3
576	568	572	3
568	572	564	3
572	564	568	3
564	568	557	3
568	557	564	3
557	564	556	3
564	556	549	3
556	549	553	3
549	553	564	3
553	564	560	3
564	560	564	3
560	564	557	3
564	557	560	3
557	560	560	3
560	560	549	3
560	549	552	3
549	552	561	3
552	561	560	3
561	560	564	3
560	564	561	3
564	561	560	3
561	560	556	3
560	556	561	3
556	561	556	3
561	556	564	3
556	564	553	3
564	553	556	3
553	556	561	3
556	561	564	3
561	564	568	3
564	568	564	3
568	564	564	3
564	564	564	3
564	564	565	3
564	565	564	3
565	564	564	3
564	564	564	3
564	564	564	3
564	564	565	3
564	565	564	3
565	564	568	3
564	568	564	3
568	564	568	3
564	568	564	3
568	564	569	3
564	569	564	3
569	564	568	3
564	568	568	3
568	568	568	3
568	568	564	3
568	564	568	3
564	568	568	3
568	568	565	3
568	565	568	3
565	568	568	3
568	568	560	3
568	560	568	3
560	568	522	3
568	522	595	3
522	595	572	3
595	572	568	3
572	568	572	3
568	572	572	3
572	572	529	3
572	529	603	3
529	603	514	3
603	514	397	3
514	397	576	3
397	576	548	3
576	548	576	3
548	576	560	3
576	560	569	3
560	569	572	3
569	572	575	3
572	575	580	3
575	580	576	3
580	576	580	3
576	580	591	3
580	591	522	3
591	522	599	3
522	599	576	3
599	576	587	3
576	587	580	3
587	580	572	3
580	572	588	3
572	588	579	3
588	579	584	3
579	584	580	3
584	580	568	3
580	568	587	3
568	587	584	3
587	584	584	3
584	584	580	3
584	580	583	3
580	583	584	3
583	584	583	3
584	583	522	3
583	522	611	3
522	611	587	3
611	587	588	3
587	588	584	3
588	584	579	3
584	579	588	3
579	588	587	3
588	587	588	3
587	588	588	3
588	588	533	3
588	533	587	3
533	587	564	3
587	564	584	3
564	584	572	3
584	572	595	3
572	595	588	3
595	588	587	3
588	587	592	3
587	592	583	3
592	583	596	3
583	596	591	3
596	591	592	3
591	592	587	3
592	587	592	3
587	592	591	3
592	591	599	3
591	599	588	3
599	588	591	3
588	591	600	3
591	600	587	3
600	587	595	3
587	595	588	3
595	588	603	3
588	603	545	3
603	545	580	3
545	580	459	3
580	459	397	3
459	397	400	3
397	400	689	3
400	689	580	3
689	580	584	3
580	584	575	3
584	575	588	3
575	588	588	3
588	588	595	3
588	595	591	3
595	591	596	3
591	596	599	3
596	599	599	3
599	599	595	3
599	595	596	3
595	596	599	3
596	599	459	3
599	459	568	3
459	568	576	3
568	576	580	3
576	580	416	3
580	416	592	3
416	592	455	3
592	455	591	3
455	591	440	3
591	440	607	3
440	607	580	3
607	580	467	3
580	467	579	3
467	579	580	3
579	580	537	3
580	537	576	3
537	576	580	3
576	580	591	3
580	591	596	3
591	596	603	3
596	603	595	3
603	595	599	3
595	599	600	3
599	600	595	3
600	595	603	3
595	603	451	3
603	451	658	3
451	658	584	3
658	584	583	3
584	583	580	3
583	580	591	3
580	591	456	3
591	456	626	3
456	626	588	3
626	588	587	3
588	587	592	3
587	592	599	3
592	599	459	3
599	459	630	3
459	630	592	3
630	592	583	3
592	583	596	3
583	596	576	3
596	576	509	2
576	509	491	0
509	491	494	0
491	494	401	0
494	401	673	1
401	673	576	3
673	576	595	3
576	595	595	3
595	595	600	3
595	600	470	3
600	470	631	3
470	631	579	3
631	579	588	3
579	588	591	3
588	591	588	3
591	588	451	3
588	451	631	3
451	631	587	3
631	587	592	3
587	592	591	3
592	591	595	3
591	595	592	3
595	592	599	3
592	599	599	3
599	599	603	3
599	603	607	3
603	607	588	3
607	588	607	3
588	607	607	3
607	607	603	3
607	603	603	3
603	603	603	3
603	603	611	3
603	611	607	3
611	607	611	3
607	611	607	3
611	607	611	3
607	611	615	3
611	615	607	3
615	607	607	3
607	607	619	3
607	619	614	3
619	614	615	3
614	615	611	3
615	611	615	3
611	615	611	3
615	611	614	3
611	614	607	3
614	607	615	3
607	615	611	3
615	611	611	3
611	611	611	3
611	611	611	3
611	611	607	3
611	607	607	3
607	607	607	3
607	607	603	3
607	603	607	3
603	607	541	3
607	541	595	3
541	595	525	3
595	525	580	3
525	580	599	3
580	599	604	3
599	604	540	3
604	540	615	3
540	615	537	3
615	537	584	3
537	584	564	3
584	564	584	3
564	584	579	3
584	579	580	3
579	580	576	3
580	576	595	3
576	595	576	3
595	576	588	3
576	588	583	3
588	583	580	3
583	580	619	3
580	619	576	3
619	576	541	3
576	541	591	3
541	591	607	3
591	607	595	3
607	595	615	3
595	615	580	3
615	580	615	3
580	615	576	3
615	576	642	3
576	642	564	3
642	564	599	3
564	599	588	3
599	588	607	3
588	607	595	3
607	595	603	3
595	603	592	3
603	592	610	3
592	610	600	3
610	600	603	3
600	603	583	3
603	583	604	3
583	604	599	3
604	599	591	3
599	591	584	3
591	584	603	3
584	603	599	3
603	599	599	3
599	599	600	3
599	600	603	3
600	603	603	3
603	603	603	3
603	603	603	3
603	603	603	3
603	603	603	3
603	603	607	3
603	607	603	3
607	603	611	3
603	611	603	3
611	603	604	3
603	604	603	3
604	603	607	3
603	607	603	3
607	603	603	3
603	603	603	3
603	603	615	3
603	615	607	3
615	607	611	3
607	611	611	3
611	611	610	3
611	610	607	3
610	607	607	3
607	607	615	3
607	615	615	3
615	615	611	3
615	611	615	3
611	615	615	3
615	615	610	3
615	610	607	3
610	607	611	3
607	611	615	3
611	615	619	3
615	619	611	3
619	611	614	3
611	614	607	3
614	607	615	3
607	615	611	3
615	611	615	3
611	615	619	3
615	619	618	3
619	618	615	3
618	615	615	3
615	615	615	3
615	615	618	3
615	618	615	3
618	615	611	3
615	611	623	3
611	623	622	3
623	622	615	3
622	615	619	3
615	619	611	3
619	611	614	3
611	614	615	3
614	615	627	3
615	627	622	3
627	622	627	3
622	627	622	3
627	622	627	3
622	627	622	3
627	622	627	3
622	627	622	3
627	622	627	3
622	627	642	3
627	642	634	3
642	634	638	3
634	638	638	3
638	638	627	3
638	627	642	3
627	642	642	3
642	642	646	3
642	646	646	3
646	646	642	3
646	642	645	3
642	645	650	3
645	650	658	3
650	658	654	3
658	654	653	3
654	653	654	3
653	654	661	3
654	661	670	3
661	670	681	3
670	681	681	3
681	681	684	3
681	684	685	3
684	685	697	3
685	697	700	3
697	700	697	3
700	697	727	3
697	727	724	3
727	724	451	3
724	451	1284	3
451	1284	899	2
1284	899	1031	0
899	1031	1024	0
1031	1024	1019	0
1024	1019	1016	0
1019	1016	1023	0
1016	1023	1031	0
1023	1031	1000	0
1031	1000	1020	0
1000	1020	1039	0
1020	1039	1081	0
1039	1081	1039	0
1081	1039	1094	0
1039	1094	1062	0
1094	1062	973	0
1062	973	953	0
973	953	988	0
953	988	1004	0
988	1004	1012	0
1004	1012	969	0
1012	969	972	0
969	972	1028	0
972	1028	996	0
1028	996	945	0
996	945	950	0
945	950	941	0
950	941	993	0
941	993	1027	0
993	1027	1000	0
1027	1000	973	0
1000	973	968	0
973	968	973	0
968	973	985	0
973	985	980	0
985	980	934	0
980	934	969	0
934	969	945	0
969	945	954	0
945	954	941	0
954	941	942	0
941	942	957	0
942	957	996	0
957	996	1024	0
996	1024	1015	0
1024	1015	950	0
1015	950	957	0
950	957	914	0
957	914	922	0
914	922	888	0
922	888	875	0
888	875	864	0
875	864	903	0
864	903	918	0
903	918	934	0
918	934	1015	0
934	1015	1031	0
1015	1031	1035	0
1031	1035	1020	0
1035	1020	996	0
1020	996	1012	0
996	1012	1039	0
1012	1039	1027	0
1039	1027	564	0
1027	564	1272	1
564	1272	1043	2
1272	1043	915	0
1043	915	758	0
915	758	646	0
758	646	631	0
646	631	599	0
631	599	552	0
599	552	631	0
552	631	595	0
631	595	599	0
595	599	596	0
599	596	607	0
596	607	610	0
607	610	639	0
610	639	634	0
639	634	642	0
634	642	552	0
642	552	576	0
552	576	670	0
576	670	614	0
670	614	627	0
614	627	595	0
627	595	654	0
595	654	720	0
654	720	521	0
720	521	852	0
521	852	845	0
852	845	700	0
845	700	599	0
700	599	627	0
599	627	579	0
627	579	584	0
579	584	541	0
584	541	677	0
541	677	619	0
677	619	591	0
619	591	603	0
591	603	599	0
603	599	946	0
599	946	482	0
946	482	814	0
482	814	910	0
814	910	844	0
910	844	658	0
844	658	630	0
658	630	592	0
630	592	599	0
592	599	568	0
599	568	588	0
568	588	579	0
588	579	588	0
579	588	599	0
588	599	631	0
599	631	482	0
631	482	451	1
482	451	495	3
451	495	805	3
495	805	728	2
805	728	755	0
728	755	661	0
755	661	693	0
661	693	638	0
693	638	599	0
638	599	568	0
599	568	603	0
568	603	592	0
603	592	614	0
592	614	604	0
614	604	630	0
604	630	642	0
630	642	622	0
642	622	604	0
622	604	587	0
604	587	580	0
587	580	572	0
580	572	572	0
572	572	568	0
572	568	572	0
568	572	564	0
572	564	580	0
564	580	584	0
580	584	505	0
584	505	677	0
505	677	615	0
677	615	615	0
615	615	673	0
615	673	701	0
673	701	638	0
701	638	630	0
638	630	638	0
630	638	634	0
638	634	623	0
634	623	623	0
623	623	630	0
623	630	661	0
630	661	670	0
661	670	626	0
670	626	630	0
626	630	639	0
630	639	638	0
639	638	626	0
638	626	642	0
626	642	798	0
642	798	798	0
798	798	700	0
798	700	681	0
700	681	685	0
681	685	696	0
685	696	658	0
696	658	657	0
658	657	751	0
657	751	782	0
751	782	755	0
782	755	740	0
755	740	719	0
740	719	716	0
719	716	724	0
716	724	490	0
724	490	962	1
490	962	735	2
962	735	716	0
735	716	720	0
716	720	723	0
720	723	716	0
723	716	732	0
716	732	735	0
732	735	724	0
735	724	759	0
724	759	790	0
759	790	821	0
790	821	793	0
821	793	802	0
793	802	743	0
802	743	724	0
743	724	724	0
724	724	743	0
724	743	763	0
743	763	778	0
763	778	747	0
778	747	735	0
747	735	708	0
735	708	747	0
708	747	751	0
747	751	732	0
751	732	720	0
732	720	696	0
720	696	697	0
696	697	661	0
697	661	681	0
661	681	810	0
681	810	789	0
810	789	740	0
789	740	720	0
740	720	681	0
720	681	665	0
681	665	677	0
665	677	673	0
677	673	662	0
673	662	645	0
662	645	658	0
645	658	716	0
658	716	712	0
716	712	720	1
712	720	704	3
720	704	705	3
704	705	700	3
705	700	681	3
700	681	646	2
681	646	642	0
646	642	700	0
642	700	697	1
700	697	688	3
697	688	697	3
688	697	689	3
697	689	688	3
689	688	693	3
688	693	689	3
693	689	712	3
689	712	700	3
712	700	700	3
700	700	693	3
700	693	693	3
693	693	696	3
693	696	697	3
696	697	700	3
697	700	693	3
700	693	700	3
693	700	681	3
700	681	696	2
681	696	697	0
696	697	700	1
697	700	689	3
700	689	693	3
689	693	688	3
693	688	701	3
688	701	692	3
701	692	701	3
692	701	704	3
701	704	712	3
704	712	716	3
712	716	716	3
716	716	704	3
716	704	712	3
704	712	712	3
712	712	720	3
712	720	720	3
720	720	724	3
720	724	720	3
724	720	720	3
720	720	723	3
720	723	732	3
723	732	739	3
732	739	724	3
739	724	727	3
724	727	724	3
727	724	751	3
724	751	724	3
751	724	743	3
724	743	747	3
743	747	763	3
747	763	727	3
763	727	759	3
727	759	798	3
759	798	755	3
798	755	774	3
755	774	763	3
774	763	766	3
763	766	693	3
766	693	724	2
693	724	801	0
724	801	794	1
801	794	798	3
794	798	809	3
798	809	813	3
809	813	825	3
813	825	852	3
825	852	876	3
852	876	871	3
876	871	876	3
871	876	766	3
876	766	751	2
766	751	775	0
751	775	836	0
775	836	841	0
836	841	832	0
841	832	860	0
832	860	903	0
860	903	930	0
903	930	914	0
930	914	903	0
914	903	899	0
903	899	868	0
899	868	856	0
868	856	828	0
856	828	818	0
828	818	786	0
818	786	786	0
786	786	871	0
786	871	844	0
871	844	833	0
844	833	845	0
833	845	844	0
845	844	817	0
844	817	809	0
817	809	856	0
809	856	849	0
856	849	852	0
849	852	910	0
852	910	942	0
910	942	918	0
942	918	907	0
918	907	813	0
907	813	961	0
813	961	907	0
961	907	922	0
907	922	907	0
922	907	918	0
907	918	914	0
918	914	938	0
914	938	926	0
938	926	930	0
926	930	953	0
930	953	954	0
953	954	914	0
954	914	875	0
914	875	888	0
875	888	906	0
888	906	922	0
906	922	907	0
922	907	868	0
907	868	821	0
868	821	875	0
821	875	887	0
875	887	880	0
887	880	918	0
880	918	961	0
918	961	938	0
961	938	930	0
938	930	973	0
930	973	988	0
973	988	953	0
988	953	930	0
953	930	895	0
930	895	922	0
895	922	950	0
922	950	969	0
950	969	957	0
969	957	926	0
957	926	938	0
926	938	949	0
938	949	693	0
949	693	1190	1
693	1190	919	2
1190	919	926	0
919	926	961	0
926	961	941	0
961	941	915	0
941	915	875	0
915	875	864	0
875	864	876	0
864	876	825	0
876	825	906	0
825	906	907	0
906	907	957	0
907	957	973	0
957	973	984	0
973	984	961	0
984	961	934	0
961	934	918	0
934	918	884	0
918	884	856	0
884	856	875	0
856	875	915	0
875	915	906	0
915	906	915	0
906	915	902	0
915	902	922	0
902	922	938	0
922	938	954	0
938	954	945	0
954	945	914	0
945	914	884	0
914	884	887	0
884	887	887	0
887	887	899	0
887	899	922	0
899	922	914	0
922	914	895	0
914	895	895	0
895	895	919	0
895	919	898	0
919	898	895	0
898	895	876	0
895	876	817	0
876	817	825	0
817	825	871	0
825	871	845	0
871	845	871	0
845	871	853	0
871	853	793	0
853	793	849	0
793	849	782	0
849	782	782	0
782	782	817	0
782	817	887	0
817	887	852	0
887	852	864	0
852	864	914	0
864	914	911	0
914	911	875	0
911	875	837	0
875	837	864	0
837	864	868	0
864	868	883	0
868	883	887	0
883	887	899	0
887	899	895	0
899	895	891	0
895	891	891	0
891	891	879	0
891	879	891	0
879	891	884	0
891	884	914	0
884	914	942	0
914	942	953	0
942	953	953	0
953	953	950	0
953	950	926	0
950	926	918	0
926	918	879	0
918	879	860	0
879	860	891	0
860	891	919	0
891	919	926	0
919	926	945	0
926	945	969	0
945	969	988	0
969	988	981	0
988	981	961	0
981	961	914	0
961	914	899	0
914	899	891	0
899	891	884	0
891	884	898	0
884	898	915	0
898	915	934	0
915	934	953	0
934	953	907	0
953	907	910	0
907	910	879	0
910	879	849	0
879	849	797	0
849	797	810	0
797	810	848	0
810	848	825	0
848	825	766	0
825	766	767	0
766	767	926	0
767	926	872	0
926	872	898	0
872	898	919	0
898	919	918	0
919	918	895	0
918	895	883	0
895	883	864	0
883	864	864	0
864	864	883	0
864	883	895	0
883	895	895	0
895	895	903	0
895	903	906	0
903	906	907	0
906	907	910	0
907	910	919	0
910	919	910	0
919	910	911	0
910	911	902	0
911	902	888	0
902	888	887	0
888	887	953	0
887	953	946	0
953	946	961	1
946	961	969	3
961	969	957	3
969	957	973	3
957	973	894	3
973	894	790	2
894	790	930	0
790	930	903	0
930	903	914	0
903	914	895	0
914	895	895	0
895	895	876	0
895	876	879	0
876	879	895	0
879	895	911	0
895	911	918	0
911	918	938	0
918	938	926	0
938	926	934	0
926	934	902	0
934	902	899	0
902	899	891	0
899	891	895	0
891	895	907	0
895	907	891	0
907	891	852	0
891	852	860	0
852	860	895	0
860	895	906	0
895	906	911	0
906	911	899	0
911	899	899	0
899	899	918	0
899	918	942	0
918	942	914	0
942	914	895	0
914	895	883	0
895	883	883	0
883	883	907	0
883	907	895	0
907	895	914	0
895	914	942	0
914	942	922	0
942	922	930	0
922	930	950	0
930	950	941	0
950	941	918	0
941	918	923	0
918	923	918	0
923	918	903	0
918	903	930	0
903	930	945	0
930	945	957	0
945	957	977	0
957	977	1000	0
977	1000	992	0
1000	992	942	0
992	942	895	0
942	895	891	0
895	891	903	0
891	903	941	0
903	941	981	0
941	981	984	0
981	984	957	0
984	957	950	0
957	950	934	0
950	934	930	0
934	930	930	0
930	930	953	0
930	953	945	0
953	945	946	0
945	946	945	0
946	945	942	0
945	942	911	0
942	911	860	0
911	860	844	0
860	844	856	0
844	856	844	0
856	844	841	0
844	841	821	0
841	821	786	0
821	786	793	0
786	793	720	0
793	720	705	0
720	705	731	0
705	731	778	0
731	778	821	0
778	821	923	0
821	923	809	0
923	809	844	0
809	844	821	0
844	821	837	0
821	837	864	0
837	864	887	0
864	887	891	0
887	891	883	0
891	883	930	0
883	930	938	0
930	938	949	0
938	949	942	0
949	942	926	0
942	926	965	0
926	965	953	0
965	953	919	0
953	919	898	0
919	898	899	0
898	899	911	0
899	911	922	0
911	922	934	0
922	934	957	0
934	957	949	0
957	949	930	0
949	930	934	0
930	934	922	0
934	922	907	0
922	907	903	0
907	903	902	0
903	902	907	0
902	907	918	0
907	918	899	0
918	899	903	0
899	903	903	0
903	903	902	0
903	902	938	0
902	938	996	0
938	996	1004	0
996	1004	984	0
1004	984	985	0
984	985	984	0
985	984	958	0
984	958	957	0
958	957	525	0
957	525	1409	1
525	1409	953	2
1409	953	934	0
953	934	957	0
934	957	529	0
957	529	1385	1
529	1385	895	2
1385	895	880	0
895	880	891	0
880	891	906	0
891	906	895	0
906	895	911	0
895	911	930	0
911	930	906	0
930	906	923	0
906	923	929	0
923	929	923	0
929	923	529	0
923	529	1206	1
529	1206	1062	3
1206	1062	887	2
1062	887	907	0
887	907	961	0
907	961	950	0
961	950	922	0
950	922	910	0
922	910	911	0
910	911	906	0
911	906	903	0
906	903	899	0
903	899	903	0
899	903	910	0
903	910	922	0
910	922	934	0
922	934	922	0
934	922	934	0
922	934	922	0
934	922	899	0
922	899	903	0
899	903	911	0
903	911	894	0
911	894	892	0
894	892	914	0
892	914	899	0
914	899	887	0
899	887	930	0
887	930	938	0
930	938	949	0
938	949	949	0
949	949	950	0
949	950	969	0
950	969	972	0
969	972	930	0
972	930	927	0
930	927	918	0
927	918	945	0
918	945	969	0
945	969	989	0
969	989	984	0
989	984	969	0
984	969	945	0
969	945	930	0
945	930	938	0
930	938	961	0
938	961	953	0
961	953	950	0
953	950	961	0
950	961	934	0
961	934	895	0
934	895	879	0
895	879	876	0
879	876	902	0
876	902	926	0
902	926	930	0
926	930	923	0
930	923	918	0
923	918	938	0
918	938	910	0
938	910	879	0
910	879	864	0
879	864	884	0
864	884	875	0
884	875	856	0
875	856	829	0
856	829	848	0
829	848	848	0
848	848	884	0
848	884	871	0
884	871	872	0
871	872	864	0
872	864	852	0
864	852	832	0
852	832	845	0
832	845	844	0
845	844	833	0
844	833	875	0
833	875	872	0
875	872	879	0
872	879	880	0
879	880	871	0
880	871	868	0
871	868	619	0
868	619	1101	1
619	1101	848	2
1101	848	891	1
848	891	529	2
891	529	771	1
529	771	1004	3
771	1004	521	3
1004	521	1055	3
521	1055	786	3
1055	786	793	2
786	793	549	0
793	549	731	0
549	731	938	1
731	938	767	2
938	767	879	0
767	879	502	0
879	502	767	1
502	767	887	3
767	887	463	3
887	463	1140	3
463	1140	930	2
1140	930	642	0
930	642	583	1
642	583	775	3
583	775	910	3
775	910	436	3
910	436	1218	3
436	1218	942	2
1218	942	513	0
942	513	1129	1
513	1129	867	2
1129	867	860	0
867	860	852	0
860	852	853	0
852	853	860	0
853	860	863	0
860	863	884	0
863	884	891	0
884	891	891	0
891	891	899	0
891	899	914	0
899	914	914	0
914	914	903	0
914	903	911	0
903	911	863	0
911	863	884	0
863	884	895	0
884	895	891	0
895	891	860	0
891	860	836	0
860	836	669	0
836	669	1012	1
669	1012	841	2
1012	841	828	0
841	828	845	0
828	845	867	0
845	867	872	0
867	872	879	0
872	879	884	0
879	884	879	0
884	879	875	0
879	875	880	0
875	880	844	0
880	844	841	0
844	841	848	0
841	848	813	0
848	813	809	0
813	809	802	0
809	802	774	0
802	774	751	0
774	751	751	0
751	751	798	0
751	798	829	0
798	829	832	0
829	832	860	0
832	860	868	0
860	868	868	0
868	868	871	0
868	871	884	0
871	884	875	0
884	875	872	0
875	872	891	0
872	891	899	0
891	899	906	0
899	906	907	0
906	907	879	0
907	879	872	0
879	872	883	0
872	883	895	0
883	895	914	0
895	914	895	0
914	895	872	0
895	872	914	0
872	914	915	0
914	915	875	0
915	875	841	0
875	841	786	0
841	786	805	0
786	805	794	0
805	794	798	0
794	798	789	0
798	789	783	0
789	783	782	0
783	782	786	0
782	786	751	0
786	751	739	1
751	739	716	3
739	716	747	3
716	747	689	3
747	689	739	3
689	739	739	3
739	739	736	3
739	736	723	3
736	723	728	3
723	728	720	3
728	720	728	3
720	728	719	3
728	719	716	3
719	716	712	3
716	712	709	3
712	709	700	3
709	700	704	3
700	704	701	3
704	701	704	3
701	704	693	3
704	693	692	3
693	692	693	3
692	693	688	3
693	688	689	3
688	689	689	3
689	689	689	3
689	689	684	3
689	684	685	3
684	685	677	3
685	677	677	3
677	677	673	3
677	673	670	3
673	670	685	3
670	685	677	3
685	677	677	3
677	677	673	3
677	673	669	3
673	669	665	3
669	665	658	3
665	658	693	3
658	693	669	3
693	669	669	3
669	669	662	3
669	662	649	3
662	649	681	3
649	681	666	3
681	666	657	3
666	657	658	3
657	658	661	3
658	661	658	3
661	658	658	3
658	658	657	3
658	657	654	3
