i-1	i+0	i+1	Filter
1268	460	1206	1
460	1206	455	2
1206	455	1043	1
455	1043	463	2
1043	463	1019	1
463	1019	463	2
1019	463	1102	1
463	1102	451	2
1102	451	1187	1
451	1187	455	2
1187	455	1214	1
455	1214	455	2
1214	455	1175	1
455	1175	459	2
1175	459	1257	1
459	1257	455	2
1257	455	1218	1
455	1218	460	2
1218	460	1214	1
460	1214	451	2
1214	451	1191	1
451	1191	459	2
1191	459	1218	1
459	1218	455	2
1218	455	1148	1
455	1148	455	2
1148	455	1105	1
455	1105	459	2
1105	459	1199	1
459	1199	455	2
1199	455	1179	1
455	1179	455	2
1179	455	1234	1
455	1234	455	2
1234	455	1190	1
455	1190	460	2
1190	460	1202	1
460	1202	451	2
1202	451	1125	1
451	1125	455	2
1125	455	1097	1
455	1097	460	2
1097	460	1089	1
460	1089	455	2
1089	455	1078	1
455	1078	459	2
1078	459	1113	1
459	1113	455	2
1113	455	1113	1
455	1113	455	2
1113	455	1102	1
455	1102	459	2
1102	459	1214	1
459	1214	455	2
1214	455	1195	1
455	1195	455	2
1195	455	1241	1
455	1241	451	2
1241	451	1211	1
451	1211	451	2
1211	451	1226	1
451	1226	455	2
1226	455	366	1
455	366	533	3
366	533	474	2
533	474	1366	1
474	1366	451	2
1366	451	1327	1
451	1327	452	2
1327	452	1272	1
452	1272	455	2
1272	455	1292	1
455	1292	452	2
1292	452	1315	1
452	1315	459	2
1315	459	1299	1
459	1299	452	2
1299	452	1175	1
452	1175	455	2
1175	455	354	1
455	354	498	3
354	498	471	2
498	471	1307	1
471	1307	452	2
1307	452	1342	1
452	1342	456	2
1342	456	1303	1
456	1303	451	2
1303	451	1246	1
451	1246	459	2
1246	459	354	1
459	354	548	3
354	548	483	2
548	483	1381	1
483	1381	448	2
1381	448	1307	1
448	1307	451	2
1307	451	1226	1
451	1226	455	2
1226	455	1273	1
455	1273	455	2
1273	455	1218	1
455	1218	451	2
1218	451	1082	1
451	1082	463	2
1082	463	1233	1
463	1233	452	2
1233	452	1241	1
452	1241	455	2
1241	455	1284	1
455	1284	456	2
1284	456	1256	1
456	1256	456	2
1256	456	1311	1
456	1311	451	2
1311	451	1238	1
451	1238	455	2
1238	455	1241	1
455	1241	452	2
1241	452	1155	1
452	1155	452	2
1155	452	1081	1
452	1081	456	2
1081	456	1229	1
456	1229	455	2
1229	455	1234	1
455	1234	455	2
1234	455	1319	1
455	1319	451	2
1319	451	1277	1
451	1277	455	2
1277	455	1342	1
455	1342	456	2
1342	456	1229	1
456	1229	448	2
1229	448	1132	1
448	1132	455	2
1132	455	350	1
455	350	526	3
350	526	474	2
526	474	1374	1
474	1374	451	2
1374	451	1366	1
451	1366	451	2
1366	451	1347	1
451	1347	455	2
1347	455	1350	1
455	1350	455	2
1350	455	1316	1
455	1316	455	2
1316	455	1257	1
455	1257	455	2
1257	455	1144	1
455	1144	459	2
1144	459	1152	1
459	1152	455	2
1152	455	1218	1
455	1218	451	2
1218	451	1195	1
451	1195	455	2
1195	455	350	1
455	350	530	3
350	530	463	2
530	463	1124	1
463	1124	451	2
1124	451	1141	1
451	1141	455	2
1141	455	1171	1
455	1171	455	2
1171	455	1319	1
455	1319	456	2
1319	456	1198	1
456	1198	459	2
1198	459	1226	1
459	1226	455	2
1226	455	1171	1
455	1171	459	2
1171	459	1222	1
459	1222	455	2
1222	455	1199	1
455	1199	455	2
1199	455	1230	1
455	1230	455	2
1230	455	1187	1
455	1187	459	2
1187	459	1241	1
459	1241	455	2
1241	455	1207	1
455	1207	455	2
1207	455	1089	1
455	1089	460	2
1089	460	1151	1
460	1151	456	2
1151	456	1171	1
456	1171	459	2
1171	459	1023	1
459	1023	452	2
1023	452	914	1
452	914	463	2
914	463	868	1
463	868	463	2
868	463	832	1
463	832	467	2
832	467	817	1
467	817	464	2
817	464	801	1
464	801	471	2
801	471	782	1
471	782	463	2
782	463	786	1
463	786	463	2
786	463	809	1
463	809	456	2
809	456	875	1
456	875	451	2
875	451	927	1
451	927	447	2
927	447	1008	1
447	1008	443	2
1008	443	1059	1
443	1059	443	2
1059	443	1012	1
443	1012	440	2
1012	440	976	1
440	976	448	2
976	448	973	1
448	973	439	2
973	439	919	1
439	919	443	2
919	443	319	1
443	319	1179	3
319	1179	432	2
1179	432	868	1
432	868	447	2
868	447	880	1
447	880	447	2
880	447	938	1
447	938	451	2
938	451	1027	1
451	1027	448	2
1027	448	1082	1
448	1082	443	2
1082	443	1070	1
443	1070	448	2
1070	448	1171	1
448	1171	447	2
1171	447	1094	1
447	1094	451	2
1094	451	1117	1
451	1117	447	2
1117	447	1102	1
447	1102	451	2
1102	451	1163	1
451	1163	448	2
1163	448	1148	1
448	1148	451	2
1148	451	1031	1
451	1031	463	2
1031	463	1051	1
463	1051	459	2
1051	459	1093	1
459	1093	456	2
1093	456	1144	1
456	1144	455	2
1144	455	1155	1
455	1155	452	2
1155	452	1190	1
452	1190	460	2
1190	460	1163	1
460	1163	455	2
1163	455	1074	1
455	1074	463	2
1074	463	1047	1
463	1047	463	2
1047	463	1027	1
463	1027	459	2
1027	459	1035	1
459	1035	467	2
1035	467	1129	1
467	1129	459	2
1129	459	1140	1
459	1140	463	2
1140	463	1241	1
463	1241	459	2
1241	459	1183	1
459	1183	463	2
1183	463	1168	1
463	1168	463	2
1168	463	1128	1
463	1128	455	2
1128	455	1031	1
455	1031	471	2
1031	471	1031	1
471	1031	467	2
1031	467	1074	1
467	1074	467	2
1074	467	1241	1
467	1241	459	2
1241	459	1288	1
459	1288	463	2
1288	463	1300	1
463	1300	455	2
1300	455	1284	1
455	1284	463	2
1284	463	1203	1
463	1203	459	2
1203	459	1070	1
459	1070	467	2
1070	467	1109	1
467	1109	463	2
1109	463	1155	1
463	1155	464	2
1155	464	1237	1
464	1237	459	2
1237	459	1206	1
459	1206	455	2
1206	455	1172	1
455	1172	463	2
1172	463	1124	1
463	1124	463	2
1124	463	1109	1
463	1109	467	2
1109	467	1214	1
467	1214	459	2
1214	459	1261	1
459	1261	459	2
1261	459	1323	1
459	1323	459	2
1323	459	1241	1
459	1241	460	2
1241	460	1155	1
460	1155	467	2
1155	467	1261	1
467	1261	459	2
1261	459	1265	1
459	1265	463	2
1265	463	1264	1
463	1264	459	2
1264	459	1176	1
459	1176	455	2
1176	455	1171	1
455	1171	463	2
1171	463	1218	1
463	1218	459	2
1218	459	1175	1
459	1175	455	2
1175	455	1195	1
455	1195	463	2
1195	463	1206	1
463	1206	459	2
1206	459	1129	1
459	1129	463	2
1129	463	1202	1
463	1202	455	2
1202	455	1214	1
455	1214	460	2
1214	460	1249	1
460	1249	451	2
1249	451	1194	1
451	1194	452	2
1194	452	1144	1
452	1144	459	2
1144	459	1117	1
459	1117	463	2
1117	463	1019	1
463	1019	455	2
1019	455	993	1
455	993	463	2
993	463	957	1
463	957	463	2
957	463	961	1
463	961	467	2
961	467	1078	1
467	1078	459	2
1078	459	1121	1
459	1121	459	2
1121	459	404	1
459	404	868	3
404	868	467	2
868	467	1335	1
467	1335	459	2
1335	459	1354	1
459	1354	455	2
1354	455	1296	1
455	1296	459	2
1296	459	1249	1
459	1249	455	2
1249	455	1117	1
455	1117	463	2
1117	463	1058	1
463	1058	459	2
1058	459	1000	1
459	1000	464	2
1000	464	1042	1
464	1042	463	2
1042	463	1109	1
463	1109	456	2
1109	456	1241	1
456	1241	455	2
1241	455	1171	1
455	1171	448	2
1171	448	988	1
448	988	451	2
988	451	351	1
451	351	537	3
351	537	474	2
537	474	860	1
474	860	471	2
860	471	841	1
471	841	478	2
841	478	825	1
478	825	475	2
825	475	825	1
475	825	470	2
825	470	849	1
470	849	467	2
849	467	863	1
467	863	460	2
863	460	871	1
460	871	463	2
871	463	887	1
463	887	463	2
887	463	926	1
463	926	456	2
926	456	980	1
456	980	459	2
980	459	1082	1
459	1082	455	2
1082	455	1144	1
455	1144	452	2
1144	452	1186	1
452	1186	452	2
1186	452	1163	1
452	1163	456	2
1163	456	1085	1
456	1085	455	2
1085	455	1090	1
455	1090	459	2
1090	459	1113	1
459	1113	455	2
1113	455	1093	1
455	1093	456	2
1093	456	992	1
456	992	471	2
992	471	953	1
471	953	471	2
953	471	930	1
471	930	471	2
930	471	910	1
471	910	479	2
910	479	914	1
479	914	471	2
914	471	934	1
471	934	478	2
934	478	981	1
478	981	471	2
981	471	961	1
471	961	475	2
961	475	996	1
475	996	471	2
996	471	1003	1
471	1003	471	2
1003	471	1062	1
471	1062	467	2
1062	467	1105	1
467	1105	460	2
1105	460	1101	1
460	1101	467	2
1101	467	1148	1
467	1148	463	2
1148	463	1144	1
463	1144	467	2
1144	467	1175	1
467	1175	463	2
1175	463	1120	1
463	1120	456	2
1120	456	1108	1
456	1108	463	2
1108	463	1156	1
463	1156	463	2
1156	463	1125	1
463	1125	463	2
1125	463	1144	1
463	1144	463	2
1144	463	1113	1
463	1113	459	2
1113	459	1070	1
459	1070	467	2
1070	467	1202	1
467	1202	459	2
1202	459	1253	1
459	1253	463	2
1253	463	1261	1
463	1261	459	2
1261	459	1206	1
459	1206	459	2
1206	459	1214	1
459	1214	459	2
1214	459	1164	1
459	1164	467	2
1164	467	1066	1
467	1066	459	2
1066	459	1012	1
459	1012	467	2
1012	467	1148	1
467	1148	459	2
1148	459	1198	1
459	1198	463	2
1198	463	1273	1
463	1273	459	2
1273	459	1202	1
459	1202	459	2
1202	459	1210	1
459	1210	456	2
1210	456	1163	1
456	1163	459	2
1163	459	1195	1
459	1195	455	2
1195	455	1198	1
455	1198	452	2
1198	452	1132	1
452	1132	463	2
1132	463	1136	1
463	1136	456	2
1136	456	1128	1
456	1128	459	2
1128	459	1167	1
459	1167	456	2
1167	456	1147	1
456	1147	460	2
1147	460	1109	1
460	1109	459	2
1109	459	1000	1
459	1000	463	2
1000	463	910	1
463	910	463	2
910	463	860	1
463	860	475	2
860	475	840	1
475	840	475	2
840	475	848	1
475	848	471	2
848	471	860	1
471	860	475	2
860	475	922	1
475	922	471	2
922	471	1031	1
471	1031	459	2
1031	459	1093	1
459	1093	460	2
1093	460	400	1
460	400	448	3
400	448	1120	2
448	1120	452	0
1120	452	1510	1
452	1510	451	2
1510	451	1393	1
451	1393	451	2
1393	451	1312	1
451	1312	455	2
1312	455	350	1
455	350	537	3
350	537	494	2
537	494	1331	1
494	1331	447	2
1331	447	1214	1
447	1214	460	2
1214	460	354	1
460	354	540	3
354	540	491	2
540	491	1381	1
491	1381	451	2
1381	451	1370	1
451	1370	455	2
1370	455	1288	1
455	1288	459	2
1288	459	354	1
459	354	526	3
354	526	486	2
526	486	1308	1
486	1308	451	2
1308	451	1264	1
451	1264	460	2
1264	460	1175	1
460	1175	459	2
1175	459	1082	1
459	1082	470	2
1082	470	1094	1
470	1094	463	2
1094	463	1066	1
463	1066	471	2
1066	471	1171	1
471	1171	463	2
1171	463	1163	1
463	1163	463	2
1163	463	1218	1
463	1218	463	2
1218	463	1195	1
463	1195	459	2
1195	459	1206	1
459	1206	463	2
1206	463	1199	1
463	1199	455	2
1199	455	1113	1
455	1113	471	2
1113	471	1093	1
471	1093	463	2
1093	463	1031	1
463	1031	467	2
1031	467	1066	1
467	1066	471	2
1066	471	1171	1
471	1171	456	2
1171	456	1256	1
456	1256	463	2
1256	463	370	1
463	370	973	3
370	973	459	2
973	459	1300	1
459	1300	459	2
1300	459	1272	1
459	1272	455	2
1272	455	1226	1
455	1226	463	2
1226	463	350	1
463	350	923	3
350	923	455	2
923	455	1323	1
455	1323	455	2
1323	455	1288	1
455	1288	455	2
1288	455	1288	1
455	1288	455	2
1288	455	409	1
455	409	424	3
409	424	1062	2
424	1062	452	0
1062	452	1350	1
452	1350	455	2
1350	455	1350	1
455	1350	452	2
1350	452	1362	1
452	1362	459	2
1362	459	1284	1
459	1284	455	2
1284	455	1140	1
455	1140	467	2
1140	467	1117	1
467	1117	459	2
1117	459	1120	1
459	1120	464	2
1120	464	1167	1
464	1167	455	2
1167	455	1191	1
455	1191	463	2
1191	463	1214	1
463	1214	459	2
1214	459	1159	1
459	1159	463	2
1159	463	1214	1
463	1214	460	2
1214	460	1202	1
460	1202	455	2
1202	455	1117	1
455	1117	463	2
1117	463	1128	1
463	1128	460	2
1128	460	1147	1
460	1147	452	2
1147	452	1136	1
452	1136	463	2
1136	463	1128	1
463	1128	460	2
1128	460	1167	1
460	1167	459	2
1167	459	1303	1
459	1303	460	2
1303	460	1272	1
460	1272	459	2
1272	459	1346	1
459	1346	456	2
1346	456	1295	1
456	1295	463	2
1295	463	1246	1
463	1246	455	2
1246	455	1128	1
455	1128	459	2
1128	459	1117	1
459	1117	459	2
1117	459	1070	1
459	1070	463	2
1070	463	1137	1
463	1137	459	2
1137	459	1175	1
459	1175	455	2
1175	455	1226	1
455	1226	459	2
1226	459	366	1
459	366	583	3
366	583	483	2
583	483	1416	1
483	1416	455	2
1416	455	1401	1
455	1401	455	2
1401	455	1238	1
455	1238	459	2
1238	459	1175	1
459	1175	459	2
1175	459	1000	1
459	1000	463	2
1000	463	903	1
463	903	471	2
903	471	879	1
471	879	471	2
879	471	844	1
471	844	479	2
844	479	875	1
479	875	471	2
875	471	934	1
471	934	467	2
934	467	1043	1
467	1043	459	2
1043	459	1039	1
459	1039	463	2
1039	463	996	1
463	996	463	2
996	463	992	1
463	992	463	2
992	463	1133	1
463	1133	455	2
1133	455	1257	1
455	1257	447	2
1257	447	1276	1
447	1276	452	2
1276	452	1249	1
452	1249	451	2
1249	451	1187	1
451	1187	455	2
1187	455	1226	1
455	1226	451	2
1226	451	1210	1
451	1210	452	2
1210	452	1218	1
452	1218	455	2
1218	455	404	1
455	404	425	3
404	425	1101	2
425	1101	447	0
1101	447	1440	1
447	1440	451	2
1440	451	1315	1
451	1315	448	2
1315	448	1194	1
448	1194	460	2
1194	460	1120	1
460	1120	463	2
1120	463	1016	1
463	1016	463	2
1016	463	1066	1
463	1066	463	2
1066	463	1125	1
463	1125	455	2
1125	455	1113	1
455	1113	467	2
1113	467	1175	1
467	1175	459	2
1175	459	1214	1
459	1214	463	2
1214	463	1276	1
463	1276	455	2
1276	455	1226	1
455	1226	463	2
1226	463	1222	1
463	1222	459	2
1222	459	1195	1
459	1195	463	2
1195	463	1299	1
463	1299	459	2
1299	459	1308	1
459	1308	459	2
1308	459	1342	1
459	1342	459	2
1342	459	1292	1
459	1292	456	2
1292	456	1280	1
456	1280	455	2
1280	455	1191	1
455	1191	455	2
1191	455	1132	1
455	1132	459	2
1132	459	1125	1
459	1125	455	2
1125	455	1132	1
455	1132	460	2
1132	460	1210	1
460	1210	455	2
1210	455	1159	1
455	1159	463	2
1159	463	1195	1
463	1195	459	2
1195	459	1187	1
459	1187	463	2
1187	463	1257	1
463	1257	459	2
1257	459	1179	1
459	1179	459	2
1179	459	1171	1
459	1171	459	2
1171	459	1140	1
459	1140	456	2
1140	456	1097	1
456	1097	463	2
1097	463	1113	1
463	1113	459	2
1113	459	1206	1
459	1206	459	2
1206	459	1327	1
459	1327	455	2
1327	455	1304	1
455	1304	447	2
1304	447	1316	1
447	1316	439	3
1316	439	1339	3
439	1339	447	3
1339	447	1273	3
447	1273	451	2
1273	451	1230	1
451	1230	447	2
1230	447	1237	1
447	1237	452	2
1237	452	346	1
452	346	557	3
346	557	474	2
557	474	1362	1
474	1362	444	2
1362	444	1288	1
444	1288	447	2
1288	447	1269	1
447	1269	455	2
1269	455	1296	1
455	1296	447	2
1296	447	1300	1
447	1300	451	2
1300	451	1303	1
451	1303	452	2
1303	452	1284	1
452	1284	451	2
1284	451	1242	1
451	1242	451	2
1242	451	1226	1
451	1226	451	2
1226	451	1280	1
451	1280	451	2
1280	451	1183	1
451	1183	456	2
1183	456	1206	1
456	1206	451	2
1206	451	1195	1
451	1195	447	2
1195	447	1167	1
447	1167	456	2
1167	456	1132	1
456	1132	451	2
1132	451	1129	1
451	1129	455	2
1129	455	1144	1
455	1144	451	2
1144	451	1102	1
451	1102	459	2
1102	459	1136	1
459	1136	451	2
1136	451	1098	1
451	1098	459	2
1098	459	1136	1
459	1136	455	2
1136	455	1199	1
455	1199	451	2
1199	451	1179	1
451	1179	459	2
1179	459	1265	1
459	1265	455	2
1265	455	1218	1
455	1218	459	2
1218	459	1226	1
459	1226	455	2
1226	455	1171	1
455	1171	459	2
1171	459	1261	1
459	1261	455	2
1261	455	1234	1
455	1234	459	2
1234	459	1288	1
459	1288	459	2
1288	459	1288	1
459	1288	451	2
1288	451	1230	1
451	1230	459	2
1230	459	1206	1
459	1206	459	2
1206	459	1152	1
459	1152	459	2
1152	459	1276	1
459	1276	460	2
1276	460	1319	1
460	1319	451	2
1319	451	1374	1
451	1374	459	2
1374	459	1338	1
459	1338	455	2
1338	455	1316	1
455	1316	459	2
1316	459	1334	1
459	1334	456	2
1334	456	1299	1
456	1299	459	2
1299	459	1273	1
459	1273	455	2
1273	455	1210	1
455	1210	459	2
1210	459	1253	1
459	1253	455	2
1253	455	1191	1
455	1191	459	2
1191	459	1187	1
459	1187	459	2
1187	459	1152	1
459	1152	455	2
1152	455	1105	1
455	1105	463	2
1105	463	1210	1
463	1210	456	2
1210	456	1272	1
456	1272	451	2
1272	451	1339	1
451	1339	459	2
1339	459	1366	1
459	1366	459	2
1366	459	1366	1
459	1366	459	2
1366	459	1366	1
459	1366	467	3
1366	467	1167	3
467	1167	459	2
1167	459	1117	1
459	1117	455	2
1117	455	1105	1
455	1105	459	2
1105	459	1311	1
459	1311	456	2
1311	456	1323	1
456	1323	455	2
1323	455	1331	1
455	1331	459	2
1331	459	1319	1
459	1319	455	2
1319	455	1335	1
455	1335	463	2
1335	463	1338	1
463	1338	459	2
1338	459	1218	1
459	1218	452	2
1218	452	1198	1
452	1198	455	2
1198	455	1207	1
455	1207	451	2
1207	451	1226	1
451	1226	455	2
1226	455	1237	1
455	1237	452	2
1237	452	1268	1
452	1268	455	2
1268	455	1253	1
455	1253	452	2
1253	452	1214	1
452	1214	459	2
1214	459	1214	1
459	1214	455	2
1214	455	1241	1
455	1241	456	2
1241	456	1288	1
456	1288	455	2
1288	455	1229	1
455	1229	456	2
1229	456	1272	1
456	1272	451	2
1272	451	1242	1
451	1242	455	2
1242	455	1229	1
455	1229	456	2
1229	456	1144	1
456	1144	459	2
1144	459	1144	1
459	1144	455	2
1144	455	1097	1
455	1097	459	2
1097	459	1148	1
459	1148	456	2
1148	456	1182	1
456	1182	460	2
1182	460	1307	1
460	1307	451	2
1307	451	1261	1
451	1261	455	2
1261	455	1304	1
455	1304	455	2
1304	455	1237	1
455	1237	452	2
1237	452	1229	1
452	1229	456	2
1229	456	1214	1
456	1214	451	2
1214	451	1175	1
451	1175	455	2
1175	455	1183	1
455	1183	452	2
1183	452	1182	1
452	1182	460	2
1182	460	1233	1
460	1233	455	2
1233	455	1199	1
455	1199	459	2
1199	459	1292	1
459	1292	455	2
1292	455	1237	1
455	1237	448	2
1237	448	1132	1
448	1132	459	2
1132	459	1171	1
459	1171	452	2
1171	452	1175	1
452	1175	459	2
1175	459	1241	1
459	1241	455	2
1241	455	1234	1
455	1234	455	2
1234	455	1385	1
455	1385	456	2
1385	456	1229	1
456	1229	459	2
1229	459	1203	1
459	1203	455	2
1203	455	1276	1
455	1276	452	2
1276	452	1284	1
452	1284	459	2
1284	459	1315	1
459	1315	455	2
1315	455	1335	1
455	1335	459	2
1335	459	1342	1
459	1342	456	2
1342	456	1342	1
456	1342	459	2
1342	459	1335	1
459	1335	455	2
1335	455	1272	1
455	1272	456	2
1272	456	1206	1
456	1206	451	2
1206	451	1133	1
451	1133	459	2
1133	459	1214	1
459	1214	455	2
1214	455	1237	1
455	1237	460	2
1237	460	1416	1
460	1416	455	2
1416	455	1350	1
455	1350	456	2
1350	456	1307	1
456	1307	459	2
1307	459	1269	1
459	1269	455	2
1269	455	1276	1
455	1276	459	2
1276	459	1187	1
459	1187	455	2
1187	455	1008	1
455	1008	463	2
1008	463	1039	1
463	1039	463	2
1039	463	1179	1
463	1179	455	2
1179	455	1428	1
455	1428	456	2
1428	456	1326	1
456	1326	452	2
1326	452	1354	1
452	1354	451	2
1354	451	1335	1
451	1335	451	2
1335	451	1304	1
451	1304	455	2
1304	455	1249	1
455	1249	447	2
1249	447	1253	1
447	1253	452	2
1253	452	1214	1
452	1214	451	2
1214	451	1148	1
451	1148	455	2
1148	455	1323	1
455	1323	452	2
1323	452	1322	1
452	1322	452	2
1322	452	1412	1
452	1412	452	2
1412	452	1284	1
452	1284	455	2
1284	455	1163	1
455	1163	456	2
1163	456	1206	1
456	1206	451	2
1206	451	1241	1
451	1241	456	2
1241	456	1350	1
456	1350	451	2
1350	451	1382	1
451	1382	455	2
1382	455	1389	1
455	1389	451	2
1389	451	1312	1
451	1312	455	2
1312	455	1292	1
455	1292	451	2
1292	451	1191	1
451	1191	455	2
1191	455	1214	1
455	1214	455	2
1214	455	1230	1
455	1230	451	2
1230	451	1237	1
451	1237	456	2
1237	456	1167	1
456	1167	455	2
1167	455	1070	1
455	1070	460	2
1070	460	1151	1
460	1151	456	2
1151	456	1276	1
456	1276	451	2
1276	451	1230	1
451	1230	459	2
1230	459	1338	1
459	1338	456	2
1338	456	1291	1
456	1291	460	2
1291	460	1342	1
460	1342	451	2
1342	451	1261	1
451	1261	459	2
1261	459	1280	1
459	1280	456	2
1280	456	1272	1
456	1272	451	2
1272	451	1281	1
451	1281	455	2
1281	455	1264	1
455	1264	452	2
1264	452	1171	1
452	1171	459	2
1171	459	1171	1
459	1171	456	2
1171	456	1147	1
456	1147	460	2
1147	460	1214	1
460	1214	455	2
1214	455	1155	1
455	1155	460	2
1155	460	1163	1
460	1163	455	2
1163	455	1140	1
455	1140	456	2
1140	456	1132	1
456	1132	459	2
1132	459	1160	1
459	1160	455	2
1160	455	1152	1
455	1152	459	2
1152	459	1260	1
459	1260	456	2
1260	456	1229	1
456	1229	459	2
1229	459	1316	1
459	1316	455	2
1316	455	1307	1
455	1307	452	2
1307	452	1315	1
452	1315	459	2
1315	459	1323	1
459	1323	455	2
1323	455	1280	1
455	1280	459	2
1280	459	1253	1
459	1253	456	2
1253	456	1260	1
456	1260	459	2
1260	459	1308	1
459	1308	451	2
1308	451	1288	1
451	1288	455	2
1288	455	1343	1
455	1343	455	2
1343	455	1265	1
455	1265	459	2
1265	459	1303	1
459	1303	452	2
1303	452	1253	1
452	1253	459	2
1253	459	1295	1
459	1295	456	2
1295	456	1249	1
456	1249	451	2
1249	451	1191	1
451	1191	459	2
1191	459	1229	1
459	1229	456	2
1229	456	1190	1
456	1190	459	2
1190	459	1203	1
459	1203	459	2
1203	459	1159	1
459	1159	452	2
1159	452	1113	1
452	1113	459	2
1113	459	1171	1
459	1171	455	2
1171	455	1195	1
455	1195	459	2
1195	459	1245	1
459	1245	455	2
1245	455	1137	1
455	1137	459	2
1137	459	1159	1
459	1159	459	2
1159	459	1117	1
459	1117	459	2
1117	459	1206	1
459	1206	456	2
1206	456	1202	1
456	1202	455	2
1202	455	1160	1
455	1160	455	2
1160	455	1093	1
455	1093	456	2
1093	456	1288	1
456	1288	455	2
1288	455	1370	1
455	1370	451	2
1370	451	1459	1
451	1459	455	2
1459	455	1428	1
455	1428	456	2
1428	456	1439	1
456	1439	456	2
1439	456	1342	1
456	1342	451	2
1342	451	1296	1
451	1296	455	2
1296	455	1335	1
455	1335	451	2
1335	451	1335	1
451	1335	455	2
1335	455	1358	1
455	1358	455	2
1358	455	1382	1
455	1382	455	2
1382	455	1331	1
455	1331	451	2
1331	451	1276	1
451	1276	459	2
1276	459	1250	1
459	1250	451	2
1250	451	1175	1
451	1175	459	2
1175	459	1152	1
459	1152	455	2
1152	455	1152	1
455	1152	451	2
1152	451	1094	1
451	1094	463	2
1094	463	1116	1
463	1116	456	2
1116	456	1101	1
456	1101	459	2
1101	459	1144	1
459	1144	455	2
1144	455	1117	1
455	1117	455	2
1117	455	1179	1
