i-1	i+0	i+1	Filter
1050	1035	498	0
1035	498	599	1
498	599	969	2
599	969	1086	0
969	1086	1035	0
1086	1035	514	0
1035	514	591	1
514	591	977	2
591	977	1039	0
977	1039	1007	0
1039	1007	1012	0
1007	1012	506	0
1012	506	603	1
506	603	965	2
603	965	1016	0
965	1016	1035	0
1016	1035	1062	0
1035	1062	1027	0
1062	1027	1004	0
1027	1004	502	0
1004	502	599	1
502	599	942	2
599	942	1050	0
942	1050	1004	0
1050	1004	537	0
1004	537	596	1
537	596	957	2
596	957	1039	0
957	1039	509	0
1039	509	592	1
509	592	988	2
592	988	1047	0
988	1047	1011	0
1047	1011	510	0
1011	510	599	1
510	599	950	2
599	950	1078	0
950	1078	1066	0
1078	1066	1078	0
1066	1078	1097	0
1078	1097	1078	0
1097	1078	1015	0
1078	1015	498	0
1015	498	584	1
498	584	724	2
584	724	871	0
724	871	919	0
871	919	895	0
919	895	1007	0
895	1007	1086	0
1007	1086	1109	0
1086	1109	1089	0
1109	1089	1168	0
1089	1168	1194	0
1168	1194	1187	0
1194	1187	1128	0
1187	1128	1168	0
1128	1168	1140	0
1168	1140	1097	0
1140	1097	1027	0
1097	1027	498	0
1027	498	604	1
498	604	945	2
604	945	1020	0
945	1020	988	0
1020	988	1008	0
988	1008	1019	0
1008	1019	1039	0
1019	1039	992	0
1039	992	1020	0
992	1020	1035	0
1020	1035	1058	0
1035	1058	1039	0
1058	1039	1027	0
1039	1027	502	0
1027	502	607	1
502	607	996	2
607	996	1055	0
996	1055	1027	0
1055	1027	1047	0
1027	1047	498	0
1047	498	595	1
498	595	922	2
595	922	981	0
922	981	1035	0
981	1035	1039	0
1035	1039	1027	0
1039	1027	973	0
1027	973	992	0
973	992	1031	0
992	1031	1058	0
1031	1058	1028	0
1058	1028	494	0
1028	494	607	1
494	607	980	2
607	980	1098	0
980	1098	1054	0
1098	1054	498	0
1054	498	584	1
498	584	934	2
584	934	972	0
934	972	923	0
972	923	914	0
923	914	973	0
914	973	1035	0
973	1035	980	0
1035	980	1024	0
980	1024	1081	0
1024	1081	1082	0
1081	1082	1082	0
1082	1082	1124	0
1082	1124	1078	0
1124	1078	1004	0
1078	1004	510	0
1004	510	587	1
510	587	950	2
587	950	1050	0
950	1050	1012	0
1050	1012	1000	0
1012	1000	1027	0
1000	1027	992	0
1027	992	522	0
992	522	599	1
522	599	860	2
599	860	1039	0
860	1039	1062	0
1039	1062	1012	0
1062	1012	510	0
1012	510	587	1
510	587	973	2
587	973	1039	0
973	1039	1019	0
1039	1019	1055	0
1019	1055	1058	0
1055	1058	1020	0
1058	1020	501	0
1020	501	588	1
501	588	786	2
588	786	942	0
786	942	984	0
942	984	922	0
984	922	891	0
922	891	1000	0
891	1000	1000	0
1000	1000	958	0
1000	958	945	0
958	945	1004	0
945	1004	1023	0
1004	1023	1031	0
1023	1031	1004	0
1031	1004	502	0
1004	502	607	1
502	607	973	2
607	973	1000	0
973	1000	946	0
1000	946	906	0
946	906	891	0
906	891	907	0
891	907	938	0
907	938	953	0
938	953	1027	0
953	1027	1066	0
1027	1066	1160	0
1066	1160	1058	0
1160	1058	1101	0
1058	1101	1140	0
1101	1140	1109	0
1140	1109	1098	0
1109	1098	1101	0
1098	1101	1074	0
1101	1074	1015	0
1074	1015	506	0
1015	506	592	1
506	592	953	2
592	953	1066	0
953	1066	1070	0
1066	1070	1062	0
1070	1062	1086	0
1062	1086	1043	0
1086	1043	1035	0
1043	1035	506	0
1035	506	607	1
506	607	988	2
607	988	1066	0
988	1066	1086	0
1066	1086	1093	0
1086	1093	1070	0
1093	1070	1023	0
1070	1023	510	0
1023	510	595	1
510	595	969	2
595	969	1031	0
969	1031	993	0
1031	993	1027	0
993	1027	1051	0
1027	1051	1054	0
1051	1054	1012	0
1054	1012	498	0
1012	498	595	1
498	595	957	2
595	957	1027	0
957	1027	965	0
1027	965	989	0
965	989	506	0
989	506	603	1
506	603	922	2
603	922	1008	0
922	1008	1043	0
1008	1043	1070	0
1043	1070	1070	0
1070	1070	1007	0
1070	1007	502	0
1007	502	603	1
502	603	993	2
603	993	1011	0
993	1011	1008	0
1011	1008	1043	0
1008	1043	1008	0
1043	1008	502	0
1008	502	595	1
502	595	891	2
595	891	1019	0
891	1019	985	0
1019	985	1012	0
985	1012	1042	0
1012	1042	1012	0
1042	1012	502	0
1012	502	591	1
502	591	818	2
591	818	961	0
818	961	1004	0
961	1004	984	0
1004	984	988	0
984	988	1016	0
988	1016	1019	0
1016	1019	1004	0
1019	1004	961	0
1004	961	506	0
961	506	592	1
506	592	821	2
592	821	891	0
821	891	902	0
891	902	950	0
902	950	965	0
950	965	910	0
965	910	950	0
910	950	972	0
950	972	1039	0
972	1039	1016	0
1039	1016	1047	0
1016	1047	1089	0
1047	1089	1105	0
1089	1105	1043	0
1105	1043	1097	0
1043	1097	1121	0
1097	1121	1062	0
1121	1062	973	0
1062	973	517	0
973	517	588	1
517	588	875	2
588	875	993	0
875	993	972	0
993	972	1008	0
972	1008	1051	0
1008	1051	1066	0
1051	1066	1035	0
1066	1035	1008	0
1035	1008	509	0
1008	509	607	1
509	607	962	2
607	962	980	0
962	980	1020	0
980	1020	1089	0
1020	1089	1055	0
1089	1055	1050	0
1055	1050	506	0
1050	506	595	1
506	595	985	2
595	985	1062	0
985	1062	1035	0
1062	1035	1031	0
1035	1031	506	0
1031	506	611	1
506	611	988	2
611	988	1074	0
988	1074	1020	0
1074	1020	1054	0
1020	1054	1051	0
1054	1051	1035	0
1051	1035	1011	0
1035	1011	502	0
1011	502	592	1
502	592	957	2
592	957	1058	0
957	1058	1016	0
1058	1016	1039	0
1016	1039	1062	0
1039	1062	1043	0
1062	1043	1004	0
1043	1004	506	0
1004	506	583	1
506	583	907	2
583	907	965	0
907	965	949	0
965	949	1031	0
949	1031	1086	0
1031	1086	1101	0
1086	1101	1066	0
1101	1066	1113	0
1066	1113	1109	0
1113	1109	1078	0
1109	1078	1015	0
1078	1015	1074	0
1015	1074	1109	0
1074	1109	1055	0
1109	1055	1004	0
1055	1004	509	0
1004	509	600	1
509	600	953	2
600	953	1031	0
953	1031	1004	0
1031	1004	1047	0
1004	1047	509	0
1047	509	619	1
509	619	969	2
619	969	1062	0
969	1062	1086	0
1062	1086	1054	0
1086	1054	996	0
1054	996	514	0
996	514	591	1
514	591	930	2
591	930	1055	0
930	1055	1050	0
1055	1050	1000	0
1050	1000	1035	0
1000	1035	1055	0
1035	1055	984	0
1055	984	514	0
984	514	595	1
514	595	903	2
595	903	1023	0
903	1023	1004	0
1023	1004	1055	0
1004	1055	1105	0
1055	1105	1167	0
1105	1167	1047	0
1167	1047	1101	0
1047	1101	1117	0
1101	1117	1101	0
1117	1101	1058	0
1101	1058	1039	0
1058	1039	1043	0
1039	1043	1058	0
1043	1058	1012	0
1058	1012	506	0
1012	506	595	1
506	595	969	2
595	969	1082	0
969	1082	1031	0
1082	1031	1050	0
1031	1050	1086	0
1050	1086	1078	0
1086	1078	1023	0
1078	1023	506	0
1023	506	591	1
506	591	954	2
591	954	1062	0
954	1062	973	0
1062	973	926	0
973	926	852	0
926	852	821	0
852	821	802	0
821	802	797	0
802	797	798	0
797	798	801	0
798	801	810	0
801	810	801	0
810	801	798	0
801	798	798	0
798	798	793	0
798	793	786	0
793	786	786	0
786	786	755	0
786	755	775	0
755	775	758	0
775	758	747	0
758	747	736	0
747	736	735	0
736	735	740	0
735	740	739	0
740	739	755	0
739	755	782	0
755	782	821	0
782	821	864	0
821	864	856	0
864	856	899	0
856	899	953	0
899	953	1023	0
953	1023	1047	0
1023	1047	1027	0
1047	1027	1117	0
1027	1117	1148	0
1117	1148	1171	0
1148	1171	1117	0
1171	1117	992	0
1117	992	521	0
992	521	568	1
521	568	946	2
568	946	1023	0
946	1023	985	0
1023	985	1058	0
985	1058	1117	0
1058	1117	1117	0
1117	1117	1070	0
1117	1070	1089	0
1070	1089	1090	0
1089	1090	1027	0
1090	1027	521	0
1027	521	603	1
521	603	1020	2
603	1020	1035	0
1020	1035	1128	0
1035	1128	1148	0
1128	1148	1144	0
1148	1144	1058	0
1144	1058	1094	0
1058	1094	1120	0
1094	1120	1094	0
1120	1094	1031	0
1094	1031	1070	0
1031	1070	1121	0
1070	1121	1108	0
1121	1108	1024	0
1108	1024	1097	0
1024	1097	1117	0
1097	1117	1132	0
1117	1132	1066	0
1132	1066	1066	0
1066	1066	1078	0
1066	1078	1113	0
1078	1113	1035	0
1113	1035	1070	0
1035	1070	1066	0
1070	1066	1086	0
1066	1086	1050	0
1086	1050	1024	0
1050	1024	1109	0
1024	1109	1113	0
1109	1113	1070	0
1113	1070	1019	0
1070	1019	1086	0
1019	1086	1081	0
1086	1081	1039	0
1081	1039	1031	0
1039	1031	1074	0
1031	1074	1078	0
1074	1078	1043	0
1078	1043	1019	0
1043	1019	1074	0
1019	1074	1078	0
1074	1078	1059	0
1078	1059	1019	0
1059	1019	1093	0
1019	1093	1086	0
1093	1086	1090	0
1086	1090	1035	0
1090	1035	1089	0
1035	1089	1117	0
1089	1117	1093	0
1117	1093	1012	0
1093	1012	517	0
1012	517	592	1
517	592	965	2
592	965	1089	0
965	1089	1031	0
1089	1031	1082	0
1031	1082	1101	0
1082	1101	1078	0
1101	1078	1058	0
1078	1058	1137	0
1058	1137	1163	0
1137	1163	1086	0
1163	1086	1124	0
1086	1124	1160	0
1124	1160	1132	0
1160	1132	1078	0
1132	1078	1140	0
1078	1140	1148	0
1140	1148	1089	0
1148	1089	1090	0
1089	1090	1078	0
1090	1078	1062	0
1078	1062	1027	0
1062	1027	1051	0
1027	1051	1050	0
1051	1050	1035	0
1050	1035	1008	0
1035	1008	1043	0
1008	1043	1066	0
1043	1066	1047	0
1066	1047	1019	0
1047	1019	1051	0
1019	1051	1058	0
1051	1058	1027	0
1058	1027	1000	0
1027	1000	1055	0
1000	1055	1062	0
1055	1062	533	0
1062	533	595	1
533	595	919	2
595	919	1019	0
919	1019	1027	0
1019	1027	1024	0
1027	1024	1070	0
1024	1070	1027	0
1070	1027	1097	0
1027	1097	1090	0
1097	1090	1050	0
1090	1050	1105	0
1050	1105	1109	0
1105	1109	1043	0
1109	1043	1074	0
1043	1074	1078	0
1074	1078	1016	0
1078	1016	996	0
1016	996	1054	0
996	1054	1047	0
1054	1047	1031	0
1047	1031	981	0
1031	981	1011	0
981	1011	1027	0
1011	1027	1043	0
1027	1043	996	0
1043	996	1051	0
996	1051	1070	0
1051	1070	1043	0
1070	1043	1035	0
1043	1035	1043	0
1035	1043	1027	0
1043	1027	1043	0
1027	1043	1066	0
1043	1066	1043	0
1066	1043	525	0
1043	525	611	1
525	611	1023	2
611	1023	1086	0
1023	1086	1124	0
1086	1124	1090	0
1124	1090	1039	0
1090	1039	1085	0
1039	1085	1078	0
1085	1078	1008	0
1078	1008	984	0
1008	984	1016	0
984	1016	1000	0
1016	1000	953	0
1000	953	961	0
953	961	973	0
961	973	984	0
973	984	954	0
984	954	980	0
954	980	1008	0
980	1008	1008	0
1008	1008	976	0
1008	976	1028	0
976	1028	1043	0
1028	1043	1035	0
1043	1035	984	0
1035	984	529	0
984	529	603	1
529	603	903	2
603	903	1012	0
903	1012	1004	0
1012	1004	1046	0
1004	1046	1039	0
1046	1039	992	0
1039	992	965	0
992	965	996	0
965	996	981	0
996	981	949	0
981	949	942	0
949	942	973	0
942	973	988	0
973	988	996	0
988	996	1055	0
996	1055	1043	0
1055	1043	1038	0
1043	1038	1078	0
1038	1078	1098	0
1078	1098	1070	0
1098	1070	1035	0
1070	1035	1058	0
1035	1058	1062	0
1058	1062	1008	0
1062	1008	1019	0
1008	1019	1028	0
1019	1028	1015	0
1028	1015	977	0
1015	977	988	0
977	988	1027	0
988	1027	1016	0
1027	1016	988	0
1016	988	1016	0
988	1016	1051	0
1016	1051	1038	0
1051	1038	997	0
1038	997	996	0
997	996	992	0
996	992	988	0
992	988	965	0
988	965	985	0
965	985	972	0
985	972	954	0
972	954	980	0
954	980	1004	0
980	1004	973	0
1004	973	1015	0
973	1015	1024	0
1015	1024	1004	0
1024	1004	988	0
1004	988	1012	0
988	1012	1019	0
1012	1019	985	0
1019	985	1023	0
985	1023	1039	0
1023	1039	1019	0
1039	1019	1055	0
1019	1055	1066	0
1055	1066	1054	0
1066	1054	1024	0
1054	1024	1050	0
1024	1050	1035	0
1050	1035	996	0
1035	996	973	0
996	973	965	0
973	965	961	0
965	961	950	0
961	950	976	0
950	976	1000	0
976	1000	993	0
1000	993	1015	0
993	1015	1058	0
1015	1058	1051	0
1058	1051	1016	0
1051	1016	1062	0
1016	1062	1066	0
1062	1066	1047	0
1066	1047	1000	0
1047	1000	1011	0
1000	1011	1032	0
1011	1032	1019	0
1032	1019	973	0
1019	973	957	0
973	957	969	0
957	969	973	0
969	973	968	0
973	968	958	0
968	958	972	0
958	972	989	0
972	989	996	0
989	996	973	0
996	973	1011	0
973	1011	1020	0
1011	1020	1011	0
1020	1011	993	0
1011	993	1039	0
993	1039	1038	0
1039	1038	1035	0
1038	1035	997	0
1035	997	1054	0
997	1054	1039	0
1054	1039	1058	0
1039	1058	1070	0
1058	1070	1059	0
1070	1059	1046	0
1059	1046	1063	0
1046	1063	1058	0
1063	1058	1027	0
1058	1027	1070	0
1027	1070	1047	0
1070	1047	1027	0
1047	1027	996	0
1027	996	1024	0
996	1024	1023	0
1024	1023	1020	0
1023	1020	1050	0
1020	1050	1027	0
1050	1027	1035	0
1027	1035	1059	0
1035	1059	1054	0
1059	1054	1012	0
1054	1012	1031	0
1012	1031	1008	0
1031	1008	969	0
1008	969	969	0
969	969	1000	0
969	1000	980	0
1000	980	965	0
980	965	1000	0
965	1000	977	0
1000	977	961	0
977	961	965	0
961	965	992	0
965	992	984	0
992	984	962	0
984	962	949	0
962	949	961	0
949	961	984	0
961	984	981	0
984	981	1004	0
981	1004	1047	0
1004	1047	1019	0
1047	1019	1027	0
1019	1027	1055	0
1027	1055	1008	0
1055	1008	976	0
1008	976	1008	0
976	1008	988	0
1008	988	973	0
988	973	965	0
973	965	973	0
965	973	984	0
973	984	965	0
984	965	950	0
965	950	972	0
950	972	965	0
972	965	961	0
965	961	981	0
961	981	965	0
981	965	981	0
965	981	996	0
981	996	1000	0
996	1000	1007	0
1000	1007	1032	0
1007	1032	1011	0
1032	1011	1039	0
1011	1039	1027	0
1039	1027	1008	0
1027	1008	1055	0
1008	1055	1042	0
1055	1042	1004	0
1042	1004	1024	0
1004	1024	1031	0
1024	1031	1004	0
1031	1004	1000	0
1004	1000	980	0
1000	980	973	0
980	973	992	0
973	992	977	0
992	977	988	0
977	988	985	0
988	985	984	0
985	984	1020	0
984	1020	1027	0
1020	1027	996	0
1027	996	980	0
996	980	1012	0
980	1012	992	0
1012	992	996	0
992	996	977	0
996	977	992	0
977	992	977	0
992	977	984	0
977	984	946	0
984	946	942	0
946	942	972	0
942	972	977	0
972	977	953	0
977	953	961	0
953	961	993	0
961	993	984	0
993	984	977	0
984	977	961	0
977	961	976	0
961	976	981	0
976	981	996	0
981	996	977	0
996	977	996	0
977	996	1019	0
996	1019	1008	0
1019	1008	981	0
1008	981	972	0
981	972	996	0
972	996	1004	0
996	1004	1008	0
1004	1008	973	0
1008	973	1000	0
973	1000	1004	0
1000	1004	1031	0
1004	1031	996	0
1031	996	1023	0
996	1023	1078	0
1023	1078	1082	0
1078	1082	1051	0
1082	1051	1077	0
1051	1077	1090	0
1077	1090	1047	0
1090	1047	1050	0
1047	1050	1055	0
1050	1055	1054	0
1055	1054	1004	0
1054	1004	1023	0
1004	1023	1031	0
1023	1031	989	0
1031	989	980	0
989	980	1016	0
980	1016	1012	0
1016	1012	992	0
1012	992	1043	0
992	1043	1035	0
1043	1035	1011	0
1035	1011	1027	0
1011	1027	1043	0
1027	1043	1035	0
1043	1035	1016	0
1035	1016	1047	0
1016	1047	1015	0
1047	1015	996	0
1015	996	1012	0
996	1012	1012	0
1012	1012	984	0
1012	984	1008	0
984	1008	1015	0
1008	1015	985	0
1015	985	984	0
985	984	1008	0
984	1008	1008	0
1008	1008	976	0
1008	976	1047	0
976	1047	1020	0
1047	1020	937	0
1020	937	903	0
937	903	899	0
903	899	961	0
899	961	1023	0
961	1023	1020	0
1023	1020	992	0
1020	992	1066	0
992	1066	1109	0
1066	1109	1097	0
1109	1097	1063	0
1097	1063	1101	0
1063	1101	1124	0
1101	1124	1125	0
1124	1125	1058	0
1125	1058	1031	0
1058	1031	1063	0
1031	1063	1058	0
1063	1058	1070	0
1058	1070	1031	0
1070	1031	1078	0
1031	1078	1109	0
1078	1109	1124	0
1109	1124	1070	0
1124	1070	1063	0
1070	1063	1089	0
1063	1089	1101	0
1089	1101	1035	0
1101	1035	1000	0
1035	1000	1051	0
1000	1051	1086	0
1051	1086	1038	0
1086	1038	1102	0
1038	1102	1132	0
1102	1132	1105	0
1132	1105	1097	0
1105	1097	1144	0
1097	1144	1133	0
1144	1133	1077	0
1133	1077	1094	0
1077	1094	1105	0
1094	1105	1058	0
1105	1058	1055	0
1058	1055	1077	0
1055	1077	1090	0
1077	1090	1093	0
1090	1093	1047	0
1093	1047	1062	0
1047	1062	1059	0
1062	1059	1054	0
1059	1054	1020	0
1054	1020	1066	0
1020	1066	1081	0
1066	1081	1078	0
1081	1078	1039	0
1078	1039	1086	0
1039	1086	1097	0
1086	1097	1070	0
1097	1070	1020	0
1070	1020	1081	0
1020	1081	1086	0
1081	1086	1074	0
1086	1074	1039	0
1074	1039	1078	0
1039	1078	1081	0
1078	1081	1051	0
1081	1051	1089	0
1051	1089	1094	0
1089	1094	1046	0
1094	1046	1024	0
1046	1024	1039	0
1024	1039	1039	0
1039	1039	988	0
1039	988	1035	0
988	1035	1031	0
1035	1031	969	0
1031	969	926	0
969	926	969	0
926	969	1000	0
969	1000	1031	0
1000	1031	1016	0
1031	1016	1023	0
1016	1023	1066	0
1023	1066	1105	0
1066	1105	1039	0
1105	1039	1117	0
1039	1117	1132	0
1117	1132	1070	0
1132	1070	957	0
1070	957	985	0
957	985	1031	0
985	1031	1070	0
1031	1070	1015	0
1070	1015	1016	0
1015	1016	1105	0
1016	1105	1148	0
1105	1148	1089	0
1148	1089	1078	0
1089	1078	1109	0
1078	1109	1082	0
1109	1082	1039	0
1082	1039	1082	0
1039	1082	1062	0
1082	1062	1058	0
1062	1058	1082	0
1058	1082	1054	0
1082	1054	1082	0
1054	1082	1062	0
1082	1062	1051	0
1062	1051	1066	0
1051	1066	1066	0
1066	1066	1035	0
1066	1035	1066	0
1035	1066	1043	0
1066	1043	1055	0
1043	1055	1050	0
1055	1050	1051	0
1050	1051	1000	0
1051	1000	1023	0
1000	1023	1023	0
1023	1023	989	0
1023	989	1008	0
989	1008	1027	0
1008	1027	1000	0
1027	1000	1031	0
1000	1031	1043	0
1031	1043	996	0
1043	996	1023	0
996	1023	1024	0
1023	1024	992	0
1024	992	1031	0
992	1031	1000	0
1031	1000	996	0
1000	996	1008	0
996	1008	984	0
1008	984	981	0
984	981	1004	0
981	1004	996	0
1004	996	976	0
996	976	1016	0
976	1016	1027	0
1016	1027	1000	0
1027	1000	992	0
1000	992	1024	0
992	1024	1000	0
1024	1000	1023	0
1000	1023	1027	0
1023	1027	1000	0
1027	1000	1016	0
1000	1016	1016	0
1016	1016	992	0
1016	992	988	0
992	988	1012	0
988	1012	1000	0
1012	1000	988	0
1000	988	961	0
988	961	1008	0
961	1008	996	0
1008	996	969	0
996	969	973	0
969	973	969	0
973	969	965	0
969	965	980	0
965	980	973	0
980	973	961	0
973	961	988	0
961	988	1000	0
988	1000	992	0
1000	992	1024	0
992	1024	1043	0
1024	1043	1042	0
1043	1042	1012	0
1042	1012	1035	0
1012	1035	1031	0
1035	1031	996	0
1031	996	989	0
996	989	1023	0
989	1023	969	0
1023	969	961	0
969	961	984	0
961	984	958	0
984	958	949	0
958	949	981	0
949	981	1031	0
981	1031	984	0
1031	984	942	0
984	942	953	0
942	953	957	0
953	957	926	0
957	926	919	0
926	919	961	0
919	961	988	0
961	988	953	0
988	953	946	0
953	946	984	0
946	984	1020	0
984	1020	1004	0
1020	1004	1000	0
1004	1000	1023	0
1000	1023	1035	0
1023	1035	1027	0
1035	1027	989	0
1027	989	1015	0
989	1015	1035	0
1015	1035	1027	0
1035	1027	989	0
1027	989	996	0
989	996	1015	0
996	1015	1008	0
1015	1008	996	0
1008	996	1035	0
996	1035	1047	0
1035	1047	1016	0
1047	1016	1011	0
1016	1011	1031	0
1011	1031	1032	0
1031	1032	1015	0
1032	1015	996	0
1015	996	1039	0
996	1039	1039	0
1039	1039	1000	0
1039	1000	1008	0
1000	1008	1035	0
1008	1035	1011	0
1035	1011	981	0
1011	981	1004	0
981	1004	1000	0
1004	1000	1008	0
1000	1008	965	0
1008	965	937	0
965	937	965	0
937	965	981	0
965	981	996	0
981	996	984	0
996	984	1012	0
984	1012	1059	0
1012	1059	1062	0
1059	1062	1031	0
1062	1031	1078	0
1031	1078	1050	0
1078	1050	1008	0
1050	1008	1012	0
1008	1012	1015	0
1012	1015	996	0
1015	996	993	0
996	993	972	0
993	972	997	0
972	997	984	0
997	984	965	0
984	965	953	0
965	953	985	0
953	985	957	0
985	957	938	0
957	938	937	0
938	937	958	0
937	958	957	0
958	957	934	0
957	934	949	0
934	949	961	0
949	961	969	0
961	969	953	0
969	953	981	0
953	981	988	0
981	988	973	0
988	973	957	0
973	957	942	0
957	942	953	0
942	953	969	0
953	969	957	0
969	957	957	0
957	957	985	0
957	985	988	0
985	988	969	0
988	969	996	0
969	996	996	0
996	996	973	0
996	973	977	0
973	977	1004	0
977	1004	1000	0
1004	1000	984	0
1000	984	1004	0
984	1004	984	0
1004	984	950	0
984	950	953	0
950	953	953	0
953	953	950	0
953	950	926	0
950	926	926	0
926	926	949	0
926	949	934	0
949	934	926	0
934	926	950	0
926	950	961	0
950	961	937	0
961	937	923	0
937	923	945	0
923	945	926	0
945	926	907	0
926	907	914	0
907	914	942	0
914	942	945	0
942	945	938	0
945	938	953	0
938	953	973	0
953	973	961	0
973	961	938	0
961	938	965	0
938	965	981	0
965	981	945	0
981	945	930	0
945	930	922	0
930	922	903	0
922	903	883	0
903	883	848	0
883	848	837	0
848	837	809	0
837	809	818	0
809	818	786	0
818	786	774	0
786	774	751	0
774	751	755	0
751	755	739	0
755	739	724	0
739	724	708	0
724	708	716	0
708	716	700	0
716	700	681	0
700	681	693	0
681	693	665	0
693	665	681	0
665	681	662	0
681	662	669	0
662	669	661	0
669	661	673	0
661	673	658	0
673	658	650	0
658	650	657	0
650	657	658	0
657	658	654	0
658	654	661	0
654	661	669	0
661	669	677	0
669	677	697	0
677	697	724	0
697	724	770	0
724	770	813	0
770	813	837	0
813	837	833	0
837	833	848	0
833	848	868	0
848	868	933	0
868	933	993	0
933	993	1058	0
993	1058	1082	0
1058	1082	1085	0
1082	1085	1105	0
1085	1105	1094	0
1105	1094	1085	0
1094	1085	1094	0
1085	1094	1062	0
1094	1062	1066	0
1062	1066	1020	0
1066	1020	1031	0
1020	1031	1019	0
1031	1019	1020	0
1019	1020	976	0
1020	976	973	0
976	973	988	0
973	988	965	0
988	965	969	0
965	969	934	0
969	934	965	0
934	965	977	0
965	977	1004	0
977	1004	941	0
1004	941	985	0
941	985	1023	0
985	1023	1012	0
1023	1012	972	0
1012	972	938	0
972	938	965	0
938	965	977	0
965	977	988	0
977	988	977	0
988	977	918	0
977	918	918	0
918	918	919	0
918	919	953	0
919	953	938	0
953	938	895	0
938	895	949	0
895	949	950	0
949	950	949	0
950	949	922	0
949	922	946	0
922	946	969	0
946	969	941	0
969	941	938	0
941	938	969	0
938	969	976	0
969	976	989	0
976	989	957	0
989	957	977	0
957	977	980	0
977	980	965	0
980	965	915	0
965	915	933	0
915	933	934	0
933	934	930	0
934	930	887	0
930	887	899	0
887	899	903	0
899	903	910	0
903	910	923	0
910	923	918	0
923	918	934	0
918	934	988	0
934	988	969	0
988	969	502	0
969	502	595	1
502	595	802	2
595	802	969	0
802	969	941	0
969	941	992	0
941	992	495	0
992	495	622	1
495	622	895	2
622	895	957	0
895	957	1020	0
957	1020	1019	0
1020	1019	977	0
1019	977	973	0
977	973	988	0
973	988	992	0
988	992	977	0
992	977	938	0
977	938	953	0
938	953	945	0
953	945	923	0
945	923	895	0
923	895	914	0
895	914	922	0
914	922	922	0
922	922	899	0
922	899	922	0
899	922	930	0
922	930	938	0
930	938	926	0
938	926	911	0
926	911	933	0
911	933	950	0
933	950	922	0
950	922	914	0
922	914	915	0
914	915	922	0
915	922	918	0
922	918	899	0
918	899	934	0
899	934	953	0
934	953	961	0
953	961	938	0
961	938	533	0
938	533	619	1
533	619	844	2
619	844	977	0
844	977	957	0
977	957	988	0
957	988	997	0
988	997	933	0
997	933	934	0
933	934	938	0
934	938	922	0
938	922	895	0
922	895	915	0
895	915	926	0
915	926	937	0
926	937	915	0
937	915	949	0
915	949	977	0
949	977	930	0
977	930	879	0
930	879	895	0
879	895	903	0
895	903	918	0
903	918	914	0
918	914	950	0
914	950	973	0
950	973	992	0
973	992	961	0
992	961	498	0
961	498	611	1
498	611	883	2
611	883	1016	0
883	1016	992	0
1016	992	1019	0
992	1019	1020	0
1019	1020	996	0
1020	996	969	0
