i-1	i+0	i+1	Filter
817	771	529	0
771	529	1043	1
529	1043	681	2
1043	681	673	0
681	673	852	0
673	852	525	0
852	525	1222	1
525	1222	942	2
1222	942	505	0
942	505	1222	1
505	1222	829	2
1222	829	837	0
829	837	824	0
837	824	802	0
824	802	525	0
802	525	915	1
525	915	883	2
915	883	763	0
883	763	525	0
763	525	1000	1
525	1000	712	2
1000	712	665	0
712	665	495	0
665	495	1031	1
495	1031	642	2
1031	642	805	0
642	805	662	0
805	662	805	0
662	805	521	0
805	521	872	1
521	872	809	2
872	809	689	0
809	689	946	0
689	946	817	0
946	817	766	0
817	766	720	0
766	720	693	0
720	693	681	0
693	681	681	0
681	681	509	0
681	509	794	1
509	794	646	2
794	646	654	0
646	654	646	0
654	646	832	0
646	832	526	0
832	526	1089	1
526	1089	759	2
1089	759	735	0
759	735	522	0
735	522	941	1
522	941	705	2
941	705	712	0
705	712	681	0
712	681	630	0
681	630	751	0
630	751	728	0
751	728	719	0
728	719	705	0
719	705	700	0
705	700	669	0
700	669	685	0
669	685	689	0
685	689	689	0
689	689	688	0
689	688	708	0
688	708	716	0
708	716	689	0
716	689	665	0
689	665	658	0
665	658	751	0
658	751	790	0
751	790	801	0
790	801	720	0
801	720	658	0
720	658	700	0
658	700	806	0
700	806	525	0
806	525	1261	1
525	1261	797	2
1261	797	806	0
797	806	517	0
806	517	1203	1
517	1203	860	2
1203	860	486	0
860	486	895	1
486	895	669	2
895	669	724	0
669	724	514	0
724	514	1144	1
514	1144	727	2
1144	727	720	0
727	720	860	0
720	860	696	0
860	696	697	0
696	697	716	0
697	716	871	0
716	871	818	0
871	818	743	0
818	743	525	0
743	525	1319	1
525	1319	833	2
1319	833	844	0
833	844	845	0
844	845	758	0
845	758	747	0
758	747	891	0
747	891	821	0
891	821	818	0
821	818	789	0
818	789	720	0
789	720	537	0
720	537	876	1
537	876	692	2
876	692	852	0
692	852	798	0
852	798	778	0
798	778	740	0
778	740	700	0
740	700	533	0
700	533	1191	1
533	1191	731	2
1191	731	891	0
731	891	689	0
891	689	665	0
689	665	677	0
665	677	670	0
677	670	759	0
670	759	529	0
759	529	1221	1
529	1221	779	2
1221	779	949	0
779	949	763	0
949	763	731	0
763	731	510	0
731	510	1089	1
510	1089	825	2
1089	825	786	0
825	786	802	0
786	802	739	0
802	739	526	0
739	526	813	1
526	813	661	2
813	661	693	0
661	693	490	0
693	490	1082	1
490	1082	782	2
1082	782	774	0
782	774	747	0
774	747	744	0
747	744	529	0
744	529	813	1
529	813	646	2
813	646	677	0
646	677	498	0
677	498	1012	1
498	1012	754	2
1012	754	709	0
754	709	533	0
709	533	961	1
533	961	677	2
961	677	626	0
677	626	514	0
626	514	731	1
514	731	607	2
731	607	666	0
607	666	708	0
666	708	770	0
708	770	767	0
770	767	716	0
767	716	766	0
716	766	810	0
766	810	673	0
810	673	517	0
673	517	895	1
517	895	709	2
895	709	856	0
709	856	774	0
856	774	755	0
774	755	848	0
755	848	700	0
848	700	518	0
700	518	1051	1
518	1051	789	2
1051	789	744	0
789	744	517	0
744	517	1055	1
517	1055	723	2
1055	723	701	0
723	701	498	0
701	498	1132	1
498	1132	712	2
1132	712	813	0
712	813	526	0
813	526	961	1
526	961	774	2
961	774	770	0
774	770	518	0
770	518	1031	1
518	1031	654	2
1031	654	576	0
654	576	587	0
576	587	627	0
587	627	646	0
627	646	688	0
646	688	681	0
688	681	755	0
681	755	809	0
755	809	779	0
809	779	762	0
779	762	720	0
762	720	654	0
720	654	774	0
654	774	767	0
774	767	735	0
767	735	736	0
735	736	750	0
736	750	771	0
750	771	669	0
771	669	654	0
669	654	677	0
654	677	696	0
677	696	821	0
696	821	530	0
821	530	1066	1
530	1066	708	2
1066	708	650	0
708	650	642	0
650	642	661	0
642	661	701	0
661	701	762	0
701	762	522	0
762	522	1027	1
522	1027	747	2
1027	747	735	0
747	735	728	0
735	728	510	0
728	510	891	1
510	891	607	2
891	607	622	0
607	622	627	0
622	627	502	0
627	502	1050	1
502	1050	720	2
1050	720	732	0
720	732	712	0
732	712	731	0
712	731	662	0
731	662	622	0
662	622	646	0
622	646	514	0
646	514	988	1
514	988	767	2
988	767	770	0
767	770	763	0
770	763	689	0
763	689	649	0
689	649	662	0
649	662	790	0
662	790	790	0
790	790	770	0
790	770	759	0
770	759	673	0
759	673	560	0
673	560	716	1
560	716	650	2
716	650	704	0
650	704	775	0
704	775	754	0
775	754	736	0
754	736	747	0
736	747	696	0
747	696	631	0
696	631	669	0
631	669	521	0
669	521	1035	1
521	1035	732	2
1035	732	743	0
732	743	720	0
743	720	658	0
720	658	634	0
658	634	638	0
634	638	681	0
638	681	801	0
681	801	526	0
801	526	980	1
526	980	724	2
980	724	646	0
724	646	630	0
646	630	654	0
630	654	724	0
654	724	755	0
724	755	739	0
755	739	728	0
739	728	517	0
728	517	907	1
517	907	626	2
907	626	638	0
626	638	654	0
638	654	689	0
654	689	762	0
689	762	747	0
762	747	740	0
747	740	731	0
740	731	732	0
731	732	650	0
732	650	614	0
650	614	627	0
614	627	630	0
627	630	712	0
630	712	771	0
712	771	747	0
771	747	747	0
747	747	751	0
747	751	525	0
751	525	806	1
525	806	638	2
806	638	665	0
638	665	739	0
665	739	779	0
739	779	762	0
779	762	483	0
762	483	1031	1
483	1031	653	2
1031	653	631	0
653	631	630	0
631	630	646	0
630	646	736	0
646	736	529	0
736	529	1054	1
529	1054	693	2
1054	693	821	0
693	821	673	0
821	673	658	0
673	658	661	0
658	661	767	0
661	767	805	0
767	805	805	0
805	805	510	0
805	510	965	1
510	965	658	2
965	658	696	0
658	696	798	0
696	798	506	0
798	506	1097	1
506	1097	724	2
1097	724	661	0
724	661	658	0
661	658	762	0
658	762	502	0
762	502	1008	1
502	1008	771	2
1008	771	649	0
771	649	642	0
649	642	732	0
642	732	798	0
732	798	509	0
798	509	1004	1
509	1004	666	2
1004	666	642	0
666	642	665	0
642	665	786	0
665	786	514	0
786	514	1039	1
514	1039	762	2
1039	762	689	0
762	689	650	0
689	650	665	0
650	665	786	0
665	786	521	0
786	521	1008	1
521	1008	775	2
1008	775	708	0
775	708	642	0
708	642	626	0
642	626	634	0
626	634	642	0
634	642	650	0
642	650	759	0
650	759	786	0
759	786	782	0
786	782	763	0
782	763	700	0
763	700	654	0
700	654	677	0
654	677	833	0
677	833	513	0
833	513	1078	1
513	1078	716	2
1078	716	673	0
716	673	759	0
673	759	513	0
759	513	1125	1
513	1125	782	2
1125	782	673	0
782	673	498	0
673	498	775	1
498	775	626	2
775	626	654	0
626	654	790	0
654	790	774	0
790	774	790	0
774	790	798	0
790	798	708	0
798	708	805	0
708	805	876	0
805	876	832	0
876	832	755	0
832	755	720	0
755	720	833	0
720	833	805	0
833	805	771	0
805	771	712	0
771	712	665	0
712	665	483	0
665	483	824	1
483	824	627	2
824	627	735	0
627	735	724	0
735	724	724	0
724	724	743	0
724	743	739	0
743	739	775	0
739	775	824	0
775	824	794	0
824	794	864	0
794	864	798	0
864	798	786	0
798	786	778	0
786	778	747	0
778	747	774	0
747	774	510	0
774	510	1163	1
510	1163	763	2
1163	763	841	0
763	841	700	0
841	700	700	0
700	700	853	0
700	853	801	0
853	801	798	0
801	798	513	0
798	513	954	1
513	954	638	2
954	638	669	0
638	669	778	0
669	778	514	0
778	514	1066	1
514	1066	747	2
1066	747	728	0
747	728	506	0
728	506	972	1
506	972	623	2
972	623	619	0
623	619	653	0
619	653	514	0
653	514	1047	1
514	1047	758	2
1047	758	744	0
758	744	509	0
744	509	884	1
509	884	626	2
884	626	661	0
626	661	685	0
661	685	825	0
685	825	782	0
825	782	798	0
782	798	498	0
798	498	856	1
498	856	658	2
856	658	684	0
658	684	853	0
684	853	817	0
853	817	790	0
817	790	743	0
790	743	677	0
743	677	685	0
677	685	797	0
685	797	510	0
797	510	1148	1
510	1148	833	2
1148	833	692	0
833	692	506	0
692	506	852	1
506	852	864	2
852	864	833	0
864	833	844	0
833	844	739	0
844	739	712	0
739	712	915	0
712	915	868	0
915	868	762	0
868	762	697	0
762	697	879	0
697	879	860	0
879	860	829	0
860	829	735	0
829	735	689	0
735	689	510	0
689	510	1101	1
510	1101	821	2
1101	821	786	0
821	786	525	0
786	525	973	1
525	973	654	2
973	654	719	0
654	719	506	0
719	506	1183	1
506	1183	813	2
1183	813	724	0
813	724	514	0
724	514	1054	1
514	1054	844	2
1054	844	833	0
844	833	759	0
833	759	786	0
759	786	938	0
786	938	879	0
938	879	809	0
879	809	938	0
809	938	864	0
938	864	860	0
864	860	755	0
860	755	708	0
755	708	494	0
708	494	1261	1
494	1261	840	2
1261	840	813	0
840	813	716	0
813	716	712	0
716	712	506	0
712	506	1234	1
506	1234	840	2
1234	840	817	0
840	817	709	0
817	709	708	0
709	708	494	0
708	494	1175	1
494	1175	805	2
1175	805	771	0
805	771	513	0
771	513	993	1
513	993	665	2
993	665	708	0
665	708	498	0
708	498	1156	1
498	1156	782	2
1156	782	794	0
782	794	801	0
794	801	705	0
801	705	513	0
705	513	1090	1
513	1090	840	2
1090	840	810	0
840	810	817	0
810	817	700	0
817	700	673	0
700	673	704	0
673	704	923	0
704	923	852	0
923	852	778	0
852	778	759	0
778	759	980	0
759	980	872	0
980	872	790	0
872	790	938	0
790	938	879	0
938	879	883	0
879	883	887	0
883	887	876	0
887	876	875	0
876	875	872	0
875	872	774	0
872	774	708	0
774	708	895	0
708	895	833	0
895	833	848	0
833	848	833	0
848	833	708	0
833	708	522	0
708	522	906	1
522	906	732	2
906	732	832	0
732	832	849	0
832	849	844	0
849	844	747	0
844	747	712	0
747	712	510	0
712	510	1257	1
510	1257	825	2
1257	825	801	0
825	801	708	0
801	708	673	0
708	673	666	0
673	666	739	0
666	739	860	0
739	860	798	0
860	798	809	0
798	809	506	0
809	506	868	1
506	868	653	2
868	653	666	0
653	666	700	0
666	700	514	0
700	514	996	1
514	996	688	2
996	688	674	0
688	674	649	0
674	649	646	0
649	646	744	0
646	744	540	0
744	540	895	1
540	895	697	2
895	697	727	0
697	727	498	0
727	498	930	1
498	930	701	2
930	701	720	0
701	720	529	0
720	529	906	1
529	906	697	2
906	697	728	0
697	728	533	0
728	533	914	1
533	914	708	2
914	708	720	0
708	720	525	0
720	525	915	1
525	915	708	2
915	708	689	0
708	689	688	0
689	688	705	0
688	705	716	0
705	716	529	0
716	529	922	1
529	922	732	2
922	732	731	0
732	731	514	0
731	514	941	1
514	941	708	2
941	708	740	0
708	740	517	0
740	517	950	1
517	950	727	2
950	727	728	0
727	728	521	0
728	521	938	1
521	938	708	2
938	708	712	0
708	712	522	0
712	522	945	1
522	945	697	2
945	697	735	0
697	735	525	0
735	525	864	1
525	864	634	2
864	634	693	0
634	693	490	0
693	490	1210	1
490	1210	814	2
1210	814	720	0
814	720	525	0
720	525	805	1
525	805	666	2
805	666	735	0
666	735	502	0
735	502	1171	1
502	1171	778	2
1171	778	712	0
778	712	510	0
712	510	829	1
510	829	751	2
829	751	829	0
751	829	801	0
829	801	798	0
801	798	732	0
798	732	669	0
732	669	685	0
669	685	867	0
685	867	829	0
867	829	802	0
829	802	517	0
802	517	860	1
517	860	662	2
860	662	786	0
662	786	494	0
786	494	790	1
494	790	1159	3
790	1159	673	2
1159	673	646	0
673	646	646	0
646	646	786	0
646	786	778	0
786	778	782	0
778	782	771	0
782	771	692	0
771	692	658	0
692	658	654	0
658	654	700	0
654	700	790	0
700	790	735	0
790	735	748	0
735	748	739	0
748	739	727	0
739	727	674	0
727	674	638	0
674	638	665	0
638	665	755	0
665	755	763	0
755	763	533	0
763	533	1011	1
533	1011	677	2
1011	677	642	0
677	642	670	0
642	670	774	0
670	774	514	0
774	514	1101	1
514	1101	704	2
1101	704	673	0
704	673	848	0
673	848	810	0
848	810	805	0
810	805	732	0
805	732	696	0
732	696	880	0
696	880	840	0
880	840	771	0
840	771	774	0
771	774	926	0
774	926	825	0
926	825	797	0
825	797	876	0
797	876	798	0
876	798	836	0
798	836	728	0
836	728	517	0
728	517	946	1
517	946	712	2
946	712	720	0
712	720	502	0
720	502	1303	1
502	1303	685	2
1303	685	697	0
685	697	502	0
697	502	922	1
502	922	696	2
922	696	767	0
696	767	517	0
767	517	1039	1
517	1039	716	2
1039	716	735	0
716	735	514	0
735	514	1012	1
514	1012	727	2
1012	727	681	0
727	681	502	0
681	502	884	1
502	884	657	2
884	657	704	0
657	704	755	0
704	755	814	0
755	814	525	0
814	525	1031	1
525	1031	696	2
1031	696	662	0
696	662	766	0
662	766	518	0
766	518	1035	1
518	1035	755	2
1035	755	727	0
755	727	514	0
727	514	817	1
514	817	650	2
817	650	658	0
650	658	766	0
658	766	522	0
766	522	1081	1
522	1081	767	2
1081	767	685	0
767	685	505	0
685	505	794	1
505	794	642	2
794	642	720	0
642	720	510	0
720	510	1097	1
510	1097	778	2
1097	778	716	0
778	716	522	0
716	522	856	1
522	856	852	2
856	852	813	0
852	813	825	0
813	825	728	0
825	728	521	0
728	521	1000	1
521	1000	821	2
1000	821	786	0
821	786	759	0
786	759	743	0
759	743	510	0
743	510	840	1
510	840	634	2
840	634	689	0
634	689	806	0
689	806	525	0
806	525	1023	1
525	1023	747	2
1023	747	666	0
747	666	502	0
666	502	797	1
502	797	747	2
797	747	814	0
747	814	786	0
814	786	797	0
786	797	697	0
797	697	669	0
697	669	739	0
669	739	849	0
739	849	801	0
849	801	809	0
801	809	705	0
809	705	704	0
705	704	856	0
704	856	821	0
856	821	805	0
821	805	728	0
805	728	685	0
728	685	731	0
685	731	849	0
731	849	813	0
849	813	813	0
813	813	790	0
813	790	700	0
790	700	502	0
700	502	981	1
502	981	778	2
981	778	786	0
778	786	786	0
786	786	759	0
786	759	696	0
759	696	650	0
696	650	658	0
650	658	759	0
658	759	797	0
759	797	786	0
797	786	778	0
786	778	759	0
778	759	681	0
759	681	681	0
681	681	809	0
681	809	802	0
809	802	786	0
802	786	778	0
786	778	716	0
778	716	658	0
716	658	646	0
658	646	680	0
646	680	818	0
680	818	758	0
818	758	767	0
758	767	766	0
767	766	716	0
766	716	689	0
716	689	841	0
689	841	813	0
841	813	794	0
813	794	789	0
794	789	689	0
789	689	662	0
689	662	673	0
662	673	731	0
673	731	518	0
731	518	1082	1
518	1082	735	2
1082	735	766	0
735	766	670	0
766	670	657	0
670	657	635	0
657	635	498	0
635	498	1085	1
498	1085	790	2
1085	790	806	0
790	806	680	0
806	680	666	0
680	666	716	0
666	716	517	0
716	517	950	1
517	950	685	2
950	685	677	0
685	677	677	0
677	677	669	0
677	669	677	0
669	677	677	0
677	677	689	0
677	689	677	0
689	677	794	0
677	794	719	0
794	719	767	0
719	767	739	0
767	739	751	0
739	751	739	0
751	739	767	0
739	767	732	0
767	732	758	0
732	758	755	0
758	755	755	0
755	755	693	0
755	693	716	0
693	716	708	0
716	708	770	0
708	770	825	0
770	825	537	0
825	537	996	1
537	996	498	2
996	498	1024	1
498	1024	735	2
1024	735	786	0
735	786	506	0
786	506	984	1
506	984	677	2
984	677	708	0
677	708	487	0
708	487	1198	1
487	1198	798	2
1198	798	798	0
798	798	723	0
798	723	697	0
723	697	498	0
697	498	1253	1
498	1253	832	2
1253	832	759	0
832	759	518	0
759	518	1008	1
518	1008	824	2
1008	824	798	0
824	798	794	0
798	794	708	0
794	708	506	0
708	506	825	1
506	825	704	2
825	704	841	0
704	841	789	0
841	789	790	0
789	790	779	0
790	779	688	0
779	688	494	0
688	494	1008	1
494	1008	794	2
1008	794	759	0
794	759	758	0
759	758	759	0
758	759	685	0
759	685	662	0
685	662	700	0
662	700	517	0
700	517	1129	1
517	1129	801	2
1129	801	732	0
801	732	517	0
732	517	845	1
517	845	716	2
845	716	840	0
716	840	829	0
840	829	805	0
829	805	693	0
805	693	673	0
693	673	701	0
673	701	751	0
701	751	863	0
751	863	841	0
863	841	724	0
841	724	684	0
724	684	728	0
684	728	821	0
728	821	514	0
821	514	1198	1
514	1198	728	2
1198	728	688	0
728	688	779	0
688	779	505	0
779	505	1214	1
505	1214	728	2
1214	728	677	0
728	677	490	0
677	490	1113	1
490	1113	806	2
1113	806	766	0
806	766	778	0
766	778	685	0
778	685	514	0
685	514	930	1
514	930	766	2
930	766	814	0
766	814	801	0
814	801	790	0
801	790	704	0
790	704	674	0
704	674	494	0
674	494	1159	1
494	1159	810	2
1159	810	778	0
810	778	727	0
778	727	666	0
727	666	490	0
666	490	1078	1
490	1078	805	2
1078	805	806	0
805	806	801	0
806	801	701	0
801	701	646	0
701	646	661	0
646	661	735	0
661	735	518	0
735	518	1226	1
518	1226	797	2
1226	797	693	0
797	693	521	0
693	521	1070	1
521	1070	806	2
1070	806	825	0
806	825	700	0
825	700	681	0
700	681	693	0
681	693	688	0
693	688	697	0
688	697	696	0
697	696	732	0
696	732	759	0
732	759	537	0
759	537	906	1
537	906	514	2
906	514	864	1
514	864	677	2
864	677	661	0
677	661	634	0
661	634	736	0
634	736	692	0
736	692	541	0
692	541	891	1
541	891	736	2
891	736	716	0
736	716	486	0
716	486	973	1
486	973	724	2
973	724	692	0
724	692	514	0
692	514	895	1
514	895	770	2
895	770	708	0
770	708	510	0
708	510	961	1
510	961	716	2
961	716	716	0
716	716	525	0
716	525	946	1
525	946	708	2
946	708	700	0
708	700	705	0
700	705	731	0
705	731	522	0
731	522	961	1
522	961	723	2
961	723	736	0
723	736	728	0
736	728	743	0
728	743	723	0
743	723	736	0
723	736	700	0
736	700	685	0
700	685	514	0
685	514	867	1
514	867	736	2
867	736	782	0
736	782	751	0
782	751	739	0
751	739	728	0
739	728	712	0
728	712	739	0
712	739	739	0
739	739	736	0
739	736	743	0
736	743	739	0
743	739	732	0
739	732	739	0
732	739	755	0
739	755	774	0
755	774	751	0
774	751	767	0
751	767	755	0
767	755	735	0
755	735	739	0
735	739	740	0
739	740	755	0
740	755	735	0
755	735	728	0
735	728	731	0
728	731	743	0
731	743	747	0
743	747	748	0
747	748	739	0
748	739	739	0
739	739	747	0
739	747	759	0
747	759	743	0
759	743	751	0
743	751	747	0
751	747	498	0
747	498	981	1
498	981	724	2
981	724	715	0
724	715	526	0
715	526	914	1
526	914	693	2
914	693	712	0
693	712	517	0
712	517	907	1
517	907	704	2
907	704	701	0
704	701	529	0
701	529	864	1
529	864	673	2
864	673	696	0
673	696	697	0
696	697	704	0
697	704	529	0
704	529	864	1
529	864	693	2
864	693	700	0
693	700	700	0
700	700	724	0
700	724	728	0
724	728	731	0
728	731	677	0
731	677	654	0
677	654	685	0
654	685	747	0
685	747	541	0
747	541	1152	1
541	1152	809	2
1152	809	696	0
809	696	530	0
696	530	751	1
530	751	638	2
751	638	634	0
638	634	677	0
634	677	517	0
677	517	1074	1
517	1074	771	2
1074	771	735	0
771	735	720	0
735	720	697	0
720	697	517	0
697	517	747	1
517	747	654	2
747	654	665	0
654	665	806	0
665	806	797	0
806	797	790	0
797	790	786	0
790	786	697	0
786	697	688	0
697	688	856	0
688	856	798	0
856	798	821	0
798	821	712	0
821	712	693	0
712	693	502	0
693	502	1237	1
502	1237	809	2
1237	809	724	0
809	724	669	0
724	669	678	0
669	678	844	0
678	844	801	0
844	801	798	0
801	798	732	0
798	732	681	0
732	681	677	0
681	677	793	0
677	793	779	0
793	779	789	0
779	789	786	0
789	786	716	0
786	716	654	0
716	654	658	0
654	658	673	0
658	673	790	0
673	790	782	0
790	782	766	0
782	766	767	0
766	767	704	0
767	704	662	0
704	662	642	0
662	642	661	0
642	661	767	0
661	767	774	0
767	774	767	0
774	767	747	0
767	747	747	0
747	747	673	0
747	673	630	0
673	630	619	0
630	619	630	0
619	630	623	0
630	623	630	0
623	630	631	0
630	631	645	0
631	645	674	0
645	674	716	0
674	716	680	0
716	680	666	0
680	666	502	0
666	502	821	1
502	821	665	2
821	665	669	0
665	669	670	0
669	670	669	0
670	669	685	0
669	685	685	0
685	685	681	0
685	681	494	0
681	494	895	1
494	895	673	2
895	673	692	0
673	692	681	0
692	681	689	0
681	689	693	0
689	693	684	0
693	684	697	0
684	697	700	0
697	700	518	0
700	518	836	1
518	836	635	2
836	635	657	0
635	657	662	0
657	662	860	0
662	860	801	0
860	801	806	0
801	806	684	0
806	684	670	0
684	670	821	0
670	821	852	0
821	852	856	0
852	856	755	0
856	755	770	0
755	770	961	0
770	961	923	0
961	923	774	0
923	774	510	0
774	510	1291	1
510	1291	763	2
1291	763	817	0
763	817	506	0
817	506	809	1
506	809	494	2
809	494	821	1
494	821	639	2
821	639	801	0
639	801	810	0
801	810	513	0
810	513	1047	1
513	1047	685	2
1047	685	875	0
685	875	848	0
875	848	837	0
848	837	514	0
837	514	1260	1
514	1260	829	2
1260	829	891	0
829	891	736	0
891	736	859	0
736	859	502	0
859	502	1246	1
502	1246	898	2
1246	898	728	0
898	728	521	0
728	521	1020	1
521	1020	848	2
1020	848	833	0
848	833	821	0
833	821	724	0
821	724	505	0
