i-1	i+0	i+1	Filter
560	557	560	0
557	560	588	0
560	588	576	0
588	576	568	0
576	568	583	0
568	583	588	0
583	588	584	0
588	584	560	0
584	560	556	0
560	556	537	0
556	537	541	0
537	541	549	0
541	549	408	0
549	408	487	1
408	487	393	3
487	393	478	3
393	478	386	2
478	386	599	1
386	599	517	2
599	517	514	0
517	514	513	0
514	513	409	0
513	409	630	1
409	630	502	2
630	502	530	0
502	530	537	0
530	537	404	0
537	404	689	1
404	689	545	2
689	545	556	0
545	556	420	0
556	420	444	1
420	444	805	3
444	805	557	2
805	557	544	0
557	544	545	0
544	545	553	0
545	553	564	0
553	564	401	0
564	401	459	1
401	459	342	3
459	342	557	3
342	557	517	2
557	517	545	0
517	545	545	0
545	545	548	0
545	548	561	0
548	561	568	0
561	568	568	0
568	568	572	0
568	572	595	0
572	595	603	0
595	603	603	0
603	603	607	0
603	607	619	0
607	619	607	0
619	607	638	0
607	638	397	0
638	397	833	1
397	833	587	2
833	587	572	0
587	572	561	0
572	561	556	0
561	556	564	0
556	564	572	0
564	572	576	0
572	576	599	0
576	599	588	0
599	588	560	0
588	560	572	0
560	572	584	0
572	584	576	0
584	576	404	0
576	404	705	1
404	705	443	2
705	443	654	1
443	654	537	2
654	537	533	0
537	533	545	0
533	545	552	0
545	552	557	0
552	557	564	0
557	564	572	0
564	572	595	0
572	595	397	0
595	397	829	1
397	829	584	2
829	584	572	0
584	572	568	0
572	568	428	0
568	428	712	1
428	712	568	2
712	568	556	0
568	556	564	0
556	564	576	0
564	576	580	0
576	580	576	0
580	576	580	0
576	580	583	0
580	583	580	0
583	580	580	0
580	580	595	0
580	595	592	0
595	592	591	0
592	591	393	0
591	393	825	1
393	825	572	2
825	572	564	0
572	564	560	0
564	560	557	0
560	557	568	0
557	568	556	0
568	556	572	0
556	572	584	0
572	584	595	0
584	595	592	0
595	592	630	0
592	630	638	0
630	638	619	0
638	619	611	0
619	611	638	0
611	638	630	0
638	630	456	0
630	456	762	1
456	762	596	2
762	596	591	0
596	591	580	0
591	580	424	0
580	424	743	1
424	743	580	2
743	580	576	0
580	576	564	0
576	564	568	0
564	568	401	0
568	401	790	1
401	790	572	2
790	572	579	0
572	579	580	0
579	580	592	0
580	592	607	0
592	607	626	0
607	626	615	0
626	615	638	0
615	638	627	0
638	627	618	0
627	618	603	0
618	603	615	0
603	615	611	0
615	611	603	0
611	603	599	0
603	599	611	0
599	611	607	0
611	607	397	0
607	397	841	1
397	841	455	2
841	455	704	1
455	704	592	2
704	592	564	0
592	564	564	0
564	564	568	0
564	568	564	0
568	564	572	0
564	572	588	0
572	588	595	0
588	595	599	0
595	599	603	0
599	603	413	0
603	413	848	1
413	848	436	2
848	436	747	1
436	747	595	2
747	595	584	0
595	584	409	0
584	409	774	1
409	774	580	2
774	580	583	0
580	583	588	0
583	588	603	0
588	603	626	0
603	626	654	0
626	654	634	0
654	634	674	0
634	674	727	0
674	727	708	0
727	708	720	0
708	720	658	0
720	658	638	0
658	638	630	0
638	630	619	0
630	619	630	0
619	630	623	0
630	623	405	0
623	405	863	1
405	863	603	2
863	603	600	0
603	600	595	0
600	595	599	0
595	599	607	0
599	607	607	0
607	607	599	0
607	599	619	0
599	619	413	0
619	413	879	1
413	879	623	2
879	623	610	0
623	610	619	0
610	619	619	0
619	619	432	0
619	432	813	1
432	813	591	2
813	591	592	0
591	592	595	0
592	595	595	0
595	595	401	0
595	401	829	1
401	829	588	2
829	588	587	0
588	587	603	0
587	603	596	0
603	596	614	0
596	614	631	0
614	631	661	0
631	661	669	0
661	669	463	0
669	463	969	1
463	969	794	2
969	794	693	0
794	693	626	0
693	626	436	0
626	436	875	1
436	875	607	2
875	607	615	0
607	615	623	0
615	623	654	0
623	654	645	0
654	645	705	0
645	705	1097	0
705	1097	872	0
1097	872	400	0
872	400	526	1
400	526	766	2
526	766	825	0
766	825	825	0
825	825	424	0
825	424	502	1
424	502	724	2
502	724	813	0
724	813	813	0
813	813	440	0
813	440	1183	1
440	1183	786	2
1183	786	774	0
786	774	771	0
774	771	782	0
771	782	793	0
782	793	814	0
793	814	825	0
814	825	844	0
825	844	440	0
844	440	513	1
440	513	740	2
513	740	836	0
740	836	837	0
836	837	832	0
837	832	825	0
832	825	829	0
825	829	821	0
829	821	416	0
821	416	502	1
416	502	720	2
502	720	794	0
720	794	798	0
794	798	805	0
798	805	813	0
805	813	802	0
813	802	805	0
802	805	806	0
805	806	412	0
806	412	502	1
412	502	712	2
502	712	798	0
712	798	794	0
798	794	793	0
794	793	405	0
793	405	502	1
405	502	712	2
502	712	782	0
712	782	794	0
782	794	805	0
794	805	790	0
805	790	802	0
790	802	801	0
802	801	806	0
801	806	801	0
806	801	794	0
801	794	798	0
794	798	774	0
798	774	782	0
774	782	790	0
782	790	786	0
790	786	786	0
786	786	794	0
786	794	794	0
794	794	793	0
794	793	786	0
793	786	771	0
786	771	420	0
771	420	1113	1
420	1113	638	2
1113	638	603	0
638	603	417	1
603	417	832	3
417	832	596	2
832	596	634	0
596	634	642	0
634	642	689	0
642	689	758	0
689	758	825	0
758	825	891	0
825	891	421	0
891	421	587	1
421	587	806	2
587	806	840	0
806	840	829	0
840	829	412	0
829	412	510	1
412	510	677	2
510	677	794	0
677	794	797	0
794	797	821	0
797	821	755	0
821	755	810	0
755	810	809	0
810	809	747	0
809	747	420	0
747	420	572	1
420	572	537	2
572	537	712	1
537	712	716	2
712	716	712	0
716	712	417	0
712	417	953	1
417	953	654	2
953	654	646	0
654	646	649	0
646	649	662	0
649	662	677	0
662	677	681	0
677	681	700	0
681	700	705	0
700	705	665	0
705	665	696	0
665	696	405	0
696	405	949	1
405	949	662	2
949	662	642	0
662	642	654	0
642	654	649	0
654	649	666	0
649	666	700	0
666	700	740	0
700	740	789	0
740	789	463	0
789	463	615	1
463	615	821	2
615	821	852	0
821	852	829	0
852	829	810	0
829	810	809	0
810	809	790	0
809	790	797	0
790	797	794	0
797	794	790	0
794	790	798	0
790	798	805	0
798	805	806	0
805	806	813	0
806	813	813	0
813	813	821	0
813	821	806	0
821	806	813	0
806	813	809	0
813	809	806	0
809	806	805	0
806	805	805	0
805	805	794	0
805	794	810	0
794	810	813	0
810	813	809	0
813	809	813	0
809	813	806	0
813	806	817	0
806	817	813	0
817	813	813	0
813	813	802	0
813	802	813	0
802	813	806	0
813	806	805	0
806	805	813	0
805	813	806	0
813	806	801	0
806	801	440	0
801	440	502	1
440	502	669	2
502	669	751	0
669	751	669	0
751	669	646	0
669	646	642	0
646	642	639	0
642	639	657	0
639	657	420	0
657	420	919	1
420	919	661	2
919	661	650	0
661	650	654	0
650	654	657	0
654	657	650	0
657	650	665	0
650	665	666	0
665	666	677	0
666	677	673	0
677	673	681	0
673	681	681	0
681	681	692	0
681	692	685	0
692	685	452	0
685	452	930	1
452	930	673	2
930	673	653	0
673	653	413	0
653	413	903	1
413	903	642	2
903	642	463	0
642	463	836	1
463	836	627	2
836	627	649	0
627	649	658	0
649	658	677	0
658	677	720	0
677	720	875	0
720	875	1039	0
875	1039	860	0
1039	860	837	0
860	837	836	0
837	836	417	0
836	417	509	1
417	509	751	2
509	751	814	0
751	814	435	0
814	435	1203	1
435	1203	801	2
1203	801	775	0
801	775	786	0
775	786	782	0
786	782	774	0
782	774	782	0
774	782	794	0
782	794	809	0
794	809	817	0
809	817	814	0
817	814	821	0
814	821	813	0
821	813	809	0
813	809	806	0
809	806	809	0
806	809	786	0
809	786	416	0
786	416	1168	1
416	1168	673	2
1168	673	630	0
673	630	424	0
630	424	849	1
424	849	622	2
849	622	623	0
622	623	630	0
623	630	428	0
630	428	860	1
428	860	634	2
860	634	642	0
634	642	662	0
642	662	408	0
662	408	957	1
408	957	693	2
957	693	669	0
693	669	677	0
669	677	421	0
677	421	969	1
421	969	684	2
969	684	658	0
684	658	673	0
658	673	681	0
673	681	697	0
681	697	704	0
697	704	743	0
704	743	856	0
743	856	412	0
856	412	619	1
412	619	813	2
619	813	817	0
813	817	821	0
817	821	413	0
821	413	514	1
413	514	727	2
514	727	790	0
727	790	802	0
790	802	797	0
802	797	790	0
797	790	794	0
790	794	798	0
794	798	782	0
798	782	797	0
782	797	794	0
797	794	778	0
794	778	798	0
778	798	798	0
798	798	786	0
798	786	801	0
786	801	802	0
801	802	786	0
802	786	797	0
786	797	798	0
797	798	794	0
798	794	786	0
794	786	801	0
786	801	786	0
801	786	798	0
786	798	806	0
798	806	786	0
806	786	786	0
786	786	797	0
786	797	790	0
797	790	790	0
790	790	794	0
790	794	794	0
794	794	782	0
794	782	790	0
782	790	785	0
790	785	775	0
785	775	782	0
775	782	424	0
782	424	490	1
424	490	662	2
490	662	770	0
662	770	767	0
770	767	762	0
767	762	767	0
762	767	770	0
767	770	775	0
770	775	778	0
775	778	778	0
778	778	448	0
778	448	1116	1
448	1116	779	2
1116	779	766	0
779	766	763	0
766	763	743	0
763	743	689	0
743	689	684	0
689	684	685	0
684	685	701	0
685	701	716	0
701	716	727	0
716	727	743	0
727	743	744	0
743	744	424	0
744	424	992	1
424	992	708	2
992	708	677	0
708	677	669	0
677	669	677	0
669	677	666	0
677	666	665	0
666	665	673	0
665	673	674	0
673	674	680	0
674	680	685	0
680	685	685	0
685	685	697	0
685	697	704	0
697	704	696	0
704	696	697	0
696	697	704	0
697	704	708	0
704	708	697	0
708	697	689	0
697	689	696	0
689	696	685	0
696	685	408	0
685	408	926	1
408	926	674	2
926	674	657	0
674	657	658	0
657	658	661	0
658	661	670	0
661	670	673	0
670	673	420	0
673	420	969	1
420	969	704	2
969	704	677	0
704	677	479	0
677	479	899	1
479	899	681	2
899	681	661	0
681	661	677	0
661	677	697	0
677	697	719	0
697	719	744	0
719	744	1007	0
744	1007	833	0
1007	833	833	0
833	833	825	0
833	825	828	0
825	828	825	0
828	825	814	0
825	814	813	0
814	813	817	0
813	817	436	0
817	436	494	1
436	494	677	2
494	677	759	0
677	759	758	0
759	758	747	0
758	747	685	0
747	685	666	0
685	666	685	0
666	685	700	0
685	700	696	0
700	696	705	0
696	705	712	0
705	712	712	0
712	712	428	0
712	428	984	1
428	984	712	2
984	712	677	0
712	677	681	0
677	681	670	0
681	670	680	0
670	680	678	0
680	678	688	0
678	688	708	0
688	708	724	0
708	724	736	0
724	736	700	0
736	700	685	0
700	685	688	0
685	688	409	0
688	409	942	1
409	942	688	2
942	688	658	0
688	658	416	0
658	416	926	1
416	926	685	2
926	685	666	0
685	666	420	0
666	420	961	1
420	961	708	2
961	708	693	0
708	693	716	0
693	716	778	0
716	778	973	0
778	973	821	0
973	821	825	0
821	825	821	0
825	821	817	0
821	817	424	0
817	424	1187	1
424	1187	801	2
1187	801	424	0
801	424	1175	1
424	1175	771	2
1175	771	770	0
771	770	751	0
770	751	751	0
751	751	759	0
751	759	778	0
759	778	774	0
778	774	417	0
774	417	490	1
417	490	704	2
490	704	794	0
704	794	813	0
794	813	444	0
813	444	1187	1
