index	i-1	i+0	i+1	Filter	Time
129	910	502	1284	1	116673
130	502	1284	876	0	117957
131	1284	876	521	0	118833
132	876	521	1237	1	119354
133	521	1237	903	0	120591
134	1237	903	518	0	121494
135	903	518	1264	1	122012
136	518	1264	915	0	123276
137	1264	915	521	0	124191
138	915	521	1300	1	124712
139	521	1300	910	0	126012
140	1300	910	514	0	126922
141	910	514	1315	1	127436
142	514	1315	926	0	128751
143	1315	926	498	0	129677
144	926	498	1335	1	130175
145	498	1335	949	0	131510
146	1335	949	506	0	132459
147	949	506	1346	1	132965
148	506	1346	915	0	134311
149	1346	915	509	0	135226
150	915	509	1327	1	135735
151	509	1327	934	0	137062
152	1327	934	510	0	137996
153	934	510	1288	1	138506
154	510	1288	926	0	139794
155	1288	926	498	0	140720
156	926	498	1288	1	141218
157	498	1288	914	0	142506
158	1288	914	514	0	143420
159	914	514	1288	1	143934
160	514	1288	926	0	145222
161	1288	926	517	0	146148
162	926	517	1296	1	146665
163	517	1296	938	0	147961
164	1296	938	502	0	148899
165	938	502	1350	1	149401
166	502	1350	957	0	150751
167	1350	957	498	0	151708
168	957	498	1374	1	152206
169	498	1374	953	0	153580
170	1374	953	930	0	154533
171	953	930	922	0	155463
172	930	922	922	0	156385
173	922	922	502	0	157307
174	922	502	1339	1	157809
175	502	1339	934	0	159148
176	1339	934	506	0	160082
177	934	506	1299	1	160588
178	506	1299	930	0	161887
179	1299	930	514	0	162817
180	930	514	1280	1	163331
181	514	1280	922	0	164611
182	1280	922	518	0	165533
183	922	518	1311	1	166051
184	518	1311	926	0	167362
185	1311	926	514	0	168288
186	926	514	1334	1	168802
187	514	1334	950	0	170136
188	1334	950	498	0	171086
189	950	498	1311	1	171584
190	498	1311	938	0	172895
191	1311	938	509	0	173833
192	938	509	1319	1	174342
193	509	1319	919	0	175661
194	1319	919	506	0	176580
195	919	506	1350	1	177086
196	506	1350	949	0	178436
197	1350	949	498	0	179385
198	949	498	1331	1	179883
199	498	1331	953	0	181214
200	1331	953	502	0	182167
201	953	502	1347	1	182669
202	502	1347	945	0	184016
203	1347	945	494	0	184961
204	945	494	1366	1	185455
205	494	1366	938	0	186821
206	1366	938	922	0	187759
207	938	922	961	0	188681
208	922	961	965	0	189642
209	961	965	949	0	190607
210	965	949	950	0	191556
211	949	950	984	0	192506
212	950	984	502	0	193490
213	984	502	1459	1	193992
214	502	1459	973	0	195451
215	1459	973	961	0	196424
216	973	961	977	0	197385
217	961	977	973	0	198362
218	977	973	961	0	199335
219	973	961	961	0	200296
220	961	961	945	0	201257
221	961	945	479	1	202202
222	945	479	1420	1	202681
223	479	1420	1016	0	204101
224	1420	1016	969	0	205117
225	1016	969	972	0	206086
226	969	972	930	0	207058
227	972	930	934	0	207988
228	930	934	953	0	208922
229	934	953	954	0	209875
230	953	954	506	0	210829
231	954	506	1326	1	211335
232	506	1326	930	0	212661
233	1326	930	510	0	213591
234	930	510	1273	1	214101
235	510	1273	894	0	215374
236	1273	894	510	0	216268
237	894	510	1284	1	216778
238	510	1284	911	0	218062
239	1284	911	517	0	218973
240	911	517	1308	1	219490
241	517	1308	934	0	220798
242	1308	934	513	0	221732
243	934	513	1335	1	222245
244	513	1335	961	0	223580
245	1335	961	510	0	224541
246	961	510	1369	1	225051
247	510	1369	934	0	226420
248	1369	934	502	0	227354
249	934	502	1401	1	227856
250	502	1401	949	0	229257
251	1401	949	926	0	230206
252	949	926	946	0	231132
253	926	946	969	0	232078
254	946	969	957	0	233047
255	969	957	942	0	234004
256	957	942	926	0	234946
257	942	926	509	0	235872
258	926	509	1323	1	236381
259	509	1323	884	0	237704
260	1323	884	517	0	238588
261	884	517	1199	1	239105
262	517	1199	848	0	240304
263	1199	848	544	0	241152
264	848	544	1250	1	241696
265	544	1250	972	0	242946
266	1250	972	522	0	243918
267	972	522	1307	1	244440
268	522	1307	934	0	245747
269	1307	934	510	0	246681
270	934	510	1342	1	247191
271	510	1342	969	0	248533
272	1342	969	502	0	249502
273	969	502	1354	1	250004
274	502	1354	965	0	251358
275	1354	965	506	0	252323
276	965	506	1358	1	252829
277	506	1358	945	0	254187
278	1358	945	506	0	255132
279	945	506	1374	1	255638
280	506	1374	937	0	257012
281	1374	937	498	0	257949
282	937	498	1374	1	258447
283	498	1374	953	0	259821
284	1374	953	502	0	260774
285	953	502	1343	1	261276
286	502	1343	941	0	262619
287	1343	941	502	0	263560
288	941	502	1362	1	264062
289	502	1362	934	0	265424
290	1362	934	498	0	266358
291	934	498	1397	1	266856
292	498	1397	973	0	268253
293	1397	973	934	0	269226
294	973	934	945	0	270160
295	934	945	965	0	271105
296	945	965	965	0	272070
297	965	965	957	0	273035
298	965	957	934	0	273992
299	957	934	502	0	274926
300	934	502	1397	1	275428
301	502	1397	973	0	276825
302	1397	973	937	0	277798
303	973	937	934	0	278735
304	937	934	961	0	279669
305	934	961	498	0	280630
306	961	498	1382	1	281128
307	498	1382	934	0	282510
308	1382	934	502	0	283444
309	934	502	1389	1	283946
310	502	1389	965	0	285335
311	1389	965	922	0	286300
312	965	922	934	0	287222
313	922	934	972	0	288156
314	934	972	961	0	289128
315	972	961	930	0	290089
316	961	930	965	0	291019
317	930	965	510	0	291984
318	965	510	1405	1	292494
319	510	1405	957	0	293899
320	1405	957	498	0	294856
321	957	498	1420	1	295354
322	498	1420	989	0	296774
323	1420	989	930	0	297763
324	989	930	933	0	298693
325	930	933	977	0	299626
326	933	977	953	0	300603
327	977	953	934	0	301556
328	953	934	942	0	302490
329	934	942	514	0	303432
330	942	514	1400	1	303946
331	514	1400	950	0	305346
332	1400	950	502	0	306296
333	950	502	1342	1	306798
334	502	1342	946	0	308140
335	1342	946	509	0	309086
336	946	509	1331	1	309595
337	509	1331	934	0	310926
338	1331	934	510	0	311860
339	934	510	1342	1	312370
340	510	1342	953	0	313712
341	1342	953	502	0	314665
342	953	502	1312	1	315167
343	502	1312	945	0	316479
344	1312	945	506	0	317424
345	945	506	1335	1	317930
346	506	1335	933	0	319265
347	1335	933	502	0	320198
348	933	502	1351	1	320700
349	502	1351	957	0	322051
350	1351	957	498	0	323008
351	957	498	1338	1	323506
352	498	1338	942	0	324844
353	1338	942	502	0	325786
354	942	502	1307	1	326288
355	502	1307	923	0	327595
356	1307	923	509	0	328518
357	923	509	1284	1	329027
358	509	1284	915	0	330311
359	1284	915	498	0	331226
360	915	498	1311	1	331724
361	498	1311	922	0	333035
362	1311	922	506	0	333957
363	922	506	1269	1	334463
364	506	1269	898	0	335732
365	1269	898	506	0	336630
366	898	506	1276	1	337136
367	506	1276	899	0	338412
368	1276	899	522	0	339311
369	899	522	1284	1	339833
370	522	1284	906	0	341117
371	1284	906	522	0	342023
372	906	522	1257	1	342545
373	522	1257	894	0	343802
374	1257	894	510	0	344696
375	894	510	1214	1	345206
376	510	1214	837	0	346420
377	1214	837	556	0	347257
378	837	556	1152	1	347813
379	556	1152	848	0	348965
380	1152	848	564	0	349813
381	848	564	1218	1	350377
382	564	1218	884	0	351595
383	1218	884	556	0	352479
384	884	556	1253	1	353035
385	556	1253	914	0	354288
386	1253	914	518	0	355202
387	914	518	1284	1	355720
388	518	1284	903	0	357004
389	1284	903	533	0	357907
390	903	533	1260	1	358440
391	533	1260	895	0	359700
392	1260	895	522	0	360595
393	895	522	1276	1	361117
394	522	1276	911	0	362393
395	1276	911	529	0	363304
396	911	529	1303	1	363833
397	529	1303	926	0	365136
398	1303	926	522	0	366062
399	926	522	1315	1	366584
400	522	1315	926	0	367899
401	1315	926	506	0	368825
402	926	506	1315	1	369331
403	506	1315	922	0	370646
404	1315	922	521	0	371568
405	922	521	1316	1	372089
406	521	1316	937	0	373405
407	1316	937	506	0	374342
408	937	506	1323	1	374848
409	506	1323	946	0	376171
410	1323	946	509	0	377117
411	946	509	1312	1	377626
412	509	1312	937	0	378938
413	1312	937	514	0	379875
414	937	514	1343	1	380389
415	514	1343	918	0	381732
416	1343	918	510	0	382650
417	918	510	1346	1	383160
418	510	1346	961	0	384506
419	1346	961	498	0	385467
420	961	498	1327	1	385965
421	498	1327	953	0	387292
422	1327	953	502	0	388245
423	953	502	1366	1	388747
424	502	1366	938	0	390113
425	1366	938	498	0	391051
426	938	498	1397	1	391549
427	498	1397	976	0	392946
428	1397	976	926	0	393922
429	976	926	950	0	394848
430	926	950	984	0	395798
431	950	984	992	0	396782
432	984	992	981	0	397774
433	992	981	973	0	398755
434	981	973	1000	0	399728
435	973	1000	502	0	400728
436	1000	502	1412	1	401230
437	502	1412	1004	0	402642
438	1412	1004	980	0	403646
439	1004	980	965	0	404626
440	980	965	934	0	405591
441	965	934	934	0	406525
442	934	934	953	0	407459
443	934	953	958	0	408412
444	953	958	509	0	409370
445	958	509	1339	1	409879
446	509	1339	938	0	411218
447	1339	938	509	0	412156
448	938	509	1327	1	412665
449	509	1327	950	0	413992
450	1327	950	505	0	414942
451	950	505	1320	1	415447
452	505	1320	933	0	416767
453	1320	933	514	0	417700
454	933	514	1268	1	418214
455	514	1268	911	0	419482
456	1268	911	510	0	420393
457	911	510	1202	1	420903
458	510	1202	806	0	422105
459	1202	806	591	0	422911
460	806	591	1144	1	423502
461	591	1144	907	0	424646
462	1144	907	540	0	425553
463	907	540	1277	1	426093
464	540	1277	930	0	427370
465	1277	930	529	0	428300
466	930	529	1327	1	428829
467	529	1327	965	0	430156
468	1327	965	513	0	431121
469	965	513	1370	1	431634
470	513	1370	945	0	433004
471	1370	945	506	0	433949
472	945	506	1405	1	434455
473	506	1405	969	0	435860
474	1405	969	498	0	436829
475	969	498	1393	1	437327
476	498	1393	980	0	438720
477	1393	980	958	0	439700
478	980	958	933	0	440658
479	958	933	965	0	441591
480	933	965	973	0	442556
481	965	973	953	0	443529
482	973	953	969	0	444482
483	953	969	506	0	445451
484	969	506	1420	1	445957
485	506	1420	950	0	447377
486	1420	950	494	0	448327
487	950	494	1381	1	448821
488	494	1381	961	0	450202
489	1381	961	502	0	451163
490	961	502	1323	1	451665
491	502	1323	887	0	452988
492	1323	887	526	0	453875
493	887	526	1194	1	454401
494	526	1194	821	0	455595
495	1194	821	557	0	456416
496	821	557	1218	1	456973
497	557	1218	930	0	458191
498	1218	930	533	0	459121
499	930	533	1280	1	459654
500	533	1280	918	0	460934
501	1280	918	518	0	461852
502	918	518	1276	1	462370
503	518	1276	934	0	463646
504	1276	934	525	0	464580
505	934	525	1226	1	465105
506	525	1226	825	0	466331
507	1226	825	548	0	467156
508	825	548	1031	1	467704
509	548	1031	740	0	468735
510	1031	740	735	0	469475
511	740	735	728	0	470210
512	735	728	720	0	470938
513	728	720	700	0	471658
514	720	700	743	1	472358
515	700	743	720	0	473101
516	743	720	712	0	473821
517	720	712	708	0	474533
518	712	708	701	0	475241
519	708	701	696	0	475942
520	701	696	697	0	476638
521	696	697	669	0	477335
522	697	669	724	1	478004
523	669	724	696	0	478728
524	724	696	701	0	479424
525	696	701	692	0	480125
526	701	692	693	0	480817
527	692	693	692	0	481510
528	693	692	693	0	482202
529	692	693	696	0	482895
530	693	696	701	0	483591
531	696	701	681	0	484292
532	701	681	731	1	484973
533	681	731	716	0	485704
534	731	716	720	0	486420
535	716	720	739	0	487140
536	720	739	716	0	487879
537	739	716	845	1	488595
538	716	845	813	0	489440
539	845	813	864	0	490253
540	813	864	910	0	491117
541	864	910	985	0	492027
542	910	985	1011	0	493012
543	985	1011	907	0	494023
544	1011	907	693	0	494930
545	907	693	1073	1	495623
546	693	1073	888	0	496696
547	1073	888	926	0	497584
548	888	926	945	0	498510
549	926	945	1004	0	499455
550	945	1004	930	0	500459
551	1004	930	580	0	501389
552	930	580	1342	1	501969
553	580	1342	961	0	503311
554	1342	961	541	0	504272
555	961	541	1350	1	504813
556	541	1350	958	0	506163
557	1350	958	544	0	507121
558	958	544	1362	1	507665
559	544	1362	946	0	509027
560	1362	946	533	0	509973
561	946	533	1377	1	510506
562	533	1377	950	0	511883
563	1377	950	521	0	512833
564	950	521	1378	1	513354
565	521	1378	961	0	514732
566	1378	961	513	0	515693
567	961	513	1343	1	516206
568	513	1343	984	0	517549
569	1343	984	510	0	518533
570	984	510	1366	1	519043
571	510	1366	949	0	520409
572	1366	949	510	0	521358
573	949	510	1358	1	521868
574	510	1358	996	0	523226
575	1358	996	498	0	524222
576	996	498	1393	1	524720
577	498	1393	984	0	526113
578	1393	984	957	0	527097
579	984	957	965	0	528054
580	957	965	962	0	529019
581	965	962	1007	0	529981
582	962	1007	1008	0	530988
583	1007	1008	1008	0	531996
584	1008	1008	992	0	533004
585	1008	992	494	0	533996
586	992	494	1405	1	534490
587	494	1405	1023	0	535895
588	1405	1023	950	0	536918
589	1023	950	1007	0	537868
590	950	1007	965	0	538875
591	1007	965	938	0	539840
592	965	938	918	0	540778
593	938	918	919	0	541696
594	918	919	502	0	542615
595	919	502	1237	1	543117
596	502	1237	907	0	544354
597	1237	907	541	0	545261
598	907	541	1194	1	545802
599	541	1194	883	0	546996
600	1194	883	541	0	547879
601	883	541	1265	1	548420
602	541	1265	961	0	549685
603	1265	961	521	0	550646
604	961	521	1386	1	551167
605	521	1386	972	0	552553
606	1386	972	502	0	553525
607	972	502	1409	1	554027
608	502	1409	1046	0	555436
609	1409	1046	1036	0	556482
610	1046	1036	1031	0	557518
611	1036	1031	1077	0	558549
612	1031	1077	1094	0	559626
613	1077	1094	1066	0	560720
614	1094	1066	1058	0	561786
615	1066	1058	584	0	562844
616	1058	584	1412	1	563428
617	584	1412	977	0	564840
618	1412	977	915	0	565817
619	977	915	914	0	566732
620	915	914	926	0	567646
621	914	926	502	0	568572
622	926	502	1249	1	569074
623	502	1249	837	0	570323
624	1249	837	552	0	571160
625	837	552	1206	1	571712
626	552	1206	876	0	572918
627	1206	876	533	0	573794
628	876	533	1233	1	574327
629	533	1233	887	0	575560
630	1233	887	549	0	576447
631	887	549	1245	1	576996
632	549	1245	868	0	578241
633	1245	868	556	0	579109
634	868	556	1218	1	579665
635	556	1218	884	0	580883
636	1218	884	537	0	581767
637	884	537	1202	1	582304
638	537	1202	875	0	583506
639	1202	875	572	0	584381
640	875	572	1249	1	584953
641	572	1249	989	0	586202
642	1249	989	505	0	587191
643	989	505	1362	1	587696
644	505	1362	977	0	589058
645	1362	977	502	0	590035
646	977	502	1366	1	590537
647	502	1366	976	0	591903
648	1366	976	502	0	592879
649	976	502	1331	1	593381
650	502	1331	911	0	594712
651	1331	911	517	0	595623
652	911	517	1311	1	596140
653	517	1311	911	0	597451
654	1311	911	517	0	598362
655	911	517	1191	1	598879
656	517	1191	813	0	600070
657	1191	813	557	0	600883
658	813	557	1148	1	601440
659	557	1148	859	0	602588
660	1148	859	596	0	603447
661	859	596	1253	1	604043
662	596	1253	930	0	605296
663	1253	930	517	0	606226
664	930	517	1358	1	606743
665	517	1358	992	0	608101
666	1358	992	502	0	609093
667	992	502	1378	1	609595
668	502	1378	969	0	610973
669	1378	969	502	0	611942
670	969	502	1373	1	612444
671	502	1373	957	0	613817
672	1373	957	498	0	614774
673	957	498	1288	1	615272
674	498	1288	829	0	616560
675	1288	829	541	0	617389
676	829	541	1121	1	617930
677	541	1121	821	0	619051
678	1121	821	583	0	619872
679	821	583	1133	1	620455
680	583	1133	863	0	621588
681	1133	863	572	0	622451
682	863	572	1261	1	623023
683	572	1261	922	0	624284
684	1261	922	545	0	625206
685	922	545	1342	1	625751
686	545	1342	965	0	627093
687	1342	965	518	0	628058
688	965	518	1327	1	628576
689	518	1327	941	0	629903
690	1327	941	518	0	630844
691	941	518	1338	1	631362
692	518	1338	930	0	632700
693	1338	930	518	0	633630
694	930	518	1354	1	634148
695	518	1354	953	0	635502
696	1354	953	510	0	636455
697	953	510	1327	1	636965
698	510	1327	922	0	638292
699	1327	922	518	0	639214
700	922	518	1260	1	639732
701	518	1260	895	0	640992
702	1260	895	514	0	641887
703	895	514	1288	1	642401
704	514	1288	879	0	643689
705	1288	879	529	0	644568
706	879	529	1343	1	645097
707	529	1343	926	0	646440
708	1343	926	513	0	647366
709	926	513	1331	1	647879
710	513	1331	942	0	649210
711	1331	942	509	0	650152
712	942	509	1285	1	650661
713	509	1285	910	0	651946
714	1285	910	521	0	652856
715	910	521	1277	1	653377
716	521	1277	930	0	654654
717	1277	930	505	0	655584
718	930	505	1362	1	656089
719	505	1362	961	0	657451
720	1362	961	502	0	658412
721	961	502	1362	1	658914
722	502	1362	957	0	660276
723	1362	957	499	0	661233
724	957	499	1299	1	661732
725	499	1299	891	0	663031
726	1299	891	518	0	663922
727	891	518	1260	1	664440
728	518	1260	926	0	665700
729	1260	926	506	0	666626
730	926	506	1374	1	667132
731	506	1374	976	0	668506
732	1374	976	872	0	669482
733	976	872	864	0	670354
734	872	864	871	0	671218
735	864	871	541	0	672089
736	871	541	1234	1	672630
737	541	1234	926	0	673864
738	1234	926	529	0	674790
739	926	529	1311	1	675319
740	529	1311	888	0	676630
741	1311	888	529	0	677518
742	888	529	1327	1	678047
743	529	1327	984	0	679374
744	1327	984	510	0	680358
745	984	510	1377	1	680868
746	510	1377	934	0	682245
747	1377	934	506	0	683179
748	934	506	1257	1	683685
749	506	1257	852	0	684942
750	1257	852	525	0	685794
751	852	525	1210	1	686319
752	525	1210	864	0	687529
753	1210	864	556	0	688393
754	864	556	1218	1	688949
755	556	1218	907	0	690167
756	1218	907	525	0	691074
757	907	525	1292	1	691599
758	525	1292	911	0	692891
759	1292	911	525	0	693802
760	911	525	1373	1	694327
761	525	1373	965	0	695700
762	1373	965	506	0	696665
763	965	506	1343	1	697171
764	506	1343	949	0	698514
765	1343	949	506	0	699463
766	949	506	1292	1	699969
767	506	1292	879	0	701261
768	1292	879	525	0	702140
769	879	525	1187	1	702665
770	525	1187	806	0	703852
771	1187	806	564	0	704658
772	806	564	992	1	705222
773	564	992	747	0	706214
774	992	747	747	0	706961
775	747	747	751	0	707708
776	747	751	774	0	708459
777	751	774	607	0	709233
778	774	607	946	1	709840
779	607	946	759	0	710786
780	946	759	747	0	711545
781	759	747	739	0	712292
782	747	739	728	0	713031
783	739	728	735	0	713759
784	728	735	747	0	714494
785	735	747	763	0	715241
786	747	763	763	0	716004
787	763	763	754	0	716767
788	763	754	771	0	717521
789	754	771	619	0	718292
790	771	619	949	1	718911
791	619	949	798	0	719860
792	949	798	797	0	720658
793	798	797	557	0	721455
794	797	557	1183	1	722012
795	557	1183	914	0	723195
796	1183	914	973	0	724109
797	914	973	996	0	725082
798	973	996	603	0	726078
799	996	603	1397	1	726681
800	603	1397	1031	0	728078
801	1397	1031	502	0	729109
802	1031	502	1397	1	729611
803	502	1397	965	0	731008
804	1397	965	509	0	731973
805	965	509	1281	1	732482
806	509	1281	902	0	733763
807	1281	902	541	0	734665
808	902	541	1284	1	735206
809	541	1284	938	0	736490
810	1284	938	533	0	737428
811	938	533	1343	1	737961
812	533	1343	894	0	739304
813	1343	894	530	0	740198
814	894	530	1163	1	740728
815	530	1163	813	0	741891
816	1163	813	596	0	742704
817	813	596	1128	1	743300
818	596	1128	907	0	744428
819	1128	907	564	0	745335
820	907	564	1342	1	745899
821	564	1342	977	0	747241
822	1342	977	529	0	748218
823	977	529	1397	1	748747
824	529	1397	1062	0	750144
825	1397	1062	1024	0	751206
826	1062	1024	1011	0	752230
827	1024	1011	996	0	753241
828	1011	996	977	0	754237
829	996	977	510	0	755214
830	977	510	1389	1	755724
831	510	1389	1008	0	757113
832	1389	1008	972	0	758121
833	1008	972	977	0	759093
834	972	977	973	0	760070
835	977	973	980	0	761043
836	973	980	985	0	762023
837	980	985	988	0	763008
838	985	988	494	0	763996
839	988	494	1389	1	764490
840	494	1389	1024	0	765879
841	1389	1024	980	0	766903
842	1024	980	985	0	767883
843	980	985	984	0	768868
844	985	984	969	0	769852
845	984	969	977	0	770821
846	969	977	976	0	771798
847	977	976	498	0	772774
848	976	498	1397	1	773272
849	498	1397	992	0	774669
850	1397	992	499	0	775661
851	992	499	1221	1	776160
852	499	1221	806	0	777381
853	1221	806	583	0	778187
854	806	583	1035	1	778770
855	583	1035	814	0	779805
856	1035	814	852	0	780619
857	814	852	903	0	781471
858	852	903	965	0	782374
859	903	965	1042	0	783339
860	965	1042	494	0	784381
861	1042	494	1429	1	784875
862	494	1429	1054	0	786304
863	1429	1054	1078	0	787358
864	1054	1078	1008	0	788436
865	1078	1008	980	0	789444
866	1008	980	992	0	790424
867	980	992	502	0	791416
868	992	502	1389	1	791918
869	502	1389	1000	0	793307
870	1389	1000	997	0	794307
871	1000	997	972	0	795304
872	997	972	973	0	796276
873	972	973	494	0	797249
874	973	494	1420	1	797743
875	494	1420	1078	0	799163
876	1420	1078	1051	0	800241
877	1078	1051	1050	0	801292
878	1051	1050	1043	0	802342
879	1050	1043	1035	0	803385
880	1043	1035	502	0	804420
881	1035	502	1343	1	804922
882	502	1343	860	0	806265
883	1343	860	521	0	807125
884	860	521	1148	1	807646
885	521	1148	821	0	808794
886	1148	821	572	0	809615
887	821	572	1109	1	810187
888	572	1109	887	0	811296
889	1109	887	568	0	812183
890	887	568	1315	1	812751
891	568	1315	868	0	814066
892	1315	868	548	0	814934
893	868	548	1207	1	815482
894	548	1207	883	0	816689
895	1207	883	545	0	817572
896	883	545	1284	1	818117
897	545	1284	965	0	819401
898	1284	965	529	0	820366
899	965	529	1393	1	820895
900	529	1393	1043	0	822288
901	1393	1043	1011	0	823331
902	1043	1011	973	0	824342
903	1011	973	891	0	825315
904	973	891	506	0	826206
905	891	506	1377	1	826712
906	506	1377	962	0	828089
907	1377	962	509	0	829051
908	962	509	1319	1	829560
909	509	1319	965	0	830879
910	1319	965	510	0	831844
911	965	510	1389	1	832354
912	510	1389	1008	0	833743
913	1389	1008	1035	0	834751
914	1008	1035	1035	0	835786
915	1035	1035	988	0	836821
916	1035	988	884	0	837809
917	988	884	583	0	838693
918	884	583	1277	1	839276
919	583	1277	902	0	840553
920	1277	902	537	0	841455
921	902	537	1276	1	841992
922	537	1276	942	0	843268
923	1276	942	533	0	844210
924	942	533	1362	1	844743
925	533	1362	1027	0	846105
926	1362	1027	502	0	847132
927	1027	502	1385	1	847634
928	502	1385	989	0	849019
929	1385	989	502	0	850008
930	989	502	1424	1	850510
931	502	1424	1035	0	851934
932	1424	1035	1000	0	852969
933	1035	1000	1058	0	853969
934	1000	1058	1066	0	855027
935	1058	1066	1074	0	856093
936	1066	1074	1160	0	857167
937	1074	1160	1015	0	858327
938	1160	1015	958	0	859342
939	1015	958	953	0	860300
940	958	953	545	0	861253
941	953	545	1225	1	861798
942	545	1225	817	0	863023
943	1225	817	584	0	863840
944	817	584	1058	1	864424
945	584	1058	837	0	865482
946	1058	837	848	0	866319
947	837	848	860	0	867167
948	848	860	856	0	868027
949	860	856	514	0	868883
950	856	514	1292	1	869397
951	514	1292	937	0	870689
952	1292	937	534	0	871626
953	937	534	1358	1	872160
954	534	1358	996	0	873518
955	1358	996	509	0	874514
956	996	509	1389	1	875023
957	509	1389	997	0	876412
958	1389	997	498	0	877409
959	997	498	1334	1	877907
960	498	1334	930	0	879241
961	1334	930	514	0	880171
962	930	514	1296	1	880685
963	514	1296	894	0	881981
964	1296	894	534	0	882875
965	894	534	1272	1	883409
966	534	1272	879	0	884681
967	1272	879	529	0	885560
968	879	529	1222	1	886089
969	529	1222	864	0	887311
970	1222	864	576	0	888175
971	864	576	1179	1	888751
972	576	1179	852	0	889930
973	1179	852	568	0	890782
974	852	568	1195	1	891350
975	568	1195	821	0	892545
976	1195	821	797	0	893366
977	821	797	802	0	894163
978	797	802	817	0	894965
979	802	817	557	0	895782
980	817	557	1182	1	896339
981	557	1182	903	0	897521
982	1182	903	560	0	898424
983	903	560	1374	1	898984
984	560	1374	946	0	900358
985	1374	946	525	0	901304
986	946	525	1280	1	901829
987	525	1280	903	0	903109
988	1280	903	552	0	904012
989	903	552	1284	1	904564
990	552	1284	942	0	905848
991	1284	942	537	0	906790
992	942	537	1319	1	907327
993	537	1319	899	0	908646
994	1319	899	544	0	909545
995	899	544	1261	1	910089
996	544	1261	918	0	911350
997	1261	918	530	0	912268
998	918	530	1315	1	912798
999	530	1315	949	0	914113
1000	1315	949	522	0	915062
1001	949	522	1393	1	915584
1002	522	1393	984	0	916977
