i-1	i+0	i+1	Filter
786	817	891	0
817	891	506	0
891	506	1280	1
506	1280	841	2
1280	841	591	0
841	591	1218	1
591	1218	860	2
1218	860	654	0
860	654	1082	1
654	1082	852	2
1082	852	848	0
852	848	813	0
848	813	848	0
813	848	545	0
848	545	1148	1
545	1148	786	2
1148	786	806	0
786	806	832	0
806	832	841	0
832	841	490	0
841	490	1257	1
490	1257	856	2
1257	856	599	0
856	599	1140	1
599	1140	809	2
1140	809	771	0
809	771	763	0
771	763	793	0
763	793	611	0
793	611	1074	1
611	1074	817	2
1074	817	794	0
817	794	770	0
794	770	751	0
770	751	724	0
751	724	720	0
724	720	712	0
720	712	693	0
712	693	552	0
693	552	848	1
552	848	689	2
848	689	720	0
689	720	798	0
720	798	821	0
798	821	821	0
821	821	541	0
821	541	1116	1
541	1116	810	2
1116	810	805	0
810	805	798	0
805	798	786	0
798	786	552	0
786	552	1031	1
552	1031	747	2
1031	747	751	0
747	751	592	0
751	592	945	1
592	945	767	2
945	767	778	0
767	778	584	0
778	584	996	1
584	996	755	2
996	755	755	0
755	755	599	0
755	599	945	1
599	945	763	2
945	763	759	0
763	759	607	0
759	607	891	1
607	891	747	2
891	747	755	0
747	755	688	0
755	688	857	1
688	857	797	2
857	797	841	0
797	841	863	0
841	863	818	0
863	818	797	0
818	797	588	0
797	588	1070	1
588	1070	790	2
1070	790	801	0
790	801	794	0
801	794	817	0
794	817	588	0
817	588	1097	1
588	1097	809	2
1097	809	798	0
809	798	774	0
798	774	782	0
774	782	588	0
782	588	1008	1
588	1008	762	2
1008	762	740	0
762	740	595	0
740	595	837	1
595	837	700	2
837	700	681	0
700	681	681	0
681	681	673	0
681	673	669	0
673	669	654	0
669	654	654	0
654	654	642	0
654	642	642	0
642	642	646	0
642	646	646	0
646	646	642	0
646	642	634	0
642	634	630	0
634	630	634	0
630	634	631	0
634	631	634	0
631	634	658	0
634	658	645	0
658	645	646	0
645	646	654	0
646	654	642	0
654	642	743	1
642	743	736	2
743	736	758	0
736	758	763	0
758	763	786	0
763	786	778	0
786	778	782	0
778	782	802	0
782	802	782	0
802	782	763	0
782	763	739	0
763	739	739	0
739	739	740	0
739	740	731	0
740	731	720	0
731	720	708	0
720	708	763	0
708	763	836	0
763	836	518	0
836	518	1128	1
518	1128	794	2
1128	794	767	0
794	767	766	0
767	766	782	0
766	782	689	0
782	689	973	1
689	973	832	2
973	832	845	0
832	845	521	0
845	521	1148	1
521	1148	767	2
1148	767	766	0
767	766	786	0
766	786	802	0
786	802	533	0
802	533	1155	1
533	1155	833	2
1155	833	817	0
833	817	841	0
817	841	844	0
841	844	556	0
844	556	1133	1
556	1133	786	2
1133	786	801	0
786	801	829	0
801	829	876	0
829	876	498	0
876	498	1280	1
498	1280	934	2
1280	934	572	0
934	572	1241	1
572	1241	790	2
1241	790	778	0
790	778	770	0
778	770	790	0
770	790	658	0
790	658	1039	1
658	1039	809	2
1039	809	767	0
809	767	766	0
767	766	751	0
766	751	763	0
751	763	762	0
763	762	748	0
762	748	645	0
748	645	825	1
645	825	712	2
825	712	736	0
712	736	774	0
736	774	778	0
774	778	755	0
778	755	732	0
755	732	751	0
732	751	782	0
751	782	790	0
782	790	782	0
790	782	778	0
782	778	560	0
778	560	1016	1
560	1016	751	2
1016	751	716	0
751	716	618	0
716	618	818	1
618	818	727	2
818	727	759	0
727	759	790	0
759	790	825	0
790	825	867	0
825	867	541	0
867	541	1199	1
541	1199	899	2
1199	899	859	0
899	859	853	0
859	853	821	0
853	821	490	0
821	490	1191	1
490	1191	828	2
1191	828	853	0
828	853	871	0
853	871	864	0
871	864	537	0
864	537	1214	1
537	1214	833	2
1214	833	856	0
833	856	825	0
856	825	821	0
825	821	498	0
821	498	1159	1
498	1159	771	2
1159	771	778	0
771	778	786	0
778	786	794	0
786	794	533	0
794	533	1116	1
533	1116	817	2
1116	817	829	0
817	829	821	0
829	821	786	0
821	786	596	0
786	596	1046	1
596	1046	806	2
1046	806	825	0
806	825	828	0
825	828	845	0
828	845	545	0
845	545	1167	1
545	1167	848	2
1167	848	841	0
848	841	840	0
841	840	805	0
840	805	569	0
805	569	1109	1
569	1109	824	2
1109	824	837	0
824	837	864	0
837	864	875	0
864	875	502	0
875	502	1245	1
502	1245	876	2
1245	876	587	0
876	587	1117	1
587	1117	813	2
1117	813	814	0
813	814	805	0
814	805	794	0
805	794	572	0
794	572	953	1
572	953	724	2
953	724	708	0
724	708	611	0
708	611	879	1
611	879	728	2
879	728	739	0
728	739	751	0
739	751	747	0
751	747	736	0
747	736	720	0
736	720	770	0
720	770	786	0
770	786	638	0
786	638	1035	1
638	1035	844	2
1035	844	860	0
844	860	814	0
860	814	817	0
814	817	568	0
817	568	1093	1
568	1093	810	2
1093	810	786	0
810	786	770	0
786	770	774	0
770	774	541	0
774	541	1094	1
541	1094	805	2
1094	805	767	0
805	767	762	0
767	762	774	0
762	774	627	0
774	627	1008	1
627	1008	821	2
1008	821	813	0
821	813	778	0
813	778	767	0
778	767	618	0
767	618	1016	1
618	1016	856	2
1016	856	891	0
856	891	899	0
891	899	887	0
899	887	525	0
887	525	1160	1
525	1160	836	2
1160	836	860	0
836	860	856	0
860	856	888	0
856	888	521	0
888	521	1121	1
521	1121	758	2
1121	758	759	0
758	759	798	0
759	798	832	0
798	832	514	0
832	514	1195	1
514	1195	809	2
1195	809	801	0
809	801	829	0
801	829	884	0
829	884	498	0
884	498	1264	1
498	1264	813	2
1264	813	639	0
813	639	984	1
639	984	778	2
984	778	771	0
778	771	754	0
771	754	732	0
754	732	611	0
732	611	895	1
611	895	766	2
895	766	821	0
766	821	565	0
821	565	1206	1
565	1206	883	2
1206	883	876	0
883	876	828	0
876	828	860	0
828	860	487	0
860	487	1264	1
487	1264	868	2
1264	868	588	0
868	588	1120	1
588	1120	848	2
1120	848	841	0
848	841	801	0
841	801	818	0
801	818	556	0
818	556	1144	1
556	1144	809	2
1144	809	782	0
809	782	782	0
782	782	798	0
782	798	611	0
798	611	1058	1
611	1058	798	2
1058	798	790	0
798	790	798	0
790	798	821	0
798	821	517	0
821	517	1132	1
517	1132	779	2
1132	779	805	0
779	805	841	0
805	841	848	0
841	848	502	0
848	502	1151	1
502	1151	806	2
1151	806	840	0
806	840	786	0
840	786	806	0
786	806	560	0
806	560	1051	1
560	1051	751	2
1051	751	735	0
751	735	755	0
735	755	782	0
755	782	630	0
782	630	1051	1
630	1051	767	2
1051	767	751	0
767	751	750	0
751	750	732	0
750	732	693	0
732	693	739	1
693	739	689	2
739	689	700	0
689	700	728	0
700	728	758	0
728	758	790	0
758	790	802	0
790	802	786	0
802	786	751	0
786	751	762	0
751	762	814	0
762	814	832	0
814	832	837	0
832	837	907	0
837	907	490	0
907	490	1253	1
490	1253	875	2
1253	875	689	0
875	689	1035	1
689	1035	837	2
1035	837	871	0
837	871	883	0
871	883	895	0
883	895	533	0
895	533	1238	1
533	1238	829	2
1238	829	797	0
829	797	790	0
797	790	763	0
790	763	618	0
763	618	993	1
618	993	821	2
993	821	852	0
821	852	875	0
852	875	899	0
875	899	506	0
899	506	1284	1
506	1284	887	2
1284	887	580	0
887	580	1156	1
580	1156	828	2
1156	828	833	0
828	833	829	0
833	829	817	0
829	817	541	0
817	541	1194	1
541	1194	891	2
1194	891	604	0
891	604	1179	1
604	1179	824	2
1179	824	825	0
824	825	868	0
825	868	899	0
868	899	510	0
899	510	1245	1
510	1245	809	2
1245	809	817	0
809	817	845	0
817	845	848	0
845	848	510	0
848	510	1190	1
510	1190	813	2
1190	813	837	0
813	837	872	0
837	872	856	0
872	856	494	0
856	494	1202	1
494	1202	895	2
1202	895	580	0
895	580	1175	1
580	1175	860	2
1175	860	642	0
860	642	1066	1
642	1066	852	2
1066	852	646	0
852	646	1128	1
646	1128	872	2
1128	872	876	0
872	876	832	0
876	832	868	0
832	868	482	0
868	482	1288	1
482	1288	895	2
1288	895	557	0
895	557	1175	1
557	1175	864	2
1175	864	681	0
864	681	1050	1
681	1050	817	2
1050	817	849	0
817	849	844	0
849	844	840	0
844	840	537	0
840	537	1140	1
537	1140	849	2
1140	849	603	0
849	603	988	1
603	988	739	2
988	739	709	0
739	709	692	0
709	692	673	0
692	673	670	0
673	670	657	0
670	657	697	1
657	697	685	2
697	685	669	0
685	669	665	0
669	665	666	0
665	666	669	0
666	669	638	0
669	638	646	0
638	646	634	0
646	634	634	0
634	634	526	0
634	526	758	1
526	758	635	2
758	635	626	0
635	626	619	0
626	619	603	0
619	603	642	0
603	642	622	0
642	622	627	0
622	627	622	0
627	622	530	0
622	530	731	1
530	731	631	2
731	631	642	0
631	642	638	0
642	638	603	0
638	603	661	1
603	661	627	2
661	627	630	0
627	630	634	0
630	634	526	0
634	526	778	1
526	778	650	2
778	650	661	0
650	661	646	0
661	646	580	0
646	580	712	1
580	712	638	2
712	638	630	0
638	630	619	0
630	619	576	0
619	576	661	1
576	661	619	2
661	619	626	0
619	626	635	0
626	635	665	0
635	665	712	0
665	712	743	0
712	743	759	0
743	759	755	0
759	755	805	0
755	805	856	0
805	856	545	0
856	545	1055	1
545	1055	712	2
1055	712	692	0
712	692	677	0
692	677	662	0
677	662	654	0
662	654	642	0
654	642	502	0
642	502	789	1
502	789	635	2
789	635	642	0
635	642	634	0
642	634	529	0
634	529	771	1
529	771	653	2
771	653	685	0
653	685	689	0
685	689	517	0
689	517	880	1
517	880	677	2
880	677	685	0
677	685	684	0
685	684	673	0
684	673	678	0
673	678	673	0
678	673	657	0
673	657	701	1
657	701	653	2
701	653	666	0
653	666	646	0
666	646	576	0
646	576	731	1
576	731	650	2
731	650	657	0
650	657	654	0
657	654	545	0
654	545	763	1
545	763	630	2
763	630	642	0
630	642	626	0
642	626	526	0
626	526	723	1
526	723	623	2
723	623	615	0
623	615	618	0
615	618	607	0
618	607	627	0
607	627	615	0
627	615	622	0
615	622	615	0
622	615	623	0
615	623	630	0
623	630	654	0
630	654	653	0
654	653	662	0
653	662	665	0
662	665	677	0
665	677	689	0
677	689	700	0
689	700	689	0
700	689	697	0
689	697	704	0
697	704	607	0
704	607	832	1
607	832	693	2
832	693	697	0
693	697	696	0
697	696	689	0
696	689	685	0
689	685	591	0
685	591	806	1
591	806	680	2
806	680	689	0
680	689	669	0
689	669	685	0
669	685	685	0
685	685	700	0
685	700	681	0
700	681	685	0
681	685	701	0
685	701	696	0
701	696	479	0
696	479	934	1
479	934	673	2
934	673	673	0
673	673	665	0
673	665	670	0
665	670	657	0
670	657	658	0
657	658	661	0
658	661	673	0
661	673	662	0
673	662	642	0
662	642	692	1
642	692	670	2
692	670	685	0
670	685	677	0
685	677	498	0
677	498	844	1
498	844	661	2
844	661	654	0
661	654	646	0
654	646	502	0
646	502	833	1
502	833	649	2
833	649	666	0
649	666	661	0
666	661	670	0
661	670	669	0
670	669	669	0
669	669	685	0
669	685	693	0
685	693	700	0
693	700	704	0
700	704	467	0
704	467	930	1
467	930	658	2
930	658	665	0
658	665	646	0
665	646	650	0
646	650	653	0
650	653	681	0
653	681	689	0
681	689	689	0
689	689	689	0
689	689	684	0
689	684	689	0
684	689	459	0
689	459	922	1
459	922	670	2
922	670	665	0
670	665	669	0
665	669	662	0
669	662	665	0
662	665	673	0
665	673	677	0
673	677	693	0
677	693	693	0
693	693	700	0
693	700	599	0
700	599	798	1
599	798	681	2
798	681	696	0
681	696	697	0
696	697	685	0
697	685	681	0
685	681	680	0
681	680	681	0
680	681	685	0
681	685	669	0
685	669	467	0
669	467	903	1
467	903	666	2
903	666	661	0
666	661	669	0
661	669	666	0
669	666	673	0
666	673	665	0
673	665	611	0
665	611	743	1
611	743	685	2
743	685	697	0
685	697	680	0
697	680	689	0
680	689	689	0
689	689	708	0
689	708	693	0
708	693	599	0
693	599	794	1
599	794	692	2
794	692	697	0
692	697	696	0
697	696	681	0
696	681	689	0
681	689	681	0
689	681	700	0
681	700	452	0
700	452	996	1
452	996	708	2
996	708	708	0
708	708	689	0
708	689	681	0
689	681	677	0
681	677	669	0
677	669	650	0
669	650	673	0
650	673	712	0
673	712	763	0
712	763	576	0
763	576	937	1
576	937	740	2
937	740	739	0
740	739	545	0
739	545	918	1
545	918	712	2
918	712	708	0
712	708	615	0
708	615	794	1
615	794	685	2
794	685	716	0
685	716	708	0
716	708	712	0
708	712	696	0
712	696	716	0
696	716	708	0
716	708	701	0
708	701	708	0
701	708	716	0
708	716	560	0
716	560	887	1
560	887	705	2
887	705	700	0
705	700	665	0
700	665	709	1
665	709	692	2
709	692	693	0
692	693	692	0
693	692	709	0
692	709	708	0
709	708	716	0
708	716	692	0
716	692	728	0
692	728	724	0
728	724	727	0
724	727	705	0
727	705	548	0
705	548	887	1
548	887	689	2
887	689	700	0
689	700	674	0
700	674	696	1
674	696	681	2
696	681	700	0
681	700	713	0
700	713	688	0
713	688	693	0
688	693	696	0
693	696	697	0
696	697	548	0
697	548	849	1
548	849	688	2
849	688	693	0
688	693	693	0
693	693	696	0
693	696	689	0
696	689	689	0
689	689	696	0
689	696	693	0
696	693	451	0
693	451	965	1
451	965	689	2
965	689	688	0
689	688	588	0
688	588	770	1
588	770	670	2
770	670	669	0
670	669	673	0
669	673	584	0
673	584	825	1
584	825	708	2
825	708	708	0
708	708	708	0
708	708	728	0
708	728	743	0
728	743	564	0
743	564	957	1
564	957	709	2
957	709	719	0
709	719	701	0
719	701	720	0
701	720	727	0
720	727	705	0
727	705	587	0
705	587	841	1
587	841	719	2
841	719	693	0
719	693	681	0
693	681	704	0
681	704	708	0
704	708	720	0
708	720	743	0
720	743	751	0
743	751	767	0
751	767	766	0
767	766	763	0
766	763	755	0
763	755	564	0
755	564	887	1
564	887	693	2
887	693	696	0
693	696	654	0
696	654	736	1
654	736	673	2
736	673	677	0
673	677	669	0
677	669	693	0
669	693	692	0
693	692	712	0
692	712	697	0
712	697	568	0
697	568	825	1
568	825	685	2
825	685	700	0
685	700	693	0
700	693	692	0
693	692	677	0
692	677	689	0
677	689	693	0
689	693	696	0
693	696	669	0
696	669	452	0
669	452	945	1
452	945	701	2
945	701	669	0
701	669	630	0
669	630	732	1
630	732	681	2
732	681	681	0
681	681	688	0
681	688	510	0
688	510	895	1
510	895	700	2
895	700	720	0
700	720	689	0
720	689	689	0
689	689	692	0
689	692	685	0
692	685	603	0
685	603	798	1
603	798	700	2
798	700	681	0
700	681	677	0
681	677	537	0
677	537	829	1
537	829	685	2
829	685	700	0
685	700	697	0
700	697	669	0
697	669	681	0
669	681	712	0
681	712	475	0
712	475	953	1
475	953	689	2
953	689	688	0
689	688	588	0
688	588	802	1
588	802	669	2
802	669	696	0
669	696	689	0
696	689	673	0
689	673	662	0
673	662	665	0
662	665	654	0
665	654	471	0
654	471	832	1
471	832	642	2
832	642	650	0
642	650	630	0
650	630	502	0
630	502	775	1
502	775	638	2
775	638	630	0
638	630	654	0
630	654	506	0
654	506	782	1
506	782	626	2
782	626	638	0
626	638	615	0
638	615	518	0
615	518	716	1
518	716	610	2
716	610	619	0
610	619	623	0
619	623	506	0
623	506	735	1
506	735	619	2
735	619	630	0
619	630	626	0
630	626	499	0
626	499	762	1
499	762	627	2
762	627	630	0
627	630	619	0
630	619	502	0
619	502	723	1
502	723	603	2
723	603	615	0
603	615	611	0
615	611	498	0
611	498	739	1
498	739	604	2
739	604	614	0
604	614	611	0
614	611	510	0
611	510	720	1
510	720	622	2
720	622	639	0
622	639	638	0
639	638	482	0
638	482	810	1
482	810	642	2
810	642	630	0
642	630	634	0
630	634	483	0
634	483	789	1
483	789	631	2
789	631	634	0
631	634	627	0
634	627	494	0
627	494	747	1
494	747	611	2
747	611	626	0
611	626	623	0
626	623	498	0
623	498	747	1
498	747	615	2
747	615	611	0
615	611	603	0
611	603	502	0
603	502	704	1
502	704	591	2
704	591	607	0
591	607	592	0
607	592	498	0
592	498	696	1
498	696	592	2
696	592	587	0
592	587	584	0
587	584	494	0
584	494	697	1
494	697	591	2
697	591	591	0
591	591	596	0
591	596	475	0
596	475	715	1
475	715	592	2
715	592	607	0
592	607	595	0
607	595	510	0
595	510	712	1
510	712	584	2
712	584	599	0
584	599	595	0
599	595	487	0
595	487	692	1
487	692	576	2
692	576	588	0
576	588	591	0
588	591	486	0
591	486	681	1
486	681	596	2
681	596	607	0
596	607	587	0
607	587	475	0
587	475	732	1
475	732	610	2
732	610	615	0
610	615	607	0
615	607	494	0
607	494	755	1
494	755	619	2
755	619	626	0
619	626	627	0
626	627	478	0
627	478	775	1
478	775	618	2
775	618	611	0
618	611	603	0
611	603	611	0
603	611	615	0
611	615	623	0
615	623	626	0
623	626	611	0
626	611	623	0
611	623	474	0
623	474	779	1
474	779	607	2
779	607	626	0
607	626	619	0
626	619	474	0
619	474	767	1
474	767	611	2
767	611	599	0
611	599	514	0
599	514	498	0
514	498	793	1
498	793	604	2
793	604	610	0
604	610	607	0
610	607	475	0
607	475	751	1
475	751	607	2
751	607	615	0
607	615	603	0
615	603	486	0
603	486	751	1
486	751	607	2
751	607	619	0
607	619	619	0
619	619	482	0
619	482	775	1
482	775	622	2
775	622	623	0
622	623	513	0
623	513	747	1
513	747	619	2
747	619	650	0
619	650	654	0
650	654	470	0
654	470	860	1
470	860	646	2
860	646	658	0
646	658	650	0
658	650	646	0
650	646	645	0
646	645	639	0
645	639	451	0
639	451	821	1
451	821	619	2
821	619	630	0
619	630	564	0
630	564	677	1
564	677	619	2
677	619	623	0
619	623	638	0
623	638	490	0
638	490	836	1
490	836	643	2
836	643	669	0
643	669	669	0
669	669	677	0
669	677	658	0
677	658	669	0
658	669	673	0
669	673	693	0
673	693	661	0
693	661	584	0
661	584	778	1
584	778	650	2
778	650	665	0
650	665	646	0
665	646	537	0
646	537	794	1
537	794	638	2
794	638	619	0
638	619	614	0
619	614	483	0
614	483	805	1
483	805	642	2
805	642	658	0
642	658	669	0
658	669	650	0
669	650	677	0
650	677	689	0
677	689	696	0
689	696	502	0
696	502	887	1
502	887	670	2
887	670	688	0
670	688	561	0
688	561	801	1
561	801	638	2
801	638	666	0
638	666	665	0
666	665	681	0
665	681	665	0
681	665	681	0
665	681	689	0
681	689	704	0
689	704	670	0
704	670	684	0
670	684	460	0
684	460	887	1
460	887	646	2
887	646	657	0
646	657	642	0
657	642	670	0
642	670	653	0
670	653	670	0
653	670	673	0
670	673	673	0
673	673	665	0
673	665	666	0
665	666	669	0
666	669	665	0
669	665	654	0
665	654	634	0
654	634	627	0
634	627	634	0
627	634	638	0
634	638	506	0
638	506	762	1
506	762	615	2
762	615	615	0
615	615	623	0
615	623	505	0
623	505	740	1
505	740	607	2
740	607	618	0
607	618	619	0
618	619	498	0
619	498	743	1
498	743	603	2
743	603	639	0
603	639	618	0
639	618	491	0
618	491	774	1
491	774	622	2
774	622	639	0
622	639	638	0
639	638	470	0
638	470	825	1
470	825	635	2
825	635	649	0
635	649	639	0
649	639	645	0
639	645	639	0
645	639	626	0
639	626	634	0
626	634	498	0
634	498	779	1
498	779	634	2
779	634	642	0
634	642	630	0
642	630	490	0
630	490	755	1
490	755	607	2
755	607	619	0
607	619	615	0
619	615	494	0
615	494	759	1
494	759	615	2
759	615	634	0
615	634	630	0
634	630	479	0
630	479	821	1
479	821	630	2
821	630	650	0
630	650	494	0
650	494	798	1
494	798	622	2
798	622	635	0
622	635	634	0
635	634	486	0
634	486	794	1
486	794	622	2
794	622	646	0
622	646	639	0
646	639	482	0
639	482	786	1
482	786	623	2
786	623	638	0
623	638	618	0
638	618	491	0
618	491	758	1
491	758	619	2
758	619	627	0
619	627	614	0
627	614	487	0
614	487	778	1
487	778	611	2
778	611	630	0
611	630	623	0
630	623	486	0
623	486	798	1
486	798	634	2
798	634	634	0
634	634	638	0
634	638	549	0
638	549	700	1
549	700	619	2
700	619	627	0
619	627	618	0
627	618	491	0
618	491	735	1
491	735	611	2
735	611	622	0
611	622	596	0
622	596	490	0
596	490	712	1
490	712	588	2
712	588	587	0
588	587	576	0
587	576	506	0
576	506	638	1
506	638	560	2
638	560	572	0
560	572	580	0
572	580	498	0
580	498	673	1
498	673	580	2
673	580	588	0
580	588	587	0
588	587	471	0
587	471	685	1
471	685	572	2
685	572	560	0
572	560	560	0
560	560	498	0
560	498	607	1
498	607	549	2
607	549	549	0
549	549	541	0
549	541	505	0
541	505	576	1
505	576	529	2
576	529	534	0
529	534	533	0
534	533	529	0
533	529	529	0
529	529	529	0
529	529	525	0
529	525	526	0
525	526	525	0
526	525	521	0
525	521	530	0
521	530	521	0
530	521	521	0
521	521	518	0
521	518	521	0
518	521	522	0
521	522	517	0
522	517	518	0
517	518	517	0
518	517	518	0
517	518	517	0
518	517	518	0
517	518	510	0
518	510	517	0
510	517	514	0
517	514	509	0
514	509	514	0
509	514	514	0
514	514	525	0
514	525	517	0
525	517	526	0
517	526	521	0
526	521	518	0
521	518	521	0
518	521	514	0
521	514	513	0
514	513	518	0
513	518	521	0
518	521	525	0
521	525	526	0
525	526	525	0
526	525	529	0
525	529	529	0
529	529	541	0
529	541	553	0
541	553	560	0
553	560	560	0
560	560	572	0
560	572	572	0
572	572	572	0
572	572	576	0
572	576	572	0
576	572	576	0
572	576	576	0
576	576	576	0
576	576	576	0
576	576	576	0
576	576	587	0
576	587	588	0
587	588	583	0
588	583	572	0
583	572	572	0
572	572	572	0
572	572	572	0
572	572	580	0
572	580	588	0
580	588	607	0
588	607	502	0
607	502	692	1
502	692	603	2
692	603	607	0
603	607	592	0
607	592	467	0
592	467	754	1
467	754	600	2
754	600	603	0
600	603	599	0
603	599	588	0
599	588	591	0
588	591	529	0
591	529	693	1
529	693	599	2
693	599	607	0
599	607	603	0
607	603	463	0
603	463	790	1
463	790	634	2
790	634	638	0
634	638	526	0
638	526	751	1
526	751	603	2
751	603	603	0
603	603	611	0
603	611	630	0
611	630	634	0
630	634	650	0
634	650	631	0
650	631	517	0
631	517	778	1
517	778	631	2
778	631	634	0
631	634	510	0
634	510	774	1
510	774	634	2
774	634	642	0
634	642	506	0
642	506	813	1
506	813	654	2
813	654	658	0
654	658	470	0
658	470	853	1
470	853	630	2
853	630	642	0
630	642	478	0
642	478	810	1
478	810	619	2
810	619	638	0
619	638	634	0
638	634	654	0
634	654	657	0
654	657	669	0
657	669	662	0
669	662	657	0
662	657	670	0
657	670	653	0
670	653	456	0
653	456	836	1
456	836	631	2
836	631	634	0
631	634	646	0
634	646	634	0
646	634	646	0
634	646	650	0
646	650	506	0
650	506	840	1
506	840	634	2
840	634	650	0
634	650	557	0
650	557	774	1
557	774	650	2
774	650	661	0
650	661	564	0
661	564	747	1
564	747	646	2
747	646	650	0
646	650	642	0
650	642	518	0
642	518	755	1
518	755	610	2
755	610	607	0
610	607	615	0
607	615	452	0
615	452	809	1
452	809	619	2
809	619	614	0
619	614	619	0
614	619	486	0
619	486	779	1
486	779	626	2
779	626	630	0
626	630	642	0
630	642	483	0
642	483	837	1
483	837	634	2
837	634	661	0
634	661	599	0
661	599	720	1
599	720	631	2
720	631	634	0
