index	i-1	i+0	i+1	Filter	Time
191	677	681	681	0	133887
192	681	681	681	0	134568
193	681	681	685	0	135249
194	681	685	696	0	135934
195	685	696	701	0	136630
196	696	701	700	0	137331
197	701	700	685	0	138031
198	700	685	689	0	138716
199	685	689	688	0	139405
200	689	688	689	0	140093
201	688	689	697	0	140782
202	689	697	681	0	141479
203	697	681	680	0	142160
204	681	680	697	0	142840
205	680	697	704	0	143537
206	697	704	693	0	144241
207	704	693	677	0	144934
208	693	677	661	0	145611
209	677	661	681	0	146272
210	661	681	689	0	146953
211	681	689	681	0	147642
212	689	681	677	0	148323
213	681	677	685	0	149000
214	677	685	696	0	149685
215	685	696	708	0	150381
216	696	708	705	0	151089
217	708	705	696	0	151794
218	705	696	708	0	152490
219	696	708	716	0	153198
220	708	716	712	0	153914
221	716	712	709	0	154626
222	712	709	681	0	155335
223	709	681	696	0	156016
224	681	696	693	0	156712
225	696	693	696	0	157405
226	693	696	701	0	158101
227	696	701	700	0	158802
228	701	700	712	0	159502
229	700	712	720	0	160214
230	712	720	712	0	160934
231	720	712	708	0	161646
232	712	708	697	0	162354
233	708	697	708	0	163051
234	697	708	716	0	163759
235	708	716	708	0	164475
236	716	708	700	0	165183
237	708	700	681	0	165883
238	700	681	704	0	166564
239	681	704	697	0	167268
240	704	697	696	0	167965
241	697	696	681	0	168661
242	696	681	681	0	169342
243	681	681	689	0	170023
244	681	689	693	0	170712
245	689	693	688	0	171405
246	693	688	689	0	172093
247	688	689	677	0	172782
248	689	677	685	0	173459
249	677	685	696	0	174144
250	685	696	701	0	174840
251	696	701	689	0	175541
252	701	689	688	0	176230
253	689	688	689	0	176918
254	688	689	693	0	177607
255	689	693	692	0	178300
256	693	692	685	0	178992
257	692	685	685	0	179677
258	685	685	689	0	180362
259	685	689	688	0	181051
260	689	688	685	0	181739
261	688	685	689	0	182424
262	685	689	685	0	183113
263	689	685	696	0	183798
264	685	696	689	0	184494
265	696	689	685	0	185183
266	689	685	681	0	185868
267	685	681	688	0	186549
268	681	688	693	0	187237
269	688	693	669	0	187930
270	693	669	677	0	188599
271	669	677	689	0	189276
272	677	689	681	0	189965
273	689	681	693	0	190646
274	681	693	673	0	191339
275	693	673	665	0	192012
276	673	665	677	0	192677
277	665	677	669	0	193354
278	677	669	670	0	194023
279	669	670	653	0	194693
280	670	653	650	0	195346
281	653	650	669	0	195996
282	650	669	674	0	196665
283	669	674	677	0	197339
284	674	677	680	0	198016
285	677	680	681	0	198696
286	680	681	689	0	199377
287	681	689	471	0	200066
288	689	471	922	1	200537
289	471	922	720	0	201459
290	922	720	677	0	202179
291	720	677	677	0	202856
292	677	677	677	0	203533
293	677	677	685	0	204210
294	677	685	669	0	204895
295	685	669	673	0	205564
296	669	673	674	0	206237
297	673	674	677	0	206911
298	674	677	677	0	207588
299	677	677	681	0	208265
300	677	681	669	0	208946
301	681	669	689	0	209615
302	669	689	684	0	210304
303	689	684	685	0	210988
304	684	685	685	0	211673
305	685	685	669	0	212358
306	685	669	673	0	213027
307	669	673	681	0	213700
308	673	681	681	0	214381
309	681	681	685	0	215062
310	681	685	697	0	215747
311	685	697	681	0	216444
312	697	681	688	0	217125
313	681	688	708	0	217813
314	688	708	720	0	218521
315	708	720	708	0	219241
316	720	708	460	0	219949
317	708	460	949	1	220409
318	460	949	735	0	221358
319	949	735	697	0	222093
320	735	697	685	0	222790
321	697	685	688	0	223475
322	685	688	440	0	224163
323	688	440	915	1	224603
324	440	915	688	0	225518
325	915	688	662	0	226206
326	688	662	665	0	226868
327	662	665	681	0	227533
328	665	681	685	0	228214
329	681	685	681	0	228899
330	685	681	685	0	229580
331	681	685	684	0	230265
332	685	684	701	0	230949
333	684	701	692	0	231650
334	701	692	701	0	232342
335	692	701	692	0	233043
336	701	692	677	0	233735
337	692	677	697	0	234412
338	677	697	700	0	235109
339	697	700	444	0	235809
340	700	444	914	1	236253
341	444	914	716	0	237167
342	914	716	677	0	237883
343	716	677	662	0	238560
344	677	662	661	0	239222
345	662	661	662	0	239883
346	661	662	661	0	240545
347	662	661	436	0	241206
348	661	436	840	1	241642
349	436	840	662	0	242482
350	840	662	646	0	243144
351	662	646	650	0	243790
352	646	650	661	0	244440
353	650	661	666	0	245101
354	661	666	669	0	245767
355	666	669	385	0	246436
356	669	385	918	1	246821
357	385	918	705	0	247739
358	918	705	439	0	248444
359	705	439	895	1	248883
360	439	895	685	0	249778
361	895	685	665	0	250463
362	685	665	677	0	251128
363	665	677	689	0	251805
364	677	689	697	0	252494
365	689	697	712	0	253191
366	697	712	720	0	253903
367	712	720	712	0	254623
368	720	712	700	0	255335
369	712	700	704	0	256035
370	700	704	413	0	256739
371	704	413	914	1	257152
372	413	914	701	0	258066
373	914	701	463	0	258767
374	701	463	856	1	259230
375	463	856	653	0	260086
376	856	653	650	0	260739
377	653	650	650	0	261389
378	650	650	657	0	262039
379	650	657	658	0	262696
380	657	658	662	0	263354
381	658	662	657	0	264016
382	662	657	669	0	264673
383	657	669	681	0	265342
384	669	681	693	0	266023
385	681	693	712	0	266716
386	693	712	720	0	267428
387	712	720	724	0	268148
388	720	724	723	0	268872
389	724	723	697	0	269595
390	723	697	685	0	270292
391	697	685	696	0	270977
392	685	696	685	0	271673
393	696	685	696	0	272358
394	685	696	705	0	273054
395	696	705	708	0	273759
396	705	708	420	0	274467
397	708	420	969	1	274887
398	420	969	751	0	275856
399	969	751	712	0	276607
400	751	712	697	0	277319
401	712	697	692	0	278016
402	697	692	693	0	278708
403	692	693	696	0	279401
404	693	696	716	0	280097
405	696	716	720	0	280813
406	716	720	735	0	281533
407	720	735	689	0	282268
408	735	689	701	0	282957
409	689	701	719	0	283658
410	701	719	740	0	284377
411	719	740	743	0	285117
412	740	743	724	0	285860
413	743	724	727	0	286584
414	724	727	728	0	287311
415	727	728	724	0	288039
416	728	724	727	0	288763
417	724	727	732	0	289490
418	727	732	739	0	290222
419	732	739	739	0	290961
420	739	739	732	0	291700
421	739	732	724	0	292432
422	732	724	743	0	293156
423	724	743	759	0	293899
424	743	759	747	0	294658
425	759	747	731	0	295405
426	747	731	739	0	296136
427	731	739	732	0	296875
428	739	732	739	0	297607
429	732	739	732	0	298346
430	739	732	751	0	299078
431	732	751	759	0	299829
432	751	759	778	0	300588
433	759	778	731	0	301366
434	778	731	728	0	302097
435	731	728	743	0	302825
436	728	743	724	0	303568
437	743	724	692	0	304292
438	724	692	701	0	304984
439	692	701	692	0	305685
440	701	692	689	0	306377
441	692	689	693	0	307066
442	689	693	688	0	307759
443	693	688	693	0	308447
444	688	693	712	0	309140
445	693	712	747	0	309852
446	712	747	743	0	310599
447	747	743	732	0	311342
448	743	732	735	0	312074
449	732	735	751	0	312809
450	735	751	755	0	313560
451	751	755	751	0	314315
452	755	751	732	0	315066
453	751	732	735	0	315798
454	732	735	739	0	316533
455	735	739	728	0	317272
456	739	728	732	0	318000
457	728	732	735	0	318732
458	732	735	755	0	319467
459	735	755	774	0	320222
460	755	774	759	0	320996
461	774	759	743	0	321755
462	759	743	743	0	322498
463	743	743	763	0	323241
464	743	763	743	0	324004
465	763	743	732	0	324747
466	743	732	735	0	325479
467	732	735	751	0	326214
468	735	751	743	0	326965
469	751	743	736	0	327708
470	743	736	731	0	328444
471	736	731	755	0	329175
472	731	755	747	0	329930
473	755	747	739	0	330677
474	747	739	712	0	331416
475	739	712	697	0	332128
476	712	697	693	0	332825
477	697	693	684	0	333518
478	693	684	654	0	334202
479	684	654	658	0	334856
480	654	658	653	0	335514
481	658	653	681	0	336167
482	653	681	689	0	336848
483	681	689	708	0	337537
484	689	708	708	0	338245
485	708	708	697	0	338953
486	708	697	689	0	339650
487	697	689	688	0	340339
488	689	688	701	0	341027
489	688	701	704	0	341728
490	701	704	704	0	342432
491	704	704	697	0	343136
492	704	697	681	0	343833
493	697	681	688	0	344514
494	681	688	697	0	345202
495	688	697	704	0	345899
496	697	704	701	0	346603
497	704	701	700	0	347304
498	701	700	712	0	348004
499	700	712	743	0	348716
500	712	743	720	0	349459
501	743	720	696	0	350179
502	720	696	705	0	350875
503	696	705	696	0	351580
504	705	696	728	0	352276
505	696	728	494	0	353004
506	728	494	961	1	353498
507	494	961	751	0	354459
508	961	751	701	0	355210
509	751	701	696	0	355911
510	701	696	708	0	356607
511	696	708	490	0	357315
512	708	490	938	1	357805
513	490	938	720	0	358743
514	938	720	697	0	359463
515	720	697	715	0	360160
516	697	715	748	0	360875
517	715	748	754	0	361623
518	748	754	767	0	362377
519	754	767	755	0	363144
520	767	755	755	0	363899
521	755	755	762	0	364654
522	755	762	502	0	365416
523	762	502	942	1	365918
524	502	942	731	0	366860
525	942	731	724	0	367591
526	731	724	736	0	368315
527	724	736	747	0	369051
528	736	747	739	0	369798
529	747	739	467	0	370537
530	739	467	1008	1	371004
531	467	1008	770	0	372012
532	1008	770	736	0	372782
533	770	736	731	0	373518
534	736	731	732	0	374249
535	731	732	494	0	374981
536	732	494	988	1	375475
537	494	988	747	0	376463
538	988	747	708	0	377210
539	747	708	720	0	377918
540	708	720	728	0	378638
541	720	728	727	0	379366
542	728	727	736	0	380093
543	727	736	751	0	380829
544	736	751	428	0	381580
545	751	428	1027	1	382008
546	428	1027	735	0	383035
547	1027	735	709	0	383770
548	735	709	727	0	384479
549	709	727	736	0	385206
550	727	736	486	0	385942
551	736	486	961	1	386428
552	486	961	767	0	387389
553	961	767	735	0	388156
554	767	735	728	0	388891
555	735	728	727	0	389619
556	728	727	747	0	390346
557	727	747	782	0	391093
558	747	782	790	0	391875
559	782	790	798	0	392665
560	790	798	813	0	393463
561	798	813	825	0	394276
562	813	825	817	0	395101
563	825	817	794	0	395918
564	817	794	455	0	396712
565	794	455	1094	1	397167
566	455	1094	762	0	398261
567	1094	762	709	0	399023
568	762	709	696	0	399732
569	709	696	689	0	400428
570	696	689	692	0	401117
571	689	692	693	0	401809
572	692	693	700	0	402502
573	693	700	709	0	403202
574	700	709	747	0	403911
575	709	747	766	0	404658
576	747	766	774	0	405424
577	766	774	779	0	406198
578	774	779	797	0	406977
579	779	797	825	0	407774
580	797	825	813	0	408599
581	825	813	806	0	409412
582	813	806	801	0	410218
583	806	801	794	0	411019
584	801	794	767	0	411813
585	794	767	747	0	412580
586	767	747	743	0	413327
587	747	743	747	0	414070
588	743	747	763	0	414817
589	747	763	447	0	415580
590	763	447	1113	1	416027
591	447	1113	778	0	417140
592	1113	778	724	0	417918
593	778	724	724	0	418642
594	724	724	727	0	419366
595	724	727	456	0	420093
596	727	456	976	1	420549
597	456	976	747	0	421525
598	976	747	475	0	422272
599	747	475	953	1	422747
600	475	953	732	0	423700
601	953	732	490	0	424432
602	732	490	938	1	424922
603	490	938	712	0	425860
604	938	712	685	0	426572
605	712	685	692	0	427257
606	685	692	712	0	427949
607	692	712	724	0	428661
608	712	724	736	0	429385
609	724	736	770	0	430121
610	736	770	778	0	430891
611	770	778	771	0	431669
612	778	771	805	0	432440
613	771	805	798	0	433245
614	805	798	770	0	434043
615	798	770	759	0	434813
616	770	759	778	0	435572
617	759	778	759	0	436350
618	778	759	751	0	437109
619	759	751	759	0	437860
620	751	759	735	0	438619
621	759	735	728	0	439354
622	735	728	716	0	440082
623	728	716	704	0	440798
624	716	704	405	0	441502
625	704	405	984	1	441907
626	405	984	747	0	442891
627	984	747	697	0	443638
628	747	697	712	0	444335
629	697	712	712	0	445047
630	712	712	731	0	445759
631	712	731	459	0	446490
632	731	459	1024	1	446949
633	459	1024	416	0	447973
634	1024	416	1078	1	448389
635	416	1078	436	0	449467
636	1078	436	1035	1	449903
637	436	1035	424	0	450938
638	1035	424	977	1	451362
639	424	977	416	0	452339
640	977	416	980	1	452755
641	416	980	421	0	453735
642	980	421	922	1	454156
643	421	922	420	0	455078
644	922	420	926	1	455498
645	420	926	413	0	456424
646	926	413	957	1	456837
647	413	957	416	0	457794
648	957	416	957	1	458210
649	416	957	421	0	459167
650	957	421	953	1	459588
651	421	953	416	0	460541
652	953	416	996	1	460957
653	416	996	409	0	461953
654	996	409	992	1	462362
655	409	992	409	0	463354
656	992	409	972	1	463763
657	409	972	744	0	464735
658	972	744	435	0	465479
659	744	435	1148	1	465914
660	435	1148	440	0	467062
661	1148	440	1159	1	467502
662	440	1159	794	0	468661
663	1159	794	440	0	469455
664	794	440	973	1	469895
665	440	973	463	0	470868
666	973	463	930	1	471331
667	463	930	443	0	472261
668	930	443	884	1	472704
669	443	884	447	0	473588
670	884	447	872	1	474035
671	447	872	451	0	474907
672	872	451	868	1	475358
673	451	868	463	0	476226
674	868	463	875	1	476689
675	463	875	685	0	477564
676	875	685	665	0	478249
677	685	665	689	0	478914
678	665	689	704	0	479603
679	689	704	720	0	480307
680	704	720	697	0	481027
681	720	697	731	0	481724
682	697	731	728	0	482455
683	731	728	685	0	483183
684	728	685	704	0	483868
685	685	704	685	0	484572
686	704	685	700	0	485257
687	685	700	697	0	485957
688	700	697	685	0	486654
689	697	685	677	0	487339
690	685	677	661	0	488016
691	677	661	697	0	488677
692	661	697	684	0	489374
693	697	684	677	0	490058
694	684	677	677	0	490735
695	677	677	693	0	491412
696	677	693	700	0	492105
697	693	700	713	0	492805
698	700	713	712	0	493518
699	713	712	719	0	494230
700	712	719	728	0	494949
701	719	728	708	0	495677
702	728	708	701	0	496385
703	708	701	727	0	497086
704	701	727	736	0	497813
705	727	736	727	0	498549
706	736	727	720	0	499276
707	727	720	697	0	499996
708	720	697	661	0	500693
709	697	661	673	0	501354
710	661	673	642	0	502027
711	673	642	685	0	502669
712	642	685	689	0	503354
713	685	689	704	0	504043
714	689	704	704	0	504747
715	704	704	681	0	505451
716	704	681	673	0	506132
717	681	673	697	0	506805
718	673	697	735	0	507502
719	697	735	697	0	508237
720	735	697	747	0	508934
721	697	747	763	0	509681
722	747	763	754	0	510444
723	763	754	724	0	511198
724	754	724	739	0	511922
725	724	739	732	0	512661
726	739	732	716	0	513393
727	732	716	685	0	514109
728	716	685	661	0	514794
729	685	661	654	0	515455
730	661	654	630	0	516109
731	654	630	662	0	516739
732	630	662	681	0	517401
733	662	681	696	0	518082
734	681	696	724	0	518778
735	696	724	731	0	519502
736	724	731	755	0	520233
737	731	755	755	0	520988
738	755	755	739	0	521743
739	755	739	709	0	522482
740	739	709	755	0	523191
741	709	755	750	0	523946
742	755	750	697	0	524696
743	750	697	693	0	525393
744	697	693	712	0	526086
745	693	712	747	0	526798
746	712	747	790	0	527545
747	747	790	813	0	528335
748	790	813	836	0	529148
749	813	836	829	0	529984
750	836	829	817	0	530813
751	829	817	779	0	531630
752	817	779	766	0	532409
753	779	766	771	0	533175
754	766	771	758	0	533946
755	771	758	771	0	534704
756	758	771	770	0	535475
757	771	770	763	0	536245
758	770	763	747	0	537008
759	763	747	724	0	537755
760	747	724	716	0	538479
761	724	716	719	0	539195
762	716	719	716	0	539914
763	719	716	740	0	540630
764	716	740	755	0	541370
765	740	755	750	0	542125
766	755	750	755	0	542875
767	750	755	728	0	543630
768	755	728	735	0	544358
769	728	735	728	0	545093
770	735	728	747	0	545821
771	728	747	743	0	546568
772	747	743	736	0	547311
773	743	736	723	0	548047
774	736	723	740	0	548770
775	723	740	735	0	549510
776	740	735	720	0	550245
777	735	720	700	0	550965
778	720	700	705	0	551665
779	700	705	712	0	552370
780	705	712	708	0	553082
781	712	708	716	0	553790
782	708	716	712	0	554506
783	716	712	440	0	555218
784	712	440	972	1	555658
785	440	972	732	0	556630
786	972	732	696	0	557362
787	732	696	697	0	558058
788	696	697	727	0	558755
789	697	727	736	0	559482
790	727	736	763	0	560218
791	736	763	770	0	560981
792	763	770	770	0	561751
793	770	770	790	0	562521
794	770	790	794	0	563311
795	790	794	786	0	564105
796	794	786	774	0	564891
797	786	774	775	0	565665
798	774	775	774	0	566440
799	775	774	770	0	567214
800	774	770	744	0	567984
801	770	744	716	0	568728
802	744	716	708	0	569444
803	716	708	716	0	570152
804	708	716	704	0	570868
805	716	704	700	0	571572
806	704	700	677	0	572272
807	700	677	467	0	572949
808	677	467	849	1	573416
809	467	849	708	0	574265
810	849	708	747	0	574973
811	708	747	720	0	575720
812	747	720	677	0	576440
813	720	677	677	0	577117
814	677	677	688	0	577794
815	677	688	693	0	578482
816	688	693	693	0	579175
817	693	693	704	0	579868
818	693	704	712	0	580572
819	704	712	708	0	581284
820	712	708	708	0	581992
821	708	708	712	0	582700
822	708	712	728	0	583412
823	712	728	739	0	584140
824	728	739	759	0	584879
825	739	759	763	0	585638
826	759	763	762	0	586401
827	763	762	759	0	587163
828	762	759	767	0	587922
829	759	767	770	0	588689
830	767	770	767	0	589459
831	770	767	770	0	590226
832	767	770	654	0	590996
833	770	654	794	0	591650
834	654	794	739	0	592444
835	794	739	735	0	593183
836	739	735	740	0	593918
837	735	740	478	0	594658
838	740	478	985	1	595136
839	478	985	474	0	596121
840	985	474	1028	1	596595
841	474	1028	754	0	597623
842	1028	754	720	0	598377
843	754	720	716	0	599097
844	720	716	732	0	599813
845	716	732	739	0	600545
846	732	739	448	0	601284
847	739	448	1019	1	601732
848	448	1019	782	0	602751
849	1019	782	724	0	603533
850	782	724	720	0	604257
851	724	720	708	0	604977
852	720	708	459	0	605685
853	708	459	984	1	606144
854	459	984	740	0	607128
855	984	740	716	0	607868
856	740	716	727	0	608584
857	716	727	732	0	609311
858	727	732	455	0	610043
859	732	455	973	1	610498
860	455	973	751	0	611471
861	973	751	716	0	612222
862	751	716	712	0	612938
863	716	712	716	0	613650
864	712	716	743	0	614366
865	716	743	720	0	615109
866	743	720	720	0	615829
867	720	720	731	0	616549
868	720	731	747	0	617280
869	731	747	432	0	618027
870	747	432	1031	1	618459
871	432	1031	794	0	619490
872	1031	794	751	0	620284
873	794	751	732	0	621035
874	751	732	731	0	621767
875	732	731	471	0	622498
876	731	471	980	1	622969
877	471	980	763	0	623949
878	980	763	716	0	624712
879	763	716	708	0	625428
880	716	708	704	0	626136
881	708	704	549	0	626840
882	704	549	872	1	627389
883	549	872	720	0	628261
884	872	720	455	0	628981
885	720	455	906	1	629436
886	455	906	705	0	630342
887	906	705	673	0	631047
888	705	673	443	0	631720
889	673	443	864	1	632163
890	443	864	681	0	633027
891	864	681	662	0	633708
892	681	662	677	0	634370
893	662	677	665	0	635047
894	677	665	697	0	635712
895	665	697	704	0	636409
896	697	704	720	0	637113
897	704	720	428	0	637833
898	720	428	1019	1	638261
899	428	1019	743	0	639280
900	1019	743	705	0	640023
901	743	705	719	0	640728
902	705	719	724	0	641447
903	719	724	720	0	642171
904	724	720	735	0	642891
905	720	735	755	0	643626
906	735	755	759	0	644381
907	755	759	751	0	645140
908	759	751	755	0	645891
909	751	755	759	0	646646
910	755	759	751	0	647405
911	759	751	408	0	648156
912	751	408	1066	1	648564
913	408	1066	751	0	649630
914	1066	751	697	0	650381
915	751	697	700	0	651078
916	697	700	708	0	651778
917	700	708	712	0	652486
918	708	712	720	0	653198
919	712	720	712	0	653918
920	720	712	693	0	654630
921	712	693	708	0	655323
922	693	708	712	0	656031
923	708	712	720	0	656743
924	712	720	697	0	657463
925	720	697	680	0	658160
926	697	680	670	0	658840
927	680	670	653	0	659510
928	670	653	658	0	660163
929	653	658	646	0	660821
930	658	646	638	0	661467
931	646	638	638	0	662105
932	638	638	627	0	662743
933	638	627	642	0	663370
934	627	642	653	0	664012
935	642	653	642	0	664665
936	653	642	674	0	665307
937	642	674	665	0	665981
938	674	665	650	0	666646
939	665	650	638	0	667296
940	650	638	638	0	667934
941	638	638	630	0	668572
942	638	630	635	0	669202
943	630	635	638	0	669837
944	635	638	634	0	670475
945	638	634	436	0	671109
946	634	436	832	1	671545
947	436	832	654	0	672377
948	832	654	638	0	673031
949	654	638	670	0	673669
950	638	670	680	0	674339
951	670	680	674	0	675019
952	680	674	681	0	675693
953	674	681	677	0	676374
954	681	677	692	0	677051
955	677	692	697	0	677743
956	692	697	696	0	678440
957	697	696	440	0	679136
958	696	440	910	1	679576
959	440	910	705	0	680486
960	910	705	681	0	681191
961	705	681	681	0	681872
962	681	681	669	0	682553
963	681	669	669	0	683222
964	669	669	681	0	683891
965	669	681	685	0	684572
966	681	685	692	0	685257
967	685	692	689	0	685949
968	692	689	693	0	686638
969	689	693	688	0	687331
970	693	688	670	0	688019
971	688	670	653	0	688689
972	670	653	658	0	689342
973	653	658	658	0	690000
974	658	658	669	0	690658
975	658	669	681	0	691327
976	669	681	696	0	692008
977	681	696	720	0	692704
978	696	720	736	0	693424
979	720	736	751	0	694160
980	736	751	743	0	694911
981	751	743	758	0	695654
982	743	758	767	0	696412
983	758	767	770	0	697179
984	767	770	751	0	697949
985	770	751	736	0	698700
986	751	736	731	0	699436
987	736	731	732	0	700167
988	731	732	696	0	700899
989	732	696	673	0	701595
990	696	673	658	0	702268
991	673	658	681	0	702926
992	658	681	693	0	703607
993	681	693	684	0	704300
994	693	684	662	0	704984
995	684	662	661	0	705646
996	662	661	685	0	706307
997	661	685	704	0	706992
998	685	704	713	0	707696
999	704	713	455	0	708409
1000	713	455	949	1	708864
1001	455	949	736	0	709813
1002	949	736	459	0	710549
1003	736	459	903	1	711008
1004	459	903	692	0	711911
1005	903	692	665	0	712603
1006	692	665	658	0	713268
1007	665	658	658	0	713926
1008	658	658	661	0	714584
1009	658	661	673	0	715245
1010	661	673	693	0	715918
1011	673	693	712	0	716611
1012	693	712	731	0	717323
1013	712	731	736	0	718054
1014	731	736	735	0	718790
1015	736	735	424	0	719525
1016	735	424	973	1	719949
1017	424	973	697	0	720922
1018	973	697	474	0	721619
1019	697	474	860	1	722093
1020	474	860	693	0	722953
1021	860	693	693	0	723646
1022	693	693	684	0	724339
1023	693	684	693	0	725023
1024	684	693	700	0	725716
1025	693	700	712	0	726416
1026	700	712	701	0	727128
1027	712	701	696	0	727829
1028	701	696	712	0	728525
1029	696	712	740	0	729237
1030	712	740	743	0	729977
1031	740	743	727	0	730720
1032	743	727	705	0	731447
1033	727	705	696	0	732152
1034	705	696	697	0	732848
1035	696	697	688	0	733545
1036	697	688	713	0	734233
1037	688	713	727	0	734946
1038	713	727	732	0	735673
1039	727	732	735	0	736405
1040	732	735	724	0	737140
1041	735	724	700	0	737864
1042	724	700	681	0	738564
1043	700	681	673	0	739245
1044	681	673	677	0	739918
1045	673	677	697	0	740595
1046	677	697	708	0	741292
1047	697	708	732	0	742000
1048	708	732	712	0	742732
1049	732	712	727	0	743444
1050	712	727	759	0	744171
1051	727	759	794	0	744930
1052	759	794	758	0	745724
1053	794	758	736	0	746482
1054	758	736	720	0	747218
1055	736	720	723	0	747938
1056	720	723	728	0	748661
1057	723	728	712	0	749389
1058	728	712	704	0	750101
1059	712	704	701	0	750805
1060	704	701	724	0	751506
1061	701	724	743	0	752230
1062	724	743	743	0	752973
1063	743	743	735	0	753716
1064	743	735	747	0	754451
1065	735	747	763	0	755198
