Correlation for file  I01_ann
"i.1",0.0233559818896776,1,0.0233522348668645,0.292469468937244,0.187695288290253
"i.0",0.292034469986128,0.0233522348668645,1,0.0233131200357253,0.292536150817738
"i.1.1",0.187078953995389,0.292469468937244,0.0233131200357253,1,0.023164523274357
"i.2.1",0.325246671260935,0.187695288290253,0.292536150817738,0.023164523274357,1
Correlation for file  I07_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.289670283350379,0.478864500902774,0.434731014305363,0.48684000479652
"i.1",0.289670283350379,1,0.289095389645337,0.478233644787551,0.434261126838715
"i.0",0.478864500902774,0.289095389645337,1,0.288492605266115,0.478033565284564
"i.1.1",0.434731014305363,0.478233644787551,0.288492605266115,1,0.287881364226477
"i.2.1",0.48684000479652,0.434261126838715,0.478033565284564,0.287881364226477,1
Correlation for file  I08_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.0573604282906011,0.752355723032341,0.163449306032823,0.679635519232441
"i.1",0.0573604282906011,1,0.0578980760742769,0.753948146313269,0.164227513956221
"i.0",0.752355723032341,0.0578980760742769,1,0.0564678217237686,0.754157015104012
"i.1.1",0.163449306032823,0.753948146313269,0.0564678217237686,1,0.0548613695694031
"i.2.1",0.679635519232441,0.164227513956221,0.754157015104012,0.0548613695694031,1
Correlation for file  I09_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.658084969424607,0.585887236210443,0.532251442325064,0.50841720709759
"i.1",0.658084969424607,1,0.661778060535971,0.588807804943316,0.534854224969084
"i.0",0.585887236210443,0.661778060535971,1,0.661653400572209,0.588693643101618
"i.1.1",0.532251442325064,0.588807804943316,0.661653400572209,1,0.661582478218506
"i.2.1",0.50841720709759,0.534854224969084,0.588693643101618,0.661582478218506,1
Correlation for file  I10_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.0582414580717923,0.238105789898085,0.291637447956357,0.292912203392102
"i.1",-0.0582414580717923,1,-0.058382501985464,0.238695707492422,0.292142278537861
"i.0",0.238105789898085,-0.058382501985464,1,-0.0583707736157751,0.238699151091376
"i.1.1",0.291637447956357,0.238695707492422,-0.0583707736157751,1,-0.0583719601707973
"i.2.1",0.292912203392102,0.292142278537861,0.238699151091376,-0.0583719601707973,1
Correlation for file  I11_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.559965810071737,0.437670788329674,0.356975043551209,0.335284268198736
"i.1",0.559965810071737,1,0.560694628731083,0.439091238342021,0.35809906757387
"i.0",0.437670788329674,0.560694628731083,1,0.56081158115536,0.439206797150912
"i.1.1",0.356975043551209,0.439091238342021,0.56081158115536,1,0.560879756493735
"i.2.1",0.335284268198736,0.35809906757387,0.439206797150912,0.560879756493735,1
Correlation for file  I12_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.981658767198615,0.972036046089539,0.964529982432156,0.961644311315396
"i.1",0.981658767198615,1,0.984443631057856,0.974701460785591,0.966843881250711
"i.0",0.972036046089539,0.984443631057856,1,0.984413119536441,0.97462320094861
"i.1.1",0.964529982432156,0.974701460785591,0.984413119536441,1,0.984404633888803
"i.2.1",0.961644311315396,0.966843881250711,0.97462320094861,0.984404633888803,1
Correlation for file  I13_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.410788059664952,-0.0893541635750723,-0.0547955041242766,0.24767487837967
"i.1",0.410788059664952,1,0.41099451615865,-0.0895182832328494,-0.0547347911881293
"i.0",-0.0893541635750723,0.41099451615865,1,0.410291396813183,-0.0891297645252419
"i.1.1",-0.0547955041242766,-0.0895182832328494,0.410291396813183,1,0.410797668731331
"i.2.1",0.24767487837967,-0.0547347911881293,-0.0891297645252419,0.410797668731331,1
Correlation for file  I14_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.653629702142672,0.262549066023785,0.162758244576257,0.210510633898448
"i.1",0.653629702142672,1,0.659656158664991,0.268009554332792,0.167521116104029
"i.0",0.262549066023785,0.659656158664991,1,0.659712837868857,0.268153516762879
"i.1.1",0.162758244576257,0.268009554332792,0.659712837868857,1,0.659522461919883
"i.2.1",0.210510633898448,0.167521116104029,0.268153516762879,0.659522461919883,1
Correlation for file  I15_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.895509708720402,0.87658496641468,0.83744497248401,0.793679623653209
"i.1",0.895509708720402,1,0.905622443458403,0.885726394364537,0.846364819469331
"i.0",0.87658496641468,0.905622443458403,1,0.905758663414341,0.885695174783468
"i.1.1",0.83744497248401,0.885726394364537,0.905758663414341,1,0.9057450366892
"i.2.1",0.793679623653209,0.846364819469331,0.885695174783468,0.9057450366892,1
Correlation for file  I16_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.699227891435095,0.587053665383135,0.562391219196722,0.481844890669353
"i.1",0.699227891435095,1,0.721624560274731,0.608307345542806,0.583006833408328
"i.0",0.587053665383135,0.721624560274731,1,0.721028177187564,0.607733378649444
"i.1.1",0.562391219196722,0.608307345542806,0.721028177187564,1,0.720366208068288
"i.2.1",0.481844890669353,0.583006833408328,0.607733378649444,0.720366208068288,1
Correlation for file  I17_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.782753221544904,0.651703502280281,0.635385413222672,0.628107323557354
"i.1",0.782753221544904,1,0.78305984396217,0.651885799704928,0.635534956045083
"i.0",0.651703502280281,0.78305984396217,1,0.783061106082483,0.651893921744576
"i.1.1",0.635385413222672,0.651885799704928,0.783061106082483,1,0.783062117138709
"i.2.1",0.628107323557354,0.635534956045083,0.651893921744576,0.783062117138709,1
Correlation for file  I18_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.344268960836023,0.512250427741589,0.55334859576593,0.614341924033389
"i.1",0.344268960836023,1,0.344377860005426,0.5123208345222,0.554005704458629
"i.0",0.512250427741589,0.344377860005426,1,0.344667046384928,0.51237590276499
"i.1.1",0.55334859576593,0.5123208345222,0.344667046384928,1,0.34585143217336
"i.2.1",0.614341924033389,0.554005704458629,0.51237590276499,0.34585143217336,1
Correlation for file  I19_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.753615643209896,0.56187329753239,-0.385196487034738,0.455977671786133
"i.1",-0.753615643209896,1,-0.754457274573384,0.562827214010069,-0.385344699114075
"i.0",0.56187329753239,-0.754457274573384,1,-0.754223021928715,0.561938945311476
"i.1.1",-0.385196487034738,0.562827214010069,-0.754223021928715,1,-0.753803779013517
"i.2.1",0.455977671786133,-0.385344699114075,0.561938945311476,-0.753803779013517,1
Correlation for file  I20_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.398053241139135,0.470249098412207,0.525576543527211,0.478732199152446
"i.1",0.398053241139135,1,0.397343174907015,0.470511550110025,0.526637085657527
"i.0",0.470249098412207,0.397343174907015,1,0.397005571978924,0.470326266139013
"i.1.1",0.525576543527211,0.470511550110025,0.397005571978924,1,0.396852282145759
"i.2.1",0.478732199152446,0.526637085657527,0.470326266139013,0.396852282145759,1
Correlation for file  I21_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.134725852330369,0.248699329899622,0.135878476543474,0.162561535159664
"i.1",0.134725852330369,1,0.134803893418049,0.248918097256668,0.135989727415571
"i.0",0.248699329899622,0.134803893418049,1,0.134829913395777,0.248938079180119
"i.1.1",0.135878476543474,0.248918097256668,0.134829913395777,1,0.134854273333096
"i.2.1",0.162561535159664,0.135989727415571,0.248938079180119,0.134854273333096,1
Correlation for file  I22_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.368419677998061,0.420424795753421,0.497478399174383,0.448159329979035
"i.1",0.368419677998061,1,0.368596710339728,0.420555239104537,0.497647569538833
"i.0",0.420424795753421,0.368596710339728,1,0.368725526959442,0.420668392145005
"i.1.1",0.497478399174383,0.420555239104537,0.368725526959442,1,0.368850925133665
"i.2.1",0.448159329979035,0.497647569538833,0.420668392145005,0.368850925133665,1
Correlation for file  I23_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.605534084942211,0.744836786363026,0.67171220957188,0.675443102001778
"i.1",0.605534084942211,1,0.608127596896073,0.748090642821921,0.674629455323807
"i.0",0.744836786363026,0.608127596896073,1,0.608029678103055,0.747941167405199
"i.1.1",0.67171220957188,0.748090642821921,0.608029678103055,1,0.607708574801674
"i.2.1",0.675443102001778,0.674629455323807,0.747941167405199,0.607708574801674,1
Correlation for file  I24_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.854405458011363,0.865270562734716,0.840944757774238,0.82395954232892
"i.1",0.854405458011363,1,0.854367664098525,0.865239605076989,0.840904218756063
"i.0",0.865270562734716,0.854367664098525,1,0.854326051942771,0.865190538657401
"i.1.1",0.840944757774238,0.865239605076989,0.854326051942771,1,0.854286078597596
"i.2.1",0.82395954232892,0.840904218756063,0.865190538657401,0.854286078597596,1
Correlation for file  I25_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.94258231030326,0.928015599236342,0.904244615961478,0.866638954553744
"i.1",0.94258231030326,1,0.946274301402746,0.926882065880583,0.90598327980911
"i.0",0.928015599236342,0.946274301402746,1,0.94140477550072,0.925692368237598
"i.1.1",0.904244615961478,0.926882065880583,0.94140477550072,1,0.929920829671639
"i.2.1",0.866638954553744,0.90598327980911,0.925692368237598,0.929920829671639,1
Correlation for file  I26_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.955770825190586,0.929082552403337,0.910575291421295,0.890491924881232
"i.1",0.955770825190586,1,0.956253351251006,0.929569169810167,0.911378603851088
"i.0",0.929082552403337,0.956253351251006,1,0.956235912495243,0.929545767884712
"i.1.1",0.910575291421295,0.929569169810167,0.956235912495243,1,0.956275135409145
"i.2.1",0.890491924881232,0.911378603851088,0.929545767884712,0.956275135409145,1
Correlation for file  I27_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.460224317013108,-0.311345786668349,0.678242912086486,-0.210787250049119
"i.1",-0.460224317013108,1,-0.460869618659468,-0.312010000262279,0.679093373769785
"i.0",-0.311345786668349,-0.460869618659468,1,-0.460932540145559,-0.312517137714068
"i.1.1",0.678242912086486,-0.312010000262279,-0.460932540145559,1,-0.460568627002588
"i.2.1",-0.210787250049119,0.679093373769785,-0.312517137714068,-0.460568627002588,1
Correlation for file  I28_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.695933746229157,0.516769564514129,0.519164247357114,0.474022775536937
"i.1",0.695933746229157,1,0.704739374841609,0.523019945156276,0.523267134797652
"i.0",0.516769564514129,0.704739374841609,1,0.704538413402848,0.523125788246325
"i.1.1",0.519164247357114,0.523019945156276,0.704538413402848,1,0.704610806528546
"i.2.1",0.474022775536937,0.523267134797652,0.523125788246325,0.704610806528546,1
Correlation for file  I29_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.0443465088393091,0.586634696953434,0.0994138643787405,0.577725003057699
"i.1",-0.0443465088393091,1,-0.0437935924397637,0.586101780715519,0.0997335617656483
"i.0",0.586634696953434,-0.0437935924397637,1,-0.0427563146016661,0.586065608481556
"i.1.1",0.0994138643787405,0.586101780715519,-0.0427563146016661,1,-0.0423193277854051
"i.2.1",0.577725003057699,0.0997335617656483,0.586065608481556,-0.0423193277854051,1
Correlation for file  I30_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.186995881349005,0.264559213065899,0.164508037489711,0.351584343569947
"i.1",-0.186995881349005,1,-0.18739021286456,0.264211479058891,0.163577575241175
"i.0",0.264559213065899,-0.18739021286456,1,-0.188140253491102,0.263833133061218
"i.1.1",0.164508037489711,0.264211479058891,-0.188140253491102,1,-0.188879585562355
"i.2.1",0.351584343569947,0.163577575241175,0.263833133061218,-0.188879585562355,1
Correlation for file  I31_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.430626545941074,0.497539697559412,-0.226263785923087,0.42799987878496
"i.1",-0.430626545941074,1,-0.431607318277623,0.498340554211162,-0.226577503172127
"i.0",0.497539697559412,-0.431607318277623,1,-0.431584769981407,0.498400258153128
"i.1.1",-0.226263785923087,0.498340554211162,-0.431584769981407,1,-0.43148046385398
"i.2.1",0.42799987878496,-0.226577503172127,0.498400258153128,-0.43148046385398,1
Correlation for file  I32_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.574949340135061,0.51349063453243,0.513795256041755,0.5087891669559
"i.1",0.574949340135061,1,0.579613028008108,0.518786085922105,0.51968401143785
"i.0",0.51349063453243,0.579613028008108,1,0.579611314197174,0.518822602591647
"i.1.1",0.513795256041755,0.518786085922105,0.579611314197174,1,0.579498793908519
"i.2.1",0.5087891669559,0.51968401143785,0.518822602591647,0.579498793908519,1
Correlation for file  I33_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.419242631978804,0.237810285589468,0.161330326748914,0.101124359815274
"i.1",-0.419242631978804,1,-0.419724722025561,0.237494917638806,0.161968688210653
"i.0",0.237810285589468,-0.419724722025561,1,-0.419311159774073,0.236447428373939
"i.1.1",0.161330326748914,0.237494917638806,-0.419311159774073,1,-0.419378993520136
"i.2.1",0.101124359815274,0.161968688210653,0.236447428373939,-0.419378993520136,1
Correlation for file  I34_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.4153862239784,0.0330209585372774,0.45781673322491,-0.124626878412215
"i.1",-0.4153862239784,1,-0.415684180017547,0.0339199541004538,0.459509189837623
"i.0",0.0330209585372774,-0.415684180017547,1,-0.415785286549426,0.0337285130690622
"i.1.1",0.45781673322491,0.0339199541004538,-0.415785286549426,1,-0.415416320383144
"i.2.1",-0.124626878412215,0.459509189837623,0.0337285130690622,-0.415416320383144,1
Correlation for file  I35_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.195212556033212,0.742524050592284,0.401130950259187,0.569504699818111
"i.1",0.195212556033212,1,0.195941372113058,0.741707344690659,0.401989606799609
"i.0",0.742524050592284,0.195941372113058,1,0.197047461758212,0.74169658213195
"i.1.1",0.401130950259187,0.741707344690659,0.197047461758212,1,0.197952285389057
"i.2.1",0.569504699818111,0.401989606799609,0.74169658213195,0.197952285389057,1
Correlation for file  I36_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.542273604453603,0.804647620031913,0.658874141995821,0.724984367156701
"i.1",0.542273604453603,1,0.542547371608176,0.804775197984059,0.659094043246217
"i.0",0.804647620031913,0.542547371608176,1,0.542869394835488,0.804905065703075
"i.1.1",0.658874141995821,0.804775197984059,0.542869394835488,1,0.543223189838497
"i.2.1",0.724984367156701,0.659094043246217,0.804905065703075,0.543223189838497,1
Correlation for file  I37_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.580828065249363,0.443935382025681,-0.256165650932385,0.221360278089111
"i.1",-0.580828065249363,1,-0.581158789500058,0.443887391410495,-0.256151654965734
"i.0",0.443935382025681,-0.581158789500058,1,-0.581051449623762,0.443699201322417
"i.1.1",-0.256165650932385,0.443887391410495,-0.581051449623762,1,-0.581060754640396
"i.2.1",0.221360278089111,-0.256151654965734,0.443699201322417,-0.581060754640396,1
Correlation for file  I38_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.451881107980579,-0.0497189109301172,0.250154085087866,-0.0235569649216249
"i.1",-0.451881107980579,1,-0.453892843942464,-0.04891963549983,0.248804288875877
"i.0",-0.0497189109301172,-0.453892843942464,1,-0.453771491928576,-0.0498032877018142
"i.1.1",0.250154085087866,-0.04891963549983,-0.453771491928576,1,-0.45209771862693
"i.2.1",-0.0235569649216249,0.248804288875877,-0.0498032877018142,-0.45209771862693,1
Correlation for file  I39_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.0907566344637126,0.40912116659904,0.144970974848249,0.554023692716807
"i.1",-0.0907566344637126,1,-0.0908532328216648,0.409104470196295,0.144961244128592
"i.0",0.40912116659904,-0.0908532328216648,1,-0.0908882877976052,0.40910298236436
"i.1.1",0.144970974848249,0.409104470196295,-0.0908882877976052,1,-0.0908703573739761
"i.2.1",0.554023692716807,0.144961244128592,0.40910298236436,-0.0908703573739761,1
Correlation for file  I40_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.366053042354072,0.95369386094014,0.378508943208854,0.939765757935993
"i.1",0.366053042354072,1,0.366403081000822,0.954253480995562,0.378903103635822
"i.0",0.95369386094014,0.366403081000822,1,0.366216669115165,0.954237486785866
"i.1.1",0.378508943208854,0.954253480995562,0.366216669115165,1,0.366002463268652
"i.2.1",0.939765757935993,0.378903103635822,0.954237486785866,0.366002463268652,1
Correlation for file  I41_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.160652442544305,0.476934972634016,0.329077001410291,0.412123177792422
"i.1",0.160652442544305,1,0.160658566996616,0.47821112141808,0.328227318509097
"i.0",0.476934972634016,0.160658566996616,1,0.160838532410035,0.478301514427783
"i.1.1",0.329077001410291,0.47821112141808,0.160838532410035,1,0.161160746521862
"i.2.1",0.412123177792422,0.328227318509097,0.478301514427783,0.161160746521862,1
Correlation for file  I42_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.446546458537365,0.940283817845835,-0.419967864955072,0.90126394199815
"i.1",-0.446546458537365,1,-0.446750513222605,0.941688118673118,-0.419715428932914
"i.0",0.940283817845835,-0.446750513222605,1,-0.446802730733128,0.941244902619822
"i.1.1",-0.419967864955072,0.941688118673118,-0.446802730733128,1,-0.446868744793897
"i.2.1",0.90126394199815,-0.419715428932914,0.941244902619822,-0.446868744793897,1
Correlation for file  I43_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.899906072075985,0.936288750819944,-0.889409227910438,0.876220387499741
"i.1",-0.899906072075985,1,-0.89990689268228,0.93628790993285,-0.889410527468565
"i.0",0.936288750819944,-0.89990689268228,1,-0.899908147549985,0.936292197668803
"i.1.1",-0.889409227910438,0.93628790993285,-0.899908147549985,1,-0.899909606646907
"i.2.1",0.876220387499741,-0.889410527468565,0.936292197668803,-0.899909606646907,1
Correlation for file  I44_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.414734048361686,-0.333433295593625,0.808355708300459,-0.272695935109254
"i.1",-0.414734048361686,1,-0.414762504664186,-0.333202215171391,0.808335025906738
"i.0",-0.333433295593625,-0.414762504664186,1,-0.414930560699989,-0.333285356086083
"i.1.1",0.808355708300459,-0.333202215171391,-0.414930560699989,1,-0.414534512956715
"i.2.1",-0.272695935109254,0.808335025906738,-0.333285356086083,-0.414534512956715,1
Correlation for file  I45_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.43127131640385,-0.356363350250431,0.815434261308699,-0.360083704851125
"i.1",-0.43127131640385,1,-0.431528326073554,-0.359588980019763,0.818607923616527
"i.0",-0.356363350250431,-0.431528326073554,1,-0.431615332493979,-0.359390027714196
"i.1.1",0.815434261308699,-0.359588980019763,-0.431615332493979,1,-0.431789705710642
"i.2.1",-0.360083704851125,0.818607923616527,-0.359390027714196,-0.431789705710642,1
Correlation for file  I46_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.177962101673377,0.416741040956122,0.52048763840462,0.397914941134688
"i.1",0.177962101673377,1,0.177049820864687,0.416331197828908,0.520501236815189
"i.0",0.416741040956122,0.177049820864687,1,0.176546932025876,0.416089955965777
"i.1.1",0.52048763840462,0.416331197828908,0.176546932025876,1,0.176381458463099
"i.2.1",0.397914941134688,0.520501236815189,0.416089955965777,0.176381458463099,1
Correlation for file  I47_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.241427566583655,0.208359936916799,0.196714222917657,0.192563915786459
"i.1",0.241427566583655,1,0.239652111530602,0.212109329846545,0.195271295770586
"i.0",0.208359936916799,0.239652111530602,1,0.242131258031073,0.211197429521067
"i.1.1",0.196714222917657,0.212109329846545,0.242131258031073,1,0.244086097135835
"i.2.1",0.192563915786459,0.195271295770586,0.211197429521067,0.244086097135835,1
Correlation for file  I48_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.188042464252486,0.0894513144563981,-0.0743975332106919,0.207594712098519
"i.1",-0.188042464252486,1,-0.188196720056908,0.0892727085171515,-0.0743886374416367
"i.0",0.0894513144563981,-0.188196720056908,1,-0.188759049818485,0.0888882425789131
"i.1.1",-0.0743975332106919,0.0892727085171515,-0.188759049818485,1,-0.189238148857763
"i.2.1",0.207594712098519,-0.0743886374416367,0.0888882425789131,-0.189238148857763,1
Correlation for file  I49_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.0525800669804821,0.181892321549334,0.0800416395573067,0.0306652045204691
"i.1",0.0525800669804821,1,0.0460248182605166,0.182987901071314,0.0806327620761137
"i.0",0.181892321549334,0.0460248182605166,1,0.0466386331811112,0.183829217876972
"i.1.1",0.0800416395573067,0.182987901071314,0.0466386331811112,1,0.0466173231532607
"i.2.1",0.0306652045204691,0.0806327620761137,0.183829217876972,0.0466173231532607,1
Correlation for file  I50_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.499039260345113,0.513189136267218,0.45717086300689,0.456526184255613
"i.1",0.499039260345113,1,0.494211365558143,0.517502469614284,0.463823379297645
"i.0",0.513189136267218,0.494211365558143,1,0.498638194678529,0.52337668276208
"i.1.1",0.45717086300689,0.517502469614284,0.498638194678529,1,0.497041584255823
"i.2.1",0.456526184255613,0.463823379297645,0.52337668276208,0.497041584255823,1
Correlation for file  I51_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.363777857867877,0.884368971129241,-0.242153070816733,0.8315032299122
"i.1",-0.363777857867877,1,-0.363504271719822,0.884397047000021,-0.241841104061364
"i.0",0.884368971129241,-0.363504271719822,1,-0.363493512731715,0.88436376147443
"i.1.1",-0.242153070816733,0.884397047000021,-0.363493512731715,1,-0.363471947101695
"i.2.1",0.8315032299122,-0.241841104061364,0.88436376147443,-0.363471947101695,1
Correlation for file  I52_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.573196822107764,0.946549924510904,-0.564748021219192,0.926528071054364
"i.1",-0.573196822107764,1,-0.572659451278241,0.948141866802565,-0.564451473737512
"i.0",0.946549924510904,-0.572659451278241,1,-0.573267140973388,0.948160196787108
"i.1.1",-0.564748021219192,0.948141866802565,-0.573267140973388,1,-0.573625494411875
"i.2.1",0.926528071054364,-0.564451473737512,0.948160196787108,-0.573625494411875,1
Correlation for file  I53_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,-0.866987775671027,0.980665887412707,-0.852363819651551,0.971334695459959
"i.1",-0.866987775671027,1,-0.868393310582605,0.981409420973467,-0.85372703421418
"i.0",0.980665887412707,-0.868393310582605,1,-0.868497879018145,0.981409475336107
"i.1.1",-0.852363819651551,0.981409420973467,-0.868497879018145,1,-0.868595536883211
"i.2.1",0.971334695459959,-0.85372703421418,0.981409475336107,-0.868595536883211,1
Correlation for file  I54_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.749691916199281,0.795237203256547,0.795167894799452,0.817506391281653
"i.1",0.749691916199281,1,0.751029299862794,0.796599202721752,0.795923886084532
"i.0",0.795237203256547,0.751029299862794,1,0.751141034364621,0.796287542564002
"i.1.1",0.795167894799452,0.796599202721752,0.751141034364621,1,0.750986964095241
"i.2.1",0.817506391281653,0.795923886084532,0.796287542564002,0.750986964095241,1
Correlation for file  I55_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.597931716981868,0.691629834844586,0.683820711297803,0.641369622325228
"i.1",0.597931716981868,1,0.604468570575358,0.699726424445973,0.69213593366916
"i.0",0.691629834844586,0.604468570575358,1,0.604382073019369,0.699626738175048
"i.1.1",0.683820711297803,0.699726424445973,0.604382073019369,1,0.604357865395521
"i.2.1",0.641369622325228,0.69213593366916,0.699626738175048,0.604357865395521,1
Correlation for file  I56_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.750397314203843,0.762271342321,0.755431429744945,0.751814726356201
"i.1",0.750397314203843,1,0.754316576910945,0.766098347354645,0.759632519234295
"i.0",0.762271342321,0.754316576910945,1,0.754340636105261,0.766104808955961
"i.1.1",0.755431429744945,0.766098347354645,0.754340636105261,1,0.754360867292146
"i.2.1",0.751814726356201,0.759632519234295,0.766104808955961,0.754360867292146,1
Correlation for file  I57_ann
-,"i.2","i.1","i.0","i.1.1","i.2.1"
"i.2",1,0.964685369143954,0.965686564602639,0.957540308720216,0.954313127657357
"i.1",0.964685369143954,1,0.964775879352223,0.965834195816518,0.957600832592231
"i.0",0.965686564602639,0.964775879352223,1,0.964819060291609,0.965874128996141
