index	i-2	i-1	i+0	i+1	i+2	Filter	Time
113	1036	1035	1011	1027	1012	0	115564
114	1035	1011	1027	1012	996	0	116591
115	1011	1027	1012	996	1031	0	117603
116	1027	1012	996	1031	1016	0	118599
117	1012	996	1031	1016	1000	0	119630
118	996	1031	1016	1000	1004	0	120646
119	1031	1016	1000	1004	976	0	121646
120	1016	1000	1004	976	973	0	122650
121	1000	1004	976	973	1027	0	123626
122	1004	976	973	1027	1024	0	124599
123	976	973	1027	1024	996	0	125626
124	973	1027	1024	996	1008	0	126650
125	1027	1024	996	1008	1011	0	127646
126	1024	996	1008	1011	993	0	128654
127	996	1008	1011	993	1007	0	129665
128	1008	1011	993	1007	1008	0	130658
129	1011	993	1007	1008	992	0	131665
130	993	1007	1008	992	1020	0	132673
131	1007	1008	992	1020	1027	0	133665
132	1008	992	1020	1027	1008	0	134685
133	992	1020	1027	1008	1031	0	135712
134	1020	1027	1008	1031	1008	0	136720
135	1027	1008	1031	1008	965	0	137751
136	1008	1031	1008	965	992	0	138759
137	1031	1008	965	992	1023	0	139724
138	1008	965	992	1023	1004	0	140716
139	965	992	1023	1004	1027	0	141739
140	992	1023	1004	1027	1047	0	142743
141	1023	1004	1027	1047	1016	0	143770
142	1004	1027	1047	1016	1039	0	144817
143	1027	1047	1016	1039	1027	0	145833
144	1047	1016	1039	1027	1000	0	146872
145	1016	1039	1027	1000	1015	0	147899
146	1039	1027	1000	1015	1028	0	148899
147	1027	1000	1015	1028	996	0	149914
148	1000	1015	1028	996	1019	0	150942
149	1015	1028	996	1019	1031	0	151938
150	1028	996	1019	1031	1028	0	152957
151	996	1019	1031	1028	1073	0	153988
152	1019	1031	1028	1073	1059	0	155016
153	1031	1028	1073	1059	1019	0	156089
154	1028	1073	1059	1019	1039	0	157148
155	1073	1059	1019	1039	1035	0	158167
156	1059	1019	1039	1035	996	0	159206
157	1019	1039	1035	996	1012	0	160241
158	1039	1035	996	1012	1008	0	161237
159	1035	996	1012	1008	996	0	162249
160	996	1012	1008	996	980	0	163257
161	1012	1008	996	980	1016	0	164253
162	1008	996	980	1016	1058	0	165233
163	996	980	1016	1058	1059	0	166249
164	980	1016	1058	1059	1023	0	167307
165	1016	1058	1059	1023	1031	0	168366
166	1058	1059	1023	1031	1027	0	169389
167	1059	1023	1031	1027	537	0	170420
168	1023	1031	1027	537	1234	0	171447
169	1031	1027	537	1234	1074	1	171984
170	1027	537	1234	1074	1004	0	173218
171	537	1234	1074	1004	984	0	174292
172	1234	1074	1004	984	1027	0	175296
173	1074	1004	984	1027	1067	0	176280
174	1004	984	1027	1067	1070	0	177307
175	984	1027	1067	1070	1120	0	178374
176	1027	1067	1070	1120	1086	0	179444
177	1067	1070	1120	1086	1043	0	180564
178	1070	1120	1086	1043	1062	0	181650
179	1120	1086	1043	1062	1058	0	182693
180	1086	1043	1062	1058	1027	0	183755
181	1043	1062	1058	1027	1035	0	184813
182	1062	1058	1027	1035	1063	0	185840
183	1058	1027	1035	1063	1070	0	186875
184	1027	1035	1063	1070	1019	0	187938
185	1035	1063	1070	1019	1035	0	189008
186	1063	1070	1019	1035	1066	0	190027
187	1070	1019	1035	1066	1086	0	191062
188	1019	1035	1066	1086	1062	0	192128
189	1035	1066	1086	1062	1051	0	193214
190	1066	1086	1062	1051	1035	0	194276
191	1086	1062	1051	1035	1023	0	195327
192	1062	1051	1035	1023	1059	0	196362
193	1051	1035	1023	1059	1077	0	197385
194	1035	1023	1059	1077	1063	0	198444
195	1023	1059	1077	1063	1085	0	199521
196	1059	1077	1063	1085	1035	0	200584
197	1077	1063	1085	1035	1016	0	201669
198	1063	1085	1035	1016	1047	0	202704
199	1085	1035	1016	1047	1042	0	203720
200	1035	1016	1047	1042	1051	0	204767
201	1016	1047	1042	1051	1012	0	205809
202	1047	1042	1051	1012	1062	0	206860
203	1042	1051	1012	1062	1054	0	207872
204	1051	1012	1062	1054	1035	0	208934
205	1012	1062	1054	1035	1098	0	209988
206	1062	1054	1035	1098	1112	0	211023
207	1054	1035	1098	1112	1082	0	212121
208	1035	1098	1112	1082	1047	0	213233
209	1098	1112	1082	1047	1047	0	214315
210	1112	1082	1047	1047	1085	0	215362
211	1082	1047	1047	1085	1070	0	216409
212	1047	1047	1085	1070	1086	0	217494
213	1047	1085	1070	1086	1074	0	218564
214	1085	1070	1086	1074	1050	0	219650
215	1070	1086	1074	1050	1086	0	220724
216	1086	1074	1050	1086	945	0	221774
217	1074	1050	1086	945	860	0	222860
218	1050	1086	945	860	806	0	223805
219	1086	945	860	806	852	0	224665
220	945	860	806	852	813	0	225471
221	860	806	852	813	529	0	226323
222	806	852	813	529	958	0	227136
223	852	813	529	958	789	1	227665
224	813	529	958	789	751	0	228623
225	529	958	789	751	732	0	229412
226	958	789	751	732	712	0	230163
227	789	751	732	712	700	0	230895
228	751	732	712	700	685	0	231607
229	732	712	700	685	471	0	232307
230	712	700	685	471	821	0	232992
231	700	685	471	821	681	1	233463
232	685	471	821	681	669	0	234284
233	471	821	681	669	666	1	234965
234	821	681	669	666	463	1	235634
235	681	669	666	463	813	1	236300
236	669	666	463	813	692	1	236763
237	666	463	813	692	716	0	237576
238	463	813	692	716	514	0	238268
239	813	692	716	514	988	0	238984
240	692	716	514	988	829	1	239498
241	716	514	988	829	518	0	240486
242	514	988	829	518	1085	0	241315
243	988	829	518	1085	942	1	241833
244	829	518	1085	942	479	0	242918
245	518	1085	942	479	1081	0	243860
246	1085	942	479	1081	930	1	244339
247	942	479	1081	930	494	0	245420
248	479	1081	930	494	1047	0	246350
249	1081	930	494	1047	872	1	246844
250	930	494	1047	872	482	0	247891
251	494	1047	872	482	1000	0	248763
252	1047	872	482	1000	821	1	249245
253	872	482	1000	821	642	0	250245
254	482	1000	821	642	1090	0	251066
255	1000	821	642	1090	867	0	251708
256	821	642	1090	867	487	0	252798
257	642	1090	867	487	1054	0	253665
258	1090	867	487	1054	868	1	254152
259	867	487	1054	868	510	0	255206
260	487	1054	868	510	1050	0	256074
261	1054	868	510	1050	837	1	256584
262	868	510	1050	837	517	0	257634
263	510	1050	837	517	996	0	258471
264	1050	837	517	996	810	1	258988
265	837	517	996	810	591	0	259984
266	517	996	810	591	891	0	260794
267	996	810	591	891	743	1	261385
268	810	591	891	743	775	0	262276
269	591	891	743	775	759	0	263019
270	891	743	775	759	501	0	263794
271	743	775	759	501	1082	0	264553
272	775	759	501	1082	864	1	265054
273	759	501	1082	864	486	0	266136
274	501	1082	864	486	1051	0	267000
275	1082	864	486	1051	840	1	267486
276	864	486	1051	840	802	0	268537
277	486	1051	840	802	840	0	269377
278	1051	840	802	840	479	0	270179
279	840	802	840	479	961	0	271019
280	802	840	479	961	782	1	271498
281	840	479	961	782	786	0	272459
282	479	961	782	786	475	0	273241
283	961	782	786	475	942	0	274027
284	782	786	475	942	766	1	274502
285	786	475	942	766	751	0	275444
286	475	942	766	751	490	0	276210
287	942	766	751	490	1008	0	276961
288	766	751	490	1008	782	1	277451
289	751	490	1008	782	841	0	278459
290	490	1008	782	841	961	0	279241
291	1008	782	841	961	969	0	280082
292	782	841	961	969	945	0	281043
293	841	961	969	945	487	0	282012
294	961	969	945	487	1097	0	282957
295	969	945	487	1097	899	1	283444
296	945	487	1097	899	494	0	284541
297	487	1097	899	494	1047	0	285440
298	1097	899	494	1047	832	1	285934
299	899	494	1047	832	487	0	286981
300	494	1047	832	487	1011	0	287813
301	1047	832	487	1011	790	1	288300
302	832	487	1011	790	533	0	289311
303	487	1011	790	533	1004	0	290101
304	1011	790	533	1004	790	1	290634
305	790	533	1004	790	545	0	291638
306	533	1004	790	545	1043	0	292428
307	1004	790	545	1043	809	1	292973
308	790	545	1043	809	498	0	294016
309	545	1043	809	498	1113	0	294825
310	1043	809	498	1113	875	1	295323
311	809	498	1113	875	479	0	296436
312	498	1113	875	479	1039	0	297311
313	1113	875	479	1039	856	1	297790
314	875	479	1039	856	478	0	298829
315	479	1039	856	478	1028	0	299685
316	1039	856	478	1028	840	1	300163
317	856	478	1028	840	483	0	301191
318	478	1028	840	483	1042	0	302031
319	1028	840	483	1042	837	1	302514
320	840	483	1042	837	486	0	303556
321	483	1042	837	486	1032	0	304393
322	1042	837	486	1032	828	1	304879
323	837	486	1032	828	479	0	305911
324	486	1032	828	479	1047	0	306739
325	1032	828	479	1047	832	1	307218
326	828	479	1047	832	526	0	308265
327	479	1047	832	526	1050	0	309097
328	1047	832	526	1050	821	1	309623
329	832	526	1050	821	479	0	310673
330	526	1050	821	479	976	0	311494
331	1050	821	479	976	779	1	311973
332	821	479	976	779	529	0	312949
333	479	976	779	529	949	0	313728
334	976	779	529	949	763	1	314257
335	779	529	949	763	642	0	315206
336	529	949	763	642	840	0	315969
337	949	763	642	840	744	0	316611
338	763	642	840	744	731	0	317451
339	642	840	744	731	463	0	318195
340	840	744	731	463	876	0	318926
341	744	731	463	876	735	1	319389
342	731	463	876	735	716	0	320265
343	463	876	735	716	611	0	321000
344	876	735	716	611	774	0	321716
345	735	716	611	774	689	0	322327
346	716	611	774	689	673	0	323101
347	611	774	689	673	630	0	323790
348	774	689	673	630	681	0	324463
349	689	673	630	681	642	0	325093
350	673	630	681	642	642	0	325774
351	630	681	642	642	638	0	326416
352	681	642	642	638	440	0	327058
353	642	642	638	440	747	0	327696
354	642	638	440	747	642	1	328136
355	638	440	747	642	638	0	328883
356	440	747	642	638	639	0	329525
357	747	642	638	639	634	0	330163
358	642	638	639	634	436	0	330802
359	638	639	634	436	856	0	331436
360	639	634	436	856	692	1	331872
361	634	436	856	692	580	0	332728
362	436	856	692	580	825	0	333420
363	856	692	580	825	712	0	334000
364	692	580	825	712	724	0	334825
365	580	825	712	724	723	0	335537
366	825	712	724	723	724	0	336261
367	712	724	723	724	724	0	336984
368	724	723	724	724	716	0	337708
369	723	724	724	716	712	0	338432
370	724	724	716	712	708	0	339148
371	724	716	712	708	736	0	339860
372	716	712	708	736	754	0	340568
373	712	708	736	754	775	0	341304
374	708	736	754	775	747	0	342058
375	736	754	775	747	840	0	342833
376	754	775	747	840	475	0	343580
377	775	747	840	475	432	0	344420
378	747	840	475	432	393	1	344895
379	840	475	432	393	420	1	345327
380	475	432	393	420	413	1	345720
381	432	393	420	413	1042	1	346140
382	393	420	413	1042	798	1	346553
383	420	413	1042	798	840	0	347595
384	413	1042	798	840	849	0	348393
385	1042	798	840	849	860	0	349233
386	798	840	849	860	470	0	350082
387	840	849	860	470	1199	0	350942
388	849	860	470	1199	891	1	351412
389	860	470	1199	891	479	0	352611
390	470	1199	891	479	1077	0	353502
391	1199	891	479	1077	829	1	353981
392	891	479	1077	829	471	0	355058
393	479	1077	829	471	1136	0	355887
394	1077	829	471	1136	833	1	356358
395	829	471	1136	833	525	0	357494
396	471	1136	833	525	1265	0	358327
397	1136	833	525	1265	1031	1	358852
398	833	525	1265	1031	494	0	360117
399	525	1265	1031	494	1265	0	361148
400	1265	1031	494	1265	1155	1	361642
401	1031	494	1265	1155	1133	0	362907
402	494	1265	1155	1133	957	0	364062
403	1265	1155	1133	957	922	0	365195
404	1155	1133	957	922	887	0	366152
405	1133	957	922	887	973	0	367074
406	957	922	887	973	1027	0	367961
407	922	887	973	1027	1175	0	368934
408	887	973	1027	1175	1090	0	369961
409	973	1027	1175	1090	1019	0	371136
410	1027	1175	1090	1019	938	0	372226
411	1175	1090	1019	938	996	0	373245
412	1090	1019	938	996	502	0	374183
413	1019	938	996	502	1210	0	375179
414	938	996	502	1210	887	1	375681
415	996	502	1210	887	969	0	376891
416	502	1210	887	969	1020	0	377778
417	1210	887	969	1020	498	0	378747
418	887	969	1020	498	1245	0	379767
419	969	1020	498	1245	560	1	380265
420	1020	498	1245	560	1296	0	381510
421	498	1245	560	1296	564	1	382070
422	1245	560	1296	564	1342	0	383366
423	560	1296	564	1342	553	1	383930
424	1296	564	1342	553	1292	0	385272
425	564	1342	553	1292	579	1	385825
426	1342	553	1292	579	1141	0	387117
427	553	1292	579	1141	922	1	387696
428	1292	579	1141	922	509	0	388837
429	579	1141	922	509	1250	0	389759
430	1141	922	509	1250	852	1	390268
431	922	509	1250	852	1210	0	391518
432	509	1250	852	1210	1066	0	392370
433	1250	852	1210	1066	1128	0	393580
434	852	1210	1066	1128	1028	0	394646
435	1210	1066	1128	1028	502	0	395774
436	1066	1128	1028	502	1194	0	396802
437	1128	1028	502	1194	887	1	397304
438	1028	502	1194	887	907	0	398498
439	502	1194	887	907	945	0	399385
440	1194	887	907	945	923	0	400292
441	887	907	945	923	929	0	401237
442	907	945	923	929	934	0	402160
443	945	923	929	934	989	0	403089
444	923	929	934	989	1113	0	404023
445	929	934	989	1113	1007	0	405012
446	934	989	1113	1007	1051	0	406125
447	989	1113	1007	1051	1008	0	407132
448	1113	1007	1051	1008	976	0	408183
449	1007	1051	1008	976	934	0	409191
450	1051	1008	976	934	957	0	410167
451	1008	976	934	957	954	0	411101
452	976	934	957	954	961	0	412058
453	934	957	954	961	953	0	413012
454	957	954	961	953	977	0	413973
455	954	961	953	977	961	0	414926
456	961	953	977	961	980	0	415903
457	953	977	961	980	946	0	416864
458	977	961	980	946	949	0	417844
459	961	980	946	949	961	0	418790
460	980	946	949	961	977	0	419739
461	946	949	961	977	1008	0	420700
462	949	961	977	1008	1023	0	421677
463	961	977	1008	1023	996	0	422685
464	977	1008	1023	996	1028	0	423708
465	1008	1023	996	1028	638	0	424704
466	1023	996	1028	638	1338	0	425732
467	996	1028	638	1338	1047	1	426370
468	1028	638	1338	1047	988	0	427708
469	638	1338	1047	988	989	0	428755
470	1338	1047	988	989	964	0	429743
471	1047	988	989	964	1055	0	430732
472	988	989	964	1055	1000	0	431696
473	989	964	1055	1000	953	0	432751
474	964	1055	1000	953	946	0	433751
475	1055	1000	953	946	918	0	434704
476	1000	953	946	918	879	0	435650
477	953	946	918	879	876	0	436568
478	946	918	879	876	517	0	437447
479	918	879	876	517	1125	0	438323
480	879	876	517	1125	864	1	438840
481	876	517	1125	864	494	0	439965
482	517	1125	864	494	1121	0	440829
483	1125	864	494	1121	860	1	441323
484	864	494	1121	860	494	0	442444
485	494	1121	860	494	1136	0	443304
486	1121	860	494	1136	883	1	443798
487	860	494	1136	883	525	0	444934
488	494	1136	883	525	1183	0	445817
489	1136	883	525	1183	996	1	446342
490	883	525	1183	996	541	0	447525
491	525	1183	996	541	1156	0	448521
492	1183	996	541	1156	953	1	449062
493	996	541	1156	953	992	0	450218
494	541	1156	953	992	1016	0	451171
495	1156	953	992	1016	533	0	452163
496	953	992	1016	533	1148	0	453179
497	992	1016	533	1148	953	1	453712
498	1016	533	1148	953	954	0	454860
499	533	1148	953	954	949	0	455813
500	1148	953	954	949	980	0	456767
501	953	954	949	980	1055	0	457716
502	954	949	980	1055	1043	0	458696
503	949	980	1055	1043	1117	0	459751
504	980	1055	1043	1117	548	0	460794
505	1055	1043	1117	548	1269	0	461911
506	1043	1117	548	1269	1007	1	462459
507	1117	548	1269	1007	973	0	463728
508	548	1269	1007	973	957	0	464735
509	1269	1007	973	957	985	0	465708
510	1007	973	957	985	1039	0	466665
511	973	957	985	1039	1043	0	467650
512	957	985	1039	1043	1054	0	468689
513	985	1039	1043	1054	1008	0	469732
514	1039	1043	1054	1008	560	0	470786
515	1043	1054	1008	560	1265	0	471794
516	1054	1008	560	1265	902	1	472354
517	1008	560	1265	902	502	0	473619
518	560	1265	902	502	1168	0	474521
519	1265	902	502	1168	867	1	475023
520	902	502	1168	867	884	0	476191
521	502	1168	867	884	930	0	477058
522	1168	867	884	930	1007	0	477942
523	867	884	930	1007	1090	0	478872
524	884	930	1007	1090	1050	0	479879
525	930	1007	1090	1050	1055	0	480969
526	1007	1090	1050	1055	1012	0	482019
527	1090	1050	1055	1012	529	0	483074
528	1050	1055	1012	529	1136	0	484086
529	1055	1012	529	1136	887	1	484615
530	1012	529	1136	887	852	0	485751
531	529	1136	887	852	864	0	486638
532	1136	887	852	864	868	0	487490
533	887	852	864	868	545	0	488354
534	852	864	868	545	1272	0	489222
535	864	868	545	1272	973	1	489767
536	868	545	1272	973	529	0	491039
537	545	1272	973	529	1198	0	492012
538	1272	973	529	1198	950	1	492541
539	973	529	1198	950	509	0	493739
540	529	1198	950	509	1144	0	494689
541	1198	950	509	1144	876	1	495198
542	950	509	1144	876	529	0	496342
543	509	1144	876	529	1191	0	497218
544	1144	876	529	1191	937	1	497747
545	876	529	1191	937	526	0	498938
546	529	1191	937	526	1307	0	499875
547	1191	937	526	1307	1031	1	500401
548	937	526	1307	1031	1101	0	501708
549	526	1307	1031	1101	557	0	502739
550	1307	1031	1101	557	1261	0	503840
551	1031	1101	557	1261	968	1	504397
552	1101	557	1261	968	892	0	505658
553	557	1261	968	892	902	0	506626
554	1261	968	892	902	510	0	507518
555	968	892	902	510	1183	0	508420
556	892	902	510	1183	945	1	508930
557	902	510	1183	945	526	0	510113
558	510	1183	945	526	1132	0	511058
559	1183	945	526	1132	957	1	511584
560	945	526	1132	957	537	0	512716
561	526	1132	957	537	1175	0	513673
562	1132	957	537	1175	1008	1	514210
563	957	537	1175	1008	1054	0	515385
564	537	1175	1008	1054	1063	0	516393
565	1175	1008	1054	1063	1054	0	517447
566	1008	1054	1063	1054	1027	0	518510
567	1054	1063	1054	1027	1055	0	519564
568	1063	1054	1027	1055	1008	0	520591
569	1054	1027	1055	1008	918	0	521646
570	1027	1055	1008	918	883	0	522654
571	1055	1008	918	883	911	0	523572
572	1008	918	883	911	949	0	524455
573	918	883	911	949	973	0	525366
574	883	911	949	973	965	0	526315
575	911	949	973	965	973	0	527288
576	949	973	965	973	984	0	528253
577	973	965	973	984	992	0	529226
578	965	973	984	992	961	0	530210
579	973	984	992	961	965	0	531202
580	984	992	961	965	985	0	532163
581	992	961	965	985	537	0	533128
582	961	965	985	537	1163	0	534113
583	965	985	537	1163	934	1	534650
584	985	537	1163	934	529	0	535813
585	537	1163	934	529	1101	0	536747
586	1163	934	529	1101	888	1	537276
587	934	529	1101	888	525	0	538377
588	529	1101	888	525	1276	0	539265
589	1101	888	525	1276	1039	1	539790
590	888	525	1276	1039	1234	0	541066
591	525	1276	1039	1234	1264	0	542105
592	1276	1039	1234	1264	1101	0	543339
593	1039	1234	1264	1101	1063	0	544603
594	1234	1264	1101	1063	996	0	545704
595	1264	1101	1063	996	976	0	546767
596	1101	1063	996	976	969	0	547763
597	1063	996	976	969	529	0	548739
598	996	976	969	529	1148	0	549708
599	976	969	529	1148	938	1	550237
600	969	529	1148	938	961	0	551385
601	529	1148	938	961	965	0	552323
602	1148	938	961	965	1055	0	553284
603	938	961	965	1055	1214	0	554249
604	961	965	1055	1214	1210	0	555304
605	965	1055	1214	1210	1206	0	556518
606	1055	1214	1210	1206	1047	0	557728
607	1214	1210	1206	1047	1011	0	558934
608	1210	1206	1047	1011	529	0	559981
609	1206	1047	1011	529	1137	0	560992
610	1047	1011	529	1137	926	1	561521
611	1011	529	1137	926	930	0	562658
612	529	1137	926	930	945	0	563584
613	1137	926	930	945	537	0	564514
614	926	930	945	537	1218	0	565459
615	930	945	537	1218	1004	1	565996
616	945	537	1218	1004	1070	0	567214
617	537	1218	1004	1070	1136	0	568218
618	1218	1004	1070	1136	1171	0	569288
619	1004	1070	1136	1171	1105	0	570424
620	1070	1136	1171	1105	537	0	571595
621	1136	1171	1105	537	1199	0	572700
622	1171	1105	537	1199	992	1	573237
623	1105	537	1199	992	996	0	574436
624	537	1199	992	996	1004	0	575428
625	1199	992	996	1004	988	0	576424
626	992	996	1004	988	1004	0	577428
627	996	1004	988	1004	615	0	578416
628	1004	988	1004	615	1370	0	579420
629	988	1004	615	1370	618	1	580035
630	1004	615	1370	618	1335	0	581405
631	615	1370	618	1335	957	1	582023
632	1370	618	1335	957	514	0	583358
633	618	1335	957	514	1124	0	584315
634	1335	957	514	1124	841	1	584829
635	957	514	1124	841	510	0	585953
636	514	1124	841	510	1093	0	586794
637	1124	841	510	1093	840	1	587304
638	841	510	1093	840	588	0	588397
639	510	1093	840	588	1148	0	589237
640	1093	840	588	1148	856	1	589825
641	840	588	1148	856	498	0	590973
642	588	1148	856	498	1159	0	591829
643	1148	856	498	1159	946	1	592327
644	856	498	1159	946	541	0	593486
645	498	1159	946	541	1136	0	594432
646	1159	946	541	1136	969	1	594973
647	946	541	1136	969	510	0	596109
648	541	1136	969	510	1159	0	597078
649	1136	969	510	1159	926	1	597588
650	969	510	1159	926	510	0	598747
651	510	1159	926	510	1152	0	599673
652	1159	926	510	1152	879	1	600183
653	926	510	1152	879	506	0	601335
654	510	1152	879	506	1222	0	602214
655	1152	879	506	1222	984	1	602720
656	879	506	1222	984	973	0	603942
657	506	1222	984	973	1031	0	604926
658	1222	984	973	1031	564	0	605899
659	984	973	1031	564	1273	0	606930
660	973	1031	564	1273	1054	1	607494
661	1031	564	1273	1054	549	0	608767
662	564	1273	1054	549	1171	0	609821
663	1273	1054	549	1171	930	1	610370
664	1054	549	1171	930	510	0	611541
665	549	1171	930	510	1245	0	612471
666	1171	930	510	1245	976	1	612981
667	930	510	1245	976	580	0	614226
668	510	1245	976	580	1389	0	615202
669	1245	976	580	1389	1210	1	615782
670	976	580	1389	1210	712	0	617171
671	580	1389	1210	712	1413	0	618381
672	1389	1210	712	1413	1031	1	619093
673	1210	712	1413	1031	1039	0	620506
674	712	1413	1031	1039	1015	0	621537
675	1413	1031	1039	1015	993	0	622576
676	1031	1039	1015	993	953	0	623591
677	1039	1015	993	953	949	0	624584
678	1015	993	953	949	537	0	625537
679	993	953	949	537	1133	0	626486
680	953	949	537	1133	926	1	627023
681	949	537	1133	926	525	0	628156
682	537	1133	926	525	1210	0	629082
683	1133	926	525	1210	953	1	629607
684	926	525	1210	953	541	0	630817
685	525	1210	953	541	1207	0	631770
686	1210	953	541	1207	1178	1	632311
687	953	541	1207	1178	549	0	633518
688	541	1207	1178	549	1226	0	634696
689	1207	1178	549	1226	1070	1	635245
690	1178	549	1226	1070	548	0	636471
691	549	1226	1070	548	1160	0	637541
692	1226	1070	548	1160	965	1	638089
693	1070	548	1160	965	545	0	639249
694	548	1160	965	545	1120	0	640214
695	1160	965	545	1120	934	1	640759
696	965	545	1120	934	526	0	641879
697	545	1120	934	526	1182	0	642813
698	1120	934	526	1182	926	1	643339
699	934	526	1182	926	522	0	644521
700	526	1182	926	522	1214	0	645447
701	1182	926	522	1214	906	1	645969
702	926	522	1214	906	541	0	647183
703	522	1214	906	541	1222	0	648089
704	1214	906	541	1222	887	1	648630
705	906	541	1222	887	522	0	649852
706	541	1222	887	522	1163	0	650739
707	1222	887	522	1163	880	1	651261
708	887	522	1163	880	525	0	652424
709	522	1163	880	525	1152	0	653304
710	1163	880	525	1152	856	1	653829
711	880	525	1152	856	509	0	654981
712	525	1152	856	509	1109	0	655837
713	1152	856	509	1109	872	1	656346
714	856	509	1109	872	517	0	657455
715	509	1109	872	517	1179	0	658327
716	1109	872	517	1179	911	1	658844
717	872	517	1179	911	517	0	660023
718	517	1179	911	517	1179	0	660934
719	1179	911	517	1179	950	1	661451
720	911	517	1179	950	517	0	662630
721	517	1179	950	517	1179	0	663580
722	1179	950	517	1179	977	1	664097
