i-2	i-1	i+0	i+1	i+2	Filter
486	416	491	358	548	0
416	491	358	548	362	1
491	358	548	362	533	0
358	548	362	533	358	1
548	362	533	358	553	0
362	533	358	553	358	1
533	358	553	358	545	0
358	553	358	545	404	1
553	358	545	404	494	0
358	545	404	494	351	1
545	404	494	351	540	0
404	494	351	540	444	1
494	351	540	444	436	0
351	540	444	436	385	0
540	444	436	385	498	0
444	436	385	498	354	1
436	385	498	354	514	0
385	498	354	514	385	1
498	354	514	385	502	0
354	514	385	502	389	1
514	385	502	389	471	0
385	502	389	471	405	1
502	389	471	405	455	0
389	471	405	455	350	1
471	405	455	350	514	0
405	455	350	514	408	1
455	350	514	408	409	0
350	514	408	409	389	1
514	408	409	389	463	0
408	409	389	463	389	1
409	389	463	389	502	0
389	463	389	502	358	1
463	389	502	358	494	0
389	502	358	494	342	1
502	358	494	342	502	0
358	494	342	502	323	1
494	342	502	323	522	0
342	502	323	522	369	1
502	323	522	369	370	0
323	522	369	370	319	1
522	369	370	319	634	1
369	370	319	634	421	1
370	319	634	421	416	0
319	634	421	416	335	0
634	421	416	335	505	0
421	416	335	505	335	1
416	335	505	335	502	0
335	505	335	502	331	1
505	335	502	331	486	0
335	502	331	486	432	1
502	331	486	432	393	0
331	486	432	393	416	0
486	432	393	416	440	0
432	393	416	440	335	1
393	416	440	335	315	0
416	440	335	315	564	1
440	335	315	564	416	1
335	315	564	416	374	0
315	564	416	374	447	0
564	416	374	447	421	1
416	374	447	421	295	0
374	447	421	295	510	0
447	421	295	510	428	1
421	295	510	428	389	0
295	510	428	389	339	0
510	428	389	339	471	0
428	389	339	471	408	1
389	339	471	408	416	0
339	471	408	416	405	0
471	408	416	405	413	0
408	416	405	413	408	0
416	405	413	408	409	0
405	413	408	409	408	0
413	408	409	408	409	0
408	409	408	409	408	0
409	408	409	408	417	0
408	409	408	417	401	0
409	408	417	401	412	0
408	417	401	412	405	0
417	401	412	405	412	0
401	412	405	412	374	0
412	405	412	374	451	0
405	412	374	451	366	0
412	374	451	366	455	0
374	451	366	455	412	1
451	366	455	412	409	0
366	455	412	409	416	0
455	412	409	416	405	0
412	409	416	405	409	0
409	416	405	409	381	0
416	405	409	381	440	0
405	409	381	440	416	0
409	381	440	416	412	0
381	440	416	412	409	0
440	416	412	409	412	0
416	412	409	412	405	0
412	409	412	405	413	0
409	412	405	413	404	0
412	405	413	404	343	0
405	413	404	343	478	0
413	404	343	478	413	1
404	343	478	413	412	0
343	478	413	412	311	0
478	413	412	311	510	0
413	412	311	510	397	1
412	311	510	397	416	0
311	510	397	416	491	0
510	397	416	491	319	0
397	416	491	319	424	1
416	491	319	424	404	0
491	319	424	404	335	0
319	424	404	335	486	0
424	404	335	486	409	1
404	335	486	409	409	0
335	486	409	409	311	0
486	409	409	311	514	0
409	409	311	514	404	1
409	311	514	404	413	0
311	514	404	413	323	0
514	404	413	323	494	0
404	413	323	494	416	1
413	323	494	416	413	0
323	494	416	413	322	0
494	416	413	322	510	0
416	413	322	510	382	1
413	322	510	382	416	0
322	510	382	416	346	0
510	382	416	346	533	0
382	416	346	533	362	1
416	346	533	362	479	0
346	533	362	479	362	1
533	362	479	362	474	0
362	479	362	474	386	1
479	362	474	386	459	0
362	474	386	459	319	1
474	386	459	319	295	0
386	459	319	295	681	1
459	319	295	681	323	1
319	295	681	323	561	0
295	681	323	561	334	1
681	323	561	334	553	0
323	561	334	553	327	1
561	334	553	327	544	0
334	553	327	544	362	1
553	327	544	362	529	0
327	544	362	529	312	1
544	362	529	312	583	0
362	529	312	583	378	1
529	312	583	378	529	0
312	583	378	529	358	1
583	378	529	358	556	0
378	529	358	556	362	1
529	358	556	362	545	0
358	556	362	545	327	1
556	362	545	327	587	0
362	545	327	587	456	1
545	327	587	456	459	0
327	587	456	459	342	0
587	456	459	342	576	0
456	459	342	576	463	1
459	342	576	463	459	0
342	576	463	459	362	0
576	463	459	362	603	0
463	459	362	603	350	1
459	362	603	350	627	0
362	603	350	627	366	1
603	350	627	366	611	0
350	627	366	611	358	1
627	366	611	358	610	0
366	611	358	610	448	1
611	358	610	448	514	0
358	610	448	514	474	0
610	448	514	474	475	0
448	514	474	475	377	0
514	474	475	377	580	0
474	475	377	580	444	1
475	377	580	444	533	0
377	580	444	533	369	0
580	444	533	369	619	0
444	533	369	619	487	1
533	369	619	487	494	0
369	619	487	494	334	0
619	487	494	334	658	0
487	494	334	658	401	1
494	334	658	401	576	0
334	658	401	576	350	1
658	401	576	350	630	0
401	576	350	630	490	1
576	350	630	490	491	0
350	630	490	491	494	0
630	490	491	494	494	0
490	491	494	494	354	0
491	494	494	354	669	0
494	494	354	669	370	1
494	354	669	370	634	0
354	669	370	634	498	1
669	370	634	498	498	0
370	634	498	498	343	0
634	498	498	343	673	0
498	498	343	673	373	1
498	343	673	373	635	0
343	673	373	635	358	1
673	373	635	358	649	0
373	635	358	649	370	1
635	358	649	370	623	0
358	649	370	623	393	1
649	370	623	393	591	0
370	623	393	591	486	1
623	393	591	486	499	0
393	591	486	499	350	0
591	486	499	350	692	0
486	499	350	692	405	1
499	350	692	405	650	0
350	692	405	650	389	1
692	405	650	389	646	0
405	650	389	646	498	1
650	389	646	498	506	0
389	646	498	506	447	0
646	498	506	447	588	0
498	506	447	588	334	1
506	447	588	334	693	0
447	588	334	693	405	1
588	334	693	405	618	0
334	693	405	618	510	1
693	405	618	510	514	0
405	618	510	514	521	0
618	510	514	521	537	0
510	514	521	537	346	0
514	521	537	346	728	0
521	537	346	728	393	1
537	346	728	393	669	0
346	728	393	669	382	1
728	393	669	382	665	0
393	669	382	665	416	1
669	382	665	416	615	0
382	665	416	615	502	1
665	416	615	502	510	0
416	615	502	510	412	0
615	502	510	412	615	0
502	510	412	615	397	1
510	412	615	397	622	0
412	615	397	622	413	1
615	397	622	413	619	0
397	622	413	619	338	1
622	413	619	338	689	0
413	619	338	689	346	1
619	338	689	346	693	0
338	689	346	693	358	1
689	346	693	358	673	0
346	693	358	673	358	1
693	358	673	358	681	0
358	673	358	681	338	1
673	358	681	338	693	0
358	681	338	693	377	1
681	338	693	377	670	0
338	693	377	670	400	1
693	377	670	400	646	0
377	670	400	646	413	1
670	400	646	413	646	0
400	646	413	646	416	1
646	413	646	416	669	0
413	646	416	669	389	1
646	416	669	389	708	0
416	669	389	708	436	1
669	389	708	436	642	0
389	708	436	642	541	1
708	436	642	541	545	0
436	642	541	545	436	0
642	541	545	436	661	0
541	545	436	661	350	1
545	436	661	350	763	0
436	661	350	763	374	1
661	350	763	374	739	0
350	763	374	739	370	1
763	374	739	370	731	0
374	739	370	731	339	1
739	370	731	339	751	0
370	731	339	751	346	1
731	339	751	346	704	0
339	751	346	704	366	1
751	346	704	366	677	0
346	704	366	677	416	1
704	366	677	416	615	0
366	677	416	615	358	1
677	416	615	358	335	0
416	615	358	335	887	1
615	358	335	887	354	1
358	335	887	354	739	0
335	887	354	739	354	1
887	354	739	354	736	0
354	739	354	736	354	1
739	354	736	354	735	0
354	736	354	735	362	1
736	354	735	362	720	0
354	735	362	720	350	1
735	362	720	350	724	0
362	720	350	724	331	1
720	350	724	331	747	0
350	724	331	747	416	1
724	331	747	416	658	0
331	747	416	658	361	1
747	416	658	361	709	0
416	658	361	709	424	1
658	361	709	424	650	0
361	709	424	650	350	1
709	424	650	350	743	0
424	650	350	743	335	1
650	350	743	335	770	0
350	743	335	770	432	1
743	335	770	432	677	0
335	770	432	677	467	1
770	432	677	467	650	0
432	677	467	650	346	1
677	467	650	346	778	0
467	650	346	778	389	1
650	346	778	389	743	0
346	778	389	743	417	1
778	389	743	417	700	0
389	743	417	700	374	1
743	417	700	374	762	0
417	700	374	762	366	1
700	374	762	366	751	0
374	762	366	751	362	1
762	366	751	362	743	0
366	751	362	743	557	1
751	362	743	557	552	0
362	743	557	552	541	0
743	557	552	541	564	0
557	552	541	564	409	0
552	541	564	409	751	0
541	564	409	751	420	1
564	409	751	420	720	0
409	751	420	720	401	1
751	420	720	401	716	0
420	720	401	716	455	1
720	401	716	455	638	0
401	716	455	638	354	1
716	455	638	354	335	0
455	638	354	335	891	1
638	354	335	891	369	1
354	335	891	369	724	0
335	891	369	724	424	1
891	369	724	424	638	0
369	724	424	638	354	1
724	424	638	354	331	0
424	638	354	331	880	1
638	354	331	880	463	1
354	331	880	463	622	0
331	880	463	622	354	1
880	463	622	354	712	0
463	622	354	712	467	1
622	354	712	467	596	0
354	712	467	596	447	1
712	467	596	447	619	0
467	596	447	619	365	1
596	447	619	365	713	0
447	619	365	713	408	1
619	365	713	408	673	0
365	713	408	673	444	1
713	408	673	444	630	0
408	673	444	630	432	1
673	444	630	432	642	0
444	630	432	642	401	1
630	432	642	401	673	0
432	642	401	673	436	1
642	401	673	436	661	0
401	673	436	661	413	1
673	436	661	413	665	0
436	661	413	665	479	1
661	413	665	479	599	0
413	665	479	599	370	1
665	479	599	370	735	0
479	599	370	735	447	1
599	370	735	447	666	0
370	735	447	666	467	1
735	447	666	467	661	0
447	666	467	661	452	1
666	467	661	452	696	0
467	661	452	696	436	1
661	452	696	436	716	0
452	696	436	716	436	1
696	436	716	436	696	0
436	716	436	696	560	1
716	436	696	560	572	0
436	696	560	572	561	0
696	560	572	561	420	0
560	572	561	420	704	0
572	561	420	704	401	1
561	420	704	401	747	0
420	704	401	747	385	1
704	401	747	385	763	0
401	747	385	763	358	1
747	385	763	358	759	0
385	763	358	759	365	1
763	358	759	365	755	0
358	759	365	755	374	1
759	365	755	374	724	0
365	755	374	724	389	1
755	374	724	389	720	0
374	724	389	720	396	1
724	389	720	396	709	0
389	720	396	709	412	1
720	396	709	412	708	0
396	709	412	708	452	1
709	412	708	452	669	0
412	708	452	669	358	1
708	452	669	358	797	0
452	669	358	797	440	1
669	358	797	440	716	0
358	797	440	716	572	1
797	440	716	572	389	0
440	716	572	389	813	0
716	572	389	813	448	1
572	389	813	448	743	0
389	813	448	743	436	1
813	448	743	436	743	0
448	743	436	743	572	1
743	436	743	572	576	0
436	743	572	576	580	0
743	572	576	580	576	0
572	576	580	576	416	0
576	580	576	416	751	0
580	576	416	751	401	1
576	416	751	401	755	0
416	751	401	755	369	1
751	401	755	369	759	0
401	755	369	759	389	1
755	369	759	389	743	0
369	759	389	743	389	1
759	389	743	389	736	0
389	743	389	736	381	1
743	389	736	381	743	0
389	736	381	743	382	1
736	381	743	382	747	0
381	743	382	747	397	1
743	382	747	397	727	0
382	747	397	727	553	1
747	397	727	553	541	0
397	727	553	541	552	0
727	553	541	552	572	0
553	541	552	572	385	0
541	552	572	385	833	0
552	572	385	833	436	1
572	385	833	436	712	0
385	833	436	712	572	1
833	436	712	572	595	0
436	712	572	595	596	0
712	572	595	596	443	0
572	595	596	443	747	0
595	596	443	747	444	1
596	443	747	444	727	0
443	747	444	727	378	1
747	444	727	378	759	0
444	727	378	759	389	1
727	378	759	389	739	0
378	759	389	739	374	1
759	389	739	374	750	0
389	739	374	750	382	1
739	374	750	382	735	0
374	750	382	735	389	1
750	382	735	389	701	0
382	735	389	701	404	1
735	389	701	404	670	0
389	701	404	670	416	1
701	404	670	416	650	0
404	670	416	650	533	1
670	416	650	533	552	0
416	650	533	552	432	0
650	533	552	432	759	0
533	552	432	759	584	1
552	432	759	584	607	0
432	759	584	607	424	0
759	584	607	424	794	0
584	607	424	794	603	1
607	424	794	603	599	0
424	794	603	599	623	0
794	603	599	623	642	0
603	599	623	642	638	0
599	623	642	638	642	0
623	642	638	642	665	0
642	638	642	665	665	0
638	642	665	665	654	0
642	665	665	654	650	0
665	665	654	650	654	0
665	654	650	654	642	0
654	650	654	642	661	0
650	654	642	661	413	0
654	642	661	413	863	0
642	661	413	863	390	1
661	413	863	390	852	0
413	863	390	852	599	1
863	390	852	599	591	0
390	852	599	591	440	0
852	599	591	440	712	0
599	591	440	712	377	1
591	440	712	377	744	0
440	712	377	744	393	1
712	377	744	393	716	0
377	744	393	716	385	1
744	393	716	385	708	0
393	716	385	708	401	1
716	385	708	401	696	0
385	708	401	696	417	1
708	401	696	417	704	0
401	696	417	704	405	1
696	417	704	405	727	0
417	704	405	727	440	1
704	405	727	440	685	0
405	727	440	685	494	1
727	440	685	494	622	0
440	685	494	622	370	1
685	494	622	370	366	0
494	622	370	366	953	1
622	370	366	953	580	1
370	366	953	580	595	0
366	953	580	595	385	0
953	580	595	385	829	0
580	595	385	829	432	1
595	385	829	432	775	0
385	829	432	775	420	1
829	432	775	420	774	0
432	775	420	774	413	1
775	420	774	413	778	0
420	774	413	778	393	1
774	413	778	393	739	0
413	778	393	739	444	1
778	393	739	444	751	0
393	739	444	751	393	1
739	444	751	393	778	0
444	751	393	778	412	1
751	393	778	412	778	0
393	778	412	778	409	1
778	412	778	409	747	0
412	778	409	747	486	1
778	409	747	486	693	0
409	747	486	693	436	1
747	486	693	436	724	0
486	693	436	724	486	1
693	436	724	486	685	0
436	724	486	685	432	1
724	486	685	432	743	0
486	685	432	743	572	1
685	432	743	572	587	0
432	743	572	587	580	0
743	572	587	580	483	0
572	587	580	483	665	0
587	580	483	665	576	1
580	483	665	576	599	0
483	665	576	599	424	0
665	576	599	424	747	0
576	599	424	747	401	1
599	424	747	401	755	0
424	747	401	755	564	1
747	401	755	564	557	0
401	755	564	557	439	0
755	564	557	439	685	0
564	557	439	685	557	1
557	439	685	557	564	0
439	685	557	564	408	0
685	557	564	408	712	0
557	564	408	712	432	1
564	408	712	432	693	0
408	712	432	693	412	1
712	432	693	412	662	0
432	693	412	662	432	1
693	412	662	432	708	0
412	662	432	708	389	1
662	432	708	389	712	0
432	708	389	712	389	1
708	389	712	389	708	0
389	712	389	708	382	1
712	389	708	382	716	0
389	708	382	716	393	1
708	382	716	393	708	0
382	716	393	708	385	1
716	393	708	385	724	0
393	708	385	724	397	1
708	385	724	397	735	0
385	724	397	735	393	1
724	397	735	393	767	0
397	735	393	767	393	1
735	393	767	393	751	0
393	767	393	751	428	1
767	393	751	428	708	0
393	751	428	708	548	1
751	428	708	548	553	0
428	708	548	553	475	0
708	548	553	475	700	0
548	553	475	700	412	1
553	475	700	412	748	0
475	700	412	748	412	1
700	412	748	412	755	0
412	748	412	755	397	1
748	412	755	397	751	0
412	755	397	751	385	1
755	397	751	385	751	0
397	751	385	751	408	1
751	385	751	408	732	0
385	751	408	732	385	1
751	408	732	385	739	0
408	732	385	739	401	1
732	385	739	401	712	0
385	739	401	712	417	1
739	401	712	417	696	0
401	712	417	696	397	1
712	417	696	397	716	0
417	696	397	716	405	1
696	397	716	405	723	0
397	716	405	723	390	1
716	405	723	390	743	0
405	723	390	743	416	1
723	390	743	416	712	0
390	743	416	712	405	1
743	416	712	405	720	0
416	712	405	720	385	1
712	405	720	385	716	0
405	720	385	716	443	1
720	385	716	443	670	0
385	716	443	670	544	1
716	443	670	544	557	0
443	670	544	557	436	0
670	544	557	436	708	0
544	557	436	708	502	1
557	436	708	502	630	0
436	708	502	630	483	1
708	502	630	483	665	0
502	630	483	665	408	1
630	483	665	408	763	0
483	665	408	763	397	1
665	408	763	397	782	0
408	763	397	782	378	1
763	397	782	378	782	0
397	782	378	782	400	1
782	378	782	400	755	0
378	782	400	755	389	1
782	400	755	389	728	0
400	755	389	728	389	1
755	389	728	389	724	0
389	728	389	724	401	1
728	389	724	401	723	0
389	724	401	723	401	1
724	401	723	401	743	0
401	723	401	743	393	1
723	401	743	393	744	0
401	743	393	744	420	1
743	393	744	420	692	0
393	744	420	692	452	1
744	420	692	452	650	0
420	692	452	650	490	1
692	452	650	490	622	0
452	650	490	622	417	1
650	490	622	417	712	0
490	622	417	712	564	1
622	417	712	564	580	0
417	712	564	580	432	0
712	564	580	432	755	0
564	580	432	755	447	1
580	432	755	447	693	0
432	755	447	693	560	1
755	447	693	560	568	0
447	693	560	568	393	0
693	560	568	393	805	0
560	568	393	805	452	1
568	393	805	452	716	0
393	805	452	716	572	1
805	452	716	572	587	0
452	716	572	587	417	0
716	572	587	417	867	0
572	587	417	867	467	1
587	417	867	467	755	0
417	867	467	755	599	1
867	467	755	599	615	0
467	755	599	615	603	0
755	599	615	603	627	0
599	615	603	627	634	0
615	603	627	634	658	0
603	627	634	658	428	0
627	634	658	428	856	0
634	658	428	856	428	1
658	428	856	428	848	0
428	856	428	848	393	1
856	428	848	393	840	0
428	848	393	840	397	1
848	393	840	397	817	0
393	840	397	817	432	1
840	397	817	432	790	0
397	817	432	790	444	1
817	432	790	444	774	0
432	790	444	774	451	1
790	444	774	451	747	0
444	774	451	747	463	1
774	451	747	463	736	0
451	747	463	736	591	1
747	463	736	591	413	0
463	736	591	413	813	0
736	591	413	813	599	1
591	413	813	599	631	0
413	813	599	631	396	0
813	599	631	396	880	0
599	631	396	880	436	1
631	396	880	436	801	0
396	880	436	801	413	1
880	436	801	413	790	0
436	801	413	790	408	1
801	413	790	408	771	0
413	790	408	771	428	1
790	408	771	428	723	0
408	771	428	723	568	1
771	428	723	568	561	0
428	723	568	561	408	0
723	568	561	408	798	0
568	561	408	798	580	1
561	408	798	580	424	0
408	798	580	424	739	0
798	580	424	739	572	1
580	424	739	572	595	0
424	739	572	595	413	0
739	572	595	413	836	0
572	595	413	836	440	1
595	413	836	440	798	0
413	836	440	798	591	1
836	440	798	591	623	0
440	798	591	623	428	0
798	591	623	428	782	0
591	623	428	782	401	1
623	428	782	401	778	0
428	782	401	778	447	1
782	401	778	447	689	0
401	778	447	689	471	1
778	447	689	471	739	0
447	689	471	739	440	1
689	471	739	440	751	0
471	739	440	751	401	1
