index	i-2	i-1	i+0	i+1	i+2	Filter	Time
157	1331	891	1113	478	1370	0	148798
158	891	1113	478	1370	969	1	149276
159	1113	478	1370	969	1140	0	150646
160	478	1370	969	1140	498	0	151615
161	1370	969	1140	498	1393	0	152755
162	969	1140	498	1393	1004	1	153253
163	1140	498	1393	1004	1117	0	154646
164	498	1393	1004	1117	490	0	155650
165	1393	1004	1117	490	1366	0	156767
166	1004	1117	490	1366	1054	1	157257
167	1117	490	1366	1054	1066	0	158623
168	490	1366	1054	1066	479	0	159677
169	1366	1054	1066	479	1366	0	160743
170	1054	1066	479	1366	540	1	161222
171	1066	479	1366	540	1319	0	162588
172	479	1366	540	1319	576	1	163128
173	1366	540	1319	576	1152	0	164447
174	540	1319	576	1152	817	1	165023
175	1319	576	1152	817	954	0	166175
176	576	1152	817	954	509	0	166992
177	1152	817	954	509	1335	0	167946
178	817	954	509	1335	587	1	168455
179	954	509	1335	587	1284	0	169790
180	509	1335	587	1284	860	1	170377
181	1335	587	1284	860	1090	0	171661
182	587	1284	860	1090	510	0	172521
183	1284	860	1090	510	1303	0	173611
184	860	1090	510	1303	950	1	174121
185	1090	510	1303	950	490	0	175424
186	510	1303	950	490	1303	0	176374
187	1303	950	490	1303	891	1	176864
188	950	490	1303	891	965	0	178167
189	490	1303	891	965	495	0	179058
190	1303	891	965	495	1342	0	180023
191	891	965	495	1342	560	1	180518
192	965	495	1342	560	1280	0	181860
193	495	1342	560	1280	849	1	182420
194	1342	560	1280	849	976	0	183700
195	560	1280	849	976	494	0	184549
196	1280	849	976	494	1285	0	185525
197	849	976	494	1285	575	1	186019
198	976	494	1285	575	1253	0	187304
199	494	1285	575	1253	821	1	187879
200	1285	575	1253	821	1035	0	189132
201	575	1253	821	1035	498	0	189953
202	1253	821	1035	498	1351	0	190988
203	821	1035	498	1351	1062	1	191486
204	1035	498	1351	1062	1082	0	192837
205	498	1351	1062	1082	486	0	193899
206	1351	1062	1082	486	1346	0	194981
207	1062	1082	486	1346	1000	1	195467
208	1082	486	1346	1000	483	0	196813
209	486	1346	1000	483	1299	0	197813
210	1346	1000	483	1299	506	1	198296
211	1000	483	1299	506	1222	0	199595
212	483	1299	506	1222	552	1	200101
213	1299	506	1222	552	1156	0	201323
214	506	1222	552	1156	553	1	201875
215	1222	552	1156	553	1105	0	203031
216	552	1156	553	1105	770	1	203584
217	1156	553	1105	770	915	0	204689
218	553	1105	770	915	478	0	205459
219	1105	770	915	478	1308	0	206374
220	770	915	478	1308	918	1	206852
221	915	478	1308	918	1039	0	208160
222	478	1308	918	1039	474	0	209078
223	1308	918	1039	474	1335	0	210117
224	918	1039	474	1335	872	1	210591
225	1039	474	1335	872	1023	0	211926
226	474	1335	872	1023	486	0	212798
227	1335	872	1023	486	1300	0	213821
228	872	1023	486	1300	549	1	214307
229	1023	486	1300	549	1151	0	215607
230	486	1300	549	1151	782	1	216156
231	1300	549	1151	782	911	0	217307
232	549	1151	782	911	486	0	218089
233	1151	782	911	486	1335	0	219000
234	782	911	486	1335	595	1	219486
235	911	486	1335	595	1253	0	220821
236	486	1335	595	1253	911	1	221416
237	1335	595	1253	911	1241	0	222669
238	595	1253	911	1241	506	0	223580
239	1253	911	1241	506	1366	0	224821
240	911	1241	506	1366	937	1	225327
241	1241	506	1366	937	491	0	226693
242	506	1366	937	491	1323	0	227630
243	1366	937	491	1323	517	1	228121
244	937	491	1323	517	1288	0	229444
245	491	1323	517	1288	899	1	229961
246	1323	517	1288	899	1284	0	231249
247	517	1288	899	1284	479	0	232148
248	1288	899	1284	479	1404	0	233432
249	899	1284	479	1404	1206	1	233911
250	1284	479	1404	1206	1105	0	235315
251	479	1404	1206	1105	1249	0	236521
252	1404	1206	1105	1249	495	0	237626
253	1206	1105	1249	495	1373	0	238875
254	1105	1249	495	1373	1043	1	239370
255	1249	495	1373	1043	1019	0	240743
256	495	1373	1043	1019	1043	0	241786
257	1373	1043	1019	1043	1047	0	242805
258	1043	1019	1043	1047	1105	0	243848
259	1019	1043	1047	1105	1086	0	244895
260	1043	1047	1105	1086	1109	0	246000
261	1047	1105	1086	1109	1089	0	247086
262	1105	1086	1109	1089	1140	0	248195
263	1086	1109	1089	1140	1125	0	249284
264	1109	1089	1140	1125	1124	0	250424
265	1089	1140	1125	1124	1129	0	251549
266	1140	1125	1124	1129	1112	0	252673
267	1125	1124	1129	1112	1070	0	253802
268	1124	1129	1112	1070	985	0	254914
269	1129	1112	1070	985	938	0	255984
270	1112	1070	985	938	844	0	256969
271	1070	985	938	844	786	0	257907
272	985	938	844	786	825	0	258751
273	938	844	786	825	930	0	259537
274	844	786	825	930	883	0	260362
275	786	825	930	883	988	0	261292
276	825	930	883	988	946	0	262175
277	930	883	988	946	1027	0	263163
278	883	988	946	1027	1008	0	264109
279	988	946	1027	1008	533	0	265136
280	946	1027	1008	533	1276	0	266144
281	1027	1008	533	1276	514	1	266677
282	1008	533	1276	514	1163	0	267953
283	533	1276	514	1163	514	1	268467
284	1276	514	1163	514	1093	0	269630
285	514	1163	514	1093	502	1	270144
286	1163	514	1093	502	1105	0	271237
287	514	1093	502	1105	475	1	271739
288	1093	502	1105	475	1113	0	272844
289	502	1105	475	1113	490	1	273319
290	1105	475	1113	490	1113	0	274432
291	475	1113	490	1113	537	1	274922
292	1113	490	1113	537	1124	0	276035
293	490	1113	537	1124	818	1	276572
294	1113	537	1124	818	1027	0	277696
295	537	1124	818	1027	467	0	278514
296	1124	818	1027	467	1385	0	279541
297	818	1027	467	1385	1125	1	280008
298	1027	467	1385	1125	1182	0	281393
299	467	1385	1125	1182	502	0	282518
300	1385	1125	1182	502	1386	0	283700
301	1125	1182	502	1386	1167	1	284202
302	1182	502	1386	1167	1113	0	285588
303	502	1386	1167	1113	486	0	286755
304	1386	1167	1113	486	1354	0	287868
305	1167	1113	486	1354	1117	1	288354
306	1113	486	1354	1117	1082	0	289708
307	486	1354	1117	1082	1218	0	290825
308	1354	1117	1082	1218	482	0	291907
309	1117	1082	1218	482	1409	0	293125
310	1082	1218	482	1409	1003	1	293607
311	1218	482	1409	1003	1086	0	295016
312	482	1409	1003	1086	1082	0	296019
313	1409	1003	1086	1082	498	0	297105
314	1003	1086	1082	498	1354	0	298187
315	1086	1082	498	1354	868	1	298685
316	1082	498	1354	868	972	0	300039
317	498	1354	868	972	487	0	300907
318	1354	868	972	487	1280	0	301879
319	868	972	487	1280	836	1	302366
320	972	487	1280	836	1067	0	303646
321	487	1280	836	1067	521	0	304482
322	1280	836	1067	521	409	0	305549
323	836	1067	521	409	949	1	306070
324	1067	521	409	949	977	1	306479
325	521	409	949	977	1120	0	307428
326	409	949	977	1120	487	0	308405
327	949	977	1120	487	1354	0	309525
328	977	1120	487	1354	930	1	310012
329	1120	487	1354	930	953	0	311366
330	487	1354	930	953	918	0	312296
331	1354	930	953	918	942	0	313249
332	930	953	918	942	510	0	314167
333	953	918	942	510	1280	0	315109
334	918	942	510	1280	914	1	315619
335	942	510	1280	914	934	0	316899
336	510	1280	914	934	957	0	317813
337	1280	914	934	957	887	0	318747
338	914	934	957	887	514	0	319704
339	934	957	887	514	1311	0	320591
340	957	887	514	1311	533	1	321105
341	887	514	1311	533	1261	0	322416
342	514	1311	533	1261	821	1	322949
343	1311	533	1261	821	973	0	324210
344	533	1261	821	973	478	0	325031
345	1261	821	973	478	1327	0	326004
346	821	973	478	1327	876	1	326482
347	973	478	1327	876	1085	0	327809
348	478	1327	876	1085	487	0	328685
349	1327	876	1085	487	439	0	329770
350	876	1085	487	439	825	1	330257
351	1085	487	439	825	794	1	330696
352	487	439	825	794	448	0	331521
353	439	825	794	448	455	0	332315
354	825	794	448	455	751	1	332763
355	794	448	455	751	529	1	333218
356	448	455	751	529	1066	0	333969
357	455	751	529	1066	747	1	334498
358	751	529	1066	747	732	0	335564
359	529	1066	747	732	490	0	336311
360	1066	747	732	490	988	0	337043
361	747	732	490	988	705	1	337533
362	732	490	988	705	688	0	338521
363	490	988	705	688	732	0	339226
364	988	705	688	732	739	0	339914
365	705	688	732	739	778	0	340646
366	688	732	739	778	837	0	341385
367	732	739	778	837	829	0	342163
368	739	778	837	829	883	0	343000
369	778	837	829	883	934	0	343829
370	837	829	883	934	860	0	344712
371	829	883	934	860	860	0	345646
372	883	934	860	860	836	0	346506
373	934	860	860	836	872	0	347366
374	860	860	836	872	945	0	348202
375	860	836	872	945	892	0	349074
376	836	872	945	892	929	0	350019
377	872	945	892	929	938	0	350911
378	945	892	929	938	856	0	351840
379	892	929	938	856	880	0	352778
380	929	938	856	880	910	0	353634
381	938	856	880	910	844	0	354514
382	856	880	910	844	825	0	355424
383	880	910	844	825	880	0	356268
384	910	844	825	880	899	0	357093
385	844	825	880	899	887	0	357973
386	825	880	899	887	945	0	358872
387	880	899	887	945	911	0	359759
388	899	887	945	911	856	0	360704
389	887	945	911	856	860	0	361615
390	945	911	856	860	914	0	362471
391	911	856	860	914	926	0	363331
392	856	860	914	926	876	0	364245
393	860	914	926	876	883	0	365171
394	914	926	876	883	910	0	366047
395	926	876	883	910	895	0	366930
396	876	883	910	895	907	0	367840
397	883	910	895	907	879	0	368735
398	910	895	907	879	860	0	369642
399	895	907	879	860	868	0	370521
400	907	879	860	868	911	0	371381
401	879	860	868	911	501	0	372249
402	860	868	911	501	1253	0	373160
403	868	911	501	1253	533	1	373661
404	911	501	1253	533	1109	0	374914
405	501	1253	533	1109	522	1	375447
406	1253	533	1109	522	1050	0	376556
407	533	1109	522	1050	483	1	377078
408	1109	522	1050	483	1027	0	378128
409	522	1050	483	1027	487	1	378611
410	1050	483	1027	487	1019	0	379638
411	483	1027	487	1019	510	1	380125
412	1027	487	1019	510	976	0	381144
413	487	1019	510	976	705	1	381654
414	1019	510	976	705	751	0	382630
415	510	976	705	751	860	0	383335
416	976	705	751	860	509	0	384086
417	705	751	860	509	1179	0	384946
418	751	860	509	1179	771	1	385455
419	860	509	1179	771	836	0	386634
420	509	1179	771	836	868	0	387405
421	1179	771	836	868	953	0	388241
422	771	836	868	953	868	0	389109
423	836	868	953	868	829	0	390062
424	868	953	868	829	829	0	390930
425	953	868	829	829	821	0	391759
426	868	829	829	821	805	0	392588
427	829	829	821	805	786	0	393409
428	829	821	805	786	759	0	394214
429	821	805	786	759	759	0	395000
430	805	786	759	759	743	0	395759
431	786	759	759	743	723	0	396518
432	759	759	743	723	748	0	397261
433	759	743	723	748	750	0	397984
434	743	723	748	750	724	0	398732
435	723	748	750	724	708	0	399482
436	748	750	724	708	705	0	400206
437	750	724	708	705	708	0	400914
438	724	708	705	708	716	0	401619
439	708	705	708	716	700	0	402327
440	705	708	716	700	701	0	403043
441	708	716	700	701	731	0	403743
442	716	700	701	731	677	0	404444
443	700	701	731	677	677	0	405175
444	701	731	677	677	693	0	405852
445	731	677	677	693	669	0	406529
446	677	677	693	669	697	0	407222
447	677	693	669	697	653	0	407891
448	693	669	697	653	670	0	408588
449	669	697	653	670	649	0	409241
450	697	653	670	649	654	0	409911
451	653	670	649	654	638	0	410560
452	670	649	654	638	630	0	411214
453	649	654	638	630	639	0	411852
454	654	638	630	639	603	0	412482
455	638	630	639	603	595	0	413121
456	630	639	603	595	611	0	413724
457	639	603	595	611	580	0	414319
458	603	595	611	580	607	0	414930
459	595	611	580	607	579	0	415510
460	611	580	607	579	592	0	416117
461	580	607	579	592	584	0	416696
462	607	579	592	584	610	0	417288
463	579	592	584	610	596	0	417872
464	592	584	610	596	599	0	418482
465	584	610	596	599	603	0	419078
466	610	596	599	603	615	0	419677
467	596	599	603	615	630	0	420280
468	599	603	615	630	642	0	420895
469	603	615	630	642	631	0	421525
470	615	630	642	631	638	0	422167
471	630	642	631	638	634	0	422798
472	642	631	638	634	626	0	423436
473	631	638	634	626	631	0	424070
474	638	634	626	631	630	0	424696
475	634	626	631	630	607	0	425327
476	626	631	630	607	619	0	425957
477	631	630	607	619	603	0	426564
478	630	607	619	603	611	0	427183
479	607	619	603	611	595	0	427786
480	619	603	611	595	572	0	428397
481	603	611	595	572	607	0	428992
482	611	595	572	607	588	0	429564
483	595	572	607	588	583	0	430171
484	572	607	588	583	572	0	430759
485	607	588	583	572	576	0	431342
486	588	583	572	576	580	0	431914
487	583	572	576	580	580	0	432490
488	572	576	580	580	548	0	433070
489	576	580	580	548	576	0	433650
490	580	580	548	576	553	0	434198
491	580	548	576	553	568	0	434774
492	548	576	553	568	584	0	435327
493	576	553	568	584	564	0	435895
494	553	568	584	564	537	0	436479
495	568	584	564	537	552	0	437043
496	584	564	537	552	572	0	437580
497	564	537	552	572	541	0	438132
498	537	552	572	541	553	0	438704
499	552	572	541	553	564	0	439245
500	572	541	553	564	552	0	439798
501	541	553	564	552	549	0	440362
502	553	564	552	549	549	0	440914
503	564	552	549	549	552	0	441463
504	552	549	549	552	561	0	442012
505	549	549	552	561	536	0	442564
506	549	552	561	536	565	0	443125
507	552	561	536	565	521	0	443661
508	561	536	565	521	545	0	444226
509	536	565	521	545	541	0	444747
510	565	521	545	541	544	0	445292
511	521	545	541	544	537	0	445833
512	545	541	544	537	545	0	446377
513	541	544	537	545	553	0	446914
514	544	537	545	553	533	0	447459
515	537	545	553	533	537	0	448012
516	545	553	533	537	541	0	448545
517	553	533	537	541	568	0	449082
518	533	537	541	568	537	0	449623
519	537	541	568	537	548	0	450191
520	541	568	537	548	553	0	450728
521	568	537	548	553	556	0	451276
522	537	548	553	556	561	0	451829
523	548	553	556	561	548	0	452385
524	553	556	561	548	564	0	452946
525	556	561	548	564	557	0	453494
526	561	548	564	557	556	0	454058
527	548	564	557	556	549	0	454615
528	564	557	556	549	568	0	455171
529	557	556	549	568	545	0	455720
530	556	549	568	545	548	0	456288
531	549	568	545	548	561	0	456833
532	568	545	548	561	556	0	457381
533	545	548	561	556	553	0	457942
534	548	561	556	553	560	0	458498
535	561	556	553	560	568	0	459051
536	556	553	560	568	572	0	459611
537	553	560	568	572	568	0	460179
538	560	568	572	568	580	0	460751
539	568	572	568	580	587	0	461319
540	572	568	580	587	584	0	461899
541	568	580	587	584	568	0	462486
542	580	587	584	568	568	0	463070
543	587	584	568	568	584	0	463638
544	584	568	568	584	576	0	464206
545	568	568	584	576	572	0	464790
546	568	584	576	572	591	0	465366
547	584	576	572	591	588	0	465938
548	576	572	591	588	595	0	466529
549	572	591	588	595	584	0	467117
550	591	588	595	584	599	0	467712
551	588	595	584	599	591	0	468296
552	595	584	599	591	580	0	468895
553	584	599	591	580	603	0	469486
554	599	591	580	603	580	0	470066
555	591	580	603	580	599	0	470669
556	580	603	580	599	564	0	471249
557	603	580	599	564	572	0	471848
558	580	599	564	572	557	0	472412
559	599	564	572	557	568	0	472984
560	564	572	557	568	580	0	473541
561	572	557	568	580	579	0	474109
562	557	568	580	579	580	0	474689
563	568	580	579	580	588	0	475268
564	580	579	580	588	587	0	475848
565	579	580	588	587	592	0	476436
566	580	588	587	592	587	0	477023
567	588	587	592	587	596	0	477615
568	587	592	587	596	591	0	478202
569	592	587	596	591	607	0	478798
570	587	596	591	607	595	0	479389
571	596	591	607	595	604	0	479996
572	591	607	595	604	595	0	480591
573	607	595	604	595	580	0	481195
574	595	604	595	580	579	0	481790
575	604	595	580	579	576	0	482370
576	595	580	579	576	600	0	482949
577	580	579	576	600	575	0	483525
578	579	576	600	575	432	0	484125
579	576	600	575	432	751	0	484700
580	600	575	432	751	440	1	485132
581	575	432	751	440	759	0	485883
582	432	751	440	759	455	1	486323
583	751	440	759	455	689	0	487082
584	440	759	455	689	451	1	487537
585	759	455	689	451	681	0	488226
586	455	689	451	681	479	1	488677
587	689	451	681	479	618	0	489358
588	451	681	479	618	549	1	489837
589	681	479	618	549	552	0	490455
590	479	618	549	552	483	0	491004
591	618	549	552	483	373	0	491556
592	549	552	483	373	954	1	492039
593	552	483	373	954	513	1	492412
594	483	373	954	513	670	0	493366
595	373	954	513	670	583	1	493879
596	954	513	670	583	607	0	494549
597	513	670	583	607	436	0	495132
598	670	583	607	436	350	0	495739
599	583	607	436	350	1024	1	496175
600	607	436	350	1024	435	1	496525
601	436	350	1024	435	790	0	497549
602	350	1024	435	790	444	1	497984
603	1024	435	790	444	739	0	498774
604	435	790	444	739	588	1	499218
605	790	444	739	588	552	0	499957
606	444	739	588	552	436	0	500545
607	739	588	552	436	342	0	501097
608	588	552	436	342	884	1	501533
609	552	436	342	884	397	1	501875
610	436	342	884	397	723	0	502759
611	342	884	397	723	545	1	503156
612	884	397	723	545	541	0	503879
613	397	723	545	541	393	0	504424
614	723	545	541	393	374	0	504965
615	545	541	393	374	840	1	505358
616	541	393	374	840	545	1	505732
617	393	374	840	545	513	0	506572
618	374	840	545	513	421	0	507117
619	840	545	513	421	342	0	507630
620	545	513	421	342	848	1	508051
621	513	421	342	848	537	1	508393
622	421	342	848	537	529	0	509241
623	342	848	537	529	413	0	509778
624	848	537	529	413	377	0	510307
625	537	529	413	377	852	1	510720
626	529	413	377	852	495	1	511097
627	413	377	852	495	603	0	511949
628	377	852	495	603	533	1	512444
629	852	495	603	533	447	0	513047
630	495	603	533	447	397	0	513580
631	603	533	447	397	420	1	514027
632	533	447	397	420	895	1	514424
633	447	397	420	895	452	1	514844
634	397	420	895	452	517	0	515739
635	420	895	452	517	378	1	516191
636	895	452	517	378	848	1	516708
637	452	517	378	848	463	1	517086
638	517	378	848	463	630	0	517934
639	378	848	463	630	518	1	518397
640	848	463	630	518	529	0	519027
641	463	630	518	529	432	0	519545
642	630	518	529	432	377	0	520074
643	518	529	432	377	409	1	520506
644	529	432	377	409	369	1	520883
645	432	377	409	369	872	1	521292
646	377	409	369	872	451	1	521661
647	409	369	872	451	607	0	522533
648	369	872	451	607	526	1	522984
649	872	451	607	526	525	0	523591
650	451	607	526	525	416	0	524117
651	607	526	525	416	378	0	524642
652	526	525	416	378	373	1	525058
653	525	416	378	373	903	1	525436
654	416	378	373	903	545	1	525809
655	378	373	903	545	533	0	526712
656	373	903	545	533	424	0	527257
657	903	545	533	424	366	0	527790
658	545	533	424	366	879	1	528214
659	533	424	366	879	436	1	528580
660	424	366	879	436	681	0	529459
661	366	879	436	681	533	1	529895
662	879	436	681	533	545	0	530576
663	436	681	533	545	435	0	531109
664	681	533	545	435	366	0	531654
665	533	545	435	366	876	1	532089
666	545	435	366	876	443	1	532455
667	435	366	876	443	673	0	533331
668	366	876	443	673	541	1	533774
669	876	443	673	541	557	0	534447
670	443	673	541	557	408	0	534988
671	673	541	557	408	382	0	535545
672	541	557	408	382	350	1	535953
673	557	408	382	350	887	1	536335
674	408	382	350	887	451	1	536685
675	382	350	887	451	650	0	537572
676	350	887	451	650	522	1	538023
677	887	451	650	522	529	0	538673
678	451	650	522	529	428	0	539195
679	650	522	529	428	362	0	539724
680	522	529	428	362	809	1	540152
681	529	428	362	809	529	1	540514
682	428	362	809	529	525	0	541323
683	362	809	529	525	425	0	541852
684	809	529	525	425	381	0	542377
685	529	525	425	381	770	1	542802
686	525	425	381	770	533	1	543183
687	425	381	770	533	526	0	543953
688	381	770	533	526	478	0	544486
689	770	533	526	478	323	0	545012
690	533	526	478	323	747	1	545490
691	526	478	323	747	382	1	545813
692	478	323	747	382	649	0	546560
693	323	747	382	649	498	1	546942
694	747	382	649	498	510	0	547591
695	382	649	498	510	506	0	548089
696	649	498	510	506	502	0	548599
697	498	510	506	502	584	0	549105
698	510	506	502	584	412	0	549607
699	506	502	584	412	751	0	550191
700	502	584	412	751	490	1	550603
701	584	412	751	490	611	0	551354
702	412	751	490	611	382	1	551844
703	751	490	611	382	381	0	552455
704	490	611	382	381	840	1	552837
705	611	382	381	840	530	1	553218
706	382	381	840	530	533	0	554058
707	381	840	530	533	513	0	554588
708	840	530	533	513	420	0	555121
709	530	533	513	420	355	0	555634
710	533	513	420	355	789	1	556054
711	513	420	355	789	374	1	556409
712	420	355	789	374	654	0	557198
713	355	789	374	654	517	1	557572
714	789	374	654	517	405	0	558226
715	374	654	517	405	358	0	558743
716	654	517	405	358	798	1	559148
717	517	405	358	798	478	1	559506
718	405	358	798	478	572	0	560304
719	358	798	478	572	381	1	560782
720	798	478	572	381	347	0	561354
721	478	572	381	347	887	1	561735
722	572	381	347	887	482	1	562082
723	381	347	887	482	615	0	562969
724	347	887	482	615	385	1	563451
725	887	482	615	385	351	0	564066
726	482	615	385	351	859	1	564451
727	615	385	351	859	452	1	564802
728	385	351	859	452	611	0	565661
729	351	859	452	611	393	1	566113
730	859	452	611	393	342	0	566724
731	452	611	393	342	848	1	567117
732	611	393	342	848	413	1	567459
733	393	342	848	413	654	0	568307
734	342	848	413	654	521	1	568720
735	848	413	654	521	416	0	569374
736	413	654	521	416	350	0	569895
737	654	521	416	350	378	1	570311
738	521	416	350	378	393	1	570661
739	416	350	378	393	377	1	571039
740	350	378	393	377	378	1	571432
741	378	393	377	378	377	1	571809
742	393	377	378	377	922	1	572187
743	377	378	377	922	440	1	572564
744	378	377	922	440	638	0	573486
745	377	922	440	638	514	1	573926
746	922	440	638	514	529	0	574564
747	440	638	514	529	409	0	575078
748	638	514	529	409	396	0	575607
749	514	529	409	396	794	1	576016
750	529	409	396	794	452	1	576412
751	409	396	794	452	610	0	577206
752	396	794	452	610	378	1	577658
753	794	452	610	378	362	0	578268
754	452	610	378	362	377	1	578646
755	610	378	362	377	872	1	579008
756	378	362	377	872	412	1	579385
757	362	377	872	412	413	0	580257
758	377	872	412	413	377	1	580669
759	872	412	413	377	887	1	581082
760	412	413	377	887	421	1	581459
761	413	377	887	421	614	0	582346
762	377	887	421	614	510	1	582767
763	887	421	614	510	397	0	583381
764	421	614	510	397	370	0	583891
765	614	510	397	370	377	1	584288
766	510	397	370	377	366	1	584658
767	397	370	377	366	821	1	585035
768	370	377	366	821	428	1	585401
769	377	366	821	428	587	0	586222
